,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
71,1,3:29.0,Defensive rebound by P. Mills,,13,14
72,1,3:26.0,Personal foul by I. Smith (drawn by P. Mills),,13,14
73,1,3:26.0,San Antonio full timeout,,13,14
74,1,3:16.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Mills),,16,14
75,1,2:53.0,,A. Davis misses 2-pt jump shot from 17 ft,16,14
76,1,2:52.0,,Offensive rebound by Team,16,14
77,1,2:50.0,,Shooting foul by B. Diaw (drawn by A. Ajinça),16,14
78,1,2:50.0,,A. Ajinça makes free throw 1 of 2,16,15
79,1,2:50.0,,R. Anderson enters the game for A. Davis,16,15
80,1,2:50.0,,D. Cunningham enters the game for A. Gee,16,15
81,1,2:50.0,,A. Ajinça makes free throw 2 of 2,16,16
82,1,2:39.0,Turnover by B. Diaw (lost ball; steal by E. Gordon),,16,16
83,1,2:35.0,,Personal foul by P. Mills (drawn by E. Gordon),16,16
84,1,2:35.0,,E. Gordon makes free throw 1 of 2,16,17
85,1,2:35.0,D. Green enters the game for K. Leonard,,16,17
86,1,2:35.0,,E. Gordon makes free throw 2 of 2,16,18
87,1,2:23.0,D. West makes 2-pt jump shot from 19 ft (assist by B. Diaw),,18,18
88,1,2:10.0,,Offensive foul by I. Smith (drawn by P. Mills),18,18
89,1,2:10.0,,Turnover by I. Smith (offensive foul),18,18
90,1,1:57.0,Personal foul by A. Ajinça (drawn by D. West),,18,18
91,1,1:51.0,Turnover by P. Mills (bad pass),,18,18
92,1,1:33.0,,Shooting foul by D. West (drawn by A. Ajinça),18,18
93,1,1:33.0,,A. Ajinça makes free throw 1 of 2,18,19
94,1,1:33.0,,T. Douglas enters the game for I. Smith,18,19
95,1,1:33.0,,A. Ajinça makes free throw 2 of 2,18,20
96,1,1:19.0,R. Butler misses 2-pt jump shot from 18 ft,,18,20
97,1,1:18.0,,Defensive rebound by T. Douglas,18,20
98,1,1:06.0,,R. Anderson misses 3-pt jump shot from 26 ft,18,20
99,1,1:05.0,Defensive rebound by R. Butler,,18,20
100,1,0:44.0,D. Green misses 2-pt jump shot from 16 ft,,18,20
101,1,0:44.0,,Defensive rebound by D. Cunningham,18,20
102,1,0:38.0,,Personal foul by R. Butler (drawn by E. Gordon),18,20
103,1,0:38.0,,E. Gordon makes free throw 1 of 2,18,21
104,1,0:38.0,,E. Gordon makes free throw 2 of 2,18,22
105,1,0:31.0,P. Mills misses 3-pt jump shot from 24 ft,,18,22
106,1,0:29.0,,Defensive rebound by R. Anderson,18,22
107,1,0:11.0,,A. Ajinça misses 2-pt jump shot from 17 ft,18,22
108,1,0:10.0,Defensive rebound by B. Diaw,,18,22
109,1,0:00.0,R. Butler makes 2-pt jump shot from 19 ft (assist by P. Mills),,20,22
110,2,11:46.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by J. Holiday),20,25
111,2,11:44.0,San Antonio full timeout,,20,25
112,2,11:21.0,D. Green misses 2-pt jump shot from 3 ft,,20,25
113,2,11:20.0,,Defensive rebound by T. Douglas,20,25
114,2,11:01.0,,J. Holiday makes 2-pt jump shot from 22 ft (assist by A. Davis),20,27
115,2,10:45.0,R. Butler misses 3-pt jump shot from 24 ft,,20,27
116,2,10:44.0,Offensive rebound by D. West,,20,27
117,2,10:39.0,L. Aldridge misses 2-pt jump shot from 20 ft,,20,27
118,2,10:39.0,,Defensive rebound by J. Holiday,20,27
119,2,10:31.0,,Shooting foul by D. West (drawn by J. Holiday),20,27
120,2,10:31.0,,J. Holiday makes free throw 1 of 2,20,28
121,2,10:31.0,K. Anderson enters the game for P. Mills,,20,28
122,2,10:31.0,T. Parker enters the game for D. West,,20,28
123,2,10:31.0,T. Duncan enters the game for R. Butler,,20,28
124,2,10:31.0,,J. Holiday makes free throw 2 of 2,20,29
125,2,10:13.0,Personal block foul by J. Holiday (drawn by D. Green),,20,29
126,2,10:04.0,L. Aldridge misses 2-pt hook shot from 4 ft,,20,29
127,2,10:02.0,,Defensive rebound by D. Cunningham,20,29
128,2,9:54.0,,D. Cunningham misses 3-pt jump shot from 23 ft,20,29
129,2,9:53.0,Defensive rebound by D. Green,,20,29
130,2,9:39.0,D. Green makes 3-pt jump shot from 25 ft (assist by K. Anderson),,23,29
131,2,9:21.0,,R. Anderson makes 2-pt dunk at rim (assist by J. Holiday),23,31
132,2,8:57.0,Shooting foul by J. Holiday (drawn by K. Anderson),,23,31
133,2,8:57.0,K. Anderson misses free throw 1 of 2,,23,31
134,2,8:57.0,Offensive rebound by Team,,23,31
135,2,8:57.0,K. Leonard enters the game for D. Green,,23,31
136,2,8:57.0,K. Anderson makes free throw 2 of 2,,24,31
137,2,8:48.0,,T. Douglas misses 2-pt layup from 1 ft (block by K. Leonard),24,31
138,2,8:47.0,Defensive rebound by L. Aldridge,,24,31
139,2,8:40.0,K. Anderson misses 2-pt layup from 2 ft,,24,31
140,2,8:37.0,Offensive rebound by L. Aldridge,,24,31
141,2,8:37.0,L. Aldridge makes 2-pt jump shot from 2 ft,,26,31
142,2,8:28.0,,D. Cunningham makes 2-pt layup from 2 ft (assist by J. Holiday),26,33
143,2,8:07.0,T. Duncan misses 2-pt jump shot from 10 ft,,26,33
144,2,8:07.0,,Defensive rebound by A. Davis,26,33
145,2,8:00.0,,J. Holiday misses 3-pt jump shot from 25 ft,26,33
146,2,8:00.0,,Offensive rebound by T. Douglas,26,33
147,2,7:51.0,,T. Douglas misses 2-pt jump shot from 16 ft,26,33
148,2,7:50.0,Defensive rebound by K. Anderson,,26,33
149,2,7:40.0,K. Leonard misses 3-pt jump shot from 23 ft,,26,33
150,2,7:40.0,,Defensive rebound by A. Davis,26,33
151,2,7:30.0,,R. Anderson misses 2-pt jump shot from 17 ft,26,33
152,2,7:28.0,Defensive rebound by K. Leonard,,26,33
153,2,7:18.0,K. Leonard makes 2-pt jump shot from 5 ft,,28,33
154,2,6:55.0,,J. Holiday misses 2-pt jump shot from 5 ft (block by K. Anderson),28,33
155,2,6:52.0,Defensive rebound by K. Anderson,,28,33
156,2,6:46.0,K. Leonard misses 2-pt layup from 1 ft,,28,33
157,2,6:45.0,,Defensive rebound by T. Douglas,28,33
158,2,6:40.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by T. Douglas),28,36
159,2,6:11.0,Personal foul by D. Cunningham (drawn by K. Leonard),,28,36
160,2,6:11.0,,I. Smith enters the game for T. Douglas,28,36
161,2,6:11.0,,E. Gordon enters the game for D. Cunningham,28,36
162,2,6:11.0,D. Green enters the game for K. Anderson,,28,36
163,2,5:58.0,T. Duncan misses 2-pt jump shot from 3 ft,,28,36
164,2,5:57.0,Offensive rebound by L. Aldridge,,28,36
165,2,5:57.0,L. Aldridge makes 2-pt jump shot from 1 ft,,30,36
166,2,5:43.0,Official timeout,,30,36
167,2,5:43.0,,D. Cunningham enters the game for J. Holiday,30,36
168,2,5:29.0,,A. Davis misses 2-pt jump shot from 22 ft,30,36
169,2,5:29.0,Defensive rebound by D. Green,,30,36
170,2,5:17.0,K. Leonard misses 2-pt jump shot from 5 ft,,30,36
171,2,5:16.0,,Defensive rebound by A. Davis,30,36
172,2,5:03.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by I. Smith),30,39
173,2,4:47.0,D. Green misses 2-pt jump shot from 19 ft,,30,39
174,2,4:46.0,,Defensive rebound by A. Davis,30,39
175,2,4:34.0,,R. Anderson misses 2-pt jump shot from 15 ft,30,39
176,2,4:31.0,Defensive rebound by D. Green,,30,39
177,2,4:23.0,T. Duncan misses 2-pt layup from 2 ft,,30,39
178,2,4:23.0,,Defensive rebound by A. Davis,30,39
179,2,4:23.0,,Personal foul by T. Duncan (drawn by A. Davis),30,39
180,2,4:15.0,,Turnover by D. Cunningham (bad pass; steal by K. Leonard),30,39
181,2,4:05.0,K. Leonard makes 2-pt jump shot from 15 ft (assist by T. Duncan),,32,39
182,2,3:49.0,,D. Cunningham misses 2-pt hook shot from 8 ft,32,39
183,2,3:49.0,,Offensive rebound by Team,32,39
184,2,3:36.0,,A. Davis misses 2-pt layup at rim (block by T. Duncan),32,39
185,2,3:36.0,Defensive rebound by T. Parker,,32,39
186,2,3:24.0,K. Leonard misses 2-pt jump shot from 11 ft,,32,39
187,2,3:23.0,,Defensive rebound by D. Cunningham,32,39
188,2,3:12.0,,Personal foul by D. Green (drawn by A. Davis),32,39
189,2,3:12.0,B. Diaw enters the game for T. Duncan,,32,39
190,2,3:00.0,,R. Anderson makes 3-pt jump shot from 23 ft (assist by I. Smith),32,42
191,2,2:39.0,Shooting foul by A. Davis (drawn by L. Aldridge),,32,42
192,2,2:39.0,,New Orleans full timeout,32,42
193,2,2:39.0,P. Mills enters the game for T. Parker,,32,42
194,2,2:39.0,L. Aldridge makes free throw 1 of 2,,33,42
195,2,2:39.0,L. Aldridge makes free throw 2 of 2,,34,42
196,2,2:25.0,,I. Smith makes 2-pt layup from 2 ft,34,44
197,2,2:03.0,K. Leonard misses 2-pt jump shot from 11 ft,,34,44
198,2,2:02.0,,Defensive rebound by A. Davis,34,44
199,2,1:49.0,,I. Smith makes 2-pt jump shot from 16 ft,34,46
200,2,1:31.0,D. Green makes 3-pt jump shot from 24 ft (assist by B. Diaw),,37,46
201,2,1:13.0,,I. Smith makes 2-pt layup from 2 ft,37,48
202,2,0:58.0,P. Mills makes 2-pt jump shot from 16 ft (assist by L. Aldridge),,39,48
203,2,0:48.0,,A. Davis misses 2-pt jump shot from 13 ft,39,48
204,2,0:47.0,Defensive rebound by D. Green,,39,48
205,2,0:30.0,L. Aldridge makes 2-pt jump shot from 14 ft,,41,48
206,2,0:06.0,,I. Smith misses 3-pt jump shot from 24 ft,41,48
207,2,0:05.0,Defensive rebound by L. Aldridge,,41,48
208,2,0:00.0,D. Green misses 3-pt jump shot from 25 ft,,41,48
209,2,0:00.0,Offensive rebound by Team,,41,48
210,3,11:40.0,,E. Gordon misses 2-pt layup from 1 ft (block by D. Green),41,48
211,3,11:38.0,Defensive rebound by L. Aldridge,,41,48
212,3,11:30.0,K. Leonard misses 3-pt jump shot from 23 ft,,41,48
213,3,11:29.0,,Defensive rebound by Ö. Aşık,41,48
214,3,11:17.0,,A. Davis misses 2-pt jump shot from 4 ft,41,48
215,3,11:16.0,Defensive rebound by K. Leonard,,41,48
216,3,11:00.0,L. Aldridge misses 2-pt jump shot from 11 ft,,41,48
217,3,11:00.0,,Defensive rebound by A. Davis,41,48
218,3,10:48.0,,A. Davis makes 2-pt jump shot at rim (assist by J. Holiday),41,50
219,3,10:26.0,Personal foul by Ö. Aşık (drawn by T. Parker),,41,50
220,3,10:11.0,T. Parker makes 2-pt jump shot from 21 ft (assist by D. Green),,43,50
221,3,9:56.0,,A. Davis misses 2-pt jump shot from 15 ft,43,50
222,3,9:55.0,Defensive rebound by T. Parker,,43,50
223,3,9:51.0,Shooting foul by J. Holiday (drawn by T. Parker),,43,50
224,3,9:51.0,T. Parker makes free throw 1 of 2,,44,50
225,3,9:51.0,T. Parker makes free throw 2 of 2,,45,50
226,3,9:40.0,,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),45,52
227,3,9:24.0,T. Parker makes 2-pt jump shot from 4 ft (assist by D. Green),,47,52
228,3,9:07.0,,J. Holiday misses 3-pt jump shot from 25 ft,47,52
229,3,9:06.0,,Offensive rebound by Ö. Aşık,47,52
230,3,9:01.0,,E. Gordon misses 2-pt layup from 2 ft,47,52
231,3,9:01.0,Defensive rebound by L. Aldridge,,47,52
232,3,8:53.0,L. Aldridge makes 2-pt jump shot from 20 ft (assist by T. Parker),,49,52
233,3,8:36.0,,A. Davis makes 2-pt hook shot from 6 ft (assist by J. Holiday),49,54
234,3,8:23.0,Shooting foul by Ö. Aşık (drawn by T. Duncan),,49,54
235,3,8:23.0,T. Duncan makes free throw 1 of 2,,50,54
236,3,8:23.0,T. Duncan makes free throw 2 of 2,,51,54
237,3,8:08.0,,A. Gee makes 2-pt layup from 1 ft (assist by J. Holiday),51,56
238,3,7:55.0,T. Parker misses 2-pt jump shot from 20 ft,,51,56
239,3,7:54.0,,Defensive rebound by Ö. Aşık,51,56
240,3,7:51.0,,Turnover by Ö. Aşık (bad pass; steal by T. Parker),51,56
241,3,7:40.0,L. Aldridge misses 2-pt jump shot from 17 ft,,51,56
242,3,7:39.0,,Defensive rebound by Ö. Aşık,51,56
243,3,7:29.0,,Turnover by J. Holiday (back court),51,56
244,3,7:29.0,,I. Smith enters the game for J. Holiday,51,56
245,3,7:18.0,T. Parker misses 2-pt layup from 2 ft,,51,56
246,3,7:17.0,,Defensive rebound by Ö. Aşık,51,56
247,3,7:07.0,,Personal foul by L. Aldridge (drawn by E. Gordon),51,56
248,3,6:55.0,,A. Davis misses 2-pt jump shot from 5 ft,51,56
249,3,6:55.0,Defensive rebound by L. Aldridge,,51,56
250,3,6:48.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Parker),,53,56
251,3,6:36.0,,I. Smith makes 2-pt layup from 2 ft,53,58
252,3,6:36.0,San Antonio full timeout,,53,58
253,3,6:36.0,,R. Anderson enters the game for Ö. Aşık,53,58
254,3,6:36.0,B. Diaw enters the game for T. Duncan,,53,58
255,3,6:19.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by K. Leonard),,55,58
256,3,6:03.0,,Personal foul by K. Leonard (drawn by E. Gordon),55,58
257,3,6:03.0,P. Mills enters the game for T. Parker,,55,58
258,3,5:54.0,,E. Gordon makes 2-pt jump shot from 2 ft (assist by I. Smith),55,60
259,3,5:36.0,P. Mills makes 3-pt jump shot from 26 ft (assist by L. Aldridge),,58,60
260,3,5:25.0,,I. Smith makes 2-pt jump shot from 1 ft (assist by A. Davis),58,62
261,3,5:05.0,K. Leonard misses 2-pt jump shot from 10 ft,,58,62
262,3,5:02.0,Offensive rebound by L. Aldridge,,58,62
263,3,5:02.0,L. Aldridge misses 2-pt jump shot from 1 ft,,58,62
264,3,4:59.0,,Defensive rebound by A. Davis,58,62
265,3,4:58.0,,A. Davis makes 2-pt layup from 2 ft (assist by I. Smith),58,64
266,3,4:58.0,,Shooting foul by L. Aldridge (drawn by A. Davis),58,64
267,3,4:58.0,,A. Davis makes free throw 1 of 1,58,65
268,3,4:42.0,D. Green misses 2-pt jump shot from 16 ft,,58,65
269,3,4:41.0,,Defensive rebound by E. Gordon,58,65
270,3,4:33.0,,R. Anderson misses 3-pt jump shot from 24 ft,58,65
271,3,4:32.0,Defensive rebound by D. Green,,58,65
272,3,4:12.0,L. Aldridge misses 3-pt jump shot from 23 ft,,58,65
273,3,4:11.0,,Defensive rebound by I. Smith,58,65
274,3,3:59.0,,E. Gordon misses 3-pt jump shot from 24 ft,58,65
275,3,3:58.0,Defensive rebound by K. Leonard,,58,65
276,3,3:54.0,Personal foul by A. Gee (drawn by K. Leonard),,58,65
277,3,3:40.0,P. Mills misses 2-pt jump shot from 17 ft,,58,65
278,3,3:40.0,,Defensive rebound by R. Anderson,58,65
279,3,3:30.0,,R. Anderson makes 2-pt jump shot from 17 ft (assist by I. Smith),58,67
280,3,3:18.0,Personal foul by A. Gee (drawn by K. Leonard),,58,67
281,3,3:18.0,K. Leonard makes free throw 1 of 2,,59,67
282,3,3:18.0,,D. Cunningham enters the game for A. Gee,59,67
283,3,3:18.0,D. West enters the game for L. Aldridge,,59,67
284,3,3:18.0,T. Parker enters the game for D. Green,,59,67
285,3,3:18.0,,A. Ajinça enters the game for A. Davis,59,67
286,3,3:18.0,K. Leonard misses free throw 2 of 2,,59,67
287,3,3:17.0,,Defensive rebound by A. Ajinça,59,67
288,3,3:08.0,,A. Ajinça makes 2-pt jump shot at rim (assist by E. Gordon),59,69
289,3,2:55.0,K. Leonard makes 2-pt layup from 2 ft,,61,69
290,3,2:46.0,,Turnover by R. Anderson (bad pass; steal by P. Mills),61,69
291,3,2:41.0,K. Leonard makes 2-pt dunk at rim (assist by P. Mills),,63,69
292,3,2:28.0,,Personal foul by T. Parker (drawn by E. Gordon),63,69
293,3,2:28.0,,New Orleans full timeout,63,69
294,3,2:20.0,,R. Anderson misses 3-pt jump shot from 25 ft,63,69
295,3,2:17.0,,Offensive rebound by D. Cunningham,63,69
296,3,2:17.0,,D. Cunningham misses 2-pt jump shot from 2 ft,63,69
297,3,2:15.0,Defensive rebound by K. Leonard,,63,69
298,3,2:11.0,Personal foul by A. Ajinça (drawn by D. West),,63,69
299,3,2:11.0,D. West makes free throw 1 of 2,,64,69
300,3,2:11.0,D. West misses free throw 2 of 2,,64,69
301,3,2:09.0,,Defensive rebound by R. Anderson,64,69
302,3,1:55.0,,E. Gordon misses 2-pt layup from 1 ft (block by D. West),64,69
303,3,1:55.0,,Offensive rebound by Team,64,69
304,3,1:55.0,D. Green enters the game for K. Leonard,,64,69
305,3,1:44.0,,R. Anderson misses 2-pt jump shot from 16 ft,64,69
306,3,1:44.0,,Offensive rebound by D. Cunningham,64,69
307,3,1:40.0,,Personal block foul by T. Parker (drawn by I. Smith),64,69
308,3,1:40.0,,I. Smith makes free throw 1 of 2,64,70
309,3,1:40.0,,I. Smith makes free throw 2 of 2,64,71
310,3,1:28.0,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Green),,67,71
311,3,1:13.0,,A. Ajinça makes 2-pt jump shot from 17 ft (assist by I. Smith),67,73
312,3,0:58.0,,Violation by A. Ajinça (kicked ball),67,73
313,3,0:51.0,D. West makes 2-pt layup from 1 ft (assist by B. Diaw),,69,73
314,3,0:41.0,,T. Douglas enters the game for E. Gordon,69,73
315,3,0:35.0,,R. Anderson makes 2-pt jump shot from 14 ft,69,75
316,3,0:28.0,B. Diaw makes 3-pt jump shot from 24 ft (assist by T. Parker),,72,75
317,3,0:10.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by I. Smith),72,78
318,3,0:02.0,Shooting foul by A. Ajinça (drawn by T. Parker),,72,78
319,3,0:02.0,T. Parker makes free throw 1 of 2,,73,78
320,3,0:02.0,T. Parker makes free throw 2 of 2,,74,78
321,4,11:44.0,P. Mills makes 3-pt jump shot from 24 ft (assist by B. Diaw),,77,78
322,4,11:30.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by I. Smith),77,81
323,4,11:15.0,D. Green misses 3-pt jump shot from 23 ft,,77,81
324,4,11:14.0,,Defensive rebound by I. Smith,77,81
325,4,11:09.0,,I. Smith misses 2-pt layup from 1 ft (block by P. Mills),77,81
326,4,11:09.0,,Offensive rebound by Team,77,81
327,4,11:09.0,L. Aldridge enters the game for D. West,,77,81
328,4,11:09.0,K. Leonard enters the game for D. Green,,77,81
329,4,11:02.0,,R. Anderson misses 2-pt jump shot from 21 ft,77,81
330,4,11:01.0,Defensive rebound by T. Parker,,77,81
331,4,10:50.0,K. Leonard makes 3-pt jump shot from 25 ft (assist by T. Parker),,80,81
332,4,10:34.0,,D. Cunningham makes 2-pt layup from 1 ft,80,83
333,4,10:21.0,T. Parker makes 2-pt jump shot from 6 ft,,82,83
334,4,10:06.0,,I. Smith makes 2-pt jump shot from 7 ft,82,85
335,4,9:47.0,T. Parker misses 2-pt layup from 2 ft,,82,85
336,4,9:46.0,,Defensive rebound by A. Ajinça,82,85
337,4,9:32.0,,Turnover by R. Anderson (lost ball; steal by P. Mills),82,85
338,4,9:32.0,Turnover by P. Mills (lost ball),,82,85
339,4,9:23.0,,R. Anderson makes 2-pt jump shot from 4 ft (assist by I. Smith),82,87
340,4,9:22.0,San Antonio full timeout,,82,87
341,4,9:22.0,R. McCallum enters the game for P. Mills,,82,87
342,4,9:22.0,,A. Davis enters the game for A. Ajinça,82,87
343,4,9:22.0,,J. Holiday enters the game for T. Douglas,82,87
344,4,9:02.0,L. Aldridge makes 2-pt jump shot from 3 ft,,84,87
345,4,8:44.0,,A. Davis makes 2-pt dunk at rim (assist by I. Smith),84,89
346,4,8:25.0,T. Parker misses 2-pt layup from 2 ft,,84,89
347,4,8:24.0,,Defensive rebound by A. Davis,84,89
348,4,8:15.0,,R. Anderson misses 3-pt jump shot from 23 ft,84,89
349,4,8:15.0,Defensive rebound by T. Parker,,84,89
350,4,8:06.0,L. Aldridge misses 2-pt jump shot from 18 ft,,84,89
351,4,8:05.0,,Defensive rebound by A. Davis,84,89
352,4,7:52.0,,A. Davis makes 2-pt jump shot from 15 ft,84,91
353,4,7:32.0,L. Aldridge makes 2-pt jump shot from 8 ft,,86,91
354,4,7:07.0,,D. Cunningham misses 3-pt jump shot from 22 ft,86,91
355,4,7:06.0,Defensive rebound by L. Aldridge,,86,91
356,4,7:00.0,T. Parker misses 2-pt layup from 2 ft (block by J. Holiday),,86,91
357,4,6:59.0,,Defensive rebound by R. Anderson,86,91
358,4,6:51.0,,R. Anderson misses 3-pt jump shot from 25 ft,86,91
359,4,6:50.0,Defensive rebound by R. McCallum,,86,91
360,4,6:36.0,Personal foul by J. Holiday (drawn by T. Parker),,86,91
361,4,6:36.0,Technical foul by T. Parker,,86,91
362,4,6:36.0,,A. Davis makes technical free throw,86,92
363,4,6:36.0,P. Mills enters the game for T. Parker,,86,92
364,4,6:22.0,K. Leonard misses 2-pt jump shot from 18 ft,,86,92
365,4,6:22.0,,Defensive rebound by R. Anderson,86,92
366,4,6:08.0,,A. Davis misses 2-pt dunk at rim,86,92
367,4,6:07.0,Defensive rebound by R. McCallum,,86,92
368,4,6:00.0,K. Leonard misses 2-pt jump shot from 17 ft,,86,92
369,4,5:59.0,,Defensive rebound by J. Holiday,86,92
370,4,5:46.0,,A. Davis misses 2-pt layup from 2 ft,86,92
371,4,5:46.0,,Offensive rebound by A. Davis,86,92
372,4,5:46.0,,Personal foul by R. McCallum (drawn by A. Davis),86,92
373,4,5:46.0,Official timeout,,86,92
374,4,5:46.0,D. Green enters the game for B. Diaw,,86,92
375,4,5:46.0,T. Parker enters the game for R. McCallum,,86,92
376,4,5:34.0,,J. Holiday misses 2-pt jump shot from 3 ft (block by L. Aldridge),86,92
377,4,5:32.0,Defensive rebound by D. Green,,86,92
378,4,5:24.0,Personal foul by I. Smith (drawn by P. Mills),,86,92
379,4,5:24.0,,E. Gordon enters the game for D. Cunningham,86,92
380,4,5:13.0,L. Aldridge misses 2-pt jump shot from 14 ft (block by A. Davis),,86,92
381,4,5:12.0,,Defensive rebound by A. Davis,86,92
382,4,4:58.0,,J. Holiday misses 2-pt layup from 2 ft,86,92
383,4,4:57.0,,Offensive rebound by A. Davis,86,92
384,4,4:57.0,,A. Davis misses 2-pt jump shot from 1 ft,86,92
385,4,4:54.0,Defensive rebound by D. Green,,86,92
