,QUARTER,TIME_REMAINING,ATLANTA_ACTION,INDIANA_ACTION,ATLANTA_SCORE,INDIANA_SCORE
398,4,3:10.0,Turnover by J. Teague (bad pass; steal by G. Hill),,80,90
399,4,2:59.0,,M. Ellis misses 3-pt jump shot from 23 ft,80,90
400,4,2:59.0,Defensive rebound by T. Sefolosha,,80,90
401,4,2:53.0,Personal foul by P. George (drawn by T. Sefolosha),,80,90
402,4,2:53.0,T. Sefolosha makes free throw 1 of 2,,81,90
403,4,2:53.0,A. Horford enters the game for K. Korver,,81,90
404,4,2:53.0,T. Sefolosha makes free throw 2 of 2,,82,90
405,4,2:39.0,,M. Ellis misses 2-pt layup from 3 ft,82,90
406,4,2:39.0,Defensive rebound by T. Sefolosha,,82,90
407,4,2:34.0,Personal foul by P. George (drawn by K. Bazemore),,82,90
408,4,2:34.0,K. Bazemore makes free throw 1 of 2,,83,90
409,4,2:34.0,K. Bazemore makes free throw 2 of 2,,84,90
410,4,2:15.0,,I. Mahinmi misses 2-pt jump shot from 10 ft,84,90
411,4,2:14.0,,Offensive rebound by Team,84,90
412,4,1:58.0,,P. George misses 3-pt jump shot from 23 ft,84,90
413,4,1:57.0,Defensive rebound by P. Millsap,,84,90
414,4,1:43.0,Atlanta full timeout,,84,90
415,4,1:43.0,,L. Allen enters the game for P. George,84,90
416,4,1:43.0,K. Korver enters the game for J. Teague,,84,90
417,4,1:39.0,P. Millsap makes 2-pt layup from 2 ft (assist by T. Sefolosha),,86,90
418,4,1:17.0,,S. Hill misses 2-pt jump shot from 5 ft,86,90
419,4,1:16.0,Defensive rebound by K. Bazemore,,86,90
420,4,1:06.0,Shooting foul by I. Mahinmi (drawn by P. Millsap),,86,90
421,4,1:06.0,P. Millsap makes free throw 1 of 2,,87,90
422,4,1:06.0,J. Teague enters the game for K. Korver,,87,90
423,4,1:06.0,,P. George enters the game for L. Allen,87,90
424,4,1:06.0,P. Millsap misses free throw 2 of 2,,87,90
425,4,1:05.0,Offensive rebound by Team,,87,90
426,4,1:00.0,Turnover by J. Teague (lost ball; steal by I. Mahinmi),,87,90
427,4,0:40.0,,S. Hill misses 3-pt jump shot from 25 ft,87,90
428,4,0:39.0,,Offensive rebound by I. Mahinmi,87,90
429,4,0:30.0,,Indiana full timeout,87,90
430,4,0:30.0,K. Korver enters the game for J. Teague,,87,90
431,4,0:17.0,,M. Ellis misses 3-pt jump shot from 25 ft,87,90
432,4,0:16.0,,Offensive rebound by I. Mahinmi,87,90
433,4,0:16.0,,I. Mahinmi makes 2-pt layup from 2 ft,87,92
434,4,0:16.0,Atlanta full timeout,,87,92
435,4,0:16.0,,J. Hill enters the game for S. Hill,87,92
436,4,0:16.0,J. Teague enters the game for K. Bazemore,,87,92
437,4,0:13.0,J. Teague misses 3-pt jump shot from 24 ft,,87,92
438,4,0:13.0,,Defensive rebound by M. Ellis,87,92
439,4,0:12.0,,Personal take foul by P. Millsap (drawn by M. Ellis),87,92
440,4,0:12.0,,S. Hill enters the game for J. Hill,87,92
441,4,0:12.0,,Indiana full timeout,87,92
442,4,0:12.0,K. Bazemore enters the game for K. Korver,,87,92
443,4,0:12.0,,R. Stuckey enters the game for I. Mahinmi,87,92
444,4,0:12.0,,C. Budinger enters the game for S. Hill,87,92
445,4,0:10.0,,Personal take foul by A. Horford (drawn by P. George),87,92
446,4,0:10.0,,P. George misses free throw 1 of 2,87,92
447,4,0:10.0,,Offensive rebound by Team,87,92
448,4,0:10.0,,S. Hill enters the game for C. Budinger,87,92
449,4,0:10.0,K. Korver enters the game for T. Sefolosha,,87,92
450,4,0:10.0,,P. George makes free throw 2 of 2,87,93
451,4,0:01.0,K. Bazemore misses 3-pt jump shot from 25 ft,,87,93
452,4,0:01.0,,Defensive rebound by R. Stuckey,87,93
