,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DENVER_ACTION,GOLDEN STATE_SCORE,DENVER_SCORE
39,1,6:46.0,Personal foul by D. Arthur (drawn by D. Green),,11,11
40,1,6:33.0,K. Thompson misses 2-pt jump shot from 9 ft,,11,11
41,1,6:32.0,,Defensive rebound by N. Jokić,11,11
42,1,6:31.0,,Shooting foul by A. Bogut (drawn by E. Mudiay),11,11
43,1,6:31.0,,E. Mudiay makes free throw 1 of 2,11,12
44,1,6:31.0,,E. Mudiay makes free throw 2 of 2,11,13
45,1,6:17.0,K. Thompson makes 2-pt jump shot from 17 ft,,13,13
46,1,6:04.0,,D. Gallinari makes 2-pt jump shot from 4 ft,13,15
47,1,5:45.0,A. Bogut makes 2-pt hook shot from 4 ft (assist by D. Green),,15,15
48,1,5:36.0,,Turnover by E. Mudiay (lost ball; steal by A. Bogut),15,15
49,1,5:29.0,Turnover by K. Thompson (step out of bounds),,15,15
50,1,5:29.0,,Denver full timeout,15,15
51,1,5:29.0,A. Iguodala enters the game for H. Barnes,,15,15
52,1,5:15.0,,E. Mudiay misses 2-pt jump shot from 15 ft,15,15
53,1,5:14.0,Defensive rebound by A. Bogut,,15,15
54,1,4:59.0,A. Bogut misses 2-pt layup at rim (block by N. Jokić),,15,15
55,1,4:58.0,Offensive rebound by Team,,15,15
56,1,4:51.0,A. Bogut makes 2-pt dunk at rim (assist by K. Thompson),,17,15
57,1,4:49.0,,Turnover by E. Mudiay (inbound),17,15
58,1,4:43.0,K. Thompson misses 2-pt jump shot from 5 ft,,17,15
59,1,4:42.0,,Defensive rebound by G. Harris,17,15
60,1,4:24.0,,E. Mudiay misses 3-pt jump shot from 26 ft,17,15
61,1,4:22.0,Defensive rebound by K. Thompson,,17,15
62,1,4:17.0,S. Curry makes 3-pt jump shot from 24 ft,,20,15
63,1,4:17.0,,Denver full timeout,20,15
64,1,4:17.0,,J. Nelson enters the game for E. Mudiay,20,15
65,1,4:17.0,F. Ezeli enters the game for A. Bogut,,20,15
66,1,4:03.0,,Turnover by N. Jokić (bad pass; steal by S. Curry),20,15
67,1,3:58.0,S. Curry makes 2-pt layup from 1 ft,,22,15
68,1,3:52.0,,Shooting foul by F. Ezeli (drawn by N. Jokić),22,15
69,1,3:52.0,,N. Jokić makes free throw 1 of 2,22,16
70,1,3:52.0,,N. Jokić makes free throw 2 of 2,22,17
71,1,3:35.0,S. Curry misses 3-pt jump shot from 26 ft,,22,17
72,1,3:34.0,,Defensive rebound by N. Jokić,22,17
73,1,3:26.0,,Shooting foul by A. Iguodala (drawn by D. Arthur),22,17
74,1,3:26.0,,D. Arthur misses free throw 1 of 2,22,17
75,1,3:26.0,,Offensive rebound by Team,22,17
76,1,3:26.0,,J. Hickson enters the game for N. Jokić,22,17
77,1,3:26.0,,D. Arthur misses free throw 2 of 2,22,17
78,1,3:24.0,Defensive rebound by A. Iguodala,,22,17
79,1,3:13.0,Personal foul by G. Harris (drawn by S. Curry),,22,17
80,1,3:13.0,S. Livingston enters the game for K. Thompson,,22,17
81,1,2:59.0,F. Ezeli makes 2-pt dunk at rim (assist by S. Curry),,24,17
82,1,2:40.0,,J. Nelson makes 2-pt jump shot from 20 ft,24,19
83,1,2:28.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by S. Livingston),,27,19
84,1,2:12.0,,Shooting foul by D. Green (drawn by D. Gallinari),27,19
85,1,2:12.0,,D. Gallinari makes free throw 1 of 2,27,20
86,1,2:12.0,,W. Barton enters the game for D. Arthur,27,20
87,1,2:12.0,,D. Gallinari makes free throw 2 of 2,27,21
88,1,2:00.0,S. Curry misses 2-pt jump shot from 17 ft,,27,21
89,1,1:59.0,,Defensive rebound by W. Barton,27,21
90,1,1:54.0,,Turnover by W. Barton (lost ball; steal by S. Livingston),27,21
91,1,1:31.0,Turnover by S. Curry (back court),,27,21
92,1,1:31.0,L. Barbosa enters the game for S. Curry,,27,21
93,1,1:22.0,Violation by L. Barbosa (kicked ball),,27,21
94,1,1:14.0,,J. Hickson misses 2-pt jump shot from 1 ft (block by F. Ezeli),27,21
95,1,1:13.0,Defensive rebound by D. Green,,27,21
96,1,1:04.0,A. Iguodala makes 2-pt jump shot from 3 ft (assist by D. Green),,29,21
97,1,0:47.0,,Turnover by D. Gallinari (lost ball; steal by S. Livingston),29,21
98,1,0:43.0,Turnover by D. Green (bad pass; steal by W. Barton),,29,21
99,1,0:40.0,,W. Barton makes 2-pt dunk at rim,29,23
100,1,0:27.0,D. Green makes 3-pt jump shot from 23 ft (assist by L. Barbosa),,32,23
101,1,0:08.0,,Turnover by J. Nelson (bad pass; steal by A. Iguodala),32,23
102,1,0:04.0,S. Livingston makes 2-pt jump shot at rim (assist by A. Iguodala),,34,23
103,1,0:01.0,,D. Gallinari misses 3-pt jump shot from 30 ft,34,23
104,1,0:00.0,,Offensive rebound by Team,34,23
105,2,11:44.0,,J. Nelson makes 2-pt layup at rim,34,25
106,2,11:29.0,L. Barbosa misses 2-pt jump shot from 7 ft,,34,25
107,2,11:28.0,,Defensive rebound by J. Hickson,34,25
108,2,11:22.0,,W. Barton makes 2-pt jump shot from 16 ft (assist by J. Hickson),34,27
109,2,11:03.0,S. Livingston misses 2-pt jump shot from 17 ft,,34,27
110,2,11:00.0,Offensive rebound by F. Ezeli,,34,27
111,2,11:00.0,F. Ezeli misses 2-pt layup from 1 ft,,34,27
112,2,10:57.0,,Defensive rebound by J. Hickson,34,27
113,2,10:42.0,,Turnover by W. Barton (bad pass; steal by H. Barnes),34,27
114,2,10:41.0,Personal foul by R. Foye (drawn by H. Barnes),,34,27
115,2,10:24.0,H. Barnes makes 2-pt jump shot from 12 ft,,36,27
116,2,10:14.0,,Shooting foul by F. Ezeli (drawn by J. Hickson),36,27
117,2,10:14.0,,J. Hickson misses free throw 1 of 2,36,27
118,2,10:14.0,,Offensive rebound by Team,36,27
119,2,10:14.0,,J. Hickson misses free throw 2 of 2,36,27
120,2,10:12.0,Defensive rebound by F. Ezeli,,36,27
121,2,10:03.0,S. Livingston misses 2-pt jump shot from 9 ft,,36,27
122,2,10:02.0,Offensive rebound by Team,,36,27
123,2,10:02.0,,Loose ball foul by J. Nelson (drawn by H. Barnes),36,27
124,2,9:49.0,F. Ezeli misses 2-pt hook shot from 6 ft,,36,27
125,2,9:47.0,,Defensive rebound by D. Arthur,36,27
126,2,9:40.0,,W. Barton makes 2-pt jump shot from 11 ft,36,29
127,2,9:40.0,,Shooting foul by A. Iguodala (drawn by W. Barton),36,29
128,2,9:40.0,,W. Barton makes free throw 1 of 1,36,30
129,2,9:25.0,S. Livingston misses 3-pt jump shot from 22 ft,,36,30
130,2,9:24.0,,Defensive rebound by J. Hickson,36,30
131,2,9:18.0,,Turnover by J. Nelson (bad pass; steal by L. Barbosa),36,30
132,2,9:03.0,Turnover by L. Barbosa (traveling),,36,30
133,2,9:03.0,Golden State full timeout,,36,30
134,2,9:01.0,J. McAdoo enters the game for F. Ezeli,,36,30
135,2,8:45.0,,Turnover by J. Nelson (lost ball; steal by H. Barnes),36,30
136,2,8:39.0,A. Iguodala makes 2-pt dunk at rim (assist by H. Barnes),,38,30
137,2,8:26.0,,Turnover by J. Nelson (bad pass; steal by J. McAdoo),38,30
138,2,8:21.0,L. Barbosa misses 2-pt layup at rim,,38,30
139,2,8:20.0,Offensive rebound by J. McAdoo,,38,30
140,2,8:20.0,J. McAdoo makes 2-pt jump shot from 1 ft,,40,30
141,2,8:19.0,,Denver full timeout,40,30
142,2,8:19.0,,E. Mudiay enters the game for J. Nelson,40,30
143,2,8:00.0,,J. Hickson makes 2-pt layup from 2 ft,40,32
144,2,7:49.0,S. Livingston misses 2-pt jump shot from 14 ft,,40,32
145,2,7:49.0,,Defensive rebound by D. Arthur,40,32
146,2,7:39.0,,D. Arthur makes 2-pt jump shot from 17 ft (assist by R. Foye),40,34
147,2,7:23.0,S. Livingston makes 2-pt layup from 1 ft (assist by H. Barnes),,42,34
148,2,7:02.0,,D. Arthur makes 3-pt jump shot from 24 ft (assist by W. Barton),42,37
149,2,6:51.0,Shooting foul by J. Hickson (drawn by J. McAdoo),,42,37
150,2,6:51.0,J. McAdoo misses free throw 1 of 2,,42,37
151,2,6:51.0,Offensive rebound by Team,,42,37
152,2,6:51.0,S. Curry enters the game for L. Barbosa,,42,37
153,2,6:51.0,K. Thompson enters the game for A. Iguodala,,42,37
154,2,6:51.0,J. McAdoo makes free throw 2 of 2,,43,37
155,2,6:41.0,,J. Hickson misses 2-pt layup from 1 ft,43,37
156,2,6:40.0,Defensive rebound by H. Barnes,,43,37
157,2,6:33.0,J. McAdoo misses 2-pt jump shot from 7 ft (block by W. Barton),,43,37
158,2,6:32.0,Offensive rebound by J. McAdoo,,43,37
159,2,6:31.0,Turnover by J. McAdoo (lost ball),,43,37
160,2,6:13.0,,D. Arthur makes 2-pt jump shot from 18 ft (assist by E. Mudiay),43,39
161,2,5:53.0,J. McAdoo makes 2-pt jump shot from 16 ft (assist by S. Livingston),,45,39
162,2,5:37.0,,W. Barton makes 2-pt dunk at rim (assist by J. Hickson),45,41
163,2,5:30.0,Turnover by S. Curry (bad pass),,45,41
164,2,5:30.0,A. Bogut enters the game for J. McAdoo,,45,41
165,2,5:30.0,D. Green enters the game for H. Barnes,,45,41
166,2,5:30.0,,D. Gallinari enters the game for J. Hickson,45,41
167,2,5:17.0,,E. Mudiay misses 2-pt layup from 1 ft,45,41
168,2,5:16.0,,Offensive rebound by D. Arthur,45,41
169,2,5:13.0,,W. Barton misses 3-pt jump shot from 24 ft,45,41
170,2,5:12.0,Defensive rebound by D. Green,,45,41
171,2,5:09.0,Personal foul by D. Arthur (drawn by K. Thompson),,45,41
172,2,5:09.0,I. Clark enters the game for S. Livingston,,45,41
173,2,5:02.0,K. Thompson makes 2-pt jump shot from 12 ft (assist by S. Curry),,47,41
174,2,4:48.0,,D. Arthur misses 2-pt layup from 2 ft,47,41
175,2,4:47.0,Defensive rebound by S. Curry,,47,41
176,2,4:44.0,Turnover by S. Curry (bad pass; steal by R. Foye),,47,41
177,2,4:38.0,,D. Arthur makes 2-pt dunk at rim (assist by W. Barton),47,43
178,2,4:27.0,S. Curry makes 2-pt jump shot from 5 ft,,49,43
179,2,4:12.0,,D. Arthur makes 2-pt layup from 1 ft (assist by E. Mudiay),49,45
180,2,3:56.0,K. Thompson misses 2-pt jump shot from 20 ft,,49,45
181,2,3:55.0,,Defensive rebound by D. Gallinari,49,45
182,2,3:48.0,,D. Gallinari misses 2-pt layup from 2 ft (block by A. Bogut),49,45
183,2,3:48.0,,Offensive rebound by Team,49,45
184,2,3:48.0,,G. Harris enters the game for D. Arthur,49,45
185,2,3:48.0,,N. Jokić enters the game for R. Foye,49,45
186,2,3:42.0,,E. Mudiay misses 2-pt jump shot from 17 ft,49,45
187,2,3:42.0,,Offensive rebound by Team,49,45
188,2,3:42.0,Loose ball foul by D. Green (drawn by N. Jokić),,49,45
189,2,3:30.0,,E. Mudiay makes 2-pt jump shot from 5 ft,49,47
190,2,3:08.0,,Loose ball foul by E. Mudiay (drawn by K. Thompson),49,47
191,2,3:08.0,K. Thompson makes free throw 1 of 2,,50,47
192,2,3:08.0,K. Thompson misses free throw 2 of 2,,50,47
193,2,3:07.0,Offensive rebound by D. Green,,50,47
194,2,3:03.0,K. Thompson misses 2-pt layup at rim,,50,47
195,2,3:02.0,,Defensive rebound by D. Gallinari,50,47
196,2,2:50.0,,D. Gallinari makes 2-pt dunk at rim (assist by E. Mudiay),50,49
197,2,2:26.0,S. Curry misses 3-pt jump shot from 26 ft,,50,49
198,2,2:25.0,,Defensive rebound by W. Barton,50,49
199,2,2:19.0,,W. Barton makes 2-pt layup from 1 ft,50,51
200,2,2:19.0,Golden State full timeout,,50,51
201,2,2:19.0,A. Iguodala enters the game for A. Bogut,,50,51
202,2,2:19.0,H. Barnes enters the game for I. Clark,,50,51
203,2,2:08.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,53,51
204,2,1:49.0,,D. Gallinari misses 3-pt jump shot from 24 ft,53,51
205,2,1:49.0,Defensive rebound by S. Curry,,53,51
206,2,1:43.0,S. Curry misses 2-pt layup at rim,,53,51
207,2,1:42.0,,Defensive rebound by D. Gallinari,53,51
208,2,1:41.0,,Turnover by D. Gallinari (lost ball; steal by S. Curry),53,51
209,2,1:39.0,Personal foul by D. Gallinari (drawn by K. Thompson),,53,51
210,2,1:39.0,K. Thompson makes free throw 1 of 2,,54,51
211,2,1:39.0,K. Thompson makes free throw 2 of 2,,55,51
212,2,1:18.0,,D. Gallinari misses 3-pt jump shot from 26 ft,55,51
213,2,1:18.0,Defensive rebound by S. Curry,,55,51
214,2,1:06.0,H. Barnes makes 3-pt jump shot from 23 ft (assist by K. Thompson),,58,51
215,2,1:00.0,,Denver full timeout,58,51
216,2,1:00.0,,D. Arthur enters the game for N. Jokić,58,51
217,2,0:49.0,,Shooting foul by K. Thompson (drawn by D. Gallinari),58,51
218,2,0:49.0,,D. Gallinari makes free throw 1 of 2,58,52
219,2,0:49.0,,D. Gallinari makes free throw 2 of 2,58,53
220,2,0:36.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,61,53
221,2,0:19.0,,E. Mudiay makes 2-pt jump shot from 11 ft,61,55
222,2,0:04.0,K. Thompson makes 3-pt jump shot from 24 ft (assist by S. Curry),,64,55
223,2,0:00.0,,Shooting block foul by K. Thompson (drawn by W. Barton),64,55
224,2,0:00.0,,W. Barton makes free throw 1 of 3,64,56
225,2,0:00.0,,W. Barton makes free throw 2 of 3,64,57
226,2,0:00.0,,W. Barton makes free throw 3 of 3,64,58
227,3,11:46.0,,Turnover by D. Gallinari (bad pass; steal by H. Barnes),64,58
228,3,11:30.0,S. Curry makes 2-pt jump shot from 16 ft,,66,58
229,3,11:13.0,,G. Harris misses 2-pt jump shot from 6 ft,66,58
230,3,11:11.0,Defensive rebound by K. Thompson,,66,58
231,3,10:47.0,S. Curry makes 2-pt jump shot from 22 ft,,68,58
232,3,10:39.0,Offensive charge foul by D. Gallinari (drawn by A. Bogut),,68,58
233,3,10:39.0,,Turnover by D. Gallinari (offensive foul),68,58
234,3,10:27.0,S. Curry misses 3-pt jump shot from 25 ft,,68,58
235,3,10:26.0,,Defensive rebound by N. Jokić,68,58
236,3,10:19.0,,N. Jokić makes 2-pt jump shot from 5 ft (assist by E. Mudiay),68,60
237,3,10:06.0,Turnover by D. Green (bad pass; steal by D. Gallinari),,68,60
238,3,10:04.0,,Personal take foul by A. Bogut (drawn by D. Gallinari),68,60
239,3,9:51.0,,E. Mudiay misses 2-pt layup from 2 ft,68,60
240,3,9:51.0,Defensive rebound by H. Barnes,,68,60
241,3,9:45.0,K. Thompson misses 3-pt jump shot from 23 ft,,68,60
242,3,9:43.0,,Defensive rebound by N. Jokić,68,60
243,3,9:34.0,,D. Arthur makes 2-pt jump shot from 7 ft (assist by E. Mudiay),68,62
244,3,9:15.0,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),,71,62
245,3,8:55.0,,E. Mudiay makes 3-pt jump shot from 24 ft,71,65
246,3,8:28.0,K. Thompson makes 2-pt jump shot from 17 ft,,73,65
247,3,8:16.0,,E. Mudiay misses 2-pt jump shot from 6 ft,73,65
248,3,8:15.0,Defensive rebound by A. Bogut,,73,65
249,3,8:07.0,K. Thompson misses 2-pt jump shot from 14 ft,,73,65
250,3,8:07.0,,Defensive rebound by D. Arthur,73,65
251,3,8:01.0,,G. Harris makes 2-pt jump shot from 21 ft (assist by E. Mudiay),73,67
252,3,7:46.0,D. Green makes 3-pt jump shot from 24 ft (assist by A. Bogut),,76,67
253,3,7:46.0,,Denver full timeout,76,67
254,3,7:30.0,,D. Arthur misses 2-pt jump shot from 16 ft,76,67
255,3,7:30.0,Defensive rebound by S. Curry,,76,67
256,3,7:16.0,Offensive foul by A. Bogut (drawn by D. Gallinari),,76,67
257,3,7:16.0,Turnover by A. Bogut (offensive foul),,76,67
258,3,6:58.0,,E. Mudiay makes 2-pt jump shot from 13 ft,76,69
259,3,6:37.0,Turnover by A. Bogut (lost ball; steal by N. Jokić),,76,69
260,3,6:36.0,,Personal take foul by D. Green (drawn by D. Gallinari),76,69
261,3,6:27.0,,E. Mudiay misses 2-pt jump shot from 18 ft,76,69
262,3,6:26.0,Defensive rebound by A. Bogut,,76,69
263,3,6:20.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Green),,78,69
264,3,6:20.0,Shooting foul by D. Gallinari (drawn by H. Barnes),,78,69
265,3,6:20.0,H. Barnes makes free throw 1 of 1,,79,69
266,3,5:55.0,,D. Gallinari misses 2-pt jump shot from 16 ft,79,69
267,3,5:54.0,,Offensive rebound by D. Arthur,79,69
268,3,5:47.0,,G. Harris misses 2-pt layup at rim,79,69
269,3,5:47.0,,Offensive rebound by G. Harris,79,69
270,3,5:47.0,,G. Harris misses 2-pt layup at rim (block by A. Bogut),79,69
271,3,5:45.0,,Offensive rebound by G. Harris,79,69
272,3,5:31.0,,Turnover by D. Arthur (bad pass; steal by S. Curry),79,69
273,3,5:26.0,S. Curry misses 2-pt layup from 1 ft,,79,69
274,3,5:25.0,,Defensive rebound by D. Arthur,79,69
275,3,5:22.0,,D. Arthur misses 2-pt layup from 2 ft,79,69
276,3,5:21.0,,Offensive rebound by D. Arthur,79,69
277,3,5:20.0,,Shooting foul by D. Green (drawn by D. Arthur),79,69
278,3,5:20.0,,D. Arthur makes free throw 1 of 2,79,70
279,3,5:20.0,A. Iguodala enters the game for D. Green,,79,70
280,3,5:20.0,,D. Arthur makes free throw 2 of 2,79,71
281,3,5:06.0,Turnover by S. Curry (lost ball),,79,71
282,3,5:06.0,,W. Barton enters the game for D. Arthur,79,71
283,3,5:06.0,F. Ezeli enters the game for A. Bogut,,79,71
284,3,4:44.0,,E. Mudiay misses 2-pt layup from 1 ft,79,71
285,3,4:43.0,,Offensive rebound by E. Mudiay,79,71
286,3,4:43.0,,E. Mudiay makes 2-pt jump shot from 1 ft,79,73
287,3,4:36.0,,Offensive charge foul by F. Ezeli (drawn by D. Gallinari),79,73
288,3,4:36.0,Turnover by F. Ezeli (offensive foul),,79,73
289,3,4:19.0,,E. Mudiay misses 2-pt jump shot from 20 ft,79,73
290,3,4:18.0,,Offensive rebound by D. Gallinari,79,73
291,3,4:13.0,,D. Gallinari misses 2-pt layup from 1 ft,79,73
292,3,4:12.0,,Offensive rebound by N. Jokić,79,73
293,3,4:06.0,,Turnover by G. Harris (lost ball; steal by A. Iguodala),79,73
294,3,4:02.0,H. Barnes misses 2-pt layup from 1 ft (block by E. Mudiay),,79,73
295,3,4:01.0,Offensive rebound by Team,,79,73
296,3,4:01.0,Golden State full timeout,,79,73
297,3,4:01.0,Technical foul by Team,,79,73
298,3,4:01.0,,J. Nelson enters the game for E. Mudiay,79,73
299,3,4:01.0,,D. Gallinari misses technical free throw,79,73
300,3,4:01.0,Offensive rebound by Team,,79,73
301,3,3:58.0,K. Thompson misses 3-pt jump shot from 24 ft,,79,73
302,3,3:56.0,,Defensive rebound by W. Barton,79,73
303,3,3:48.0,,Turnover by W. Barton (bad pass; steal by A. Iguodala),79,73
304,3,3:45.0,Shooting foul by J. Nelson (drawn by H. Barnes),,79,73
305,3,3:45.0,H. Barnes makes free throw 1 of 2,,80,73
306,3,3:45.0,H. Barnes makes free throw 2 of 2,,81,73
307,3,3:34.0,,W. Barton misses 2-pt jump shot from 8 ft,81,73
308,3,3:30.0,,Offensive rebound by W. Barton,81,73
309,3,3:26.0,,G. Harris misses 3-pt jump shot from 23 ft,81,73
310,3,3:24.0,,Offensive rebound by N. Jokić,81,73
311,3,3:24.0,,Shooting foul by A. Iguodala (drawn by N. Jokić),81,73
312,3,3:24.0,,N. Jokić misses free throw 1 of 2,81,73
313,3,3:24.0,,Offensive rebound by Team,81,73
314,3,3:24.0,,N. Jokić misses free throw 2 of 2,81,73
315,3,3:23.0,Defensive rebound by F. Ezeli,,81,73
316,3,3:06.0,H. Barnes makes 2-pt dunk at rim (assist by A. Iguodala),,83,73
317,3,2:50.0,,G. Harris misses 3-pt jump shot from 22 ft,83,73
318,3,2:49.0,Defensive rebound by A. Iguodala,,83,73
319,3,2:40.0,F. Ezeli misses 2-pt dunk at rim,,83,73
320,3,2:39.0,Offensive rebound by H. Barnes,,83,73
321,3,2:30.0,S. Curry makes 3-pt jump shot from 24 ft (assist by H. Barnes),,86,73
322,3,2:16.0,,W. Barton misses 2-pt jump shot from 4 ft,86,73
323,3,2:16.0,Defensive rebound by A. Iguodala,,86,73
324,3,2:16.0,Turnover by A. Iguodala (lost ball),,86,73
325,3,2:16.0,,R. Foye enters the game for G. Harris,86,73
326,3,2:16.0,,D. Arthur enters the game for N. Jokić,86,73
327,3,2:16.0,S. Livingston enters the game for K. Thompson,,86,73
328,3,2:01.0,,D. Gallinari misses 2-pt jump shot from 17 ft,86,73
329,3,1:59.0,Defensive rebound by F. Ezeli,,86,73
330,3,1:50.0,F. Ezeli misses 2-pt jump shot from 3 ft,,86,73
331,3,1:48.0,Offensive rebound by F. Ezeli,,86,73
332,3,1:46.0,F. Ezeli misses 2-pt layup from 1 ft,,86,73
333,3,1:46.0,,Defensive rebound by D. Gallinari,86,73
334,3,1:43.0,,Shooting foul by S. Livingston (drawn by D. Gallinari),86,73
335,3,1:43.0,,D. Gallinari makes free throw 1 of 2,86,74
336,3,1:43.0,L. Barbosa enters the game for S. Curry,,86,74
337,3,1:43.0,,D. Gallinari makes free throw 2 of 2,86,75
338,3,1:24.0,Shooting foul by D. Arthur (drawn by F. Ezeli),,86,75
339,3,1:24.0,F. Ezeli misses free throw 1 of 2,,86,75
340,3,1:24.0,Offensive rebound by Team,,86,75
341,3,1:24.0,,E. Mudiay enters the game for D. Gallinari,86,75
342,3,1:24.0,F. Ezeli makes free throw 2 of 2,,87,75
343,3,1:03.0,,E. Mudiay misses 2-pt jump shot from 6 ft,87,75
344,3,1:02.0,Defensive rebound by F. Ezeli,,87,75
345,3,0:54.0,F. Ezeli misses 2-pt dunk at rim,,87,75
346,3,0:53.0,,Defensive rebound by J. Nelson,87,75
347,3,0:51.0,,D. Arthur makes 2-pt dunk at rim (assist by E. Mudiay),87,77
348,3,0:38.0,A. Iguodala makes 3-pt jump shot from 24 ft (assist by L. Barbosa),,90,77
349,3,0:26.0,,E. Mudiay makes 2-pt jump shot from 2 ft (assist by J. Nelson),90,79
350,3,0:15.0,Personal take foul by J. Nelson (drawn by F. Ezeli),,90,79
351,3,0:15.0,F. Ezeli misses free throw 1 of 2,,90,79
352,3,0:15.0,Offensive rebound by Team,,90,79
353,3,0:15.0,F. Ezeli makes free throw 2 of 2,,91,79
354,3,0:02.0,,E. Mudiay misses 3-pt jump shot from 25 ft (block by A. Iguodala),91,79
355,3,0:00.0,Defensive rebound by L. Barbosa,,91,79
356,4,11:42.0,L. Barbosa makes 2-pt jump shot from 16 ft,,93,79
357,4,11:22.0,,R. Foye misses 3-pt jump shot from 25 ft,93,79
358,4,11:21.0,Defensive rebound by M. Speights,,93,79
359,4,11:09.0,A. Iguodala makes 2-pt jump shot from 10 ft,,95,79
360,4,10:54.0,,Shooting foul by M. Speights (drawn by E. Mudiay),95,79
361,4,10:54.0,,E. Mudiay makes free throw 1 of 2,95,80
362,4,10:54.0,,E. Mudiay makes free throw 2 of 2,95,81
363,4,10:38.0,L. Barbosa misses 3-pt jump shot from 26 ft,,95,81
364,4,10:38.0,Offensive rebound by I. Clark,,95,81
365,4,10:30.0,Turnover by I. Clark (lost ball),,95,81
366,4,10:15.0,,W. Barton makes 2-pt jump shot from 3 ft,95,83
367,4,10:15.0,,Shooting foul by I. Clark (drawn by W. Barton),95,83
368,4,10:15.0,,W. Barton makes free throw 1 of 1,95,84
369,4,9:59.0,M. Speights misses 2-pt jump shot from 19 ft,,95,84
370,4,9:58.0,,Defensive rebound by W. Barton,95,84
371,4,9:46.0,,E. Mudiay misses 2-pt jump shot from 17 ft,95,84
372,4,9:45.0,Defensive rebound by Team,,95,84
373,4,9:31.0,I. Clark makes 2-pt layup from 2 ft (assist by A. Iguodala),,97,84
374,4,9:13.0,,Turnover by W. Barton (bad pass; steal by A. Iguodala),97,84
375,4,9:09.0,I. Clark makes 2-pt layup from 1 ft (assist by L. Barbosa),,99,84
376,4,9:09.0,,Denver full timeout,99,84
377,4,8:50.0,,R. Foye misses 2-pt layup from 2 ft (block by I. Clark),99,84
378,4,8:48.0,Defensive rebound by M. Speights,,99,84
379,4,8:40.0,I. Clark misses 3-pt jump shot from 26 ft,,99,84
380,4,8:38.0,Offensive rebound by M. Speights,,99,84
381,4,8:38.0,M. Speights makes 2-pt jump shot from 2 ft,,101,84
