,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW ORLEANS_ACTION,INDIANA_SCORE,NEW ORLEANS_SCORE
66,1,4:48.0,,Defensive rebound by A. Ajinça,10,14
67,1,4:35.0,,Shooting foul by P. George (drawn by R. Anderson),10,14
68,1,4:35.0,,R. Anderson misses free throw 1 of 2,10,14
69,1,4:35.0,,Offensive rebound by Team,10,14
70,1,4:35.0,R. Stuckey enters the game for G. Hill,,10,14
71,1,4:35.0,G. Robinson enters the game for P. George,,10,14
72,1,4:35.0,,R. Anderson makes free throw 2 of 2,10,15
73,1,4:21.0,Shooting foul by R. Anderson (drawn by M. Turner),,10,15
74,1,4:21.0,M. Turner misses free throw 1 of 2,,10,15
75,1,4:21.0,Offensive rebound by Team,,10,15
76,1,4:21.0,M. Turner makes free throw 2 of 2,,11,15
77,1,4:07.0,,R. Anderson misses 2-pt layup from 2 ft (block by C. Miles),11,15
78,1,4:07.0,,Offensive rebound by Team,11,15
79,1,3:59.0,,T. Evans makes 2-pt layup from 2 ft (assist by A. Ajinça),11,17
80,1,3:37.0,G. Robinson misses 3-pt jump shot from 24 ft,,11,17
81,1,3:36.0,,Defensive rebound by A. Ajinça,11,17
82,1,3:27.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by T. Evans),11,20
83,1,3:16.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Turner),,14,20
84,1,3:02.0,,Turnover by R. Anderson (lost ball; steal by C. Miles),14,20
85,1,2:52.0,R. Stuckey misses 2-pt jump shot from 18 ft,,14,20
86,1,2:51.0,,Defensive rebound by T. Evans,14,20
87,1,2:41.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. Evans),14,22
88,1,2:32.0,C. Miles misses 3-pt jump shot from 25 ft,,14,22
89,1,2:30.0,,Defensive rebound by T. Evans,14,22
90,1,2:24.0,,R. Anderson makes 3-pt jump shot from 24 ft (assist by T. Evans),14,25
91,1,2:22.0,Indiana full timeout,,14,25
92,1,2:22.0,,N. Cole enters the game for T. Evans,14,25
93,1,2:22.0,,Violation by Team (delay of game),14,25
94,1,2:03.0,M. Ellis misses 3-pt jump shot from 24 ft,,14,25
95,1,2:02.0,Offensive rebound by M. Turner,,14,25
96,1,1:56.0,G. Robinson misses 2-pt layup from 2 ft (block by A. Ajinça),,14,25
97,1,1:56.0,,Defensive rebound by N. Cole,14,25
98,1,1:43.0,,A. Ajinça makes 2-pt dunk at rim (assist by N. Cole),14,27
99,1,1:31.0,C. Miles misses 2-pt layup from 3 ft,,14,27
100,1,1:29.0,,Defensive rebound by A. Ajinça,14,27
101,1,1:19.0,,Turnover by R. Anderson (bad pass),14,27
102,1,1:02.0,M. Turner makes 2-pt layup from 1 ft (assist by M. Ellis),,16,27
103,1,0:53.0,,R. Anderson makes 3-pt jump shot from 22 ft (assist by J. Holiday),16,30
104,1,0:33.0,C. Miles misses 3-pt jump shot from 25 ft,,16,30
105,1,0:33.0,Offensive rebound by R. Stuckey,,16,30
106,1,0:18.0,Personal foul by N. Cole (drawn by M. Turner),,16,30
107,1,0:09.0,Turnover by M. Ellis (bad pass; steal by A. Ajinça),,16,30
108,1,0:03.0,,E. Gordon misses 3-pt jump shot from 24 ft,16,30
109,1,0:01.0,Defensive rebound by C. Miles,,16,30
110,1,0:00.0,C. Miles misses 3-pt jump shot from 61 ft,,16,30
111,1,0:00.0,Offensive rebound by Team,,16,30
112,2,11:51.0,Turnover by G. Hill (bad pass; steal by A. Ajinça),,16,30
113,2,11:46.0,,N. Cole misses 2-pt layup from 2 ft (block by M. Turner),16,30
114,2,11:46.0,Defensive rebound by C. Miles,,16,30
115,2,11:26.0,R. Stuckey misses 2-pt jump shot from 21 ft,,16,30
116,2,11:26.0,Offensive rebound by G. Robinson,,16,30
117,2,11:15.0,Personal foul by N. Cole (drawn by M. Turner),,16,30
118,2,10:56.0,G. Robinson makes 2-pt jump shot from 9 ft,,18,30
119,2,10:46.0,,Personal foul by C. Miles (drawn by A. Ajinça),18,30
120,2,10:41.0,,N. Cole misses 2-pt jump shot from 16 ft,18,30
121,2,10:40.0,Defensive rebound by G. Robinson,,18,30
122,2,10:24.0,Turnover by G. Robinson (bad pass; steal by A. Ajinça),,18,30
123,2,10:19.0,,R. Anderson misses 3-pt jump shot from 24 ft,18,30
124,2,10:18.0,Defensive rebound by M. Turner,,18,30
125,2,10:03.0,C. Miles makes 2-pt jump shot from 21 ft,,20,30
126,2,9:45.0,,N. Cole misses 3-pt jump shot from 25 ft,20,30
127,2,9:43.0,Defensive rebound by R. Stuckey,,20,30
128,2,9:31.0,Personal foul by T. Evans (drawn by G. Hill),,20,30
129,2,9:31.0,J. Hill enters the game for M. Turner,,20,30
130,2,9:31.0,,D. Cunningham enters the game for A. Ajinça,20,30
131,2,9:23.0,Turnover by R. Stuckey (lost ball; steal by J. Holiday),,20,30
132,2,9:17.0,,N. Cole misses 2-pt jump shot from 7 ft,20,30
133,2,9:14.0,Defensive rebound by G. Robinson,,20,30
134,2,8:59.0,C. Miles makes 2-pt layup from 2 ft,,22,30
135,2,8:52.0,,N. Cole makes 2-pt jump shot from 7 ft,22,32
136,2,8:33.0,G. Hill misses 2-pt jump shot from 19 ft,,22,32
137,2,8:32.0,,Defensive rebound by T. Evans,22,32
138,2,8:23.0,,T. Evans misses 2-pt layup from 2 ft,22,32
139,2,8:22.0,Defensive rebound by G. Hill,,22,32
140,2,8:15.0,Turnover by G. Robinson (lost ball; steal by J. Holiday),,22,32
141,2,8:09.0,,T. Evans misses 3-pt jump shot from 23 ft,22,32
142,2,8:07.0,,Offensive rebound by R. Anderson,22,32
143,2,8:06.0,,R. Anderson makes 2-pt layup from 1 ft,22,34
144,2,7:41.0,R. Stuckey makes 2-pt layup from 2 ft (assist by G. Robinson),,24,34
145,2,7:28.0,,Turnover by J. Holiday (bad pass),24,34
146,2,7:28.0,Official timeout,,24,34
147,2,7:28.0,L. Allen enters the game for C. Miles,,24,34
148,2,7:28.0,P. George enters the game for G. Robinson,,24,34
149,2,7:14.0,Shooting foul by J. Holiday (drawn by P. George),,24,34
150,2,7:14.0,P. George makes free throw 1 of 2,,25,34
151,2,7:14.0,P. George makes free throw 2 of 2,,26,34
152,2,6:56.0,,T. Evans misses 2-pt layup from 2 ft,26,34
153,2,6:55.0,Defensive rebound by R. Stuckey,,26,34
154,2,6:50.0,R. Stuckey makes 2-pt layup from 1 ft,,28,34
155,2,6:45.0,,New Orleans full timeout,28,34
156,2,6:45.0,,Ö. Aşık enters the game for R. Anderson,28,34
157,2,6:45.0,,E. Gordon enters the game for N. Cole,28,34
158,2,6:26.0,,J. Holiday misses 2-pt jump shot from 22 ft,28,34
159,2,6:26.0,Defensive rebound by Team,,28,34
160,2,6:07.0,P. George misses 2-pt jump shot from 16 ft,,28,34
161,2,6:06.0,Offensive rebound by J. Hill,,28,34
162,2,5:52.0,Offensive foul by J. Hill (drawn by R. Stuckey),,28,34
163,2,5:52.0,Turnover by J. Hill (offensive foul),,28,34
164,2,5:52.0,,Offensive foul by Ö. Aşık (drawn by R. Stuckey),28,34
165,2,5:52.0,,Turnover by Ö. Aşık (offensive foul),28,34
166,2,5:26.0,J. Hill makes 2-pt layup from 1 ft,,30,34
167,2,5:15.0,,D. Cunningham misses 3-pt jump shot from 24 ft,30,34
168,2,5:14.0,Defensive rebound by P. George,,30,34
169,2,5:04.0,G. Hill misses 3-pt jump shot from 24 ft,,30,34
170,2,5:04.0,,Defensive rebound by Ö. Aşık,30,34
171,2,4:54.0,,T. Evans makes 2-pt layup from 1 ft,30,36
172,2,4:44.0,P. George misses 2-pt jump shot from 16 ft,,30,36
173,2,4:43.0,,Defensive rebound by Ö. Aşık,30,36
174,2,4:20.0,,Turnover by Team (shot clock),30,36
175,2,4:20.0,,R. Anderson enters the game for D. Cunningham,30,36
176,2,4:20.0,M. Ellis enters the game for G. Hill,,30,36
177,2,4:02.0,Turnover by J. Hill (bad pass; steal by R. Anderson),,30,36
178,2,3:49.0,,R. Anderson misses 2-pt jump shot from 11 ft,30,36
179,2,3:49.0,Defensive rebound by P. George,,30,36
180,2,3:43.0,L. Allen makes 2-pt layup from 1 ft (assist by R. Stuckey),,32,36
181,2,3:26.0,,R. Anderson misses 3-pt jump shot from 25 ft,32,36
182,2,3:25.0,,Offensive rebound by R. Anderson,32,36
183,2,3:25.0,Loose ball foul by P. George (drawn by R. Anderson),,32,36
184,2,3:25.0,G. Hill enters the game for P. George,,32,36
185,2,3:25.0,I. Mahinmi enters the game for J. Hill,,32,36
186,2,3:25.0,,N. Cole enters the game for T. Evans,32,36
187,2,3:22.0,,Shooting foul by M. Ellis (drawn by E. Gordon),32,36
188,2,3:22.0,,E. Gordon misses free throw 1 of 2,32,36
189,2,3:22.0,,Offensive rebound by Team,32,36
190,2,3:22.0,,E. Gordon makes free throw 2 of 2,32,37
191,2,3:03.0,I. Mahinmi misses 2-pt layup from 2 ft,,32,37
192,2,3:02.0,Offensive rebound by I. Mahinmi,,32,37
193,2,2:51.0,Personal foul by J. Holiday (drawn by R. Stuckey),,32,37
194,2,2:51.0,Indiana full timeout,,32,37
195,2,2:41.0,R. Stuckey misses 3-pt jump shot from 24 ft,,32,37
196,2,2:40.0,Offensive rebound by I. Mahinmi,,32,37
197,2,2:34.0,M. Ellis makes 2-pt jump shot from 17 ft (assist by I. Mahinmi),,34,37
198,2,2:16.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by R. Anderson),34,40
199,2,1:58.0,I. Mahinmi misses 2-pt jump shot from 18 ft,,34,40
200,2,1:56.0,Offensive rebound by M. Ellis,,34,40
201,2,1:53.0,M. Ellis makes 2-pt jump shot from 12 ft,,36,40
202,2,1:47.0,,E. Gordon misses 3-pt jump shot from 24 ft,36,40
203,2,1:45.0,Defensive rebound by I. Mahinmi,,36,40
204,2,1:36.0,R. Stuckey misses 3-pt jump shot from 23 ft,,36,40
205,2,1:35.0,,Defensive rebound by E. Gordon,36,40
206,2,1:20.0,,R. Anderson makes 3-pt jump shot from 28 ft (assist by J. Holiday),36,43
207,2,0:56.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by R. Stuckey),,38,43
208,2,0:41.0,,Turnover by R. Anderson (bad pass),38,43
209,2,0:41.0,,A. Ajinça enters the game for Ö. Aşık,38,43
210,2,0:41.0,,T. Evans enters the game for J. Holiday,38,43
211,2,0:34.0,M. Ellis misses 2-pt jump shot from 18 ft,,38,43
212,2,0:32.0,,Defensive rebound by R. Anderson,38,43
213,2,0:15.0,,R. Anderson misses 2-pt jump shot from 16 ft,38,43
214,2,0:13.0,Defensive rebound by Team,,38,43
215,2,0:00.0,M. Ellis misses 2-pt jump shot from 15 ft,,38,43
216,2,0:00.0,Offensive rebound by Team,,38,43
217,3,11:37.0,P. George makes 2-pt layup from 1 ft,,40,43
218,3,11:24.0,,E. Gordon misses 3-pt jump shot from 25 ft,40,43
219,3,11:24.0,Defensive rebound by G. Hill,,40,43
220,3,11:03.0,I. Mahinmi misses 2-pt jump shot from 17 ft,,40,43
221,3,11:02.0,,Defensive rebound by R. Anderson,40,43
222,3,10:50.0,,Shooting foul by I. Mahinmi (drawn by Ö. Aşık),40,43
223,3,10:50.0,,Ö. Aşık misses free throw 1 of 2,40,43
224,3,10:50.0,,Offensive rebound by Team,40,43
225,3,10:50.0,,Ö. Aşık makes free throw 2 of 2,40,44
226,3,10:33.0,M. Ellis makes 2-pt jump shot from 9 ft (assist by P. George),,42,44
227,3,10:16.0,,R. Anderson misses 3-pt jump shot from 24 ft,42,44
228,3,10:15.0,Defensive rebound by P. George,,42,44
229,3,10:08.0,P. George makes 3-pt jump shot from 25 ft,,45,44
230,3,9:50.0,,T. Evans makes 2-pt jump shot from 19 ft (assist by Ö. Aşık),45,46
231,3,9:43.0,P. George misses 3-pt jump shot from 24 ft,,45,46
232,3,9:42.0,,Defensive rebound by Ö. Aşık,45,46
233,3,9:39.0,,Turnover by T. Evans (bad pass; steal by M. Ellis),45,46
234,3,9:36.0,Turnover by M. Ellis (bad pass; steal by Ö. Aşık),,45,46
235,3,9:31.0,,Personal foul by M. Ellis (drawn by T. Evans),45,46
236,3,9:19.0,,Ö. Aşık misses 2-pt jump shot from 3 ft (block by I. Mahinmi),45,46
237,3,9:18.0,Defensive rebound by I. Mahinmi,,45,46
238,3,9:12.0,Turnover by M. Ellis (lost ball; steal by R. Anderson),,45,46
239,3,9:04.0,,Shooting foul by G. Hill (drawn by T. Evans),45,46
240,3,9:04.0,,T. Evans makes free throw 1 of 2,45,47
241,3,9:04.0,,T. Evans makes free throw 2 of 2,45,48
242,3,8:53.0,P. George misses 3-pt jump shot from 26 ft,,45,48
243,3,8:53.0,,Defensive rebound by Ö. Aşık,45,48
244,3,8:43.0,,T. Evans makes 3-pt jump shot from 24 ft,45,51
245,3,8:35.0,I. Mahinmi makes 2-pt layup from 2 ft (assist by M. Ellis),,47,51
246,3,8:35.0,Shooting foul by T. Evans (drawn by I. Mahinmi),,47,51
247,3,8:35.0,,N. Cole enters the game for T. Evans,47,51
248,3,8:35.0,I. Mahinmi makes free throw 1 of 1,,48,51
249,3,8:20.0,,E. Gordon misses 2-pt layup from 1 ft,48,51
250,3,8:19.0,Defensive rebound by L. Allen,,48,51
251,3,8:12.0,L. Allen makes 2-pt jump shot from 7 ft (assist by M. Ellis),,50,51
252,3,7:47.0,,N. Cole misses 2-pt jump shot from 16 ft,50,51
253,3,7:46.0,,Offensive rebound by D. Cunningham,50,51
254,3,7:41.0,,E. Gordon misses 2-pt layup from 2 ft (block by I. Mahinmi),50,51
255,3,7:40.0,Defensive rebound by P. George,,50,51
256,3,7:28.0,G. Hill misses 2-pt jump shot from 3 ft,,50,51
257,3,7:27.0,,Defensive rebound by Ö. Aşık,50,51
258,3,7:25.0,,Turnover by Ö. Aşık (bad pass; steal by L. Allen),50,51
259,3,7:24.0,Shooting foul by E. Gordon (drawn by L. Allen),,50,51
260,3,7:24.0,L. Allen makes free throw 1 of 2,,51,51
261,3,7:24.0,,A. Ajinça enters the game for Ö. Aşık,51,51
262,3,7:24.0,,T. Evans enters the game for N. Cole,51,51
263,3,7:24.0,L. Allen misses free throw 2 of 2,,51,51
264,3,7:23.0,,Defensive rebound by A. Ajinça,51,51
265,3,7:09.0,,D. Cunningham misses 3-pt jump shot from 23 ft,51,51
266,3,7:08.0,Defensive rebound by M. Ellis,,51,51
267,3,7:02.0,Turnover by M. Ellis (bad pass; steal by A. Ajinça),,51,51
268,3,6:44.0,,T. Evans makes 2-pt layup from 2 ft,51,53
269,3,6:29.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by M. Ellis),,53,53
270,3,6:14.0,,T. Evans makes 2-pt layup from 2 ft (assist by R. Anderson),53,55
271,3,6:05.0,,J. Holiday enters the game for D. Cunningham,53,55
272,3,6:00.0,Turnover by L. Allen (bad pass; steal by T. Evans),,53,55
273,3,5:57.0,,Turnover by T. Evans (lost ball; steal by G. Hill),53,55
274,3,5:53.0,G. Hill makes 2-pt jump shot from 8 ft,,55,55
275,3,5:39.0,,E. Gordon makes 2-pt jump shot from 18 ft (assist by A. Ajinça),55,57
276,3,5:22.0,I. Mahinmi misses 2-pt jump shot from 3 ft (block by R. Anderson),,55,57
277,3,5:21.0,Offensive rebound by I. Mahinmi,,55,57
278,3,5:20.0,I. Mahinmi makes 2-pt dunk at rim,,57,57
279,3,5:10.0,,Shooting foul by M. Ellis (drawn by J. Holiday),57,57
280,3,5:10.0,,New Orleans full timeout,57,57
281,3,5:10.0,C. Miles enters the game for L. Allen,,57,57
282,3,5:10.0,R. Stuckey enters the game for G. Hill,,57,57
283,3,5:10.0,,J. Holiday makes free throw 1 of 2,57,58
284,3,5:10.0,,J. Holiday makes free throw 2 of 2,57,59
285,3,4:52.0,P. George misses 3-pt jump shot from 24 ft,,57,59
286,3,4:51.0,,Defensive rebound by T. Evans,57,59
287,3,4:39.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by J. Holiday),57,62
288,3,4:26.0,C. Miles makes 3-pt jump shot from 24 ft (assist by M. Ellis),,60,62
289,3,4:13.0,,A. Ajinça misses 2-pt jump shot from 18 ft,60,62
290,3,4:12.0,Defensive rebound by R. Stuckey,,60,62
291,3,3:53.0,R. Stuckey makes 2-pt jump shot from 8 ft (assist by M. Ellis),,62,62
292,3,3:42.0,,J. Holiday misses 2-pt jump shot from 18 ft,62,62
293,3,3:41.0,,Offensive rebound by R. Anderson,62,62
294,3,3:34.0,,R. Anderson misses 3-pt jump shot from 22 ft,62,62
295,3,3:33.0,Defensive rebound by C. Miles,,62,62
296,3,3:21.0,M. Ellis misses 2-pt layup from 2 ft,,62,62
297,3,3:21.0,,Defensive rebound by Team,62,62
298,3,3:04.0,,R. Anderson makes 2-pt jump shot from 18 ft (assist by T. Evans),62,64
299,3,2:50.0,M. Ellis makes 2-pt layup from 2 ft,,64,64
300,3,2:36.0,,J. Holiday makes 2-pt layup at rim,64,66
301,3,2:20.0,Turnover by P. George (lost ball),,64,66
302,3,2:20.0,Indiana full timeout,,64,66
303,3,2:20.0,,N. Cole enters the game for E. Gordon,64,66
304,3,2:20.0,,D. Cunningham enters the game for R. Anderson,64,66
305,3,2:20.0,M. Turner enters the game for I. Mahinmi,,64,66
306,3,2:03.0,,A. Ajinça misses 2-pt hook shot from 6 ft,64,66
307,3,2:02.0,Defensive rebound by C. Miles,,64,66
308,3,1:42.0,P. George misses 3-pt jump shot from 23 ft,,64,66
309,3,1:41.0,,Defensive rebound by Team,64,66
310,3,1:31.0,,Turnover by J. Holiday (bad pass; steal by P. George),64,66
311,3,1:28.0,Personal foul by A. Ajinça (drawn by M. Turner),,64,66
312,3,1:16.0,M. Turner makes 2-pt layup from 1 ft (assist by M. Ellis),,66,66
313,3,1:02.0,,J. Holiday makes 2-pt jump shot from 17 ft,66,68
314,3,0:38.0,M. Turner misses 2-pt hook shot from 10 ft,,66,68
315,3,0:37.0,,Defensive rebound by T. Evans,66,68
316,3,0:20.0,,J. Holiday misses 2-pt jump shot from 17 ft,66,68
317,3,0:19.0,,Offensive rebound by A. Ajinça,66,68
318,3,0:06.0,,Shooting foul by M. Turner (drawn by T. Evans),66,68
319,3,0:06.0,,T. Evans makes free throw 1 of 2,66,69
320,3,0:06.0,,A. Gee enters the game for A. Ajinça,66,69
321,3,0:06.0,J. Hill enters the game for C. Miles,,66,69
322,3,0:06.0,,T. Evans makes free throw 2 of 2,66,70
323,3,0:00.0,R. Stuckey makes 2-pt layup from 1 ft,,68,70
324,4,11:44.0,,Shooting foul by G. Hill (drawn by N. Cole),68,70
325,4,11:44.0,,N. Cole makes free throw 1 of 2,68,71
326,4,11:44.0,,N. Cole makes free throw 2 of 2,68,72
327,4,11:34.0,Shooting foul by N. Cole (drawn by G. Hill),,68,72
328,4,11:34.0,G. Hill makes free throw 1 of 2,,69,72
329,4,11:34.0,G. Hill makes free throw 2 of 2,,70,72
330,4,11:19.0,,J. Holiday misses 2-pt jump shot from 18 ft,70,72
331,4,11:18.0,Defensive rebound by C. Miles,,70,72
332,4,11:10.0,Turnover by G. Hill (lost ball; steal by J. Holiday),,70,72
333,4,10:53.0,,N. Cole misses 2-pt jump shot from 17 ft,70,72
334,4,10:53.0,Defensive rebound by G. Hill,,70,72
335,4,10:40.0,Turnover by P. George (bad pass; steal by J. Holiday),,70,72
336,4,10:36.0,,T. Evans misses 2-pt layup from 2 ft,70,72
337,4,10:35.0,Defensive rebound by P. George,,70,72
338,4,10:27.0,P. George misses 3-pt jump shot from 25 ft,,70,72
339,4,10:26.0,,Defensive rebound by A. Ajinça,70,72
340,4,10:25.0,,Turnover by A. Ajinça (bad pass; steal by P. George),70,72
341,4,10:21.0,G. Hill makes 3-pt jump shot from 23 ft (assist by P. George),,73,72
342,4,10:14.0,,J. Holiday misses 2-pt layup from 1 ft,73,72
343,4,10:12.0,,Offensive rebound by D. Cunningham,73,72
344,4,10:11.0,,D. Cunningham makes 2-pt layup from 2 ft,73,74
345,4,9:45.0,J. Hill makes 2-pt layup from 1 ft (assist by R. Stuckey),,75,74
346,4,9:29.0,,T. Evans makes 3-pt jump shot from 24 ft (assist by A. Ajinça),75,77
347,4,9:11.0,Turnover by P. George (lost ball; steal by T. Evans),,75,77
348,4,9:05.0,,N. Cole misses 3-pt jump shot from 25 ft,75,77
349,4,9:02.0,Defensive rebound by R. Stuckey,,75,77
350,4,8:59.0,Turnover by R. Stuckey (lost ball; steal by N. Cole),,75,77
351,4,8:42.0,,T. Evans misses 3-pt jump shot from 24 ft,75,77
352,4,8:42.0,,Offensive rebound by Team,75,77
353,4,8:42.0,Official timeout,,75,77
354,4,8:42.0,,E. Gordon enters the game for T. Evans,75,77
355,4,8:42.0,,R. Anderson enters the game for A. Ajinça,75,77
356,4,8:42.0,G. Robinson enters the game for P. George,,75,77
357,4,8:37.0,,J. Holiday misses 2-pt jump shot from 14 ft,75,77
358,4,8:36.0,Defensive rebound by R. Stuckey,,75,77
359,4,8:19.0,C. Miles makes 3-pt jump shot from 26 ft (assist by R. Stuckey),,78,77
360,4,8:01.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by E. Gordon),78,80
361,4,7:46.0,Turnover by J. Hill (lost ball),,78,80
362,4,7:24.0,,R. Anderson misses 2-pt jump shot from 19 ft,78,80
363,4,7:24.0,Defensive rebound by J. Hill,,78,80
364,4,7:14.0,Turnover by R. Stuckey (lost ball; steal by R. Anderson),,78,80
365,4,7:10.0,,Shooting block foul by C. Miles (drawn by J. Holiday),78,80
366,4,7:10.0,,J. Holiday misses free throw 1 of 2,78,80
367,4,7:10.0,,Offensive rebound by Team,78,80
368,4,7:10.0,,J. Holiday misses free throw 2 of 2,78,80
369,4,7:08.0,Defensive rebound by C. Miles,,78,80
370,4,6:54.0,G. Robinson misses 2-pt jump shot from 13 ft,,78,80
371,4,6:53.0,Offensive rebound by J. Hill,,78,80
372,4,6:52.0,Personal foul by D. Cunningham (drawn by J. Hill),,78,80
373,4,6:41.0,G. Robinson makes 2-pt layup from 1 ft (assist by G. Hill),,80,80
374,4,6:26.0,,D. Cunningham makes 2-pt jump shot from 6 ft (assist by E. Gordon),80,82
375,4,6:09.0,G. Hill misses 2-pt jump shot from 12 ft,,80,82
376,4,6:08.0,Offensive rebound by J. Hill,,80,82
377,4,6:07.0,J. Hill misses 2-pt layup from 2 ft (block by J. Holiday),,80,82
378,4,6:06.0,,Defensive rebound by E. Gordon,80,82
379,4,5:51.0,,N. Cole misses 2-pt jump shot from 19 ft,80,82
380,4,5:49.0,Defensive rebound by J. Hill,,80,82
381,4,5:38.0,Turnover by J. Hill (bad pass; steal by D. Cunningham),,80,82
382,4,5:28.0,,E. Gordon misses 3-pt jump shot from 23 ft,80,82
383,4,5:27.0,Defensive rebound by G. Hill,,80,82
384,4,5:21.0,R. Stuckey misses 2-pt jump shot from 5 ft (block by J. Holiday),,80,82
385,4,5:20.0,Offensive rebound by R. Stuckey,,80,82
386,4,5:18.0,Shooting foul by E. Gordon (drawn by G. Robinson),,80,82
