,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
395,4,4:43.0,,Shooting block foul by I. Canaan (drawn by A. Gordon),85,78
396,4,4:43.0,,A. Gordon makes 2-pt jump shot from 11 ft,85,80
397,4,4:43.0,,A. Gordon makes free throw 1 of 1,85,81
398,4,4:21.0,I. Smith makes 2-pt jump shot from 19 ft (assist by J. Grant),,87,81
399,4,3:58.0,,E. Fournier makes 2-pt layup from 2 ft,87,83
400,4,3:38.0,J. Okafor makes 2-pt jump shot from 2 ft,,89,83
401,4,3:25.0,,T. Harris makes 2-pt dunk at rim (assist by E. Payton),89,85
402,4,2:59.0,I. Canaan makes 3-pt jump shot from 25 ft,,92,85
403,4,2:46.0,,Personal foul by I. Smith (drawn by T. Harris),92,85
404,4,2:46.0,,Orlando full timeout,92,85
405,4,2:36.0,,T. Harris misses 2-pt layup at rim,92,85
406,4,2:34.0,Defensive rebound by I. Smith,,92,85
407,4,2:16.0,J. Okafor makes 2-pt jump shot from 11 ft,,94,85
408,4,2:00.0,,N. Vučević misses 2-pt jump shot from 4 ft (block by J. Grant),94,85
409,4,2:00.0,Defensive rebound by Team,,94,85
410,4,2:00.0,Philadelphia full timeout,,94,85
411,4,1:36.0,I. Canaan makes 2-pt jump shot from 12 ft (assist by I. Smith),,96,85
412,4,1:30.0,,N. Vučević misses 2-pt layup at rim (block by J. Grant),96,85
413,4,1:27.0,,Offensive rebound by E. Fournier,96,85
414,4,1:25.0,,E. Fournier misses 2-pt jump shot from 17 ft,96,85
415,4,1:23.0,,Offensive rebound by A. Gordon,96,85
416,4,1:19.0,,T. Harris misses 2-pt jump shot from 4 ft,96,85
417,4,1:18.0,Defensive rebound by H. Thompson,,96,85
418,4,1:00.0,I. Smith misses 2-pt jump shot from 14 ft,,96,85
419,4,0:59.0,,Defensive rebound by T. Harris,96,85
420,4,0:48.0,,E. Payton misses 3-pt jump shot from 26 ft,96,85
421,4,0:47.0,Defensive rebound by I. Canaan,,96,85
422,4,0:23.0,I. Canaan misses 2-pt jump shot from 15 ft,,96,85
423,4,0:21.0,,Defensive rebound by N. Vučević,96,85
424,4,0:12.0,,E. Payton makes 2-pt layup from 2 ft,96,87
