,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
85,1,2:29.0,,Orlando full timeout,20,32
86,1,2:04.0,,B. Jennings misses 3-pt jump shot from 22 ft,20,32
87,1,2:04.0,Defensive rebound by N. Noel,,20,32
88,1,1:55.0,T. McConnell misses 2-pt jump shot from 18 ft (block by B. Jennings),,20,32
89,1,1:54.0,,Defensive rebound by B. Jennings,20,32
90,1,1:48.0,,V. Oladipo makes 2-pt layup from 1 ft (assist by B. Jennings),20,34
91,1,1:39.0,Shooting foul by C. Watson (drawn by R. Holmes),,20,34
92,1,1:39.0,R. Holmes makes free throw 1 of 2,,21,34
93,1,1:39.0,,J. Smith enters the game for N. Vučević,21,34
94,1,1:39.0,,E. İlyasova enters the game for A. Gordon,21,34
95,1,1:39.0,R. Holmes makes free throw 2 of 2,,22,34
96,1,1:22.0,,J. Smith misses 2-pt layup from 1 ft (block by J. Grant),22,34
97,1,1:21.0,Defensive rebound by J. Grant,,22,34
98,1,1:13.0,N. Noel makes 2-pt layup from 1 ft,,24,34
99,1,1:02.0,,V. Oladipo makes 2-pt jump shot from 6 ft,24,36
100,1,0:54.0,Turnover by J. Grant (bad pass),,24,36
101,1,0:38.0,,V. Oladipo makes 2-pt jump shot from 16 ft,24,38
102,1,0:18.0,R. Holmes makes 2-pt jump shot from 19 ft (assist by T. McConnell),,26,38
103,1,0:02.0,,V. Oladipo makes 2-pt jump shot from 18 ft,26,40
104,1,0:00.0,T. McConnell misses 3-pt jump shot from 59 ft (block by B. Jennings),,26,40
105,1,0:00.0,Offensive rebound by Team,,26,40
106,2,11:38.0,I. Canaan makes 2-pt jump shot from 20 ft (assist by J. Okafor),,28,40
107,2,11:22.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by B. Jennings),28,42
108,2,11:03.0,R. Covington misses 3-pt jump shot from 26 ft,,28,42
109,2,11:02.0,,Defensive rebound by E. İlyasova,28,42
110,2,10:52.0,,E. İlyasova makes 3-pt jump shot from 24 ft (assist by B. Jennings),28,45
111,2,10:52.0,Philadelphia full timeout,,28,45
112,2,10:29.0,Shooting foul by E. İlyasova (drawn by R. Covington),,28,45
113,2,10:29.0,R. Covington makes free throw 1 of 2,,29,45
114,2,10:29.0,R. Covington misses free throw 2 of 2,,29,45
115,2,10:28.0,,Defensive rebound by E. İlyasova,29,45
116,2,10:16.0,,M. Hezonja misses 2-pt jump shot from 19 ft,29,45
117,2,10:15.0,Defensive rebound by J. Grant,,29,45
118,2,9:54.0,J. Okafor makes 2-pt dunk at rim,,31,45
119,2,9:38.0,,J. Smith misses 2-pt jump shot from 18 ft,31,45
120,2,9:37.0,Defensive rebound by J. Grant,,31,45
121,2,9:31.0,Personal block foul by E. İlyasova (drawn by T. McConnell),,31,45
122,2,9:31.0,N. Stauskas enters the game for J. Grant,,31,45
123,2,9:26.0,Offensive foul by R. Covington (drawn by B. Jennings),,31,45
124,2,9:26.0,Turnover by R. Covington (offensive foul),,31,45
125,2,9:15.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by B. Jennings),31,47
126,2,9:00.0,I. Canaan makes 3-pt jump shot from 24 ft (assist by T. McConnell),,34,47
127,2,9:00.0,Shooting foul by C. Watson (drawn by I. Canaan),,34,47
128,2,9:00.0,R. Holmes enters the game for R. Covington,,34,47
129,2,9:00.0,I. Canaan makes free throw 1 of 1,,35,47
130,2,8:50.0,,J. Smith misses 2-pt jump shot from 20 ft,35,47
131,2,8:49.0,Defensive rebound by R. Holmes,,35,47
132,2,8:37.0,N. Stauskas misses 3-pt jump shot from 25 ft,,35,47
133,2,8:36.0,,Defensive rebound by B. Jennings,35,47
134,2,8:27.0,,B. Jennings misses 2-pt jump shot from 18 ft,35,47
135,2,8:27.0,Defensive rebound by T. McConnell,,35,47
136,2,8:20.0,,Offensive charge foul by J. Okafor (drawn by J. Smith),35,47
137,2,8:20.0,Turnover by J. Okafor (offensive foul),,35,47
138,2,8:03.0,,E. İlyasova misses 3-pt jump shot from 25 ft,35,47
139,2,8:03.0,Defensive rebound by I. Canaan,,35,47
140,2,7:58.0,I. Canaan misses 3-pt jump shot from 26 ft,,35,47
141,2,7:57.0,,Defensive rebound by J. Smith,35,47
142,2,7:53.0,,Orlando full timeout,35,47
143,2,7:53.0,,V. Oladipo enters the game for C. Watson,35,47
144,2,7:53.0,,A. Gordon enters the game for B. Jennings,35,47
145,2,7:53.0,,E. Payton enters the game for E. İlyasova,35,47
146,2,7:53.0,I. Smith enters the game for T. McConnell,,35,47
147,2,7:44.0,,Shooting foul by I. Canaan (drawn by V. Oladipo),35,47
148,2,7:44.0,,V. Oladipo makes free throw 1 of 2,35,48
149,2,7:44.0,,V. Oladipo makes free throw 2 of 2,35,49
150,2,7:23.0,I. Smith makes 2-pt layup from 1 ft (assist by J. Okafor),,37,49
151,2,7:10.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by M. Hezonja),37,51
152,2,6:59.0,I. Canaan misses 3-pt jump shot from 25 ft,,37,51
153,2,6:58.0,,Defensive rebound by A. Gordon,37,51
154,2,6:43.0,,V. Oladipo makes 3-pt jump shot from 25 ft,37,54
155,2,6:36.0,Turnover by I. Smith (bad pass; steal by V. Oladipo),,37,54
156,2,6:26.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Payton),37,57
157,2,6:26.0,Philadelphia full timeout,,37,57
158,2,6:26.0,,N. Vučević enters the game for J. Smith,37,57
159,2,6:26.0,J. Grant enters the game for I. Canaan,,37,57
160,2,6:17.0,Turnover by I. Smith (bad pass; steal by V. Oladipo),,37,57
161,2,6:11.0,,N. Vučević makes 2-pt hook shot from 5 ft (assist by V. Oladipo),37,59
162,2,5:56.0,J. Okafor misses 2-pt jump shot from 9 ft,,37,59
163,2,5:55.0,,Defensive rebound by A. Gordon,37,59
164,2,5:45.0,,N. Vučević makes 2-pt jump shot from 19 ft,37,61
165,2,5:23.0,I. Smith makes 2-pt jump shot from 15 ft,,39,61
166,2,5:16.0,,Offensive foul by M. Hezonja (drawn by R. Holmes),39,61
167,2,5:16.0,,Turnover by M. Hezonja (offensive foul),39,61
168,2,5:16.0,N. Noel enters the game for R. Holmes,,39,61
169,2,5:16.0,,C. Watson enters the game for M. Hezonja,39,61
170,2,5:02.0,Shooting foul by V. Oladipo (drawn by J. Grant),,39,61
171,2,5:02.0,J. Grant misses free throw 1 of 2,,39,61
172,2,5:02.0,Offensive rebound by Team,,39,61
173,2,5:02.0,J. Grant makes free throw 2 of 2,,40,61
174,2,4:48.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by C. Watson),40,64
175,2,4:28.0,Shooting foul by N. Vučević (drawn by I. Smith),,40,64
176,2,4:28.0,I. Smith misses free throw 1 of 2,,40,64
177,2,4:28.0,Offensive rebound by Team,,40,64
178,2,4:28.0,I. Smith makes free throw 2 of 2,,41,64
179,2,4:15.0,,E. Payton makes 2-pt jump shot from 7 ft,41,66
180,2,4:01.0,,Violation by N. Vučević (kicked ball),41,66
181,2,3:47.0,I. Smith misses 2-pt jump shot from 18 ft,,41,66
182,2,3:46.0,,Defensive rebound by C. Watson,41,66
183,2,3:29.0,,Turnover by N. Vučević (traveling),41,66
184,2,3:08.0,J. Grant misses 3-pt jump shot from 24 ft,,41,66
185,2,3:08.0,,Defensive rebound by N. Vučević,41,66
186,2,2:59.0,,A. Gordon makes 2-pt jump shot from 5 ft (assist by E. Payton),41,68
187,2,2:48.0,Turnover by J. Okafor (bad pass; steal by E. Payton),,41,68
188,2,2:43.0,,V. Oladipo makes 2-pt dunk at rim (assist by E. Payton),41,70
189,2,2:43.0,Philadelphia full timeout,,41,70
190,2,2:43.0,I. Canaan enters the game for J. Okafor,,41,70
191,2,2:32.0,Personal foul by A. Gordon (drawn by J. Grant),,41,70
192,2,2:32.0,J. Grant makes free throw 1 of 2,,42,70
193,2,2:32.0,J. Grant makes free throw 2 of 2,,43,70
194,2,2:18.0,,Turnover by E. Payton (step out of bounds),43,70
195,2,2:05.0,N. Noel makes 2-pt jump shot from 16 ft (assist by N. Stauskas),,45,70
196,2,1:50.0,,V. Oladipo misses 2-pt layup at rim (block by J. Grant),45,70
197,2,1:49.0,Defensive rebound by I. Smith,,45,70
198,2,1:44.0,I. Canaan makes 2-pt layup at rim (assist by I. Smith),,47,70
199,2,1:32.0,,E. Payton misses 2-pt jump shot from 7 ft,47,70
200,2,1:30.0,,Offensive rebound by N. Vučević,47,70
201,2,1:30.0,,N. Vučević makes 2-pt layup from 1 ft,47,72
202,2,1:10.0,N. Noel makes 2-pt dunk at rim (assist by I. Smith),,49,72
203,2,0:56.0,R. Covington enters the game for J. Grant,,49,72
204,2,0:49.0,,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),49,74
205,2,0:35.0,I. Canaan misses 3-pt jump shot from 23 ft,,49,74
206,2,0:34.0,Offensive rebound by N. Noel,,49,74
207,2,0:33.0,Shooting foul by N. Vučević (drawn by N. Noel),,49,74
208,2,0:33.0,N. Noel makes free throw 1 of 2,,50,74
209,2,0:33.0,J. Grant enters the game for R. Covington,,50,74
210,2,0:33.0,,J. Smith enters the game for N. Vučević,50,74
211,2,0:33.0,N. Noel makes free throw 2 of 2,,51,74
212,2,0:24.0,,Orlando full timeout,51,74
213,2,0:10.0,,C. Watson makes 3-pt jump shot from 23 ft (assist by V. Oladipo),51,77
214,2,0:00.0,J. Grant misses 3-pt jump shot from 24 ft,,51,77
215,2,0:00.0,Offensive rebound by Team,,51,77
216,3,11:45.0,Shooting foul by N. Vučević (drawn by J. Okafor),,51,77
217,3,11:45.0,J. Okafor makes free throw 1 of 2,,52,77
218,3,11:45.0,J. Okafor misses free throw 2 of 2,,52,77
219,3,11:43.0,,Defensive rebound by A. Gordon,52,77
220,3,11:25.0,,M. Hezonja misses 2-pt layup from 2 ft,52,77
221,3,11:24.0,,Offensive rebound by N. Vučević,52,77
222,3,11:24.0,,N. Vučević makes 2-pt layup from 1 ft,52,79
223,3,11:13.0,J. Okafor makes 2-pt hook shot from 2 ft,,54,79
224,3,11:11.0,,Shooting foul by N. Stauskas (drawn by V. Oladipo),54,79
225,3,11:11.0,,V. Oladipo makes free throw 1 of 2,54,80
226,3,11:11.0,,V. Oladipo makes free throw 2 of 2,54,81
227,3,10:56.0,I. Smith misses 2-pt layup from 1 ft (block by E. Payton),,54,81
228,3,10:54.0,,Defensive rebound by N. Vučević,54,81
229,3,10:49.0,,M. Hezonja misses 3-pt jump shot from 25 ft,54,81
230,3,10:48.0,Defensive rebound by R. Covington,,54,81
231,3,10:42.0,N. Stauskas misses 2-pt jump shot from 3 ft,,54,81
232,3,10:40.0,Offensive rebound by J. Okafor,,54,81
233,3,10:40.0,J. Okafor misses 2-pt layup from 2 ft,,54,81
234,3,10:37.0,Offensive rebound by J. Okafor,,54,81
235,3,10:37.0,J. Okafor makes 2-pt layup at rim,,56,81
236,3,10:20.0,,M. Hezonja makes 3-pt jump shot from 24 ft (assist by A. Gordon),56,84
237,3,10:05.0,J. Okafor makes 2-pt jump shot from 8 ft,,58,84
238,3,9:55.0,,E. Payton makes 2-pt layup from 1 ft,58,86
239,3,9:55.0,Philadelphia full timeout,,58,86
240,3,9:55.0,J. Grant enters the game for N. Noel,,58,86
241,3,9:39.0,J. Okafor makes 2-pt layup at rim,,60,86
242,3,9:17.0,,V. Oladipo misses 2-pt jump shot from 20 ft,60,86
243,3,9:16.0,Defensive rebound by N. Stauskas,,60,86
244,3,9:02.0,J. Grant makes 2-pt dunk at rim (assist by R. Covington),,62,86
245,3,8:55.0,,Orlando full timeout,62,86
246,3,8:55.0,,J. Smith enters the game for N. Vučević,62,86
247,3,8:55.0,I. Canaan enters the game for N. Stauskas,,62,86
248,3,8:45.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by E. Payton),62,88
249,3,8:33.0,J. Okafor makes 2-pt jump shot from 5 ft,,64,88
250,3,8:20.0,,E. Payton misses 2-pt jump shot from 13 ft (block by J. Grant),64,88
251,3,8:19.0,Defensive rebound by R. Covington,,64,88
252,3,8:12.0,R. Covington misses 3-pt jump shot from 25 ft,,64,88
253,3,8:11.0,,Defensive rebound by M. Hezonja,64,88
254,3,8:03.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by M. Hezonja),64,90
255,3,7:46.0,I. Canaan makes 2-pt layup from 1 ft,,66,90
256,3,7:39.0,,J. Smith misses 2-pt jump shot from 20 ft,66,90
257,3,7:38.0,Defensive rebound by I. Canaan,,66,90
258,3,7:15.0,J. Okafor misses 3-pt jump shot from 24 ft,,66,90
259,3,7:15.0,Offensive rebound by Team,,66,90
260,3,7:15.0,Turnover by Team (shot clock),,66,90
261,3,6:57.0,,A. Gordon makes 2-pt layup at rim (assist by M. Hezonja),66,92
262,3,6:53.0,,Offensive charge foul by J. Grant (drawn by J. Smith),66,92
263,3,6:53.0,Turnover by J. Grant (offensive foul),,66,92
264,3,6:53.0,R. Holmes enters the game for J. Okafor,,66,92
265,3,6:39.0,,Shooting foul by J. Grant (drawn by V. Oladipo),66,92
266,3,6:39.0,,V. Oladipo makes free throw 1 of 2,66,93
267,3,6:39.0,,V. Oladipo misses free throw 2 of 2,66,93
268,3,6:37.0,Defensive rebound by R. Holmes,,66,93
269,3,6:28.0,Turnover by I. Smith (bad pass; steal by V. Oladipo),,66,93
270,3,6:25.0,,V. Oladipo makes 2-pt dunk at rim,66,95
271,3,6:25.0,Philadelphia full timeout,,66,95
272,3,6:10.0,I. Smith makes 3-pt jump shot from 24 ft (assist by I. Canaan),,69,95
273,3,5:55.0,,M. Hezonja makes 2-pt jump shot from 19 ft (assist by E. Payton),69,97
274,3,5:44.0,I. Smith makes 2-pt layup from 2 ft,,71,97
275,3,5:23.0,,J. Smith misses 2-pt jump shot from 19 ft,71,97
276,3,5:23.0,Defensive rebound by R. Holmes,,71,97
277,3,5:11.0,I. Smith misses 2-pt layup at rim (block by J. Smith),,71,97
278,3,5:10.0,,Defensive rebound by A. Gordon,71,97
279,3,4:55.0,,A. Gordon misses 2-pt hook shot from 8 ft,71,97
280,3,4:54.0,Defensive rebound by R. Holmes,,71,97
281,3,4:40.0,Shooting foul by J. Smith (drawn by J. Grant),,71,97
282,3,4:40.0,J. Grant makes free throw 1 of 2,,72,97
283,3,4:40.0,T. McConnell enters the game for R. Covington,,72,97
284,3,4:40.0,J. Grant misses free throw 2 of 2,,72,97
285,3,4:38.0,,Defensive rebound by J. Smith,72,97
286,3,4:28.0,,Turnover by E. Payton (bad pass),72,97
287,3,4:20.0,Personal block foul by J. Smith (drawn by I. Canaan),,72,97
288,3,4:08.0,Shooting foul by E. Payton (drawn by I. Smith),,72,97
289,3,4:08.0,I. Smith makes free throw 1 of 2,,73,97
290,3,4:08.0,I. Smith makes free throw 2 of 2,,74,97
291,3,3:57.0,,V. Oladipo misses 3-pt jump shot from 25 ft,74,97
292,3,3:54.0,,Offensive rebound by E. Payton,74,97
293,3,3:44.0,,Turnover by E. Payton (lost ball; steal by T. McConnell),74,97
294,3,3:41.0,J. Grant makes 2-pt dunk at rim (assist by I. Canaan),,76,97
295,3,3:25.0,,J. Smith makes 2-pt layup from 1 ft (assist by E. Payton),76,99
296,3,3:11.0,R. Holmes makes 2-pt dunk at rim (assist by I. Smith),,78,99
297,3,3:11.0,,Orlando full timeout,78,99
298,3,3:11.0,,C. Watson enters the game for M. Hezonja,78,99
299,3,3:11.0,,B. Jennings enters the game for A. Gordon,78,99
300,3,3:11.0,,A. Gordon enters the game for E. Payton,78,99
301,3,3:03.0,,Personal foul by I. Smith (drawn by C. Watson),78,99
302,3,3:00.0,,Turnover by C. Watson (bad pass; steal by R. Holmes),78,99
303,3,2:54.0,R. Holmes makes 2-pt dunk at rim (assist by I. Smith),,80,99
304,3,2:32.0,,V. Oladipo misses 2-pt jump shot from 20 ft,80,99
305,3,2:32.0,Defensive rebound by J. Grant,,80,99
306,3,2:16.0,I. Canaan misses 3-pt jump shot from 25 ft,,80,99
307,3,2:16.0,,Defensive rebound by B. Jennings,80,99
308,3,2:07.0,,Personal foul by I. Canaan (drawn by C. Watson),80,99
309,3,2:07.0,,Turnover by Team (5 sec inbounds),80,99
310,3,1:56.0,I. Smith makes 2-pt layup at rim,,82,99
311,3,1:34.0,,A. Gordon misses 2-pt jump shot from 17 ft,82,99
312,3,1:33.0,Defensive rebound by I. Smith,,82,99
313,3,1:19.0,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),,84,99
314,3,0:59.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by C. Watson),84,102
315,3,0:50.0,I. Smith makes 2-pt layup from 1 ft,,86,102
316,3,0:50.0,Shooting foul by B. Jennings (drawn by I. Smith),,86,102
317,3,0:50.0,I. Smith makes free throw 1 of 1,,87,102
318,3,0:35.0,,B. Jennings misses 2-pt jump shot from 6 ft,87,102
319,3,0:35.0,,Offensive rebound by Team,87,102
320,3,0:19.0,,J. Smith misses 2-pt jump shot from 12 ft (block by R. Holmes),87,102
321,3,0:18.0,Defensive rebound by J. Grant,,87,102
322,3,0:00.0,I. Smith misses 3-pt jump shot from 23 ft,,87,102
323,3,0:00.0,Offensive rebound by Team,,87,102
324,4,11:44.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by N. Vučević),87,104
325,4,11:28.0,Shooting foul by E. İlyasova (drawn by R. Holmes),,87,104
326,4,11:28.0,R. Holmes makes free throw 1 of 2,,88,104
327,4,11:28.0,R. Holmes makes free throw 2 of 2,,89,104
328,4,11:12.0,,Shooting foul by J. Grant (drawn by N. Vučević),89,104
329,4,11:12.0,,N. Vučević misses free throw 1 of 2,89,104
330,4,11:12.0,,Offensive rebound by Team,89,104
331,4,11:12.0,Technical foul by Team,,89,104
332,4,11:12.0,,V. Oladipo makes technical free throw,89,105
333,4,11:12.0,,N. Vučević makes free throw 2 of 2,89,106
334,4,10:55.0,I. Canaan makes 3-pt jump shot from 25 ft,,92,106
335,4,10:29.0,,N. Vučević makes 2-pt jump shot from 12 ft,92,108
336,4,10:18.0,Turnover by R. Holmes (bad pass),,92,108
337,4,10:07.0,,Shooting foul by R. Holmes (drawn by N. Vučević),92,108
338,4,10:07.0,,N. Vučević makes 2-pt hook shot from 5 ft,92,110
339,4,10:07.0,,N. Vučević makes free throw 1 of 1,92,111
340,4,9:55.0,T. McConnell misses 2-pt jump shot from 15 ft,,92,111
341,4,9:55.0,,Defensive rebound by Team,92,111
342,4,9:55.0,Loose ball foul by T. McConnell (drawn by N. Vučević),,92,111
343,4,9:44.0,,Personal foul by R. Holmes (drawn by N. Vučević),92,111
344,4,9:44.0,J. Okafor enters the game for R. Holmes,,92,111
345,4,9:38.0,,N. Vučević misses 2-pt jump shot from 18 ft,92,111
346,4,9:37.0,Defensive rebound by T. McConnell,,92,111
347,4,9:25.0,J. Grant misses 2-pt hook shot from 5 ft,,92,111
348,4,9:25.0,,Defensive rebound by C. Watson,92,111
349,4,9:00.0,,B. Jennings makes 3-pt jump shot from 26 ft (assist by E. İlyasova),92,114
350,4,8:42.0,J. Okafor makes 2-pt jump shot from 7 ft,,94,114
351,4,8:31.0,Official timeout,,94,114
352,4,8:31.0,,E. Payton enters the game for C. Watson,94,114
353,4,8:27.0,,E. İlyasova makes 3-pt jump shot from 25 ft (assist by V. Oladipo),94,117
354,4,8:11.0,Personal foul by B. Jennings (drawn by R. Covington),,94,117
355,4,8:04.0,T. McConnell makes 2-pt jump shot from 9 ft,,96,117
356,4,7:52.0,,Turnover by N. Vučević (lost ball; steal by J. Grant),96,117
357,4,7:46.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by J. Grant),,99,117
358,4,7:29.0,,Turnover by N. Vučević (bad pass; steal by R. Covington),99,117
359,4,7:26.0,Shooting foul by N. Vučević (drawn by R. Covington),,99,117
360,4,7:26.0,R. Covington makes free throw 1 of 2,,100,117
361,4,7:26.0,,M. Hezonja enters the game for B. Jennings,100,117
362,4,7:26.0,I. Smith enters the game for T. McConnell,,100,117
363,4,7:26.0,R. Covington makes free throw 2 of 2,,101,117
364,4,7:07.0,,N. Vučević misses 2-pt jump shot from 19 ft,101,117
365,4,7:07.0,Defensive rebound by J. Grant,,101,117
366,4,6:52.0,J. Okafor misses 2-pt jump shot from 6 ft,,101,117
367,4,6:52.0,,Defensive rebound by M. Hezonja,101,117
368,4,6:43.0,,V. Oladipo misses 2-pt layup at rim (block by J. Grant),101,117
369,4,6:42.0,Defensive rebound by I. Canaan,,101,117
370,4,6:42.0,Personal foul by V. Oladipo (drawn by I. Canaan),,101,117
371,4,6:22.0,J. Okafor misses 2-pt layup from 1 ft,,101,117
372,4,6:22.0,,Defensive rebound by E. İlyasova,101,117
373,4,6:04.0,,Turnover by E. Payton (lost ball; steal by J. Grant),101,117
374,4,6:03.0,Personal foul by V. Oladipo (drawn by R. Covington),,101,117
375,4,6:03.0,R. Covington makes free throw 1 of 2,,102,117
376,4,6:03.0,R. Covington makes free throw 2 of 2,,103,117
377,4,5:47.0,,N. Vučević misses 2-pt layup at rim (block by J. Grant),103,117
378,4,5:45.0,Defensive rebound by I. Smith,,103,117
379,4,5:41.0,I. Canaan misses 3-pt jump shot from 25 ft,,103,117
380,4,5:40.0,,Defensive rebound by N. Vučević,103,117
381,4,5:40.0,,Turnover by N. Vučević (step out of bounds),103,117
382,4,5:40.0,,Orlando full timeout,103,117
383,4,5:40.0,,A. Gordon enters the game for E. İlyasova,103,117
