,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
38,1,6:40.0,D. Nowitzki misses 2-pt jump shot from 16 ft,,10,14
39,1,6:39.0,,Defensive rebound by K. Towns,10,14
40,1,6:31.0,,Turnover by G. Dieng (lost ball),10,14
41,1,6:22.0,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by J. Barea),,12,14
42,1,6:13.0,,Minnesota full timeout,12,14
43,1,6:13.0,D. Harris enters the game for J. Anderson,,12,14
44,1,6:13.0,D. Lee enters the game for D. Nowitzki,,12,14
45,1,6:13.0,R. Felton enters the game for J. Barea,,12,14
46,1,6:02.0,,Turnover by A. Wiggins (bad pass; steal by D. Harris),12,14
47,1,5:36.0,R. Felton misses 3-pt jump shot from 24 ft,,12,14
48,1,5:34.0,,Defensive rebound by A. Wiggins,12,14
49,1,5:23.0,,K. Towns misses 3-pt jump shot from 24 ft,12,14
50,1,5:21.0,Defensive rebound by Team,,12,14
51,1,5:00.0,D. Lee misses 2-pt hook shot from 8 ft,,12,14
52,1,4:59.0,,Defensive rebound by Z. LaVine,12,14
53,1,4:50.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by K. Towns),12,17
54,1,4:33.0,D. Harris misses 2-pt jump shot from 19 ft,,12,17
55,1,4:31.0,,Defensive rebound by Z. LaVine,12,17
56,1,4:21.0,,Z. LaVine makes 2-pt jump shot from 20 ft (assist by K. Towns),12,19
57,1,4:19.0,Dallas full timeout,,12,19
58,1,4:19.0,,N. Bjelica enters the game for K. Towns,12,19
59,1,4:05.0,W. Matthews misses 3-pt jump shot from 24 ft,,12,19
60,1,4:02.0,Offensive rebound by D. Lee,,12,19
61,1,3:49.0,D. Harris makes 3-pt jump shot from 25 ft (assist by D. Lee),,15,19
62,1,3:31.0,,A. Wiggins makes 2-pt dunk at rim,15,21
63,1,3:07.0,W. Matthews misses 3-pt jump shot from 24 ft,,15,21
64,1,3:05.0,Offensive rebound by Team,,15,21
65,1,3:05.0,,S. Muhammad enters the game for Z. LaVine,15,21
66,1,2:56.0,D. Harris misses 3-pt jump shot from 23 ft,,15,21
67,1,2:54.0,Offensive rebound by D. Lee,,15,21
68,1,2:43.0,W. Matthews misses 3-pt jump shot from 24 ft,,15,21
69,1,2:42.0,,Defensive rebound by R. Rubio,15,21
70,1,2:37.0,,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),15,23
71,1,2:26.0,Dallas full timeout,,15,23
72,1,2:26.0,D. Nowitzki enters the game for S. Mejri,,15,23
73,1,2:26.0,J. Barea enters the game for R. Felton,,15,23
74,1,2:26.0,,K. Towns enters the game for G. Dieng,15,23
75,1,2:26.0,J. Anderson enters the game for W. Matthews,,15,23
76,1,2:26.0,,T. Jones enters the game for R. Rubio,15,23
77,1,2:19.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by J. Barea),,18,23
78,1,2:03.0,,T. Jones misses 3-pt jump shot from 23 ft,18,23
79,1,2:02.0,Defensive rebound by J. Anderson,,18,23
80,1,1:49.0,D. Harris misses 3-pt jump shot from 24 ft,,18,23
81,1,1:48.0,,Defensive rebound by A. Wiggins,18,23
82,1,1:36.0,,S. Muhammad misses 3-pt jump shot from 22 ft,18,23
83,1,1:35.0,Defensive rebound by D. Nowitzki,,18,23
84,1,1:27.0,Turnover by D. Lee (lost ball; steal by A. Wiggins),,18,23
85,1,1:22.0,,A. Wiggins makes 2-pt dunk from 2 ft,18,25
86,1,1:09.0,Personal foul by N. Bjelica,,18,25
87,1,1:04.0,Shooting foul by T. Jones (drawn by J. Barea),,18,25
88,1,1:04.0,J. Barea makes free throw 1 of 2,,19,25
89,1,1:04.0,J. Barea makes free throw 2 of 2,,20,25
90,1,0:44.0,,A. Wiggins makes 2-pt jump shot from 19 ft (assist by K. Towns),20,27
91,1,0:35.0,J. Barea makes 2-pt jump shot from 19 ft,,22,27
92,1,0:21.0,,N. Bjelica misses 2-pt jump shot from 3 ft,22,27
93,1,0:20.0,Defensive rebound by D. Lee,,22,27
94,1,0:02.0,D. Nowitzki misses 3-pt jump shot from 23 ft,,22,27
95,1,0:01.0,,Defensive rebound by K. Towns,22,27
96,1,0:00.0,,K. Towns misses 3-pt jump shot from 46 ft,22,27
97,1,0:00.0,,Offensive rebound by Team,22,27
98,2,11:39.0,,K. Towns misses 2-pt layup from 2 ft,22,27
99,2,11:38.0,Defensive rebound by Team,,22,27
100,2,11:38.0,,Loose ball foul by N. Bjelica,22,27
101,2,11:20.0,D. Nowitzki misses 2-pt jump shot from 13 ft,,22,27
102,2,11:17.0,Offensive rebound by J. Anderson,,22,27
103,2,11:17.0,J. Anderson makes 2-pt dunk at rim,,24,27
104,2,10:59.0,,Z. LaVine misses 3-pt jump shot from 26 ft,24,27
105,2,10:58.0,Defensive rebound by S. Mejri,,24,27
106,2,10:45.0,D. Harris misses 3-pt jump shot from 24 ft,,24,27
107,2,10:44.0,,Defensive rebound by Z. LaVine,24,27
108,2,10:39.0,Offensive charge foul by Z. LaVine (drawn by D. Harris),,24,27
109,2,10:39.0,,Turnover by Z. LaVine (offensive foul),24,27
110,2,10:17.0,D. Nowitzki misses 3-pt jump shot from 22 ft,,24,27
111,2,10:16.0,Offensive rebound by S. Mejri,,24,27
112,2,10:13.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,24,27
113,2,10:12.0,,Defensive rebound by K. Towns,24,27
114,2,10:06.0,,Z. LaVine misses 2-pt jump shot from 20 ft,24,27
115,2,10:04.0,Defensive rebound by J. Anderson,,24,27
116,2,9:51.0,D. Harris misses 2-pt layup at rim (block by K. Towns),,24,27
117,2,9:49.0,,Defensive rebound by T. Jones,24,27
118,2,9:42.0,,Turnover by Z. LaVine (step out of bounds),24,27
119,2,9:42.0,W. Matthews enters the game for D. Harris,,24,27
120,2,9:30.0,J. Anderson makes 2-pt layup from 1 ft (assist by D. Nowitzki),,26,27
121,2,9:30.0,Shooting foul by N. Bjelica (drawn by J. Anderson),,26,27
122,2,9:30.0,,R. Rubio enters the game for T. Jones,26,27
123,2,9:30.0,J. Anderson makes free throw 1 of 1,,27,27
124,2,9:22.0,,Personal foul by J. Barea,27,27
125,2,9:22.0,,A. Payne enters the game for N. Bjelica,27,27
126,2,9:15.0,,A. Payne misses 2-pt jump shot from 7 ft,27,27
127,2,9:13.0,Defensive rebound by J. Anderson,,27,27
128,2,9:06.0,Shooting foul by Z. LaVine (drawn by W. Matthews),,27,27
129,2,9:06.0,W. Matthews makes free throw 1 of 2,,28,27
130,2,9:06.0,W. Matthews misses free throw 2 of 2,,28,27
131,2,9:06.0,,Defensive rebound by K. Towns,28,27
132,2,8:50.0,,Z. LaVine makes 3-pt jump shot from 27 ft (assist by S. Muhammad),28,30
133,2,8:30.0,J. Barea makes 3-pt jump shot from 24 ft,,31,30
134,2,8:11.0,,Turnover by R. Rubio (bad pass),31,30
135,2,8:11.0,Dallas full timeout,,31,30
136,2,8:11.0,Dallas full timeout,,31,30
137,2,7:59.0,Turnover by D. Nowitzki (bad pass; steal by S. Muhammad),,31,30
138,2,7:47.0,,A. Payne makes 2-pt layup at rim (assist by K. Towns),31,32
139,2,7:34.0,J. Barea misses 3-pt jump shot from 24 ft,,31,32
140,2,7:33.0,,Defensive rebound by S. Muhammad,31,32
141,2,7:27.0,,Offensive foul by A. Payne (drawn by W. Matthews),31,32
142,2,7:27.0,,Turnover by A. Payne (offensive foul),31,32
143,2,7:27.0,D. Powell enters the game for J. Anderson,,31,32
144,2,7:27.0,D. Lee enters the game for D. Nowitzki,,31,32
145,2,7:27.0,R. Felton enters the game for J. Barea,,31,32
146,2,7:27.0,D. Harris enters the game for S. Mejri,,31,32
147,2,7:08.0,D. Lee makes 2-pt dunk at rim (assist by W. Matthews),,33,32
148,2,6:54.0,,Personal block foul by D. Lee,33,32
149,2,6:47.0,,A. Wiggins enters the game for S. Muhammad,33,32
150,2,6:45.0,,Shooting foul by R. Felton (drawn by A. Wiggins),33,32
151,2,6:45.0,,A. Wiggins makes free throw 1 of 2,33,33
152,2,6:45.0,,A. Wiggins makes free throw 2 of 2,33,34
153,2,6:29.0,D. Powell misses 2-pt jump shot from 19 ft,,33,34
154,2,6:27.0,,Defensive rebound by K. Towns,33,34
155,2,6:11.0,,Personal foul by D. Lee,33,34
156,2,6:01.0,,R. Rubio misses 3-pt jump shot from 24 ft,33,34
157,2,6:00.0,Defensive rebound by W. Matthews,,33,34
158,2,5:49.0,Personal foul by K. Towns,,33,34
159,2,5:42.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by R. Felton),,36,34
160,2,5:30.0,,A. Wiggins makes 2-pt layup at rim (assist by K. Towns),36,36
161,2,5:06.0,Shooting foul by A. Payne (drawn by D. Harris),,36,36
162,2,5:06.0,D. Harris makes free throw 1 of 2,,37,36
163,2,5:06.0,D. Harris makes free throw 2 of 2,,38,36
164,2,4:49.0,,R. Rubio misses 3-pt jump shot from 23 ft,38,36
165,2,4:48.0,Defensive rebound by D. Harris,,38,36
166,2,4:35.0,W. Matthews makes 3-pt jump shot from 22 ft (assist by R. Felton),,41,36
167,2,4:20.0,,A. Wiggins misses 2-pt jump shot from 17 ft,41,36
168,2,4:17.0,,Offensive rebound by A. Payne,41,36
169,2,4:17.0,,A. Payne makes 2-pt dunk at rim,41,38
170,2,3:56.0,D. Harris misses 2-pt jump shot from 8 ft,,41,38
171,2,3:55.0,,Defensive rebound by K. Towns,41,38
172,2,3:48.0,,G. Dieng enters the game for A. Payne,41,38
173,2,3:48.0,D. Nowitzki enters the game for D. Powell,,41,38
174,2,3:48.0,S. Mejri enters the game for D. Lee,,41,38
175,2,3:48.0,J. Barea enters the game for R. Felton,,41,38
176,2,3:35.0,,G. Dieng misses 2-pt jump shot from 13 ft,41,38
177,2,3:33.0,,Offensive rebound by K. Towns,41,38
178,2,3:27.0,,Z. LaVine misses 2-pt layup from 1 ft,41,38
179,2,3:26.0,Defensive rebound by S. Mejri,,41,38
180,2,3:14.0,Personal foul by Z. LaVine,,41,38
181,2,3:14.0,J. Barea misses free throw 1 of 2,,41,38
182,2,3:14.0,Offensive rebound by Team,,41,38
183,2,3:14.0,,S. Muhammad enters the game for Z. LaVine,41,38
184,2,3:14.0,R. Felton enters the game for D. Harris,,41,38
185,2,3:14.0,J. Barea misses free throw 2 of 2,,41,38
186,2,3:14.0,,Defensive rebound by K. Towns,41,38
187,2,2:54.0,,Turnover by R. Rubio (lost ball),41,38
188,2,2:54.0,,Minnesota full timeout,41,38
189,2,2:33.0,R. Felton misses 2-pt jump shot from 17 ft,,41,38
190,2,2:32.0,,Defensive rebound by Team,41,38
191,2,2:16.0,,R. Rubio misses 2-pt layup at rim (block by S. Mejri),41,38
192,2,2:14.0,,Offensive rebound by K. Towns,41,38
193,2,2:10.0,,A. Wiggins misses 2-pt jump shot from 18 ft,41,38
194,2,2:09.0,,Offensive rebound by S. Muhammad,41,38
195,2,1:55.0,,S. Muhammad misses 2-pt jump shot from 7 ft,41,38
196,2,1:53.0,,Offensive rebound by Team,41,38
197,2,1:43.0,,K. Towns misses 2-pt layup from 1 ft (block by R. Felton),41,38
198,2,1:41.0,Defensive rebound by R. Felton,,41,38
199,2,1:36.0,W. Matthews misses 3-pt jump shot from 24 ft,,41,38
200,2,1:34.0,,Defensive rebound by S. Muhammad,41,38
201,2,1:21.0,,S. Muhammad misses 2-pt hook shot from 7 ft,41,38
202,2,1:19.0,Defensive rebound by R. Felton,,41,38
203,2,1:04.0,Turnover by R. Felton (bad pass; steal by A. Wiggins),,41,38
204,2,0:48.0,,S. Muhammad misses 3-pt jump shot from 23 ft,41,38
205,2,0:47.0,Defensive rebound by J. Barea,,41,38
206,2,0:37.0,J. Barea misses 3-pt jump shot from 25 ft,,41,38
207,2,0:36.0,Offensive rebound by S. Mejri,,41,38
208,2,0:18.0,R. Felton misses 3-pt jump shot from 25 ft,,41,38
209,2,0:17.0,Offensive rebound by S. Mejri,,41,38
210,2,0:13.0,J. Barea misses 2-pt jump shot from 21 ft,,41,38
211,2,0:12.0,,Defensive rebound by K. Towns,41,38
212,2,0:08.0,,Personal foul by S. Mejri,41,38
213,2,0:08.0,,R. Rubio makes free throw 1 of 2,41,39
214,2,0:08.0,D. Harris enters the game for R. Felton,,41,39
215,2,0:08.0,,R. Rubio makes free throw 2 of 2,41,40
216,2,0:01.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,41,40
217,2,0:00.0,Offensive rebound by W. Matthews,,41,40
218,3,11:44.0,,K. Towns makes 2-pt layup from 2 ft,41,42
219,3,11:25.0,Shooting foul by Z. LaVine (drawn by D. Nowitzki),,41,42
220,3,11:25.0,D. Nowitzki makes free throw 1 of 2,,42,42
221,3,11:25.0,,T. Prince enters the game for Z. LaVine,42,42
222,3,11:25.0,D. Nowitzki makes free throw 2 of 2,,43,42
223,3,11:12.0,,K. Towns misses 2-pt jump shot from 19 ft,43,42
224,3,11:11.0,Defensive rebound by J. Anderson,,43,42
225,3,10:59.0,S. Mejri misses 2-pt jump shot from 6 ft,,43,42
226,3,10:56.0,,Defensive rebound by G. Dieng,43,42
227,3,10:35.0,,A. Wiggins makes 2-pt jump shot from 7 ft,43,44
228,3,10:27.0,Personal foul by G. Dieng,,43,44
229,3,10:21.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,43,44
230,3,10:20.0,,Defensive rebound by K. Towns,43,44
231,3,10:16.0,,Shooting foul by W. Matthews (drawn by G. Dieng),43,44
232,3,10:16.0,,G. Dieng makes free throw 1 of 2,43,45
233,3,10:16.0,,G. Dieng makes free throw 2 of 2,43,46
234,3,9:59.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,43,46
235,3,9:58.0,,Defensive rebound by K. Towns,43,46
236,3,9:51.0,,R. Rubio makes 2-pt jump shot from 18 ft,43,48
237,3,9:50.0,Dallas full timeout,,43,48
238,3,9:50.0,Z. Pachulia enters the game for S. Mejri,,43,48
239,3,9:31.0,W. Matthews misses 3-pt jump shot from 26 ft,,43,48
240,3,9:29.0,Offensive rebound by J. Anderson,,43,48
241,3,9:20.0,J. Barea makes 3-pt jump shot from 25 ft,,46,48
242,3,8:58.0,,Shooting foul by Z. Pachulia (drawn by R. Rubio),46,48
243,3,8:58.0,,R. Rubio makes free throw 1 of 2,46,49
244,3,8:58.0,,R. Rubio makes free throw 2 of 2,46,50
245,3,8:46.0,J. Barea makes 2-pt layup at rim (assist by Z. Pachulia),,48,50
246,3,8:21.0,,G. Dieng makes 2-pt jump shot from 14 ft (assist by A. Wiggins),48,52
247,3,8:08.0,Turnover by J. Barea (bad pass; steal by R. Rubio),,48,52
248,3,8:05.0,,Personal foul by Z. Pachulia,48,52
249,3,8:05.0,D. Harris enters the game for J. Anderson,,48,52
250,3,7:52.0,,G. Dieng misses 2-pt hook shot from 6 ft,48,52
251,3,7:51.0,Defensive rebound by D. Nowitzki,,48,52
252,3,7:42.0,J. Barea misses 2-pt jump shot from 7 ft,,48,52
253,3,7:41.0,Offensive rebound by Z. Pachulia,,48,52
254,3,7:29.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Harris),,51,52
255,3,7:29.0,,Minnesota full timeout,51,52
256,3,7:15.0,,A. Wiggins makes 2-pt jump shot from 21 ft (assist by K. Towns),51,54
257,3,7:01.0,Turnover by Z. Pachulia (bad pass; steal by G. Dieng),,51,54
258,3,6:56.0,,K. Towns misses 2-pt layup from 1 ft,51,54
259,3,6:54.0,Defensive rebound by Z. Pachulia,,51,54
260,3,6:38.0,Shooting foul by R. Rubio (drawn by D. Nowitzki),,51,54
261,3,6:38.0,D. Nowitzki misses free throw 1 of 2,,51,54
262,3,6:38.0,Offensive rebound by Team,,51,54
263,3,6:38.0,D. Nowitzki makes free throw 2 of 2,,52,54
264,3,6:20.0,,Turnover by A. Wiggins (bad pass),52,54
265,3,6:09.0,Personal foul by K. Towns,,52,54
266,3,6:01.0,J. Barea misses 2-pt jump shot from 14 ft,,52,54
267,3,5:56.0,,Defensive rebound by Team,52,54
268,3,5:54.0,,Turnover by K. Towns (lost ball; steal by J. Barea),52,54
269,3,5:40.0,W. Matthews misses 3-pt jump shot from 24 ft,,52,54
270,3,5:37.0,Offensive rebound by Z. Pachulia,,52,54
271,3,5:33.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,52,54
272,3,5:32.0,,Defensive rebound by Team,52,54
273,3,5:32.0,,N. Bjelica enters the game for G. Dieng,52,54
274,3,5:20.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by K. Towns),52,56
275,3,5:20.0,,Shooting foul by D. Nowitzki (drawn by N. Bjelica),52,56
276,3,5:20.0,R. Felton enters the game for J. Barea,,52,56
277,3,5:20.0,D. Lee enters the game for D. Nowitzki,,52,56
278,3,5:20.0,,N. Bjelica makes free throw 1 of 1,52,57
279,3,4:59.0,D. Lee makes 2-pt jump shot from 8 ft,,54,57
280,3,4:47.0,,A. Wiggins misses 2-pt jump shot from 19 ft,54,57
281,3,4:45.0,,Offensive rebound by Team,54,57
282,3,4:37.0,,A. Wiggins misses 2-pt layup from 1 ft,54,57
283,3,4:36.0,Defensive rebound by D. Harris,,54,57
284,3,4:26.0,Shooting foul by R. Rubio (drawn by D. Lee),,54,57
285,3,4:26.0,D. Lee misses free throw 1 of 2,,54,57
286,3,4:26.0,Offensive rebound by Team,,54,57
287,3,4:26.0,D. Lee misses free throw 2 of 2,,54,57
288,3,4:26.0,,Defensive rebound by T. Prince,54,57
289,3,4:12.0,,Turnover by T. Prince (traveling),54,57
290,3,4:01.0,W. Matthews makes 3-pt jump shot from 25 ft,,57,57
291,3,3:40.0,,R. Rubio misses 3-pt jump shot from 24 ft,57,57
292,3,3:39.0,Defensive rebound by D. Lee,,57,57
293,3,3:21.0,Turnover by R. Felton (bad pass; steal by T. Prince),,57,57
294,3,3:08.0,,Personal foul by Z. Pachulia,57,57
295,3,3:08.0,,A. Wiggins makes free throw 1 of 2,57,58
296,3,3:08.0,,T. Jones enters the game for R. Rubio,57,58
297,3,3:08.0,,S. Muhammad enters the game for T. Prince,57,58
298,3,3:08.0,S. Mejri enters the game for Z. Pachulia,,57,58
299,3,3:08.0,,A. Wiggins makes free throw 2 of 2,57,59
300,3,2:54.0,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Lee),,60,59
301,3,2:33.0,,Turnover by K. Towns (lost ball; steal by W. Matthews),60,59
302,3,2:27.0,D. Lee makes 2-pt layup from 1 ft (assist by D. Harris),,62,59
303,3,2:13.0,,Shooting foul by D. Harris (drawn by S. Muhammad),62,59
304,3,2:13.0,,S. Muhammad misses free throw 1 of 2,62,59
305,3,2:13.0,,Offensive rebound by Team,62,59
306,3,2:13.0,,S. Muhammad makes free throw 2 of 2,62,60
307,3,1:51.0,R. Felton misses 3-pt jump shot from 24 ft,,62,60
308,3,1:49.0,Offensive rebound by D. Lee,,62,60
309,3,1:46.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by D. Lee),,65,60
310,3,1:27.0,,N. Bjelica misses 3-pt jump shot from 25 ft,65,60
311,3,1:26.0,Defensive rebound by R. Felton,,65,60
312,3,1:13.0,W. Matthews makes 3-pt jump shot from 24 ft (assist by R. Felton),,68,60
313,3,0:55.0,,A. Wiggins misses 3-pt jump shot from 24 ft,68,60
314,3,0:54.0,Defensive rebound by D. Lee,,68,60
315,3,0:34.0,R. Felton misses 3-pt jump shot from 24 ft,,68,60
316,3,0:32.0,,Defensive rebound by K. Towns,68,60
317,3,0:24.0,,K. Towns makes 2-pt dunk at rim (assist by N. Bjelica),68,62
318,3,0:06.0,W. Matthews misses 3-pt jump shot from 23 ft,,68,62
319,3,0:04.0,,Defensive rebound by K. Towns,68,62
320,3,0:00.0,,Personal foul by D. Lee,68,62
321,3,0:00.0,,T. Jones misses free throw 1 of 2,68,62
322,3,0:00.0,,Offensive rebound by Team,68,62
323,3,0:00.0,,T. Jones makes free throw 2 of 2,68,63
324,4,11:37.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,68,63
325,4,11:35.0,Offensive rebound by J. Anderson,,68,63
326,4,11:19.0,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Harris),,70,63
327,4,11:03.0,,Z. LaVine misses 3-pt jump shot from 24 ft,70,63
328,4,11:01.0,,Offensive rebound by G. Dieng,70,63
329,4,10:56.0,,Turnover by Z. LaVine (bad pass; steal by J. Anderson),70,63
330,4,10:53.0,J. Anderson makes 2-pt dunk at rim,,72,63
331,4,10:30.0,,G. Dieng misses 2-pt jump shot from 15 ft,72,63
332,4,10:29.0,Defensive rebound by J. Anderson,,72,63
333,4,10:18.0,D. Harris makes 3-pt jump shot from 24 ft (assist by J. Barea),,75,63
334,4,10:17.0,,Minnesota full timeout,75,63
335,4,10:17.0,,R. Rubio enters the game for T. Jones,75,63
336,4,10:17.0,,A. Wiggins enters the game for S. Muhammad,75,63
337,4,10:17.0,,K. Towns enters the game for N. Bjelica,75,63
338,4,10:00.0,,G. Dieng misses 2-pt layup from 1 ft (block by J. Anderson),75,63
339,4,9:58.0,Defensive rebound by Z. Pachulia,,75,63
340,4,9:39.0,D. Harris misses 2-pt layup at rim,,75,63
341,4,9:37.0,Offensive rebound by Z. Pachulia,,75,63
342,4,9:37.0,Z. Pachulia makes 2-pt layup from 1 ft,,77,63
343,4,9:21.0,,A. Wiggins misses 2-pt layup from 1 ft,77,63
344,4,9:20.0,Defensive rebound by J. Anderson,,77,63
345,4,9:00.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,77,63
346,4,8:58.0,,Defensive rebound by K. Towns,77,63
347,4,8:43.0,,A. Wiggins misses 2-pt jump shot from 18 ft,77,63
348,4,8:41.0,,Offensive rebound by Team,77,63
349,4,8:41.0,,A. Payne enters the game for G. Dieng,77,63
350,4,8:30.0,,Turnover by K. Towns (bad pass; steal by D. Harris),77,63
351,4,8:25.0,D. Harris makes 2-pt layup at rim,,79,63
352,4,8:00.0,,A. Wiggins makes 2-pt jump shot from 18 ft (assist by K. Towns),79,65
353,4,7:39.0,J. Barea misses 3-pt jump shot from 25 ft,,79,65
354,4,7:38.0,,Defensive rebound by K. Towns,79,65
355,4,7:27.0,,Z. LaVine misses 3-pt jump shot from 24 ft,79,65
356,4,7:26.0,Defensive rebound by Z. Pachulia,,79,65
357,4,7:20.0,Dallas full timeout,,79,65
358,4,7:20.0,R. Felton enters the game for D. Harris,,79,65
359,4,7:20.0,D. Lee enters the game for D. Nowitzki,,79,65
360,4,7:11.0,J. Anderson makes 2-pt layup from 1 ft (assist by J. Barea),,81,65
361,4,6:43.0,,A. Payne misses 2-pt jump shot from 21 ft,81,65
362,4,6:42.0,Defensive rebound by J. Anderson,,81,65
363,4,6:18.0,J. Barea misses 3-pt jump shot from 24 ft,,81,65
364,4,6:17.0,,Defensive rebound by K. Towns,81,65
365,4,6:06.0,,Z. LaVine misses 3-pt jump shot from 22 ft,81,65
366,4,6:05.0,Defensive rebound by J. Barea,,81,65
367,4,6:00.0,R. Felton makes 2-pt layup at rim (assist by J. Barea),,83,65
368,4,5:42.0,,Z. LaVine makes 2-pt layup at rim (assist by R. Rubio),83,67
369,4,5:42.0,,Shooting foul by J. Anderson (drawn by Z. LaVine),83,67
370,4,5:42.0,D. Harris enters the game for J. Barea,,83,67
371,4,5:42.0,,Z. LaVine makes free throw 1 of 1,83,68
372,4,5:25.0,Turnover by R. Felton (bad pass; steal by K. Towns),,83,68
373,4,5:10.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by Z. LaVine),83,71
374,4,5:09.0,Dallas full timeout,,83,71
375,4,5:09.0,D. Nowitzki enters the game for D. Lee,,83,71
376,4,5:09.0,W. Matthews enters the game for J. Anderson,,83,71
377,4,5:09.0,J. Barea enters the game for R. Felton,,83,71
378,4,4:52.0,D. Harris makes 2-pt layup at rim,,85,71
379,4,4:43.0,,Minnesota full timeout,85,71
380,4,4:26.0,,Turnover by Team (shot clock),85,71
381,4,4:09.0,Shooting foul by Z. LaVine (drawn by D. Harris),,85,71
382,4,4:09.0,,T. Jones enters the game for R. Rubio,85,71
383,4,4:09.0,D. Harris makes free throw 1 of 2,,86,71
384,4,4:09.0,D. Harris misses free throw 2 of 2,,86,71
385,4,4:09.0,,Defensive rebound by A. Payne,86,71
386,4,3:56.0,,A. Wiggins misses 2-pt jump shot from 15 ft,86,71
387,4,3:55.0,Defensive rebound by D. Nowitzki,,86,71
388,4,3:39.0,D. Harris misses 2-pt jump shot from 22 ft,,86,71
389,4,3:38.0,,Defensive rebound by A. Wiggins,86,71
390,4,3:27.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by A. Wiggins),86,74
391,4,3:10.0,D. Nowitzki misses 2-pt jump shot from 15 ft,,86,74
