,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,OKLAHOMA CITY_ACTION,LA LAKERS_SCORE,OKLAHOMA CITY_SCORE
0,1,11:46.0,,K. Durant misses 2-pt jump shot from 13 ft,0,0
1,1,11:45.0,Defensive rebound by R. Hibbert,,0,0
2,1,11:32.0,K. Bryant misses 3-pt jump shot from 24 ft (block by K. Durant),,0,0
3,1,11:32.0,,Defensive rebound by R. Westbrook,0,0
4,1,11:24.0,,Shooting foul by J. Clarkson (drawn by R. Westbrook),0,0
5,1,11:24.0,,R. Westbrook makes free throw 1 of 2,0,1
6,1,11:24.0,,R. Westbrook misses free throw 2 of 2,0,1
7,1,11:23.0,,Offensive rebound by S. Adams,0,1
8,1,11:19.0,,K. Durant misses 3-pt jump shot from 24 ft,0,1
9,1,11:18.0,,Offensive rebound by Team,0,1
10,1,11:18.0,Loose ball foul by R. Hibbert,,0,1
11,1,11:10.0,,A. Roberson makes 3-pt jump shot from 22 ft (assist by R. Westbrook),0,4
12,1,10:49.0,D. Russell misses 2-pt jump shot from 4 ft,,0,4
13,1,10:48.0,,Defensive rebound by A. Roberson,0,4
14,1,10:38.0,,Turnover by K. Durant (traveling),0,4
15,1,10:26.0,J. Randle makes 2-pt jump shot from 20 ft (assist by J. Clarkson),,2,4
16,1,10:18.0,,K. Durant misses 2-pt layup from 2 ft,2,4
17,1,10:17.0,Defensive rebound by J. Randle,,2,4
18,1,10:11.0,K. Bryant misses 3-pt jump shot from 28 ft,,2,4
19,1,10:10.0,,Defensive rebound by S. Ibaka,2,4
20,1,10:04.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),2,7
21,1,9:43.0,J. Randle makes 3-pt jump shot from 24 ft (assist by J. Clarkson),,5,7
22,1,9:16.0,,S. Ibaka misses 2-pt layup from 2 ft,5,7
23,1,9:15.0,,Offensive rebound by S. Adams,5,7
24,1,9:15.0,,Turnover by Team (shot clock),5,7
25,1,9:05.0,J. Clarkson misses 3-pt jump shot from 24 ft,,5,7
26,1,9:05.0,,Defensive rebound by K. Durant,5,7
27,1,8:55.0,,S. Ibaka misses 3-pt jump shot from 24 ft,5,7
28,1,8:54.0,,Offensive rebound by S. Adams,5,7
29,1,8:41.0,,S. Adams makes 2-pt jump shot from 5 ft (assist by R. Westbrook),5,9
30,1,8:27.0,R. Hibbert misses 2-pt jump shot from 10 ft,,5,9
31,1,8:27.0,,Defensive rebound by R. Westbrook,5,9
32,1,8:15.0,,S. Adams misses 2-pt layup from 2 ft,5,9
33,1,8:14.0,,Offensive rebound by S. Adams,5,9
34,1,8:14.0,,S. Adams misses 2-pt layup from 2 ft,5,9
35,1,8:14.0,Defensive rebound by D. Russell,,5,9
36,1,8:08.0,D. Russell misses 2-pt layup at rim (block by S. Ibaka),,5,9
37,1,8:07.0,,Defensive rebound by R. Westbrook,5,9
38,1,8:01.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),5,11
39,1,7:41.0,,Violation by S. Adams (kicked ball),5,11
40,1,7:31.0,Turnover by J. Randle (traveling),,5,11
41,1,7:15.0,,S. Ibaka misses 3-pt jump shot from 22 ft,5,11
42,1,7:14.0,,Offensive rebound by S. Ibaka,5,11
43,1,7:12.0,,S. Ibaka misses 2-pt jump shot from 16 ft,5,11
44,1,7:11.0,Defensive rebound by K. Bryant,,5,11
45,1,7:05.0,K. Bryant makes 3-pt jump shot from 24 ft,,8,11
46,1,6:48.0,,K. Durant makes 3-pt jump shot from 24 ft (assist by R. Westbrook),8,14
47,1,6:30.0,K. Bryant misses 3-pt jump shot from 26 ft,,8,14
48,1,6:29.0,,Defensive rebound by A. Roberson,8,14
49,1,6:22.0,,R. Westbrook misses 2-pt jump shot from 3 ft,8,14
50,1,6:22.0,,Offensive rebound by S. Ibaka,8,14
51,1,6:20.0,,S. Ibaka misses 2-pt jump shot from 5 ft,8,14
52,1,6:20.0,Defensive rebound by J. Randle,,8,14
53,1,6:20.0,Personal foul by R. Westbrook,,8,14
54,1,6:20.0,,Technical foul by R. Westbrook,8,14
55,1,6:20.0,Technical foul by J. Randle,,8,14
56,1,6:08.0,Shooting foul by K. Durant (drawn by K. Bryant),,8,14
57,1,6:08.0,K. Bryant makes free throw 1 of 2,,9,14
58,1,6:08.0,K. Bryant makes free throw 2 of 2,,10,14
59,1,6:00.0,,Turnover by R. Westbrook (bad pass; steal by K. Bryant),10,14
60,1,5:54.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Clarkson),,13,14
61,1,5:38.0,,S. Adams makes 2-pt dunk at rim (assist by K. Durant),13,16
62,1,5:21.0,J. Randle misses 3-pt jump shot from 24 ft,,13,16
63,1,5:21.0,,Defensive rebound by R. Westbrook,13,16
64,1,5:16.0,,R. Westbrook makes 2-pt jump shot from 2 ft,13,18
65,1,5:02.0,K. Bryant misses 2-pt jump shot from 16 ft,,13,18
66,1,5:01.0,,Defensive rebound by S. Adams,13,18
67,1,4:53.0,,A. Roberson misses 3-pt jump shot from 22 ft,13,18
68,1,4:53.0,Defensive rebound by J. Randle,,13,18
69,1,4:33.0,J. Clarkson misses 3-pt jump shot from 24 ft,,13,18
70,1,4:33.0,,Defensive rebound by S. Adams,13,18
71,1,4:18.0,,R. Westbrook misses 3-pt jump shot from 24 ft,13,18
72,1,4:18.0,Defensive rebound by Team,,13,18
73,1,4:18.0,,Loose ball foul by K. Durant,13,18
74,1,4:18.0,,Oklahoma City full timeout,13,18
75,1,4:18.0,,K. Singler enters the game for K. Durant,13,18
76,1,4:18.0,M. Huertas enters the game for J. Clarkson,,13,18
77,1,4:01.0,K. Bryant makes 3-pt jump shot from 25 ft (assist by J. Randle),,16,18
78,1,3:46.0,,Shooting foul by M. Huertas (drawn by S. Adams),16,18
79,1,3:46.0,,S. Adams makes free throw 1 of 2,16,19
80,1,3:46.0,T. Black enters the game for R. Hibbert,,16,19
81,1,3:46.0,,S. Adams misses free throw 2 of 2,16,19
82,1,3:45.0,Defensive rebound by J. Randle,,16,19
83,1,3:35.0,K. Bryant misses 3-pt jump shot from 23 ft,,16,19
84,1,3:35.0,,Defensive rebound by R. Westbrook,16,19
85,1,3:25.0,,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Ibaka),16,21
86,1,3:08.0,D. Russell misses 3-pt jump shot from 24 ft,,16,21
87,1,3:07.0,,Defensive rebound by K. Singler,16,21
88,1,2:56.0,,Personal foul by T. Black,16,21
89,1,2:56.0,LA Lakers full timeout,,16,21
90,1,2:56.0,L. Nance enters the game for J. Randle,,16,21
91,1,2:56.0,,D. Waiters enters the game for S. Ibaka,16,21
92,1,2:56.0,,E. Freedom enters the game for S. Adams,16,21
93,1,2:56.0,,K. Durant enters the game for A. Roberson,16,21
94,1,2:43.0,,D. Waiters misses 3-pt jump shot from 24 ft,16,21
95,1,2:43.0,Defensive rebound by Team,,16,21
96,1,2:25.0,Shooting foul by E. Freedom (drawn by T. Black),,16,21
97,1,2:25.0,T. Black makes free throw 1 of 2,,17,21
98,1,2:25.0,,R. Foye enters the game for R. Westbrook,17,21
99,1,2:25.0,T. Black misses free throw 2 of 2,,17,21
100,1,2:24.0,,Defensive rebound by K. Durant,17,21
101,1,2:12.0,,Shooting foul by L. Nance (drawn by E. Freedom),17,21
102,1,2:12.0,,E. Freedom misses free throw 1 of 2,17,21
103,1,2:12.0,,Offensive rebound by Team,17,21
104,1,2:12.0,,E. Freedom misses free throw 2 of 2,17,21
105,1,2:11.0,Defensive rebound by T. Black,,17,21
106,1,1:54.0,Turnover by D. Russell (bad pass; steal by K. Durant),,17,21
107,1,1:48.0,,K. Singler makes 2-pt jump shot from 14 ft (assist by K. Durant),17,23
108,1,1:34.0,K. Bryant makes 2-pt jump shot from 15 ft,,19,23
109,1,1:16.0,,R. Foye misses 3-pt jump shot from 22 ft,19,23
110,1,1:15.0,,Offensive rebound by E. Freedom,19,23
111,1,1:03.0,,R. Foye misses 2-pt layup from 3 ft,19,23
112,1,1:03.0,,Offensive rebound by Team,19,23
113,1,1:03.0,Loose ball foul by T. Black,,19,23
114,1,1:03.0,,E. Freedom makes free throw 1 of 2,19,24
115,1,1:03.0,,E. Freedom makes free throw 2 of 2,19,25
116,1,0:49.0,,Violation by E. Freedom (kicked ball),19,25
117,1,0:37.0,K. Bryant misses 3-pt jump shot from 23 ft,,19,25
118,1,0:37.0,,Defensive rebound by K. Singler,19,25
119,1,0:31.0,,Turnover by K. Durant (lost ball; steal by M. Huertas),19,25
120,1,0:31.0,Personal foul by K. Singler,,19,25
121,1,0:31.0,M. Huertas makes free throw 1 of 2,,20,25
122,1,0:31.0,M. Huertas makes free throw 2 of 2,,21,25
123,1,0:18.0,,Personal foul by K. Bryant,21,25
124,1,0:18.0,,K. Durant makes free throw 1 of 2,21,26
125,1,0:18.0,,K. Durant makes free throw 2 of 2,21,27
126,2,11:47.0,Turnover by J. Clarkson (traveling),,21,27
127,2,11:37.0,,K. Durant misses 3-pt jump shot from 24 ft,21,27
128,2,11:36.0,Defensive rebound by L. Nance,,21,27
129,2,11:22.0,J. Clarkson misses 3-pt jump shot from 24 ft (block by R. Foye),,21,27
130,2,11:20.0,Offensive rebound by J. Clarkson,,21,27
131,2,11:16.0,M. World Peace misses 3-pt jump shot from 22 ft,,21,27
132,2,11:16.0,,Defensive rebound by Team,21,27
133,2,11:03.0,,R. Foye misses 2-pt layup from 1 ft,21,27
134,2,11:02.0,Defensive rebound by L. Nance,,21,27
135,2,10:47.0,Shooting foul by K. Singler (drawn by M. World Peace),,21,27
136,2,10:47.0,M. World Peace makes free throw 1 of 2,,22,27
137,2,10:47.0,M. World Peace makes free throw 2 of 2,,23,27
138,2,10:25.0,,R. Foye misses 2-pt layup from 1 ft,23,27
139,2,10:24.0,Defensive rebound by J. Clarkson,,23,27
140,2,10:16.0,M. World Peace misses 3-pt jump shot from 22 ft,,23,27
141,2,10:16.0,,Defensive rebound by Team,23,27
142,2,10:05.0,,Shooting foul by T. Black (drawn by D. Waiters),23,27
143,2,10:05.0,,D. Waiters makes free throw 1 of 2,23,28
144,2,10:05.0,R. Sacre enters the game for T. Black,,23,28
145,2,10:05.0,,D. Waiters misses free throw 2 of 2,23,28
146,2,10:05.0,Defensive rebound by R. Sacre,,23,28
147,2,9:47.0,M. Huertas misses 2-pt layup from 1 ft (block by R. Foye),,23,28
148,2,9:46.0,,Defensive rebound by K. Singler,23,28
149,2,9:43.0,,Shooting foul by L. Nance (drawn by K. Singler),23,28
150,2,9:43.0,,K. Singler misses free throw 1 of 2,23,28
151,2,9:43.0,,Offensive rebound by Team,23,28
152,2,9:43.0,,K. Singler misses free throw 2 of 2,23,28
153,2,9:43.0,Defensive rebound by R. Sacre,,23,28
154,2,9:27.0,Turnover by J. Clarkson (bad pass; steal by R. Foye),,23,28
155,2,9:22.0,,R. Foye makes 2-pt layup from 1 ft,23,30
156,2,9:05.0,M. Huertas makes 2-pt jump shot from 4 ft,,25,30
157,2,8:40.0,,K. Durant makes 2-pt layup from 1 ft,25,32
158,2,8:28.0,R. Sacre makes 2-pt jump shot from 5 ft (assist by M. Huertas),,27,32
159,2,8:11.0,,Turnover by E. Freedom (traveling),27,32
160,2,8:11.0,Official timeout,,27,32
161,2,8:11.0,,S. Ibaka enters the game for K. Durant,27,32
162,2,8:11.0,,R. Westbrook enters the game for R. Foye,27,32
163,2,7:56.0,R. Sacre makes 2-pt jump shot from 15 ft (assist by L. Nance),,29,32
164,2,7:29.0,,R. Westbrook misses 2-pt jump shot from 13 ft,29,32
165,2,7:29.0,Defensive rebound by M. World Peace,,29,32
166,2,7:16.0,R. Sacre misses 2-pt jump shot from 17 ft,,29,32
167,2,7:16.0,,Defensive rebound by R. Westbrook,29,32
168,2,7:09.0,,Turnover by R. Westbrook (bad pass; steal by M. Huertas),29,32
169,2,7:04.0,J. Clarkson misses 2-pt layup from 2 ft (block by D. Waiters),,29,32
170,2,7:03.0,,Defensive rebound by S. Ibaka,29,32
171,2,6:56.0,,Shooting foul by R. Sacre (drawn by D. Waiters),29,32
172,2,6:56.0,,D. Waiters makes free throw 1 of 2,29,33
173,2,6:56.0,,A. Roberson enters the game for K. Singler,29,33
174,2,6:56.0,,D. Waiters makes free throw 2 of 2,29,34
