,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CHARLOTTE_ACTION,ORLANDO_SCORE,CHARLOTTE_SCORE
72,1,2:16.0,A. Gordon makes 2-pt layup at rim,,20,32
73,1,2:12.0,Violation by Team (jump ball),,20,32
74,1,2:12.0,,Charlotte full timeout,20,32
75,1,2:12.0,,F. Kaminsky enters the game for M. Williams,20,32
76,1,2:12.0,J. Smith enters the game for N. Vučević,,20,32
77,1,2:12.0,C. Watson enters the game for E. Payton,,20,32
78,1,2:04.0,,A. Jefferson makes 2-pt dunk at rim (assist by K. Walker),20,34
79,1,1:45.0,A. Gordon misses 3-pt jump shot from 24 ft,,20,34
80,1,1:44.0,,Defensive rebound by J. Lamb,20,34
81,1,1:33.0,,A. Jefferson makes 2-pt jump shot from 6 ft,20,36
82,1,1:16.0,D. Marble misses 2-pt jump shot from 11 ft,,20,36
83,1,1:13.0,,Defensive rebound by K. Walker,20,36
84,1,1:12.0,,Personal foul by E. Fournier,20,36
85,1,1:02.0,,T. Daniels makes 2-pt jump shot from 20 ft (assist by K. Walker),20,38
86,1,0:49.0,A. Gordon makes 2-pt layup at rim,,22,38
87,1,0:35.0,,T. Daniels misses 3-pt jump shot from 24 ft,22,38
88,1,0:35.0,Defensive rebound by Team,,22,38
89,1,0:19.0,J. Smith misses 2-pt layup from 2 ft (block by J. Lamb),,22,38
90,1,0:17.0,,Defensive rebound by A. Jefferson,22,38
91,1,0:02.0,,F. Kaminsky misses 2-pt jump shot from 17 ft,22,38
92,1,0:01.0,Defensive rebound by Team,,22,38
93,1,0:00.0,A. Gordon misses 3-pt jump shot from 77 ft,,22,38
94,1,0:00.0,Offensive rebound by Team,,22,38
95,2,11:47.0,J. Smith misses 2-pt jump shot from 18 ft,,22,38
96,2,11:45.0,,Defensive rebound by J. Lamb,22,38
97,2,11:34.0,,Shooting foul by J. Smith (drawn by A. Jefferson),22,38
98,2,11:34.0,,A. Jefferson misses free throw 1 of 2,22,38
99,2,11:34.0,,Offensive rebound by Team,22,38
100,2,11:34.0,,A. Jefferson makes free throw 2 of 2,22,39
101,2,11:19.0,J. Smith makes 2-pt jump shot from 11 ft (assist by D. Marble),,24,39
102,2,10:57.0,,A. Jefferson makes 2-pt layup from 1 ft,24,41
103,2,10:41.0,J. Smith misses 2-pt jump shot from 20 ft,,24,41
104,2,10:40.0,,Defensive rebound by J. Lamb,24,41
105,2,10:30.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by J. Smith),24,41
106,2,10:28.0,Defensive rebound by D. Marble,,24,41
107,2,10:23.0,A. Gordon makes 3-pt jump shot from 23 ft (assist by D. Marble),,27,41
108,2,10:03.0,,J. Lamb makes 2-pt dunk at rim (assist by A. Jefferson),27,43
109,2,9:59.0,Turnover by C. Watson (bad pass),,27,43
110,2,9:40.0,,A. Jefferson makes 2-pt dunk at rim (assist by J. Lin),27,45
111,2,9:27.0,J. Smith makes 2-pt jump shot from 19 ft (assist by C. Watson),,29,45
112,2,9:11.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by J. Lamb),29,47
113,2,8:50.0,A. Gordon misses 2-pt layup from 1 ft,,29,47
114,2,8:49.0,,Defensive rebound by J. Lamb,29,47
115,2,8:40.0,,T. Daniels misses 3-pt jump shot from 26 ft,29,47
116,2,8:39.0,Defensive rebound by J. Smith,,29,47
117,2,8:32.0,C. Watson makes 2-pt jump shot from 17 ft (assist by J. Smith),,31,47
118,2,8:18.0,Official timeout,,31,47
119,2,8:18.0,D. Dedmon enters the game for J. Smith,,31,47
120,2,8:07.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by F. Kaminsky),31,50
121,2,7:42.0,A. Gordon misses 2-pt jump shot from 7 ft,,31,50
122,2,7:41.0,,Defensive rebound by T. Daniels,31,50
123,2,7:28.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by J. Lamb),31,52
124,2,7:28.0,,Shooting foul by D. Dedmon (drawn by A. Jefferson),31,52
125,2,7:28.0,,S. Hawes enters the game for F. Kaminsky,31,52
126,2,7:28.0,,A. Jefferson misses free throw 1 of 1,31,52
127,2,7:26.0,Defensive rebound by D. Marble,,31,52
128,2,7:06.0,A. Gordon makes 2-pt layup at rim (assist by C. Watson),,33,52
129,2,6:55.0,,J. Lamb makes 2-pt layup from 1 ft (assist by S. Hawes),33,54
130,2,6:50.0,C. Watson makes 2-pt jump shot from 10 ft,,35,54
131,2,6:50.0,Shooting foul by J. Lin (drawn by C. Watson),,35,54
132,2,6:50.0,,C. Zeller enters the game for A. Jefferson,35,54
133,2,6:50.0,C. Watson makes free throw 1 of 1,,36,54
134,2,6:38.0,,J. Lin misses 3-pt jump shot from 25 ft,36,54
135,2,6:37.0,Defensive rebound by D. Marble,,36,54
136,2,6:27.0,D. Dedmon makes 2-pt layup from 1 ft (assist by M. Hezonja),,38,54
137,2,6:10.0,,C. Zeller misses 2-pt jump shot from 4 ft,38,54
138,2,6:09.0,Defensive rebound by D. Dedmon,,38,54
139,2,5:58.0,M. Hezonja misses 2-pt jump shot from 18 ft,,38,54
140,2,5:57.0,,Defensive rebound by J. Lamb,38,54
141,2,5:47.0,,J. Lin misses 2-pt layup at rim (block by D. Dedmon),38,54
142,2,5:47.0,Defensive rebound by Team,,38,54
143,2,5:47.0,,Charlotte full timeout,38,54
144,2,5:47.0,,K. Walker enters the game for J. Lin,38,54
145,2,5:47.0,,C. Lee enters the game for T. Daniels,38,54
146,2,5:27.0,M. Hezonja misses 3-pt jump shot from 25 ft,,38,54
147,2,5:27.0,,Defensive rebound by Team,38,54
148,2,5:15.0,,J. Lamb misses 3-pt jump shot from 24 ft,38,54
149,2,5:13.0,,Offensive rebound by S. Hawes,38,54
150,2,5:08.0,,J. Lamb misses 3-pt jump shot from 25 ft,38,54
151,2,5:07.0,Defensive rebound by M. Hezonja,,38,54
152,2,4:55.0,D. Dedmon makes 2-pt layup from 1 ft (assist by M. Hezonja),,40,54
153,2,4:35.0,,K. Walker misses 3-pt jump shot from 24 ft,40,54
154,2,4:34.0,Defensive rebound by D. Dedmon,,40,54
155,2,4:26.0,Turnover by C. Watson (bad pass),,40,54
156,2,4:26.0,E. Payton enters the game for D. Marble,,40,54
157,2,4:26.0,E. Fournier enters the game for C. Watson,,40,54
158,2,4:09.0,,C. Lee misses 2-pt jump shot from 16 ft,40,54
159,2,4:08.0,,Offensive rebound by S. Hawes,40,54
160,2,4:08.0,,S. Hawes makes 2-pt layup from 1 ft,40,56
161,2,3:56.0,A. Gordon misses 2-pt jump shot from 19 ft,,40,56
162,2,3:55.0,,Defensive rebound by S. Hawes,40,56
163,2,3:48.0,,K. Walker misses 3-pt jump shot from 23 ft,40,56
164,2,3:47.0,Defensive rebound by M. Hezonja,,40,56
165,2,3:32.0,Turnover by E. Payton (bad pass; steal by C. Lee),,40,56
166,2,3:18.0,,C. Lee misses 2-pt jump shot from 14 ft,40,56
167,2,3:16.0,Defensive rebound by M. Hezonja,,40,56
168,2,3:10.0,Shooting foul by J. Lamb (drawn by M. Hezonja),,40,56
169,2,3:10.0,M. Hezonja makes 2-pt layup from 2 ft,,42,56
170,2,3:10.0,,T. Daniels enters the game for J. Lamb,42,56
171,2,3:10.0,E. İlyasova enters the game for A. Gordon,,42,56
172,2,3:10.0,M. Hezonja makes free throw 1 of 1,,43,56
173,2,2:58.0,,T. Daniels makes 3-pt jump shot from 25 ft (assist by K. Walker),43,59
174,2,2:36.0,Turnover by E. Fournier (bad pass; steal by T. Daniels),,43,59
175,2,2:29.0,,T. Daniels makes 3-pt jump shot from 23 ft (assist by K. Walker),43,62
176,2,2:28.0,Orlando full timeout,,43,62
177,2,2:17.0,E. Payton misses 3-pt jump shot from 25 ft,,43,62
178,2,2:16.0,,Defensive rebound by C. Lee,43,62
179,2,2:09.0,,K. Walker misses 3-pt jump shot from 25 ft,43,62
180,2,2:08.0,Defensive rebound by E. Payton,,43,62
181,2,2:00.0,E. İlyasova misses 2-pt jump shot from 16 ft,,43,62
182,2,1:59.0,,Defensive rebound by C. Zeller,43,62
183,2,1:46.0,,S. Hawes makes 3-pt jump shot from 26 ft (assist by K. Walker),43,65
184,2,1:29.0,E. Payton makes 2-pt layup from 2 ft,,45,65
185,2,1:05.0,,Shooting foul by D. Dedmon (drawn by C. Zeller),45,65
186,2,1:05.0,,C. Zeller misses free throw 1 of 2,45,65
187,2,1:05.0,,Offensive rebound by Team,45,65
188,2,1:05.0,,C. Zeller makes free throw 2 of 2,45,66
189,2,0:55.0,E. Payton misses 2-pt jump shot from 7 ft,,45,66
190,2,0:55.0,Offensive rebound by Team,,45,66
191,2,0:55.0,,Loose ball foul by C. Zeller,45,66
192,2,0:44.0,E. Payton misses 3-pt jump shot from 24 ft,,45,66
193,2,0:43.0,Offensive rebound by E. İlyasova,,45,66
194,2,0:40.0,E. İlyasova makes 2-pt jump shot from 17 ft,,47,66
195,2,0:26.0,,C. Lee misses 3-pt jump shot from 25 ft,47,66
196,2,0:25.0,Defensive rebound by E. İlyasova,,47,66
197,2,0:16.0,M. Hezonja makes 3-pt jump shot from 23 ft (assist by E. Payton),,50,66
198,2,0:01.0,,C. Lee misses 2-pt jump shot from 7 ft,50,66
199,2,0:00.0,,Offensive rebound by C. Zeller,50,66
200,3,11:41.0,N. Vučević makes 2-pt layup from 1 ft,,52,66
201,3,11:14.0,,A. Jefferson misses 2-pt jump shot from 11 ft,52,66
202,3,11:12.0,Defensive rebound by E. İlyasova,,52,66
203,3,11:11.0,Turnover by E. İlyasova (bad pass),,52,66
204,3,10:56.0,,Personal foul by E. Fournier,52,66
205,3,10:45.0,,A. Jefferson makes 2-pt jump shot from 17 ft (assist by T. Daniels),52,68
206,3,10:28.0,E. Fournier misses 2-pt jump shot from 7 ft (block by A. Jefferson),,52,68
207,3,10:26.0,,Defensive rebound by T. Daniels,52,68
208,3,10:25.0,,Turnover by J. Lin (palming),52,68
209,3,10:13.0,N. Vučević misses 2-pt jump shot from 18 ft,,52,68
210,3,10:12.0,,Defensive rebound by J. Lin,52,68
211,3,10:05.0,,Turnover by J. Lamb (bad pass; steal by E. Payton),52,68
212,3,9:58.0,Shooting foul by A. Jefferson (drawn by N. Vučević),,52,68
213,3,9:58.0,N. Vučević makes free throw 1 of 2,,53,68
214,3,9:58.0,N. Vučević misses free throw 2 of 2,,53,68
215,3,9:56.0,,Defensive rebound by F. Kaminsky,53,68
216,3,9:50.0,,Personal foul by E. Payton,53,68
217,3,9:40.0,,Turnover by J. Lamb (lost ball; steal by E. Fournier),53,68
218,3,9:36.0,Turnover by E. Fournier (lost ball; steal by J. Lamb),,53,68
219,3,9:30.0,,T. Daniels misses 3-pt jump shot from 25 ft,53,68
220,3,9:28.0,Defensive rebound by N. Vučević,,53,68
221,3,9:14.0,E. İlyasova misses 2-pt layup from 1 ft,,53,68
222,3,9:13.0,,Defensive rebound by A. Jefferson,53,68
223,3,9:09.0,,J. Lin makes 2-pt layup from 1 ft,53,70
224,3,8:58.0,E. Fournier makes 2-pt jump shot from 17 ft,,55,70
225,3,8:40.0,,A. Jefferson makes 2-pt layup at rim (assist by J. Lin),55,72
226,3,8:24.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Payton),,57,72
227,3,8:01.0,,A. Jefferson makes 2-pt hook shot from 6 ft,57,74
228,3,7:46.0,E. Fournier makes 3-pt jump shot from 24 ft (assist by E. Payton),,60,74
229,3,7:21.0,,A. Jefferson misses 2-pt jump shot from 6 ft,60,74
230,3,7:19.0,Defensive rebound by E. Fournier,,60,74
231,3,7:11.0,E. Payton misses 2-pt jump shot from 8 ft,,60,74
232,3,7:10.0,,Defensive rebound by F. Kaminsky,60,74
233,3,7:01.0,,Shooting foul by N. Vučević (drawn by F. Kaminsky),60,74
234,3,7:01.0,,F. Kaminsky misses free throw 1 of 2,60,74
235,3,7:01.0,,Offensive rebound by Team,60,74
236,3,7:01.0,,F. Kaminsky makes free throw 2 of 2,60,75
237,3,6:51.0,N. Vučević makes 2-pt dunk at rim,,62,75
238,3,6:26.0,,Turnover by F. Kaminsky (bad pass; steal by E. Fournier),62,75
239,3,6:23.0,Shooting foul by J. Lamb (drawn by E. Fournier),,62,75
240,3,6:23.0,E. Fournier makes free throw 1 of 2,,63,75
241,3,6:23.0,E. Fournier makes free throw 2 of 2,,64,75
242,3,6:05.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,64,75
243,3,6:03.0,Defensive rebound by M. Hezonja,,64,75
244,3,5:49.0,E. İlyasova makes 3-pt jump shot from 26 ft (assist by E. Payton),,67,75
245,3,5:49.0,,Charlotte full timeout,67,75
246,3,5:49.0,,J. Gutiérrez enters the game for J. Lin,67,75
247,3,5:36.0,,J. Lamb makes 2-pt jump shot from 16 ft (assist by J. Gutiérrez),67,77
248,3,5:15.0,E. İlyasova misses 2-pt jump shot from 19 ft,,67,77
249,3,5:14.0,Offensive rebound by E. Payton,,67,77
250,3,5:10.0,E. Fournier makes 2-pt jump shot from 7 ft,,69,77
251,3,4:45.0,,J. Lamb makes 2-pt jump shot from 14 ft (assist by T. Daniels),69,79
252,3,4:30.0,E. Fournier misses 2-pt jump shot from 15 ft (block by J. Lamb),,69,79
253,3,4:28.0,,Defensive rebound by J. Gutiérrez,69,79
254,3,4:23.0,,T. Daniels misses 3-pt jump shot from 25 ft,69,79
255,3,4:21.0,Defensive rebound by E. Fournier,,69,79
256,3,4:06.0,E. Fournier makes 2-pt layup at rim,,71,79
257,3,3:44.0,,A. Jefferson makes 2-pt jump shot from 7 ft,71,81
258,3,3:44.0,,Shooting foul by N. Vučević (drawn by A. Jefferson),71,81
259,3,3:44.0,A. Gordon enters the game for E. İlyasova,,71,81
260,3,3:44.0,,A. Harrison enters the game for T. Daniels,71,81
261,3,3:44.0,,A. Jefferson makes free throw 1 of 1,71,82
262,3,3:17.0,M. Hezonja misses 3-pt jump shot from 28 ft,,71,82
263,3,3:16.0,,Defensive rebound by A. Harrison,71,82
264,3,3:05.0,,A. Jefferson misses 2-pt jump shot from 12 ft,71,82
265,3,3:04.0,Defensive rebound by N. Vučević,,71,82
266,3,2:50.0,N. Vučević misses 2-pt jump shot from 17 ft,,71,82
267,3,2:49.0,,Defensive rebound by J. Gutiérrez,71,82
268,3,2:38.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by A. Gordon),71,82
269,3,2:36.0,Defensive rebound by E. Payton,,71,82
270,3,2:30.0,N. Vučević makes 2-pt layup at rim (assist by A. Gordon),,73,82
271,3,2:15.0,Orlando full timeout,,73,82
272,3,2:15.0,,S. Hawes enters the game for F. Kaminsky,73,82
273,3,2:15.0,D. Marble enters the game for M. Hezonja,,73,82
274,3,2:05.0,,S. Hawes misses 2-pt jump shot from 18 ft,73,82
275,3,2:04.0,Defensive rebound by N. Vučević,,73,82
276,3,1:59.0,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),,75,82
277,3,1:37.0,,J. Gutiérrez misses 2-pt jump shot from 17 ft,75,82
278,3,1:36.0,Defensive rebound by A. Gordon,,75,82
279,3,1:27.0,N. Vučević misses 2-pt jump shot from 5 ft,,75,82
280,3,1:27.0,Offensive rebound by Team,,75,82
281,3,1:27.0,,Loose ball foul by A. Harrison,75,82
282,3,1:27.0,C. Watson enters the game for E. Payton,,75,82
283,3,1:27.0,J. Smith enters the game for N. Vučević,,75,82
284,3,1:16.0,E. Fournier misses 2-pt layup from 1 ft (block by J. Lamb),,75,82
285,3,1:12.0,,Defensive rebound by Team,75,82
286,3,1:01.0,,Personal foul by J. Smith,75,82
287,3,1:01.0,,A. Jefferson makes free throw 1 of 2,75,83
288,3,1:01.0,,A. Jefferson makes free throw 2 of 2,75,84
289,3,0:51.0,A. Gordon makes 2-pt layup from 2 ft (assist by E. Fournier),,77,84
290,3,0:36.0,,S. Hawes makes 2-pt jump shot from 14 ft (assist by J. Gutiérrez),77,86
291,3,0:24.0,E. Fournier misses 2-pt jump shot from 17 ft,,77,86
292,3,0:22.0,,Defensive rebound by J. Lamb,77,86
293,3,0:04.0,,Turnover by J. Lamb (bad pass; steal by A. Gordon),77,86
294,3,0:01.0,Shooting foul by A. Harrison (drawn by A. Gordon),,77,86
295,3,0:01.0,A. Gordon makes free throw 1 of 2,,78,86
296,3,0:01.0,A. Gordon makes free throw 2 of 2,,79,86
297,4,11:48.0,,Turnover by T. Daniels (lost ball; steal by A. Gordon),79,86
298,4,11:46.0,Shooting foul by S. Hawes (drawn by A. Gordon),,79,86
299,4,11:46.0,A. Gordon misses free throw 1 of 2,,79,86
300,4,11:46.0,Offensive rebound by Team,,79,86
301,4,11:46.0,A. Gordon makes free throw 2 of 2,,80,86
302,4,11:36.0,,Turnover by J. Gutiérrez (lost ball; steal by M. Hezonja),80,86
303,4,11:36.0,Clear path foul by J. Gutiérrez,,80,86
304,4,11:36.0,M. Hezonja makes clear path free throw 1 of 2,,81,86
305,4,11:36.0,M. Hezonja makes clear path free throw 2 of 2,,82,86
306,4,11:27.0,J. Smith makes 2-pt jump shot from 18 ft (assist by C. Watson),,84,86
307,4,11:13.0,,Shooting foul by M. Hezonja (drawn by T. Hansbrough),84,86
308,4,11:13.0,,T. Hansbrough makes free throw 1 of 2,84,87
309,4,11:13.0,,T. Hansbrough makes free throw 2 of 2,84,88
310,4,10:52.0,Shooting foul by T. Daniels (drawn by D. Marble),,84,88
311,4,10:52.0,D. Marble misses free throw 1 of 2,,84,88
312,4,10:52.0,Offensive rebound by Team,,84,88
313,4,10:52.0,D. Marble misses free throw 2 of 2,,84,88
314,4,10:49.0,,Defensive rebound by T. Hansbrough,84,88
315,4,10:36.0,,Turnover by T. Daniels (lost ball; steal by D. Marble),84,88
316,4,10:32.0,M. Hezonja makes 2-pt dunk at rim,,86,88
317,4,10:19.0,,Personal foul by D. Marble,86,88
318,4,10:10.0,,J. Gutiérrez misses 3-pt jump shot from 25 ft,86,88
319,4,10:09.0,Defensive rebound by D. Marble,,86,88
320,4,10:03.0,A. Gordon misses 3-pt jump shot from 26 ft,,86,88
321,4,10:02.0,,Defensive rebound by A. Harrison,86,88
322,4,9:52.0,,A. Harrison makes 2-pt layup from 1 ft (assist by T. Daniels),86,90
323,4,9:35.0,C. Watson misses 3-pt jump shot from 26 ft,,86,90
324,4,9:33.0,,Defensive rebound by T. Daniels,86,90
325,4,9:24.0,,T. Hansbrough makes 2-pt layup from 1 ft (assist by T. Daniels),86,92
326,4,9:01.0,D. Marble misses 3-pt jump shot from 25 ft,,86,92
327,4,9:01.0,,Defensive rebound by Team,86,92
328,4,8:48.0,,T. Daniels makes 2-pt jump shot from 18 ft (assist by S. Hawes),86,94
329,4,8:48.0,Orlando full timeout,,86,94
330,4,8:48.0,E. Fournier enters the game for D. Marble,,86,94
331,4,8:30.0,M. Hezonja misses 3-pt jump shot from 24 ft,,86,94
332,4,8:29.0,,Defensive rebound by S. Hawes,86,94
333,4,8:19.0,,J. Gutiérrez misses 2-pt jump shot from 11 ft,86,94
334,4,8:17.0,Defensive rebound by A. Gordon,,86,94
335,4,8:03.0,A. Gordon misses 2-pt layup from 1 ft,,86,94
336,4,8:00.0,Offensive rebound by A. Gordon,,86,94
337,4,8:00.0,A. Gordon makes 2-pt layup from 1 ft,,88,94
338,4,7:48.0,,S. Hawes makes 2-pt jump shot from 9 ft,88,96
339,4,7:35.0,C. Watson misses 2-pt jump shot from 7 ft,,88,96
340,4,7:34.0,,Defensive rebound by J. Gutiérrez,88,96
341,4,7:27.0,,A. Harrison makes 3-pt jump shot from 27 ft (assist by J. Gutiérrez),88,99
342,4,7:14.0,M. Hezonja misses 3-pt jump shot from 25 ft,,88,99
343,4,7:13.0,,Defensive rebound by S. Hawes,88,99
344,4,7:01.0,,Personal foul by A. Gordon,88,99
345,4,6:52.0,,J. Gutiérrez misses 3-pt jump shot from 23 ft,88,99
346,4,6:51.0,Defensive rebound by A. Gordon,,88,99
347,4,6:35.0,C. Watson makes 2-pt layup from 2 ft,,90,99
348,4,6:24.0,,Offensive foul by T. Hansbrough (drawn by J. Smith),90,99
349,4,6:24.0,,Turnover by T. Hansbrough (offensive foul),90,99
350,4,6:18.0,Personal foul by T. Hansbrough,,90,99
351,4,6:11.0,A. Gordon makes 2-pt jump shot from 16 ft,,92,99
352,4,5:52.0,,Shooting foul by J. Smith (drawn by T. Hansbrough),92,99
353,4,5:52.0,Official timeout,,92,99
354,4,5:52.0,,J. Lamb enters the game for T. Daniels,92,99
355,4,5:52.0,,T. Hansbrough makes free throw 1 of 2,92,100
356,4,5:52.0,,T. Hansbrough makes free throw 2 of 2,92,101
357,4,5:35.0,J. Smith misses 2-pt jump shot from 18 ft,,92,101
358,4,5:34.0,,Defensive rebound by J. Lamb,92,101
359,4,5:21.0,,J. Lamb makes 2-pt layup from 1 ft (assist by S. Hawes),92,103
360,4,5:12.0,A. Gordon misses 2-pt layup from 2 ft (block by S. Hawes),,92,103
361,4,5:11.0,,Defensive rebound by A. Harrison,92,103
362,4,5:01.0,,T. Hansbrough makes 2-pt dunk at rim (assist by A. Harrison),92,105
363,4,4:36.0,A. Gordon makes 2-pt layup from 1 ft,,94,105
364,4,4:12.0,,S. Hawes makes 3-pt jump shot from 26 ft (assist by T. Hansbrough),94,108
365,4,3:59.0,E. Fournier makes 3-pt jump shot from 28 ft,,97,108
366,4,3:44.0,D. Marble enters the game for E. Fournier,,97,108
367,4,3:44.0,A. Nicholson enters the game for A. Gordon,,97,108
368,4,3:44.0,D. Dedmon enters the game for J. Smith,,97,108
369,4,3:44.0,S. Napier enters the game for C. Watson,,97,108
370,4,3:44.0,,F. Kaminsky enters the game for S. Hawes,97,108
371,4,3:36.0,,J. Gutiérrez makes 2-pt jump shot from 18 ft,97,110
372,4,3:21.0,D. Marble makes 2-pt layup from 1 ft,,99,110
373,4,3:09.0,,A. Harrison misses 2-pt jump shot from 17 ft,99,110
374,4,3:08.0,Defensive rebound by D. Marble,,99,110
375,4,3:03.0,Personal foul by A. Harrison,,99,110
376,4,3:03.0,S. Napier misses free throw 1 of 2,,99,110
377,4,3:03.0,Offensive rebound by Team,,99,110
378,4,3:03.0,S. Napier makes free throw 2 of 2,,100,110
379,4,2:54.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Gutiérrez),100,112
380,4,2:38.0,M. Hezonja misses 3-pt jump shot from 24 ft,,100,112
