,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA CLIPPERS_ACTION,WASHINGTON_SCORE,LA CLIPPERS_SCORE
59,1,4:27.0,,C. Paul makes 2-pt jump shot from 17 ft,10,23
60,1,4:21.0,O. Porter makes 3-pt jump shot from 24 ft (assist by R. Sessions),,13,23
61,1,3:59.0,,C. Paul misses 3-pt jump shot from 25 ft,13,23
62,1,3:57.0,Defensive rebound by B. Beal,,13,23
63,1,3:44.0,M. Morris makes 2-pt dunk at rim (assist by R. Sessions),,15,23
64,1,3:25.0,,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by D. Jordan),15,25
65,1,3:16.0,Shooting foul by C. Paul (drawn by R. Sessions),,15,25
66,1,3:16.0,R. Sessions misses free throw 1 of 2,,15,25
67,1,3:16.0,Offensive rebound by Team,,15,25
68,1,3:16.0,G. Temple enters the game for B. Beal,,15,25
69,1,3:16.0,N. Hilário enters the game for M. Gortat,,15,25
70,1,3:16.0,,A. Rivers enters the game for C. Paul,15,25
71,1,3:16.0,,W. Johnson enters the game for L. Mbah a Moute,15,25
72,1,3:16.0,,J. Crawford enters the game for J. Redick,15,25
73,1,3:16.0,R. Sessions makes free throw 2 of 2,,16,25
74,1,3:01.0,,W. Johnson misses 2-pt jump shot from 22 ft,16,25
75,1,3:00.0,Defensive rebound by R. Sessions,,16,25
76,1,2:51.0,N. Hilário misses 2-pt dunk at rim (block by D. Jordan),,16,25
77,1,2:50.0,,Defensive rebound by W. Johnson,16,25
78,1,2:48.0,,Shooting foul by G. Temple (drawn by D. Jordan),16,25
79,1,2:48.0,Washington full timeout,,16,25
80,1,2:48.0,,D. Jordan misses free throw 1 of 2,16,25
81,1,2:48.0,,Offensive rebound by Team,16,25
82,1,2:48.0,,D. Jordan misses free throw 2 of 2,16,25
83,1,2:47.0,Defensive rebound by N. Hilário,,16,25
84,1,2:30.0,N. Hilário makes 2-pt layup from 1 ft (assist by O. Porter),,18,25
85,1,2:11.0,,J. Green makes 2-pt jump shot from 20 ft,18,27
86,1,2:06.0,Turnover by R. Sessions (bad pass),,18,27
87,1,1:53.0,,J. Crawford misses 2-pt jump shot from 15 ft,18,27
88,1,1:51.0,,Offensive rebound by J. Crawford,18,27
89,1,1:48.0,Technical foul by M. Morris,,18,27
90,1,1:48.0,,J. Crawford makes technical free throw,18,28
91,1,1:48.0,J. Dudley enters the game for M. Morris,,18,28
92,1,1:41.0,,A. Rivers makes 2-pt jump shot from 9 ft,18,30
93,1,1:28.0,N. Hilário makes 2-pt jump shot from 19 ft (assist by J. Dudley),,20,30
94,1,1:09.0,,A. Rivers misses 2-pt jump shot from 13 ft,20,30
95,1,1:07.0,Defensive rebound by N. Hilário,,20,30
96,1,1:02.0,G. Temple misses 2-pt layup from 1 ft,,20,30
97,1,1:00.0,,Defensive rebound by D. Jordan,20,30
98,1,0:56.0,,J. Green misses 2-pt layup from 1 ft,20,30
99,1,0:54.0,Defensive rebound by N. Hilário,,20,30
100,1,0:49.0,R. Sessions misses 2-pt layup at rim (block by D. Jordan),,20,30
101,1,0:46.0,Offensive rebound by R. Sessions,,20,30
102,1,0:44.0,O. Porter makes 3-pt jump shot from 23 ft (assist by J. Dudley),,23,30
103,1,0:30.0,,J. Crawford makes 3-pt jump shot from 28 ft (assist by A. Rivers),23,33
104,1,0:17.0,J. Dudley misses 2-pt jump shot from 9 ft,,23,33
105,1,0:14.0,,Defensive rebound by D. Jordan,23,33
106,1,0:03.0,,J. Crawford misses 3-pt jump shot from 25 ft,23,33
107,1,0:03.0,Defensive rebound by O. Porter,,23,33
108,1,0:01.0,O. Porter misses 3-pt jump shot from 68 ft,,23,33
109,1,0:00.0,Offensive rebound by Team,,23,33
110,2,11:48.0,Inbound foul by J. Crawford,,23,33
111,2,11:48.0,G. Temple misses free throw 1 of 2,,23,33
112,2,11:48.0,Offensive rebound by Team,,23,33
113,2,11:48.0,G. Temple makes free throw 2 of 2,,24,33
114,2,11:35.0,,Turnover by J. Green (bad pass; steal by G. Temple),24,33
115,2,11:29.0,G. Temple makes 2-pt dunk at rim,,26,33
116,2,11:15.0,,Personal foul by J. Dudley,26,33
117,2,11:07.0,,C. Aldrich makes 2-pt hook shot from 3 ft (assist by A. Rivers),26,35
118,2,10:52.0,N. Hilário misses 2-pt jump shot from 16 ft,,26,35
119,2,10:51.0,,Defensive rebound by W. Johnson,26,35
120,2,10:40.0,,W. Johnson misses 2-pt jump shot from 9 ft,26,35
121,2,10:38.0,Defensive rebound by J. Dudley,,26,35
122,2,10:34.0,,Violation by C. Aldrich (kicked ball),26,35
123,2,10:25.0,J. Wall misses 3-pt jump shot from 23 ft,,26,35
124,2,10:24.0,,Defensive rebound by J. Crawford,26,35
125,2,10:16.0,,J. Crawford misses 2-pt jump shot from 19 ft,26,35
126,2,10:14.0,Defensive rebound by G. Temple,,26,35
127,2,10:10.0,Personal foul by W. Johnson,,26,35
128,2,9:58.0,G. Temple misses 3-pt jump shot from 24 ft,,26,35
129,2,9:57.0,,Defensive rebound by J. Crawford,26,35
130,2,9:42.0,,A. Rivers makes 2-pt jump shot from 20 ft,26,37
131,2,9:35.0,Turnover by J. Wall (bad pass; steal by C. Aldrich),,26,37
132,2,9:30.0,,J. Crawford makes 2-pt layup from 1 ft (assist by A. Rivers),26,39
133,2,9:30.0,Washington full timeout,,26,39
134,2,9:30.0,B. Beal enters the game for R. Sessions,,26,39
135,2,9:18.0,Personal block foul by C. Aldrich,,26,39
136,2,9:09.0,G. Temple misses 3-pt jump shot from 24 ft,,26,39
137,2,9:09.0,,Defensive rebound by W. Johnson,26,39
138,2,8:54.0,,Turnover by J. Green (bad pass; steal by J. Wall),26,39
139,2,8:47.0,J. Wall makes 2-pt layup from 1 ft,,28,39
140,2,8:28.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Crawford),28,41
141,2,8:24.0,Shooting foul by C. Aldrich (drawn by J. Wall),,28,41
142,2,8:24.0,J. Wall makes free throw 1 of 2,,29,41
143,2,8:24.0,M. Thornton enters the game for G. Temple,,29,41
144,2,8:24.0,,B. Griffin enters the game for C. Aldrich,29,41
145,2,8:24.0,J. Wall makes free throw 2 of 2,,30,41
146,2,8:13.0,,J. Crawford misses 2-pt jump shot from 19 ft,30,41
147,2,8:11.0,Defensive rebound by N. Hilário,,30,41
148,2,8:06.0,J. Wall misses 2-pt jump shot from 19 ft,,30,41
149,2,8:05.0,Offensive rebound by B. Beal,,30,41
150,2,8:00.0,M. Thornton misses 3-pt jump shot from 23 ft,,30,41
151,2,8:00.0,Offensive rebound by J. Dudley,,30,41
152,2,7:55.0,B. Beal misses 3-pt jump shot from 23 ft,,30,41
153,2,7:53.0,,Defensive rebound by B. Griffin,30,41
154,2,7:41.0,,J. Green misses 2-pt jump shot from 10 ft (block by J. Dudley),30,41
155,2,7:40.0,Defensive rebound by J. Wall,,30,41
156,2,7:34.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,32,41
157,2,7:13.0,,Turnover by J. Green (bad pass),32,41
158,2,7:13.0,,J. Redick enters the game for J. Crawford,32,41
159,2,7:13.0,,C. Paul enters the game for J. Green,32,41
160,2,7:04.0,J. Dudley misses 2-pt jump shot from 20 ft,,32,41
161,2,7:04.0,,Defensive rebound by B. Griffin,32,41
162,2,6:52.0,,A. Rivers misses 2-pt jump shot from 4 ft,32,41
163,2,6:49.0,,Offensive rebound by A. Rivers,32,41
164,2,6:49.0,,A. Rivers makes 2-pt layup at rim,32,43
165,2,6:41.0,Shooting foul by B. Griffin (drawn by B. Beal),,32,43
166,2,6:41.0,B. Beal makes free throw 1 of 2,,33,43
167,2,6:41.0,M. Morris enters the game for J. Dudley,,33,43
168,2,6:41.0,,D. Jordan enters the game for W. Johnson,33,43
169,2,6:41.0,B. Beal makes free throw 2 of 2,,34,43
170,2,6:26.0,,Personal foul by M. Thornton,34,43
171,2,6:26.0,,L. Mbah a Moute enters the game for A. Rivers,34,43
172,2,6:19.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),34,45
173,2,6:05.0,Personal foul by D. Jordan,,34,45
174,2,6:05.0,N. Hilário misses free throw 1 of 2,,34,45
175,2,6:05.0,Offensive rebound by Team,,34,45
176,2,6:05.0,N. Hilário misses free throw 2 of 2,,34,45
177,2,6:03.0,,Defensive rebound by J. Redick,34,45
178,2,5:58.0,,Personal foul by M. Thornton,34,45
179,2,5:58.0,Official timeout,,34,45
180,2,5:58.0,M. Gortat enters the game for N. Hilário,,34,45
181,2,5:48.0,,C. Paul makes 2-pt jump shot from 18 ft,34,47
182,2,5:26.0,B. Beal misses 2-pt jump shot from 18 ft,,34,47
183,2,5:26.0,,Defensive rebound by L. Mbah a Moute,34,47
184,2,5:11.0,,Turnover by B. Griffin (lost ball; steal by B. Beal),34,47
185,2,5:03.0,J. Wall misses 3-pt jump shot from 24 ft,,34,47
186,2,5:02.0,,Defensive rebound by C. Paul,34,47
187,2,4:55.0,,Shooting foul by B. Beal (drawn by L. Mbah a Moute),34,47
188,2,4:55.0,,L. Mbah a Moute misses free throw 1 of 2,34,47
189,2,4:55.0,,Offensive rebound by Team,34,47
190,2,4:55.0,,L. Mbah a Moute makes free throw 2 of 2,34,48
191,2,4:42.0,M. Morris misses 3-pt jump shot from 24 ft,,34,48
192,2,4:41.0,,Defensive rebound by D. Jordan,34,48
193,2,4:25.0,,J. Redick makes 3-pt jump shot from 25 ft,34,51
194,2,4:08.0,M. Thornton makes 3-pt jump shot from 25 ft (assist by B. Beal),,37,51
195,2,4:00.0,,Personal foul by J. Wall,37,51
196,2,4:00.0,,L. Mbah a Moute misses free throw 1 of 2,37,51
197,2,4:00.0,,Offensive rebound by Team,37,51
198,2,4:00.0,R. Sessions enters the game for M. Thornton,,37,51
199,2,4:00.0,O. Porter enters the game for J. Wall,,37,51
200,2,4:00.0,,W. Johnson enters the game for B. Griffin,37,51
201,2,4:00.0,,L. Mbah a Moute makes free throw 2 of 2,37,52
202,2,3:51.0,Offensive foul by M. Gortat (drawn by L. Mbah a Moute),,37,52
203,2,3:51.0,Turnover by M. Gortat (offensive foul),,37,52
204,2,3:38.0,,J. Redick misses 3-pt jump shot from 24 ft,37,52
205,2,3:38.0,Defensive rebound by M. Morris,,37,52
206,2,3:20.0,M. Gortat makes 2-pt hook shot from 11 ft (assist by R. Sessions),,39,52
207,2,3:06.0,,C. Paul makes 2-pt jump shot from 16 ft,39,54
208,2,2:51.0,B. Beal misses 2-pt jump shot from 10 ft,,39,54
209,2,2:49.0,Offensive rebound by R. Sessions,,39,54
210,2,2:48.0,Shooting foul by L. Mbah a Moute (drawn by R. Sessions),,39,54
211,2,2:48.0,,LA Clippers full timeout,39,54
212,2,2:48.0,,J. Crawford enters the game for L. Mbah a Moute,39,54
213,2,2:48.0,R. Sessions makes free throw 1 of 2,,40,54
214,2,2:48.0,R. Sessions misses free throw 2 of 2,,40,54
215,2,2:46.0,Offensive rebound by B. Beal,,40,54
216,2,2:35.0,M. Morris misses 2-pt layup from 1 ft,,40,54
217,2,2:34.0,Offensive rebound by M. Morris,,40,54
218,2,2:29.0,M. Gortat makes 2-pt jump shot from 12 ft (assist by M. Morris),,42,54
219,2,2:05.0,,D. Jordan makes 2-pt dunk at rim (assist by J. Crawford),42,56
220,2,1:47.0,B. Beal misses 2-pt jump shot from 10 ft,,42,56
221,2,1:45.0,Offensive rebound by M. Gortat,,42,56
222,2,1:37.0,R. Sessions makes 2-pt layup from 1 ft,,44,56
223,2,1:13.0,,C. Paul misses 2-pt jump shot from 22 ft,44,56
224,2,1:11.0,Defensive rebound by R. Sessions,,44,56
225,2,1:04.0,M. Gortat makes 2-pt layup from 1 ft (assist by R. Sessions),,46,56
226,2,0:50.0,,Turnover by C. Paul (bad pass; steal by B. Beal),46,56
227,2,0:47.0,Shooting foul by C. Paul (drawn by B. Beal),,46,56
228,2,0:47.0,B. Beal makes free throw 1 of 2,,47,56
229,2,0:47.0,N. Hilário enters the game for M. Gortat,,47,56
230,2,0:47.0,,C. Aldrich enters the game for D. Jordan,47,56
231,2,0:47.0,,A. Rivers enters the game for W. Johnson,47,56
232,2,0:47.0,B. Beal misses free throw 2 of 2,,47,56
233,2,0:44.0,Offensive rebound by N. Hilário,,47,56
234,2,0:44.0,N. Hilário makes 2-pt layup from 1 ft,,49,56
235,2,0:37.0,,J. Crawford makes 2-pt layup from 1 ft (assist by C. Paul),49,58
236,2,0:30.0,B. Beal misses 2-pt jump shot from 5 ft,,49,58
237,2,0:30.0,,Defensive rebound by Team,49,58
238,2,0:30.0,Loose ball foul by N. Hilário,,49,58
239,2,0:30.0,,J. Redick makes free throw 1 of 2,49,59
240,2,0:30.0,,W. Johnson enters the game for C. Paul,49,59
241,2,0:30.0,,J. Redick makes free throw 2 of 2,49,60
242,2,0:23.0,N. Hilário misses 2-pt layup from 1 ft,,49,60
243,2,0:22.0,Offensive rebound by N. Hilário,,49,60
244,2,0:20.0,N. Hilário misses 2-pt layup from 1 ft,,49,60
245,2,0:20.0,,Defensive rebound by C. Aldrich,49,60
246,2,0:20.0,,LA Clippers full timeout,49,60
247,2,0:20.0,G. Temple enters the game for N. Hilário,,49,60
248,2,0:20.0,,C. Paul enters the game for W. Johnson,49,60
249,2,0:02.0,,A. Rivers misses 3-pt jump shot from 24 ft,49,60
250,2,0:00.0,,Offensive rebound by Team,49,60
251,3,11:45.0,J. Wall misses 2-pt jump shot from 18 ft,,49,60
252,3,11:44.0,,Defensive rebound by D. Jordan,49,60
253,3,11:26.0,,C. Paul misses 2-pt jump shot from 19 ft,49,60
254,3,11:25.0,Defensive rebound by M. Morris,,49,60
255,3,11:14.0,M. Morris makes 2-pt jump shot from 9 ft (assist by B. Beal),,51,60
256,3,10:58.0,,J. Redick misses 2-pt jump shot from 19 ft,51,60
257,3,10:58.0,Defensive rebound by O. Porter,,51,60
258,3,10:42.0,M. Gortat misses 2-pt hook shot from 6 ft,,51,60
259,3,10:42.0,,Defensive rebound by Team,51,60
260,3,10:29.0,,C. Paul misses 2-pt jump shot from 16 ft,51,60
261,3,10:27.0,Defensive rebound by M. Morris,,51,60
262,3,10:19.0,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),,54,60
263,3,9:59.0,,B. Griffin misses 2-pt hook shot from 5 ft,54,60
264,3,9:57.0,Defensive rebound by M. Gortat,,54,60
265,3,9:47.0,M. Morris misses 2-pt jump shot from 20 ft,,54,60
266,3,9:46.0,,Defensive rebound by L. Mbah a Moute,54,60
267,3,9:44.0,,Personal block foul by M. Morris,54,60
268,3,9:30.0,,J. Redick misses 2-pt jump shot from 21 ft,54,60
269,3,9:30.0,Defensive rebound by M. Gortat,,54,60
270,3,9:20.0,O. Porter makes 2-pt jump shot from 21 ft (assist by J. Wall),,56,60
271,3,9:01.0,,C. Paul misses 3-pt jump shot from 24 ft,56,60
272,3,8:59.0,Defensive rebound by O. Porter,,56,60
273,3,8:49.0,M. Gortat makes 2-pt hook shot from 7 ft (assist by J. Wall),,58,60
274,3,8:49.0,,LA Clippers full timeout,58,60
275,3,8:26.0,,B. Griffin misses 2-pt jump shot from 17 ft,58,60
276,3,8:22.0,Defensive rebound by M. Morris,,58,60
277,3,8:19.0,Shooting foul by D. Jordan (drawn by M. Gortat),,58,60
278,3,8:19.0,M. Gortat misses free throw 1 of 2,,58,60
279,3,8:19.0,Offensive rebound by Team,,58,60
280,3,8:19.0,M. Gortat makes free throw 2 of 2,,59,60
281,3,8:04.0,,Shooting foul by M. Gortat (drawn by D. Jordan),59,60
282,3,8:04.0,,D. Jordan misses free throw 1 of 2,59,60
283,3,8:04.0,,Offensive rebound by Team,59,60
284,3,8:04.0,,D. Jordan makes free throw 2 of 2,59,61
285,3,7:49.0,B. Beal misses 2-pt jump shot from 15 ft,,59,61
286,3,7:48.0,,Defensive rebound by C. Paul,59,61
287,3,7:47.0,,Shooting foul by M. Morris (drawn by B. Griffin),59,61
288,3,7:47.0,,B. Griffin makes free throw 1 of 2,59,62
289,3,7:47.0,,B. Griffin makes free throw 2 of 2,59,63
290,3,7:33.0,J. Wall misses 3-pt jump shot from 23 ft,,59,63
291,3,7:32.0,,Defensive rebound by B. Griffin,59,63
292,3,7:26.0,,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),59,66
293,3,7:03.0,B. Beal misses 3-pt jump shot from 23 ft,,59,66
294,3,7:01.0,,Defensive rebound by D. Jordan,59,66
295,3,6:48.0,,B. Griffin misses 2-pt layup at rim,59,66
296,3,6:45.0,,Offensive rebound by J. Redick,59,66
297,3,6:38.0,,C. Paul makes 2-pt jump shot from 12 ft,59,68
298,3,6:38.0,Washington full timeout,,59,68
299,3,6:38.0,,W. Johnson enters the game for B. Griffin,59,68
300,3,6:20.0,M. Morris makes 2-pt jump shot from 11 ft (assist by J. Wall),,61,68
301,3,6:01.0,,Personal foul by B. Beal,61,68
302,3,5:48.0,,C. Paul makes 2-pt jump shot from 12 ft,61,70
303,3,5:26.0,M. Morris misses 2-pt jump shot from 14 ft,,61,70
304,3,5:24.0,,Defensive rebound by J. Redick,61,70
305,3,5:15.0,,J. Redick misses 2-pt layup from 2 ft,61,70
306,3,5:15.0,,Offensive rebound by D. Jordan,61,70
307,3,5:15.0,,Shooting foul by B. Beal (drawn by D. Jordan),61,70
308,3,5:15.0,,D. Jordan makes 2-pt jump shot from 7 ft,61,72
309,3,5:15.0,,D. Jordan makes free throw 1 of 1,61,73
310,3,4:58.0,Turnover by B. Beal (bad pass; steal by W. Johnson),,61,73
311,3,4:45.0,,C. Paul misses 2-pt jump shot from 9 ft,61,73
312,3,4:42.0,Defensive rebound by M. Gortat,,61,73
313,3,4:37.0,O. Porter makes 3-pt jump shot from 22 ft (assist by B. Beal),,64,73
314,3,4:17.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by C. Paul),64,75
315,3,4:04.0,M. Gortat makes 2-pt hook shot from 9 ft (assist by J. Wall),,66,75
316,3,3:58.0,,L. Mbah a Moute makes 2-pt dunk at rim (assist by C. Paul),66,77
317,3,3:33.0,M. Morris makes 3-pt jump shot from 24 ft (assist by J. Wall),,69,77
318,3,3:21.0,,W. Johnson misses 3-pt jump shot from 22 ft,69,77
319,3,3:20.0,Defensive rebound by M. Gortat,,69,77
320,3,3:07.0,Turnover by J. Wall (bad pass),,69,77
321,3,3:07.0,,J. Crawford enters the game for J. Redick,69,77
322,3,3:07.0,,J. Green enters the game for L. Mbah a Moute,69,77
323,3,3:07.0,G. Temple enters the game for B. Beal,,69,77
324,3,2:48.0,,W. Johnson makes 2-pt layup from 1 ft (assist by C. Paul),69,79
325,3,2:29.0,M. Gortat makes 2-pt layup from 1 ft (assist by M. Morris),,71,79
326,3,2:08.0,,Turnover by D. Jordan (lost ball; steal by M. Morris),71,79
327,3,1:52.0,J. Wall misses 3-pt jump shot from 24 ft,,71,79
328,3,1:52.0,,Defensive rebound by J. Crawford,71,79
329,3,1:32.0,,C. Paul misses 2-pt jump shot from 20 ft,71,79
330,3,1:31.0,,Offensive rebound by D. Jordan,71,79
331,3,1:31.0,,D. Jordan misses 2-pt layup at rim,71,79
332,3,1:31.0,,Offensive rebound by D. Jordan,71,79
333,3,1:31.0,,Shooting foul by M. Gortat (drawn by D. Jordan),71,79
334,3,1:31.0,,D. Jordan misses free throw 1 of 2,71,79
335,3,1:31.0,,Offensive rebound by Team,71,79
336,3,1:31.0,N. Hilário enters the game for M. Gortat,,71,79
337,3,1:31.0,,A. Rivers enters the game for C. Paul,71,79
338,3,1:31.0,,D. Jordan misses free throw 2 of 2,71,79
339,3,1:30.0,Defensive rebound by O. Porter,,71,79
340,3,1:24.0,J. Wall misses 2-pt layup from 1 ft (block by W. Johnson),,71,79
341,3,1:21.0,,Defensive rebound by D. Jordan,71,79
342,3,1:17.0,,Personal foul by G. Temple,71,79
343,3,1:17.0,,A. Rivers misses free throw 1 of 2,71,79
344,3,1:17.0,,Offensive rebound by Team,71,79
345,3,1:17.0,R. Sessions enters the game for J. Wall,,71,79
346,3,1:17.0,,C. Aldrich enters the game for D. Jordan,71,79
347,3,1:17.0,,A. Rivers makes free throw 2 of 2,71,80
348,3,0:57.0,O. Porter misses 2-pt jump shot from 17 ft,,71,80
349,3,0:56.0,,Defensive rebound by A. Rivers,71,80
350,3,0:46.0,,J. Crawford misses 3-pt jump shot from 24 ft,71,80
351,3,0:45.0,Defensive rebound by N. Hilário,,71,80
352,3,0:37.0,Turnover by R. Sessions (bad pass; steal by W. Johnson),,71,80
353,3,0:26.0,,J. Green makes 2-pt jump shot from 6 ft (assist by J. Crawford),71,82
354,3,0:07.0,,Violation by C. Aldrich (def goaltending),71,82
355,3,0:07.0,R. Sessions makes 2-pt layup from 1 ft,,73,82
356,3,0:01.0,,Shooting foul by G. Temple (drawn by J. Crawford),73,82
357,3,0:01.0,,J. Crawford makes free throw 1 of 2,73,83
358,3,0:01.0,,J. Crawford makes free throw 2 of 2,73,84
359,3,0:00.0,O. Porter misses 3-pt jump shot from 41 ft,,73,84
360,3,0:00.0,Offensive rebound by Team,,73,84
361,4,11:37.0,,Turnover by J. Crawford (bad pass; steal by J. Dudley),73,84
362,4,11:29.0,J. Dudley makes 2-pt jump shot from 19 ft (assist by G. Temple),,75,84
363,4,11:14.0,,A. Rivers misses 2-pt jump shot from 7 ft,75,84
364,4,11:13.0,,Offensive rebound by A. Rivers,75,84
365,4,11:10.0,,A. Rivers misses 2-pt layup from 2 ft,75,84
366,4,11:08.0,,Offensive rebound by C. Aldrich,75,84
367,4,10:59.0,,Turnover by J. Crawford (lost ball; steal by J. Dudley),75,84
368,4,10:50.0,R. Sessions misses 2-pt jump shot from 4 ft,,75,84
369,4,10:48.0,Offensive rebound by G. Temple,,75,84
370,4,10:44.0,G. Temple makes 2-pt layup from 1 ft,,77,84
371,4,10:32.0,,A. Rivers misses 3-pt jump shot from 24 ft,77,84
372,4,10:32.0,Defensive rebound by J. Dudley,,77,84
373,4,10:26.0,G. Temple misses 3-pt jump shot from 23 ft,,77,84
374,4,10:26.0,,Defensive rebound by A. Rivers,77,84
375,4,10:26.0,,LA Clippers full timeout,77,84
376,4,10:26.0,,B. Griffin enters the game for J. Green,77,84
377,4,10:17.0,,Offensive foul by C. Aldrich (drawn by R. Sessions),77,84
378,4,10:17.0,,Turnover by C. Aldrich (offensive foul),77,84
379,4,10:09.0,Turnover by J. Dudley (bad pass; steal by A. Rivers),,77,84
380,4,9:58.0,,Offensive foul by C. Aldrich (drawn by J. Dudley),77,84
381,4,9:58.0,,Turnover by C. Aldrich (offensive foul),77,84
382,4,9:47.0,Turnover by N. Hilário (traveling),,77,84
383,4,9:34.0,,Shooting foul by B. Beal (drawn by C. Aldrich),77,84
384,4,9:34.0,,C. Aldrich makes free throw 1 of 2,77,85
385,4,9:34.0,,C. Aldrich makes free throw 2 of 2,77,86
386,4,9:14.0,N. Hilário makes 2-pt hook shot from 3 ft (assist by R. Sessions),,79,86
387,4,9:01.0,,C. Aldrich makes 2-pt layup from 1 ft (assist by J. Crawford),79,88
388,4,8:44.0,Turnover by G. Temple (bad pass; steal by A. Rivers),,79,88
389,4,8:43.0,,Personal take foul by J. Dudley,79,88
390,4,8:43.0,J. Wall enters the game for G. Temple,,79,88
391,4,8:30.0,,W. Johnson misses 3-pt jump shot from 23 ft,79,88
392,4,8:29.0,Defensive rebound by N. Hilário,,79,88
