,QUARTER,TIME_REMAINING,HOUSTON_ACTION,GOLDEN STATE_ACTION,HOUSTON_SCORE,GOLDEN STATE_SCORE
47,1,6:51.0,,D. Green makes 2-pt dunk at rim,4,11
48,1,6:38.0,Turnover by D. Howard (bad pass; steal by S. Curry),,4,11
49,1,6:31.0,,Personal foul by P. Beverley,4,11
50,1,6:31.0,,Technical foul by S. Curry,4,11
51,1,6:31.0,Technical foul by P. Beverley,,4,11
52,1,6:31.0,,A. Iguodala enters the game for H. Barnes,4,11
53,1,6:30.0,M. Beasley enters the game for C. Brewer,,4,11
54,1,6:28.0,,Offensive foul by D. Green (drawn by P. Beverley),4,11
55,1,6:28.0,,Turnover by D. Green (offensive foul),4,11
56,1,6:13.0,Personal foul by A. Bogut,,4,11
57,1,6:02.0,M. Beasley makes 2-pt jump shot from 15 ft (assist by P. Beverley),,6,11
58,1,5:48.0,,D. Green makes 2-pt layup from 2 ft,6,13
59,1,5:48.0,,Shooting foul by M. Beasley (drawn by D. Green),6,13
60,1,5:48.0,,F. Ezeli enters the game for A. Bogut,6,13
61,1,5:48.0,,D. Green misses free throw 1 of 1,6,13
62,1,5:47.0,Defensive rebound by D. Howard,,6,13
63,1,5:31.0,D. Howard misses 2-pt jump shot from 5 ft,,6,13
64,1,5:29.0,,Defensive rebound by F. Ezeli,6,13
65,1,5:13.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by F. Ezeli),6,16
66,1,4:57.0,J. Harden misses 2-pt jump shot from 5 ft,,6,16
67,1,4:56.0,,Defensive rebound by K. Thompson,6,16
68,1,4:48.0,,S. Curry misses 3-pt jump shot from 26 ft,6,16
69,1,4:47.0,,Offensive rebound by F. Ezeli,6,16
70,1,4:45.0,,F. Ezeli makes 2-pt hook shot from 3 ft,6,18
71,1,4:44.0,Houston full timeout,,6,18
72,1,4:44.0,,S. Livingston enters the game for K. Thompson,6,18
73,1,4:27.0,M. Beasley misses 2-pt jump shot from 11 ft,,6,18
74,1,4:26.0,,Defensive rebound by S. Curry,6,18
75,1,4:18.0,,D. Green misses 2-pt layup from 2 ft,6,18
76,1,4:17.0,,Offensive rebound by F. Ezeli,6,18
77,1,4:17.0,,F. Ezeli makes 2-pt dunk at rim,6,20
78,1,4:02.0,Personal foul by F. Ezeli,,6,20
79,1,4:02.0,J. Smith enters the game for T. Ariza,,6,20
80,1,4:02.0,C. Capela enters the game for D. Howard,,6,20
81,1,3:47.0,J. Harden makes 2-pt jump shot from 18 ft,,8,20
82,1,3:34.0,,Personal foul by J. Smith,8,20
83,1,3:23.0,,S. Livingston misses 2-pt jump shot from 10 ft,8,20
84,1,3:23.0,,Offensive rebound by Team,8,20
85,1,3:23.0,,Personal foul by J. Harden,8,20
86,1,3:23.0,,F. Ezeli misses free throw 1 of 2,8,20
87,1,3:23.0,,Offensive rebound by Team,8,20
88,1,3:23.0,J. Terry enters the game for P. Beverley,,8,20
89,1,3:23.0,,F. Ezeli misses free throw 2 of 2,8,20
90,1,3:22.0,Defensive rebound by C. Capela,,8,20
91,1,3:11.0,J. Harden makes 2-pt jump shot from 3 ft,,10,20
92,1,3:01.0,,F. Ezeli makes 2-pt dunk at rim (assist by D. Green),10,22
93,1,2:51.0,J. Harden misses 2-pt layup from 2 ft (block by D. Green),,10,22
94,1,2:50.0,Offensive rebound by M. Beasley,,10,22
95,1,2:40.0,Turnover by M. Beasley (bad pass; steal by S. Livingston),,10,22
96,1,2:34.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by D. Green),10,25
97,1,2:18.0,J. Smith makes 3-pt jump shot from 25 ft (assist by M. Beasley),,13,25
98,1,2:05.0,,Turnover by F. Ezeli (bad pass; steal by J. Harden),13,25
99,1,1:57.0,J. Harden misses 2-pt jump shot from 4 ft,,13,25
100,1,1:57.0,,Defensive rebound by Team,13,25
101,1,1:57.0,Loose ball foul by M. Beasley,,13,25
102,1,1:57.0,,Golden State full timeout,13,25
103,1,1:57.0,,D. Green misses free throw 1 of 2,13,25
104,1,1:57.0,,Offensive rebound by Team,13,25
105,1,1:57.0,,D. Green makes free throw 2 of 2,13,26
106,1,1:41.0,Turnover by J. Harden (bad pass; steal by S. Curry),,13,26
107,1,1:36.0,,S. Curry makes 2-pt layup from 1 ft,13,28
108,1,1:20.0,Turnover by J. Smith (lost ball),,13,28
109,1,1:08.0,,Shooting foul by J. Terry (drawn by S. Curry),13,28
110,1,1:08.0,,S. Curry makes free throw 1 of 3,13,29
111,1,1:08.0,,S. Curry makes free throw 2 of 3,13,30
112,1,1:08.0,,H. Barnes enters the game for D. Green,13,30
113,1,1:08.0,T. Ariza enters the game for M. Beasley,,13,30
114,1,1:08.0,,S. Curry makes free throw 3 of 3,13,31
115,1,0:55.0,J. Smith misses 3-pt jump shot from 26 ft,,13,31
116,1,0:55.0,,Defensive rebound by F. Ezeli,13,31
117,1,0:48.0,,Turnover by S. Curry (bad pass; steal by J. Terry),13,31
118,1,0:44.0,J. Terry makes 2-pt layup from 2 ft,,15,31
119,1,0:27.0,,S. Curry makes 2-pt layup from 2 ft,15,33
120,1,0:16.0,Personal foul by F. Ezeli,,15,33
121,1,0:16.0,C. Capela misses free throw 1 of 2,,15,33
122,1,0:16.0,Offensive rebound by Team,,15,33
123,1,0:16.0,,D. Green enters the game for F. Ezeli,15,33
124,1,0:16.0,C. Capela misses free throw 2 of 2,,15,33
125,1,0:15.0,,Defensive rebound by H. Barnes,15,33
126,1,0:02.0,,S. Curry misses 2-pt layup from 3 ft,15,33
127,1,0:01.0,Defensive rebound by C. Capela,,15,33
128,2,11:40.0,J. Smith makes 2-pt jump shot from 5 ft,,17,33
129,2,11:24.0,,M. Speights makes 2-pt jump shot from 18 ft (assist by A. Iguodala),17,35
130,2,11:16.0,Turnover by J. Smith (lost ball),,17,35
131,2,10:59.0,,M. Speights misses 2-pt jump shot from 18 ft,17,35
132,2,10:59.0,Defensive rebound by T. Ariza,,17,35
133,2,10:52.0,D. Howard makes 2-pt hook shot from 8 ft (assist by P. Beverley),,19,35
134,2,10:37.0,,H. Barnes misses 2-pt jump shot from 10 ft (block by J. Terry),19,35
135,2,10:36.0,,Offensive rebound by H. Barnes,19,35
136,2,10:31.0,,L. Barbosa makes 3-pt jump shot from 23 ft (assist by S. Livingston),19,38
137,2,10:12.0,P. Beverley makes 2-pt hook shot from 6 ft,,21,38
138,2,9:55.0,,A. Iguodala misses 2-pt jump shot from 12 ft,21,38
139,2,9:55.0,Defensive rebound by D. Howard,,21,38
140,2,9:37.0,P. Beverley misses 2-pt jump shot from 8 ft,,21,38
141,2,9:36.0,Offensive rebound by P. Beverley,,21,38
142,2,9:34.0,P. Beverley misses 2-pt jump shot from 5 ft,,21,38
143,2,9:32.0,,Defensive rebound by H. Barnes,21,38
144,2,9:21.0,,M. Speights misses 3-pt jump shot from 25 ft,21,38
145,2,9:20.0,Defensive rebound by P. Beverley,,21,38
146,2,9:11.0,J. Smith makes 2-pt layup from 2 ft,,23,38
147,2,9:05.0,,Golden State full timeout,23,38
148,2,9:05.0,,K. Thompson enters the game for A. Iguodala,23,38
149,2,8:57.0,,S. Livingston makes 2-pt jump shot from 10 ft,23,40
150,2,8:46.0,D. Howard makes 2-pt dunk at rim (assist by J. Smith),,25,40
151,2,8:29.0,,Turnover by M. Speights (lost ball; steal by D. Howard),25,40
152,2,8:28.0,Personal foul by S. Livingston,,25,40
153,2,8:28.0,,A. Bogut enters the game for M. Speights,25,40
154,2,8:13.0,Turnover by D. Howard (3 sec),,25,40
155,2,8:00.0,,K. Thompson misses 2-pt jump shot from 10 ft,25,40
156,2,8:00.0,Defensive rebound by J. Terry,,25,40
157,2,7:49.0,Turnover by D. Howard (lost ball; steal by A. Bogut),,25,40
158,2,7:44.0,,Personal foul by P. Beverley,25,40
159,2,7:44.0,C. Brewer enters the game for J. Smith,,25,40
160,2,7:36.0,,K. Thompson misses 2-pt jump shot from 18 ft,25,40
161,2,7:33.0,Defensive rebound by D. Howard,,25,40
162,2,7:23.0,C. Brewer misses 3-pt jump shot from 26 ft,,25,40
163,2,7:21.0,Offensive rebound by Team,,25,40
164,2,7:13.0,J. Terry makes 2-pt jump shot from 13 ft,,27,40
165,2,6:52.0,,L. Barbosa makes 2-pt jump shot from 21 ft (assist by H. Barnes),27,42
166,2,6:40.0,P. Beverley misses 3-pt jump shot from 25 ft (block by S. Livingston),,27,42
167,2,6:38.0,,Defensive rebound by L. Barbosa,27,42
168,2,6:25.0,,K. Thompson misses 3-pt jump shot from 23 ft,27,42
169,2,6:24.0,Defensive rebound by C. Brewer,,27,42
170,2,6:19.0,C. Brewer misses 2-pt jump shot from 4 ft (block by A. Bogut),,27,42
171,2,6:18.0,,Defensive rebound by K. Thompson,27,42
172,2,6:12.0,,H. Barnes misses 3-pt jump shot from 26 ft,27,42
173,2,6:11.0,,Offensive rebound by Team,27,42
174,2,6:09.0,,S. Curry enters the game for S. Livingston,27,42
175,2,6:09.0,,D. Green enters the game for L. Barbosa,27,42
176,2,6:09.0,J. Harden enters the game for C. Brewer,,27,42
177,2,6:03.0,Violation by D. Howard (def goaltending),,27,42
178,2,6:03.0,,D. Green makes 2-pt hook shot from 6 ft (assist by A. Bogut),27,44
179,2,5:43.0,J. Harden misses 2-pt jump shot from 14 ft,,27,44
180,2,5:41.0,,Defensive rebound by Team,27,44
181,2,5:41.0,Official timeout,,27,44
182,2,5:41.0,,A. Iguodala enters the game for H. Barnes,27,44
183,2,5:27.0,,Personal foul by J. Terry,27,44
184,2,5:18.0,,Personal foul by P. Beverley,27,44
185,2,5:18.0,C. Brewer enters the game for P. Beverley,,27,44
186,2,5:09.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),27,47
187,2,5:00.0,Offensive foul by D. Howard (drawn by A. Iguodala),,27,47
188,2,5:00.0,Turnover by D. Howard (offensive foul),,27,47
189,2,4:44.0,,D. Green misses 2-pt jump shot from 8 ft,27,47
190,2,4:43.0,Defensive rebound by D. Howard,,27,47
191,2,4:35.0,C. Brewer misses 2-pt layup from 3 ft,,27,47
192,2,4:33.0,Offensive rebound by T. Ariza,,27,47
193,2,4:33.0,T. Ariza misses 2-pt layup from 3 ft,,27,47
194,2,4:31.0,,Defensive rebound by A. Bogut,27,47
195,2,4:28.0,,Turnover by S. Curry (bad pass; steal by J. Terry),27,47
196,2,4:22.0,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Terry),,30,47
197,2,4:01.0,,K. Thompson makes 2-pt layup from 1 ft,30,49
198,2,3:43.0,D. Howard misses 2-pt dunk at rim,,30,49
199,2,3:43.0,,Defensive rebound by A. Bogut,30,49
200,2,3:39.0,,S. Curry makes 2-pt layup from 2 ft (assist by A. Iguodala),30,51
201,2,3:29.0,J. Terry misses 3-pt jump shot from 27 ft,,30,51
202,2,3:29.0,,Defensive rebound by A. Bogut,30,51
203,2,3:26.0,,Personal foul by T. Ariza,30,51
204,2,3:08.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Thompson),30,54
205,2,2:58.0,Offensive foul by J. Harden (drawn by S. Curry),,30,54
206,2,2:58.0,Turnover by J. Harden (offensive foul),,30,54
207,2,2:58.0,Houston full timeout,,30,54
208,2,2:42.0,,A. Iguodala misses 2-pt jump shot from 12 ft,30,54
209,2,2:41.0,Defensive rebound by D. Howard,,30,54
210,2,2:34.0,Personal foul by A. Bogut,,30,54
211,2,2:34.0,,H. Barnes enters the game for A. Bogut,30,54
212,2,2:18.0,T. Ariza misses 3-pt jump shot from 23 ft,,30,54
213,2,2:18.0,,Defensive rebound by Team,30,54
214,2,2:18.0,Loose ball foul by J. Harden,,30,54
215,2,2:18.0,,A. Iguodala misses free throw 1 of 2,30,54
216,2,2:18.0,,Offensive rebound by Team,30,54
217,2,2:18.0,,A. Iguodala misses free throw 2 of 2,30,54
218,2,2:16.0,,Offensive rebound by D. Green,30,54
219,2,2:10.0,,S. Curry misses 2-pt jump shot from 12 ft,30,54
220,2,2:09.0,Defensive rebound by J. Harden,,30,54
221,2,1:54.0,Turnover by J. Harden (lost ball; steal by S. Curry),,30,54
222,2,1:50.0,,A. Iguodala makes 2-pt layup from 1 ft (assist by S. Curry),30,56
223,2,1:27.0,D. Howard makes 2-pt hook shot from 6 ft (assist by C. Brewer),,32,56
224,2,1:15.0,,H. Barnes makes 2-pt jump shot from 17 ft (assist by K. Thompson),32,58
225,2,1:07.0,Personal foul by A. Iguodala,,32,58
226,2,1:07.0,,S. Livingston enters the game for S. Curry,32,58
227,2,1:03.0,Personal foul by D. Green,,32,58
228,2,1:03.0,D. Howard makes free throw 1 of 2,,33,58
229,2,1:03.0,,F. Ezeli enters the game for D. Green,33,58
230,2,1:03.0,D. Howard misses free throw 2 of 2,,33,58
231,2,1:01.0,Offensive rebound by T. Ariza,,33,58
232,2,1:00.0,Turnover by T. Ariza (bad pass; steal by K. Thompson),,33,58
233,2,0:40.0,,K. Thompson misses 2-pt jump shot from 20 ft,33,58
234,2,0:39.0,Defensive rebound by D. Howard,,33,58
235,2,0:32.0,Offensive foul by J. Harden (drawn by S. Livingston),,33,58
236,2,0:32.0,Turnover by J. Harden (offensive foul),,33,58
237,2,0:32.0,A. Goudelock enters the game for J. Harden,,33,58
238,2,0:32.0,,L. Barbosa enters the game for F. Ezeli,33,58
239,2,0:12.0,,Personal foul by D. Howard,33,58
240,2,0:12.0,,K. Thompson makes free throw 1 of 2,33,59
241,2,0:12.0,,F. Ezeli enters the game for L. Barbosa,33,59
242,2,0:12.0,M. Beasley enters the game for D. Howard,,33,59
243,2,0:12.0,,K. Thompson makes free throw 2 of 2,33,60
244,3,11:47.0,Shooting foul by A. Bogut (drawn by D. Howard),,33,60
245,3,11:47.0,D. Howard misses free throw 1 of 2,,33,60
246,3,11:47.0,Offensive rebound by Team,,33,60
247,3,11:47.0,D. Howard makes free throw 2 of 2,,34,60
248,3,11:29.0,,H. Barnes misses 2-pt jump shot from 12 ft,34,60
249,3,11:29.0,Defensive rebound by T. Ariza,,34,60
250,3,11:16.0,P. Beverley misses 3-pt jump shot from 25 ft,,34,60
251,3,11:15.0,Offensive rebound by T. Ariza,,34,60
252,3,11:08.0,C. Brewer misses 3-pt jump shot from 23 ft,,34,60
253,3,11:07.0,,Defensive rebound by S. Curry,34,60
254,3,10:59.0,,Shooting foul by P. Beverley (drawn by H. Barnes),34,60
255,3,10:59.0,,H. Barnes misses free throw 1 of 2,34,60
256,3,10:59.0,,Offensive rebound by Team,34,60
257,3,10:59.0,,H. Barnes makes free throw 2 of 2,34,61
258,3,10:44.0,Offensive foul by D. Howard (drawn by A. Bogut),,34,61
259,3,10:44.0,Turnover by D. Howard (offensive foul),,34,61
260,3,10:26.0,,D. Green misses 2-pt layup from 2 ft,34,61
261,3,10:26.0,,Offensive rebound by A. Bogut,34,61
262,3,10:26.0,,A. Bogut makes 2-pt layup from 1 ft,34,63
263,3,10:20.0,T. Ariza makes 2-pt layup from 3 ft,,36,63
264,3,10:20.0,Shooting foul by D. Green (drawn by T. Ariza),,36,63
265,3,10:20.0,K. McDaniels enters the game for P. Beverley,,36,63
266,3,10:20.0,T. Ariza makes free throw 1 of 1,,37,63
267,3,10:05.0,,Turnover by K. Thompson (bad pass; steal by T. Ariza),37,63
268,3,9:58.0,J. Harden misses 2-pt jump shot from 4 ft,,37,63
269,3,9:57.0,Offensive rebound by D. Howard,,37,63
270,3,9:57.0,D. Howard misses 2-pt layup from 2 ft,,37,63
271,3,9:55.0,,Defensive rebound by D. Green,37,63
272,3,9:53.0,,K. Thompson makes 2-pt dunk at rim (assist by S. Curry),37,65
273,3,9:38.0,C. Brewer makes 2-pt layup from 2 ft (assist by J. Harden),,39,65
274,3,9:33.0,,Turnover by S. Curry (bad pass; steal by T. Ariza),39,65
275,3,9:24.0,D. Howard misses 2-pt hook shot from 6 ft,,39,65
276,3,9:24.0,,Defensive rebound by Team,39,65
277,3,9:13.0,,Golden State full timeout,39,65
278,3,9:13.0,,S. Livingston enters the game for S. Curry,39,65
279,3,9:13.0,,Turnover by Team (5 sec inbounds),39,65
280,3,8:53.0,T. Ariza misses 2-pt jump shot from 12 ft,,39,65
281,3,8:52.0,,Defensive rebound by S. Livingston,39,65
282,3,8:40.0,,K. Thompson misses 3-pt jump shot from 30 ft,39,65
283,3,8:40.0,Defensive rebound by T. Ariza,,39,65
284,3,8:34.0,J. Harden misses 2-pt layup from 3 ft (block by D. Green),,39,65
285,3,8:32.0,Offensive rebound by J. Harden,,39,65
286,3,8:31.0,Personal foul by A. Bogut,,39,65
287,3,8:31.0,,F. Ezeli enters the game for A. Bogut,39,65
288,3,8:24.0,J. Harden makes 3-pt jump shot from 26 ft (assist by D. Howard),,42,65
289,3,8:02.0,,Shooting foul by C. Brewer (drawn by S. Livingston),42,65
290,3,8:02.0,,S. Livingston makes free throw 1 of 2,42,66
291,3,8:02.0,,S. Livingston makes free throw 2 of 2,42,67
292,3,7:49.0,C. Brewer misses 2-pt jump shot from 8 ft,,42,67
293,3,7:48.0,,Defensive rebound by Team,42,67
294,3,7:32.0,,D. Green misses 2-pt jump shot from 8 ft,42,67
295,3,7:31.0,Defensive rebound by D. Howard,,42,67
296,3,7:26.0,D. Howard makes 2-pt dunk at rim (assist by C. Brewer),,44,67
297,3,7:10.0,,Turnover by F. Ezeli (lost ball),44,67
298,3,7:04.0,J. Harden makes 2-pt layup from 1 ft,,46,67
299,3,6:44.0,,Turnover by F. Ezeli (lost ball),46,67
300,3,6:21.0,J. Harden misses 3-pt jump shot from 29 ft,,46,67
301,3,6:20.0,,Defensive rebound by Team,46,67
302,3,6:13.0,,Personal foul by C. Brewer,46,67
303,3,6:09.0,Violation by T. Ariza (kicked ball),,46,67
304,3,6:06.0,,Shooting foul by C. Brewer (drawn by K. Thompson),46,67
305,3,6:06.0,,K. Thompson makes free throw 1 of 2,46,68
306,3,6:06.0,,K. Thompson makes free throw 2 of 2,46,69
307,3,5:52.0,J. Harden makes 3-pt jump shot from 25 ft (assist by T. Ariza),,49,69
308,3,5:41.0,,S. Livingston misses 2-pt jump shot from 10 ft,49,69
309,3,5:41.0,,Offensive rebound by F. Ezeli,49,69
310,3,5:41.0,,F. Ezeli makes 2-pt dunk at rim,49,71
311,3,5:35.0,Personal foul by S. Livingston,,49,71
312,3,5:35.0,C. Brewer makes free throw 1 of 2,,50,71
313,3,5:35.0,,A. Iguodala enters the game for H. Barnes,50,71
314,3,5:35.0,C. Brewer misses free throw 2 of 2,,50,71
315,3,5:32.0,,Defensive rebound by F. Ezeli,50,71
316,3,5:11.0,,F. Ezeli misses 2-pt hook shot from 11 ft,50,71
317,3,5:10.0,,Offensive rebound by D. Green,50,71
318,3,5:10.0,,Turnover by Team (shot clock),50,71
319,3,4:59.0,J. Harden makes 2-pt layup from 2 ft,,52,71
320,3,4:56.0,,Turnover by A. Iguodala (bad pass; steal by T. Ariza),52,71
321,3,4:44.0,K. McDaniels misses 2-pt jump shot from 5 ft (block by F. Ezeli),,52,71
322,3,4:43.0,,Defensive rebound by S. Livingston,52,71
323,3,4:38.0,,K. Thompson misses 2-pt layup from 2 ft (block by K. McDaniels),52,71
324,3,4:37.0,,Offensive rebound by K. Thompson,52,71
325,3,4:34.0,,Offensive foul by K. Thompson (drawn by K. McDaniels),52,71
326,3,4:34.0,,Turnover by K. Thompson (offensive foul),52,71
327,3,4:23.0,J. Harden misses 2-pt jump shot from 17 ft,,52,71
328,3,4:22.0,,Defensive rebound by S. Livingston,52,71
329,3,4:15.0,,S. Livingston misses 2-pt jump shot from 10 ft,52,71
330,3,4:15.0,Defensive rebound by D. Howard,,52,71
331,3,4:09.0,K. McDaniels misses 2-pt layup from 2 ft,,52,71
332,3,4:07.0,Offensive rebound by T. Ariza,,52,71
333,3,4:07.0,T. Ariza misses 2-pt layup from 2 ft,,52,71
334,3,4:06.0,Offensive rebound by C. Brewer,,52,71
335,3,3:58.0,J. Harden makes 3-pt jump shot from 25 ft,,55,71
336,3,3:58.0,,Golden State full timeout,55,71
337,3,3:58.0,,L. Barbosa enters the game for K. Thompson,55,71
338,3,3:58.0,,M. Speights enters the game for F. Ezeli,55,71
339,3,3:58.0,C. Capela enters the game for D. Howard,,55,71
340,3,3:40.0,,Turnover by S. Livingston (bad pass; steal by C. Capela),55,71
341,3,3:37.0,Turnover by C. Capela (traveling),,55,71
342,3,3:14.0,,L. Barbosa makes 2-pt jump shot from 9 ft (assist by S. Livingston),55,73
343,3,2:56.0,Turnover by T. Ariza (lost ball; steal by D. Green),,55,73
344,3,2:49.0,,A. Iguodala misses 2-pt layup from 2 ft,55,73
345,3,2:45.0,Defensive rebound by C. Capela,,55,73
346,3,2:38.0,T. Ariza makes 3-pt jump shot from 25 ft (assist by C. Brewer),,58,73
347,3,2:28.0,,Shooting foul by C. Capela (drawn by M. Speights),58,73
348,3,2:28.0,,M. Speights makes free throw 1 of 2,58,74
349,3,2:28.0,,M. Speights makes free throw 2 of 2,58,75
350,3,2:05.0,C. Brewer misses 3-pt jump shot from 24 ft,,58,75
351,3,2:04.0,,Defensive rebound by D. Green,58,75
352,3,2:00.0,,L. Barbosa misses 2-pt layup from 2 ft (block by C. Brewer),58,75
353,3,1:58.0,Defensive rebound by C. Capela,,58,75
354,3,1:50.0,K. McDaniels misses 2-pt jump shot from 4 ft (block by D. Green),,58,75
355,3,1:50.0,,Defensive rebound by Team,58,75
356,3,1:50.0,J. Terry enters the game for C. Brewer,,58,75
357,3,1:33.0,,S. Livingston makes 2-pt jump shot from 10 ft (assist by A. Iguodala),58,77
358,3,1:22.0,T. Ariza misses 3-pt jump shot from 25 ft,,58,77
359,3,1:22.0,,Defensive rebound by M. Speights,58,77
360,3,1:17.0,,D. Green makes 2-pt jump shot from 3 ft (assist by S. Livingston),58,79
361,3,1:07.0,Turnover by J. Harden (lost ball; steal by D. Green),,58,79
362,3,1:00.0,,L. Barbosa makes 2-pt layup from 2 ft (assist by D. Green),58,81
363,3,0:46.0,J. Terry misses 2-pt jump shot from 5 ft,,58,81
364,3,0:46.0,,Defensive rebound by M. Speights,58,81
365,3,0:46.0,,Turnover by M. Speights (lost ball),58,81
366,3,0:40.0,J. Harden misses 2-pt jump shot from 17 ft,,58,81
367,3,0:39.0,,Defensive rebound by D. Green,58,81
368,3,0:32.0,,D. Green misses 3-pt jump shot from 27 ft,58,81
369,3,0:31.0,Defensive rebound by K. McDaniels,,58,81
370,3,0:20.0,K. McDaniels misses 2-pt hook shot from 5 ft,,58,81
371,3,0:18.0,,Defensive rebound by D. Green,58,81
372,3,0:06.0,,Personal foul by K. McDaniels,58,81
373,3,0:06.0,,S. Livingston makes free throw 1 of 2,58,82
374,3,0:06.0,,H. Barnes enters the game for D. Green,58,82
375,3,0:06.0,,A. Varejão enters the game for M. Speights,58,82
376,3,0:06.0,,S. Livingston misses free throw 2 of 2,58,82
377,3,0:05.0,Defensive rebound by J. Harden,,58,82
378,3,0:01.0,J. Terry makes 2-pt jump shot from 21 ft (assist by J. Harden),,60,82
379,4,11:45.0,,H. Barnes makes 2-pt hook shot from 8 ft (assist by A. Iguodala),60,84
380,4,11:29.0,D. Motiejūnas misses 2-pt jump shot from 9 ft,,60,84
381,4,11:26.0,Offensive rebound by C. Capela,,60,84
382,4,11:26.0,C. Capela misses 2-pt layup from 2 ft,,60,84
383,4,11:24.0,,Defensive rebound by H. Barnes,60,84
384,4,11:06.0,,A. Iguodala misses 3-pt jump shot from 25 ft,60,84
385,4,11:05.0,Defensive rebound by C. Capela,,60,84
386,4,10:56.0,Shooting foul by A. Iguodala (drawn by D. Motiejūnas),,60,84
387,4,10:56.0,D. Motiejūnas misses free throw 1 of 2,,60,84
388,4,10:56.0,Offensive rebound by Team,,60,84
389,4,10:56.0,D. Motiejūnas makes free throw 2 of 2,,61,84
390,4,10:35.0,,Turnover by A. Iguodala (bad pass; steal by P. Beverley),61,84
391,4,10:28.0,Shooting foul by I. Clark (drawn by C. Capela),,61,84
392,4,10:28.0,C. Capela makes 2-pt hook shot from 4 ft (assist by P. Beverley),,63,84
393,4,10:28.0,C. Capela makes free throw 1 of 1,,64,84
394,4,10:14.0,,A. Iguodala misses 2-pt jump shot from 19 ft,64,84
395,4,10:13.0,Defensive rebound by K. McDaniels,,64,84
396,4,10:06.0,K. McDaniels makes 2-pt jump shot from 6 ft,,66,84
397,4,9:59.0,,Golden State full timeout,66,84
