,QUARTER,TIME_REMAINING,ATLANTA_ACTION,HOUSTON_ACTION,ATLANTA_SCORE,HOUSTON_SCORE
57,1,6:11.0,T. Sefolosha enters the game for A. Horford,,14,15
58,1,6:11.0,E. Tavares enters the game for K. Korver,,14,15
59,1,6:11.0,,D. Howard makes free throw 2 of 2,14,16
60,1,5:57.0,Turnover by P. Millsap (bad pass; steal by D. Motiejūnas),,14,16
61,1,5:53.0,,T. Ariza makes 2-pt dunk at rim (assist by D. Howard),14,18
62,1,5:38.0,E. Tavares makes 2-pt layup at rim (assist by J. Teague),,16,18
63,1,5:28.0,,J. Harden misses 2-pt jump shot from 17 ft,16,18
64,1,5:27.0,Defensive rebound by E. Tavares,,16,18
65,1,5:24.0,Turnover by E. Tavares (lost ball; steal by J. Harden),,16,18
66,1,5:23.0,,Houston full timeout,16,18
67,1,5:09.0,,D. Motiejūnas makes 3-pt jump shot from 24 ft (assist by D. Howard),16,21
68,1,4:46.0,P. Millsap makes 2-pt layup at rim,,18,21
69,1,4:43.0,,Turnover by D. Howard (bad pass; steal by J. Teague),18,21
70,1,4:40.0,J. Teague makes 2-pt layup from 1 ft,,20,21
71,1,4:24.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),20,23
72,1,4:07.0,K. Bazemore makes 3-pt jump shot from 23 ft (assist by P. Millsap),,23,23
73,1,3:53.0,,T. Lawson makes 3-pt jump shot from 22 ft (assist by J. Harden),23,26
74,1,3:34.0,K. Bazemore makes 2-pt layup from 1 ft,,25,26
75,1,3:15.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by T. Lawson),25,29
76,1,3:14.0,Atlanta full timeout,,25,29
77,1,3:14.0,,C. Capela enters the game for D. Howard,25,29
78,1,3:14.0,,C. Brewer enters the game for T. Ariza,25,29
79,1,3:14.0,S. Mack enters the game for J. Teague,,25,29
80,1,3:01.0,Turnover by K. Bazemore (bad pass),,25,29
81,1,2:40.0,,D. Motiejūnas makes 3-pt jump shot from 22 ft (assist by J. Harden),25,32
82,1,2:30.0,P. Millsap misses 2-pt layup from 1 ft,,25,32
83,1,2:29.0,,Defensive rebound by C. Capela,25,32
84,1,2:22.0,,J. Harden makes 2-pt jump shot from 15 ft (assist by T. Lawson),25,34
85,1,2:16.0,Turnover by E. Tavares (bad pass; steal by T. Lawson),,25,34
86,1,2:11.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by T. Lawson),25,37
87,1,2:11.0,Atlanta full timeout,,25,37
88,1,2:11.0,M. Scott enters the game for K. Bazemore,,25,37
89,1,2:11.0,A. Horford enters the game for P. Millsap,,25,37
90,1,2:11.0,K. Korver enters the game for E. Tavares,,25,37
91,1,1:49.0,T. Sefolosha misses 3-pt jump shot from 23 ft,,25,37
92,1,1:48.0,,Defensive rebound by J. Harden,25,37
93,1,1:42.0,,T. Lawson misses 3-pt jump shot from 22 ft,25,37
94,1,1:41.0,Defensive rebound by K. Korver,,25,37
95,1,1:30.0,Turnover by S. Mack (bad pass),,25,37
96,1,1:11.0,,J. Harden makes 2-pt layup from 2 ft,25,39
97,1,0:58.0,K. Korver misses 3-pt jump shot from 23 ft,,25,39
98,1,0:57.0,,Defensive rebound by J. Harden,25,39
99,1,0:52.0,,J. Harden misses 3-pt jump shot from 24 ft,25,39
100,1,0:51.0,Defensive rebound by M. Scott,,25,39
101,1,0:30.0,K. Korver misses 3-pt jump shot from 26 ft,,25,39
102,1,0:28.0,,Defensive rebound by J. Harden,25,39
103,1,0:20.0,,Shooting foul by S. Mack (drawn by C. Capela),25,39
104,1,0:20.0,,C. Capela makes free throw 1 of 2,25,40
105,1,0:20.0,,T. Ariza enters the game for T. Lawson,25,40
106,1,0:20.0,,P. Beverley enters the game for D. Motiejūnas,25,40
107,1,0:20.0,,C. Capela makes free throw 2 of 2,25,41
108,1,0:05.0,S. Mack misses 3-pt jump shot from 25 ft,,25,41
109,1,0:03.0,,Defensive rebound by J. Harden,25,41
110,2,11:40.0,M. Scott misses 2-pt layup from 1 ft,,25,41
111,2,11:38.0,,Defensive rebound by D. Motiejūnas,25,41
112,2,11:22.0,,D. Howard makes 2-pt layup from 1 ft (assist by T. Lawson),25,43
113,2,11:05.0,M. Scott makes 3-pt jump shot from 24 ft,,28,43
114,2,10:50.0,,D. Howard makes 2-pt hook shot from 4 ft,28,45
115,2,10:28.0,S. Mack misses 3-pt jump shot from 24 ft,,28,45
116,2,10:27.0,,Defensive rebound by D. Howard,28,45
117,2,10:15.0,,T. Lawson makes 2-pt jump shot from 15 ft,28,47
118,2,10:01.0,A. Horford makes 3-pt jump shot from 24 ft (assist by S. Mack),,31,47
119,2,9:46.0,,Turnover by C. Brewer (bad pass; steal by M. Scott),31,47
120,2,9:45.0,Personal foul by T. Lawson (drawn by S. Mack),,31,47
121,2,9:34.0,A. Horford makes 2-pt layup from 1 ft (assist by L. Patterson),,33,47
122,2,9:13.0,,C. Brewer misses 2-pt layup from 1 ft,33,47
123,2,9:12.0,Defensive rebound by M. Scott,,33,47
124,2,9:02.0,Personal foul by C. Brewer (drawn by A. Horford),,33,47
125,2,9:02.0,,C. Capela enters the game for D. Motiejūnas,33,47
126,2,8:56.0,A. Horford makes 3-pt jump shot from 24 ft (assist by S. Mack),,36,47
127,2,8:56.0,,Houston full timeout,36,47
128,2,8:34.0,,T. Lawson makes 2-pt jump shot from 20 ft,36,49
129,2,8:21.0,L. Patterson misses 2-pt layup from 2 ft (block by C. Capela),,36,49
130,2,8:20.0,Offensive rebound by Team,,36,49
131,2,8:17.0,S. Mack makes 2-pt layup from 1 ft (assist by K. Korver),,38,49
132,2,8:01.0,,D. Howard makes 2-pt hook shot from 6 ft (assist by C. Capela),38,51
133,2,7:41.0,S. Mack misses 3-pt jump shot from 22 ft,,38,51
134,2,7:40.0,Offensive rebound by A. Horford,,38,51
135,2,7:36.0,S. Mack misses 3-pt jump shot from 24 ft,,38,51
136,2,7:35.0,,Defensive rebound by D. Howard,38,51
137,2,7:27.0,,T. Lawson makes 3-pt jump shot from 23 ft,38,54
138,2,7:13.0,Def 3 sec tech foul by D. Howard,,38,54
139,2,7:13.0,K. Korver makes technical free throw,,39,54
140,2,7:13.0,E. Tavares enters the game for A. Horford,,39,54
141,2,7:13.0,P. Millsap enters the game for S. Mack,,39,54
142,2,7:13.0,J. Teague enters the game for M. Scott,,39,54
143,2,7:13.0,,P. Beverley enters the game for T. Lawson,39,54
144,2,7:05.0,J. Teague makes 3-pt jump shot from 23 ft (assist by K. Korver),,42,54
145,2,6:43.0,,P. Beverley misses 2-pt jump shot from 22 ft,42,54
146,2,6:41.0,,Offensive rebound by C. Brewer,42,54
147,2,6:34.0,,C. Capela makes 2-pt hook shot from 1 ft (assist by J. Terry),42,56
148,2,6:18.0,P. Millsap makes 2-pt jump shot from 21 ft (assist by J. Teague),,44,56
149,2,6:04.0,,J. Terry makes 3-pt jump shot from 23 ft,44,59
150,2,5:51.0,Turnover by J. Teague (back court),,44,59
151,2,5:51.0,Official timeout,,44,59
152,2,5:51.0,T. Sefolosha enters the game for K. Korver,,44,59
153,2,5:51.0,K. Bazemore enters the game for L. Patterson,,44,59
154,2,5:51.0,,T. Ariza enters the game for D. Howard,44,59
155,2,5:51.0,,J. Harden enters the game for C. Brewer,44,59
156,2,5:51.0,,D. Motiejūnas enters the game for J. Terry,44,59
157,2,5:29.0,,P. Beverley makes 2-pt jump shot from 11 ft,44,61
158,2,5:15.0,Personal block foul by P. Beverley (drawn by J. Teague),,44,61
159,2,5:02.0,Personal foul by T. Ariza (drawn by P. Millsap),,44,61
160,2,4:57.0,Shooting foul by C. Capela (drawn by K. Bazemore),,44,61
161,2,4:57.0,K. Bazemore makes free throw 1 of 2,,45,61
162,2,4:57.0,,D. Howard enters the game for C. Capela,45,61
163,2,4:57.0,K. Bazemore makes free throw 2 of 2,,46,61
164,2,4:47.0,,Personal foul by K. Bazemore (drawn by J. Harden),46,61
165,2,4:37.0,,Turnover by T. Ariza (bad pass; steal by E. Tavares),46,61
