,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
66,1,1:53.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by K. Durant),,19,25
67,1,1:34.0,,Z. Pachulia misses 2-pt jump shot from 17 ft,19,25
68,1,1:33.0,Defensive rebound by D. Waiters,,19,25
69,1,1:24.0,R. Westbrook makes 2-pt jump shot from 3 ft,,21,25
70,1,1:23.0,,Dallas full timeout,21,25
71,1,1:23.0,,J. Barea enters the game for Z. Pachulia,21,25
72,1,1:23.0,,D. Nowitzki enters the game for W. Matthews,21,25
73,1,1:23.0,,C. Parsons enters the game for D. Williams,21,25
74,1,1:23.0,C. Payne enters the game for R. Westbrook,,21,25
75,1,1:02.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,21,25
76,1,1:02.0,Defensive rebound by E. Freedom,,21,25
77,1,1:02.0,,Loose ball foul by D. Powell (drawn by E. Freedom),21,25
78,1,0:48.0,S. Ibaka makes 2-pt dunk at rim (assist by K. Durant),,23,25
79,1,0:36.0,,J. Barea misses 3-pt jump shot from 24 ft,23,25
80,1,0:35.0,Defensive rebound by D. Waiters,,23,25
81,1,0:32.0,D. Waiters makes 2-pt layup from 2 ft,,25,25
82,1,0:16.0,,Turnover by D. Harris (bad pass; steal by K. Durant),25,25
83,1,0:14.0,Personal take foul by C. Parsons (drawn by K. Durant),,25,25
84,1,0:14.0,K. Durant makes free throw 1 of 2,,26,25
85,1,0:14.0,K. Durant makes free throw 2 of 2,,27,25
86,1,0:08.0,,Personal foul by C. Payne,27,25
87,2,11:47.0,,C. Parsons misses 2-pt jump shot from 5 ft,27,25
88,2,11:45.0,Defensive rebound by K. Singler,,27,25
89,2,11:26.0,D. Waiters misses 2-pt jump shot from 12 ft,,27,25
90,2,11:24.0,Offensive rebound by E. Freedom,,27,25
91,2,11:24.0,E. Freedom makes 2-pt layup from 1 ft,,29,25
92,2,11:05.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,29,25
93,2,11:04.0,Defensive rebound by Team,,29,25
94,2,10:50.0,C. Payne misses 3-pt jump shot from 24 ft,,29,25
95,2,10:49.0,Offensive rebound by E. Freedom,,29,25
96,2,10:42.0,D. Waiters makes 2-pt jump shot from 15 ft,,31,25
97,2,10:41.0,,Dallas full timeout,31,25
98,2,10:41.0,,R. Felton enters the game for D. Harris,31,25
99,2,10:27.0,,D. Nowitzki misses 2-pt jump shot from 11 ft,31,25
100,2,10:24.0,,Offensive rebound by J. McGee,31,25
101,2,10:24.0,,J. McGee misses 2-pt layup from 1 ft,31,25
102,2,10:23.0,,Offensive rebound by J. McGee,31,25
103,2,10:23.0,,J. McGee makes 2-pt layup from 1 ft,31,27
104,2,10:12.0,C. Payne misses 2-pt layup from 2 ft (block by D. Nowitzki),,31,27
105,2,10:11.0,Offensive rebound by N. Collison,,31,27
106,2,10:11.0,Shooting foul by J. McGee (drawn by N. Collison),,31,27
107,2,10:11.0,N. Collison misses free throw 1 of 2,,31,27
108,2,10:11.0,Offensive rebound by Team,,31,27
109,2,10:11.0,N. Collison makes free throw 2 of 2,,32,27
110,2,9:59.0,,Personal foul by C. Payne (drawn by R. Felton),32,27
111,2,9:52.0,,J. Barea makes 2-pt jump shot from 18 ft,32,29
112,2,9:33.0,C. Payne misses 3-pt jump shot from 23 ft,,32,29
113,2,9:32.0,Offensive rebound by N. Collison,,32,29
114,2,9:32.0,,Loose ball foul by R. Felton (drawn by N. Collison),32,29
115,2,9:19.0,K. Singler misses 2-pt jump shot from 20 ft,,32,29
116,2,9:18.0,Offensive rebound by E. Freedom,,32,29
117,2,9:16.0,E. Freedom makes 2-pt layup from 2 ft,,34,29
118,2,9:06.0,,J. McGee makes 2-pt dunk at rim (assist by J. Barea),34,31
119,2,8:54.0,C. Payne makes 2-pt jump shot from 17 ft,,36,31
120,2,8:38.0,,R. Felton misses 3-pt jump shot from 25 ft,36,31
121,2,8:37.0,Defensive rebound by N. Collison,,36,31
122,2,8:25.0,C. Payne misses 2-pt layup from 2 ft,,36,31
123,2,8:23.0,Offensive rebound by N. Collison,,36,31
124,2,8:10.0,D. Waiters misses 3-pt jump shot from 25 ft,,36,31
125,2,8:07.0,,Defensive rebound by D. Nowitzki,36,31
126,2,7:58.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),36,34
127,2,7:49.0,Oklahoma City full timeout,,36,34
128,2,7:49.0,R. Westbrook enters the game for C. Payne,,36,34
129,2,7:36.0,Shooting foul by J. McGee (drawn by E. Freedom),,36,34
130,2,7:36.0,E. Freedom makes free throw 1 of 2,,37,34
131,2,7:36.0,E. Freedom makes free throw 2 of 2,,38,34
132,2,7:24.0,,J. Barea misses 2-pt layup from 2 ft (block by R. Westbrook),38,34
133,2,7:23.0,,Offensive rebound by Team,38,34
134,2,7:15.0,,C. Parsons makes 2-pt jump shot from 6 ft,38,36
135,2,7:01.0,R. Westbrook makes 2-pt layup from 2 ft,,40,36
136,2,6:47.0,,J. McGee makes 2-pt dunk at rim (assist by R. Felton),40,38
137,2,6:30.0,E. Freedom misses 2-pt jump shot from 18 ft,,40,38
138,2,6:29.0,,Defensive rebound by J. McGee,40,38
139,2,6:22.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,40,38
140,2,6:21.0,Defensive rebound by Team,,40,38
141,2,6:21.0,S. Ibaka enters the game for N. Collison,,40,38
142,2,6:21.0,K. Durant enters the game for E. Freedom,,40,38
143,2,6:05.0,K. Singler makes 2-pt jump shot from 23 ft (assist by K. Durant),,42,38
144,2,5:46.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,42,40
145,2,5:30.0,D. Waiters misses 3-pt jump shot from 22 ft,,42,40
146,2,5:30.0,,Defensive rebound by R. Felton,42,40
147,2,5:19.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by C. Parsons),42,43
148,2,5:03.0,R. Westbrook makes 2-pt jump shot from 7 ft,,44,43
149,2,4:44.0,,Turnover by R. Felton (lost ball),44,43
150,2,4:44.0,,D. Williams enters the game for D. Nowitzki,44,43
151,2,4:44.0,,Z. Pachulia enters the game for J. Barea,44,43
152,2,4:44.0,,W. Matthews enters the game for J. McGee,44,43
153,2,4:32.0,R. Westbrook misses 2-pt layup from 2 ft,,44,43
154,2,4:31.0,Offensive rebound by S. Ibaka,,44,43
155,2,4:28.0,Shooting foul by D. Williams (drawn by D. Waiters),,44,43
156,2,4:28.0,D. Waiters misses free throw 1 of 2,,44,43
157,2,4:28.0,Offensive rebound by Team,,44,43
158,2,4:28.0,D. Waiters misses free throw 2 of 2,,44,43
159,2,4:27.0,,Defensive rebound by C. Parsons,44,43
160,2,4:16.0,,C. Parsons makes 3-pt jump shot from 27 ft (assist by D. Williams),44,46
161,2,3:51.0,S. Ibaka makes 2-pt layup from 1 ft (assist by R. Westbrook),,46,46
162,2,3:39.0,,C. Parsons misses 2-pt layup from 2 ft (block by K. Durant),46,46
163,2,3:36.0,,Offensive rebound by W. Matthews,46,46
164,2,3:34.0,,W. Matthews misses 3-pt jump shot from 22 ft,46,46
165,2,3:32.0,,Offensive rebound by Z. Pachulia,46,46
166,2,3:27.0,,Z. Pachulia misses 2-pt layup from 2 ft,46,46
167,2,3:26.0,Defensive rebound by K. Durant,,46,46
168,2,3:18.0,K. Singler misses 3-pt jump shot from 23 ft,,46,46
169,2,3:16.0,Offensive rebound by R. Westbrook,,46,46
170,2,3:12.0,K. Durant misses 3-pt jump shot from 24 ft,,46,46
171,2,3:11.0,,Defensive rebound by Z. Pachulia,46,46
172,2,2:57.0,,D. Williams misses 3-pt jump shot from 23 ft,46,46
173,2,2:56.0,Defensive rebound by D. Waiters,,46,46
174,2,2:44.0,Turnover by R. Westbrook (lost ball; steal by D. Williams),,46,46
175,2,2:35.0,,W. Matthews makes 3-pt jump shot from 23 ft (assist by R. Felton),46,49
176,2,2:03.0,Turnover by K. Singler (lost ball; steal by C. Parsons),,46,49
177,2,1:55.0,,C. Parsons makes 3-pt jump shot from 26 ft (assist by R. Felton),46,52
178,2,1:53.0,Oklahoma City full timeout,,46,52
179,2,1:53.0,Official timeout,,46,52
180,2,1:53.0,,D. Nowitzki enters the game for C. Parsons,46,52
181,2,1:39.0,Turnover by K. Durant (lost ball; steal by W. Matthews),,46,52
182,2,1:30.0,,R. Felton misses 3-pt jump shot from 24 ft,46,52
183,2,1:30.0,Defensive rebound by Team,,46,52
184,2,1:18.0,K. Durant misses 3-pt jump shot from 24 ft,,46,52
185,2,1:17.0,,Defensive rebound by Team,46,52
186,2,1:17.0,,D. Harris enters the game for R. Felton,46,52
187,2,1:04.0,,D. Williams makes 2-pt layup from 2 ft (assist by Z. Pachulia),46,54
188,2,0:48.0,,Offensive charge foul by R. Westbrook (drawn by D. Williams),46,54
189,2,0:48.0,Turnover by R. Westbrook (offensive foul),,46,54
190,2,0:34.0,,D. Williams makes 2-pt jump shot from 16 ft,46,56
191,2,0:32.0,R. Westbrook misses 3-pt jump shot from 25 ft,,46,56
192,2,0:30.0,,Defensive rebound by Z. Pachulia,46,56
193,2,0:18.0,,Personal foul by D. Waiters (drawn by D. Harris),46,56
194,2,0:04.0,,D. Williams misses 3-pt jump shot from 27 ft,46,56
195,2,0:04.0,Defensive rebound by Team,,46,56
196,2,0:04.0,Personal foul by W. Matthews (drawn by K. Singler),,46,56
197,2,0:04.0,K. Singler makes free throw 1 of 2,,47,56
198,2,0:04.0,K. Singler makes free throw 2 of 2,,48,56
199,2,0:00.0,,D. Harris misses 3-pt jump shot from 48 ft,48,56
200,2,0:00.0,,Offensive rebound by Team,48,56
201,3,11:52.0,,Offensive foul by Z. Pachulia (drawn by K. Durant),48,56
202,3,11:52.0,,Turnover by Z. Pachulia (offensive foul),48,56
203,3,11:41.0,S. Ibaka misses 2-pt jump shot from 19 ft,,48,56
204,3,11:40.0,,Defensive rebound by C. Parsons,48,56
205,3,11:22.0,,W. Matthews misses 2-pt jump shot from 9 ft,48,56
206,3,11:21.0,Defensive rebound by S. Ibaka,,48,56
207,3,11:17.0,R. Westbrook makes 2-pt layup from 1 ft,,50,56
208,3,11:05.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,50,56
209,3,11:04.0,Defensive rebound by N. Collison,,50,56
210,3,10:56.0,S. Ibaka makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,53,56
211,3,10:40.0,,D. Nowitzki makes 2-pt jump shot from 18 ft (assist by D. Williams),53,58
212,3,10:18.0,K. Durant misses 3-pt jump shot from 24 ft,,53,58
213,3,10:17.0,Offensive rebound by N. Collison,,53,58
214,3,10:16.0,N. Collison misses 2-pt layup from 2 ft (block by D. Nowitzki),,53,58
215,3,10:15.0,Offensive rebound by Team,,53,58
216,3,10:09.0,S. Ibaka makes 2-pt hook shot from 10 ft,,55,58
217,3,9:43.0,,D. Williams misses 3-pt jump shot from 22 ft,55,58
218,3,9:41.0,Defensive rebound by A. Roberson,,55,58
219,3,9:36.0,R. Westbrook makes 2-pt layup from 2 ft,,57,58
220,3,9:36.0,,Dallas full timeout,57,58
221,3,9:27.0,,W. Matthews makes 2-pt dunk at rim (assist by Z. Pachulia),57,60
222,3,9:11.0,K. Durant makes 2-pt jump shot from 14 ft,,59,60
223,3,9:02.0,,D. Williams misses 2-pt layup from 2 ft (block by K. Durant),59,60
224,3,9:01.0,Defensive rebound by N. Collison,,59,60
225,3,8:54.0,S. Ibaka misses 2-pt jump shot from 17 ft,,59,60
226,3,8:52.0,Offensive rebound by A. Roberson,,59,60
227,3,8:52.0,A. Roberson makes 2-pt layup from 3 ft,,61,60
228,3,8:37.0,,C. Parsons makes 2-pt layup from 1 ft (assist by Z. Pachulia),61,62
229,3,8:22.0,,Violation by Z. Pachulia (kicked ball),61,62
230,3,8:13.0,K. Durant makes 2-pt jump shot from 7 ft,,63,62
231,3,7:57.0,,W. Matthews misses 3-pt jump shot from 24 ft,63,62
232,3,7:55.0,Defensive rebound by N. Collison,,63,62
233,3,7:41.0,S. Ibaka misses 3-pt jump shot from 25 ft,,63,62
234,3,7:40.0,Offensive rebound by R. Westbrook,,63,62
235,3,7:32.0,Personal foul by D. Williams (drawn by S. Ibaka),,63,62
236,3,7:32.0,D. Waiters enters the game for A. Roberson,,63,62
237,3,7:24.0,R. Westbrook misses 2-pt jump shot from 9 ft,,63,62
238,3,7:23.0,,Defensive rebound by Z. Pachulia,63,62
239,3,7:10.0,,D. Nowitzki misses 2-pt jump shot from 8 ft,63,62
240,3,7:08.0,Defensive rebound by N. Collison,,63,62
241,3,7:01.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by D. Waiters),,66,62
242,3,6:41.0,,Z. Pachulia makes 2-pt dunk at rim (assist by D. Nowitzki),66,64
243,3,6:22.0,Shooting foul by D. Nowitzki (drawn by N. Collison),,66,64
244,3,6:22.0,N. Collison misses free throw 1 of 2,,66,64
245,3,6:22.0,Offensive rebound by Team,,66,64
246,3,6:22.0,N. Collison makes free throw 2 of 2,,67,64
247,3,6:03.0,,W. Matthews misses 2-pt jump shot from 7 ft (block by D. Waiters),67,64
248,3,6:02.0,Defensive rebound by R. Westbrook,,67,64
249,3,5:59.0,S. Ibaka makes 2-pt dunk at rim (assist by R. Westbrook),,69,64
250,3,5:43.0,,Personal foul by R. Westbrook (drawn by D. Williams),69,64
251,3,5:43.0,,D. Harris enters the game for D. Nowitzki,69,64
252,3,5:43.0,E. Freedom enters the game for N. Collison,,69,64
253,3,5:36.0,,Shooting foul by S. Ibaka (drawn by C. Parsons),69,64
254,3,5:36.0,,C. Parsons makes free throw 1 of 2,69,65
255,3,5:36.0,,C. Parsons makes free throw 2 of 2,69,66
256,3,5:18.0,K. Durant makes 3-pt jump shot from 27 ft,,72,66
257,3,4:59.0,,C. Parsons misses 3-pt jump shot from 24 ft,72,66
258,3,4:58.0,Defensive rebound by S. Ibaka,,72,66
259,3,4:46.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by K. Durant),,74,66
260,3,4:45.0,,Dallas full timeout,74,66
261,3,4:27.0,,W. Matthews misses 3-pt jump shot from 25 ft,74,66
262,3,4:25.0,Defensive rebound by R. Westbrook,,74,66
263,3,4:06.0,R. Westbrook misses 3-pt jump shot from 26 ft,,74,66
264,3,4:05.0,,Defensive rebound by C. Parsons,74,66
265,3,3:50.0,,Z. Pachulia misses 2-pt layup from 1 ft,74,66
266,3,3:49.0,Defensive rebound by R. Westbrook,,74,66
267,3,3:42.0,D. Waiters misses 3-pt jump shot from 23 ft,,74,66
268,3,3:42.0,,Defensive rebound by Z. Pachulia,74,66
269,3,3:42.0,Loose ball foul by R. Westbrook (drawn by Z. Pachulia),,74,66
270,3,3:30.0,,Offensive foul by Z. Pachulia (drawn by R. Westbrook),74,66
271,3,3:30.0,,Turnover by Z. Pachulia (offensive foul),74,66
272,3,3:30.0,,J. McGee enters the game for Z. Pachulia,74,66
273,3,3:19.0,Turnover by E. Freedom (3 sec),,74,66
274,3,3:05.0,,Shooting foul by R. Westbrook (drawn by J. McGee),74,66
275,3,3:05.0,,J. McGee misses free throw 1 of 2,74,66
276,3,3:05.0,,Offensive rebound by Team,74,66
277,3,3:05.0,,J. Barea enters the game for D. Williams,74,66
278,3,3:05.0,C. Payne enters the game for R. Westbrook,,74,66
279,3,3:05.0,,J. McGee makes free throw 2 of 2,74,67
280,3,2:56.0,Turnover by K. Durant (lost ball; steal by W. Matthews),,74,67
281,3,2:44.0,,D. Harris misses 3-pt jump shot from 24 ft,74,67
282,3,2:43.0,Defensive rebound by Team,,74,67
283,3,2:43.0,,Loose ball foul by J. McGee (drawn by E. Freedom),74,67
284,3,2:43.0,Oklahoma City full timeout,,74,67
285,3,2:29.0,E. Freedom makes 2-pt layup from 2 ft (assist by K. Durant),,76,67
286,3,2:09.0,,C. Parsons misses 2-pt jump shot from 4 ft,76,67
287,3,2:06.0,Defensive rebound by E. Freedom,,76,67
288,3,1:55.0,K. Durant makes 3-pt jump shot from 26 ft,,79,67
289,3,1:37.0,,C. Parsons misses 2-pt jump shot from 16 ft,79,67
290,3,1:36.0,Defensive rebound by K. Durant,,79,67
291,3,1:28.0,K. Durant misses 2-pt jump shot from 11 ft,,79,67
292,3,1:26.0,,Defensive rebound by W. Matthews,79,67
293,3,1:22.0,,C. Parsons makes 3-pt jump shot from 24 ft (assist by W. Matthews),79,70
294,3,1:01.0,C. Payne makes 2-pt jump shot from 19 ft,,81,70
295,3,0:53.0,,J. McGee makes 2-pt dunk at rim (assist by D. Harris),81,72
296,3,0:38.0,C. Payne makes 2-pt jump shot from 4 ft,,83,72
297,3,0:28.0,,Personal foul by D. Waiters (drawn by D. Harris),83,72
298,3,0:28.0,,D. Harris makes free throw 1 of 2,83,73
299,3,0:28.0,,D. Powell enters the game for C. Parsons,83,73
300,3,0:28.0,,D. Harris makes free throw 2 of 2,83,74
301,3,0:08.0,C. Payne misses 3-pt jump shot from 26 ft,,83,74
302,3,0:07.0,Offensive rebound by E. Freedom,,83,74
303,3,0:06.0,Personal foul by D. Powell (drawn by E. Freedom),,83,74
304,3,0:03.0,K. Durant makes 2-pt jump shot from 14 ft,,85,74
305,3,0:00.0,,W. Matthews misses 3-pt jump shot from 40 ft,85,74
306,3,0:00.0,,Offensive rebound by Team,85,74
307,4,11:41.0,D. Waiters misses 2-pt layup from 2 ft,,85,74
308,4,11:39.0,,Defensive rebound by J. Barea,85,74
309,4,11:20.0,,J. McGee makes 2-pt jump shot from 11 ft (assist by D. Williams),85,76
310,4,11:03.0,K. Singler misses 3-pt jump shot from 25 ft,,85,76
311,4,11:02.0,,Defensive rebound by J. McGee,85,76
312,4,10:54.0,,D. Nowitzki makes 2-pt jump shot from 14 ft (assist by D. Harris),85,78
313,4,10:53.0,Oklahoma City full timeout,,85,78
314,4,10:35.0,D. Waiters makes 3-pt jump shot from 25 ft (assist by C. Payne),,88,78
315,4,10:17.0,,D. Harris misses 2-pt layup from 2 ft (block by K. Singler),88,78
316,4,10:16.0,Defensive rebound by C. Payne,,88,78
317,4,10:06.0,C. Payne misses 3-pt jump shot from 26 ft,,88,78
318,4,10:06.0,,Defensive rebound by Team,88,78
319,4,9:54.0,,Offensive foul by D. Nowitzki (drawn by K. Singler),88,78
320,4,9:54.0,,Turnover by D. Nowitzki (offensive foul),88,78
321,4,9:34.0,Turnover by C. Payne (bad pass; steal by D. Nowitzki),,88,78
322,4,9:27.0,,D. Harris misses 2-pt jump shot from 10 ft,88,78
323,4,9:25.0,Defensive rebound by C. Payne,,88,78
324,4,9:20.0,C. Payne makes 2-pt jump shot from 13 ft,,90,78
325,4,9:15.0,,Dallas full timeout,90,78
326,4,9:15.0,,Z. Pachulia enters the game for J. McGee,90,78
327,4,9:00.0,,D. Williams makes 2-pt jump shot from 17 ft,90,80
328,4,8:40.0,Shooting foul by D. Harris (drawn by N. Collison),,90,80
329,4,8:40.0,N. Collison makes free throw 1 of 2,,91,80
330,4,8:40.0,N. Collison makes free throw 2 of 2,,92,80
331,4,8:23.0,,J. Barea misses 2-pt layup from 2 ft,92,80
332,4,8:22.0,Defensive rebound by E. Freedom,,92,80
333,4,8:11.0,N. Collison makes 2-pt layup at rim (assist by C. Payne),,94,80
334,4,8:01.0,,D. Williams misses 2-pt jump shot from 14 ft,94,80
335,4,7:59.0,Defensive rebound by E. Freedom,,94,80
336,4,7:59.0,,Technical foul by Z. Pachulia,94,80
337,4,7:59.0,K. Singler makes technical free throw,,95,80
338,4,7:59.0,,W. Matthews enters the game for D. Harris,95,80
339,4,7:59.0,K. Durant enters the game for K. Singler,,95,80
340,4,7:59.0,,C. Parsons enters the game for D. Nowitzki,95,80
341,4,7:59.0,,S. Mejri enters the game for Z. Pachulia,95,80
342,4,7:49.0,E. Freedom makes 2-pt layup from 2 ft (assist by C. Payne),,97,80
343,4,7:35.0,,J. Barea makes 2-pt jump shot from 4 ft,97,82
344,4,7:21.0,Turnover by C. Payne (lost ball),,97,82
345,4,7:15.0,,Shooting foul by E. Freedom (drawn by S. Mejri),97,82
346,4,7:15.0,,S. Mejri makes free throw 1 of 2,97,83
347,4,7:15.0,R. Westbrook enters the game for C. Payne,,97,83
348,4,7:15.0,S. Ibaka enters the game for N. Collison,,97,83
349,4,7:15.0,,S. Mejri makes free throw 2 of 2,97,84
350,4,6:58.0,K. Durant misses 3-pt jump shot from 26 ft,,97,84
351,4,6:57.0,,Defensive rebound by C. Parsons,97,84
352,4,6:47.0,,C. Parsons makes 2-pt layup from 1 ft,97,86
353,4,6:47.0,,Shooting foul by E. Freedom (drawn by C. Parsons),97,86
354,4,6:47.0,K. Singler enters the game for E. Freedom,,97,86
355,4,6:47.0,,C. Parsons makes free throw 1 of 1,97,87
356,4,6:37.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,100,87
357,4,6:30.0,,Personal foul by K. Singler (drawn by C. Parsons),100,87
358,4,6:23.0,,S. Mejri makes 2-pt layup at rim (assist by D. Williams),100,89
359,4,6:07.0,K. Singler makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,103,89
360,4,5:48.0,,Shooting foul by S. Ibaka (drawn by S. Mejri),103,89
361,4,5:48.0,,S. Mejri misses free throw 1 of 2,103,89
362,4,5:48.0,,Offensive rebound by Team,103,89
363,4,5:48.0,,S. Mejri makes free throw 2 of 2,103,90
364,4,5:38.0,Turnover by R. Westbrook (lost ball; steal by W. Matthews),,103,90
365,4,5:31.0,,W. Matthews makes 2-pt layup from 2 ft (assist by J. Barea),103,92
366,4,5:11.0,K. Durant misses 2-pt jump shot from 12 ft,,103,92
367,4,5:09.0,,Defensive rebound by J. Barea,103,92
368,4,5:05.0,,Shooting foul by K. Singler (drawn by C. Parsons),103,92
369,4,5:05.0,,C. Parsons makes free throw 1 of 3,103,93
370,4,5:05.0,,C. Parsons makes free throw 2 of 3,103,94
371,4,5:05.0,,C. Parsons makes free throw 3 of 3,103,95
372,4,4:42.0,R. Westbrook makes 2-pt jump shot from 19 ft,,105,95
373,4,4:26.0,,D. Williams makes 2-pt layup from 2 ft,105,97
374,4,4:08.0,K. Durant misses 3-pt jump shot from 25 ft,,105,97
375,4,4:07.0,,Defensive rebound by J. Barea,105,97
376,4,4:00.0,,C. Parsons misses 2-pt jump shot from 8 ft,105,97
377,4,3:56.0,Defensive rebound by D. Waiters,,105,97
378,4,3:41.0,Turnover by S. Ibaka (lost ball; steal by W. Matthews),,105,97
379,4,3:31.0,,C. Parsons makes 2-pt layup from 1 ft,105,99
380,4,3:31.0,Oklahoma City full timeout,,105,99
381,4,3:09.0,R. Westbrook misses 2-pt layup from 2 ft (block by S. Mejri),,105,99
382,4,3:07.0,Offensive rebound by K. Singler,,105,99
