,QUARTER,TIME_REMAINING,PHOENIX_ACTION,MINNESOTA_ACTION,PHOENIX_SCORE,MINNESOTA_SCORE
30,1,7:42.0,A. Len misses 2-pt jump shot from 22 ft,,13,14
31,1,7:41.0,Offensive rebound by P. Tucker,,13,14
32,1,7:41.0,P. Tucker makes 2-pt layup from 1 ft,,15,14
33,1,7:21.0,,Turnover by A. Wiggins (bad pass; steal by A. Len),15,14
34,1,7:16.0,D. Booker makes 2-pt layup from 1 ft,,17,14
35,1,7:05.0,,R. Rubio misses 2-pt layup from 2 ft (block by B. Knight),17,14
36,1,7:04.0,Defensive rebound by P. Tucker,,17,14
37,1,7:01.0,D. Booker makes 2-pt dunk from 1 ft (assist by P. Tucker),,19,14
38,1,7:01.0,,Minnesota full timeout,19,14
39,1,6:48.0,,Personal foul by T. Chandler,19,14
40,1,6:43.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by R. Rubio),19,17
41,1,6:18.0,A. Len makes 2-pt dunk at rim (assist by T. Chandler),,21,17
42,1,6:07.0,,R. Rubio misses 2-pt jump shot from 14 ft,21,17
43,1,6:06.0,Defensive rebound by A. Len,,21,17
44,1,5:57.0,Turnover by B. Knight (lost ball),,21,17
45,1,5:57.0,M. Teletović enters the game for T. Chandler,,21,17
46,1,5:45.0,,G. Dieng misses 2-pt layup from 3 ft,21,17
47,1,5:44.0,,Offensive rebound by K. Towns,21,17
48,1,5:44.0,,K. Towns makes 2-pt dunk at rim,21,19
49,1,5:44.0,,Shooting foul by A. Len (drawn by K. Towns),21,19
50,1,5:44.0,,Turnover by G. Dieng (lane violation.),21,19
51,1,5:37.0,P. Tucker misses 3-pt jump shot from 22 ft,,21,19
52,1,5:36.0,,Defensive rebound by R. Rubio,21,19
53,1,5:31.0,,R. Rubio makes 2-pt layup from 1 ft,21,21
54,1,5:18.0,Turnover by B. Knight (bad pass; steal by K. Towns),,21,21
55,1,5:03.0,,Inbound foul by P. Tucker,21,21
56,1,5:03.0,,K. Towns makes free throw 1 of 2,21,22
57,1,5:03.0,,K. Towns makes free throw 2 of 2,21,23
58,1,4:47.0,M. Teletović makes 2-pt dunk at rim (assist by A. Len),,23,23
59,1,4:27.0,,R. Rubio misses 3-pt jump shot from 25 ft,23,23
60,1,4:26.0,Defensive rebound by A. Len,,23,23
61,1,4:24.0,Turnover by A. Len (bad pass; steal by G. Dieng),,23,23
62,1,4:22.0,,Turnover by G. Dieng (back court),23,23
63,1,4:22.0,C. Budinger enters the game for P. Tucker,,23,23
64,1,4:13.0,A. Len makes 2-pt dunk at rim (assist by D. Booker),,25,23
65,1,4:01.0,,R. Rubio makes 2-pt jump shot from 19 ft,25,25
66,1,3:47.0,B. Knight misses 3-pt jump shot from 23 ft,,25,25
67,1,3:46.0,,Defensive rebound by K. Towns,25,25
68,1,3:40.0,,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Rubio),25,27
69,1,3:24.0,D. Booker makes 3-pt jump shot from 23 ft (assist by B. Knight),,28,27
70,1,3:09.0,,K. Towns makes 2-pt hook shot from 6 ft (assist by R. Rubio),28,29
71,1,3:02.0,Offensive foul by A. Len (drawn by K. Towns),,28,29
72,1,3:02.0,Turnover by A. Len (offensive foul),,28,29
73,1,3:02.0,J. Leuer enters the game for A. Len,,28,29
74,1,2:57.0,,Personal foul by M. Teletović,28,29
75,1,2:57.0,Phoenix full timeout,,28,29
76,1,2:57.0,,G. Smith enters the game for G. Dieng,28,29
77,1,2:57.0,,K. Towns makes free throw 1 of 2,28,30
78,1,2:57.0,,K. Towns makes free throw 2 of 2,28,31
79,1,2:46.0,M. Teletović misses 3-pt jump shot from 24 ft,,28,31
80,1,2:45.0,,Defensive rebound by R. Rubio,28,31
81,1,2:31.0,,Z. LaVine makes 2-pt layup from 2 ft,28,33
82,1,2:28.0,Shooting foul by Z. LaVine (drawn by D. Booker),,28,33
83,1,2:28.0,D. Booker makes free throw 1 of 2,,29,33
84,1,2:28.0,,S. Muhammad enters the game for Z. LaVine,29,33
85,1,2:28.0,D. Booker makes free throw 2 of 2,,30,33
86,1,2:12.0,,A. Wiggins misses 2-pt jump shot from 8 ft,30,33
87,1,2:10.0,Defensive rebound by D. Booker,,30,33
88,1,2:04.0,Shooting foul by K. Towns (drawn by M. Teletović),,30,33
89,1,2:04.0,M. Teletović makes free throw 1 of 2,,31,33
90,1,2:04.0,,T. Jones enters the game for R. Rubio,31,33
91,1,2:04.0,R. Price enters the game for D. Booker,,31,33
92,1,2:04.0,M. Teletović misses free throw 2 of 2,,31,33
93,1,2:03.0,,Defensive rebound by K. Towns,31,33
94,1,1:50.0,,K. Towns makes 2-pt jump shot from 8 ft (assist by T. Jones),31,35
95,1,1:32.0,B. Knight makes 3-pt jump shot from 29 ft (assist by R. Price),,34,35
96,1,1:10.0,,K. Towns misses 3-pt jump shot from 23 ft,34,35
97,1,1:09.0,,Offensive rebound by S. Muhammad,34,35
98,1,1:08.0,,S. Muhammad makes 2-pt layup from 1 ft,34,37
99,1,0:59.0,M. Teletović misses 3-pt jump shot from 25 ft,,34,37
100,1,0:59.0,,Defensive rebound by K. Towns,34,37
101,1,0:42.0,,Shooting foul by M. Teletović (drawn by K. Towns),34,37
102,1,0:42.0,,K. Towns makes 2-pt dunk at rim,34,39
103,1,0:42.0,,T. Prince enters the game for A. Wiggins,34,39
104,1,0:42.0,,K. Towns makes free throw 1 of 1,34,40
105,1,0:34.0,B. Knight misses 3-pt jump shot from 27 ft,,34,40
106,1,0:34.0,,Defensive rebound by S. Muhammad,34,40
107,1,0:18.0,,K. Towns misses 2-pt jump shot from 19 ft,34,40
108,1,0:17.0,Defensive rebound by M. Teletović,,34,40
109,1,0:03.0,R. Price makes 3-pt jump shot from 24 ft (assist by B. Knight),,37,40
110,2,11:42.0,,S. Muhammad misses 2-pt jump shot from 10 ft,37,40
111,2,11:41.0,Defensive rebound by M. Teletović,,37,40
112,2,11:31.0,Personal foul by T. Prince,,37,40
113,2,11:22.0,Offensive foul by M. Teletović (drawn by T. Prince),,37,40
114,2,11:22.0,Turnover by M. Teletović (offensive foul),,37,40
115,2,11:22.0,A. Williams enters the game for M. Teletović,,37,40
116,2,11:07.0,,Shooting foul by R. Price (drawn by T. Jones),37,40
117,2,11:07.0,,T. Jones misses free throw 1 of 2,37,40
118,2,11:07.0,,Offensive rebound by Team,37,40
119,2,11:07.0,,T. Jones makes free throw 2 of 2,37,41
120,2,10:53.0,D. Booker makes 2-pt jump shot from 8 ft,,39,41
121,2,10:53.0,Shooting foul by N. Bjelica (drawn by D. Booker),,39,41
122,2,10:53.0,D. Booker makes free throw 1 of 1,,40,41
123,2,10:36.0,,Turnover by G. Smith (lost ball; steal by J. Leuer),40,41
124,2,10:30.0,Offensive foul by A. Williams (drawn by G. Smith),,40,41
125,2,10:30.0,Turnover by A. Williams (offensive foul),,40,41
126,2,10:09.0,,Turnover by T. Jones (bad pass; steal by R. Price),40,41
127,2,10:05.0,Shooting foul by N. Bjelica (drawn by R. Price),,40,41
128,2,10:05.0,R. Price makes free throw 1 of 2,,41,41
129,2,10:05.0,R. Price makes free throw 2 of 2,,42,41
130,2,9:52.0,,S. Muhammad makes 2-pt jump shot from 17 ft (assist by N. Bjelica),42,43
131,2,9:46.0,Personal foul by G. Smith,,42,43
132,2,9:39.0,R. Price misses 2-pt layup from 2 ft,,42,43
133,2,9:38.0,,Defensive rebound by G. Smith,42,43
134,2,9:23.0,,T. Jones misses 3-pt jump shot from 22 ft,42,43
135,2,9:23.0,,Offensive rebound by S. Muhammad,42,43
136,2,9:21.0,,S. Muhammad makes 2-pt layup from 1 ft,42,45
137,2,9:07.0,D. Booker misses 2-pt jump shot from 23 ft,,42,45
138,2,9:06.0,,Defensive rebound by S. Muhammad,42,45
139,2,8:51.0,,T. Jones makes 2-pt jump shot from 17 ft,42,47
140,2,8:39.0,D. Booker misses 3-pt jump shot from 25 ft,,42,47
141,2,8:38.0,Offensive rebound by A. Williams,,42,47
142,2,8:37.0,A. Williams misses 2-pt layup from 2 ft,,42,47
143,2,8:36.0,Offensive rebound by A. Williams,,42,47
144,2,8:36.0,Offensive foul by A. Williams (drawn by G. Smith),,42,47
145,2,8:36.0,Turnover by A. Williams (offensive foul),,42,47
146,2,8:36.0,,Minnesota full timeout,42,47
147,2,8:36.0,B. Knight enters the game for D. Booker,,42,47
148,2,8:36.0,P. Tucker enters the game for C. Budinger,,42,47
149,2,8:36.0,A. Len enters the game for A. Williams,,42,47
150,2,8:22.0,,S. Muhammad misses 2-pt jump shot from 21 ft,42,47
151,2,8:22.0,Defensive rebound by P. Tucker,,42,47
152,2,8:02.0,Turnover by B. Knight (bad pass; steal by T. Jones),,42,47
153,2,7:55.0,,S. Muhammad makes 2-pt layup from 2 ft,42,49
154,2,7:35.0,B. Knight misses 3-pt jump shot from 25 ft,,42,49
155,2,7:34.0,Offensive rebound by P. Tucker,,42,49
156,2,7:26.0,R. Price misses 3-pt jump shot from 27 ft,,42,49
157,2,7:25.0,,Defensive rebound by S. Muhammad,42,49
158,2,7:14.0,,Turnover by T. Jones (lost ball; steal by J. Leuer),42,49
159,2,7:12.0,Turnover by J. Leuer (lost ball),,42,49
160,2,6:57.0,,S. Muhammad makes 2-pt hook shot from 3 ft,42,51
161,2,6:37.0,Shooting foul by N. Bjelica (drawn by R. Price),,42,51
162,2,6:37.0,R. Price makes free throw 1 of 2,,43,51
163,2,6:37.0,T. Chandler enters the game for J. Leuer,,43,51
164,2,6:37.0,,Z. LaVine enters the game for T. Prince,43,51
165,2,6:37.0,,R. Rubio enters the game for T. Jones,43,51
166,2,6:37.0,,K. Towns enters the game for G. Smith,43,51
167,2,6:37.0,R. Price makes free throw 2 of 2,,44,51
168,2,6:14.0,,S. Muhammad misses 3-pt jump shot from 25 ft,44,51
169,2,6:13.0,Defensive rebound by A. Len,,44,51
170,2,6:03.0,B. Knight makes 3-pt jump shot from 24 ft,,47,51
171,2,5:56.0,,Shooting foul by B. Knight (drawn by R. Rubio),47,51
172,2,5:56.0,,Minnesota full timeout,47,51
173,2,5:56.0,D. Booker enters the game for R. Price,,47,51
174,2,5:56.0,,A. Wiggins enters the game for S. Muhammad,47,51
175,2,5:56.0,,G. Dieng enters the game for N. Bjelica,47,51
176,2,5:56.0,,R. Rubio makes free throw 1 of 2,47,52
177,2,5:56.0,,R. Rubio misses free throw 2 of 2,47,52
178,2,5:56.0,Defensive rebound by T. Chandler,,47,52
179,2,5:39.0,Turnover by T. Chandler (lost ball; steal by A. Wiggins),,47,52
180,2,5:33.0,,R. Rubio misses 2-pt layup from 1 ft (block by D. Booker),47,52
181,2,5:32.0,Defensive rebound by B. Knight,,47,52
182,2,5:20.0,Turnover by T. Chandler (bad pass),,47,52
183,2,5:04.0,,Z. LaVine makes 2-pt jump shot from 15 ft (assist by K. Towns),47,54
184,2,4:44.0,Personal foul by R. Rubio,,47,54
185,2,4:44.0,B. Knight misses free throw 1 of 2,,47,54
186,2,4:44.0,Offensive rebound by Team,,47,54
187,2,4:44.0,B. Knight makes free throw 2 of 2,,48,54
188,2,4:32.0,,Turnover by Z. LaVine (step out of bounds),48,54
189,2,4:24.0,Turnover by B. Knight (lost ball; steal by R. Rubio),,48,54
190,2,4:19.0,,R. Rubio makes 2-pt layup from 1 ft,48,56
191,2,3:57.0,D. Booker misses 2-pt jump shot from 13 ft,,48,56
192,2,3:57.0,,Defensive rebound by R. Rubio,48,56
193,2,3:51.0,,K. Towns makes 2-pt layup from 1 ft (assist by R. Rubio),48,58
194,2,3:49.0,Phoenix full timeout,,48,58
195,2,3:33.0,Turnover by P. Tucker (3 sec),,48,58
196,2,3:19.0,,R. Rubio makes 2-pt jump shot from 17 ft,48,60
197,2,3:07.0,Personal foul by K. Towns,,48,60
198,2,3:07.0,P. Tucker makes free throw 1 of 2,,49,60
199,2,3:07.0,P. Tucker makes free throw 2 of 2,,50,60
200,2,2:54.0,,A. Wiggins makes 3-pt jump shot from 24 ft,50,63
201,2,2:35.0,P. Tucker misses 3-pt jump shot from 23 ft,,50,63
202,2,2:34.0,,Defensive rebound by G. Dieng,50,63
203,2,2:26.0,,K. Towns makes 2-pt jump shot from 21 ft (assist by R. Rubio),50,65
204,2,2:16.0,B. Knight makes 3-pt jump shot from 26 ft,,53,65
205,2,1:59.0,,K. Towns misses 2-pt layup from 4 ft,53,65
206,2,1:58.0,Defensive rebound by P. Tucker,,53,65
207,2,1:51.0,A. Len makes 2-pt layup from 1 ft (assist by B. Knight),,55,65
208,2,1:51.0,,Minnesota full timeout,55,65
209,2,1:41.0,,Shooting foul by D. Booker (drawn by A. Wiggins),55,65
210,2,1:41.0,,A. Wiggins misses free throw 1 of 2,55,65
211,2,1:41.0,,Offensive rebound by Team,55,65
212,2,1:41.0,,A. Wiggins misses free throw 2 of 2,55,65
213,2,1:41.0,Defensive rebound by T. Chandler,,55,65
214,2,1:29.0,B. Knight makes 2-pt jump shot from 19 ft (assist by T. Chandler),,57,65
215,2,1:18.0,,Offensive foul by K. Towns (drawn by B. Knight),57,65
216,2,1:18.0,,Turnover by K. Towns (offensive foul),57,65
217,2,1:18.0,,G. Smith enters the game for K. Towns,57,65
218,2,1:05.0,Personal foul by R. Rubio,,57,65
219,2,1:05.0,B. Knight makes free throw 1 of 2,,58,65
220,2,1:05.0,B. Knight makes free throw 2 of 2,,59,65
221,2,0:54.0,,R. Rubio misses 2-pt layup from 1 ft,59,65
222,2,0:53.0,Defensive rebound by T. Chandler,,59,65
223,2,0:45.0,A. Len misses 2-pt hook shot from 7 ft,,59,65
224,2,0:43.0,,Defensive rebound by R. Rubio,59,65
225,2,0:35.0,,Z. LaVine misses 3-pt jump shot from 25 ft,59,65
226,2,0:34.0,Defensive rebound by Team,,59,65
227,2,0:17.0,T. Chandler makes 2-pt jump shot from 4 ft (assist by B. Knight),,61,65
228,2,0:07.0,,Personal foul by T. Chandler,61,65
229,2,0:07.0,,G. Smith misses free throw 1 of 2,61,65
230,2,0:07.0,,Offensive rebound by Team,61,65
231,2,0:07.0,,G. Smith makes free throw 2 of 2,61,66
232,2,0:01.0,Turnover by D. Booker (traveling),,61,66
233,2,0:01.0,,Z. LaVine misses 3-pt jump shot from 37 ft,61,66
234,2,0:00.0,,Offensive rebound by Team,61,66
235,3,11:43.0,,K. Towns misses 2-pt jump shot from 11 ft,61,66
236,3,11:42.0,Defensive rebound by Team,,61,66
237,3,11:29.0,D. Booker misses 2-pt jump shot from 16 ft,,61,66
238,3,11:29.0,,Defensive rebound by G. Dieng,61,66
239,3,11:14.0,,Personal foul by T. Chandler,61,66
240,3,11:10.0,,A. Wiggins makes 3-pt jump shot from 27 ft (assist by K. Towns),61,69
241,3,10:52.0,A. Len makes 2-pt hook shot from 6 ft (assist by D. Booker),,63,69
242,3,10:36.0,,G. Dieng makes 2-pt jump shot from 16 ft,63,71
243,3,10:25.0,Turnover by A. Len (lost ball),,63,71
244,3,10:15.0,,G. Dieng makes 2-pt layup from 2 ft (assist by K. Towns),63,73
245,3,10:15.0,,Shooting foul by P. Tucker (drawn by G. Dieng),63,73
246,3,10:15.0,,G. Dieng makes free throw 1 of 1,63,74
247,3,10:04.0,D. Booker misses 2-pt jump shot from 7 ft,,63,74
248,3,10:03.0,,Defensive rebound by G. Dieng,63,74
249,3,9:53.0,,Turnover by R. Rubio (bad pass),63,74
250,3,9:43.0,B. Knight misses 2-pt jump shot from 6 ft,,63,74
251,3,9:42.0,,Defensive rebound by A. Wiggins,63,74
252,3,9:31.0,,G. Dieng makes 2-pt jump shot from 17 ft,63,76
253,3,9:29.0,Phoenix full timeout,,63,76
254,3,9:09.0,D. Booker makes 2-pt layup from 3 ft,,65,76
255,3,8:52.0,,K. Towns misses 2-pt jump shot from 3 ft,65,76
256,3,8:50.0,,Offensive rebound by G. Dieng,65,76
257,3,8:49.0,,Turnover by Z. LaVine (step out of bounds),65,76
258,3,8:30.0,D. Booker makes 2-pt layup from 2 ft (assist by T. Chandler),,67,76
259,3,8:23.0,,Z. LaVine makes 2-pt layup from 2 ft (assist by R. Rubio),67,78
260,3,8:15.0,Turnover by B. Knight (bad pass; steal by K. Towns),,67,78
261,3,8:12.0,,Turnover by R. Rubio (bad pass; steal by A. Len),67,78
262,3,8:10.0,Turnover by A. Len (bad pass; steal by R. Rubio),,67,78
263,3,8:08.0,,G. Dieng makes 2-pt dunk from 2 ft (assist by R. Rubio),67,80
264,3,7:41.0,B. Knight makes 3-pt jump shot from 25 ft,,70,80
265,3,7:23.0,,K. Towns makes 2-pt jump shot from 7 ft (assist by R. Rubio),70,82
266,3,7:03.0,M. Teletović enters the game for A. Len,,70,82
267,3,7:01.0,D. Booker misses 3-pt jump shot from 30 ft,,70,82
268,3,7:00.0,,Defensive rebound by Team,70,82
269,3,6:48.0,,R. Rubio misses 2-pt jump shot from 9 ft,70,82
270,3,6:46.0,,Offensive rebound by R. Rubio,70,82
271,3,6:42.0,,A. Wiggins misses 3-pt jump shot from 24 ft,70,82
272,3,6:40.0,,Offensive rebound by K. Towns,70,82
273,3,6:40.0,,Personal foul by D. Booker,70,82
274,3,6:40.0,,T. Prince enters the game for Z. LaVine,70,82
275,3,6:29.0,,Shooting foul by D. Booker (drawn by A. Wiggins),70,82
276,3,6:29.0,,A. Wiggins makes free throw 1 of 2,70,83
277,3,6:29.0,,A. Wiggins makes free throw 2 of 2,70,84
278,3,6:10.0,B. Knight misses 2-pt jump shot from 6 ft,,70,84
279,3,6:09.0,,Defensive rebound by K. Towns,70,84
280,3,6:03.0,,Shooting foul by T. Chandler (drawn by A. Wiggins),70,84
281,3,6:03.0,,A. Wiggins makes free throw 1 of 2,70,85
282,3,6:03.0,J. Leuer enters the game for T. Chandler,,70,85
283,3,6:03.0,,A. Wiggins makes free throw 2 of 2,70,86
284,3,6:00.0,Phoenix full timeout,,70,86
285,3,5:57.0,Personal foul by G. Dieng,,70,86
286,3,5:44.0,M. Teletović makes 3-pt jump shot from 25 ft (assist by P. Tucker),,73,86
287,3,5:22.0,Violation by M. Teletović (kicked ball),,73,86
288,3,5:20.0,,K. Towns makes 2-pt layup from 2 ft (assist by A. Wiggins),73,88
289,3,5:20.0,,Shooting foul by J. Leuer (drawn by K. Towns),73,88
290,3,5:20.0,,K. Towns makes free throw 1 of 1,73,89
291,3,5:04.0,D. Booker makes 2-pt jump shot from 3 ft,,75,89
292,3,4:46.0,,Turnover by R. Rubio (traveling),75,89
293,3,4:31.0,J. Leuer misses 2-pt jump shot from 14 ft (block by A. Wiggins),,75,89
294,3,4:30.0,,Defensive rebound by A. Wiggins,75,89
295,3,4:20.0,,A. Wiggins misses 2-pt jump shot from 5 ft,75,89
296,3,4:19.0,Defensive rebound by J. Leuer,,75,89
297,3,4:05.0,P. Tucker makes 2-pt layup from 1 ft (assist by M. Teletović),,77,89
298,3,3:47.0,,Shooting foul by P. Tucker (drawn by A. Wiggins),77,89
299,3,3:47.0,,A. Wiggins makes free throw 1 of 2,77,90
300,3,3:47.0,,A. Wiggins makes free throw 2 of 2,77,91
301,3,3:36.0,M. Teletović misses 2-pt jump shot from 6 ft (block by A. Wiggins),,77,91
302,3,3:35.0,,Defensive rebound by R. Rubio,77,91
303,3,3:26.0,,R. Rubio misses 3-pt jump shot from 22 ft,77,91
304,3,3:24.0,Defensive rebound by Team,,77,91
305,3,3:23.0,R. Price enters the game for J. Leuer,,77,91
306,3,3:12.0,D. Booker misses 2-pt jump shot from 17 ft,,77,91
307,3,3:11.0,,Defensive rebound by T. Prince,77,91
308,3,2:57.0,,A. Wiggins makes 2-pt jump shot from 3 ft,77,93
309,3,2:57.0,,Shooting foul by B. Knight (drawn by A. Wiggins),77,93
310,3,2:57.0,,N. Bjelica enters the game for K. Towns,77,93
311,3,2:57.0,,A. Wiggins makes free throw 1 of 1,77,94
312,3,2:44.0,R. Price misses 3-pt jump shot from 22 ft,,77,94
313,3,2:43.0,Offensive rebound by Team,,77,94
314,3,2:43.0,,T. Jones enters the game for R. Rubio,77,94
315,3,2:41.0,D. Booker misses 2-pt jump shot from 17 ft,,77,94
316,3,2:40.0,,Defensive rebound by G. Dieng,77,94
317,3,2:24.0,,T. Jones misses 3-pt jump shot from 25 ft,77,94
318,3,2:23.0,Defensive rebound by B. Knight,,77,94
319,3,2:16.0,B. Knight misses 3-pt jump shot from 27 ft,,77,94
320,3,2:15.0,,Defensive rebound by Team,77,94
321,3,2:15.0,Loose ball foul by P. Tucker,,77,94
322,3,2:15.0,,A. Wiggins makes free throw 1 of 2,77,95
323,3,2:15.0,C. Budinger enters the game for B. Knight,,77,95
324,3,2:15.0,A. Len enters the game for P. Tucker,,77,95
325,3,2:15.0,,Minnesota full timeout,77,95
326,3,2:15.0,,A. Wiggins misses free throw 2 of 2,77,95
327,3,2:14.0,Defensive rebound by A. Len,,77,95
328,3,1:56.0,A. Len makes 2-pt dunk at rim (assist by D. Booker),,79,95
329,3,1:30.0,,T. Prince makes 2-pt jump shot from 21 ft (assist by T. Jones),79,97
330,3,1:13.0,D. Booker misses 2-pt jump shot from 22 ft (block by A. Wiggins),,79,97
331,3,1:12.0,,Defensive rebound by A. Wiggins,79,97
332,3,1:11.0,,Personal foul by D. Booker,79,97
333,3,1:11.0,,A. Wiggins makes free throw 1 of 2,79,98
334,3,1:11.0,,S. Muhammad enters the game for T. Prince,79,98
335,3,1:11.0,,A. Wiggins makes free throw 2 of 2,79,99
336,3,0:53.0,M. Teletović makes 2-pt layup from 1 ft,,81,99
337,3,0:44.0,,N. Bjelica misses 3-pt jump shot from 25 ft,81,99
338,3,0:43.0,,Offensive rebound by G. Dieng,81,99
339,3,0:33.0,,G. Dieng misses 2-pt jump shot from 18 ft,81,99
340,3,0:32.0,Defensive rebound by D. Booker,,81,99
341,3,0:26.0,,Z. LaVine enters the game for A. Wiggins,81,99
342,3,0:15.0,C. Budinger makes 3-pt jump shot from 22 ft (assist by D. Booker),,84,99
343,3,0:04.0,,S. Muhammad misses 3-pt jump shot from 23 ft,84,99
344,3,0:03.0,Defensive rebound by R. Price,,84,99
345,3,0:01.0,Turnover by D. Booker (bad pass; steal by G. Dieng),,84,99
346,4,11:46.0,M. Teletović misses 2-pt layup from 3 ft,,84,99
347,4,11:44.0,Offensive rebound by A. Len,,84,99
348,4,11:40.0,Shooting foul by Z. LaVine (drawn by D. Booker),,84,99
349,4,11:40.0,D. Booker makes free throw 1 of 2,,85,99
350,4,11:40.0,D. Booker makes free throw 2 of 2,,86,99
351,4,11:30.0,,Turnover by N. Bjelica (lost ball; steal by R. Price),86,99
352,4,11:17.0,R. Price makes 3-pt jump shot from 25 ft (assist by M. Teletović),,89,99
353,4,11:03.0,,K. Towns misses 2-pt jump shot from 4 ft,89,99
354,4,11:02.0,Defensive rebound by A. Len,,89,99
355,4,10:54.0,R. Price misses 2-pt jump shot from 3 ft,,89,99
356,4,10:54.0,,Defensive rebound by N. Bjelica,89,99
357,4,10:46.0,,S. Muhammad misses 3-pt jump shot from 22 ft,89,99
358,4,10:44.0,,Offensive rebound by N. Bjelica,89,99
359,4,10:44.0,,N. Bjelica misses 2-pt layup at rim,89,99
360,4,10:40.0,Defensive rebound by A. Len,,89,99
361,4,10:36.0,M. Teletović misses 3-pt jump shot from 24 ft,,89,99
362,4,10:35.0,,Defensive rebound by Z. LaVine,89,99
363,4,10:20.0,,N. Bjelica makes 2-pt dunk at rim (assist by K. Towns),89,101
364,4,9:59.0,M. Teletović makes 2-pt jump shot from 10 ft (assist by D. Booker),,91,101
365,4,9:52.0,,Minnesota full timeout,91,101
366,4,9:45.0,,N. Bjelica misses 3-pt jump shot from 25 ft,91,101
367,4,9:44.0,Defensive rebound by A. Len,,91,101
368,4,9:25.0,Personal foul by Z. LaVine,,91,101
369,4,9:11.0,M. Teletović makes 2-pt jump shot from 11 ft,,93,101
370,4,8:48.0,,Personal foul by R. Price,93,101
371,4,8:38.0,,Z. LaVine misses 3-pt jump shot from 22 ft,93,101
372,4,8:37.0,Defensive rebound by C. Budinger,,93,101
373,4,8:29.0,Turnover by D. Booker (bad pass; steal by T. Jones),,93,101
374,4,8:24.0,,Shooting foul by R. Price (drawn by Z. LaVine),93,101
375,4,8:24.0,,Z. LaVine makes free throw 1 of 2,93,102
376,4,8:24.0,,R. Rubio enters the game for T. Jones,93,102
377,4,8:24.0,,Z. LaVine makes free throw 2 of 2,93,103
378,4,8:09.0,A. Len makes 2-pt dunk at rim (assist by R. Price),,95,103
379,4,7:55.0,,K. Towns misses 3-pt jump shot from 24 ft,95,103
380,4,7:54.0,Defensive rebound by M. Teletović,,95,103
381,4,7:42.0,M. Teletović misses 2-pt layup from 3 ft,,95,103
382,4,7:41.0,Offensive rebound by Team,,95,103
383,4,7:41.0,,G. Dieng enters the game for N. Bjelica,95,103
384,4,7:41.0,,A. Wiggins enters the game for S. Muhammad,95,103
385,4,7:37.0,Offensive foul by A. Len (drawn by R. Rubio),,95,103
386,4,7:37.0,Turnover by A. Len (offensive foul),,95,103
387,4,7:23.0,,A. Wiggins misses 3-pt jump shot from 23 ft,95,103
388,4,7:22.0,Defensive rebound by A. Len,,95,103
389,4,7:00.0,D. Booker makes 2-pt jump shot from 21 ft,,97,103
390,4,6:43.0,,Turnover by Z. LaVine (lost ball; steal by R. Price),97,103
391,4,6:40.0,Shooting foul by G. Dieng (drawn by D. Booker),,97,103
392,4,6:40.0,D. Booker makes free throw 1 of 2,,98,103
