,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
94,2,10:12.0,M. Plumlee makes 2-pt hook shot from 5 ft (assist by T. Ennis),,34,19
95,2,9:54.0,,A. Baynes misses 2-pt jump shot from 16 ft,34,19
96,2,9:52.0,Defensive rebound by D. Inglis,,34,19
97,2,9:51.0,Personal foul by A. Tolliver,,34,19
98,2,9:45.0,D. Inglis makes 2-pt dunk at rim (assist by J. Henson),,36,19
99,2,9:38.0,,Detroit full timeout,36,19
100,2,9:25.0,,A. Baynes misses 2-pt jump shot from 6 ft (block by J. Henson),36,19
101,2,9:25.0,,Offensive rebound by Team,36,19
102,2,9:25.0,,Offensive foul by S. Johnson (drawn by J. Cunningham),36,19
103,2,9:25.0,,Turnover by S. Johnson (offensive foul),36,19
104,2,9:11.0,Offensive foul by J. Henson (drawn by S. Blake),,36,19
105,2,9:11.0,Turnover by J. Henson (offensive foul),,36,19
106,2,8:52.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by S. Blake),36,22
107,2,8:36.0,J. Cunningham misses 2-pt jump shot from 20 ft,,36,22
108,2,8:36.0,,Defensive rebound by M. Morris,36,22
109,2,8:24.0,,Turnover by A. Baynes (3 sec),36,22
110,2,8:03.0,,Offensive charge foul by J. Cunningham (drawn by A. Tolliver),36,22
111,2,8:03.0,Turnover by J. Cunningham (offensive foul),,36,22
112,2,7:53.0,,S. Blake makes 2-pt layup at rim,36,24
113,2,7:53.0,,Shooting foul by T. Ennis (drawn by S. Blake),36,24
114,2,7:53.0,,S. Blake makes free throw 1 of 1,36,25
115,2,7:39.0,T. Ennis misses 2-pt jump shot from 18 ft,,36,25
116,2,7:39.0,,Defensive rebound by A. Baynes,36,25
117,2,7:20.0,,S. Johnson misses 2-pt jump shot from 4 ft,36,25
118,2,7:20.0,Defensive rebound by M. Plumlee,,36,25
119,2,7:20.0,Personal foul by S. Johnson,,36,25
120,2,7:20.0,J. Bayless enters the game for T. Ennis,,36,25
121,2,7:08.0,J. Cunningham makes 2-pt layup at rim (assist by J. Henson),,38,25
122,2,6:50.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by M. Morris),38,28
123,2,6:34.0,Shooting foul by A. Tolliver (drawn by J. Henson),,38,28
124,2,6:34.0,J. Henson makes free throw 1 of 2,,39,28
125,2,6:34.0,,K. Caldwell-Pope enters the game for S. Johnson,39,28
126,2,6:34.0,J. Henson misses free throw 2 of 2,,39,28
127,2,6:33.0,,Defensive rebound by A. Baynes,39,28
128,2,6:13.0,,M. Morris makes 2-pt jump shot from 15 ft,39,30
129,2,6:01.0,D. Inglis misses 2-pt jump shot from 17 ft (block by M. Morris),,39,30
130,2,6:00.0,,Defensive rebound by A. Baynes,39,30
131,2,5:48.0,,A. Tolliver misses 3-pt jump shot from 26 ft,39,30
132,2,5:45.0,Defensive rebound by J. Cunningham,,39,30
133,2,5:44.0,Milwaukee full timeout,,39,30
134,2,5:44.0,,R. Jackson enters the game for S. Blake,39,30
135,2,5:44.0,,T. Harris enters the game for A. Tolliver,39,30
136,2,5:44.0,,A. Drummond enters the game for A. Baynes,39,30
137,2,5:44.0,J. Parker enters the game for D. Inglis,,39,30
138,2,5:44.0,G. Antetokounmpo enters the game for M. Plumlee,,39,30
139,2,5:31.0,J. Parker misses 2-pt jump shot from 13 ft,,39,30
140,2,5:30.0,,Defensive rebound by A. Drummond,39,30
141,2,5:23.0,,M. Morris makes 3-pt jump shot from 23 ft (assist by T. Harris),39,33
142,2,5:23.0,,Shooting foul by J. Parker (drawn by M. Morris),39,33
143,2,5:23.0,,M. Morris makes free throw 1 of 1,39,34
144,2,5:08.0,J. Bayless misses 2-pt jump shot from 15 ft,,39,34
145,2,5:08.0,,Defensive rebound by Team,39,34
146,2,5:08.0,G. Monroe enters the game for J. Henson,,39,34
147,2,4:56.0,,A. Drummond misses 2-pt layup from 1 ft (block by G. Monroe),39,34
148,2,4:55.0,,Offensive rebound by Team,39,34
149,2,4:46.0,,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by M. Morris),39,37
150,2,4:24.0,Turnover by J. Bayless (traveling),,39,37
151,2,4:06.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),39,39
152,2,3:36.0,G. Antetokounmpo makes 2-pt hook shot from 5 ft,,41,39
153,2,3:23.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,41,39
154,2,3:22.0,Defensive rebound by G. Antetokounmpo,,41,39
155,2,3:13.0,J. Bayless makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,44,39
156,2,2:50.0,,M. Morris makes 2-pt jump shot from 18 ft,44,41
157,2,2:31.0,J. Parker makes 2-pt jump shot from 6 ft,,46,41
158,2,2:25.0,,Turnover by R. Jackson (lost ball; steal by G. Monroe),46,41
159,2,2:16.0,J. Bayless misses 2-pt jump shot from 19 ft,,46,41
160,2,2:16.0,,Defensive rebound by R. Jackson,46,41
161,2,2:10.0,,T. Harris makes 2-pt layup at rim (assist by R. Jackson),46,43
162,2,2:10.0,Milwaukee full timeout,,46,43
163,2,2:10.0,Official timeout,,46,43
164,2,2:10.0,K. Middleton enters the game for J. Cunningham,,46,43
165,2,1:55.0,G. Monroe makes 2-pt jump shot from 16 ft (assist by K. Middleton),,48,43
166,2,1:40.0,,A. Drummond misses 2-pt jump shot from 1 ft (block by G. Monroe),48,43
167,2,1:39.0,,Offensive rebound by Team,48,43
168,2,1:28.0,,R. Jackson misses 3-pt jump shot from 24 ft,48,43
169,2,1:25.0,Defensive rebound by G. Monroe,,48,43
170,2,1:21.0,K. Middleton misses 3-pt jump shot from 26 ft,,48,43
171,2,1:20.0,,Defensive rebound by A. Drummond,48,43
172,2,1:15.0,,K. Caldwell-Pope makes 2-pt layup at rim (assist by R. Jackson),48,45
173,2,0:59.0,Turnover by J. Parker (bad pass; steal by K. Caldwell-Pope),,48,45
174,2,0:37.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,48,45
175,2,0:37.0,Defensive rebound by J. Bayless,,48,45
176,2,0:25.0,G. Monroe misses 2-pt hook shot from 6 ft,,48,45
177,2,0:24.0,,Defensive rebound by T. Harris,48,45
178,2,0:07.0,,R. Jackson misses 3-pt jump shot from 26 ft,48,45
179,2,0:06.0,Defensive rebound by J. Parker,,48,45
180,2,0:01.0,Turnover by J. Parker (bad pass),,48,45
181,2,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 34 ft,48,45
182,2,0:00.0,,Offensive rebound by Team,48,45
183,3,11:38.0,K. Middleton makes 2-pt jump shot from 17 ft,,50,45
184,3,11:33.0,,A. Drummond misses 2-pt layup from 1 ft (block by G. Antetokounmpo),50,45
185,3,11:31.0,Defensive rebound by G. Monroe,,50,45
186,3,11:16.0,G. Antetokounmpo makes 2-pt jump shot from 6 ft (assist by J. Bayless),,52,45
187,3,11:00.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by K. Caldwell-Pope),52,47
188,3,10:34.0,G. Monroe makes 2-pt jump shot from 15 ft (assist by K. Middleton),,54,47
189,3,10:08.0,,A. Drummond makes 2-pt hook shot from 6 ft,54,49
190,3,9:57.0,Personal foul by M. Morris,,54,49
191,3,9:44.0,J. Bayless makes 2-pt jump shot from 6 ft (assist by G. Monroe),,56,49
192,3,9:28.0,,Shooting foul by J. Parker (drawn by T. Harris),56,49
193,3,9:28.0,,T. Harris makes free throw 1 of 2,56,50
194,3,9:28.0,,T. Harris makes free throw 2 of 2,56,51
195,3,9:15.0,G. Antetokounmpo makes 3-pt jump shot from 25 ft (assist by J. Bayless),,59,51
196,3,8:59.0,,Personal foul by J. Parker,59,51
197,3,8:59.0,,K. Caldwell-Pope misses free throw 1 of 2,59,51
198,3,8:59.0,,Offensive rebound by Team,59,51
199,3,8:59.0,,K. Caldwell-Pope makes free throw 2 of 2,59,52
200,3,8:44.0,G. Antetokounmpo misses 3-pt jump shot from 26 ft,,59,52
201,3,8:43.0,,Defensive rebound by A. Drummond,59,52
202,3,8:38.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,59,52
203,3,8:38.0,Defensive rebound by G. Monroe,,59,52
204,3,8:31.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft,,59,52
205,3,8:31.0,Offensive rebound by G. Antetokounmpo,,59,52
206,3,8:26.0,G. Antetokounmpo makes 2-pt layup at rim,,61,52
207,3,8:14.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,61,52
208,3,8:13.0,Defensive rebound by J. Bayless,,61,52
209,3,8:01.0,J. Bayless misses 2-pt jump shot from 20 ft,,61,52
210,3,8:00.0,,Defensive rebound by T. Harris,61,52
211,3,7:51.0,,A. Baynes enters the game for A. Drummond,61,52
212,3,7:37.0,,R. Jackson misses 3-pt jump shot from 25 ft,61,52
213,3,7:37.0,Defensive rebound by K. Middleton,,61,52
214,3,7:29.0,G. Monroe misses 2-pt hook shot from 6 ft,,61,52
215,3,7:26.0,,Defensive rebound by R. Jackson,61,52
216,3,7:15.0,,T. Harris misses 2-pt jump shot from 15 ft,61,52
217,3,7:15.0,Defensive rebound by G. Antetokounmpo,,61,52
218,3,7:03.0,K. Middleton misses 2-pt jump shot from 16 ft,,61,52
219,3,7:03.0,,Defensive rebound by T. Harris,61,52
220,3,6:39.0,,R. Jackson makes 2-pt jump shot from 19 ft,61,54
221,3,6:14.0,G. Monroe misses 2-pt jump shot from 5 ft,,61,54
222,3,6:13.0,,Defensive rebound by K. Caldwell-Pope,61,54
223,3,6:04.0,,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,61,54
224,3,6:03.0,Defensive rebound by J. Parker,,61,54
225,3,5:42.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,64,54
226,3,5:23.0,,T. Harris misses 3-pt jump shot from 22 ft,64,54
227,3,5:23.0,Defensive rebound by G. Monroe,,64,54
228,3,5:11.0,G. Monroe misses 2-pt jump shot from 3 ft (block by A. Baynes),,64,54
229,3,5:11.0,,Defensive rebound by Team,64,54
230,3,5:11.0,,Detroit full timeout,64,54
231,3,5:11.0,,A. Tolliver enters the game for T. Harris,64,54
232,3,5:03.0,,Personal foul by K. Middleton,64,54
233,3,4:47.0,,A. Baynes makes 2-pt dunk at rim (assist by M. Morris),64,56
234,3,4:35.0,Turnover by K. Middleton (lost ball; steal by R. Jackson),,64,56
235,3,4:22.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),64,59
236,3,4:01.0,K. Middleton makes 2-pt jump shot from 19 ft,,66,59
237,3,3:37.0,,K. Caldwell-Pope misses 2-pt layup at rim,66,59
238,3,3:36.0,Defensive rebound by G. Monroe,,66,59
239,3,3:30.0,G. Antetokounmpo makes 2-pt layup at rim,,68,59
240,3,3:05.0,,A. Tolliver misses 3-pt jump shot from 24 ft,68,59
241,3,3:05.0,Defensive rebound by G. Antetokounmpo,,68,59
242,3,2:59.0,G. Antetokounmpo makes 2-pt dunk at rim,,70,59
243,3,2:58.0,,Detroit full timeout,70,59
244,3,2:58.0,,S. Blake enters the game for R. Jackson,70,59
245,3,2:58.0,,S. Johnson enters the game for M. Morris,70,59
246,3,2:46.0,,A. Baynes misses 2-pt layup from 2 ft,70,59
247,3,2:45.0,Defensive rebound by J. Parker,,70,59
248,3,2:31.0,K. Middleton makes 2-pt jump shot from 9 ft,,72,59
249,3,2:14.0,,K. Caldwell-Pope makes 2-pt layup at rim,72,61
250,3,1:47.0,J. Parker misses 2-pt jump shot from 15 ft,,72,61
251,3,1:46.0,,Defensive rebound by A. Baynes,72,61
252,3,1:38.0,,Personal foul by J. Parker,72,61
253,3,1:38.0,T. Ennis enters the game for J. Bayless,,72,61
254,3,1:38.0,D. Inglis enters the game for J. Parker,,72,61
255,3,1:23.0,,K. Caldwell-Pope misses 2-pt layup from 1 ft,72,61
256,3,1:22.0,,Offensive rebound by K. Caldwell-Pope,72,61
257,3,1:19.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft,72,63
258,3,1:00.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,72,63
259,3,0:59.0,,Defensive rebound by A. Baynes,72,63
260,3,0:53.0,,A. Tolliver misses 3-pt jump shot from 26 ft,72,63
261,3,0:52.0,Defensive rebound by T. Ennis,,72,63
262,3,0:35.0,Turnover by G. Monroe (lost ball; steal by S. Johnson),,72,63
263,3,0:27.0,,S. Johnson misses 2-pt layup from 2 ft (block by G. Antetokounmpo),72,63
264,3,0:26.0,Defensive rebound by D. Inglis,,72,63
265,3,0:08.0,K. Middleton makes 2-pt jump shot from 14 ft,,74,63
266,3,0:01.0,,A. Tolliver makes 2-pt layup at rim (assist by S. Blake),74,65
267,4,11:45.0,,Offensive foul by A. Tolliver (drawn by J. Cunningham),74,65
268,4,11:45.0,,Turnover by A. Tolliver (offensive foul),74,65
269,4,11:32.0,D. Inglis misses 2-pt jump shot from 18 ft,,74,65
270,4,11:32.0,,Defensive rebound by Team,74,65
271,4,11:14.0,,T. Harris misses 2-pt jump shot from 15 ft,74,65
272,4,11:14.0,Defensive rebound by Team,,74,65
273,4,11:14.0,,A. Drummond enters the game for A. Baynes,74,65
274,4,11:02.0,Turnover by M. Plumlee (bad pass; steal by S. Johnson),,74,65
275,4,10:58.0,,S. Johnson makes 2-pt dunk at rim,74,67
276,4,10:47.0,T. Ennis misses 2-pt jump shot from 7 ft,,74,67
277,4,10:45.0,,Defensive rebound by A. Drummond,74,67
278,4,10:41.0,,Turnover by S. Johnson (lost ball; steal by J. Cunningham),74,67
279,4,10:35.0,T. Ennis makes 2-pt layup at rim (assist by D. Inglis),,76,67
280,4,10:19.0,,Offensive foul by S. Johnson (drawn by J. Cunningham),76,67
281,4,10:19.0,,Turnover by S. Johnson (offensive foul),76,67
282,4,10:19.0,,Violation by Team (jump ball),76,67
283,4,9:59.0,M. Plumlee misses 2-pt layup at rim,,76,67
284,4,9:59.0,,Defensive rebound by A. Tolliver,76,67
285,4,9:46.0,,T. Harris misses 2-pt layup from 1 ft,76,67
286,4,9:46.0,,Offensive rebound by A. Drummond,76,67
287,4,9:46.0,,A. Drummond makes 2-pt layup at rim,76,69
288,4,9:46.0,,Shooting foul by J. Henson (drawn by A. Drummond),76,69
289,4,9:46.0,,A. Drummond misses free throw 1 of 1,76,69
290,4,9:45.0,Defensive rebound by D. Inglis,,76,69
291,4,9:24.0,J. Cunningham misses 3-pt jump shot from 24 ft,,76,69
292,4,9:24.0,,Defensive rebound by A. Drummond,76,69
293,4,9:16.0,,Turnover by S. Johnson (bad pass; steal by T. Ennis),76,69
294,4,9:09.0,T. Ennis misses 2-pt layup from 2 ft (block by A. Tolliver),,76,69
295,4,9:08.0,,Defensive rebound by A. Drummond,76,69
296,4,8:47.0,,S. Johnson misses 2-pt jump shot from 19 ft,76,69
297,4,8:46.0,Defensive rebound by J. Henson,,76,69
298,4,8:30.0,T. Ennis makes 2-pt layup at rim,,78,69
299,4,8:14.0,,Shooting foul by M. Plumlee (drawn by S. Johnson),78,69
300,4,8:14.0,Official timeout,,78,69
301,4,8:14.0,,S. Johnson makes free throw 1 of 2,78,70
302,4,8:14.0,,S. Johnson makes free throw 2 of 2,78,71
303,4,8:06.0,Personal foul by S. Blake,,78,71
304,4,7:54.0,Turnover by T. Ennis (bad pass; steal by A. Drummond),,78,71
305,4,7:40.0,Offensive charge foul by S. Johnson (drawn by J. Cunningham),,78,71
306,4,7:40.0,,Turnover by S. Johnson (offensive foul),78,71
307,4,7:40.0,J. Bayless enters the game for T. Ennis,,78,71
308,4,7:40.0,,K. Caldwell-Pope enters the game for S. Johnson,78,71
309,4,7:19.0,Turnover by J. Cunningham (bad pass),,78,71
310,4,7:04.0,,A. Tolliver misses 3-pt jump shot from 25 ft,78,71
311,4,7:03.0,,Offensive rebound by T. Harris,78,71
312,4,7:02.0,,T. Harris misses 2-pt layup at rim,78,71
313,4,7:02.0,,Offensive rebound by T. Harris,78,71
314,4,7:02.0,,T. Harris makes 2-pt layup at rim,78,73
315,4,7:02.0,,Shooting foul by D. Inglis (drawn by T. Harris),78,73
316,4,7:02.0,J. Parker enters the game for D. Inglis,,78,73
317,4,7:02.0,G. Antetokounmpo enters the game for J. Cunningham,,78,73
318,4,7:02.0,,M. Morris enters the game for A. Tolliver,78,73
319,4,7:02.0,,T. Harris makes free throw 1 of 1,78,74
320,4,6:44.0,M. Plumlee makes 2-pt hook shot from 7 ft (assist by J. Henson),,80,74
321,4,6:22.0,,S. Blake misses 3-pt jump shot from 23 ft,80,74
322,4,6:21.0,,Offensive rebound by A. Drummond,80,74
323,4,6:18.0,,A. Drummond makes 2-pt layup from 1 ft,80,76
324,4,6:01.0,J. Henson makes 2-pt hook shot from 6 ft (assist by J. Bayless),,82,76
325,4,5:50.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by S. Blake),82,79
326,4,5:23.0,J. Henson misses 2-pt jump shot from 17 ft,,82,79
327,4,5:22.0,Offensive rebound by J. Parker,,82,79
328,4,5:03.0,G. Antetokounmpo makes 2-pt jump shot from 9 ft,,84,79
329,4,4:38.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by S. Blake),84,82
330,4,4:38.0,Milwaukee full timeout,,84,82
331,4,4:38.0,,R. Jackson enters the game for S. Blake,84,82
332,4,4:33.0,K. Middleton enters the game for J. Henson,,84,82
333,4,4:33.0,G. Monroe enters the game for M. Plumlee,,84,82
334,4,4:19.0,Turnover by G. Monroe (lost ball; steal by M. Morris),,84,82
335,4,4:10.0,,A. Drummond makes 2-pt layup at rim (assist by T. Harris),84,84
336,4,3:44.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,84,84
337,4,3:43.0,Offensive rebound by G. Monroe,,84,84
338,4,3:40.0,G. Monroe makes 2-pt layup at rim,,86,84
339,4,3:25.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,86,84
340,4,3:24.0,Defensive rebound by G. Antetokounmpo,,86,84
341,4,3:05.0,K. Middleton misses 2-pt jump shot from 6 ft,,86,84
342,4,3:04.0,,Defensive rebound by T. Harris,86,84
343,4,2:53.0,,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,86,84
344,4,2:52.0,Defensive rebound by G. Antetokounmpo,,86,84
345,4,2:36.0,K. Middleton makes 2-pt layup at rim (assist by J. Bayless),,88,84
346,4,2:36.0,Shooting foul by T. Harris (drawn by K. Middleton),,88,84
347,4,2:36.0,,Detroit full timeout,88,84
348,4,2:36.0,K. Middleton makes free throw 1 of 1,,89,84
349,4,2:26.0,,Personal foul by K. Middleton,89,84
350,4,2:10.0,,R. Jackson misses 3-pt jump shot from 25 ft,89,84
351,4,2:09.0,,Offensive rebound by K. Caldwell-Pope,89,84
352,4,1:58.0,,Personal foul by G. Antetokounmpo,89,84
353,4,1:58.0,,M. Morris misses free throw 1 of 2,89,84
354,4,1:58.0,,Offensive rebound by Team,89,84
355,4,1:58.0,,M. Morris misses free throw 2 of 2,89,84
356,4,1:56.0,Defensive rebound by G. Antetokounmpo,,89,84
357,4,1:45.0,Personal foul by R. Jackson,,89,84
358,4,1:30.0,K. Middleton misses 3-pt jump shot from 26 ft,,89,84
359,4,1:30.0,,Defensive rebound by R. Jackson,89,84
360,4,1:19.0,,R. Jackson makes 2-pt layup from 1 ft,89,86
361,4,1:04.0,Offensive foul by K. Middleton (drawn by R. Jackson),,89,86
362,4,1:04.0,Turnover by K. Middleton (offensive foul),,89,86
363,4,0:48.0,,A. Drummond misses 2-pt jump shot from 4 ft (block by J. Parker),89,86
364,4,0:48.0,,Offensive rebound by Team,89,86
365,4,0:47.0,,Shooting foul by G. Monroe (drawn by T. Harris),89,86
366,4,0:47.0,,T. Harris makes free throw 1 of 2,89,87
367,4,0:47.0,,T. Harris makes free throw 2 of 2,89,88
368,4,0:30.0,K. Middleton makes 2-pt jump shot from 18 ft,,91,88
369,4,0:30.0,,Detroit full timeout,91,88
370,4,0:18.0,,R. Jackson makes 2-pt layup at rim,91,90
371,4,0:13.0,Milwaukee full timeout,,91,90
372,4,0:13.0,Milwaukee full timeout,,91,90
373,4,0:13.0,Milwaukee full timeout,,91,90
374,4,0:10.0,Personal foul by T. Harris,,91,90
375,4,0:10.0,J. Bayless misses free throw 1 of 2,,91,90
376,4,0:10.0,Offensive rebound by Team,,91,90
377,4,0:10.0,J. Bayless misses free throw 2 of 2,,91,90
378,4,0:08.0,,Defensive rebound by R. Jackson,91,90
379,4,0:08.0,,Detroit full timeout,91,90
380,4,0:08.0,J. Henson enters the game for G. Monroe,,91,90
381,4,0:05.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,91,90
382,4,0:03.0,,Offensive rebound by A. Drummond,91,90
383,4,0:02.0,,A. Drummond makes 2-pt layup at rim,91,92
