,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
37,1,7:19.0,Offensive rebound by T. Robinson,,6,12
38,1,7:15.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by T. Robinson),,9,12
39,1,6:57.0,,R. Sessions makes 3-pt jump shot from 28 ft (assist by B. Beal),9,15
40,1,6:40.0,T. Robinson makes 2-pt jump shot from 5 ft (assist by S. Larkin),,11,15
41,1,6:24.0,,M. Morris makes 2-pt layup at rim (assist by R. Sessions),11,17
42,1,6:06.0,B. Bogdanović makes 2-pt jump shot from 20 ft (assist by W. Ellington),,13,17
43,1,5:59.0,,Turnover by R. Sessions (traveling),13,17
44,1,5:44.0,B. Bogdanović makes 2-pt hook shot from 12 ft,,15,17
45,1,5:35.0,,O. Porter misses 3-pt jump shot from 22 ft,15,17
46,1,5:33.0,Defensive rebound by R. Hollis-Jefferson,,15,17
47,1,5:22.0,S. Larkin misses 2-pt jump shot from 9 ft,,15,17
48,1,5:21.0,Offensive rebound by S. Larkin,,15,17
49,1,5:12.0,T. Robinson makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,17,17
50,1,5:12.0,,Washington full timeout,17,17
51,1,4:59.0,,M. Gortat makes 2-pt hook shot from 11 ft (assist by R. Sessions),17,19
52,1,4:40.0,W. Ellington makes 2-pt jump shot from 22 ft (assist by S. Larkin),,19,19
53,1,4:17.0,,Shooting foul by R. Hollis-Jefferson (drawn by M. Morris),19,19
54,1,4:17.0,,M. Morris misses free throw 1 of 2,19,19
55,1,4:17.0,,Offensive rebound by Team,19,19
56,1,4:17.0,,G. Temple enters the game for B. Beal,19,19
57,1,4:17.0,,M. Morris makes free throw 2 of 2,19,20
58,1,4:01.0,Personal foul by O. Porter,,19,20
59,1,3:55.0,T. Robinson makes 2-pt jump shot from 5 ft (assist by S. Larkin),,21,20
60,1,3:55.0,Shooting foul by M. Gortat (drawn by T. Robinson),,21,20
61,1,3:55.0,T. Robinson misses free throw 1 of 1,,21,20
62,1,3:54.0,,Defensive rebound by O. Porter,21,20
63,1,3:38.0,,M. Gortat misses 2-pt jump shot from 9 ft,21,20
64,1,3:37.0,Defensive rebound by R. Hollis-Jefferson,,21,20
65,1,3:26.0,Turnover by S. Larkin (bad pass; steal by G. Temple),,21,20
66,1,3:21.0,,R. Sessions makes 2-pt layup from 1 ft (assist by G. Temple),21,22
67,1,3:09.0,R. Hollis-Jefferson misses 3-pt jump shot from 26 ft,,21,22
68,1,3:09.0,Offensive rebound by Team,,21,22
69,1,3:09.0,,Loose ball foul by M. Gortat,21,22
70,1,3:09.0,,N. Hilário enters the game for M. Gortat,21,22
71,1,3:09.0,S. Kilpatrick enters the game for R. Hollis-Jefferson,,21,22
72,1,2:57.0,Turnover by W. Ellington (bad pass; steal by G. Temple),,21,22
73,1,2:57.0,,Personal foul by T. Robinson,21,22
74,1,2:45.0,,M. Morris misses 2-pt jump shot from 19 ft,21,22
75,1,2:44.0,Defensive rebound by T. Robinson,,21,22
76,1,2:34.0,B. Bogdanović misses 3-pt jump shot from 27 ft,,21,22
77,1,2:33.0,,Defensive rebound by O. Porter,21,22
78,1,2:23.0,,M. Morris makes 2-pt dunk at rim (assist by O. Porter),21,24
79,1,2:06.0,S. Larkin misses 2-pt layup from 2 ft,,21,24
80,1,2:04.0,,Defensive rebound by O. Porter,21,24
81,1,1:54.0,,R. Sessions misses 2-pt jump shot from 14 ft,21,24
82,1,1:53.0,,Offensive rebound by N. Hilário,21,24
83,1,1:50.0,,R. Sessions makes 2-pt layup from 1 ft (assist by O. Porter),21,26
84,1,1:42.0,,J. Dudley enters the game for M. Morris,21,26
85,1,1:42.0,H. Sims enters the game for T. Robinson,,21,26
86,1,1:42.0,D. Sloan enters the game for S. Larkin,,21,26
87,1,1:42.0,M. Brown enters the game for W. Ellington,,21,26
88,1,1:42.0,,B. Beal enters the game for R. Sessions,21,26
89,1,1:24.0,B. Bogdanović misses 2-pt layup at rim (block by N. Hilário),,21,26
90,1,1:23.0,,Defensive rebound by O. Porter,21,26
91,1,1:18.0,,G. Temple misses 2-pt layup from 1 ft (block by H. Sims),21,26
92,1,1:15.0,,Offensive rebound by B. Beal,21,26
93,1,1:11.0,,B. Beal makes 2-pt layup from 1 ft,21,28
94,1,0:58.0,H. Sims makes 2-pt jump shot from 19 ft (assist by D. Sloan),,23,28
95,1,0:50.0,,N. Hilário makes 2-pt layup from 1 ft (assist by J. Dudley),23,30
96,1,0:50.0,,Shooting foul by H. Sims (drawn by N. Hilário),23,30
97,1,0:50.0,,K. Oubre enters the game for O. Porter,23,30
98,1,0:50.0,,N. Hilário misses free throw 1 of 1,23,30
99,1,0:50.0,Defensive rebound by B. Bogdanović,,23,30
100,1,0:40.0,Offensive foul by S. Kilpatrick (drawn by G. Temple),,23,30
101,1,0:40.0,Turnover by S. Kilpatrick (offensive foul),,23,30
102,1,0:28.0,,Turnover by B. Beal (bad pass),23,30
103,1,0:07.0,,Violation by J. Dudley (kicked ball),23,30
104,1,0:02.0,B. Bogdanović misses 2-pt layup from 2 ft,,23,30
105,1,0:01.0,,Defensive rebound by G. Temple,23,30
106,2,11:41.0,D. Sloan misses 2-pt jump shot from 18 ft (block by N. Hilário),,23,30
107,2,11:39.0,,Defensive rebound by J. Dudley,23,30
108,2,11:23.0,,K. Oubre misses 3-pt jump shot from 28 ft,23,30
109,2,11:22.0,,Offensive rebound by N. Hilário,23,30
110,2,11:10.0,,G. Temple misses 3-pt jump shot from 23 ft,23,30
111,2,11:09.0,Defensive rebound by H. Sims,,23,30
112,2,10:59.0,H. Sims misses 2-pt jump shot from 6 ft,,23,30
113,2,10:58.0,,Defensive rebound by J. Dudley,23,30
114,2,10:55.0,,Turnover by J. Dudley (lost ball; steal by C. McCullough),23,30
115,2,10:51.0,M. Brown makes 2-pt layup at rim,,25,30
116,2,10:29.0,,Turnover by J. Dudley (bad pass; steal by C. McCullough),25,30
117,2,10:24.0,S. Kilpatrick makes 2-pt layup at rim (assist by C. McCullough),,27,30
118,2,10:24.0,,Washington full timeout,27,30
119,2,10:06.0,,J. Dudley misses 2-pt jump shot from 21 ft,27,30
120,2,10:05.0,,Offensive rebound by G. Temple,27,30
121,2,10:02.0,,G. Temple misses 2-pt jump shot from 16 ft,27,30
122,2,10:01.0,Defensive rebound by S. Kilpatrick,,27,30
123,2,9:51.0,M. Brown makes 2-pt layup from 2 ft (assist by D. Sloan),,29,30
124,2,9:44.0,,K. Oubre makes 2-pt dunk at rim (assist by B. Beal),29,32
125,2,9:43.0,,Technical foul by K. Oubre,29,32
126,2,9:43.0,S. Kilpatrick makes technical free throw,,30,32
127,2,9:29.0,D. Sloan misses 2-pt jump shot from 4 ft,,30,32
128,2,9:28.0,,Defensive rebound by K. Oubre,30,32
129,2,9:08.0,,N. Hilário makes 2-pt layup at rim,30,34
130,2,8:55.0,Personal foul by G. Temple,,30,34
131,2,8:38.0,C. McCullough misses 3-pt jump shot from 26 ft,,30,34
132,2,8:36.0,,Defensive rebound by K. Oubre,30,34
133,2,8:27.0,,B. Beal makes 2-pt jump shot from 10 ft,30,36
134,2,8:13.0,H. Sims makes 2-pt jump shot from 12 ft (assist by M. Brown),,32,36
135,2,8:01.0,,B. Beal makes 2-pt layup at rim (assist by N. Hilário),32,38
136,2,7:55.0,Personal foul by K. Oubre,,32,38
137,2,7:55.0,,M. Morris enters the game for J. Dudley,32,38
138,2,7:41.0,S. Kilpatrick misses 3-pt jump shot from 28 ft,,32,38
139,2,7:40.0,,Defensive rebound by Team,32,38
140,2,7:25.0,,G. Temple makes 2-pt jump shot from 19 ft,32,40
141,2,7:08.0,Shooting foul by B. Beal (drawn by M. Brown),,32,40
142,2,7:08.0,M. Brown misses free throw 1 of 2,,32,40
143,2,7:08.0,Offensive rebound by Team,,32,40
144,2,7:08.0,,R. Sessions enters the game for G. Temple,32,40
145,2,7:08.0,M. Brown makes free throw 2 of 2,,33,40
146,2,6:50.0,,M. Morris misses 2-pt layup from 1 ft (block by C. McCullough),33,40
147,2,6:49.0,Defensive rebound by C. McCullough,,33,40
148,2,6:37.0,M. Brown misses 2-pt jump shot from 20 ft,,33,40
149,2,6:36.0,,Defensive rebound by Team,33,40
150,2,6:16.0,,Turnover by N. Hilário (bad pass),33,40
151,2,6:16.0,,O. Porter enters the game for K. Oubre,33,40
152,2,6:00.0,H. Sims makes 2-pt jump shot from 17 ft (assist by D. Sloan),,35,40
153,2,5:38.0,,Personal foul by H. Sims,35,40
154,2,5:38.0,Official timeout,,35,40
155,2,5:38.0,,M. Gortat enters the game for N. Hilário,35,40
156,2,5:29.0,,M. Gortat makes 2-pt hook shot from 9 ft (assist by R. Sessions),35,42
157,2,5:10.0,H. Sims makes 2-pt hook shot from 6 ft (assist by D. Sloan),,37,42
158,2,5:05.0,,Turnover by M. Morris (bad pass; steal by C. McCullough),37,42
159,2,5:01.0,C. McCullough makes 3-pt jump shot from 26 ft,,40,42
160,2,4:36.0,,Turnover by Team (shot clock),40,42
161,2,4:17.0,D. Sloan misses 2-pt layup at rim,,40,42
162,2,4:16.0,,Defensive rebound by M. Gortat,40,42
163,2,4:10.0,,R. Sessions misses 2-pt layup from 2 ft,40,42
164,2,4:09.0,,Offensive rebound by M. Gortat,40,42
165,2,4:04.0,,O. Porter misses 2-pt layup from 1 ft,40,42
166,2,4:03.0,,Offensive rebound by M. Morris,40,42
167,2,4:01.0,,M. Morris misses 2-pt dunk at rim,40,42
168,2,3:58.0,Defensive rebound by H. Sims,,40,42
169,2,3:56.0,M. Brown misses 2-pt jump shot from 4 ft (block by M. Gortat),,40,42
170,2,3:54.0,,Defensive rebound by M. Morris,40,42
171,2,3:52.0,,Personal foul by C. McCullough,40,42
172,2,3:52.0,Brooklyn full timeout,,40,42
173,2,3:52.0,S. Larkin enters the game for H. Sims,,40,42
174,2,3:52.0,T. Robinson enters the game for D. Sloan,,40,42
175,2,3:52.0,,G. Temple enters the game for B. Beal,40,42
176,2,3:43.0,,Turnover by M. Morris (bad pass; steal by C. McCullough),40,42
177,2,3:39.0,T. Robinson makes 2-pt layup from 1 ft,,42,42
178,2,3:24.0,,M. Gortat makes 2-pt layup at rim (assist by O. Porter),42,44
179,2,3:00.0,C. McCullough misses 2-pt jump shot from 18 ft,,42,44
180,2,2:59.0,,Defensive rebound by O. Porter,42,44
181,2,2:53.0,,M. Morris misses 2-pt layup from 1 ft,42,44
182,2,2:50.0,Defensive rebound by M. Brown,,42,44
183,2,2:41.0,M. Brown misses 3-pt jump shot from 26 ft,,42,44
184,2,2:40.0,Offensive rebound by S. Larkin,,42,44
185,2,2:37.0,S. Kilpatrick makes 3-pt jump shot from 26 ft (assist by S. Larkin),,45,44
186,2,2:19.0,,G. Temple makes 3-pt jump shot from 28 ft (assist by R. Sessions),45,47
187,2,1:55.0,S. Larkin makes 2-pt jump shot from 21 ft,,47,47
188,2,1:35.0,,M. Gortat makes 2-pt layup at rim (assist by R. Sessions),47,49
189,2,1:23.0,S. Kilpatrick makes 2-pt layup from 1 ft (assist by S. Larkin),,49,49
190,2,1:06.0,,M. Morris makes 2-pt dunk at rim (assist by R. Sessions),49,51
191,2,1:04.0,Brooklyn full timeout,,49,51
192,2,1:04.0,,N. Hilário enters the game for M. Gortat,49,51
193,2,0:56.0,Personal foul by G. Temple,,49,51
194,2,0:51.0,T. Robinson makes 2-pt dunk at rim (assist by M. Brown),,51,51
195,2,0:36.0,,Shooting foul by S. Kilpatrick (drawn by N. Hilário),51,51
196,2,0:36.0,,N. Hilário makes 2-pt layup at rim (assist by R. Sessions),51,53
197,2,0:36.0,,N. Hilário makes free throw 1 of 1,51,54
198,2,0:26.0,Shooting foul by N. Hilário (drawn by T. Robinson),,51,54
199,2,0:26.0,T. Robinson misses free throw 1 of 2,,51,54
200,2,0:26.0,Offensive rebound by Team,,51,54
201,2,0:26.0,W. Ellington enters the game for S. Kilpatrick,,51,54
202,2,0:26.0,T. Robinson makes free throw 2 of 2,,52,54
203,2,0:26.0,,Washington full timeout,52,54
204,2,0:26.0,,B. Beal enters the game for G. Temple,52,54
205,2,0:04.0,,M. Morris misses 3-pt jump shot from 23 ft,52,54
206,2,0:02.0,,Offensive rebound by N. Hilário,52,54
207,2,0:01.0,,N. Hilário misses 2-pt jump shot from 3 ft (block by M. Brown),52,54
208,2,0:00.0,,Offensive rebound by Team,52,54
209,3,11:42.0,S. Larkin misses 2-pt jump shot from 11 ft,,52,54
210,3,11:41.0,,Defensive rebound by M. Morris,52,54
211,3,11:25.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by M. Morris),52,57
212,3,11:07.0,Turnover by B. Bogdanović (traveling),,52,57
213,3,10:51.0,,B. Beal misses 3-pt jump shot from 28 ft,52,57
214,3,10:50.0,Defensive rebound by S. Larkin,,52,57
215,3,10:37.0,T. Robinson makes 2-pt layup at rim (assist by S. Larkin),,54,57
216,3,10:22.0,,M. Morris misses 2-pt jump shot from 16 ft,54,57
217,3,10:21.0,Defensive rebound by S. Larkin,,54,57
218,3,10:15.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by S. Larkin),,57,57
219,3,10:07.0,,Shooting foul by R. Hollis-Jefferson (drawn by O. Porter),57,57
220,3,10:07.0,,O. Porter makes 2-pt layup from 1 ft,57,59
221,3,10:07.0,,O. Porter makes free throw 1 of 1,57,60
222,3,9:44.0,B. Bogdanović misses 3-pt jump shot from 24 ft,,57,60
223,3,9:43.0,,Defensive rebound by M. Morris,57,60
224,3,9:36.0,,Shooting foul by S. Larkin (drawn by M. Gortat),57,60
225,3,9:36.0,,M. Gortat makes free throw 1 of 2,57,61
226,3,9:36.0,,M. Gortat makes free throw 2 of 2,57,62
227,3,9:21.0,Personal foul by B. Beal,,57,62
228,3,9:13.0,S. Larkin misses 2-pt jump shot from 21 ft,,57,62
229,3,9:12.0,,Defensive rebound by M. Morris,57,62
230,3,9:03.0,,R. Sessions misses 2-pt layup at rim,57,62
231,3,9:02.0,,Offensive rebound by M. Gortat,57,62
232,3,8:47.0,,M. Gortat makes 2-pt hook shot from 4 ft (assist by R. Sessions),57,64
233,3,8:27.0,T. Robinson misses 2-pt jump shot from 3 ft,,57,64
234,3,8:26.0,,Defensive rebound by M. Gortat,57,64
235,3,8:24.0,,Personal take foul by B. Bogdanović,57,64
236,3,8:12.0,,M. Morris makes 2-pt layup at rim,57,66
237,3,8:07.0,Brooklyn full timeout,,57,66
238,3,7:58.0,Offensive foul by T. Robinson (drawn by O. Porter),,57,66
239,3,7:58.0,Turnover by T. Robinson (offensive foul),,57,66
240,3,7:35.0,,M. Gortat misses 2-pt jump shot from 14 ft,57,66
241,3,7:34.0,Defensive rebound by W. Ellington,,57,66
242,3,7:22.0,W. Ellington makes 3-pt jump shot from 23 ft (assist by T. Robinson),,60,66
243,3,7:13.0,,B. Beal makes 2-pt layup at rim,60,68
244,3,7:04.0,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft,,60,68
245,3,7:03.0,Offensive rebound by T. Robinson,,60,68
246,3,7:02.0,T. Robinson makes 2-pt dunk at rim,,62,68
247,3,6:48.0,,R. Sessions misses 2-pt layup from 2 ft,62,68
248,3,6:47.0,Defensive rebound by W. Ellington,,62,68
249,3,6:43.0,B. Bogdanović misses 2-pt jump shot from 3 ft (block by B. Beal),,62,68
250,3,6:40.0,,Defensive rebound by B. Beal,62,68
251,3,6:37.0,,Shooting foul by W. Ellington (drawn by M. Gortat),62,68
252,3,6:37.0,,M. Gortat makes free throw 1 of 2,62,69
253,3,6:37.0,,M. Gortat makes free throw 2 of 2,62,70
254,3,6:19.0,B. Bogdanović misses 2-pt jump shot from 16 ft,,62,70
255,3,6:18.0,Offensive rebound by S. Larkin,,62,70
256,3,6:14.0,W. Ellington misses 3-pt jump shot from 27 ft,,62,70
257,3,6:13.0,,Defensive rebound by M. Gortat,62,70
258,3,6:04.0,,R. Sessions misses 2-pt layup at rim (block by S. Larkin),62,70
259,3,6:02.0,,Offensive rebound by R. Sessions,62,70
260,3,5:59.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by R. Sessions),62,72
261,3,5:36.0,B. Bogdanović misses 2-pt jump shot from 5 ft,,62,72
262,3,5:36.0,,Defensive rebound by Team,62,72
263,3,5:36.0,Loose ball foul by T. Robinson,,62,72
264,3,5:36.0,,O. Porter misses free throw 1 of 2,62,72
265,3,5:36.0,,Offensive rebound by Team,62,72
266,3,5:36.0,,O. Porter makes free throw 2 of 2,62,73
267,3,5:25.0,S. Larkin misses 2-pt jump shot from 8 ft (block by O. Porter),,62,73
268,3,5:23.0,Offensive rebound by T. Robinson,,62,73
269,3,5:21.0,T. Robinson makes 2-pt layup from 2 ft,,64,73
270,3,5:10.0,,M. Gortat misses 2-pt jump shot from 5 ft,64,73
271,3,5:09.0,Defensive rebound by S. Larkin,,64,73
272,3,5:03.0,S. Larkin makes 2-pt layup from 1 ft,,66,73
273,3,4:43.0,,R. Sessions makes 2-pt layup from 1 ft (assist by M. Morris),66,75
274,3,4:28.0,W. Ellington misses 2-pt jump shot from 21 ft,,66,75
275,3,4:27.0,,Defensive rebound by M. Morris,66,75
276,3,4:19.0,,M. Morris misses 3-pt jump shot from 25 ft,66,75
277,3,4:18.0,,Offensive rebound by M. Gortat,66,75
278,3,4:15.0,,Personal foul by S. Larkin,66,75
279,3,4:15.0,,R. Sessions makes free throw 1 of 2,66,76
280,3,4:15.0,M. Brown enters the game for R. Hollis-Jefferson,,66,76
281,3,4:15.0,S. Kilpatrick enters the game for W. Ellington,,66,76
282,3,4:15.0,,G. Temple enters the game for B. Beal,66,76
283,3,4:15.0,,R. Sessions makes free throw 2 of 2,66,77
284,3,4:05.0,S. Kilpatrick misses 2-pt jump shot from 12 ft,,66,77
285,3,4:04.0,,Defensive rebound by M. Gortat,66,77
286,3,3:47.0,,O. Porter makes 2-pt jump shot from 14 ft (assist by G. Temple),66,79
287,3,3:21.0,Shooting foul by M. Morris (drawn by S. Kilpatrick),,66,79
288,3,3:21.0,S. Kilpatrick makes free throw 1 of 3,,67,79
289,3,3:21.0,S. Kilpatrick makes free throw 2 of 3,,68,79
290,3,3:21.0,C. McCullough enters the game for B. Bogdanović,,68,79
291,3,3:21.0,H. Sims enters the game for T. Robinson,,68,79
292,3,3:21.0,D. Sloan enters the game for S. Larkin,,68,79
293,3,3:21.0,S. Kilpatrick makes free throw 3 of 3,,69,79
294,3,3:10.0,,M. Morris misses 2-pt jump shot from 16 ft,69,79
295,3,3:08.0,Defensive rebound by H. Sims,,69,79
296,3,2:53.0,M. Brown makes 2-pt layup from 1 ft (assist by S. Kilpatrick),,71,79
297,3,2:42.0,,R. Sessions makes 2-pt dunk at rim,71,81
298,3,2:35.0,D. Sloan misses 2-pt jump shot from 13 ft (block by M. Gortat),,71,81
299,3,2:33.0,,Defensive rebound by M. Gortat,71,81
300,3,2:28.0,,R. Sessions makes 3-pt jump shot from 26 ft (assist by G. Temple),71,84
301,3,2:26.0,Brooklyn full timeout,,71,84
302,3,2:26.0,,J. Dudley enters the game for M. Morris,71,84
303,3,2:26.0,,Washington full timeout,71,84
304,3,2:12.0,S. Kilpatrick makes 2-pt jump shot from 15 ft,,73,84
305,3,1:54.0,,R. Sessions makes 2-pt jump shot from 10 ft,73,86
306,3,1:40.0,M. Brown misses 2-pt jump shot from 20 ft,,73,86
307,3,1:39.0,,Defensive rebound by M. Gortat,73,86
308,3,1:24.0,,J. Dudley misses 3-pt jump shot from 25 ft,73,86
309,3,1:23.0,Defensive rebound by H. Sims,,73,86
310,3,1:18.0,M. Brown makes 2-pt dunk at rim (assist by D. Sloan),,75,86
311,3,0:59.0,,M. Gortat misses 2-pt layup from 2 ft,75,86
312,3,0:58.0,Defensive rebound by H. Sims,,75,86
313,3,0:51.0,M. Brown misses 2-pt jump shot from 7 ft,,75,86
314,3,0:49.0,,Defensive rebound by M. Gortat,75,86
315,3,0:43.0,,G. Temple misses 2-pt layup at rim,75,86
316,3,0:42.0,,Offensive rebound by G. Temple,75,86
317,3,0:37.0,,O. Porter misses 3-pt jump shot from 23 ft,75,86
318,3,0:36.0,,Offensive rebound by M. Gortat,75,86
319,3,0:29.0,,O. Porter makes 2-pt layup at rim (assist by R. Sessions),75,88
320,3,0:05.0,Turnover by Team (shot clock),,75,88
321,3,0:02.0,,R. Sessions misses 3-pt jump shot from 32 ft,75,88
322,3,0:00.0,,Offensive rebound by Team,75,88
323,4,11:44.0,,J. Dudley makes 2-pt jump shot from 18 ft (assist by B. Beal),75,90
324,4,11:31.0,,Violation by G. Temple (kicked ball),75,90
325,4,11:25.0,S. Kilpatrick misses 2-pt jump shot from 18 ft,,75,90
326,4,11:23.0,,Defensive rebound by G. Temple,75,90
327,4,11:18.0,,Personal foul by H. Sims,75,90
328,4,11:09.0,,N. Hilário misses 2-pt jump shot from 17 ft,75,90
329,4,11:08.0,Defensive rebound by C. McCullough,,75,90
330,4,10:52.0,D. Sloan misses 2-pt jump shot from 7 ft,,75,90
331,4,10:50.0,,Defensive rebound by N. Hilário,75,90
332,4,10:35.0,,G. Temple makes 3-pt jump shot from 23 ft (assist by N. Hilário),75,93
333,4,10:31.0,Brooklyn full timeout,,75,93
334,4,10:17.0,Turnover by S. Kilpatrick (bad pass; steal by B. Beal),,75,93
335,4,10:12.0,,B. Beal makes 2-pt layup from 1 ft,75,95
336,4,10:00.0,S. Kilpatrick misses 2-pt jump shot from 15 ft,,75,95
337,4,9:59.0,,Defensive rebound by G. Temple,75,95
338,4,9:50.0,,Turnover by N. Hilário (lost ball; steal by H. Sims),75,95
339,4,9:46.0,Shooting foul by K. Oubre (drawn by M. Brown),,75,95
340,4,9:46.0,M. Brown misses free throw 1 of 2,,75,95
341,4,9:46.0,Offensive rebound by Team,,75,95
342,4,9:46.0,M. Brown makes free throw 2 of 2,,76,95
343,4,9:32.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Dudley),76,98
344,4,9:21.0,S. Kilpatrick misses 3-pt jump shot from 26 ft,,76,98
345,4,9:19.0,,Defensive rebound by N. Hilário,76,98
346,4,9:10.0,,B. Beal misses 3-pt jump shot from 23 ft,76,98
347,4,9:09.0,Defensive rebound by C. McCullough,,76,98
348,4,9:03.0,M. Brown makes 2-pt jump shot from 17 ft,,78,98
349,4,9:03.0,Shooting foul by N. Hilário (drawn by M. Brown),,78,98
350,4,9:03.0,M. Brown makes free throw 1 of 1,,79,98
351,4,8:39.0,,G. Temple misses 2-pt jump shot from 17 ft,79,98
352,4,8:38.0,,Offensive rebound by N. Hilário,79,98
353,4,8:37.0,,N. Hilário misses 2-pt layup from 1 ft,79,98
354,4,8:37.0,,Offensive rebound by N. Hilário,79,98
355,4,8:37.0,,Shooting foul by C. McCullough (drawn by N. Hilário),79,98
356,4,8:37.0,,N. Hilário makes free throw 1 of 2,79,99
357,4,8:37.0,,N. Hilário makes free throw 2 of 2,79,100
358,4,8:29.0,Personal foul by K. Oubre,,79,100
359,4,8:23.0,Shooting foul by K. Oubre (drawn by S. Kilpatrick),,79,100
360,4,8:23.0,S. Kilpatrick makes free throw 1 of 2,,80,100
361,4,8:23.0,S. Kilpatrick makes free throw 2 of 2,,81,100
362,4,8:04.0,,B. Beal makes 2-pt layup from 3 ft (assist by G. Temple),81,102
363,4,7:56.0,Turnover by D. Sloan (lost ball; steal by G. Temple),,81,102
364,4,7:51.0,,B. Beal makes 2-pt layup from 1 ft (assist by G. Temple),81,104
365,4,7:47.0,Brooklyn full timeout,,81,104
366,4,7:47.0,T. Robinson enters the game for H. Sims,,81,104
367,4,7:47.0,S. Larkin enters the game for D. Sloan,,81,104
368,4,7:41.0,Turnover by M. Brown (lost ball; steal by N. Hilário),,81,104
369,4,7:38.0,,Shooting foul by T. Robinson (drawn by G. Temple),81,104
370,4,7:38.0,,G. Temple makes free throw 1 of 2,81,105
371,4,7:38.0,,G. Temple makes free throw 2 of 2,81,106
372,4,7:21.0,S. Kilpatrick misses 2-pt jump shot from 4 ft,,81,106
373,4,7:20.0,Offensive rebound by T. Robinson,,81,106
374,4,7:19.0,T. Robinson misses 2-pt layup from 1 ft,,81,106
375,4,7:19.0,Offensive rebound by T. Robinson,,81,106
376,4,7:19.0,Shooting foul by J. Dudley (drawn by T. Robinson),,81,106
377,4,7:19.0,T. Robinson makes free throw 1 of 2,,82,106
378,4,7:19.0,R. Hollis-Jefferson enters the game for M. Brown,,82,106
379,4,7:19.0,T. Robinson makes free throw 2 of 2,,83,106
380,4,7:05.0,,N. Hilário makes 2-pt hook shot from 3 ft (assist by B. Beal),83,108
381,4,6:50.0,C. McCullough makes 2-pt layup from 1 ft (assist by R. Hollis-Jefferson),,85,108
382,4,6:36.0,,N. Hilário makes 2-pt dunk at rim,85,110
