,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
189,2,4:55.0,,N. Vučević enters the game for C. Watson,44,43
190,2,4:55.0,,E. Payton enters the game for J. Smith,44,43
191,2,4:37.0,,N. Vučević misses 2-pt jump shot from 20 ft,44,43
192,2,4:35.0,Defensive rebound by O. Porter,,44,43
193,2,4:30.0,Turnover by M. Gortat (traveling),,44,43
194,2,4:09.0,,A. Gordon misses 2-pt layup from 2 ft,44,43
195,2,4:06.0,,Offensive rebound by A. Gordon,44,43
196,2,4:05.0,,Turnover by Team (shot clock),44,43
197,2,3:49.0,Turnover by J. Wall (bad pass),,44,43
198,2,3:28.0,,A. Gordon makes 2-pt jump shot from 4 ft (assist by E. Payton),44,45
199,2,3:11.0,K. Humphries makes 2-pt jump shot from 20 ft (assist by O. Porter),,46,45
200,2,2:42.0,,E. Payton makes 2-pt jump shot from 20 ft,46,47
201,2,2:33.0,K. Humphries makes 3-pt jump shot from 23 ft (assist by J. Wall),,49,47
202,2,2:20.0,Official timeout,,49,47
203,2,2:20.0,,E. Fournier enters the game for M. Hezonja,49,47
204,2,2:08.0,,Shooting foul by K. Humphries (drawn by A. Gordon),49,47
205,2,2:08.0,,A. Gordon misses free throw 1 of 2,49,47
206,2,2:08.0,,Offensive rebound by Team,49,47
207,2,2:08.0,,D. Dedmon enters the game for N. Vučević,49,47
208,2,2:08.0,,A. Gordon makes free throw 2 of 2,49,48
209,2,1:56.0,B. Beal misses 3-pt jump shot from 26 ft,,49,48
210,2,1:54.0,Offensive rebound by O. Porter,,49,48
211,2,1:48.0,Personal foul by D. Dedmon (drawn by J. Wall),,49,48
212,2,1:48.0,J. Wall misses free throw 1 of 2,,49,48
213,2,1:48.0,Offensive rebound by Team,,49,48
214,2,1:48.0,,J. Smith enters the game for D. Dedmon,49,48
215,2,1:48.0,J. Wall misses free throw 2 of 2,,49,48
216,2,1:48.0,Offensive rebound by M. Gortat,,49,48
217,2,1:42.0,J. Wall makes 2-pt jump shot from 19 ft,,51,48
218,2,1:29.0,,V. Oladipo misses 3-pt jump shot from 24 ft,51,48
219,2,1:27.0,,Offensive rebound by J. Smith,51,48
220,2,1:25.0,,V. Oladipo misses 2-pt layup at rim,51,48
221,2,1:22.0,Defensive rebound by O. Porter,,51,48
222,2,1:19.0,Shooting foul by J. Smith (drawn by K. Humphries),,51,48
223,2,1:19.0,K. Humphries makes free throw 1 of 2,,52,48
224,2,1:19.0,,T. Harris enters the game for A. Gordon,52,48
225,2,1:19.0,K. Humphries makes free throw 2 of 2,,53,48
226,2,1:04.0,,E. Payton misses 2-pt layup from 1 ft,53,48
227,2,1:02.0,Defensive rebound by O. Porter,,53,48
228,2,0:53.0,K. Humphries misses 3-pt jump shot from 23 ft,,53,48
229,2,0:52.0,,Defensive rebound by T. Harris,53,48
230,2,0:42.0,,T. Harris makes 2-pt layup from 2 ft,53,50
231,2,0:36.0,J. Wall misses 2-pt jump shot from 18 ft,,53,50
232,2,0:31.0,,Defensive rebound by E. Fournier,53,50
233,2,0:30.0,,Shooting foul by J. Wall (drawn by T. Harris),53,50
234,2,0:30.0,,T. Harris misses free throw 1 of 2,53,50
235,2,0:30.0,,Offensive rebound by Team,53,50
236,2,0:30.0,Washington full timeout,,53,50
237,2,0:30.0,G. Neal enters the game for K. Humphries,,53,50
238,2,0:30.0,,T. Harris makes free throw 2 of 2,53,51
239,2,0:13.0,Shooting foul by V. Oladipo (drawn by B. Beal),,53,51
240,2,0:13.0,B. Beal misses free throw 1 of 2,,53,51
241,2,0:13.0,Offensive rebound by Team,,53,51
242,2,0:13.0,B. Beal misses free throw 2 of 2,,53,51
243,2,0:13.0,Offensive rebound by M. Gortat,,53,51
244,2,0:02.0,Turnover by J. Wall (lost ball; steal by J. Smith),,53,51
245,2,0:00.0,,V. Oladipo misses 3-pt jump shot from 39 ft,53,51
246,2,0:00.0,,Offensive rebound by Team,53,51
247,3,11:41.0,,N. Vučević misses 2-pt hook shot from 2 ft (block by J. Wall),53,51
248,3,11:39.0,Defensive rebound by J. Wall,,53,51
249,3,11:38.0,Shooting foul by V. Oladipo (drawn by B. Beal),,53,51
250,3,11:38.0,B. Beal makes free throw 1 of 2,,54,51
251,3,11:38.0,B. Beal makes free throw 2 of 2,,55,51
252,3,11:21.0,,N. Vučević misses 2-pt jump shot from 17 ft,55,51
253,3,11:19.0,Defensive rebound by K. Humphries,,55,51
254,3,11:07.0,J. Wall misses 3-pt jump shot from 26 ft,,55,51
255,3,11:05.0,Offensive rebound by K. Humphries,,55,51
256,3,10:54.0,O. Porter misses 3-pt jump shot from 23 ft,,55,51
257,3,10:50.0,,Defensive rebound by V. Oladipo,55,51
258,3,10:35.0,,E. Fournier misses 3-pt jump shot from 23 ft,55,51
259,3,10:34.0,Defensive rebound by M. Gortat,,55,51
260,3,10:21.0,M. Gortat makes 2-pt jump shot from 10 ft (assist by O. Porter),,57,51
261,3,10:07.0,,V. Oladipo misses 2-pt jump shot from 16 ft (block by B. Beal),57,51
262,3,10:07.0,,Offensive rebound by Team,57,51
263,3,10:07.0,,M. Hezonja enters the game for E. Fournier,57,51
264,3,10:06.0,,Turnover by M. Hezonja (bad pass; steal by K. Humphries),57,51
265,3,10:02.0,K. Humphries makes 2-pt dunk at rim,,59,51
266,3,9:41.0,,Personal foul by J. Wall (drawn by E. Payton),59,51
267,3,9:41.0,,C. Watson enters the game for V. Oladipo,59,51
268,3,9:26.0,,E. Payton makes 3-pt jump shot from 27 ft,59,54
269,3,9:19.0,Personal block foul by M. Hezonja (drawn by O. Porter),,59,54
270,3,9:19.0,,E. Fournier enters the game for M. Hezonja,59,54
271,3,9:05.0,Shooting foul by N. Vučević (drawn by B. Beal),,59,54
272,3,9:05.0,B. Beal makes free throw 1 of 2,,60,54
273,3,9:05.0,B. Beal misses free throw 2 of 2,,60,54
274,3,9:04.0,,Defensive rebound by T. Harris,60,54
275,3,8:57.0,,Personal foul by B. Beal (drawn by E. Payton),60,54
276,3,8:47.0,,T. Harris misses 2-pt jump shot from 17 ft,60,54
277,3,8:46.0,Defensive rebound by M. Gortat,,60,54
278,3,8:37.0,,Violation by N. Vučević (kicked ball),60,54
279,3,8:23.0,K. Humphries misses 2-pt jump shot from 22 ft,,60,54
280,3,8:20.0,,Defensive rebound by N. Vučević,60,54
281,3,8:17.0,,Turnover by N. Vučević (bad pass; steal by O. Porter),60,54
282,3,8:13.0,J. Wall misses 3-pt jump shot from 25 ft,,60,54
283,3,8:13.0,,Defensive rebound by E. Payton,60,54
284,3,8:13.0,,Personal foul by O. Porter (drawn by E. Payton),60,54
285,3,8:04.0,,Turnover by E. Payton (step out of bounds),60,54
286,3,7:53.0,K. Humphries misses 3-pt jump shot from 25 ft,,60,54
287,3,7:51.0,Offensive rebound by J. Wall,,60,54
288,3,7:48.0,B. Beal misses 3-pt jump shot from 27 ft,,60,54
289,3,7:46.0,,Defensive rebound by N. Vučević,60,54
290,3,7:37.0,,E. Fournier misses 2-pt jump shot from 17 ft,60,54
291,3,7:35.0,Defensive rebound by O. Porter,,60,54
292,3,7:29.0,Turnover by O. Porter (bad pass; steal by N. Vučević),,60,54
293,3,7:24.0,,E. Payton misses 2-pt layup from 1 ft,60,54
294,3,7:21.0,,Offensive rebound by E. Payton,60,54
295,3,7:21.0,,T. Harris makes 2-pt layup from 1 ft,60,56
296,3,7:08.0,Turnover by J. Wall (bad pass; steal by E. Fournier),,60,56
297,3,7:01.0,,Turnover by C. Watson (traveling),60,56
298,3,6:48.0,Turnover by M. Gortat (bad pass; steal by C. Watson),,60,56
299,3,6:40.0,,C. Watson misses 3-pt jump shot from 25 ft,60,56
300,3,6:39.0,Defensive rebound by K. Humphries,,60,56
301,3,6:26.0,O. Porter misses 3-pt jump shot from 25 ft,,60,56
302,3,6:25.0,,Defensive rebound by E. Payton,60,56
303,3,6:18.0,,T. Harris makes 2-pt jump shot from 17 ft (assist by E. Payton),60,58
304,3,6:17.0,Washington full timeout,,60,58
305,3,5:54.0,Turnover by K. Humphries (traveling),,60,58
306,3,5:45.0,Offensive charge foul by T. Harris (drawn by J. Wall),,60,58
307,3,5:45.0,,Turnover by T. Harris (offensive foul),60,58
308,3,5:45.0,D. Gooden enters the game for K. Humphries,,60,58
309,3,5:20.0,O. Porter misses 2-pt jump shot from 9 ft (block by T. Harris),,60,58
310,3,5:20.0,Offensive rebound by Team,,60,58
311,3,5:20.0,Turnover by Team (shot clock),,60,58
312,3,5:04.0,,N. Vučević misses 2-pt jump shot from 12 ft,60,58
313,3,5:03.0,Defensive rebound by J. Wall,,60,58
314,3,4:50.0,B. Beal makes 2-pt layup from 2 ft (assist by J. Wall),,62,58
315,3,4:32.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Payton),62,60
316,3,4:19.0,O. Porter makes 2-pt jump shot from 9 ft,,64,60
317,3,4:01.0,,C. Watson misses 2-pt layup from 2 ft (block by D. Gooden),64,60
318,3,3:58.0,Defensive rebound by D. Gooden,,64,60
319,3,3:47.0,M. Gortat misses 2-pt layup from 2 ft,,64,60
320,3,3:44.0,,Defensive rebound by T. Harris,64,60
321,3,3:40.0,,Personal foul by D. Gooden (drawn by N. Vučević),64,60
322,3,3:40.0,R. Sessions enters the game for O. Porter,,64,60
323,3,3:40.0,G. Neal enters the game for J. Wall,,64,60
324,3,3:40.0,,V. Oladipo enters the game for E. Fournier,64,60
325,3,3:40.0,,M. Hezonja enters the game for E. Payton,64,60
326,3,3:32.0,,T. Harris misses 3-pt jump shot from 24 ft,64,60
327,3,3:30.0,Defensive rebound by Team,,64,60
328,3,3:20.0,Turnover by B. Beal (step out of bounds),,64,60
329,3,3:04.0,,V. Oladipo makes 3-pt jump shot from 22 ft (assist by T. Harris),64,63
330,3,2:49.0,Shooting foul by C. Watson (drawn by R. Sessions),,64,63
331,3,2:49.0,,Orlando full timeout,64,63
332,3,2:49.0,,D. Dedmon enters the game for N. Vučević,64,63
333,3,2:49.0,N. Hilário enters the game for M. Gortat,,64,63
334,3,2:49.0,R. Sessions makes free throw 1 of 2,,65,63
335,3,2:49.0,R. Sessions misses free throw 2 of 2,,65,63
336,3,2:48.0,,Defensive rebound by D. Dedmon,65,63
337,3,2:31.0,,T. Harris misses 2-pt hook shot from 2 ft,65,63
338,3,2:29.0,,Offensive rebound by D. Dedmon,65,63
339,3,2:27.0,,D. Dedmon makes 2-pt layup from 2 ft,65,65
340,3,2:04.0,N. Hilário misses 2-pt layup from 1 ft,,65,65
341,3,2:01.0,,Defensive rebound by M. Hezonja,65,65
342,3,1:46.0,,M. Hezonja misses 3-pt jump shot from 24 ft,65,65
343,3,1:45.0,Defensive rebound by N. Hilário,,65,65
344,3,1:33.0,N. Hilário misses 2-pt jump shot from 19 ft,,65,65
345,3,1:30.0,,Defensive rebound by V. Oladipo,65,65
346,3,1:22.0,,V. Oladipo makes 2-pt layup from 2 ft,65,67
347,3,1:13.0,G. Neal misses 3-pt jump shot from 24 ft,,65,67
348,3,1:10.0,,Defensive rebound by T. Harris,65,67
349,3,1:00.0,,V. Oladipo misses 3-pt jump shot from 24 ft,65,67
350,3,0:56.0,,Offensive rebound by Team,65,67
351,3,0:56.0,,E. Fournier enters the game for C. Watson,65,67
352,3,0:41.0,,T. Harris misses 3-pt jump shot from 23 ft,65,67
353,3,0:38.0,Defensive rebound by R. Sessions,,65,67
354,3,0:28.0,G. Neal misses 2-pt jump shot from 15 ft,,65,67
355,3,0:25.0,,Defensive rebound by V. Oladipo,65,67
356,3,0:05.0,,E. Fournier misses 3-pt jump shot from 23 ft,65,67
357,3,0:03.0,Defensive rebound by G. Neal,,65,67
358,4,11:41.0,,Violation by D. Dedmon (kicked ball),65,67
359,4,11:35.0,N. Hilário misses 2-pt hook shot from 6 ft,,65,67
360,4,11:34.0,Offensive rebound by D. Gooden,,65,67
361,4,11:28.0,Turnover by N. Hilário (lost ball; steal by D. Dedmon),,65,67
362,4,11:08.0,,D. Dedmon makes 2-pt hook shot from 6 ft (assist by M. Hezonja),65,69
363,4,10:57.0,D. Gooden misses 3-pt jump shot from 26 ft,,65,69
364,4,10:56.0,,Defensive rebound by E. Fournier,65,69
365,4,10:41.0,,Shooting foul by D. Gooden (drawn by A. Gordon),65,69
366,4,10:41.0,,A. Gordon misses free throw 1 of 2,65,69
367,4,10:41.0,,Offensive rebound by Team,65,69
368,4,10:41.0,,A. Gordon makes free throw 2 of 2,65,70
369,4,10:22.0,G. Neal misses 2-pt jump shot from 7 ft,,65,70
370,4,10:19.0,Offensive rebound by D. Gooden,,65,70
371,4,10:17.0,J. Wall makes 2-pt jump shot from 19 ft (assist by D. Gooden),,67,70
372,4,10:06.0,,Shooting foul by N. Hilário (drawn by V. Oladipo),67,70
373,4,10:06.0,,V. Oladipo makes free throw 1 of 2,67,71
374,4,10:06.0,O. Porter enters the game for R. Sessions,,67,71
375,4,10:06.0,,V. Oladipo makes free throw 2 of 2,67,72
376,4,9:49.0,Turnover by J. Wall (bad pass; steal by E. Fournier),,67,72
377,4,9:44.0,,E. Fournier misses 2-pt layup at rim,67,72
378,4,9:44.0,,Offensive rebound by Team,67,72
379,4,9:44.0,,Turnover by D. Dedmon (illegal assist),67,72
380,4,9:29.0,J. Wall makes 3-pt jump shot from 24 ft,,70,72
381,4,9:12.0,,E. Fournier misses 3-pt jump shot from 24 ft,70,72
382,4,9:10.0,,Offensive rebound by A. Gordon,70,72
383,4,9:09.0,,A. Gordon makes 2-pt layup from 1 ft,70,74
384,4,8:43.0,J. Wall misses 3-pt jump shot from 24 ft,,70,74
385,4,8:41.0,Offensive rebound by D. Gooden,,70,74
386,4,8:41.0,Washington full timeout,,70,74
387,4,8:41.0,,E. Payton enters the game for E. Fournier,70,74
388,4,8:41.0,M. Gortat enters the game for D. Gooden,,70,74
389,4,8:41.0,K. Humphries enters the game for N. Hilário,,70,74
390,4,8:41.0,B. Beal enters the game for G. Neal,,70,74
391,4,8:40.0,Turnover by K. Humphries (bad pass),,70,74
