,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
40,1,6:49.0,Defensive rebound by D. Nowitzki,,4,7
41,1,6:41.0,Z. Pachulia misses 2-pt layup from 3 ft (block by D. Green),,4,7
42,1,6:39.0,Offensive rebound by Z. Pachulia,,4,7
43,1,6:35.0,W. Matthews misses 3-pt jump shot from 24 ft,,4,7
44,1,6:34.0,,Defensive rebound by T. Duncan,4,7
45,1,6:30.0,,K. Leonard misses 3-pt jump shot from 24 ft,4,7
46,1,6:27.0,Defensive rebound by D. Williams,,4,7
47,1,6:20.0,C. Parsons misses 2-pt jump shot from 21 ft,,4,7
48,1,6:19.0,,Defensive rebound by T. Parker,4,7
49,1,6:14.0,,Turnover by T. Parker (bad pass; steal by C. Parsons),4,7
50,1,5:57.0,D. Williams makes 2-pt jump shot from 12 ft,,6,7
51,1,5:50.0,,San Antonio full timeout,6,7
52,1,5:50.0,,M. Ginóbili enters the game for D. Green,6,7
53,1,5:50.0,,B. Diaw enters the game for T. Duncan,6,7
54,1,5:50.0,D. Powell enters the game for D. Nowitzki,,6,7
55,1,5:50.0,R. Felton enters the game for C. Parsons,,6,7
56,1,5:42.0,,K. Leonard misses 2-pt jump shot from 3 ft,6,7
57,1,5:40.0,Defensive rebound by D. Powell,,6,7
58,1,5:21.0,W. Matthews makes 2-pt jump shot from 16 ft (assist by R. Felton),,8,7
59,1,5:03.0,,B. Diaw misses 2-pt layup from 3 ft,8,7
60,1,5:02.0,Defensive rebound by Z. Pachulia,,8,7
61,1,4:50.0,D. Williams misses 2-pt jump shot from 17 ft,,8,7
62,1,4:49.0,,Defensive rebound by L. Aldridge,8,7
63,1,4:43.0,,T. Parker misses 2-pt layup from 5 ft,8,7
64,1,4:41.0,Defensive rebound by Z. Pachulia,,8,7
65,1,4:27.0,D. Williams misses 2-pt jump shot from 17 ft,,8,7
66,1,4:26.0,,Defensive rebound by K. Leonard,8,7
67,1,4:10.0,,Personal foul by W. Matthews (drawn by K. Leonard),8,7
68,1,4:10.0,,P. Mills enters the game for T. Parker,8,7
69,1,4:10.0,C. Parsons enters the game for W. Matthews,,8,7
70,1,4:02.0,,Def 3 sec tech foul by D. Powell,8,7
71,1,4:02.0,,K. Leonard makes technical free throw,8,8
72,1,4:02.0,,D. West enters the game for L. Aldridge,8,8
73,1,3:56.0,,P. Mills misses 3-pt jump shot from 25 ft,8,8
74,1,3:55.0,Defensive rebound by D. Williams,,8,8
75,1,3:44.0,Turnover by D. Powell (lost ball; steal by K. Leonard),,8,8
76,1,3:40.0,,Turnover by K. Leonard (traveling),8,8
77,1,3:19.0,D. Powell makes 2-pt jump shot from 16 ft (assist by R. Felton),,10,8
78,1,3:05.0,,B. Diaw makes 2-pt layup from 2 ft (assist by D. West),10,10
79,1,2:41.0,R. Felton misses 2-pt jump shot from 16 ft,,10,10
80,1,2:40.0,,Defensive rebound by B. Diaw,10,10
81,1,2:34.0,,K. Leonard misses 2-pt jump shot from 3 ft (block by D. Powell),10,10
82,1,2:34.0,,Offensive rebound by Team,10,10
83,1,2:34.0,Dallas full timeout,,10,10
84,1,2:34.0,,D. Green enters the game for K. Leonard,10,10
85,1,2:34.0,D. Harris enters the game for D. Williams,,10,10
86,1,2:29.0,,Turnover by P. Mills (bad pass),10,10
87,1,2:15.0,D. Powell makes 2-pt dunk at rim (assist by Z. Pachulia),,12,10
88,1,2:15.0,Shooting foul by D. Green (drawn by D. Powell),,12,10
89,1,2:15.0,D. Powell makes free throw 1 of 1,,13,10
90,1,2:04.0,,Personal foul by D. Powell (drawn by B. Diaw),13,10
91,1,1:53.0,,B. Diaw makes 2-pt jump shot from 5 ft,13,12
92,1,1:41.0,Def 3 sec tech foul by D. West,,13,12
93,1,1:41.0,R. Felton makes technical free throw,,14,12
94,1,1:41.0,D. Nowitzki enters the game for D. Powell,,14,12
95,1,1:41.0,J. McGee enters the game for Z. Pachulia,,14,12
96,1,1:37.0,Personal foul by B. Diaw (drawn by R. Felton),,14,12
97,1,1:32.0,R. Felton misses 2-pt jump shot from 4 ft,,14,12
98,1,1:31.0,,Defensive rebound by D. West,14,12
99,1,1:21.0,,M. Ginóbili misses 2-pt layup from 2 ft (block by J. McGee),14,12
100,1,1:20.0,Defensive rebound by D. Nowitzki,,14,12
101,1,1:11.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,14,12
102,1,1:09.0,,Defensive rebound by P. Mills,14,12
103,1,1:01.0,,D. West makes 2-pt jump shot from 7 ft,14,14
104,1,0:37.0,R. Felton makes 2-pt jump shot from 20 ft (assist by D. Nowitzki),,16,14
105,1,0:30.0,,D. Green misses 3-pt jump shot from 25 ft,16,14
106,1,0:29.0,Defensive rebound by D. Harris,,16,14
107,1,0:08.0,R. Felton misses 3-pt jump shot from 26 ft,,16,14
108,1,0:07.0,,Defensive rebound by M. Ginóbili,16,14
109,1,0:00.0,,B. Diaw misses 3-pt jump shot from 26 ft,16,14
110,1,0:00.0,Defensive rebound by J. McGee,,16,14
111,2,11:36.0,D. Nowitzki misses 2-pt jump shot from 12 ft,,16,14
112,2,11:34.0,,Defensive rebound by D. Green,16,14
113,2,11:17.0,,M. Ginóbili makes 2-pt layup from 4 ft,16,16
114,2,11:08.0,J. Barea misses 2-pt layup from 3 ft,,16,16
115,2,11:06.0,,Defensive rebound by D. West,16,16
116,2,10:53.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,16,16
117,2,10:52.0,Defensive rebound by J. McGee,,16,16
118,2,10:44.0,J. McGee makes 2-pt layup from 1 ft (assist by J. Barea),,18,16
119,2,10:44.0,Shooting foul by B. Diaw (drawn by J. McGee),,18,16
120,2,10:44.0,J. McGee makes free throw 1 of 1,,19,16
121,2,10:33.0,,Personal foul by D. Harris (drawn by M. Ginóbili),19,16
122,2,10:27.0,,D. West misses 2-pt jump shot from 18 ft (block by J. McGee),19,16
123,2,10:25.0,,Offensive rebound by B. Diaw,19,16
124,2,10:23.0,,B. Diaw misses 3-pt jump shot from 25 ft,19,16
125,2,10:23.0,Defensive rebound by Team,,19,16
126,2,10:05.0,J. McGee makes 2-pt dunk at rim (assist by D. Harris),,21,16
127,2,10:05.0,,San Antonio full timeout,21,16
128,2,10:05.0,,T. Parker enters the game for P. Mills,21,16
129,2,10:05.0,,J. Simmons enters the game for M. Ginóbili,21,16
130,2,9:59.0,,Violation by Team (delay of game),21,16
131,2,9:51.0,,D. West makes 2-pt jump shot from 17 ft (assist by T. Parker),21,18
132,2,9:35.0,D. Harris misses 2-pt jump shot from 4 ft (block by D. Green),,21,18
133,2,9:32.0,,Defensive rebound by D. Green,21,18
134,2,9:23.0,,D. West misses 2-pt jump shot from 17 ft,21,18
135,2,9:22.0,Defensive rebound by C. Parsons,,21,18
136,2,9:06.0,D. Harris misses 3-pt jump shot from 24 ft,,21,18
137,2,9:05.0,Offensive rebound by J. McGee,,21,18
138,2,8:59.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,21,18
139,2,8:58.0,,Defensive rebound by D. Green,21,18
140,2,8:48.0,,B. Diaw makes 3-pt jump shot from 25 ft (assist by T. Parker),21,21
141,2,8:34.0,J. Barea misses 3-pt jump shot from 24 ft,,21,21
142,2,8:33.0,Offensive rebound by Team,,21,21
143,2,8:33.0,,L. Aldridge enters the game for B. Diaw,21,21
144,2,8:30.0,C. Parsons misses 2-pt layup from 2 ft,,21,21
145,2,8:29.0,,Defensive rebound by D. West,21,21
146,2,8:22.0,,J. Simmons misses 2-pt dunk at rim (block by J. McGee),21,21
147,2,8:22.0,,Offensive rebound by Team,21,21
148,2,8:22.0,W. Matthews enters the game for C. Parsons,,21,21
149,2,8:22.0,,K. Leonard enters the game for D. Green,21,21
150,2,8:19.0,,L. Aldridge misses 2-pt jump shot from 15 ft,21,21
151,2,8:19.0,Defensive rebound by J. McGee,,21,21
152,2,8:03.0,D. Harris makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),,24,21
153,2,7:45.0,,Personal foul by J. Barea,24,21
154,2,7:32.0,,J. Simmons makes 3-pt jump shot from 23 ft (assist by D. West),24,24
155,2,7:13.0,D. Nowitzki makes 2-pt jump shot from 14 ft,,26,24
156,2,6:42.0,,J. Simmons makes 3-pt jump shot from 24 ft (assist by D. West),26,27
157,2,6:41.0,Dallas full timeout,,26,27
158,2,6:41.0,,T. Duncan enters the game for D. West,26,27
159,2,6:32.0,J. McGee misses 2-pt dunk at rim,,26,27
160,2,6:30.0,,Defensive rebound by T. Parker,26,27
161,2,6:11.0,,J. Simmons misses 2-pt jump shot from 4 ft,26,27
162,2,6:09.0,Defensive rebound by J. McGee,,26,27
163,2,6:02.0,W. Matthews makes 2-pt jump shot from 17 ft (assist by D. Harris),,28,27
164,2,5:42.0,,K. Leonard makes 2-pt jump shot from 16 ft,28,29
165,2,5:30.0,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),,30,29
166,2,5:10.0,,T. Duncan misses 2-pt jump shot from 4 ft,30,29
167,2,5:08.0,Defensive rebound by J. McGee,,30,29
168,2,5:05.0,Personal block foul by J. Simmons,,30,29
169,2,5:05.0,D. Williams enters the game for D. Nowitzki,,30,29
170,2,5:05.0,D. Powell enters the game for D. Harris,,30,29
171,2,5:05.0,Z. Pachulia enters the game for J. McGee,,30,29
172,2,5:05.0,R. Felton enters the game for J. Barea,,30,29
173,2,4:53.0,Shooting foul by T. Duncan (drawn by W. Matthews),,30,29
174,2,4:53.0,W. Matthews makes free throw 1 of 2,,31,29
175,2,4:53.0,W. Matthews misses free throw 2 of 2,,31,29
176,2,4:52.0,,Defensive rebound by L. Aldridge,31,29
177,2,4:39.0,,Shooting foul by D. Powell (drawn by T. Duncan),31,29
178,2,4:39.0,,T. Duncan makes free throw 1 of 2,31,30
179,2,4:39.0,,P. Mills enters the game for J. Simmons,31,30
180,2,4:39.0,,T. Duncan makes free throw 2 of 2,31,31
181,2,4:20.0,D. Powell misses 2-pt jump shot from 21 ft,,31,31
182,2,4:18.0,,Defensive rebound by K. Leonard,31,31
183,2,4:10.0,,T. Duncan misses 2-pt jump shot from 19 ft,31,31
184,2,4:09.0,Defensive rebound by D. Powell,,31,31
185,2,3:59.0,D. Williams misses 3-pt jump shot from 24 ft,,31,31
186,2,3:57.0,,Defensive rebound by L. Aldridge,31,31
187,2,3:54.0,,Personal foul by Z. Pachulia (drawn by T. Duncan),31,31
188,2,3:44.0,,K. Leonard makes 3-pt jump shot from 23 ft (assist by L. Aldridge),31,34
189,2,3:18.0,D. Powell misses 2-pt jump shot from 18 ft,,31,34
190,2,3:17.0,,Defensive rebound by Team,31,34
191,2,3:17.0,,Flagrant foul type 1 by Z. Pachulia (drawn by P. Mills),31,34
192,2,3:17.0,,M. Ginóbili enters the game for T. Parker,31,34
193,2,3:17.0,,P. Mills makes flagrant free throw 1 of 2,31,35
194,2,3:17.0,,P. Mills makes flagrant free throw 2 of 2,31,36
195,2,2:56.0,,Turnover by P. Mills (bad pass; steal by Z. Pachulia),31,36
196,2,2:50.0,Z. Pachulia misses 2-pt layup from 2 ft,,31,36
197,2,2:48.0,,Defensive rebound by P. Mills,31,36
198,2,2:40.0,,K. Leonard makes 2-pt jump shot from 16 ft,31,38
199,2,2:37.0,Dallas full timeout,,31,38
200,2,2:37.0,Official timeout,,31,38
201,2,2:37.0,D. Nowitzki enters the game for D. Powell,,31,38
202,2,2:37.0,C. Parsons enters the game for R. Felton,,31,38
203,2,2:37.0,,T. Parker enters the game for P. Mills,31,38
204,2,2:31.0,Personal foul by M. Ginóbili (drawn by W. Matthews),,31,38
205,2,2:27.0,Turnover by C. Parsons (lost ball; steal by T. Parker),,31,38
206,2,2:03.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Parker),31,40
207,2,1:50.0,Turnover by D. Williams (bad pass; steal by M. Ginóbili),,31,40
208,2,1:45.0,,M. Ginóbili makes 2-pt layup from 1 ft,31,42
209,2,1:34.0,Shooting foul by T. Duncan (drawn by D. Williams),,31,42
210,2,1:34.0,D. Williams makes free throw 1 of 2,,32,42
211,2,1:34.0,D. Williams makes free throw 2 of 2,,33,42
212,2,1:26.0,,Personal foul by Z. Pachulia (drawn by L. Aldridge),33,42
213,2,1:26.0,,L. Aldridge makes free throw 1 of 2,33,43
214,2,1:26.0,J. McGee enters the game for Z. Pachulia,,33,43
215,2,1:26.0,,L. Aldridge makes free throw 2 of 2,33,44
216,2,1:16.0,Turnover by J. McGee (bad pass),,33,44
217,2,1:01.0,,Shooting foul by J. McGee (drawn by L. Aldridge),33,44
218,2,1:01.0,,L. Aldridge makes free throw 1 of 2,33,45
219,2,1:01.0,,L. Aldridge makes free throw 2 of 2,33,46
220,2,0:49.0,Turnover by D. Nowitzki (bad pass),,33,46
221,2,0:31.0,,L. Aldridge misses 2-pt jump shot from 12 ft,33,46
222,2,0:30.0,Defensive rebound by D. Williams,,33,46
223,2,0:24.0,C. Parsons makes 3-pt jump shot from 25 ft (assist by D. Nowitzki),,36,46
224,2,0:08.0,,K. Leonard misses 2-pt jump shot from 23 ft,36,46
225,2,0:07.0,Defensive rebound by D. Nowitzki,,36,46
226,2,0:01.0,Turnover by C. Parsons (lost ball; steal by K. Leonard),,36,46
227,3,11:47.0,Z. Pachulia misses 2-pt jump shot from 18 ft,,36,46
228,3,11:45.0,,Defensive rebound by T. Parker,36,46
229,3,11:30.0,,T. Duncan misses 2-pt jump shot from 10 ft,36,46
230,3,11:28.0,Defensive rebound by C. Parsons,,36,46
231,3,11:09.0,W. Matthews misses 3-pt jump shot from 26 ft,,36,46
232,3,11:08.0,,Defensive rebound by Team,36,46
233,3,10:49.0,,K. Leonard misses 2-pt jump shot from 12 ft,36,46
234,3,10:47.0,Defensive rebound by C. Parsons,,36,46
235,3,10:42.0,Shooting foul by T. Parker (drawn by D. Williams),,36,46
236,3,10:42.0,D. Williams makes free throw 1 of 2,,37,46
237,3,10:42.0,D. Williams makes free throw 2 of 2,,38,46
238,3,10:31.0,,Personal foul by Z. Pachulia (drawn by L. Aldridge),38,46
239,3,10:31.0,J. McGee enters the game for Z. Pachulia,,38,46
240,3,10:20.0,,T. Duncan misses 2-pt jump shot from 5 ft,38,46
241,3,10:18.0,,Offensive rebound by L. Aldridge,38,46
242,3,10:15.0,,L. Aldridge makes 2-pt layup from 1 ft,38,48
243,3,9:53.0,W. Matthews misses 2-pt layup from 1 ft,,38,48
244,3,9:51.0,Offensive rebound by J. McGee,,38,48
245,3,9:48.0,J. McGee misses 2-pt layup from 1 ft,,38,48
246,3,9:45.0,,Defensive rebound by T. Duncan,38,48
247,3,9:41.0,,D. Green misses 3-pt jump shot from 24 ft,38,48
248,3,9:35.0,Defensive rebound by J. McGee,,38,48
249,3,9:24.0,C. Parsons misses 2-pt jump shot from 4 ft,,38,48
250,3,9:22.0,,Defensive rebound by D. Green,38,48
251,3,9:12.0,,L. Aldridge misses 2-pt jump shot from 15 ft,38,48
252,3,9:09.0,Defensive rebound by D. Williams,,38,48
253,3,8:47.0,W. Matthews misses 3-pt jump shot from 24 ft,,38,48
254,3,8:46.0,,Defensive rebound by T. Duncan,38,48
255,3,8:36.0,,L. Aldridge makes 2-pt layup from 2 ft,38,50
256,3,8:36.0,,Shooting foul by J. McGee (drawn by L. Aldridge),38,50
257,3,8:36.0,Dallas full timeout,,38,50
258,3,8:36.0,C. Villanueva enters the game for C. Parsons,,38,50
259,3,8:36.0,R. Felton enters the game for J. McGee,,38,50
260,3,8:36.0,,L. Aldridge makes free throw 1 of 1,38,51
261,3,8:15.0,C. Villanueva misses 3-pt jump shot from 23 ft,,38,51
262,3,8:14.0,,Defensive rebound by D. Green,38,51
263,3,8:08.0,,Shooting foul by D. Williams (drawn by K. Leonard),38,51
264,3,8:08.0,,K. Leonard makes free throw 1 of 2,38,52
265,3,8:08.0,,K. Leonard misses free throw 2 of 2,38,52
266,3,8:06.0,Defensive rebound by C. Villanueva,,38,52
267,3,7:51.0,R. Felton makes 2-pt layup from 1 ft,,40,52
268,3,7:35.0,,L. Aldridge makes 2-pt jump shot from 8 ft,40,54
269,3,7:19.0,W. Matthews makes 2-pt layup from 1 ft (assist by R. Felton),,42,54
270,3,6:58.0,,L. Aldridge makes 2-pt jump shot from 8 ft (assist by T. Parker),42,56
271,3,6:47.0,C. Villanueva misses 3-pt jump shot from 26 ft,,42,56
272,3,6:46.0,,Defensive rebound by D. Green,42,56
273,3,6:35.0,,L. Aldridge makes 2-pt jump shot from 12 ft (assist by T. Parker),42,58
274,3,6:35.0,Dallas full timeout,,42,58
275,3,6:35.0,,J. Simmons enters the game for D. Green,42,58
276,3,6:25.0,D. Williams makes 2-pt layup at rim,,44,58
277,3,6:07.0,,Shooting foul by D. Williams (drawn by J. Simmons),44,58
278,3,6:07.0,,J. Simmons makes free throw 1 of 2,44,59
279,3,6:07.0,,J. Simmons makes free throw 2 of 2,44,60
280,3,5:54.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Williams),,47,60
281,3,5:36.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Duncan),47,62
282,3,5:17.0,D. Nowitzki misses 2-pt jump shot from 3 ft (block by T. Duncan),,47,62
283,3,5:13.0,,Defensive rebound by L. Aldridge,47,62
284,3,5:12.0,,Personal foul by D. Williams (drawn by K. Leonard),47,62
285,3,5:12.0,,K. Leonard misses free throw 1 of 2,47,62
286,3,5:12.0,,Offensive rebound by Team,47,62
287,3,5:12.0,C. Parsons enters the game for D. Nowitzki,,47,62
288,3,5:12.0,Z. Pachulia enters the game for C. Villanueva,,47,62
289,3,5:12.0,,M. Ginóbili enters the game for J. Simmons,47,62
290,3,5:12.0,,K. Leonard makes free throw 2 of 2,47,63
291,3,5:01.0,Turnover by D. Williams (bad pass; steal by T. Parker),,47,63
292,3,4:57.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),47,65
293,3,4:43.0,R. Felton misses 2-pt jump shot from 19 ft,,47,65
294,3,4:41.0,,Defensive rebound by K. Leonard,47,65
295,3,4:34.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,47,65
296,3,4:32.0,Defensive rebound by W. Matthews,,47,65
297,3,4:18.0,Z. Pachulia misses 2-pt jump shot from 16 ft,,47,65
298,3,4:16.0,,Defensive rebound by L. Aldridge,47,65
299,3,3:57.0,,M. Ginóbili misses 2-pt layup from 2 ft,47,65
300,3,3:56.0,Defensive rebound by Z. Pachulia,,47,65
301,3,3:48.0,R. Felton makes 2-pt layup from 2 ft (assist by D. Williams),,49,65
302,3,3:48.0,,San Antonio full timeout,49,65
303,3,3:48.0,,P. Mills enters the game for T. Parker,49,65
304,3,3:48.0,,B. Diaw enters the game for T. Duncan,49,65
305,3,3:48.0,D. Harris enters the game for D. Williams,,49,65
306,3,3:22.0,,B. Diaw misses 3-pt jump shot from 25 ft,49,65
307,3,3:20.0,,Offensive rebound by M. Ginóbili,49,65
308,3,3:05.0,,B. Diaw makes 2-pt hook shot from 1 ft,49,67
309,3,2:54.0,Personal foul by B. Diaw (drawn by D. Harris),,49,67
310,3,2:40.0,R. Felton makes 2-pt jump shot from 5 ft,,51,67
311,3,2:29.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by B. Diaw),51,69
312,3,2:08.0,W. Matthews makes 2-pt layup from 3 ft (assist by C. Parsons),,53,69
313,3,1:54.0,,Shooting foul by W. Matthews (drawn by B. Diaw),53,69
314,3,1:54.0,,B. Diaw makes free throw 1 of 2,53,70
315,3,1:54.0,C. Villanueva enters the game for W. Matthews,,53,70
316,3,1:54.0,,B. Diaw makes free throw 2 of 2,53,71
317,3,1:45.0,Z. Pachulia misses 2-pt hook shot from 3 ft,,53,71
318,3,1:44.0,,Defensive rebound by B. Diaw,53,71
319,3,1:35.0,,Turnover by B. Diaw (bad pass; steal by C. Parsons),53,71
320,3,1:30.0,Personal foul by L. Aldridge (drawn by Z. Pachulia),,53,71
321,3,1:30.0,Z. Pachulia makes free throw 1 of 2,,54,71
322,3,1:30.0,,D. West enters the game for L. Aldridge,54,71
323,3,1:30.0,Z. Pachulia makes free throw 2 of 2,,55,71
324,3,1:16.0,,P. Mills makes 2-pt jump shot from 17 ft,55,73
325,3,1:00.0,C. Villanueva misses 2-pt layup from 3 ft,,55,73
326,3,0:58.0,,Defensive rebound by D. West,55,73
327,3,0:51.0,,M. Ginóbili misses 3-pt jump shot from 28 ft,55,73
328,3,0:48.0,Defensive rebound by C. Villanueva,,55,73
329,3,0:41.0,Personal foul by M. Ginóbili (drawn by Z. Pachulia),,55,73
330,3,0:41.0,Z. Pachulia makes free throw 1 of 2,,56,73
331,3,0:41.0,,J. Simmons enters the game for K. Leonard,56,73
332,3,0:41.0,Z. Pachulia misses free throw 2 of 2,,56,73
333,3,0:39.0,,Defensive rebound by J. Simmons,56,73
334,3,0:31.0,,B. Diaw makes 3-pt jump shot from 26 ft (assist by D. West),56,76
335,3,0:11.0,Z. Pachulia misses 2-pt jump shot from 3 ft (block by D. West),,56,76
336,3,0:07.0,,Defensive rebound by M. Ginóbili,56,76
337,3,0:01.0,,M. Ginóbili makes 2-pt jump shot from 19 ft (assist by B. Diaw),56,78
338,4,11:50.0,,Offensive foul by D. West (drawn by C. Parsons),56,78
339,4,11:50.0,,Turnover by D. West (offensive foul),56,78
340,4,11:40.0,Personal foul by J. Simmons (drawn by C. Parsons),,56,78
341,4,11:40.0,,K. Anderson enters the game for J. Simmons,56,78
342,4,11:32.0,J. Barea misses 2-pt jump shot from 10 ft,,56,78
343,4,11:31.0,,Defensive rebound by K. Anderson,56,78
344,4,11:17.0,,Personal foul by J. Barea,56,78
345,4,11:17.0,Technical foul by Team,,56,78
346,4,11:17.0,Technical foul by Team,,56,78
347,4,11:17.0,,M. Ginóbili misses technical free throw,56,78
348,4,11:17.0,,Offensive rebound by Team,56,78
349,4,11:17.0,,M. Ginóbili makes technical free throw,56,79
350,4,11:06.0,,P. Mills misses 3-pt jump shot from 25 ft,56,79
351,4,11:02.0,Defensive rebound by J. McGee,,56,79
352,4,11:02.0,Personal foul by K. Anderson (drawn by C. Parsons),,56,79
353,4,10:50.0,D. Harris makes 3-pt jump shot from 24 ft (assist by C. Villanueva),,59,79
354,4,10:35.0,,D. West makes 2-pt jump shot from 11 ft (assist by B. Diaw),59,81
355,4,10:26.0,Personal foul by P. Mills,,59,81
356,4,10:26.0,J. Barea misses free throw 1 of 2,,59,81
357,4,10:26.0,Offensive rebound by Team,,59,81
358,4,10:26.0,J. Barea makes free throw 2 of 2,,60,81
359,4,10:14.0,,B. Diaw misses 2-pt layup from 1 ft,60,81
360,4,10:14.0,,Offensive rebound by D. West,60,81
361,4,10:14.0,,D. West makes 2-pt layup from 1 ft,60,83
362,4,10:14.0,,Shooting foul by C. Parsons (drawn by D. West),60,83
363,4,10:14.0,,D. Green enters the game for M. Ginóbili,60,83
364,4,10:14.0,,D. West misses free throw 1 of 1,60,83
365,4,10:08.0,Defensive rebound by J. McGee,,60,83
366,4,10:01.0,Personal foul by P. Mills,,60,83
367,4,9:54.0,Offensive foul by J. McGee (drawn by P. Mills),,60,83
368,4,9:54.0,Turnover by J. McGee (offensive foul),,60,83
369,4,9:41.0,Violation by J. McGee (def goaltending),,60,83
370,4,9:41.0,,B. Diaw makes 2-pt hook shot from 3 ft,60,85
371,4,9:20.0,Turnover by C. Parsons (lost ball; steal by B. Diaw),,60,85
372,4,9:12.0,,D. West misses 2-pt jump shot from 6 ft,60,85
373,4,9:10.0,,Offensive rebound by Team,60,85
374,4,9:10.0,J. Evans enters the game for C. Parsons,,60,85
375,4,9:10.0,,R. Butler enters the game for B. Diaw,60,85
376,4,9:06.0,,D. West misses 2-pt jump shot from 16 ft,60,85
377,4,9:04.0,Defensive rebound by C. Villanueva,,60,85
378,4,8:55.0,Turnover by C. Villanueva (traveling),,60,85
379,4,8:55.0,Official timeout,,60,85
380,4,8:55.0,,B. Marjanović enters the game for D. West,60,85
381,4,8:55.0,J. Jenkins enters the game for J. McGee,,60,85
382,4,8:55.0,D. Powell enters the game for D. Harris,,60,85
383,4,8:47.0,,P. Mills makes 2-pt jump shot from 18 ft,60,87
384,4,8:26.0,D. Powell makes 3-pt jump shot from 22 ft (assist by J. Barea),,63,87
385,4,8:04.0,,B. Marjanović misses 2-pt jump shot from 8 ft,63,87
386,4,8:02.0,Defensive rebound by C. Villanueva,,63,87
387,4,7:56.0,J. Barea misses 3-pt jump shot from 26 ft,,63,87
388,4,7:54.0,,Defensive rebound by D. Green,63,87
389,4,7:43.0,,B. Marjanović makes 2-pt jump shot from 4 ft (assist by D. Green),63,89
390,4,7:26.0,Personal foul by P. Mills (drawn by D. Powell),,63,89
