,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SACRAMENTO_ACTION,MINNESOTA_SCORE,SACRAMENTO_SCORE
59,1,5:45.0,,Personal foul by K. Towns,19,12
60,1,5:45.0,N. Bjelica enters the game for K. Towns,,19,12
61,1,5:38.0,Violation by G. Dieng (kicked ball),,19,12
62,1,5:29.0,,R. Gay misses 2-pt jump shot from 12 ft,19,12
63,1,5:28.0,Defensive rebound by R. Rubio,,19,12
64,1,5:23.0,Z. LaVine makes 2-pt layup from 2 ft (assist by A. Wiggins),,21,12
65,1,5:04.0,,Shooting foul by N. Bjelica (drawn by E. Moreland),21,12
66,1,5:04.0,,E. Moreland makes free throw 1 of 2,21,13
67,1,5:04.0,,J. Anderson enters the game for S. Curry,21,13
68,1,5:04.0,,E. Moreland makes free throw 2 of 2,21,14
69,1,4:55.0,Shooting foul by R. Gay (drawn by R. Rubio),,21,14
70,1,4:55.0,R. Rubio misses free throw 1 of 2,,21,14
71,1,4:55.0,Offensive rebound by Team,,21,14
72,1,4:55.0,R. Rubio makes free throw 2 of 2,,22,14
73,1,4:36.0,,E. Moreland misses 2-pt hook shot from 4 ft,22,14
74,1,4:34.0,,Offensive rebound by Q. Acy,22,14
75,1,4:34.0,,Q. Acy makes 2-pt layup from 2 ft,22,16
76,1,4:16.0,Turnover by G. Dieng (bad pass; steal by R. Gay),,22,16
77,1,4:12.0,,Shooting foul by R. Rubio (drawn by D. Collison),22,16
78,1,4:12.0,,D. Collison makes free throw 1 of 2,22,17
79,1,4:12.0,T. Jones enters the game for R. Rubio,,22,17
80,1,4:12.0,,D. Collison makes free throw 2 of 2,22,18
81,1,3:58.0,N. Bjelica makes 2-pt layup from 2 ft (assist by G. Dieng),,24,18
82,1,3:41.0,,Q. Acy misses 2-pt jump shot from 17 ft,24,18
83,1,3:40.0,Defensive rebound by T. Jones,,24,18
84,1,3:33.0,G. Dieng misses 2-pt jump shot from 10 ft,,24,18
85,1,3:33.0,,Defensive rebound by R. Gay,24,18
86,1,3:23.0,,Turnover by J. Anderson (lost ball),24,18
87,1,3:23.0,,B. McLemore enters the game for R. Gay,24,18
88,1,3:23.0,S. Muhammad enters the game for Z. LaVine,,24,18
89,1,3:08.0,G. Dieng misses 2-pt dunk at rim (block by Q. Acy),,24,18
90,1,3:06.0,,Defensive rebound by B. McLemore,24,18
91,1,3:02.0,,Turnover by B. McLemore (bad pass; steal by T. Jones),24,18
92,1,2:57.0,G. Dieng makes 2-pt dunk at rim (assist by T. Jones),,26,18
93,1,2:49.0,,D. Collison misses 2-pt layup from 2 ft,26,18
94,1,2:46.0,Defensive rebound by S. Muhammad,,26,18
95,1,2:38.0,S. Muhammad misses 3-pt jump shot from 25 ft,,26,18
96,1,2:37.0,Offensive rebound by A. Wiggins,,26,18
97,1,2:37.0,A. Wiggins makes 2-pt layup from 1 ft,,28,18
98,1,2:37.0,,Sacramento full timeout,28,18
99,1,2:37.0,A. Payne enters the game for G. Dieng,,28,18
100,1,2:18.0,,B. McLemore misses 3-pt jump shot from 24 ft,28,18
101,1,2:17.0,Defensive rebound by A. Payne,,28,18
102,1,1:58.0,N. Bjelica makes 3-pt jump shot from 27 ft (assist by A. Wiggins),,31,18
103,1,1:35.0,,B. McLemore makes 2-pt layup from 1 ft (assist by J. Anderson),31,20
104,1,1:17.0,A. Wiggins misses 2-pt jump shot from 13 ft,,31,20
105,1,1:14.0,Offensive rebound by A. Payne,,31,20
106,1,1:14.0,Turnover by A. Payne (bad pass),,31,20
107,1,1:14.0,,W. Cauley-Stein enters the game for E. Moreland,31,20
108,1,1:14.0,T. Prince enters the game for A. Wiggins,,31,20
109,1,1:00.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Collison),31,23
110,1,0:38.0,Turnover by T. Jones (bad pass; steal by J. Anderson),,31,23
111,1,0:34.0,,D. Collison makes 2-pt layup from 1 ft (assist by Q. Acy),31,25
112,1,0:16.0,S. Muhammad misses 2-pt jump shot from 11 ft,,31,25
113,1,0:16.0,,Defensive rebound by W. Cauley-Stein,31,25
114,1,0:01.0,,D. Collison makes 2-pt jump shot from 17 ft,31,27
115,2,11:42.0,Shooting foul by J. Anderson (drawn by S. Muhammad),,31,27
116,2,11:42.0,S. Muhammad misses free throw 1 of 2,,31,27
117,2,11:42.0,Offensive rebound by Team,,31,27
118,2,11:42.0,S. Muhammad makes free throw 2 of 2,,32,27
119,2,11:18.0,,J. Anderson makes 2-pt layup from 3 ft,32,29
120,2,11:09.0,T. Jones makes 2-pt jump shot from 7 ft,,34,29
121,2,10:43.0,,D. Collison makes 3-pt jump shot from 22 ft (assist by B. McLemore),34,32
122,2,10:33.0,S. Muhammad misses 2-pt jump shot from 15 ft,,34,32
123,2,10:32.0,,Defensive rebound by B. McLemore,34,32
124,2,10:27.0,,W. Cauley-Stein misses 2-pt dunk at rim,34,32
125,2,10:24.0,Defensive rebound by A. Payne,,34,32
126,2,10:19.0,S. Muhammad misses 2-pt jump shot from 8 ft,,34,32
127,2,10:18.0,,Defensive rebound by Q. Acy,34,32
128,2,10:05.0,,B. McLemore misses 3-pt jump shot from 25 ft,34,32
129,2,10:05.0,,Offensive rebound by Team,34,32
130,2,10:05.0,Loose ball foul by A. Payne,,34,32
131,2,10:05.0,,S. Curry enters the game for D. Collison,34,32
132,2,10:05.0,,K. Koufos enters the game for Q. Acy,34,32
133,2,9:56.0,,Turnover by B. McLemore (lost ball; steal by T. Prince),34,32
134,2,9:53.0,Shooting foul by K. Koufos (drawn by S. Muhammad),,34,32
135,2,9:53.0,S. Muhammad misses free throw 1 of 2,,34,32
136,2,9:53.0,Offensive rebound by Team,,34,32
137,2,9:53.0,S. Muhammad makes free throw 2 of 2,,35,32
138,2,9:36.0,,B. McLemore misses 2-pt jump shot from 9 ft,35,32
139,2,9:34.0,,Offensive rebound by K. Koufos,35,32
140,2,9:26.0,,W. Cauley-Stein misses 2-pt jump shot from 12 ft,35,32
141,2,9:25.0,,Offensive rebound by B. McLemore,35,32
142,2,9:25.0,,Shooting foul by T. Prince (drawn by B. McLemore),35,32
143,2,9:25.0,,B. McLemore misses free throw 1 of 2,35,32
144,2,9:25.0,,Offensive rebound by Team,35,32
145,2,9:25.0,,B. McLemore makes free throw 2 of 2,35,33
146,2,9:10.0,A. Payne misses 2-pt dunk at rim,,35,33
147,2,9:08.0,Offensive rebound by N. Bjelica,,35,33
148,2,9:04.0,S. Muhammad makes 2-pt jump shot from 9 ft (assist by N. Bjelica),,37,33
149,2,8:46.0,,K. Koufos misses 2-pt jump shot from 14 ft,37,33
150,2,8:46.0,,Offensive rebound by W. Cauley-Stein,37,33
151,2,8:45.0,,Personal foul by T. Jones,37,33
152,2,8:45.0,Official timeout,,37,33
153,2,8:34.0,,J. Anderson makes 2-pt jump shot from 20 ft,37,35
154,2,8:13.0,A. Payne misses 2-pt jump shot from 18 ft,,37,35
155,2,8:12.0,,Defensive rebound by K. Koufos,37,35
156,2,7:58.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,37,37
157,2,7:58.0,,Shooting foul by A. Payne (drawn by W. Cauley-Stein),37,37
158,2,7:58.0,Z. LaVine enters the game for S. Muhammad,,37,37
159,2,7:58.0,A. Wiggins enters the game for A. Payne,,37,37
160,2,7:58.0,G. Dieng enters the game for T. Prince,,37,37
161,2,7:58.0,,R. Gay enters the game for K. Koufos,37,37
162,2,7:58.0,,W. Cauley-Stein makes free throw 1 of 1,37,38
163,2,7:37.0,N. Bjelica misses 3-pt jump shot from 25 ft,,37,38
164,2,7:35.0,Offensive rebound by G. Dieng,,37,38
165,2,7:26.0,A. Wiggins makes 2-pt layup from 2 ft,,39,38
166,2,7:26.0,Shooting foul by S. Curry (drawn by A. Wiggins),,39,38
167,2,7:26.0,R. Rubio enters the game for T. Jones,,39,38
168,2,7:26.0,A. Wiggins makes free throw 1 of 1,,40,38
169,2,7:07.0,,Turnover by S. Curry (traveling),40,38
170,2,6:53.0,A. Wiggins misses 2-pt jump shot from 21 ft,,40,38
171,2,6:52.0,,Defensive rebound by R. Gay,40,38
172,2,6:47.0,,Personal foul by N. Bjelica,40,38
173,2,6:47.0,,R. Gay makes free throw 1 of 2,40,39
174,2,6:47.0,K. Towns enters the game for N. Bjelica,,40,39
175,2,6:47.0,,R. Gay makes free throw 2 of 2,40,40
176,2,6:38.0,Personal foul by W. Cauley-Stein,,40,40
177,2,6:34.0,Shooting foul by W. Cauley-Stein (drawn by K. Towns),,40,40
178,2,6:34.0,K. Towns makes free throw 1 of 2,,41,40
179,2,6:34.0,K. Towns makes free throw 2 of 2,,42,40
180,2,6:20.0,,B. McLemore misses 3-pt jump shot from 24 ft,42,40
181,2,6:19.0,Defensive rebound by K. Towns,,42,40
182,2,6:08.0,K. Towns makes 3-pt jump shot from 24 ft (assist by R. Rubio),,45,40
183,2,5:56.0,,Turnover by R. Gay (lost ball; steal by A. Wiggins),45,40
184,2,5:45.0,K. Towns makes 2-pt hook shot from 9 ft (assist by Z. LaVine),,47,40
185,2,5:41.0,,Sacramento full timeout,47,40
186,2,5:41.0,,Q. Acy enters the game for J. Anderson,47,40
187,2,5:41.0,,D. Collison enters the game for B. McLemore,47,40
188,2,5:21.0,,Q. Acy makes 3-pt jump shot from 23 ft (assist by S. Curry),47,43
189,2,5:05.0,G. Dieng misses 2-pt jump shot from 16 ft,,47,43
190,2,5:05.0,,Defensive rebound by D. Collison,47,43
191,2,4:54.0,,R. Gay misses 2-pt jump shot from 21 ft,47,43
192,2,4:53.0,Defensive rebound by A. Wiggins,,47,43
193,2,4:43.0,K. Towns misses 2-pt jump shot from 5 ft,,47,43
194,2,4:42.0,Offensive rebound by G. Dieng,,47,43
195,2,4:34.0,Turnover by Z. LaVine (bad pass; steal by R. Gay),,47,43
196,2,4:30.0,,R. Gay misses 2-pt layup from 3 ft,47,43
197,2,4:29.0,Defensive rebound by G. Dieng,,47,43
198,2,4:27.0,Shooting foul by S. Curry (drawn by R. Rubio),,47,43
199,2,4:27.0,R. Rubio misses free throw 1 of 2,,47,43
200,2,4:27.0,Offensive rebound by Team,,47,43
201,2,4:27.0,R. Rubio makes free throw 2 of 2,,48,43
202,2,4:10.0,,W. Cauley-Stein misses 2-pt hook shot from 6 ft,48,43
203,2,4:09.0,Defensive rebound by G. Dieng,,48,43
204,2,4:03.0,Shooting foul by W. Cauley-Stein (drawn by G. Dieng),,48,43
205,2,4:03.0,G. Dieng makes free throw 1 of 2,,49,43
206,2,4:03.0,,E. Moreland enters the game for W. Cauley-Stein,49,43
207,2,4:03.0,G. Dieng misses free throw 2 of 2,,49,43
208,2,4:02.0,Offensive rebound by A. Wiggins,,49,43
209,2,3:55.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by R. Rubio),,52,43
210,2,3:33.0,,S. Curry misses 2-pt jump shot from 16 ft (block by Z. LaVine),52,43
211,2,3:31.0,Defensive rebound by K. Towns,,52,43
212,2,3:29.0,Turnover by R. Rubio (bad pass),,52,43
213,2,3:18.0,,D. Collison makes 2-pt layup from 2 ft,52,45
214,2,3:03.0,Personal foul by D. Collison,,52,45
215,2,3:03.0,A. Wiggins makes free throw 1 of 2,,53,45
216,2,3:03.0,,B. McLemore enters the game for S. Curry,53,45
217,2,3:03.0,A. Wiggins misses free throw 2 of 2,,53,45
218,2,3:02.0,,Defensive rebound by R. Gay,53,45
219,2,2:47.0,,R. Gay makes 2-pt layup from 2 ft,53,47
220,2,2:38.0,Turnover by R. Rubio (traveling),,53,47
221,2,2:38.0,Minnesota full timeout,,53,47
222,2,2:20.0,,Turnover by B. McLemore (bad pass; steal by R. Rubio),53,47
223,2,2:14.0,Turnover by A. Wiggins (lost ball; steal by R. Gay),,53,47
224,2,2:10.0,,Shooting block foul by G. Dieng (drawn by Q. Acy),53,47
225,2,2:10.0,,Q. Acy makes free throw 1 of 2,53,48
226,2,2:10.0,,Q. Acy makes free throw 2 of 2,53,49
227,2,1:51.0,Z. LaVine makes 3-pt jump shot from 25 ft,,56,49
228,2,1:30.0,,Q. Acy makes 2-pt jump shot from 19 ft (assist by D. Collison),56,51
229,2,1:11.0,A. Wiggins misses 2-pt jump shot from 21 ft,,56,51
230,2,1:11.0,,Defensive rebound by Q. Acy,56,51
231,2,0:55.0,,Q. Acy misses 3-pt jump shot from 25 ft,56,51
232,2,0:55.0,Defensive rebound by A. Wiggins,,56,51
233,2,0:44.0,Flagrant foul type 1 by Q. Acy,,56,51
234,2,0:44.0,K. Towns misses flagrant free throw 1 of 2,,56,51
235,2,0:44.0,Offensive rebound by Team,,56,51
236,2,0:44.0,K. Towns misses flagrant free throw 2 of 2,,56,51
237,2,0:44.0,Offensive rebound by Team,,56,51
238,2,0:44.0,N. Bjelica enters the game for K. Towns,,56,51
239,2,0:44.0,T. Jones enters the game for R. Rubio,,56,51
240,2,0:26.0,A. Wiggins makes 2-pt jump shot from 11 ft,,58,51
241,2,0:03.0,,Q. Acy misses 3-pt jump shot from 23 ft,58,51
242,2,0:02.0,,Offensive rebound by R. Gay,58,51
243,2,0:02.0,,Turnover by Team (shot clock),58,51
244,2,0:00.0,Z. LaVine misses 3-pt jump shot from 26 ft,,58,51
245,2,0:00.0,Offensive rebound by Team,,58,51
246,3,11:43.0,A. Wiggins misses 2-pt jump shot from 15 ft,,58,51
247,3,11:43.0,Offensive rebound by K. Towns,,58,51
248,3,11:40.0,K. Towns misses 2-pt hook shot from 3 ft,,58,51
249,3,11:39.0,,Defensive rebound by R. Gay,58,51
250,3,11:22.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Collison),58,54
251,3,11:03.0,K. Towns misses 2-pt jump shot from 6 ft,,58,54
252,3,11:00.0,Offensive rebound by K. Towns,,58,54
253,3,11:00.0,K. Towns misses 2-pt layup from 3 ft,,58,54
254,3,11:00.0,Offensive rebound by G. Dieng,,58,54
255,3,11:00.0,Shooting foul by K. Koufos (drawn by G. Dieng),,58,54
256,3,11:00.0,G. Dieng misses free throw 1 of 2,,58,54
257,3,11:00.0,Offensive rebound by Team,,58,54
258,3,11:00.0,G. Dieng makes free throw 2 of 2,,59,54
259,3,10:45.0,,W. Cauley-Stein misses 2-pt jump shot from 8 ft,59,54
260,3,10:45.0,,Offensive rebound by K. Koufos,59,54
261,3,10:42.0,,K. Koufos makes 2-pt layup from 2 ft,59,56
262,3,10:33.0,Shooting foul by R. Gay (drawn by A. Wiggins),,59,56
263,3,10:33.0,A. Wiggins makes free throw 1 of 2,,60,56
264,3,10:33.0,A. Wiggins makes free throw 2 of 2,,61,56
265,3,10:17.0,,R. Gay misses 2-pt jump shot from 6 ft,61,56
266,3,10:16.0,Defensive rebound by K. Towns,,61,56
267,3,10:01.0,K. Towns makes 2-pt layup from 3 ft (assist by Z. LaVine),,63,56
268,3,9:54.0,,Offensive foul by D. Collison (drawn by R. Rubio),63,56
269,3,9:54.0,,Turnover by D. Collison (offensive foul),63,56
270,3,9:41.0,G. Dieng makes 2-pt jump shot from 6 ft (assist by R. Rubio),,65,56
271,3,9:27.0,,R. Gay makes 2-pt dunk at rim (assist by K. Koufos),65,58
272,3,9:13.0,Personal foul by W. Cauley-Stein,,65,58
273,3,9:02.0,Turnover by Z. LaVine (bad pass; steal by K. Koufos),,65,58
274,3,8:56.0,,J. Anderson misses 2-pt layup from 2 ft,65,58
275,3,8:54.0,,Offensive rebound by Team,65,58
276,3,8:41.0,,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by J. Anderson),65,60
277,3,8:27.0,G. Dieng makes 2-pt jump shot from 7 ft,,67,60
278,3,8:06.0,,D. Collison misses 2-pt jump shot from 14 ft,67,60
279,3,8:05.0,,Offensive rebound by K. Koufos,67,60
280,3,7:58.0,Violation by R. Rubio (kicked ball),,67,60
281,3,7:46.0,,R. Gay misses 2-pt jump shot from 8 ft,67,60
282,3,7:45.0,,Offensive rebound by K. Koufos,67,60
283,3,7:45.0,,K. Koufos misses 2-pt layup from 2 ft,67,60
284,3,7:44.0,Defensive rebound by K. Towns,,67,60
285,3,7:36.0,Z. LaVine misses 3-pt jump shot from 22 ft,,67,60
286,3,7:36.0,,Defensive rebound by K. Koufos,67,60
287,3,7:28.0,,J. Anderson misses 3-pt jump shot from 24 ft,67,60
288,3,7:27.0,,Offensive rebound by W. Cauley-Stein,67,60
289,3,7:26.0,,W. Cauley-Stein makes 2-pt hook shot from 5 ft,67,62
290,3,7:26.0,Minnesota full timeout,,67,62
291,3,7:13.0,Turnover by A. Wiggins (lost ball; steal by R. Gay),,67,62
292,3,7:08.0,,J. Anderson makes 2-pt layup from 2 ft (assist by D. Collison),67,64
293,3,6:50.0,G. Dieng makes 2-pt jump shot from 8 ft (assist by R. Rubio),,69,64
294,3,6:47.0,,Personal foul by R. Rubio,69,64
295,3,6:28.0,,Shooting foul by A. Wiggins (drawn by J. Anderson),69,64
296,3,6:28.0,,J. Anderson makes free throw 1 of 2,69,65
297,3,6:28.0,,J. Anderson misses free throw 2 of 2,69,65
298,3,6:28.0,Defensive rebound by R. Rubio,,69,65
299,3,6:24.0,Turnover by R. Rubio (bad pass; steal by W. Cauley-Stein),,69,65
300,3,6:08.0,,R. Gay misses 2-pt jump shot from 8 ft,69,65
301,3,6:08.0,Defensive rebound by K. Towns,,69,65
302,3,5:59.0,Personal foul by D. Collison,,69,65
303,3,5:59.0,,Q. Acy enters the game for K. Koufos,69,65
304,3,5:55.0,Turnover by R. Rubio (bad pass; steal by W. Cauley-Stein),,69,65
305,3,5:41.0,,Turnover by J. Anderson (bad pass; steal by K. Towns),69,65
306,3,5:38.0,Turnover by K. Towns (bad pass; steal by R. Gay),,69,65
307,3,5:31.0,,Turnover by W. Cauley-Stein (3 sec),69,65
308,3,5:07.0,G. Dieng misses 2-pt jump shot from 8 ft (block by R. Gay),,69,65
309,3,5:06.0,Offensive rebound by Team,,69,65
310,3,5:06.0,Turnover by Team (shot clock),,69,65
311,3,5:06.0,,S. Curry enters the game for R. Gay,69,65
312,3,4:51.0,,Shooting foul by Z. LaVine (drawn by S. Curry),69,65
313,3,4:51.0,,S. Curry makes free throw 1 of 2,69,66
314,3,4:51.0,T. Jones enters the game for R. Rubio,,69,66
315,3,4:51.0,,S. Curry makes free throw 2 of 2,69,67
316,3,4:32.0,G. Dieng misses 3-pt jump shot from 22 ft,,69,67
317,3,4:31.0,Offensive rebound by K. Towns,,69,67
318,3,4:29.0,K. Towns makes 2-pt layup from 2 ft,,71,67
319,3,4:16.0,,J. Anderson misses 3-pt jump shot from 25 ft,71,67
320,3,4:15.0,Defensive rebound by Z. LaVine,,71,67
321,3,4:12.0,G. Dieng misses 2-pt layup from 1 ft (block by J. Anderson),,71,67
322,3,4:10.0,,Defensive rebound by J. Anderson,71,67
323,3,4:04.0,,D. Collison misses 2-pt jump shot from 17 ft,71,67
324,3,4:02.0,,Offensive rebound by J. Anderson,71,67
325,3,4:02.0,,J. Anderson makes 2-pt dunk at rim,71,69
326,3,3:39.0,A. Wiggins misses 3-pt jump shot from 25 ft,,71,69
327,3,3:39.0,Offensive rebound by G. Dieng,,71,69
328,3,3:34.0,A. Wiggins makes 2-pt jump shot from 18 ft (assist by G. Dieng),,73,69
329,3,3:20.0,,D. Collison makes 2-pt layup from 3 ft,73,71
330,3,3:06.0,Z. LaVine misses 2-pt jump shot from 18 ft,,73,71
331,3,3:05.0,Offensive rebound by G. Dieng,,73,71
332,3,3:03.0,Shooting foul by W. Cauley-Stein (drawn by G. Dieng),,73,71
333,3,3:03.0,,Sacramento full timeout,73,71
334,3,3:03.0,,K. Koufos enters the game for W. Cauley-Stein,73,71
335,3,3:03.0,T. Prince enters the game for A. Wiggins,,73,71
336,3,3:03.0,S. Muhammad enters the game for K. Towns,,73,71
337,3,3:03.0,N. Bjelica enters the game for Z. LaVine,,73,71
338,3,3:03.0,G. Dieng makes free throw 1 of 2,,74,71
339,3,3:03.0,G. Dieng makes free throw 2 of 2,,75,71
340,3,2:41.0,,S. Curry misses 2-pt jump shot from 15 ft,75,71
341,3,2:41.0,Defensive rebound by N. Bjelica,,75,71
342,3,2:21.0,S. Muhammad misses 2-pt jump shot from 8 ft,,75,71
343,3,2:20.0,,Defensive rebound by Q. Acy,75,71
344,3,2:10.0,,D. Collison makes 2-pt jump shot from 19 ft,75,73
345,3,1:52.0,Personal foul by D. Collison,,75,73
346,3,1:52.0,N. Bjelica makes free throw 1 of 2,,76,73
347,3,1:52.0,N. Bjelica makes free throw 2 of 2,,77,73
348,3,1:32.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Collison),77,76
349,3,1:16.0,T. Prince misses 2-pt jump shot from 7 ft,,77,76
350,3,1:15.0,,Defensive rebound by S. Curry,77,76
351,3,1:04.0,,Q. Acy misses 2-pt jump shot from 17 ft,77,76
352,3,1:04.0,Defensive rebound by G. Dieng,,77,76
353,3,0:53.0,S. Muhammad misses 3-pt jump shot from 22 ft (block by J. Anderson),,77,76
354,3,0:53.0,Offensive rebound by Team,,77,76
355,3,0:45.0,T. Jones makes 3-pt jump shot from 25 ft (assist by T. Prince),,80,76
356,3,0:22.0,,D. Collison misses 3-pt jump shot from 25 ft,80,76
357,3,0:22.0,Defensive rebound by T. Jones,,80,76
358,3,0:00.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by T. Jones),,83,76
359,4,11:39.0,,Q. Acy makes 2-pt jump shot from 14 ft (assist by K. Koufos),83,78
360,4,11:22.0,N. Bjelica makes 3-pt jump shot from 25 ft (assist by T. Prince),,86,78
361,4,11:02.0,,Q. Acy makes 2-pt layup from 2 ft (assist by R. Gay),86,80
362,4,10:37.0,G. Dieng makes 2-pt dunk at rim (assist by T. Jones),,88,80
363,4,10:26.0,,Personal foul by N. Bjelica,88,80
364,4,10:18.0,,R. Gay misses 2-pt jump shot from 19 ft,88,80
365,4,10:17.0,,Offensive rebound by Q. Acy,88,80
366,4,10:10.0,,S. Curry misses 2-pt layup from 2 ft,88,80
367,4,10:09.0,Defensive rebound by G. Dieng,,88,80
368,4,9:56.0,S. Muhammad makes 2-pt jump shot from 9 ft,,90,80
369,4,9:37.0,,Q. Acy makes 2-pt dunk at rim,90,82
370,4,9:20.0,Shooting foul by B. McLemore (drawn by S. Muhammad),,90,82
371,4,9:20.0,S. Muhammad makes free throw 1 of 2,,91,82
372,4,9:20.0,,W. Cauley-Stein enters the game for K. Koufos,91,82
373,4,9:20.0,S. Muhammad makes free throw 2 of 2,,92,82
374,4,9:04.0,,B. McLemore misses 2-pt layup from 3 ft,92,82
375,4,9:03.0,,Offensive rebound by W. Cauley-Stein,92,82
376,4,9:03.0,,W. Cauley-Stein makes 2-pt layup from 2 ft,92,84
377,4,8:45.0,Turnover by N. Bjelica (3 sec),,92,84
378,4,8:45.0,Official timeout,,92,84
379,4,8:33.0,,Turnover by R. Gay (lost ball; steal by T. Jones),92,84
380,4,8:28.0,N. Bjelica makes 2-pt layup from 2 ft (assist by T. Jones),,94,84
381,4,8:14.0,,R. Gay misses 2-pt layup from 3 ft (block by N. Bjelica),94,84
382,4,8:12.0,Defensive rebound by S. Muhammad,,94,84
383,4,7:59.0,G. Dieng misses 2-pt jump shot from 13 ft,,94,84
384,4,7:57.0,,Defensive rebound by R. Gay,94,84
385,4,7:41.0,,B. McLemore misses 3-pt jump shot from 23 ft,94,84
386,4,7:40.0,Defensive rebound by G. Dieng,,94,84
