,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
70,1,3:15.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),14,17
71,1,2:52.0,K. Love makes 2-pt layup from 2 ft,,16,17
72,1,2:36.0,,Shooting foul by T. Thompson (drawn by S. Larkin),16,17
73,1,2:36.0,Cleveland full timeout,,16,17
74,1,2:36.0,C. Frye enters the game for K. Love,,16,17
75,1,2:36.0,,S. Larkin misses free throw 1 of 2,16,17
76,1,2:36.0,,Offensive rebound by Team,16,17
77,1,2:36.0,,S. Larkin makes free throw 2 of 2,16,18
78,1,2:26.0,Personal foul by R. Hollis-Jefferson,,16,18
79,1,2:15.0,L. James makes 2-pt jump shot from 6 ft,,18,18
80,1,1:56.0,,Shooting foul by T. Thompson (drawn by B. Lopez),18,18
81,1,1:56.0,,B. Lopez makes free throw 1 of 2,18,19
82,1,1:56.0,,C. McCullough enters the game for T. Young,18,19
83,1,1:56.0,,B. Lopez misses free throw 2 of 2,18,19
84,1,1:54.0,,Offensive rebound by C. McCullough,18,19
85,1,1:39.0,,B. Lopez makes 2-pt hook shot from 8 ft,18,21
86,1,1:18.0,C. Frye makes 3-pt jump shot from 25 ft (assist by L. James),,21,21
87,1,1:01.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,21,21
88,1,1:00.0,Defensive rebound by M. Dellavedova,,21,21
89,1,0:54.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,23,21
90,1,0:41.0,,B. Lopez makes 2-pt jump shot from 5 ft,23,23
91,1,0:28.0,C. Frye misses 3-pt jump shot from 23 ft,,23,23
92,1,0:27.0,,Defensive rebound by C. McCullough,23,23
93,1,0:09.0,,C. McCullough makes 3-pt jump shot from 22 ft (assist by S. Larkin),23,26
94,1,0:05.0,Turnover by L. James (lost ball; steal by R. Hollis-Jefferson),,23,26
95,1,0:02.0,,S. Kilpatrick misses 2-pt jump shot from 16 ft,23,26
96,1,0:00.0,,Offensive rebound by Team,23,26
97,2,11:44.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,25,26
98,2,11:24.0,,S. Kilpatrick misses 2-pt jump shot from 19 ft,25,26
99,2,11:23.0,Defensive rebound by R. Jefferson,,25,26
100,2,11:12.0,R. Jefferson misses 3-pt jump shot from 24 ft,,25,26
101,2,11:11.0,,Defensive rebound by D. Sloan,25,26
102,2,11:09.0,,Personal foul by M. Dellavedova,25,26
103,2,10:54.0,,R. Hollis-Jefferson makes 2-pt jump shot from 15 ft,25,28
104,2,10:38.0,M. Dellavedova misses 3-pt jump shot from 24 ft,,25,28
105,2,10:37.0,,Defensive rebound by R. Hollis-Jefferson,25,28
106,2,10:33.0,,Shooting foul by R. Jefferson (drawn by H. Sims),25,28
107,2,10:33.0,,H. Sims makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),25,30
108,2,10:33.0,,H. Sims misses free throw 1 of 1,25,30
109,2,10:32.0,Defensive rebound by C. Frye,,25,30
110,2,10:24.0,Turnover by M. Dellavedova (bad pass; steal by R. Hollis-Jefferson),,25,30
111,2,10:20.0,,S. Kilpatrick misses 2-pt jump shot from 4 ft,25,30
112,2,10:18.0,Defensive rebound by I. Shumpert,,25,30
113,2,10:05.0,I. Shumpert makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,28,30
114,2,9:50.0,,Offensive foul by H. Sims (drawn by C. Frye),28,30
115,2,9:50.0,,Turnover by H. Sims (offensive foul),28,30
116,2,9:50.0,K. Irving enters the game for M. Dellavedova,,28,30
117,2,9:36.0,C. Frye misses 3-pt jump shot from 24 ft,,28,30
118,2,9:35.0,,Defensive rebound by R. Hollis-Jefferson,28,30
119,2,9:35.0,,Personal foul by I. Shumpert,28,30
120,2,9:20.0,,C. McCullough makes 2-pt dunk at rim (assist by H. Sims),28,32
121,2,9:03.0,R. Jefferson makes 3-pt jump shot from 23 ft (assist by T. Thompson),,31,32
122,2,8:55.0,,Shooting foul by I. Shumpert (drawn by S. Kilpatrick),31,32
123,2,8:55.0,Official timeout,,31,32
124,2,8:55.0,,M. Brown enters the game for R. Hollis-Jefferson,31,32
125,2,8:55.0,,S. Kilpatrick makes free throw 1 of 2,31,33
126,2,8:55.0,,S. Kilpatrick makes free throw 2 of 2,31,34
127,2,8:35.0,C. Frye misses 2-pt jump shot from 4 ft (block by M. Brown),,31,34
128,2,8:34.0,Offensive rebound by C. Frye,,31,34
129,2,8:33.0,Shooting foul by M. Brown (drawn by C. Frye),,31,34
130,2,8:33.0,C. Frye makes free throw 1 of 2,,32,34
131,2,8:33.0,C. Frye makes free throw 2 of 2,,33,34
132,2,8:23.0,,C. McCullough misses 2-pt dunk at rim,33,34
133,2,8:22.0,Defensive rebound by Team,,33,34
134,2,8:09.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,35,34
135,2,7:49.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by M. Brown),35,36
136,2,7:39.0,K. Irving makes 2-pt layup from 2 ft,,37,36
137,2,7:29.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,37,36
138,2,7:28.0,,Offensive rebound by Team,37,36
139,2,7:28.0,Loose ball foul by C. Frye,,37,36
140,2,7:28.0,,H. Sims makes free throw 1 of 2,37,37
141,2,7:28.0,,H. Sims makes free throw 2 of 2,37,38
142,2,7:09.0,C. Frye misses 3-pt jump shot from 25 ft,,37,38
143,2,7:08.0,,Defensive rebound by C. McCullough,37,38
144,2,7:00.0,,D. Sloan makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),37,41
145,2,6:44.0,I. Shumpert misses 3-pt jump shot from 24 ft,,37,41
146,2,6:43.0,,Defensive rebound by H. Sims,37,41
147,2,6:30.0,,C. McCullough misses 2-pt jump shot from 18 ft,37,41
148,2,6:29.0,Defensive rebound by K. Irving,,37,41
149,2,6:26.0,K. Irving misses 2-pt jump shot from 4 ft (block by M. Brown),,37,41
150,2,6:24.0,,Defensive rebound by D. Sloan,37,41
151,2,6:10.0,,H. Sims misses 2-pt layup from 2 ft,37,41
152,2,6:09.0,Defensive rebound by R. Jefferson,,37,41
153,2,6:00.0,C. Frye misses 3-pt jump shot from 25 ft,,37,41
154,2,5:59.0,,Defensive rebound by M. Brown,37,41
155,2,5:46.0,,M. Brown makes 2-pt jump shot from 16 ft (assist by D. Sloan),37,43
156,2,5:46.0,Cleveland full timeout,,37,43
157,2,5:46.0,K. Love enters the game for I. Shumpert,,37,43
158,2,5:46.0,J. Smith enters the game for C. Frye,,37,43
159,2,5:46.0,L. James enters the game for R. Jefferson,,37,43
160,2,5:46.0,,B. Lopez enters the game for C. McCullough,37,43
161,2,5:46.0,,T. Young enters the game for H. Sims,37,43
162,2,5:25.0,J. Smith misses 3-pt jump shot from 22 ft,,37,43
163,2,5:24.0,Offensive rebound by T. Thompson,,37,43
164,2,5:10.0,L. James makes 2-pt jump shot from 15 ft,,39,43
165,2,4:58.0,,Personal foul by J. Smith,39,43
166,2,4:58.0,,M. Brown makes free throw 1 of 2,39,44
167,2,4:58.0,,B. Bogdanović enters the game for S. Kilpatrick,39,44
168,2,4:58.0,,M. Brown makes free throw 2 of 2,39,45
169,2,4:44.0,K. Irving misses 3-pt jump shot from 23 ft,,39,45
170,2,4:42.0,,Defensive rebound by D. Sloan,39,45
171,2,4:33.0,,T. Young makes 2-pt jump shot from 6 ft (assist by D. Sloan),39,47
172,2,4:19.0,,Violation by B. Lopez (kicked ball),39,47
173,2,4:19.0,T. Mozgov enters the game for T. Thompson,,39,47
174,2,4:10.0,K. Love misses 2-pt jump shot from 19 ft,,39,47
175,2,4:09.0,,Defensive rebound by D. Sloan,39,47
176,2,4:06.0,,Offensive foul by T. Young (drawn by J. Smith),39,47
177,2,4:06.0,,Turnover by T. Young (offensive foul),39,47
178,2,3:46.0,T. Mozgov misses 2-pt jump shot from 16 ft,,39,47
179,2,3:45.0,,Defensive rebound by T. Young,39,47
180,2,3:32.0,,B. Bogdanović makes 3-pt jump shot from 27 ft (assist by B. Lopez),39,50
181,2,3:32.0,Cleveland full timeout,,39,50
182,2,3:10.0,T. Mozgov makes 2-pt jump shot from 8 ft,,41,50
183,2,3:10.0,Shooting foul by B. Lopez (drawn by T. Mozgov),,41,50
184,2,3:10.0,T. Mozgov makes free throw 1 of 1,,42,50
185,2,2:56.0,,Turnover by B. Lopez (offensive foul),42,50
186,2,2:56.0,,Offensive foul by B. Lopez (drawn by T. Mozgov),42,50
187,2,2:56.0,,Brooklyn full timeout,42,50
188,2,2:56.0,,S. Larkin enters the game for D. Sloan,42,50
189,2,2:56.0,,S. Karasev enters the game for M. Brown,42,50
190,2,2:47.0,K. Irving misses 2-pt jump shot from 4 ft,,42,50
191,2,2:46.0,,Defensive rebound by S. Larkin,42,50
192,2,2:39.0,,T. Young makes 2-pt layup from 2 ft (assist by S. Karasev),42,52
193,2,2:34.0,Personal foul by T. Young,,42,52
194,2,2:34.0,,C. McCullough enters the game for T. Young,42,52
195,2,2:26.0,T. Mozgov misses 2-pt hook shot from 4 ft,,42,52
196,2,2:25.0,,Defensive rebound by C. McCullough,42,52
197,2,2:05.0,,B. Lopez makes 2-pt hook shot from 5 ft,42,54
198,2,1:47.0,K. Love misses 3-pt jump shot from 23 ft,,42,54
199,2,1:46.0,,Defensive rebound by Team,42,54
200,2,1:46.0,Loose ball foul by K. Irving,,42,54
201,2,1:46.0,,B. Bogdanović misses free throw 1 of 2,42,54
202,2,1:46.0,,Offensive rebound by Team,42,54
203,2,1:46.0,M. Dellavedova enters the game for K. Irving,,42,54
204,2,1:46.0,C. Frye enters the game for T. Mozgov,,42,54
205,2,1:46.0,,B. Bogdanović makes free throw 2 of 2,42,55
206,2,1:37.0,L. James makes 2-pt layup from 2 ft (assist by M. Dellavedova),,44,55
207,2,1:22.0,,S. Karasev misses 2-pt jump shot from 15 ft,44,55
208,2,1:21.0,,Offensive rebound by C. McCullough,44,55
209,2,1:18.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,44,55
210,2,1:17.0,Defensive rebound by J. Smith,,44,55
211,2,1:10.0,L. James makes 2-pt dunk at rim,,46,55
212,2,1:09.0,,Brooklyn full timeout,46,55
213,2,0:58.0,,Turnover by S. Larkin (bad pass; steal by L. James),46,55
214,2,0:56.0,L. James makes 2-pt layup from 2 ft,,48,55
215,2,0:56.0,Shooting foul by B. Bogdanović (drawn by L. James),,48,55
216,2,0:56.0,L. James makes free throw 1 of 1,,49,55
217,2,0:36.0,,B. Lopez makes 2-pt layup from 2 ft,49,57
218,2,0:30.0,K. Love misses 3-pt jump shot from 23 ft,,49,57
219,2,0:29.0,,Defensive rebound by S. Larkin,49,57
220,2,0:13.0,,S. Larkin makes 2-pt layup from 2 ft (assist by B. Lopez),49,59
221,2,0:01.0,C. Frye misses 3-pt jump shot from 25 ft,,49,59
222,2,0:00.0,Offensive rebound by Team,,49,59
223,3,11:45.0,J. Smith misses 3-pt jump shot from 23 ft,,49,59
224,3,11:44.0,,Defensive rebound by S. Larkin,49,59
225,3,11:27.0,,Turnover by B. Bogdanović (traveling),49,59
226,3,11:12.0,J. Smith makes 2-pt jump shot from 21 ft (assist by K. Love),,51,59
227,3,10:53.0,,B. Lopez makes 2-pt jump shot from 7 ft (assist by T. Young),51,61
228,3,10:35.0,K. Love misses 2-pt layup from 2 ft,,51,61
229,3,10:34.0,,Defensive rebound by S. Karasev,51,61
230,3,10:25.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,51,61
231,3,10:24.0,Defensive rebound by K. Love,,51,61
232,3,10:13.0,L. James makes 2-pt layup from 1 ft (assist by J. Smith),,53,61
233,3,10:13.0,Shooting foul by B. Lopez (drawn by L. James),,53,61
234,3,10:13.0,L. James misses free throw 1 of 1,,53,61
235,3,10:12.0,,Defensive rebound by S. Karasev,53,61
236,3,9:50.0,,S. Karasev makes 3-pt jump shot from 24 ft (assist by S. Larkin),53,64
237,3,9:36.0,L. James makes 2-pt layup from 3 ft,,55,64
238,3,9:16.0,,B. Lopez misses 2-pt jump shot from 4 ft,55,64
239,3,9:15.0,,Offensive rebound by B. Lopez,55,64
240,3,9:14.0,,Shooting foul by T. Mozgov (drawn by B. Lopez),55,64
241,3,9:14.0,,B. Lopez makes 2-pt layup from 2 ft,55,66
242,3,9:14.0,,B. Lopez makes free throw 1 of 1,55,67
243,3,9:07.0,Personal foul by S. Karasev,,55,67
244,3,8:59.0,J. Smith makes 3-pt jump shot from 26 ft (assist by K. Irving),,58,67
245,3,8:46.0,,S. Larkin makes 2-pt layup from 2 ft,58,69
246,3,8:33.0,K. Irving makes 2-pt jump shot from 19 ft,,60,69
247,3,8:20.0,,S. Karasev misses 3-pt jump shot from 26 ft,60,69
248,3,8:19.0,Defensive rebound by T. Mozgov,,60,69
249,3,8:08.0,L. James makes 2-pt dunk at rim,,62,69
250,3,7:40.0,,S. Larkin misses 2-pt layup from 2 ft,62,69
251,3,7:39.0,Defensive rebound by K. Love,,62,69
252,3,7:23.0,K. Irving misses 3-pt jump shot from 23 ft,,62,69
253,3,7:21.0,Offensive rebound by T. Mozgov,,62,69
254,3,7:17.0,K. Irving misses 2-pt layup from 2 ft,,62,69
255,3,7:15.0,,Defensive rebound by B. Lopez,62,69
256,3,6:59.0,,B. Bogdanović makes 3-pt jump shot from 22 ft (assist by S. Karasev),62,72
257,3,6:59.0,Cleveland full timeout,,62,72
258,3,6:37.0,J. Smith makes 3-pt jump shot from 24 ft (assist by K. Love),,65,72
259,3,6:22.0,,T. Young misses 2-pt layup from 3 ft,65,72
260,3,6:21.0,,Offensive rebound by B. Lopez,65,72
261,3,6:20.0,,B. Lopez misses 2-pt layup from 1 ft,65,72
262,3,6:19.0,Defensive rebound by L. James,,65,72
263,3,6:15.0,Turnover by L. James (lost ball),,65,72
264,3,5:56.0,,S. Larkin misses 2-pt jump shot from 20 ft,65,72
265,3,5:55.0,Defensive rebound by K. Love,,65,72
266,3,5:44.0,K. Irving misses 2-pt jump shot from 6 ft,,65,72
267,3,5:43.0,Offensive rebound by K. Love,,65,72
268,3,5:39.0,K. Love misses 2-pt layup from 3 ft,,65,72
269,3,5:38.0,Offensive rebound by K. Love,,65,72
270,3,5:37.0,K. Love makes 2-pt layup from 2 ft,,67,72
271,3,5:15.0,,Personal foul by K. Irving,67,72
272,3,5:01.0,,S. Karasev misses 3-pt jump shot from 24 ft,67,72
273,3,5:00.0,Defensive rebound by L. James,,67,72
274,3,4:55.0,T. Mozgov makes 2-pt layup from 1 ft (assist by L. James),,69,72
275,3,4:54.0,,Brooklyn full timeout,69,72
276,3,4:54.0,,S. Kilpatrick enters the game for S. Karasev,69,72
277,3,4:54.0,,R. Hollis-Jefferson enters the game for B. Bogdanović,69,72
278,3,4:43.0,,S. Larkin makes 2-pt layup from 1 ft (assist by B. Lopez),69,74
279,3,4:18.0,K. Irving makes 3-pt jump shot from 23 ft (assist by K. Love),,72,74
280,3,4:01.0,,R. Hollis-Jefferson misses 2-pt jump shot from 18 ft,72,74
281,3,4:00.0,Defensive rebound by L. James,,72,74
282,3,3:53.0,Shooting foul by B. Lopez (drawn by L. James),,72,74
283,3,3:53.0,L. James makes free throw 1 of 2,,73,74
284,3,3:53.0,C. Frye enters the game for K. Love,,73,74
285,3,3:53.0,,H. Sims enters the game for B. Lopez,73,74
286,3,3:53.0,L. James makes free throw 2 of 2,,74,74
287,3,3:36.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,74,74
288,3,3:35.0,,Offensive rebound by R. Hollis-Jefferson,74,74
289,3,3:30.0,,R. Hollis-Jefferson misses 2-pt jump shot from 17 ft,74,74
290,3,3:29.0,Defensive rebound by K. Irving,,74,74
291,3,3:19.0,J. Smith misses 3-pt jump shot from 23 ft,,74,74
292,3,3:18.0,,Defensive rebound by R. Hollis-Jefferson,74,74
293,3,3:07.0,,S. Larkin misses 2-pt layup from 3 ft,74,74
294,3,3:06.0,Defensive rebound by K. Irving,,74,74
295,3,3:01.0,K. Irving misses 2-pt layup from 2 ft,,74,74
296,3,3:00.0,Offensive rebound by L. James,,74,74
297,3,2:59.0,L. James misses 2-pt dunk at rim,,74,74
298,3,2:58.0,,Defensive rebound by R. Hollis-Jefferson,74,74
299,3,2:54.0,,S. Larkin makes 2-pt layup from 2 ft,74,76
300,3,2:21.0,K. Irving makes 2-pt layup from 1 ft,,76,76
301,3,1:54.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,76,76
302,3,1:53.0,Defensive rebound by L. James,,76,76
303,3,1:41.0,Offensive foul by L. James (drawn by R. Hollis-Jefferson),,76,76
304,3,1:41.0,Turnover by L. James (offensive foul),,76,76
305,3,1:29.0,,S. Larkin makes 2-pt layup from 3 ft,76,78
306,3,1:16.0,Personal foul by S. Larkin,,76,78
307,3,1:16.0,T. Thompson enters the game for T. Mozgov,,76,78
308,3,1:01.0,L. James makes 3-pt jump shot from 29 ft (assist by C. Frye),,79,78
309,3,0:45.0,,S. Kilpatrick makes 2-pt jump shot from 5 ft (assist by S. Larkin),79,80
310,3,0:37.0,L. James makes 2-pt layup from 1 ft,,81,80
311,3,0:17.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,81,80
312,3,0:16.0,Defensive rebound by T. Thompson,,81,80
313,3,0:10.0,,Violation by T. Young (def goaltending),81,80
314,3,0:10.0,L. James makes 2-pt layup from 1 ft (assist by K. Irving),,83,80
315,3,0:06.0,,Personal take foul by J. Smith,83,80
316,3,0:06.0,,C. McCullough enters the game for T. Young,83,80
317,3,0:06.0,M. Dellavedova enters the game for K. Irving,,83,80
318,4,11:44.0,,C. McCullough misses 3-pt jump shot from 24 ft,83,80
319,4,11:43.0,Defensive rebound by R. Jefferson,,83,80
320,4,11:31.0,Shooting foul by C. McCullough (drawn by K. Love),,83,80
321,4,11:31.0,K. Love makes free throw 1 of 2,,84,80
322,4,11:31.0,K. Love misses free throw 2 of 2,,84,80
323,4,11:30.0,,Defensive rebound by R. Hollis-Jefferson,84,80
324,4,11:07.0,,R. Hollis-Jefferson misses 2-pt jump shot from 21 ft,84,80
325,4,11:06.0,Defensive rebound by Team,,84,80
326,4,10:50.0,K. Love misses 2-pt layup from 2 ft,,84,80
327,4,10:49.0,Offensive rebound by K. Love,,84,80
328,4,10:44.0,T. Thompson misses 2-pt layup from 2 ft (block by H. Sims),,84,80
329,4,10:42.0,,Defensive rebound by H. Sims,84,80
330,4,10:36.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,84,82
331,4,10:18.0,Personal foul by C. McCullough,,84,82
332,4,10:09.0,Turnover by M. Dellavedova (bad pass; steal by C. McCullough),,84,82
333,4,10:01.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Sloan),84,84
334,4,9:46.0,Turnover by R. Jefferson (bad pass; steal by S. Kilpatrick),,84,84
335,4,9:41.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Sloan),84,86
336,4,9:41.0,Cleveland full timeout,,84,86
337,4,9:24.0,R. Jefferson makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,87,86
338,4,9:09.0,,D. Sloan makes 2-pt layup from 2 ft,87,88
339,4,8:48.0,K. Love misses 3-pt jump shot from 22 ft,,87,88
340,4,8:47.0,,Defensive rebound by R. Hollis-Jefferson,87,88
341,4,8:30.0,,R. Hollis-Jefferson makes 2-pt jump shot from 15 ft (assist by C. McCullough),87,90
342,4,8:08.0,Turnover by T. Thompson (bad pass; steal by C. McCullough),,87,90
343,4,8:05.0,,Personal foul by R. Jefferson,87,90
344,4,8:05.0,K. Irving enters the game for R. Jefferson,,87,90
345,4,7:59.0,,Personal foul by M. Dellavedova,87,90
346,4,7:49.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,87,90
347,4,7:48.0,,Offensive rebound by Team,87,90
348,4,7:48.0,Loose ball foul by K. Love,,87,90
349,4,7:40.0,,H. Sims misses 2-pt jump shot from 17 ft,87,90
350,4,7:39.0,Defensive rebound by I. Shumpert,,87,90
351,4,7:23.0,I. Shumpert misses 3-pt jump shot from 24 ft,,87,90
352,4,7:22.0,Offensive rebound by T. Thompson,,87,90
353,4,7:21.0,T. Thompson misses 2-pt layup from 1 ft,,87,90
354,4,7:20.0,Offensive rebound by Team,,87,90
355,4,7:20.0,,M. Brown enters the game for R. Hollis-Jefferson,87,90
356,4,7:14.0,K. Love makes 2-pt jump shot from 22 ft (assist by K. Irving),,89,90
357,4,7:14.0,,Brooklyn full timeout,89,90
358,4,6:56.0,,H. Sims misses 2-pt jump shot from 11 ft,89,90
359,4,6:55.0,Defensive rebound by I. Shumpert,,89,90
360,4,6:42.0,Turnover by M. Dellavedova (bad pass; steal by M. Brown),,89,90
361,4,6:37.0,,D. Sloan misses 2-pt layup from 2 ft,89,90
362,4,6:36.0,,Offensive rebound by C. McCullough,89,90
363,4,6:34.0,,C. McCullough misses 2-pt layup from 1 ft (block by M. Dellavedova),89,90
364,4,6:33.0,Defensive rebound by M. Dellavedova,,89,90
365,4,6:21.0,M. Dellavedova misses 2-pt jump shot from 11 ft (block by H. Sims),,89,90
366,4,6:19.0,Offensive rebound by K. Irving,,89,90
367,4,6:17.0,K. Irving misses 3-pt jump shot from 24 ft,,89,90
368,4,6:16.0,Offensive rebound by T. Thompson,,89,90
369,4,6:11.0,M. Dellavedova makes 3-pt jump shot from 24 ft (assist by T. Thompson),,92,90
370,4,5:54.0,,H. Sims misses 2-pt hook shot from 8 ft,92,90
371,4,5:53.0,Defensive rebound by I. Shumpert,,92,90
372,4,5:46.0,K. Irving misses 2-pt layup from 2 ft,,92,90
373,4,5:43.0,Offensive rebound by I. Shumpert,,92,90
374,4,5:41.0,Turnover by Team (back court),,92,90
375,4,5:41.0,,B. Lopez enters the game for S. Kilpatrick,92,90
376,4,5:41.0,,T. Young enters the game for C. McCullough,92,90
377,4,5:41.0,,B. Bogdanović enters the game for H. Sims,92,90
378,4,5:41.0,L. James enters the game for M. Dellavedova,,92,90
379,4,5:41.0,J. Smith enters the game for I. Shumpert,,92,90
380,4,5:22.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,92,90
381,4,5:20.0,Defensive rebound by K. Love,,92,90
382,4,5:05.0,L. James misses 2-pt layup from 1 ft,,92,90
383,4,5:04.0,,Defensive rebound by B. Lopez,92,90
384,4,4:45.0,,B. Lopez misses 2-pt jump shot from 8 ft,92,90
385,4,4:44.0,,Offensive rebound by M. Brown,92,90
386,4,4:42.0,,M. Brown makes 2-pt dunk at rim,92,92
387,4,4:21.0,K. Irving misses 3-pt jump shot from 27 ft,,92,92
