,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
387,4,6:30.0,B. Lopez makes 2-pt jump shot from 11 ft (assist by J. Jack),,76,76
388,4,6:10.0,,L. James misses 2-pt layup from 1 ft,76,76
389,4,6:05.0,,Offensive rebound by T. Thompson,76,76
390,4,6:05.0,,T. Thompson misses 2-pt layup from 3 ft,76,76
391,4,6:03.0,Defensive rebound by B. Lopez,,76,76
392,4,5:57.0,T. Young misses 2-pt layup at rim (block by R. Jefferson),,76,76
393,4,5:57.0,Offensive rebound by T. Young,,76,76
394,4,5:57.0,,Violation by T. Thompson (def goaltending),76,76
395,4,5:57.0,T. Young makes 2-pt layup at rim,,78,76
396,4,5:44.0,Official timeout,,78,76
397,4,5:44.0,,K. Love enters the game for R. Jefferson,78,76
398,4,5:34.0,,J. Smith misses 2-pt jump shot from 4 ft,78,76
399,4,5:31.0,Defensive rebound by J. Jack,,78,76
400,4,5:28.0,T. Young makes 2-pt layup from 1 ft (assist by J. Jack),,80,76
401,4,5:09.0,,T. Thompson misses 2-pt hook shot from 4 ft,80,76
402,4,5:06.0,Defensive rebound by B. Lopez,,80,76
403,4,4:55.0,J. Johnson makes 3-pt jump shot from 27 ft (assist by J. Jack),,83,76
404,4,4:39.0,,L. James makes 3-pt jump shot from 24 ft (assist by K. Love),83,79
405,4,4:23.0,J. Jack misses 2-pt layup at rim (block by J. Smith),,83,79
406,4,4:23.0,Offensive rebound by Team,,83,79
407,4,4:19.0,W. Ellington misses 3-pt jump shot from 26 ft,,83,79
408,4,4:19.0,,Defensive rebound by L. James,83,79
409,4,3:56.0,,L. James misses 3-pt jump shot from 24 ft,83,79
410,4,3:55.0,Defensive rebound by J. Johnson,,83,79
411,4,3:41.0,J. Jack misses 2-pt jump shot from 14 ft,,83,79
412,4,3:39.0,,Defensive rebound by K. Love,83,79
413,4,3:26.0,,L. James makes 2-pt layup from 1 ft,83,81
414,4,3:26.0,,Shooting foul by B. Lopez (drawn by L. James),83,81
415,4,3:26.0,R. Hollis-Jefferson enters the game for W. Ellington,,83,81
416,4,3:26.0,,M. Dellavedova enters the game for M. Williams,83,81
417,4,3:26.0,,L. James makes free throw 1 of 1,83,82
418,4,3:06.0,Turnover by J. Johnson (offensive foul),,83,82
419,4,3:06.0,Offensive foul by J. Johnson (drawn by J. Smith),,83,82
420,4,2:44.0,,T. Thompson makes 2-pt layup at rim (assist by M. Dellavedova),83,84
421,4,2:25.0,J. Jack misses 2-pt jump shot from 19 ft,,83,84
422,4,2:24.0,,Defensive rebound by L. James,83,84
423,4,2:24.0,,Cleveland full timeout,83,84
424,4,2:11.0,,L. James misses 2-pt jump shot from 14 ft,83,84
425,4,2:09.0,Defensive rebound by J. Jack,,83,84
426,4,1:53.0,Offensive foul by B. Lopez (drawn by L. James),,83,84
427,4,1:53.0,Turnover by B. Lopez (offensive foul),,83,84
428,4,1:43.0,,Turnover by M. Dellavedova (bad pass; steal by J. Johnson),83,84
429,4,1:42.0,Brooklyn full timeout,,83,84
430,4,1:42.0,W. Ellington enters the game for R. Hollis-Jefferson,,83,84
431,4,1:23.0,Shooting foul by J. Smith (drawn by J. Johnson),,83,84
432,4,1:23.0,J. Johnson makes free throw 1 of 2,,84,84
433,4,1:23.0,R. Hollis-Jefferson enters the game for W. Ellington,,84,84
434,4,1:23.0,J. Johnson makes free throw 2 of 2,,85,84
435,4,1:13.0,,T. Thompson makes 2-pt layup from 1 ft (assist by L. James),85,86
436,4,1:13.0,,Shooting foul by R. Hollis-Jefferson (drawn by T. Thompson),85,86
437,4,1:13.0,W. Ellington enters the game for R. Hollis-Jefferson,,85,86
438,4,1:13.0,,T. Thompson misses free throw 1 of 1,85,86
439,4,1:13.0,Defensive rebound by T. Young,,85,86
440,4,0:56.0,Turnover by B. Lopez (lost ball; steal by L. James),,85,86
441,4,0:35.0,,L. James misses 3-pt jump shot from 26 ft,85,86
442,4,0:34.0,Defensive rebound by T. Young,,85,86
443,4,0:34.0,Brooklyn full timeout,,85,86
444,4,0:34.0,,R. Jefferson enters the game for K. Love,85,86
445,4,0:19.0,J. Johnson misses 2-pt jump shot from 6 ft,,85,86
446,4,0:17.0,,Defensive rebound by L. James,85,86
447,4,0:16.0,,Personal foul by J. Jack (drawn by L. James),85,86
448,4,0:16.0,,L. James makes free throw 1 of 2,85,87
449,4,0:16.0,,L. James makes free throw 2 of 2,85,88
450,4,0:16.0,Brooklyn full timeout,,85,88
451,4,0:15.0,Personal foul by J. Smith (drawn by J. Johnson),,85,88
452,4,0:15.0,J. Johnson makes free throw 1 of 3,,86,88
453,4,0:15.0,J. Johnson makes free throw 2 of 3,,87,88
454,4,0:15.0,,Cleveland full timeout,87,88
455,4,0:15.0,,K. Love enters the game for R. Jefferson,87,88
456,4,0:15.0,R. Hollis-Jefferson enters the game for W. Ellington,,87,88
457,4,0:15.0,J. Johnson makes free throw 3 of 3,,88,88
458,4,0:15.0,,Cleveland full timeout,88,88
459,4,0:02.0,,L. James makes 2-pt hook shot from 7 ft,88,90
460,4,0:00.0,J. Jack misses 3-pt jump shot from 62 ft,,88,90
461,4,0:00.0,Offensive rebound by Team,,88,90
