,QUARTER,TIME_REMAINING,ATLANTA_ACTION,CHICAGO_ACTION,ATLANTA_SCORE,CHICAGO_SCORE
35,1,6:51.0,,Offensive rebound by D. Rose,12,13
36,1,6:50.0,,D. Rose misses 2-pt layup from 1 ft,12,13
37,1,6:49.0,,Offensive rebound by T. Gibson,12,13
38,1,6:44.0,,D. Rose makes 2-pt jump shot from 15 ft (assist by T. Gibson),12,15
39,1,6:31.0,A. Horford misses 3-pt jump shot from 23 ft,,12,15
40,1,6:30.0,,Defensive rebound by T. Gibson,12,15
41,1,6:18.0,,M. Dunleavy misses 3-pt jump shot from 26 ft,12,15
42,1,6:17.0,,Offensive rebound by P. Gasol,12,15
43,1,6:14.0,,P. Gasol makes 2-pt layup from 1 ft,12,17
44,1,6:14.0,Atlanta full timeout,,12,17
45,1,6:14.0,,D. McDermott enters the game for M. Dunleavy,12,17
46,1,6:14.0,M. Muscala enters the game for A. Horford,,12,17
47,1,6:00.0,P. Millsap misses 2-pt jump shot from 21 ft,,12,17
48,1,5:59.0,,Defensive rebound by D. McDermott,12,17
49,1,5:48.0,,D. McDermott makes 2-pt layup from 1 ft (assist by P. Gasol),12,19
50,1,5:23.0,P. Millsap misses 3-pt jump shot from 25 ft,,12,19
51,1,5:22.0,,Defensive rebound by P. Gasol,12,19
52,1,5:14.0,,Turnover by E. Moore (bad pass),12,19
53,1,5:14.0,T. Sefolosha enters the game for K. Bazemore,,12,19
54,1,5:00.0,P. Millsap makes 2-pt layup from 2 ft (assist by M. Muscala),,14,19
55,1,4:52.0,,Turnover by D. McDermott (bad pass; steal by P. Millsap),14,19
56,1,4:52.0,Personal foul by T. Gibson (drawn by P. Millsap),,14,19
57,1,4:52.0,,B. Portis enters the game for T. Gibson,14,19
58,1,4:39.0,M. Muscala misses 2-pt jump shot from 20 ft,,14,19
59,1,4:38.0,Offensive rebound by P. Millsap,,14,19
60,1,4:34.0,K. Korver makes 2-pt jump shot from 19 ft (assist by P. Millsap),,16,19
61,1,4:20.0,,D. Rose misses 2-pt jump shot from 11 ft,16,19
62,1,4:19.0,Defensive rebound by J. Teague,,16,19
63,1,4:15.0,J. Teague makes 2-pt layup from 2 ft,,18,19
64,1,4:04.0,,Personal foul by M. Muscala (drawn by P. Gasol),18,19
65,1,4:04.0,,K. Hinrich enters the game for D. Rose,18,19
66,1,4:04.0,D. Schröder enters the game for K. Korver,,18,19
67,1,4:04.0,T. Hardaway enters the game for J. Teague,,18,19
68,1,3:55.0,,P. Gasol makes 2-pt layup at rim (assist by E. Moore),18,21
69,1,3:35.0,T. Sefolosha misses 3-pt jump shot from 24 ft,,18,21
70,1,3:34.0,Offensive rebound by M. Muscala,,18,21
71,1,3:29.0,D. Schröder makes 2-pt jump shot from 14 ft,,20,21
72,1,3:12.0,,D. McDermott misses 2-pt layup from 1 ft (block by T. Sefolosha),20,21
73,1,3:12.0,Defensive rebound by Team,,20,21
74,1,2:57.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by P. Millsap),,23,21
75,1,2:57.0,,Chicago full timeout,23,21
76,1,2:45.0,,P. Gasol makes 2-pt jump shot from 9 ft (assist by E. Moore),23,23
77,1,2:45.0,,Shooting foul by M. Muscala (drawn by P. Gasol),23,23
78,1,2:45.0,,T. Snell enters the game for E. Moore,23,23
79,1,2:45.0,,P. Gasol misses free throw 1 of 1,23,23
80,1,2:43.0,Defensive rebound by T. Hardaway,,23,23
81,1,2:33.0,Offensive foul by P. Millsap (drawn by K. Hinrich),,23,23
82,1,2:33.0,Turnover by P. Millsap (offensive foul),,23,23
83,1,2:33.0,M. Scott enters the game for P. Millsap,,23,23
84,1,2:33.0,A. Horford enters the game for M. Muscala,,23,23
85,1,2:12.0,,D. McDermott makes 2-pt layup from 2 ft (assist by K. Hinrich),23,25
86,1,1:58.0,D. Schröder misses 3-pt jump shot from 25 ft,,23,25
87,1,1:57.0,Offensive rebound by M. Scott,,23,25
88,1,1:56.0,M. Scott misses 2-pt layup from 1 ft (block by B. Portis),,23,25
89,1,1:54.0,,Defensive rebound by B. Portis,23,25
90,1,1:47.0,,K. Hinrich makes 2-pt jump shot from 21 ft,23,27
91,1,1:31.0,D. Schröder makes 2-pt layup from 2 ft,,25,27
92,1,1:10.0,,D. McDermott misses 3-pt jump shot from 25 ft,25,27
93,1,1:09.0,Defensive rebound by T. Hardaway,,25,27
94,1,0:49.0,T. Hardaway misses 2-pt jump shot from 22 ft,,25,27
95,1,0:47.0,,Defensive rebound by B. Portis,25,27
96,1,0:32.0,,Turnover by K. Hinrich (bad pass; steal by D. Schröder),25,27
97,1,0:24.0,D. Schröder misses 2-pt jump shot from 13 ft,,25,27
98,1,0:23.0,Offensive rebound by T. Sefolosha,,25,27
99,1,0:23.0,Shooting foul by K. Hinrich (drawn by T. Sefolosha),,25,27
100,1,0:23.0,T. Sefolosha makes 2-pt layup from 2 ft,,27,27
101,1,0:23.0,T. Sefolosha makes free throw 1 of 1,,28,27
102,1,0:03.0,,P. Gasol makes 2-pt hook shot from 5 ft (assist by K. Hinrich),28,29
103,2,11:40.0,D. Schröder misses 3-pt jump shot from 24 ft,,28,29
104,2,11:39.0,Offensive rebound by M. Scott,,28,29
105,2,11:26.0,A. Horford makes 2-pt layup from 2 ft (assist by T. Sefolosha),,30,29
106,2,10:58.0,,Turnover by Team (shot clock),30,29
107,2,10:43.0,A. Horford makes 2-pt jump shot from 20 ft (assist by D. Schröder),,32,29
108,2,10:19.0,,B. Portis makes 2-pt jump shot from 15 ft,32,31
109,2,10:08.0,M. Scott makes 3-pt jump shot from 25 ft (assist by D. Schröder),,35,31
110,2,9:42.0,,Shooting foul by T. Sefolosha (drawn by D. McDermott),35,31
111,2,9:42.0,,D. McDermott makes free throw 1 of 3,35,32
112,2,9:42.0,,D. McDermott makes free throw 2 of 3,35,33
113,2,9:42.0,,D. Rose enters the game for K. Hinrich,35,33
114,2,9:42.0,,D. McDermott makes free throw 3 of 3,35,34
115,2,9:22.0,M. Scott misses 2-pt jump shot from 4 ft,,35,34
116,2,9:21.0,,Defensive rebound by C. Bairstow,35,34
117,2,9:06.0,,C. Bairstow misses 2-pt jump shot from 17 ft,35,34
118,2,9:05.0,,Offensive rebound by B. Portis,35,34
119,2,8:52.0,,Turnover by B. Portis (lost ball; steal by M. Scott),35,34
120,2,8:40.0,T. Sefolosha makes 2-pt jump shot from 5 ft,,37,34
121,2,8:13.0,,B. Portis misses 2-pt jump shot from 22 ft,37,34
122,2,8:12.0,Defensive rebound by D. Schröder,,37,34
123,2,8:06.0,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by D. Schröder),,40,34
124,2,8:06.0,,Chicago full timeout,40,34
125,2,8:06.0,,T. Gibson enters the game for T. Snell,40,34
126,2,8:06.0,,E. Moore enters the game for C. Bairstow,40,34
127,2,8:06.0,M. Muscala enters the game for A. Horford,,40,34
128,2,8:06.0,K. Bazemore enters the game for T. Hardaway,,40,34
129,2,8:01.0,,Personal foul by D. Schröder (drawn by D. Rose),40,34
130,2,7:41.0,,E. Moore misses 3-pt jump shot from 27 ft,40,34
131,2,7:40.0,Defensive rebound by D. Schröder,,40,34
132,2,7:34.0,K. Korver enters the game for D. Schröder,,40,34
133,2,7:34.0,J. Teague enters the game for T. Sefolosha,,40,34
134,2,7:34.0,,M. Dunleavy enters the game for D. McDermott,40,34
135,2,7:24.0,Turnover by J. Teague (lost ball; steal by E. Moore),,40,34
136,2,7:16.0,,D. Rose makes 2-pt jump shot from 20 ft (assist by E. Moore),40,36
137,2,6:52.0,M. Scott misses 3-pt jump shot from 24 ft,,40,36
138,2,6:51.0,,Defensive rebound by T. Gibson,40,36
139,2,6:37.0,,E. Moore misses 2-pt jump shot from 16 ft,40,36
140,2,6:36.0,,Offensive rebound by B. Portis,40,36
141,2,6:36.0,,B. Portis makes 2-pt dunk at rim,40,38
142,2,6:14.0,M. Scott makes 3-pt jump shot from 23 ft (assist by K. Korver),,43,38
143,2,5:56.0,,Turnover by D. Rose (bad pass; steal by M. Scott),43,38
144,2,5:56.0,Personal foul by M. Dunleavy (drawn by K. Korver),,43,38
145,2,5:56.0,Atlanta full timeout,,43,38
146,2,5:56.0,,P. Gasol enters the game for B. Portis,43,38
147,2,5:56.0,A. Horford enters the game for M. Muscala,,43,38
148,2,5:41.0,J. Teague misses 3-pt jump shot from 24 ft,,43,38
149,2,5:40.0,,Defensive rebound by M. Dunleavy,43,38
150,2,5:30.0,,Turnover by D. Rose (bad pass; steal by J. Teague),43,38
151,2,5:26.0,J. Teague makes 2-pt layup from 2 ft,,45,38
152,2,5:08.0,,M. Dunleavy misses 2-pt jump shot from 17 ft,45,38
153,2,5:06.0,,Offensive rebound by D. Rose,45,38
154,2,5:05.0,,D. Rose misses 2-pt layup from 2 ft,45,38
155,2,5:04.0,Defensive rebound by A. Horford,,45,38
156,2,4:56.0,A. Horford makes 2-pt jump shot from 20 ft (assist by K. Korver),,47,38
157,2,4:39.0,,T. Gibson makes 2-pt jump shot from 13 ft (assist by D. Rose),47,40
158,2,4:25.0,Shooting foul by D. Rose (drawn by M. Scott),,47,40
159,2,4:25.0,M. Scott makes free throw 1 of 2,,48,40
160,2,4:25.0,M. Scott makes free throw 2 of 2,,49,40
161,2,4:10.0,,M. Dunleavy misses 2-pt layup from 3 ft (block by A. Horford),49,40
162,2,4:08.0,Defensive rebound by K. Korver,,49,40
163,2,4:04.0,Turnover by K. Bazemore (lost ball; steal by E. Moore),,49,40
164,2,3:55.0,,P. Gasol makes 2-pt jump shot from 19 ft (assist by D. Rose),49,42
165,2,3:41.0,J. Teague misses 2-pt jump shot from 11 ft,,49,42
166,2,3:40.0,Offensive rebound by M. Scott,,49,42
167,2,3:40.0,M. Scott misses 2-pt layup from 2 ft,,49,42
168,2,3:39.0,,Defensive rebound by P. Gasol,49,42
169,2,3:26.0,,E. Moore makes 2-pt jump shot from 5 ft,49,44
170,2,3:26.0,Violation by A. Horford (def goaltending),,49,44
171,2,3:26.0,Atlanta full timeout,,49,44
172,2,3:09.0,K. Bazemore misses 2-pt layup from 1 ft,,49,44
173,2,3:08.0,Offensive rebound by A. Horford,,49,44
174,2,3:05.0,M. Scott misses 2-pt layup at rim,,49,44
175,2,3:04.0,,Defensive rebound by P. Gasol,49,44
176,2,2:59.0,,D. Rose misses 2-pt layup from 2 ft (block by K. Bazemore),49,44
177,2,2:58.0,Defensive rebound by Team,,49,44
178,2,2:58.0,Personal foul by M. Dunleavy (drawn by M. Scott),,49,44
179,2,2:58.0,,Technical foul by D. Rose,49,44
180,2,2:58.0,J. Teague makes technical free throw,,50,44
181,2,2:58.0,P. Millsap enters the game for M. Scott,,50,44
182,2,2:58.0,,D. McDermott enters the game for M. Dunleavy,50,44
183,2,2:44.0,K. Bazemore misses 3-pt jump shot from 23 ft,,50,44
184,2,2:43.0,,Defensive rebound by D. Rose,50,44
185,2,2:34.0,,P. Gasol makes 2-pt jump shot from 5 ft (assist by E. Moore),50,46
186,2,2:22.0,Offensive foul by A. Horford (drawn by T. Gibson),,50,46
187,2,2:22.0,Turnover by A. Horford (offensive foul),,50,46
188,2,2:02.0,,P. Gasol misses 2-pt jump shot from 14 ft (block by A. Horford),50,46
189,2,2:01.0,Defensive rebound by K. Bazemore,,50,46
190,2,1:57.0,Turnover by K. Bazemore (lost ball),,50,46
191,2,1:47.0,,Turnover by E. Moore (lost ball; steal by K. Korver),50,46
192,2,1:40.0,K. Korver misses 3-pt jump shot from 24 ft,,50,46
193,2,1:38.0,,Defensive rebound by D. McDermott,50,46
194,2,1:27.0,,P. Gasol misses 3-pt jump shot from 24 ft,50,46
195,2,1:26.0,Defensive rebound by J. Teague,,50,46
196,2,1:14.0,P. Millsap misses 2-pt layup from 2 ft,,50,46
197,2,1:13.0,,Defensive rebound by P. Gasol,50,46
198,2,1:03.0,,D. Rose misses 2-pt jump shot from 21 ft,50,46
199,2,1:02.0,Defensive rebound by K. Bazemore,,50,46
200,2,0:51.0,A. Horford makes 3-pt jump shot from 24 ft (assist by J. Teague),,53,46
201,2,0:51.0,,Chicago full timeout,53,46
202,2,0:51.0,T. Sefolosha enters the game for K. Bazemore,,53,46
203,2,0:51.0,M. Muscala enters the game for P. Millsap,,53,46
204,2,0:36.0,,P. Gasol makes 2-pt hook shot from 6 ft,53,48
205,2,0:36.0,Atlanta full timeout,,53,48
206,2,0:36.0,M. Scott enters the game for M. Muscala,,53,48
207,2,0:36.0,K. Bazemore enters the game for T. Sefolosha,,53,48
208,2,0:30.0,J. Teague misses 2-pt layup from 2 ft,,53,48
209,2,0:29.0,,Defensive rebound by D. McDermott,53,48
210,2,0:16.0,,D. Rose misses 2-pt layup from 1 ft,53,48
211,2,0:14.0,Defensive rebound by K. Bazemore,,53,48
212,2,0:00.0,M. Scott misses 3-pt jump shot from 24 ft,,53,48
213,2,0:00.0,Offensive rebound by Team,,53,48
214,3,11:46.0,K. Bazemore misses 2-pt layup at rim,,53,48
215,3,11:43.0,,Defensive rebound by D. Rose,53,48
216,3,11:29.0,,D. Rose makes 3-pt jump shot from 24 ft (assist by P. Gasol),53,51
217,3,11:14.0,Shooting foul by M. Dunleavy (drawn by K. Korver),,53,51
218,3,11:14.0,K. Korver makes free throw 1 of 2,,54,51
219,3,11:14.0,,D. McDermott enters the game for M. Dunleavy,54,51
220,3,11:14.0,K. Korver makes free throw 2 of 2,,55,51
221,3,10:59.0,,P. Gasol misses 3-pt jump shot from 23 ft,55,51
222,3,10:58.0,Defensive rebound by J. Teague,,55,51
223,3,10:45.0,A. Horford misses 3-pt jump shot from 23 ft,,55,51
224,3,10:44.0,,Defensive rebound by E. Moore,55,51
225,3,10:35.0,,Turnover by E. Moore (bad pass; steal by J. Teague),55,51
226,3,10:29.0,J. Teague makes 2-pt layup from 1 ft (assist by A. Horford),,57,51
227,3,10:13.0,,E. Moore makes 2-pt jump shot from 22 ft (assist by D. McDermott),57,53
228,3,9:59.0,Personal foul by D. Rose (drawn by P. Millsap),,57,53
229,3,9:51.0,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Teague),,60,53
230,3,9:50.0,,Technical foul by T. Gibson,60,53
231,3,9:50.0,J. Teague makes technical free throw,,61,53
232,3,9:37.0,,P. Gasol misses 2-pt jump shot from 20 ft,61,53
233,3,9:36.0,Defensive rebound by K. Bazemore,,61,53
234,3,9:31.0,J. Teague makes 2-pt layup from 1 ft,,63,53
235,3,9:30.0,,Chicago full timeout,63,53
236,3,9:21.0,,D. Rose misses 2-pt layup from 1 ft,63,53
237,3,9:20.0,Defensive rebound by J. Teague,,63,53
238,3,9:08.0,J. Teague misses 2-pt layup from 1 ft (block by T. Gibson),,63,53
239,3,9:06.0,,Defensive rebound by D. Rose,63,53
240,3,9:02.0,,Shooting foul by K. Korver (drawn by E. Moore),63,53
241,3,9:02.0,,E. Moore misses free throw 1 of 2,63,53
242,3,9:02.0,,Offensive rebound by Team,63,53
243,3,9:02.0,,E. Moore misses free throw 2 of 2,63,53
244,3,9:01.0,Defensive rebound by A. Horford,,63,53
245,3,8:53.0,K. Korver makes 3-pt jump shot from 25 ft (assist by J. Teague),,66,53
246,3,8:33.0,,Turnover by P. Gasol (bad pass; steal by K. Korver),66,53
247,3,8:23.0,Personal foul by E. Moore (drawn by P. Millsap),,66,53
248,3,8:16.0,P. Millsap makes 2-pt jump shot from 16 ft,,68,53
249,3,8:07.0,,Personal foul by P. Millsap (drawn by T. Gibson),68,53
250,3,8:01.0,,D. McDermott makes 3-pt jump shot from 24 ft (assist by P. Gasol),68,56
251,3,7:45.0,Personal foul by E. Moore (drawn by P. Millsap),,68,56
252,3,7:33.0,A. Horford makes 3-pt jump shot from 25 ft (assist by J. Teague),,71,56
253,3,7:16.0,,E. Moore makes 2-pt jump shot from 19 ft,71,58
254,3,7:07.0,J. Teague makes 2-pt layup from 1 ft,,73,58
255,3,6:53.0,,P. Gasol misses 2-pt jump shot from 19 ft,73,58
256,3,6:52.0,Defensive rebound by K. Bazemore,,73,58
257,3,6:35.0,P. Millsap makes 2-pt layup from 2 ft (assist by K. Korver),,75,58
258,3,6:27.0,,Chicago full timeout,75,58
259,3,6:23.0,,D. Rose misses 2-pt jump shot from 18 ft,75,58
260,3,6:22.0,Defensive rebound by K. Bazemore,,75,58
261,3,6:11.0,Turnover by P. Millsap (bad pass; steal by D. Rose),,75,58
262,3,5:58.0,,D. Rose misses 2-pt jump shot from 16 ft,75,58
263,3,5:57.0,,Offensive rebound by P. Gasol,75,58
264,3,5:55.0,,P. Gasol makes 2-pt jump shot from 13 ft,75,60
265,3,5:33.0,P. Millsap misses 2-pt jump shot from 4 ft,,75,60
266,3,5:30.0,,Defensive rebound by P. Gasol,75,60
267,3,5:14.0,,D. McDermott makes 3-pt jump shot from 23 ft (assist by D. Rose),75,63
268,3,4:55.0,J. Teague misses 2-pt jump shot from 18 ft,,75,63
269,3,4:54.0,,Defensive rebound by P. Gasol,75,63
270,3,4:48.0,M. Muscala enters the game for P. Millsap,,75,63
271,3,4:48.0,,B. Portis enters the game for D. Rose,75,63
272,3,4:48.0,,A. Brooks enters the game for T. Gibson,75,63
273,3,4:48.0,D. Schröder enters the game for K. Bazemore,,75,63
274,3,4:48.0,T. Sefolosha enters the game for A. Horford,,75,63
275,3,4:48.0,M. Scott enters the game for J. Teague,,75,63
276,3,4:35.0,,E. Moore misses 2-pt layup from 2 ft,75,63
277,3,4:33.0,,Offensive rebound by E. Moore,75,63
278,3,4:32.0,,E. Moore misses 2-pt layup from 1 ft,75,63
279,3,4:31.0,Defensive rebound by M. Scott,,75,63
280,3,4:25.0,M. Muscala makes 2-pt layup from 1 ft (assist by M. Scott),,77,63
281,3,4:01.0,,Shooting foul by M. Muscala (drawn by P. Gasol),77,63
282,3,4:01.0,,P. Gasol makes free throw 1 of 2,77,64
283,3,4:01.0,,P. Gasol makes free throw 2 of 2,77,65
284,3,3:39.0,T. Sefolosha misses 2-pt jump shot from 16 ft,,77,65
285,3,3:38.0,,Defensive rebound by B. Portis,77,65
286,3,3:32.0,,A. Brooks makes 2-pt layup from 2 ft,77,67
287,3,3:31.0,Atlanta full timeout,,77,67
288,3,3:31.0,A. Horford enters the game for M. Muscala,,77,67
289,3,3:15.0,Personal foul by A. Brooks (drawn by D. Schröder),,77,67
290,3,3:15.0,D. Schröder makes free throw 1 of 2,,78,67
291,3,3:15.0,T. Hardaway enters the game for K. Korver,,78,67
292,3,3:15.0,D. Schröder makes free throw 2 of 2,,79,67
293,3,2:57.0,,P. Gasol makes 2-pt jump shot from 11 ft,79,69
294,3,2:42.0,T. Sefolosha makes 2-pt layup from 2 ft (assist by A. Horford),,81,69
295,3,2:29.0,,P. Gasol misses 2-pt jump shot from 19 ft,81,69
296,3,2:27.0,,Offensive rebound by E. Moore,81,69
297,3,2:23.0,,K. Hinrich enters the game for E. Moore,81,69
298,3,2:15.0,,B. Portis misses 2-pt hook shot from 7 ft,81,69
299,3,2:13.0,Defensive rebound by T. Hardaway,,81,69
300,3,2:00.0,D. Schröder makes 3-pt jump shot from 24 ft,,84,69
301,3,1:45.0,,A. Brooks misses 2-pt jump shot from 11 ft,84,69
302,3,1:45.0,Defensive rebound by T. Hardaway,,84,69
303,3,1:45.0,Personal foul by A. Brooks (drawn by T. Hardaway),,84,69
304,3,1:45.0,T. Hardaway makes free throw 1 of 2,,85,69
305,3,1:45.0,T. Hardaway makes free throw 2 of 2,,86,69
306,3,1:33.0,,Personal foul by T. Hardaway (drawn by K. Hinrich),86,69
307,3,1:21.0,,P. Gasol misses 2-pt hook shot from 5 ft,86,69
308,3,1:20.0,Defensive rebound by M. Scott,,86,69
309,3,1:10.0,Turnover by D. Schröder (bad pass),,86,69
310,3,1:05.0,,D. McDermott makes 2-pt layup from 2 ft (assist by P. Gasol),86,71
311,3,0:54.0,D. Schröder makes 2-pt jump shot from 20 ft,,88,71
312,3,0:42.0,,Turnover by D. McDermott (bad pass; steal by T. Sefolosha),88,71
313,3,0:39.0,M. Scott makes 2-pt dunk at rim (assist by D. Schröder),,90,71
314,3,0:28.0,,A. Brooks makes 2-pt jump shot from 5 ft,90,73
315,3,0:09.0,Shooting foul by P. Gasol (drawn by D. Schröder),,90,73
316,3,0:09.0,D. Schröder misses free throw 1 of 2,,90,73
317,3,0:09.0,Offensive rebound by Team,,90,73
318,3,0:09.0,D. Schröder makes free throw 2 of 2,,91,73
319,3,0:01.0,,A. Brooks misses 2-pt jump shot from 14 ft,91,73
320,3,0:00.0,Defensive rebound by T. Hardaway,,91,73
321,4,11:47.0,,B. Portis misses 2-pt layup from 2 ft (block by M. Muscala),91,73
322,4,11:45.0,Defensive rebound by T. Hardaway,,91,73
323,4,11:45.0,,Offensive charge foul by T. Hardaway (drawn by K. Hinrich),91,73
324,4,11:45.0,Turnover by T. Hardaway (offensive foul),,91,73
325,4,11:28.0,,B. Portis makes 2-pt jump shot from 5 ft,91,75
326,4,11:10.0,D. Schröder makes 3-pt jump shot from 24 ft (assist by M. Scott),,94,75
327,4,11:01.0,,A. Brooks makes 2-pt jump shot from 12 ft,94,77
328,4,10:44.0,Personal foul by D. McDermott (drawn by M. Muscala),,94,77
329,4,10:44.0,P. Millsap enters the game for M. Scott,,94,77
330,4,10:31.0,T. Hardaway misses 3-pt jump shot from 24 ft,,94,77
331,4,10:29.0,Offensive rebound by M. Muscala,,94,77
332,4,10:27.0,M. Muscala makes 2-pt layup from 1 ft,,96,77
333,4,10:19.0,,Shooting foul by M. Muscala (drawn by B. Portis),96,77
334,4,10:19.0,,B. Portis makes free throw 1 of 2,96,78
335,4,10:19.0,,C. Bairstow enters the game for K. Hinrich,96,78
336,4,10:19.0,,B. Portis makes free throw 2 of 2,96,79
337,4,10:03.0,D. Schröder misses 2-pt jump shot from 10 ft,,96,79
338,4,10:02.0,,Defensive rebound by B. Portis,96,79
339,4,9:44.0,,T. Snell makes 2-pt jump shot from 21 ft (assist by B. Portis),96,81
340,4,9:20.0,P. Millsap misses 3-pt jump shot from 24 ft,,96,81
341,4,9:19.0,,Defensive rebound by T. Snell,96,81
342,4,9:11.0,,D. McDermott misses 3-pt jump shot from 26 ft,96,81
343,4,9:10.0,,Offensive rebound by B. Portis,96,81
344,4,8:58.0,,B. Portis misses 3-pt jump shot from 25 ft,96,81
345,4,8:57.0,Defensive rebound by P. Millsap,,96,81
346,4,8:49.0,T. Hardaway misses 3-pt jump shot from 25 ft,,96,81
347,4,8:48.0,,Defensive rebound by C. Bairstow,96,81
348,4,8:41.0,,A. Brooks misses 3-pt jump shot from 25 ft,96,81
349,4,8:40.0,Defensive rebound by T. Sefolosha,,96,81
350,4,8:26.0,P. Millsap makes 2-pt jump shot from 15 ft,,98,81
351,4,7:59.0,,B. Portis makes 2-pt hook shot from 6 ft,98,83
352,4,7:48.0,Personal foul by A. Brooks (drawn by D. Schröder),,98,83
353,4,7:48.0,Atlanta full timeout,,98,83
354,4,7:48.0,,D. Rose enters the game for A. Brooks,98,83
355,4,7:48.0,K. Korver enters the game for T. Sefolosha,,98,83
356,4,7:48.0,K. Bazemore enters the game for T. Hardaway,,98,83
357,4,7:39.0,P. Millsap makes 2-pt jump shot from 15 ft,,100,83
358,4,7:21.0,,C. Bairstow misses 2-pt layup from 2 ft (block by K. Korver),100,83
359,4,7:21.0,,Offensive rebound by Team,100,83
360,4,7:21.0,J. Teague enters the game for D. Schröder,,100,83
361,4,7:18.0,,D. McDermott misses 2-pt jump shot from 19 ft,100,83
362,4,7:16.0,Defensive rebound by M. Muscala,,100,83
363,4,6:59.0,P. Millsap misses 2-pt jump shot from 6 ft,,100,83
364,4,6:58.0,,Defensive rebound by B. Portis,100,83
365,4,6:46.0,,B. Portis misses 2-pt jump shot from 17 ft,100,83
366,4,6:45.0,Defensive rebound by M. Muscala,,100,83
367,4,6:33.0,M. Muscala misses 3-pt jump shot from 25 ft,,100,83
368,4,6:31.0,,Defensive rebound by T. Snell,100,83
369,4,6:27.0,,Turnover by T. Snell (bad pass; steal by P. Millsap),100,83
370,4,6:18.0,K. Bazemore misses 3-pt jump shot from 23 ft,,100,83
371,4,6:17.0,,Defensive rebound by B. Portis,100,83
372,4,6:12.0,,D. McDermott misses 2-pt layup from 2 ft,100,83
373,4,6:11.0,,Offensive rebound by B. Portis,100,83
374,4,6:11.0,,B. Portis makes 2-pt layup from 1 ft,100,85
375,4,5:53.0,,Chicago full timeout,100,85
376,4,5:53.0,,E. Moore enters the game for T. Snell,100,85
377,4,5:45.0,Turnover by Team (shot clock),,100,85
378,4,5:36.0,,D. Rose misses 2-pt jump shot from 17 ft,100,85
379,4,5:35.0,Defensive rebound by P. Millsap,,100,85
380,4,5:30.0,M. Muscala makes 2-pt layup from 1 ft (assist by J. Teague),,102,85
381,4,5:17.0,,B. Portis misses 2-pt jump shot from 9 ft,102,85
382,4,5:16.0,Defensive rebound by K. Korver,,102,85
383,4,5:04.0,J. Teague misses 2-pt layup from 1 ft,,102,85
384,4,5:03.0,Offensive rebound by M. Muscala,,102,85
