,QUARTER,TIME_REMAINING,HOUSTON_ACTION,DETROIT_ACTION,HOUSTON_SCORE,DETROIT_SCORE
26,1,7:16.0,T. Ariza misses 2-pt jump shot from 16 ft,,8,12
27,1,7:16.0,Offensive rebound by D. Howard,,8,12
28,1,7:11.0,D. Howard makes 2-pt layup at rim,,10,12
29,1,6:59.0,,M. Morris misses 3-pt jump shot from 23 ft,10,12
30,1,6:59.0,Defensive rebound by J. Harden,,10,12
31,1,6:49.0,P. Beverley makes 3-pt jump shot from 25 ft (assist by J. Harden),,13,12
32,1,6:36.0,,E. İlyasova misses 3-pt jump shot from 26 ft,13,12
33,1,6:36.0,Defensive rebound by D. Howard,,13,12
34,1,6:22.0,J. Harden misses 2-pt jump shot from 12 ft,,13,12
35,1,6:20.0,Offensive rebound by C. Capela,,13,12
36,1,6:16.0,C. Capela makes 2-pt layup at rim,,15,12
37,1,6:16.0,,Detroit full timeout,15,12
38,1,6:16.0,T. Jones enters the game for D. Howard,,15,12
39,1,6:14.0,,Turnover by M. Morris (bad pass; steal by C. Capela),15,12
40,1,5:57.0,T. Ariza misses 3-pt jump shot from 24 ft,,15,12
41,1,5:56.0,,Defensive rebound by R. Jackson,15,12
42,1,5:51.0,,M. Morris makes 2-pt jump shot from 6 ft (assist by K. Caldwell-Pope),15,14
43,1,5:51.0,,Shooting foul by J. Harden (drawn by M. Morris),15,14
44,1,5:51.0,,M. Morris makes free throw 1 of 1,15,15
45,1,5:22.0,P. Beverley misses 3-pt jump shot from 26 ft,,15,15
46,1,5:22.0,,Defensive rebound by M. Morris,15,15
47,1,5:08.0,,A. Baynes makes 2-pt hook shot from 4 ft (assist by M. Morris),15,17
48,1,4:55.0,Turnover by C. Capela (lost ball; steal by R. Jackson),,15,17
49,1,4:54.0,,Personal foul by P. Beverley (drawn by R. Jackson),15,17
50,1,4:54.0,T. Lawson enters the game for P. Beverley,,15,17
51,1,4:34.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,15,17
52,1,4:34.0,,Offensive rebound by A. Baynes,15,17
53,1,4:29.0,,A. Baynes makes 2-pt layup at rim,15,19
54,1,4:17.0,J. Harden misses 2-pt jump shot from 4 ft,,15,19
55,1,4:14.0,Offensive rebound by T. Lawson,,15,19
56,1,4:10.0,T. Jones misses 3-pt jump shot from 25 ft,,15,19
57,1,4:10.0,,Defensive rebound by Team,15,19
58,1,4:10.0,D. Howard enters the game for C. Capela,,15,19
59,1,3:55.0,,R. Jackson makes 2-pt jump shot from 8 ft,15,21
60,1,3:43.0,Houston full timeout,,15,21
61,1,3:43.0,,S. Johnson enters the game for M. Morris,15,21
62,1,3:43.0,,Violation by Team (delay of game),15,21
63,1,3:31.0,J. Harden makes 2-pt layup from 1 ft,,17,21
64,1,3:18.0,,R. Jackson misses 2-pt jump shot from 17 ft,17,21
65,1,3:17.0,Defensive rebound by D. Howard,,17,21
66,1,3:04.0,T. Jones misses 2-pt layup at rim (block by E. İlyasova),,17,21
67,1,3:03.0,,Defensive rebound by R. Jackson,17,21
68,1,2:58.0,,E. İlyasova makes 2-pt jump shot from 18 ft (assist by R. Jackson),17,23
69,1,2:44.0,T. Ariza misses 2-pt layup at rim,,17,23
70,1,2:43.0,,Defensive rebound by S. Johnson,17,23
71,1,2:34.0,,R. Jackson makes 2-pt hook shot from 4 ft,17,25
72,1,2:20.0,T. Lawson misses 2-pt layup at rim (block by A. Baynes),,17,25
73,1,2:18.0,,Defensive rebound by K. Caldwell-Pope,17,25
74,1,2:12.0,,E. İlyasova misses 2-pt jump shot from 3 ft,17,25
75,1,2:12.0,Defensive rebound by J. Harden,,17,25
76,1,2:05.0,T. Ariza misses 3-pt jump shot from 26 ft,,17,25
77,1,2:04.0,,Defensive rebound by S. Johnson,17,25
78,1,2:00.0,,Turnover by S. Johnson (bad pass; steal by T. Lawson),17,25
79,1,1:53.0,T. Lawson makes 2-pt layup from 1 ft,,19,25
80,1,1:34.0,,R. Jackson misses 2-pt jump shot from 5 ft (block by D. Howard),19,25
81,1,1:33.0,Defensive rebound by T. Lawson,,19,25
82,1,1:23.0,J. Harden misses 2-pt jump shot from 4 ft,,19,25
83,1,1:23.0,,Defensive rebound by K. Caldwell-Pope,19,25
84,1,1:09.0,,A. Baynes misses 2-pt jump shot from 5 ft,19,25
85,1,1:08.0,Defensive rebound by T. Ariza,,19,25
86,1,1:00.0,D. Howard misses 2-pt jump shot from 5 ft,,19,25
87,1,1:00.0,Offensive rebound by D. Howard,,19,25
88,1,0:37.0,J. Harden misses 2-pt layup at rim,,19,25
89,1,0:37.0,,Defensive rebound by S. Johnson,19,25
90,1,0:32.0,,R. Jackson makes 2-pt layup at rim,19,27
91,1,0:21.0,Turnover by D. Howard (bad pass; steal by R. Jackson),,19,27
92,1,0:19.0,,R. Jackson makes 2-pt dunk at rim,19,29
93,1,0:18.0,Inbound foul by R. Jackson,,19,29
94,1,0:18.0,C. Brewer enters the game for T. Jones,,19,29
95,1,0:18.0,,A. Tolliver enters the game for E. İlyasova,19,29
96,1,0:18.0,,E. İlyasova enters the game for A. Tolliver,19,29
97,1,0:18.0,T. Jones enters the game for T. Lawson,,19,29
98,1,0:18.0,J. Harden makes free throw 1 of 2,,20,29
99,1,0:18.0,J. Harden makes free throw 2 of 2,,21,29
100,1,0:02.0,,R. Jackson misses 2-pt layup from 1 ft (block by D. Howard),21,29
101,1,0:01.0,Defensive rebound by T. Jones,,21,29
102,1,0:01.0,T. Jones misses 3-pt jump shot from 46 ft,,21,29
103,1,0:00.0,Offensive rebound by Team,,21,29
104,2,11:47.0,T. Jones misses 2-pt layup at rim,,21,29
105,2,11:46.0,,Defensive rebound by S. Johnson,21,29
106,2,11:36.0,,M. Morris makes 2-pt jump shot from 7 ft,21,31
107,2,11:24.0,M. Thornton misses 2-pt jump shot from 12 ft,,21,31
108,2,11:24.0,,Defensive rebound by S. Johnson,21,31
109,2,11:13.0,,A. Baynes makes 2-pt layup at rim (assist by M. Morris),21,33
110,2,11:06.0,Houston full timeout,,21,33
111,2,10:47.0,C. Brewer misses 2-pt jump shot from 10 ft,,21,33
112,2,10:46.0,,Defensive rebound by S. Johnson,21,33
113,2,10:35.0,,S. Johnson makes 3-pt jump shot from 24 ft (assist by M. Morris),21,36
114,2,10:25.0,Shooting foul by A. Baynes (drawn by C. Capela),,21,36
115,2,10:25.0,C. Capela makes free throw 1 of 2,,22,36
116,2,10:25.0,C. Capela misses free throw 2 of 2,,22,36
117,2,10:24.0,,Defensive rebound by A. Tolliver,22,36
118,2,10:06.0,,A. Tolliver misses 3-pt jump shot from 22 ft,22,36
119,2,10:06.0,,Offensive rebound by M. Morris,22,36
120,2,10:03.0,,M. Morris makes 2-pt dunk at rim,22,38
121,2,9:53.0,M. Thornton misses 3-pt jump shot from 25 ft,,22,38
122,2,9:53.0,,Defensive rebound by A. Baynes,22,38
123,2,9:46.0,,S. Johnson misses 2-pt jump shot from 18 ft,22,38
124,2,9:45.0,Defensive rebound by M. Thornton,,22,38
125,2,9:40.0,C. Brewer misses 2-pt layup at rim (block by S. Johnson),,22,38
126,2,9:40.0,Offensive rebound by Team,,22,38
127,2,9:37.0,M. Thornton misses 2-pt layup at rim,,22,38
128,2,9:36.0,Offensive rebound by M. Thornton,,22,38
129,2,9:36.0,Shooting foul by A. Baynes (drawn by M. Thornton),,22,38
130,2,9:36.0,M. Thornton makes free throw 1 of 2,,23,38
131,2,9:36.0,,A. Drummond enters the game for A. Baynes,23,38
132,2,9:36.0,M. Thornton makes free throw 2 of 2,,24,38
133,2,9:14.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by M. Morris),24,40
134,2,9:03.0,T. Lawson misses 2-pt jump shot from 17 ft,,24,40
135,2,9:03.0,,Defensive rebound by M. Morris,24,40
136,2,8:46.0,,Turnover by A. Drummond (lost ball; steal by C. Capela),24,40
137,2,8:43.0,C. Brewer makes 2-pt layup from 1 ft,,26,40
138,2,8:43.0,Shooting foul by A. Tolliver (drawn by C. Brewer),,26,40
139,2,8:43.0,D. Howard enters the game for T. Jones,,26,40
140,2,8:43.0,C. Brewer makes free throw 1 of 1,,27,40
141,2,8:24.0,,S. Johnson makes 2-pt layup from 1 ft (assist by A. Drummond),27,42
142,2,8:03.0,M. Thornton misses 2-pt layup at rim,,27,42
143,2,8:03.0,Offensive rebound by D. Howard,,27,42
144,2,7:58.0,D. Howard misses 2-pt layup from 2 ft (block by A. Drummond),,27,42
145,2,7:57.0,Offensive rebound by C. Capela,,27,42
146,2,7:56.0,C. Capela misses 2-pt layup from 1 ft,,27,42
147,2,7:55.0,,Defensive rebound by S. Johnson,27,42
148,2,7:49.0,,A. Drummond misses 2-pt jump shot from 5 ft,27,42
149,2,7:49.0,,Offensive rebound by A. Tolliver,27,42
150,2,7:47.0,,Detroit full timeout,27,42
151,2,7:47.0,J. Harden enters the game for C. Capela,,27,42
152,2,7:47.0,,K. Caldwell-Pope enters the game for M. Morris,27,42
153,2,7:35.0,,S. Johnson makes 2-pt layup from 1 ft,27,44
154,2,7:25.0,J. Harden misses 3-pt jump shot from 25 ft,,27,44
155,2,7:25.0,,Defensive rebound by A. Drummond,27,44
156,2,7:06.0,,S. Johnson misses 2-pt layup at rim,27,44
157,2,7:06.0,,Offensive rebound by S. Johnson,27,44
158,2,7:03.0,,A. Drummond makes 2-pt layup from 1 ft (assist by S. Johnson),27,46
159,2,7:03.0,,Shooting foul by J. Harden (drawn by A. Drummond),27,46
160,2,7:03.0,T. Ariza enters the game for M. Thornton,,27,46
161,2,7:03.0,P. Beverley enters the game for T. Lawson,,27,46
162,2,7:03.0,,A. Drummond misses free throw 1 of 1,27,46
163,2,7:02.0,Defensive rebound by Team,,27,46
164,2,6:52.0,P. Beverley misses 2-pt layup from 2 ft (block by S. Blake),,27,46
165,2,6:52.0,Offensive rebound by Team,,27,46
166,2,6:44.0,Turnover by J. Harden (bad pass),,27,46
167,2,6:26.0,,A. Drummond misses 2-pt layup at rim (block by D. Howard),27,46
168,2,6:24.0,,Offensive rebound by A. Drummond,27,46
169,2,6:20.0,,A. Drummond misses 2-pt layup at rim,27,46
170,2,6:19.0,Defensive rebound by D. Howard,,27,46
171,2,6:12.0,Turnover by D. Howard (traveling),,27,46
172,2,5:54.0,,S. Johnson misses 2-pt jump shot from 7 ft,27,46
173,2,5:53.0,,Offensive rebound by A. Drummond,27,46
174,2,5:50.0,,A. Drummond makes 2-pt layup at rim,27,48
175,2,5:33.0,,Offensive charge foul by T. Ariza (drawn by S. Blake),27,48
176,2,5:33.0,Turnover by T. Ariza (offensive foul),,27,48
177,2,5:33.0,C. Capela enters the game for C. Brewer,,27,48
178,2,5:33.0,T. Jones enters the game for D. Howard,,27,48
179,2,5:23.0,,Turnover by S. Blake (bad pass; steal by C. Capela),27,48
180,2,5:21.0,,Technical foul by A. Drummond,27,48
181,2,5:21.0,J. Harden makes technical free throw,,28,48
182,2,5:21.0,,R. Jackson enters the game for S. Blake,28,48
183,2,5:19.0,Turnover by T. Ariza (step out of bounds),,28,48
184,2,5:03.0,,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),28,50
185,2,4:37.0,T. Ariza misses 3-pt jump shot from 24 ft,,28,50
186,2,4:36.0,,Defensive rebound by A. Tolliver,28,50
187,2,4:29.0,,K. Caldwell-Pope misses 2-pt jump shot from 3 ft (block by T. Ariza),28,50
188,2,4:28.0,,Offensive rebound by K. Caldwell-Pope,28,50
189,2,4:24.0,,K. Caldwell-Pope makes 2-pt jump shot from 8 ft,28,52
190,2,4:12.0,T. Ariza misses 2-pt layup from 1 ft (block by S. Johnson),,28,52
191,2,4:12.0,Offensive rebound by Team,,28,52
192,2,4:12.0,,E. İlyasova enters the game for A. Tolliver,28,52
193,2,4:00.0,C. Capela misses 2-pt jump shot from 4 ft,,28,52
194,2,3:58.0,Offensive rebound by J. Harden,,28,52
195,2,3:56.0,J. Harden misses 2-pt layup from 1 ft,,28,52
196,2,3:55.0,Offensive rebound by C. Capela,,28,52
197,2,3:54.0,C. Capela misses 2-pt layup from 2 ft,,28,52
198,2,3:53.0,Offensive rebound by T. Jones,,28,52
199,2,3:52.0,T. Jones makes 2-pt layup at rim,,30,52
200,2,3:50.0,,Personal foul by P. Beverley (drawn by R. Jackson),30,52
201,2,3:38.0,,K. Caldwell-Pope misses 2-pt layup at rim,30,52
202,2,3:37.0,,Offensive rebound by S. Johnson,30,52
203,2,3:21.0,,A. Drummond makes 2-pt layup at rim,30,54
204,2,3:08.0,T. Ariza makes 2-pt layup at rim (assist by J. Harden),,32,54
205,2,2:50.0,,R. Jackson makes 3-pt jump shot from 24 ft,32,57
206,2,2:31.0,C. Capela misses 2-pt layup at rim,,32,57
207,2,2:30.0,,Defensive rebound by A. Drummond,32,57
208,2,2:14.0,,R. Jackson makes 3-pt jump shot from 23 ft,32,60
209,2,2:14.0,Houston full timeout,,32,60
210,2,2:14.0,Official timeout,,32,60
211,2,2:14.0,,A. Baynes enters the game for A. Drummond,32,60
212,2,2:14.0,,M. Morris enters the game for S. Johnson,32,60
213,2,2:03.0,Shooting foul by R. Jackson (drawn by J. Harden),,32,60
214,2,2:03.0,J. Harden makes free throw 1 of 2,,33,60
215,2,2:03.0,,S. Blake enters the game for R. Jackson,33,60
216,2,2:03.0,J. Harden makes free throw 2 of 2,,34,60
217,2,1:44.0,,K. Caldwell-Pope makes 2-pt jump shot from 15 ft (assist by A. Baynes),34,62
218,2,1:30.0,Shooting foul by E. İlyasova (drawn by T. Jones),,34,62
219,2,1:30.0,T. Jones makes free throw 1 of 2,,35,62
220,2,1:30.0,T. Jones misses free throw 2 of 2,,35,62
221,2,1:29.0,Offensive rebound by C. Capela,,35,62
222,2,1:22.0,C. Capela makes 2-pt layup from 1 ft,,37,62
223,2,1:05.0,,E. İlyasova misses 2-pt jump shot from 18 ft,37,62
224,2,1:04.0,Defensive rebound by T. Jones,,37,62
225,2,0:57.0,P. Beverley misses 2-pt jump shot from 6 ft,,37,62
226,2,0:57.0,Offensive rebound by C. Capela,,37,62
227,2,0:54.0,C. Capela makes 2-pt layup at rim,,39,62
228,2,0:38.0,,Personal foul by P. Beverley (drawn by S. Blake),39,62
229,2,0:27.0,,M. Morris misses 2-pt jump shot from 15 ft,39,62
230,2,0:27.0,,Offensive rebound by E. İlyasova,39,62
231,2,0:27.0,,E. İlyasova makes 2-pt layup at rim,39,64
232,2,0:04.0,J. Harden makes 2-pt layup at rim,,41,64
233,2,0:01.0,,S. Blake misses 3-pt jump shot from 30 ft (block by P. Beverley),41,64
234,2,0:00.0,,Offensive rebound by Team,41,64
235,3,11:34.0,P. Beverley misses 3-pt jump shot from 27 ft,,41,64
236,3,11:33.0,,Defensive rebound by E. İlyasova,41,64
237,3,11:18.0,,Shooting foul by D. Howard (drawn by A. Drummond),41,64
238,3,11:18.0,,A. Drummond misses free throw 1 of 2,41,64
239,3,11:18.0,,Offensive rebound by Team,41,64
240,3,11:18.0,,A. Drummond makes free throw 2 of 2,41,65
241,3,11:04.0,P. Beverley makes 2-pt jump shot from 3 ft (assist by D. Howard),,43,65
242,3,10:49.0,,Turnover by R. Jackson (bad pass; steal by C. Capela),43,65
243,3,10:37.0,C. Capela misses 2-pt layup from 1 ft,,43,65
244,3,10:36.0,,Defensive rebound by E. İlyasova,43,65
245,3,10:23.0,,A. Drummond makes 2-pt layup at rim,43,67
246,3,10:05.0,T. Ariza misses 3-pt jump shot from 24 ft,,43,67
247,3,10:05.0,,Defensive rebound by A. Drummond,43,67
248,3,9:56.0,,Personal foul by C. Capela (drawn by R. Jackson),43,67
249,3,9:56.0,M. Harrell enters the game for C. Capela,,43,67
250,3,9:45.0,,E. İlyasova misses 3-pt jump shot from 25 ft,43,67
251,3,9:38.0,Defensive rebound by T. Ariza,,43,67
252,3,9:33.0,M. Harrell makes 2-pt dunk at rim (assist by P. Beverley),,45,67
253,3,9:11.0,,M. Morris makes 2-pt jump shot from 18 ft (assist by R. Jackson),45,69
254,3,9:06.0,Offensive foul by D. Howard (drawn by A. Drummond),,45,69
255,3,9:06.0,Turnover by D. Howard (offensive foul),,45,69
256,3,8:48.0,,Shooting foul by M. Harrell (drawn by E. İlyasova),45,69
257,3,8:48.0,,E. İlyasova makes free throw 1 of 2,45,70
258,3,8:48.0,,E. İlyasova makes free throw 2 of 2,45,71
259,3,8:35.0,P. Beverley misses 2-pt layup at rim,,45,71
260,3,8:33.0,Offensive rebound by D. Howard,,45,71
261,3,8:30.0,D. Howard makes 2-pt dunk at rim,,47,71
262,3,8:17.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,47,71
263,3,8:16.0,Defensive rebound by J. Harden,,47,71
264,3,7:55.0,J. Harden makes 2-pt jump shot from 5 ft,,49,71
265,3,7:39.0,,Turnover by M. Morris (bad pass; steal by P. Beverley),49,71
266,3,7:33.0,P. Beverley makes 3-pt jump shot from 23 ft (assist by T. Ariza),,52,71
267,3,7:33.0,,Detroit full timeout,52,71
268,3,7:14.0,,M. Morris misses 3-pt jump shot from 26 ft,52,71
269,3,7:13.0,Defensive rebound by D. Howard,,52,71
270,3,7:04.0,J. Harden misses 3-pt jump shot from 27 ft,,52,71
271,3,7:04.0,,Defensive rebound by A. Drummond,52,71
272,3,6:48.0,,Shooting foul by D. Howard (drawn by A. Drummond),52,71
273,3,6:48.0,,A. Drummond misses free throw 1 of 2,52,71
274,3,6:48.0,,Offensive rebound by Team,52,71
275,3,6:48.0,T. Lawson enters the game for P. Beverley,,52,71
276,3,6:48.0,,A. Drummond misses free throw 2 of 2,52,71
277,3,6:47.0,Defensive rebound by Team,,52,71
278,3,6:32.0,Turnover by J. Harden (bad pass; steal by A. Drummond),,52,71
279,3,6:16.0,,A. Drummond misses 2-pt layup at rim (block by D. Howard),52,71
280,3,6:15.0,Defensive rebound by M. Harrell,,52,71
281,3,5:57.0,D. Howard misses 2-pt jump shot from 3 ft,,52,71
282,3,5:55.0,,Defensive rebound by A. Drummond,52,71
283,3,5:55.0,,Personal foul by D. Howard (drawn by A. Drummond),52,71
284,3,5:55.0,,A. Drummond makes free throw 1 of 2,52,72
285,3,5:55.0,C. Capela enters the game for D. Howard,,52,72
286,3,5:55.0,,A. Drummond misses free throw 2 of 2,52,72
287,3,5:54.0,Defensive rebound by J. Harden,,52,72
288,3,5:29.0,T. Ariza misses 2-pt jump shot from 10 ft,,52,72
289,3,5:28.0,,Defensive rebound by R. Jackson,52,72
290,3,5:23.0,,R. Jackson misses 2-pt layup from 2 ft,52,72
291,3,5:23.0,Defensive rebound by M. Harrell,,52,72
292,3,5:17.0,C. Capela makes 2-pt dunk at rim (assist by T. Ariza),,54,72
293,3,5:11.0,,Personal take foul by T. Ariza (drawn by A. Drummond),54,72
294,3,5:11.0,,A. Drummond misses free throw 1 of 2,54,72
295,3,5:11.0,,Offensive rebound by Team,54,72
296,3,5:11.0,,A. Drummond misses free throw 2 of 2,54,72
297,3,5:09.0,Defensive rebound by J. Harden,,54,72
298,3,5:03.0,Turnover by J. Harden (lost ball; steal by A. Drummond),,54,72
299,3,5:00.0,,Personal take foul by C. Capela (drawn by A. Drummond),54,72
300,3,5:00.0,,A. Drummond misses free throw 1 of 2,54,72
301,3,5:00.0,,Offensive rebound by Team,54,72
302,3,5:00.0,C. Brewer enters the game for C. Capela,,54,72
303,3,5:00.0,,A. Drummond misses free throw 2 of 2,54,72
304,3,4:58.0,Defensive rebound by J. Harden,,54,72
305,3,4:49.0,T. Lawson misses 2-pt jump shot from 9 ft,,54,72
306,3,4:48.0,,Defensive rebound by A. Drummond,54,72
307,3,4:47.0,,Personal take foul by M. Harrell (drawn by A. Drummond),54,72
308,3,4:47.0,,A. Drummond misses free throw 1 of 2,54,72
309,3,4:47.0,,Offensive rebound by Team,54,72
310,3,4:47.0,,S. Johnson enters the game for M. Morris,54,72
311,3,4:47.0,M. Thornton enters the game for T. Ariza,,54,72
312,3,4:47.0,,A. Drummond makes free throw 2 of 2,54,73
313,3,4:31.0,M. Harrell makes 2-pt layup at rim (assist by T. Lawson),,56,73
314,3,4:31.0,,Personal take foul by M. Harrell (drawn by A. Drummond),56,73
315,3,4:31.0,,A. Drummond makes free throw 1 of 2,56,74
316,3,4:31.0,,A. Drummond misses free throw 2 of 2,56,74
317,3,4:30.0,Defensive rebound by M. Thornton,,56,74
318,3,4:28.0,Personal take foul by S. Johnson (drawn by J. Harden),,56,74
319,3,4:28.0,,A. Baynes enters the game for A. Drummond,56,74
320,3,4:12.0,C. Brewer makes 2-pt jump shot from 5 ft (assist by T. Lawson),,58,74
321,3,3:48.0,,E. İlyasova makes 2-pt jump shot from 18 ft (assist by R. Jackson),58,76
322,3,3:42.0,Personal foul by R. Jackson (drawn by T. Lawson),,58,76
323,3,3:42.0,,A. Tolliver enters the game for E. İlyasova,58,76
324,3,3:36.0,Personal foul by A. Baynes (drawn by M. Harrell),,58,76
325,3,3:26.0,T. Lawson makes 3-pt jump shot from 24 ft,,61,76
326,3,3:08.0,,A. Tolliver makes 2-pt jump shot from 18 ft (assist by R. Jackson),61,78
327,3,2:58.0,T. Lawson misses 2-pt layup from 1 ft,,61,78
328,3,2:58.0,Offensive rebound by T. Lawson,,61,78
329,3,2:50.0,C. Brewer misses 3-pt jump shot from 24 ft,,61,78
330,3,2:49.0,,Defensive rebound by R. Jackson,61,78
331,3,2:42.0,,S. Johnson makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),61,81
332,3,2:40.0,Houston full timeout,,61,81
333,3,2:40.0,D. Howard enters the game for M. Harrell,,61,81
334,3,2:40.0,,S. Blake enters the game for R. Jackson,61,81
335,3,2:13.0,T. Lawson makes 3-pt jump shot from 22 ft (assist by J. Harden),,64,81
336,3,2:00.0,,A. Baynes misses 2-pt layup at rim,64,81
337,3,1:59.0,Defensive rebound by D. Howard,,64,81
338,3,1:53.0,C. Brewer makes 2-pt layup from 1 ft (assist by D. Howard),,66,81
339,3,1:39.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by A. Baynes),66,84
340,3,1:28.0,M. Thornton makes 3-pt jump shot from 26 ft (assist by T. Lawson),,69,84
341,3,1:14.0,,Turnover by A. Baynes (bad pass; steal by D. Howard),69,84
342,3,1:00.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,71,84
343,3,0:39.0,,S. Johnson misses 2-pt jump shot from 8 ft,71,84
344,3,0:38.0,Defensive rebound by M. Thornton,,71,84
345,3,0:20.0,M. Thornton makes 2-pt jump shot from 19 ft,,73,84
346,3,0:01.0,,A. Baynes misses 2-pt jump shot from 3 ft,73,84
347,3,0:00.0,,Offensive rebound by Team,73,84
348,4,11:46.0,,Turnover by R. Jackson (lost ball; steal by M. Thornton),73,84
349,4,11:45.0,Shooting foul by S. Johnson (drawn by C. Brewer),,73,84
350,4,11:45.0,C. Brewer makes free throw 1 of 2,,74,84
351,4,11:45.0,C. Brewer makes free throw 2 of 2,,75,84
352,4,11:31.0,,S. Johnson misses 3-pt jump shot from 26 ft,75,84
353,4,11:30.0,Defensive rebound by C. Brewer,,75,84
354,4,11:22.0,M. Thornton misses 3-pt jump shot from 26 ft,,75,84
355,4,11:21.0,Offensive rebound by C. Brewer,,75,84
356,4,11:16.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by J. Harden),,78,84
357,4,10:46.0,,M. Morris misses 3-pt jump shot from 27 ft,78,84
358,4,10:46.0,Defensive rebound by C. Brewer,,78,84
359,4,10:45.0,Shooting foul by S. Johnson (drawn by J. Harden),,78,84
360,4,10:45.0,J. Harden makes free throw 1 of 2,,79,84
361,4,10:45.0,J. Harden makes free throw 2 of 2,,80,84
362,4,10:33.0,,M. Morris misses 3-pt jump shot from 26 ft,80,84
363,4,10:33.0,,Offensive rebound by Team,80,84
364,4,10:33.0,,Inbound foul by M. Thornton,80,84
365,4,10:33.0,,S. Johnson misses free throw 1 of 2,80,84
366,4,10:33.0,,Offensive rebound by Team,80,84
367,4,10:33.0,,S. Johnson makes free throw 2 of 2,80,85
368,4,10:20.0,Turnover by T. Lawson (bad pass; steal by S. Johnson),,80,85
369,4,10:11.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,80,85
370,4,10:11.0,,Offensive rebound by A. Drummond,80,85
371,4,10:07.0,,A. Drummond makes 2-pt layup at rim,80,87
372,4,9:39.0,J. Harden misses 2-pt jump shot from 15 ft,,80,87
373,4,9:39.0,,Defensive rebound by S. Johnson,80,87
374,4,9:39.0,,R. Jackson makes 2-pt jump shot from 13 ft,80,89
375,4,9:39.0,Houston full timeout,,80,89
376,4,9:39.0,T. Ariza enters the game for T. Lawson,,80,89
377,4,9:39.0,P. Beverley enters the game for C. Brewer,,80,89
378,4,9:18.0,P. Beverley misses 2-pt layup from 1 ft (block by A. Drummond),,80,89
379,4,9:16.0,Offensive rebound by M. Thornton,,80,89
380,4,9:09.0,P. Beverley misses 3-pt jump shot from 24 ft,,80,89
381,4,9:09.0,,Defensive rebound by M. Morris,80,89
382,4,8:57.0,,R. Jackson misses 2-pt layup from 1 ft (block by P. Beverley),80,89
383,4,8:57.0,,Offensive rebound by Team,80,89
384,4,8:51.0,,R. Jackson misses 2-pt jump shot from 5 ft,80,89
385,4,8:51.0,Defensive rebound by T. Ariza,,80,89
386,4,8:39.0,Turnover by M. Thornton (lost ball; steal by K. Caldwell-Pope),,80,89
387,4,8:19.0,,Turnover by K. Caldwell-Pope (bad pass; steal by M. Thornton),80,89
388,4,8:09.0,J. Harden makes 3-pt jump shot from 27 ft (assist by M. Thornton),,83,89
389,4,7:45.0,,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),83,91
