,QUARTER,TIME_REMAINING,HOUSTON_ACTION,PHOENIX_ACTION,HOUSTON_SCORE,PHOENIX_SCORE
64,1,4:37.0,,R. Price misses 3-pt jump shot from 28 ft,19,14
65,1,4:33.0,Defensive rebound by T. Ariza,,19,14
66,1,4:30.0,J. Harden misses 3-pt jump shot from 24 ft,,19,14
67,1,4:28.0,,Defensive rebound by Team,19,14
68,1,4:13.0,,J. Leuer misses 2-pt jump shot from 6 ft,19,14
69,1,4:12.0,Defensive rebound by C. Capela,,19,14
70,1,4:01.0,J. Harden misses 3-pt jump shot from 25 ft,,19,14
71,1,3:59.0,,Defensive rebound by J. Leuer,19,14
72,1,3:47.0,,Turnover by J. Leuer (bad pass),19,14
73,1,3:47.0,J. Smith enters the game for T. Ariza,,19,14
74,1,3:29.0,Turnover by T. Lawson (lost ball; steal by R. Price),,19,14
75,1,3:23.0,,M. Teletović makes 3-pt jump shot from 25 ft (assist by R. Price),19,17
76,1,3:22.0,Houston full timeout,,19,17
77,1,3:22.0,,A. Goodwin enters the game for J. Leuer,19,17
78,1,3:22.0,,K. Humphries enters the game for D. Booker,19,17
79,1,3:22.0,D. Howard enters the game for C. Capela,,19,17
80,1,3:05.0,J. Smith misses 2-pt jump shot from 7 ft,,19,17
81,1,3:03.0,Offensive rebound by J. Smith,,19,17
82,1,2:59.0,J. Smith misses 2-pt jump shot from 4 ft (block by R. Price),,19,17
83,1,2:58.0,,Defensive rebound by M. Teletović,19,17
84,1,2:56.0,,Shooting foul by T. Lawson (drawn by P. Tucker),19,17
85,1,2:56.0,,P. Tucker misses free throw 1 of 2,19,17
86,1,2:56.0,,Offensive rebound by Team,19,17
87,1,2:56.0,,P. Tucker misses free throw 2 of 2,19,17
88,1,2:54.0,,Offensive rebound by M. Teletović,19,17
89,1,2:52.0,,P. Tucker misses 2-pt jump shot from 3 ft,19,17
90,1,2:52.0,Defensive rebound by Team,,19,17
91,1,2:31.0,J. Harden misses 3-pt jump shot from 25 ft,,19,17
92,1,2:28.0,,Defensive rebound by K. Humphries,19,17
93,1,2:17.0,,K. Humphries misses 2-pt jump shot from 15 ft,19,17
94,1,2:16.0,Defensive rebound by J. Harden,,19,17
95,1,2:00.0,T. Lawson misses 2-pt jump shot from 11 ft,,19,17
96,1,1:59.0,,Defensive rebound by R. Price,19,17
97,1,1:55.0,J. Terry enters the game for J. Harden,,19,17
98,1,1:40.0,,A. Goodwin makes 2-pt layup from 1 ft,19,19
99,1,1:34.0,Shooting foul by M. Teletović (drawn by C. Brewer),,19,19
100,1,1:34.0,C. Brewer makes free throw 1 of 2,,20,19
101,1,1:34.0,,S. Weems enters the game for P. Tucker,20,19
102,1,1:34.0,C. Brewer makes free throw 2 of 2,,21,19
103,1,1:20.0,,Personal foul by C. Brewer,21,19
104,1,1:20.0,,M. Teletović makes free throw 1 of 2,21,20
105,1,1:20.0,,M. Teletović makes free throw 2 of 2,21,21
106,1,1:05.0,D. Howard misses 2-pt hook shot from 10 ft,,21,21
107,1,1:02.0,,Defensive rebound by K. Humphries,21,21
108,1,0:57.0,,K. Humphries misses 3-pt jump shot from 24 ft,21,21
109,1,0:55.0,,Offensive rebound by Team,21,21
110,1,0:48.0,,M. Teletović makes 3-pt jump shot from 26 ft (assist by S. Weems),21,24
111,1,0:38.0,T. Lawson misses 2-pt jump shot from 16 ft,,21,24
112,1,0:36.0,,Defensive rebound by M. Teletović,21,24
113,1,0:25.0,,Turnover by R. Price (bad pass; steal by T. Lawson),21,24
114,1,0:03.0,Turnover by J. Terry (bad pass),,21,24
115,1,0:03.0,T. Ariza enters the game for J. Smith,,21,24
116,1,0:03.0,P. Beverley enters the game for J. Terry,,21,24
117,1,0:03.0,,D. Booker enters the game for K. Humphries,21,24
118,1,0:00.0,,R. Price misses 2-pt jump shot from 20 ft,21,24
119,1,0:00.0,,Offensive rebound by Team,21,24
120,2,11:47.0,J. Terry misses 2-pt jump shot from 17 ft,,21,24
121,2,11:45.0,,Defensive rebound by K. Humphries,21,24
122,2,11:33.0,,K. Humphries misses 2-pt layup from 1 ft,21,24
123,2,11:33.0,,Offensive rebound by K. Humphries,21,24
124,2,11:33.0,,S. Weems misses 2-pt layup from 1 ft,21,24
125,2,11:30.0,Defensive rebound by J. Terry,,21,24
126,2,11:27.0,T. Ariza makes 2-pt dunk at rim (assist by J. Terry),,23,24
127,2,11:12.0,,K. Humphries misses 2-pt jump shot from 20 ft,23,24
128,2,11:10.0,Defensive rebound by J. Terry,,23,24
129,2,11:05.0,Shooting foul by S. Weems (drawn by D. Howard),,23,24
130,2,11:05.0,D. Howard makes free throw 1 of 2,,24,24
131,2,11:05.0,,A. Goodwin enters the game for D. Booker,24,24
132,2,11:05.0,D. Howard misses free throw 2 of 2,,24,24
133,2,11:03.0,,Defensive rebound by K. Humphries,24,24
134,2,10:48.0,,A. Goodwin misses 2-pt jump shot from 18 ft,24,24
135,2,10:46.0,Defensive rebound by T. Lawson,,24,24
136,2,10:42.0,Shooting foul by K. Humphries (drawn by D. Howard),,24,24
137,2,10:42.0,D. Howard misses free throw 1 of 2,,24,24
138,2,10:42.0,Offensive rebound by Team,,24,24
139,2,10:42.0,D. Howard misses free throw 2 of 2,,24,24
140,2,10:40.0,Offensive rebound by C. Brewer,,24,24
141,2,10:36.0,D. Howard makes 2-pt dunk at rim (assist by T. Lawson),,26,24
142,2,10:20.0,,S. Weems misses 2-pt jump shot from 15 ft,26,24
143,2,10:18.0,Defensive rebound by D. Howard,,26,24
144,2,10:13.0,Offensive foul by D. Howard (drawn by K. Humphries),,26,24
145,2,10:13.0,Turnover by D. Howard (offensive foul),,26,24
146,2,10:01.0,,M. Teletović makes 2-pt layup from 2 ft (assist by A. Goodwin),26,26
147,2,9:54.0,T. Ariza makes 3-pt jump shot from 24 ft,,29,26
148,2,9:36.0,,A. Goodwin misses 2-pt jump shot from 5 ft,29,26
149,2,9:33.0,,Offensive rebound by K. Humphries,29,26
150,2,9:33.0,,K. Humphries makes 2-pt layup at rim,29,28
151,2,9:21.0,T. Lawson misses 2-pt jump shot from 19 ft,,29,28
152,2,9:19.0,,Defensive rebound by K. Humphries,29,28
153,2,9:05.0,,K. Humphries makes 3-pt jump shot from 24 ft (assist by M. Teletović),29,31
154,2,8:49.0,J. Terry misses 2-pt jump shot from 16 ft,,29,31
155,2,8:47.0,,Defensive rebound by K. Humphries,29,31
156,2,8:37.0,,S. Weems makes 2-pt dunk at rim (assist by R. Price),29,33
157,2,8:36.0,Houston full timeout,,29,33
158,2,8:36.0,,P. Tucker enters the game for K. Humphries,29,33
159,2,8:36.0,,T. Chandler enters the game for S. Weems,29,33
160,2,8:36.0,J. Harden enters the game for D. Howard,,29,33
161,2,8:36.0,C. Capela enters the game for C. Brewer,,29,33
162,2,8:36.0,P. Beverley enters the game for T. Lawson,,29,33
163,2,8:24.0,Turnover by T. Ariza (bad pass),,29,33
164,2,8:14.0,,Personal foul by P. Beverley,29,33
165,2,8:09.0,,Turnover by M. Teletović (bad pass; steal by T. Ariza),29,33
166,2,7:54.0,J. Harden misses 3-pt jump shot from 24 ft,,29,33
167,2,7:52.0,,Defensive rebound by M. Teletović,29,33
168,2,7:43.0,,Turnover by A. Goodwin (lost ball; steal by T. Ariza),29,33
169,2,7:40.0,T. Ariza makes 2-pt layup at rim (assist by J. Terry),,31,33
170,2,7:40.0,Shooting foul by A. Goodwin (drawn by T. Ariza),,31,33
171,2,7:40.0,,D. Booker enters the game for A. Goodwin,31,33
172,2,7:40.0,T. Ariza makes free throw 1 of 1,,32,33
173,2,7:28.0,,M. Teletović misses 3-pt jump shot from 26 ft,32,33
174,2,7:27.0,Defensive rebound by C. Capela,,32,33
175,2,7:18.0,T. Ariza misses 3-pt jump shot from 22 ft,,32,33
176,2,7:15.0,,Defensive rebound by T. Chandler,32,33
177,2,7:07.0,,Shooting foul by J. Harden (drawn by M. Teletović),32,33
178,2,7:07.0,,M. Teletović misses free throw 1 of 2,32,33
179,2,7:07.0,,Offensive rebound by Team,32,33
180,2,7:07.0,J. Smith enters the game for J. Terry,,32,33
181,2,7:07.0,,M. Teletović makes free throw 2 of 2,32,34
182,2,6:47.0,C. Capela misses 2-pt layup from 1 ft,,32,34
183,2,6:44.0,,Defensive rebound by T. Chandler,32,34
184,2,6:39.0,,P. Tucker misses 3-pt jump shot from 22 ft,32,34
185,2,6:34.0,Defensive rebound by P. Beverley,,32,34
186,2,6:32.0,Shooting block foul by R. Price (drawn by P. Beverley),,32,34
187,2,6:32.0,P. Beverley makes free throw 1 of 2,,33,34
188,2,6:32.0,,J. Leuer enters the game for T. Chandler,33,34
189,2,6:32.0,P. Beverley misses free throw 2 of 2,,33,34
190,2,6:30.0,,Defensive rebound by J. Leuer,33,34
191,2,6:18.0,,Shooting foul by C. Capela (drawn by J. Leuer),33,34
192,2,6:18.0,,J. Leuer makes free throw 1 of 2,33,35
193,2,6:18.0,,J. Leuer makes free throw 2 of 2,33,36
194,2,6:03.0,T. Ariza misses 3-pt jump shot from 25 ft,,33,36
195,2,6:01.0,Offensive rebound by C. Capela,,33,36
196,2,5:59.0,C. Capela misses 2-pt jump shot from 5 ft,,33,36
197,2,5:58.0,,Defensive rebound by P. Tucker,33,36
198,2,5:37.0,,P. Tucker misses 3-pt jump shot from 22 ft,33,36
199,2,5:35.0,Defensive rebound by C. Capela,,33,36
200,2,5:28.0,Personal foul by R. Price,,33,36
201,2,5:28.0,Official timeout,,33,36
202,2,5:28.0,D. Howard enters the game for C. Capela,,33,36
203,2,5:28.0,J. Smith misses free throw 1 of 2,,33,36
204,2,5:28.0,Offensive rebound by Team,,33,36
205,2,5:28.0,J. Smith misses free throw 2 of 2,,33,36
206,2,5:27.0,,Defensive rebound by P. Tucker,33,36
207,2,5:07.0,,Turnover by D. Booker (bad pass; steal by T. Ariza),33,36
208,2,5:04.0,T. Ariza makes 2-pt dunk at rim,,35,36
209,2,4:48.0,,Turnover by R. Price (bad pass; steal by P. Beverley),35,36
210,2,4:34.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,37,36
211,2,4:25.0,,Phoenix full timeout,37,36
212,2,4:25.0,,A. Goodwin enters the game for R. Price,37,36
213,2,4:06.0,,Turnover by J. Leuer (lost ball; steal by J. Harden),37,36
214,2,4:06.0,Personal foul by J. Leuer,,37,36
215,2,4:06.0,J. Harden makes free throw 1 of 2,,38,36
216,2,4:06.0,,K. Humphries enters the game for J. Leuer,38,36
217,2,4:06.0,J. Harden makes free throw 2 of 2,,39,36
218,2,3:58.0,,A. Goodwin misses 2-pt layup from 1 ft,39,36
219,2,3:55.0,Defensive rebound by P. Beverley,,39,36
220,2,3:51.0,J. Harden makes 2-pt layup from 1 ft,,41,36
221,2,3:21.0,,D. Booker misses 3-pt jump shot from 24 ft,41,36
222,2,3:21.0,,Offensive rebound by Team,41,36
223,2,3:21.0,,Turnover by Team (shot clock),41,36
224,2,3:07.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,43,36
225,2,2:56.0,,Personal foul by J. Harden,43,36
226,2,2:44.0,,D. Booker makes 3-pt jump shot from 24 ft (assist by A. Goodwin),43,39
227,2,2:28.0,J. Smith makes 2-pt layup from 2 ft (assist by J. Harden),,45,39
228,2,2:11.0,,Shooting foul by T. Ariza (drawn by D. Booker),45,39
229,2,2:11.0,,D. Booker makes free throw 1 of 2,45,40
230,2,2:11.0,,D. Booker makes free throw 2 of 2,45,41
231,2,2:09.0,Personal take foul by K. Humphries,,45,41
232,2,2:09.0,D. Howard makes free throw 1 of 2,,46,41
233,2,2:09.0,D. Howard makes free throw 2 of 2,,47,41
234,2,1:53.0,,Turnover by M. Teletović (lost ball; steal by D. Howard),47,41
235,2,1:44.0,T. Ariza makes 3-pt jump shot from 22 ft (assist by P. Beverley),,50,41
236,2,1:23.0,,D. Booker misses 3-pt jump shot from 25 ft,50,41
237,2,1:21.0,Defensive rebound by D. Howard,,50,41
238,2,1:00.0,P. Beverley makes 3-pt jump shot from 25 ft,,53,41
239,2,0:43.0,,A. Goodwin misses 3-pt jump shot from 22 ft,53,41
240,2,0:40.0,Defensive rebound by J. Harden,,53,41
241,2,0:35.0,Shooting foul by M. Teletović (drawn by J. Harden),,53,41
242,2,0:35.0,J. Harden makes free throw 1 of 3,,54,41
243,2,0:35.0,J. Harden makes free throw 2 of 3,,55,41
244,2,0:35.0,J. Harden makes free throw 3 of 3,,56,41
245,2,0:29.0,,Personal foul by T. Ariza,56,41
246,2,0:29.0,,K. Humphries makes free throw 1 of 2,56,42
247,2,0:29.0,C. Brewer enters the game for T. Ariza,,56,42
248,2,0:29.0,,K. Humphries makes free throw 2 of 2,56,43
249,2,0:07.0,Turnover by J. Harden (bad pass; steal by P. Tucker),,56,43
250,2,0:05.0,,D. Booker makes 2-pt layup at rim (assist by A. Goodwin),56,45
251,2,0:04.0,Houston full timeout,,56,45
252,2,0:00.0,J. Harden misses 3-pt jump shot from 25 ft,,56,45
253,2,0:00.0,Offensive rebound by Team,,56,45
254,3,11:52.0,Shooting foul by A. Goodwin (drawn by P. Beverley),,56,45
255,3,11:52.0,P. Beverley makes 2-pt layup from 1 ft,,58,45
256,3,11:52.0,P. Beverley misses free throw 1 of 1,,58,45
257,3,11:52.0,Offensive rebound by Team,,58,45
258,3,11:49.0,,Loose ball foul by J. Leuer,58,45
259,3,11:39.0,Turnover by T. Ariza (bad pass),,58,45
260,3,11:24.0,,D. Booker misses 2-pt jump shot from 12 ft (block by J. Harden),58,45
261,3,11:23.0,,Offensive rebound by Team,58,45
262,3,11:19.0,,Shooting foul by D. Howard (drawn by A. Goodwin),58,45
263,3,11:19.0,,A. Goodwin makes free throw 1 of 2,58,46
264,3,11:19.0,,A. Goodwin makes free throw 2 of 2,58,47
265,3,11:04.0,J. Smith misses 3-pt jump shot from 23 ft,,58,47
266,3,11:03.0,Offensive rebound by P. Beverley,,58,47
267,3,10:59.0,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Beverley),,61,47
268,3,10:35.0,,J. Leuer misses 2-pt jump shot from 14 ft,61,47
269,3,10:33.0,,Offensive rebound by J. Leuer,61,47
270,3,10:31.0,,Turnover by J. Leuer (lost ball; steal by J. Harden),61,47
271,3,10:21.0,J. Harden misses 2-pt jump shot from 16 ft,,61,47
272,3,10:17.0,,Defensive rebound by P. Tucker,61,47
273,3,10:13.0,,A. Goodwin misses 2-pt jump shot from 20 ft,61,47
274,3,10:11.0,Defensive rebound by T. Ariza,,61,47
275,3,10:01.0,J. Harden misses 3-pt jump shot from 29 ft,,61,47
276,3,9:59.0,,Defensive rebound by P. Tucker,61,47
277,3,9:53.0,,Turnover by A. Goodwin (bad pass; steal by T. Ariza),61,47
278,3,9:49.0,Shooting foul by A. Goodwin (drawn by T. Ariza),,61,47
279,3,9:49.0,T. Ariza misses free throw 1 of 2,,61,47
280,3,9:49.0,Offensive rebound by Team,,61,47
281,3,9:49.0,,R. Price enters the game for A. Goodwin,61,47
282,3,9:49.0,T. Ariza makes free throw 2 of 2,,62,47
283,3,9:44.0,,Personal foul by J. Harden,62,47
284,3,9:40.0,,Turnover by J. Leuer (bad pass; steal by D. Howard),62,47
285,3,9:37.0,Shooting foul by R. Price (drawn by T. Ariza),,62,47
286,3,9:37.0,T. Ariza makes free throw 1 of 2,,63,47
287,3,9:37.0,,A. Goodwin enters the game for J. Leuer,63,47
288,3,9:37.0,T. Ariza makes free throw 2 of 2,,64,47
289,3,9:25.0,,M. Teletović misses 3-pt jump shot from 23 ft,64,47
290,3,9:23.0,Defensive rebound by J. Harden,,64,47
291,3,9:06.0,J. Harden misses 2-pt jump shot from 17 ft,,64,47
292,3,9:03.0,,Defensive rebound by P. Tucker,64,47
293,3,9:03.0,,Personal take foul by P. Beverley,64,47
294,3,8:53.0,,M. Teletović makes 2-pt jump shot from 6 ft,64,49
295,3,8:44.0,Personal foul by R. Price,,64,49
296,3,8:44.0,P. Beverley makes free throw 1 of 2,,65,49
297,3,8:44.0,P. Beverley misses free throw 2 of 2,,65,49
298,3,8:41.0,,Defensive rebound by M. Teletović,65,49
299,3,8:32.0,,R. Price misses 3-pt jump shot from 24 ft,65,49
300,3,8:30.0,Defensive rebound by T. Ariza,,65,49
301,3,8:26.0,J. Harden makes 2-pt layup at rim (assist by T. Ariza),,67,49
302,3,8:15.0,,D. Booker misses 3-pt jump shot from 23 ft (block by P. Beverley),67,49
303,3,8:12.0,Defensive rebound by J. Harden,,67,49
304,3,8:11.0,,Technical foul by D. Booker,67,49
305,3,8:11.0,J. Harden makes technical free throw,,68,49
306,3,8:11.0,C. Brewer enters the game for J. Smith,,68,49
307,3,8:01.0,P. Beverley makes 3-pt jump shot from 22 ft (assist by C. Brewer),,71,49
308,3,8:00.0,,Phoenix full timeout,71,49
309,3,8:00.0,,S. Weems enters the game for D. Booker,71,49
310,3,7:48.0,,M. Teletović misses 3-pt jump shot from 23 ft,71,49
311,3,7:46.0,Defensive rebound by T. Ariza,,71,49
312,3,7:38.0,Shooting foul by A. Goodwin (drawn by J. Harden),,71,49
313,3,7:38.0,J. Harden makes free throw 1 of 2,,72,49
314,3,7:38.0,J. Harden makes free throw 2 of 2,,73,49
315,3,7:26.0,,Turnover by M. Teletović (lost ball; steal by T. Ariza),73,49
316,3,7:24.0,Personal take foul by S. Weems,,73,49
317,3,7:24.0,J. Harden misses free throw 1 of 2,,73,49
318,3,7:24.0,Offensive rebound by Team,,73,49
319,3,7:24.0,J. Harden makes free throw 2 of 2,,74,49
320,3,7:06.0,,M. Teletović makes 2-pt layup at rim (assist by P. Tucker),74,51
321,3,6:51.0,Shooting foul by M. Teletović (drawn by D. Howard),,74,51
322,3,6:51.0,D. Howard misses free throw 1 of 2,,74,51
323,3,6:51.0,Offensive rebound by Team,,74,51
324,3,6:51.0,T. Lawson enters the game for P. Beverley,,74,51
325,3,6:51.0,D. Howard misses free throw 2 of 2,,74,51
326,3,6:50.0,,Defensive rebound by A. Goodwin,74,51
327,3,6:41.0,,Personal foul by T. Ariza,74,51
328,3,6:41.0,C. Capela enters the game for D. Howard,,74,51
329,3,6:41.0,K. McDaniels enters the game for T. Ariza,,74,51
330,3,6:34.0,,Personal foul by C. Brewer,74,51
331,3,6:34.0,,M. Teletović makes free throw 1 of 2,74,52
332,3,6:34.0,,M. Teletović makes free throw 2 of 2,74,53
333,3,6:17.0,K. McDaniels misses 2-pt jump shot from 17 ft,,74,53
334,3,6:15.0,,Defensive rebound by M. Teletović,74,53
335,3,6:06.0,,Def 3 sec tech foul by J. Harden,74,53
336,3,6:06.0,,M. Teletović makes technical free throw,74,54
337,3,6:00.0,,A. Goodwin misses 2-pt jump shot from 3 ft (block by C. Capela),74,54
338,3,5:58.0,Defensive rebound by T. Lawson,,74,54
339,3,5:56.0,Shooting foul by R. Price (drawn by T. Lawson),,74,54
340,3,5:56.0,T. Lawson misses free throw 1 of 2,,74,54
341,3,5:56.0,Offensive rebound by Team,,74,54
342,3,5:56.0,,J. McRae enters the game for R. Price,74,54
343,3,5:56.0,T. Lawson makes free throw 2 of 2,,75,54
344,3,5:53.0,,Technical foul by R. Price,75,54
345,3,5:53.0,J. Harden misses technical free throw,,75,54
346,3,5:53.0,,Offensive rebound by Team,75,54
347,3,5:33.0,,Turnover by P. Tucker (bad pass; steal by J. Harden),75,54
348,3,5:27.0,J. Harden misses 3-pt jump shot from 25 ft,,75,54
349,3,5:24.0,Offensive rebound by C. Brewer,,75,54
350,3,5:16.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,77,54
351,3,4:59.0,,J. McRae misses 2-pt jump shot from 12 ft,77,54
352,3,4:56.0,Defensive rebound by C. Capela,,77,54
353,3,4:46.0,Turnover by J. Harden (bad pass; steal by P. Tucker),,77,54
354,3,4:41.0,,A. Goodwin makes 2-pt layup from 1 ft (assist by P. Tucker),77,56
355,3,4:23.0,Personal foul by J. McRae,,77,56
356,3,4:23.0,C. Capela makes free throw 1 of 2,,78,56
357,3,4:23.0,,K. Humphries enters the game for M. Teletović,78,56
358,3,4:23.0,,J. Leuer enters the game for P. Tucker,78,56
359,3,4:23.0,J. Terry enters the game for J. Harden,,78,56
360,3,4:23.0,C. Capela misses free throw 2 of 2,,78,56
361,3,4:23.0,,Defensive rebound by Team,78,56
362,3,4:23.0,Loose ball foul by K. McDaniels,,78,56
363,3,4:23.0,,K. Humphries makes free throw 1 of 2,78,57
364,3,4:23.0,Violation by C. Capela (lane),,78,57
365,3,4:23.0,,K. Humphries makes free throw 2 of 2,78,58
366,3,4:05.0,T. Lawson misses 2-pt jump shot from 19 ft,,78,58
367,3,4:03.0,,Defensive rebound by J. McRae,78,58
368,3,3:51.0,,A. Goodwin makes 2-pt layup from 1 ft (assist by J. McRae),78,60
369,3,3:41.0,Turnover by J. Terry (bad pass; steal by J. McRae),,78,60
370,3,3:40.0,,J. McRae makes 2-pt dunk at rim,78,62
371,3,3:40.0,Houston full timeout,,78,62
372,3,3:40.0,D. Howard enters the game for C. Capela,,78,62
373,3,3:40.0,J. Smith enters the game for C. Brewer,,78,62
374,3,3:18.0,J. Smith misses 3-pt jump shot from 24 ft,,78,62
375,3,3:15.0,,Defensive rebound by J. Leuer,78,62
376,3,2:58.0,,J. Leuer misses 2-pt jump shot from 15 ft,78,62
377,3,2:56.0,Defensive rebound by K. McDaniels,,78,62
378,3,2:49.0,Personal foul by J. McRae,,78,62
379,3,2:49.0,J. Smith misses free throw 1 of 2,,78,62
380,3,2:49.0,Offensive rebound by Team,,78,62
381,3,2:49.0,J. Smith makes free throw 2 of 2,,79,62
382,3,2:37.0,,Shooting foul by J. Terry (drawn by J. McRae),79,62
383,3,2:37.0,,J. McRae makes free throw 1 of 2,79,63
384,3,2:37.0,,J. McRae makes free throw 2 of 2,79,64
385,3,2:17.0,Turnover by D. Howard (discontinued dribble),,79,64
386,3,2:01.0,,Turnover by A. Goodwin (lost ball),79,64
387,3,1:52.0,Offensive foul by D. Howard (drawn by A. Goodwin),,79,64
388,3,1:52.0,Turnover by D. Howard (offensive foul),,79,64
389,3,1:36.0,,J. Leuer misses 2-pt jump shot from 5 ft,79,64
390,3,1:33.0,Defensive rebound by T. Lawson,,79,64
391,3,1:28.0,K. McDaniels makes 2-pt dunk at rim (assist by T. Lawson),,81,64
392,3,1:14.0,,A. Goodwin misses 3-pt jump shot from 22 ft,81,64
393,3,1:14.0,,Offensive rebound by Team,81,64
394,3,1:14.0,,Personal foul by J. Smith,81,64
395,3,1:14.0,,J. Leuer misses free throw 1 of 2,81,64
396,3,1:14.0,,Offensive rebound by Team,81,64
397,3,1:14.0,C. Capela enters the game for D. Howard,,81,64
398,3,1:14.0,,D. Booker enters the game for A. Goodwin,81,64
399,3,1:14.0,,J. Leuer makes free throw 2 of 2,81,65
400,3,1:05.0,Turnover by J. Smith (bad pass; steal by D. Booker),,81,65
401,3,0:57.0,,S. Weems misses 3-pt jump shot from 23 ft,81,65
402,3,0:55.0,Defensive rebound by J. Smith,,81,65
403,3,0:42.0,J. Terry misses 3-pt jump shot from 23 ft,,81,65
404,3,0:40.0,,Defensive rebound by Team,81,65
405,3,0:40.0,M. Harrell enters the game for J. Smith,,81,65
