,QUARTER,TIME_REMAINING,DETROIT_ACTION,MEMPHIS_ACTION,DETROIT_SCORE,MEMPHIS_SCORE
26,1,7:03.0,,Shooting foul by R. Jackson (drawn by M. Chalmers),11,6
27,1,7:03.0,,M. Chalmers makes free throw 1 of 2,11,7
28,1,7:03.0,,M. Chalmers makes free throw 2 of 2,11,8
29,1,6:51.0,M. Morris misses 2-pt jump shot from 14 ft,,11,8
30,1,6:48.0,Offensive rebound by E. İlyasova,,11,8
31,1,6:48.0,E. İlyasova misses 2-pt layup from 1 ft,,11,8
32,1,6:47.0,Offensive rebound by A. Drummond,,11,8
33,1,6:47.0,A. Drummond misses 2-pt layup at rim,,11,8
34,1,6:46.0,,Defensive rebound by M. Gasol,11,8
35,1,6:40.0,,M. Chalmers makes 2-pt layup at rim,11,10
36,1,6:19.0,M. Morris misses 3-pt jump shot from 23 ft,,11,10
37,1,6:18.0,Offensive rebound by A. Drummond,,11,10
38,1,6:18.0,A. Drummond misses 2-pt layup at rim,,11,10
39,1,6:16.0,Offensive rebound by E. İlyasova,,11,10
40,1,6:11.0,E. İlyasova makes 2-pt jump shot from 4 ft,,13,10
41,1,5:59.0,Offensive charge foul by Z. Randolph (drawn by E. İlyasova),,13,10
42,1,5:59.0,,Turnover by Z. Randolph (offensive foul),13,10
43,1,5:59.0,,Memphis full timeout,13,10
44,1,5:50.0,K. Caldwell-Pope makes 2-pt jump shot from 5 ft,,15,10
45,1,5:50.0,Loose ball foul by A. Drummond (drawn by M. Gasol),,15,10
46,1,5:33.0,,C. Lee makes 2-pt jump shot from 5 ft (assist by M. Gasol),15,12
47,1,5:09.0,E. İlyasova misses 3-pt jump shot from 24 ft,,15,12
48,1,5:08.0,,Defensive rebound by C. Lee,15,12
49,1,4:56.0,,Z. Randolph makes 2-pt jump shot from 5 ft,15,14
50,1,4:42.0,A. Drummond misses 2-pt jump shot from 4 ft (block by M. Gasol),,15,14
51,1,4:42.0,,Defensive rebound by Team,15,14
52,1,4:42.0,,M. Barnes enters the game for T. Allen,15,14
53,1,4:16.0,,M. Chalmers misses 3-pt jump shot from 25 ft,15,14
54,1,4:14.0,Defensive rebound by A. Drummond,,15,14
55,1,3:59.0,E. İlyasova makes 3-pt jump shot from 24 ft (assist by M. Morris),,18,14
56,1,3:42.0,S. Johnson enters the game for M. Morris,,18,14
57,1,3:36.0,,M. Barnes misses 2-pt jump shot from 19 ft,18,14
58,1,3:36.0,Defensive rebound by A. Drummond,,18,14
59,1,3:28.0,R. Jackson makes 3-pt jump shot from 25 ft,,21,14
60,1,3:07.0,,C. Lee misses 3-pt jump shot from 24 ft,21,14
61,1,3:06.0,Defensive rebound by E. İlyasova,,21,14
62,1,2:54.0,A. Drummond misses 2-pt hook shot from 3 ft,,21,14
63,1,2:54.0,,Defensive rebound by Team,21,14
64,1,2:54.0,Detroit full timeout,,21,14
65,1,2:54.0,,J. Green enters the game for Z. Randolph,21,14
66,1,2:54.0,B. Jennings enters the game for R. Jackson,,21,14
67,1,2:36.0,,M. Gasol misses 2-pt jump shot from 5 ft,21,14
68,1,2:32.0,,Offensive rebound by J. Green,21,14
69,1,2:32.0,,J. Green makes 2-pt layup at rim,21,16
70,1,2:21.0,Shooting foul by M. Gasol (drawn by A. Drummond),,21,16
71,1,2:21.0,A. Drummond misses free throw 1 of 2,,21,16
72,1,2:21.0,Offensive rebound by Team,,21,16
73,1,2:21.0,A. Drummond makes free throw 2 of 2,,22,16
74,1,2:04.0,,C. Lee misses 2-pt layup from 1 ft,22,16
75,1,2:03.0,Defensive rebound by S. Johnson,,22,16
76,1,1:46.0,Turnover by A. Drummond (lost ball; steal by M. Gasol),,22,16
77,1,1:37.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by C. Lee),22,19
78,1,1:11.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,22,19
79,1,1:11.0,,Defensive rebound by M. Chalmers,22,19
80,1,0:59.0,,M. Gasol misses 2-pt jump shot from 17 ft,22,19
81,1,0:59.0,Defensive rebound by E. İlyasova,,22,19
82,1,0:46.0,E. İlyasova makes 2-pt layup at rim (assist by B. Jennings),,24,19
83,1,0:34.0,,Turnover by M. Chalmers (bad pass),24,19
84,1,0:34.0,,V. Carter enters the game for C. Lee,24,19
85,1,0:23.0,S. Johnson misses 3-pt jump shot from 25 ft,,24,19
86,1,0:22.0,Offensive rebound by E. İlyasova,,24,19
87,1,0:18.0,E. İlyasova misses 2-pt layup at rim,,24,19
88,1,0:18.0,,Defensive rebound by V. Carter,24,19
89,1,0:18.0,,Personal foul by E. İlyasova (drawn by V. Carter),24,19
90,1,0:18.0,A. Tolliver enters the game for E. İlyasova,,24,19
91,1,0:01.0,,M. Chalmers makes 2-pt layup from 1 ft,24,21
92,1,0:00.0,S. Johnson misses 3-pt jump shot from 77 ft,,24,21
93,1,0:00.0,Offensive rebound by Team,,24,21
94,2,11:34.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by E. Williams),24,24
95,2,11:16.0,A. Tolliver misses 3-pt jump shot from 26 ft,,24,24
96,2,11:14.0,,Defensive rebound by J. Green,24,24
97,2,10:55.0,,V. Carter misses 2-pt jump shot from 7 ft,24,24
98,2,10:54.0,Defensive rebound by A. Baynes,,24,24
99,2,10:37.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by B. Jennings),,27,24
100,2,10:22.0,,E. Williams misses 2-pt jump shot from 17 ft,27,24
101,2,10:21.0,Defensive rebound by S. Johnson,,27,24
102,2,10:15.0,B. Jennings makes 3-pt jump shot from 25 ft,,30,24
103,2,10:07.0,,Memphis full timeout,30,24
104,2,9:59.0,,Shooting foul by A. Baynes (drawn by J. Green),30,24
105,2,9:59.0,,J. Green makes 2-pt layup from 1 ft,30,26
106,2,9:59.0,,J. Green makes free throw 1 of 1,30,27
107,2,9:59.0,Turnover by M. Morris (inbound),,30,27
108,2,9:49.0,,Turnover by M. Gasol (bad pass),30,27
109,2,9:33.0,M. Morris misses 3-pt jump shot from 25 ft,,30,27
110,2,9:31.0,,Defensive rebound by M. Gasol,30,27
111,2,9:16.0,,M. Gasol misses 2-pt layup from 1 ft,30,27
112,2,9:14.0,Defensive rebound by A. Tolliver,,30,27
113,2,9:14.0,Personal foul by M. Gasol (drawn by A. Tolliver),,30,27
114,2,9:14.0,,J. Green enters the game for M. Gasol,30,27
115,2,9:14.0,,M. Chalmers enters the game for E. Williams,30,27
116,2,9:04.0,Turnover by S. Johnson (lost ball; steal by M. Chalmers),,30,27
117,2,9:00.0,,Offensive foul by V. Carter (drawn by A. Tolliver),30,27
118,2,9:00.0,,Turnover by V. Carter (offensive foul),30,27
119,2,8:44.0,B. Jennings misses 3-pt jump shot from 22 ft,,30,27
120,2,8:44.0,,Defensive rebound by V. Carter,30,27
121,2,8:37.0,,J. Green misses 2-pt layup from 1 ft,30,27
122,2,8:37.0,Defensive rebound by Team,,30,27
123,2,8:24.0,Turnover by M. Morris (bad pass),,30,27
124,2,8:24.0,,Turnover by J. Green (bad pass),30,27
125,2,8:10.0,S. Johnson makes 2-pt layup at rim,,32,27
126,2,7:55.0,,J. Green makes 2-pt jump shot from 16 ft (assist by M. Chalmers),32,29
127,2,7:34.0,Offensive foul by A. Baynes (drawn by M. Chalmers),,32,29
128,2,7:34.0,Turnover by A. Baynes (offensive foul),,32,29
129,2,7:34.0,,T. Allen enters the game for V. Carter,32,29
130,2,7:21.0,,J. Green makes 2-pt layup from 1 ft,32,31
131,2,6:57.0,Turnover by A. Baynes (lost ball; steal by M. Barnes),,32,31
132,2,6:46.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by J. Green),32,34
133,2,6:38.0,Detroit full timeout,,32,34
134,2,6:38.0,A. Drummond enters the game for S. Johnson,,32,34
135,2,6:38.0,K. Caldwell-Pope enters the game for B. Jennings,,32,34
136,2,6:38.0,R. Jackson enters the game for A. Baynes,,32,34
137,2,6:34.0,Personal foul by J. Green (drawn by A. Drummond),,32,34
138,2,6:25.0,Personal foul by M. Chalmers (drawn by R. Jackson),,32,34
139,2,6:18.0,A. Drummond makes 2-pt jump shot from 3 ft (assist by R. Jackson),,34,34
140,2,5:58.0,,Shooting foul by M. Morris (drawn by J. Green),34,34
141,2,5:58.0,,J. Green makes free throw 1 of 2,34,35
142,2,5:58.0,,J. Green makes free throw 2 of 2,34,36
143,2,5:35.0,M. Morris misses 3-pt jump shot from 25 ft,,34,36
144,2,5:32.0,,Defensive rebound by T. Allen,34,36
145,2,5:26.0,,T. Allen misses 2-pt dunk at rim (block by A. Drummond),34,36
146,2,5:22.0,,Offensive rebound by T. Allen,34,36
147,2,5:19.0,,Offensive foul by J. Green (drawn by K. Caldwell-Pope),34,36
148,2,5:19.0,,Turnover by J. Green (offensive foul),34,36
149,2,4:54.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by A. Drummond),,37,36
150,2,4:39.0,,J. Green misses 2-pt jump shot from 20 ft,37,36
151,2,4:39.0,Defensive rebound by A. Tolliver,,37,36
152,2,4:30.0,Turnover by K. Caldwell-Pope (bad pass),,37,36
153,2,4:30.0,E. İlyasova enters the game for A. Tolliver,,37,36
154,2,4:30.0,,M. Gasol enters the game for J. Green,37,36
155,2,4:30.0,,Z. Randolph enters the game for M. Barnes,37,36
156,2,4:24.0,,M. Chalmers misses 2-pt jump shot from 10 ft,37,36
157,2,4:22.0,Defensive rebound by A. Drummond,,37,36
158,2,4:16.0,R. Jackson makes 2-pt layup from 1 ft,,39,36
159,2,3:54.0,,J. Green misses 2-pt jump shot from 11 ft,39,36
160,2,3:51.0,Defensive rebound by A. Drummond,,39,36
161,2,3:45.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Jackson),,41,36
162,2,3:22.0,,M. Gasol makes 2-pt jump shot from 5 ft (assist by J. Green),41,38
163,2,3:22.0,,Shooting foul by A. Drummond (drawn by M. Gasol),41,38
164,2,3:22.0,,M. Gasol makes free throw 1 of 1,41,39
165,2,2:56.0,R. Jackson misses 3-pt jump shot from 25 ft,,41,39
166,2,2:55.0,,Defensive rebound by T. Allen,41,39
167,2,2:50.0,,Turnover by T. Allen (lost ball; steal by E. İlyasova),41,39
168,2,2:35.0,Turnover by A. Drummond (lost ball; steal by T. Allen),,41,39
169,2,2:27.0,,T. Allen misses 2-pt layup from 2 ft,41,39
170,2,2:26.0,Defensive rebound by M. Morris,,41,39
171,2,2:21.0,E. İlyasova misses 2-pt layup from 2 ft (block by M. Gasol),,41,39
172,2,2:19.0,,Defensive rebound by Z. Randolph,41,39
173,2,2:14.0,,T. Allen makes 2-pt dunk at rim (assist by M. Chalmers),41,41
174,2,1:57.0,Shooting foul by M. Gasol (drawn by M. Morris),,41,41
175,2,1:57.0,Detroit full timeout,,41,41
176,2,1:57.0,,Technical foul by M. Gasol,41,41
177,2,1:57.0,A. Baynes enters the game for E. İlyasova,,41,41
178,2,1:57.0,A. Tolliver enters the game for A. Drummond,,41,41
179,2,1:57.0,R. Jackson makes technical free throw,,42,41
180,2,1:57.0,,C. Lee enters the game for M. Gasol,42,41
181,2,1:57.0,M. Morris makes free throw 1 of 2,,43,41
182,2,1:57.0,M. Morris misses free throw 2 of 2,,43,41
183,2,1:56.0,,Defensive rebound by C. Lee,43,41
184,2,1:35.0,,J. Green makes 3-pt jump shot from 25 ft (assist by Z. Randolph),43,44
185,2,1:21.0,Offensive foul by A. Baynes (drawn by M. Chalmers),,43,44
186,2,1:21.0,Turnover by A. Baynes (offensive foul),,43,44
187,2,1:21.0,J. Anthony enters the game for A. Baynes,,43,44
188,2,1:04.0,,Z. Randolph misses 2-pt jump shot from 20 ft,43,44
189,2,1:04.0,,Offensive rebound by J. Green,43,44
190,2,0:52.0,,Z. Randolph makes 2-pt hook shot from 7 ft (assist by M. Chalmers),43,46
191,2,0:42.0,Turnover by R. Jackson (bad pass; steal by T. Allen),,43,46
192,2,0:27.0,,C. Lee misses 2-pt jump shot from 18 ft,43,46
193,2,0:27.0,Defensive rebound by M. Morris,,43,46
194,2,0:23.0,Turnover by M. Morris (bad pass; steal by M. Chalmers),,43,46
195,2,0:15.0,,Memphis full timeout,43,46
196,2,0:15.0,,M. Barnes enters the game for T. Allen,43,46
197,2,0:03.0,,Z. Randolph makes 2-pt jump shot from 5 ft (assist by M. Chalmers),43,48
198,2,0:00.0,R. Jackson misses 3-pt jump shot from 27 ft,,43,48
199,2,0:00.0,Offensive rebound by Team,,43,48
200,3,11:42.0,,M. Gasol makes 2-pt hook shot from 4 ft (assist by T. Allen),43,50
201,3,11:26.0,Shooting foul by C. Lee (drawn by K. Caldwell-Pope),,43,50
202,3,11:26.0,K. Caldwell-Pope makes free throw 1 of 2,,44,50
203,3,11:26.0,K. Caldwell-Pope makes free throw 2 of 2,,45,50
204,3,11:08.0,,Turnover by C. Lee (traveling),45,50
205,3,10:56.0,Turnover by M. Morris (bad pass; steal by M. Chalmers),,45,50
206,3,10:50.0,,Turnover by M. Chalmers (bad pass),45,50
207,3,10:35.0,A. Drummond makes 2-pt jump shot from 4 ft (assist by M. Morris),,47,50
208,3,10:18.0,,M. Gasol makes 2-pt jump shot from 6 ft (assist by C. Lee),47,52
209,3,9:59.0,Turnover by K. Caldwell-Pope (bad pass; steal by T. Allen),,47,52
210,3,9:44.0,,M. Gasol misses 2-pt jump shot from 18 ft,47,52
211,3,9:44.0,Defensive rebound by K. Caldwell-Pope,,47,52
212,3,9:31.0,A. Drummond misses 2-pt jump shot from 10 ft (block by M. Gasol),,47,52
213,3,9:29.0,Offensive rebound by A. Drummond,,47,52
214,3,9:29.0,Shooting foul by M. Chalmers (drawn by A. Drummond),,47,52
215,3,9:29.0,A. Drummond misses free throw 1 of 2,,47,52
216,3,9:29.0,Offensive rebound by Team,,47,52
217,3,9:29.0,A. Drummond misses free throw 2 of 2,,47,52
218,3,9:28.0,,Defensive rebound by T. Allen,47,52
219,3,9:06.0,,M. Chalmers misses 3-pt jump shot from 24 ft,47,52
220,3,9:06.0,,Offensive rebound by T. Allen,47,52
221,3,9:03.0,,Shooting foul by R. Jackson (drawn by Z. Randolph),47,52
222,3,9:03.0,,Z. Randolph misses free throw 1 of 3,47,52
223,3,9:03.0,,Offensive rebound by Team,47,52
224,3,9:03.0,,Z. Randolph misses free throw 2 of 3,47,52
225,3,9:03.0,,Offensive rebound by Team,47,52
226,3,9:03.0,,Z. Randolph makes free throw 3 of 3,47,53
227,3,8:44.0,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,49,53
228,3,8:21.0,,M. Chalmers misses 2-pt jump shot from 11 ft,49,53
229,3,8:20.0,,Offensive rebound by Team,49,53
230,3,8:08.0,,M. Gasol misses 2-pt jump shot from 13 ft,49,53
231,3,8:08.0,,Offensive rebound by Team,49,53
232,3,8:08.0,Loose ball foul by E. İlyasova (drawn by Z. Randolph),,49,53
233,3,8:06.0,,Personal foul by R. Jackson (drawn by M. Chalmers),49,53
234,3,7:47.0,,M. Gasol misses 2-pt jump shot from 5 ft (block by A. Drummond),49,53
235,3,7:44.0,,Offensive rebound by Z. Randolph,49,53
236,3,7:44.0,,Z. Randolph makes 2-pt layup at rim,49,55
237,3,7:29.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by R. Jackson),,52,55
238,3,7:08.0,,Personal foul by A. Drummond (drawn by M. Gasol),52,55
239,3,7:00.0,,M. Gasol makes 2-pt jump shot from 12 ft (assist by M. Chalmers),52,57
240,3,6:50.0,Technical foul by R. Jackson,,52,57
241,3,6:50.0,,C. Lee makes technical free throw,52,58
242,3,6:39.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),,55,58
243,3,6:27.0,,Offensive foul by M. Gasol (drawn by R. Jackson),55,58
244,3,6:27.0,,Turnover by M. Gasol (offensive foul),55,58
245,3,6:18.0,A. Drummond makes 2-pt dunk at rim (assist by E. İlyasova),,57,58
246,3,5:57.0,,M. Gasol makes 2-pt layup at rim,57,60
247,3,5:57.0,,Shooting foul by A. Drummond (drawn by M. Gasol),57,60
248,3,5:57.0,,Memphis full timeout,57,60
249,3,5:57.0,A. Baynes enters the game for A. Drummond,,57,60
250,3,5:57.0,,M. Gasol makes free throw 1 of 1,57,61
251,3,5:44.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,57,61
252,3,5:43.0,,Defensive rebound by M. Gasol,57,61
253,3,5:26.0,,M. Gasol makes 2-pt hook shot from 7 ft,57,63
254,3,5:11.0,R. Jackson makes 2-pt jump shot from 7 ft,,59,63
255,3,4:52.0,,M. Gasol misses 2-pt jump shot from 19 ft,59,63
256,3,4:51.0,Defensive rebound by A. Baynes,,59,63
257,3,4:34.0,R. Jackson makes 2-pt jump shot from 16 ft,,61,63
258,3,4:19.0,,Z. Randolph misses 2-pt jump shot from 18 ft,61,63
259,3,4:18.0,Defensive rebound by R. Jackson,,61,63
260,3,4:12.0,E. İlyasova misses 2-pt layup at rim,,61,63
261,3,4:09.0,,Defensive rebound by Z. Randolph,61,63
262,3,4:01.0,,Personal foul by R. Jackson (drawn by C. Lee),61,63
263,3,4:01.0,,C. Lee makes free throw 1 of 2,61,64
264,3,4:01.0,S. Johnson enters the game for R. Jackson,,61,64
265,3,4:01.0,B. Jennings enters the game for M. Morris,,61,64
266,3,4:01.0,,J. Green enters the game for M. Gasol,61,64
267,3,4:01.0,,C. Lee makes free throw 2 of 2,61,65
268,3,3:49.0,S. Johnson misses 3-pt jump shot from 24 ft,,61,65
269,3,3:49.0,Offensive rebound by Team,,61,65
270,3,3:49.0,,Loose ball foul by J. Green (drawn by A. Baynes),61,65
271,3,3:42.0,Turnover by K. Caldwell-Pope (lost ball; steal by M. Chalmers),,61,65
272,3,3:39.0,,Shooting foul by K. Caldwell-Pope (drawn by C. Lee),61,65
273,3,3:39.0,,C. Lee misses free throw 1 of 2,61,65
274,3,3:39.0,,Offensive rebound by Team,61,65
275,3,3:39.0,,C. Lee makes free throw 2 of 2,61,66
276,3,3:21.0,Turnover by A. Baynes (lost ball; steal by Z. Randolph),,61,66
277,3,3:04.0,,M. Barnes enters the game for T. Allen,61,66
278,3,3:04.0,,Shooting foul by K. Caldwell-Pope (drawn by C. Lee),61,66
279,3,3:04.0,,C. Lee makes free throw 1 of 2,61,67
280,3,3:04.0,,C. Lee makes free throw 2 of 2,61,68
281,3,2:57.0,Personal foul by C. Lee (drawn by K. Caldwell-Pope),,61,68
282,3,2:57.0,Detroit full timeout,,61,68
283,3,2:52.0,S. Johnson misses 2-pt layup from 1 ft,,61,68
284,3,2:50.0,Offensive rebound by E. İlyasova,,61,68
285,3,2:48.0,E. İlyasova misses 2-pt layup from 1 ft,,61,68
286,3,2:47.0,,Defensive rebound by M. Barnes,61,68
287,3,2:33.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by Z. Randolph),61,71
288,3,2:16.0,B. Jennings makes 2-pt layup at rim,,63,71
289,3,1:53.0,,J. Green misses 2-pt jump shot from 11 ft,63,71
290,3,1:53.0,Defensive rebound by Team,,63,71
291,3,1:53.0,,Loose ball foul by Z. Randolph (drawn by A. Baynes),63,71
292,3,1:53.0,A. Baynes misses free throw 1 of 2,,63,71
293,3,1:53.0,Offensive rebound by Team,,63,71
294,3,1:53.0,A. Baynes makes free throw 2 of 2,,64,71
295,3,1:45.0,,Turnover by C. Lee (bad pass; steal by S. Johnson),64,71
296,3,1:40.0,S. Johnson misses 2-pt layup at rim,,64,71
297,3,1:37.0,,Defensive rebound by J. Green,64,71
298,3,1:31.0,,M. Chalmers makes 3-pt jump shot from 25 ft (assist by Z. Randolph),64,74
299,3,1:11.0,A. Baynes misses 2-pt jump shot from 20 ft,,64,74
300,3,1:11.0,Offensive rebound by E. İlyasova,,64,74
301,3,1:11.0,Personal foul by M. Barnes (drawn by E. İlyasova),,64,74
302,3,1:11.0,E. İlyasova makes free throw 1 of 2,,65,74
303,3,1:11.0,E. İlyasova makes free throw 2 of 2,,66,74
304,3,0:57.0,,Z. Randolph makes 2-pt jump shot from 5 ft,66,76
305,3,0:47.0,Shooting foul by Z. Randolph (drawn by A. Baynes),,66,76
306,3,0:47.0,A. Baynes makes free throw 1 of 2,,67,76
307,3,0:47.0,A. Baynes makes free throw 2 of 2,,68,76
308,3,0:29.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by M. Chalmers),68,79
309,3,0:10.0,S. Johnson makes 3-pt jump shot from 24 ft (assist by B. Jennings),,71,79
310,3,0:01.0,,M. Chalmers misses 3-pt jump shot from 26 ft,71,79
311,3,0:00.0,Defensive rebound by K. Caldwell-Pope,,71,79
312,4,11:46.0,Turnover by S. Johnson (lost ball),,71,79
313,4,11:32.0,,J. Green makes 2-pt jump shot from 12 ft (assist by M. Gasol),71,81
314,4,11:10.0,M. Morris makes 2-pt jump shot from 13 ft,,73,81
315,4,10:46.0,,M. Barnes makes 3-pt jump shot from 26 ft (assist by M. Gasol),73,84
316,4,10:29.0,Turnover by B. Jennings (bad pass; steal by M. Gasol),,73,84
317,4,10:26.0,,Shooting foul by A. Tolliver (drawn by J. Green),73,84
318,4,10:26.0,,J. Green makes free throw 1 of 2,73,85
319,4,10:26.0,,J. Green makes free throw 2 of 2,73,86
320,4,10:09.0,S. Johnson makes 3-pt jump shot from 25 ft,,76,86
321,4,9:54.0,,Turnover by M. Gasol (bad pass; steal by S. Johnson),76,86
322,4,9:51.0,S. Johnson makes 2-pt layup at rim,,78,86
323,4,9:32.0,,M. Gasol misses 2-pt jump shot from 6 ft,78,86
324,4,9:31.0,Defensive rebound by A. Drummond,,78,86
325,4,9:14.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by M. Morris),,81,86
326,4,8:54.0,,C. Lee misses 2-pt jump shot from 19 ft,81,86
327,4,8:52.0,Defensive rebound by S. Johnson,,81,86
328,4,8:34.0,M. Morris makes 2-pt jump shot from 16 ft,,83,86
329,4,8:34.0,,Memphis full timeout,83,86
330,4,8:34.0,,T. Allen enters the game for C. Lee,83,86
331,4,8:34.0,,M. Chalmers enters the game for E. Williams,83,86
332,4,8:16.0,Violation by A. Drummond (def goaltending),,83,86
333,4,8:16.0,,M. Chalmers makes 2-pt layup at rim,83,88
334,4,8:03.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by M. Morris),,86,88
335,4,7:48.0,,Turnover by J. Green (traveling),86,88
336,4,7:31.0,M. Morris makes 3-pt jump shot from 24 ft,,89,88
337,4,7:19.0,,Turnover by M. Chalmers (bad pass),89,88
338,4,7:19.0,,Loose ball foul by M. Gasol (drawn by A. Drummond),89,88
339,4,7:02.0,A. Tolliver makes 2-pt layup from 2 ft,,91,88
340,4,6:45.0,,J. Green misses 3-pt jump shot from 25 ft,91,88
341,4,6:43.0,Defensive rebound by B. Jennings,,91,88
342,4,6:38.0,Shooting foul by M. Chalmers (drawn by B. Jennings),,91,88
343,4,6:38.0,B. Jennings makes free throw 1 of 2,,92,88
344,4,6:38.0,B. Jennings makes free throw 2 of 2,,93,88
345,4,6:19.0,,M. Gasol misses 2-pt jump shot from 7 ft,93,88
346,4,6:17.0,Defensive rebound by M. Morris,,93,88
347,4,6:04.0,S. Johnson misses 3-pt jump shot from 23 ft,,93,88
348,4,6:03.0,,Defensive rebound by T. Allen,93,88
349,4,5:54.0,,M. Chalmers misses 3-pt jump shot from 25 ft,93,88
350,4,5:53.0,Defensive rebound by A. Drummond,,93,88
351,4,5:42.0,B. Jennings makes 3-pt jump shot from 25 ft,,96,88
352,4,5:14.0,,M. Gasol makes 2-pt jump shot from 13 ft,96,90
353,4,4:55.0,A. Drummond misses 2-pt layup at rim,,96,90
354,4,4:54.0,,Defensive rebound by M. Barnes,96,90
355,4,4:48.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by M. Chalmers),96,93
356,4,4:26.0,M. Morris makes 2-pt jump shot from 5 ft,,98,93
357,4,4:09.0,Official timeout,,98,93
358,4,4:09.0,,Z. Randolph enters the game for J. Green,98,93
359,4,4:07.0,,M. Gasol makes 2-pt jump shot from 14 ft (assist by M. Chalmers),98,95
360,4,3:42.0,Turnover by M. Morris (lost ball),,98,95
361,4,3:27.0,,Shooting foul by A. Drummond (drawn by M. Gasol),98,95
362,4,3:27.0,,M. Gasol misses free throw 1 of 2,98,95
363,4,3:27.0,,Offensive rebound by Team,98,95
364,4,3:27.0,,M. Gasol makes free throw 2 of 2,98,96
365,4,3:07.0,S. Johnson makes 3-pt jump shot from 27 ft,,101,96
366,4,2:46.0,,Turnover by T. Allen (offensive goaltending),101,96
367,4,2:46.0,Detroit full timeout,,101,96
368,4,2:27.0,S. Johnson misses 2-pt jump shot from 15 ft,,101,96
369,4,2:25.0,,Defensive rebound by M. Chalmers,101,96
370,4,2:03.0,,M. Gasol misses 2-pt jump shot from 20 ft,101,96
371,4,2:03.0,,Offensive rebound by Team,101,96
372,4,2:03.0,,Turnover by Team (shot clock),101,96
373,4,1:49.0,A. Tolliver misses 3-pt jump shot from 23 ft,,101,96
374,4,1:46.0,,Defensive rebound by M. Chalmers,101,96
375,4,1:36.0,,M. Chalmers makes 2-pt layup from 2 ft,101,98
376,4,1:17.0,M. Morris misses 2-pt jump shot from 14 ft,,101,98
377,4,1:16.0,,Defensive rebound by M. Gasol,101,98
378,4,1:00.0,,M. Gasol misses 2-pt jump shot from 8 ft,101,98
379,4,0:59.0,Defensive rebound by A. Drummond,,101,98
380,4,0:59.0,Personal foul by T. Allen (drawn by A. Drummond),,101,98
381,4,0:59.0,A. Baynes enters the game for A. Drummond,,101,98
382,4,0:38.0,B. Jennings misses 3-pt jump shot from 25 ft,,101,98
383,4,0:37.0,,Defensive rebound by M. Barnes,101,98
