,QUARTER,TIME_REMAINING,DALLAS_ACTION,MIAMI_ACTION,DALLAS_SCORE,MIAMI_SCORE
385,4,3:32.0,D. Powell misses 2-pt hook shot from 3 ft,,78,99
386,4,3:31.0,,Defensive rebound by H. Whiteside,78,99
387,4,3:05.0,,H. Whiteside makes 2-pt jump shot from 11 ft,78,101
388,4,2:58.0,Dallas full timeout,,78,101
389,4,2:58.0,,B. Udrih enters the game for C. Bosh,78,101
390,4,2:58.0,,U. Haslem enters the game for H. Whiteside,78,101
391,4,2:58.0,,C. Andersen enters the game for G. Dragić,78,101
392,4,2:49.0,J. Jenkins makes 2-pt jump shot from 19 ft (assist by R. Felton),,80,101
393,4,2:29.0,,U. Haslem makes 2-pt hook shot from 5 ft,80,103
394,4,2:14.0,D. Powell misses 2-pt jump shot from 13 ft,,80,103
395,4,2:13.0,,Defensive rebound by U. Haslem,80,103
396,4,2:03.0,,G. Green makes 2-pt dunk at rim,80,105
397,4,1:48.0,Turnover by J. Jenkins (traveling),,80,105
398,4,1:26.0,,C. Andersen misses 3-pt jump shot from 24 ft,80,105
399,4,1:25.0,,Offensive rebound by T. Johnson,80,105
400,4,1:14.0,,T. Johnson misses 3-pt jump shot from 25 ft,80,105
401,4,1:13.0,,Offensive rebound by C. Andersen,80,105
402,4,1:02.0,,Turnover by T. Johnson (bad pass; steal by J. Evans),80,105
403,4,0:45.0,J. Evans misses 3-pt jump shot from 24 ft,,80,105
404,4,0:44.0,,Defensive rebound by Team,80,105
405,4,0:43.0,,Personal foul by D. Powell (drawn by T. Johnson),80,105
406,4,0:43.0,,T. Johnson makes free throw 1 of 2,80,106
407,4,0:43.0,,T. Johnson misses free throw 2 of 2,80,106
408,4,0:43.0,Defensive rebound by J. Evans,,80,106
409,4,0:32.0,J. Jenkins makes 2-pt jump shot from 7 ft,,82,106
410,4,0:10.0,,C. Andersen misses 2-pt jump shot from 5 ft,82,106
411,4,0:09.0,,Offensive rebound by U. Haslem,82,106
412,4,0:08.0,,Turnover by Team (shot clock),82,106
