,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,WASHINGTON_ACTION,MINNESOTA_SCORE,WASHINGTON_SCORE
36,1,6:57.0,K. Towns makes 2-pt jump shot from 19 ft,,11,9
37,1,6:35.0,,O. Porter misses 2-pt jump shot from 20 ft,11,9
38,1,6:34.0,,Offensive rebound by M. Gortat,11,9
39,1,6:32.0,,M. Gortat makes 2-pt layup at rim,11,11
40,1,6:16.0,Z. LaVine makes 2-pt jump shot from 19 ft (assist by R. Rubio),,13,11
41,1,6:02.0,,Def 3 sec tech foul by K. Towns,13,11
42,1,6:02.0,,B. Beal makes technical free throw,13,12
43,1,5:53.0,,J. Wall misses 2-pt jump shot from 17 ft,13,12
44,1,5:52.0,Defensive rebound by Team,,13,12
45,1,5:51.0,,Washington full timeout,13,12
46,1,5:37.0,A. Wiggins misses 3-pt jump shot from 25 ft,,13,12
47,1,5:36.0,,Defensive rebound by M. Morris,13,12
48,1,5:21.0,,Turnover by M. Morris (bad pass; steal by Z. LaVine),13,12
49,1,5:07.0,G. Dieng makes 2-pt jump shot from 18 ft (assist by K. Towns),,15,12
50,1,4:53.0,,B. Beal misses 2-pt jump shot from 18 ft,15,12
51,1,4:51.0,Defensive rebound by K. Towns,,15,12
52,1,4:31.0,K. Towns makes 2-pt jump shot from 21 ft (assist by Z. LaVine),,17,12
53,1,4:14.0,,Shooting foul by K. Towns (drawn by M. Morris),17,12
54,1,4:14.0,,M. Morris makes free throw 1 of 2,17,13
55,1,4:14.0,,M. Thornton enters the game for B. Beal,17,13
56,1,4:14.0,,M. Morris makes free throw 2 of 2,17,14
57,1,3:54.0,K. Towns misses 2-pt jump shot from 15 ft,,17,14
58,1,3:53.0,,Defensive rebound by M. Morris,17,14
59,1,3:43.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by J. Wall),17,17
60,1,3:26.0,G. Dieng makes 2-pt layup from 1 ft (assist by K. Towns),,19,17
61,1,3:08.0,,O. Porter misses 3-pt jump shot from 23 ft,19,17
62,1,3:07.0,Defensive rebound by G. Dieng,,19,17
63,1,3:01.0,Z. LaVine makes 2-pt jump shot from 19 ft (assist by G. Dieng),,21,17
64,1,2:48.0,,M. Thornton misses 3-pt jump shot from 26 ft,21,17
65,1,2:47.0,,Offensive rebound by J. Wall,21,17
66,1,2:41.0,,J. Wall misses 2-pt jump shot from 21 ft,21,17
67,1,2:40.0,Defensive rebound by K. Towns,,21,17
68,1,2:34.0,Z. LaVine misses 2-pt jump shot from 13 ft,,21,17
69,1,2:33.0,,Defensive rebound by J. Wall,21,17
70,1,2:28.0,,M. Morris misses 2-pt layup at rim,21,17
71,1,2:28.0,,Offensive rebound by O. Porter,21,17
72,1,2:27.0,,O. Porter makes 2-pt layup from 1 ft,21,19
73,1,2:16.0,Minnesota full timeout,,21,19
74,1,2:16.0,,N. Hilário enters the game for M. Gortat,21,19
75,1,2:16.0,T. Jones enters the game for A. Wiggins,,21,19
76,1,2:16.0,S. Muhammad enters the game for G. Dieng,,21,19
77,1,2:16.0,N. Bjelica enters the game for R. Rubio,,21,19
78,1,2:16.0,,J. Dudley enters the game for M. Morris,21,19
79,1,2:06.0,Turnover by K. Towns (lost ball),,21,19
80,1,1:47.0,,J. Dudley makes 2-pt jump shot from 16 ft (assist by N. Hilário),21,21
81,1,1:34.0,T. Jones makes 2-pt layup at rim,,23,21
82,1,1:19.0,,J. Dudley makes 3-pt jump shot from 23 ft (assist by M. Thornton),23,24
83,1,1:05.0,T. Jones makes 2-pt jump shot from 18 ft,,25,24
84,1,0:52.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by J. Wall),25,27
85,1,0:39.0,K. Towns misses 2-pt layup from 1 ft,,25,27
86,1,0:38.0,Offensive rebound by K. Towns,,25,27
87,1,0:36.0,K. Towns makes 2-pt jump shot from 3 ft,,27,27
88,1,0:25.0,T. Prince enters the game for Z. LaVine,,27,27
89,1,0:25.0,G. Smith enters the game for K. Towns,,27,27
90,1,0:18.0,,Shooting foul by G. Smith (drawn by J. Wall),27,27
91,1,0:18.0,,J. Wall makes free throw 1 of 2,27,28
92,1,0:18.0,,G. Temple enters the game for O. Porter,27,28
93,1,0:18.0,,J. Wall makes free throw 2 of 2,27,29
94,1,0:07.0,Personal take foul by G. Temple,,27,29
95,1,0:02.0,Turnover by S. Muhammad (bad pass; steal by M. Thornton),,27,29
96,2,11:45.0,,Shooting foul by T. Jones (drawn by M. Thornton),27,29
97,2,11:45.0,,M. Thornton misses free throw 1 of 2,27,29
98,2,11:45.0,,Offensive rebound by Team,27,29
99,2,11:45.0,,M. Thornton makes free throw 2 of 2,27,30
100,2,11:22.0,N. Bjelica misses 3-pt jump shot from 25 ft,,27,30
101,2,11:20.0,,Defensive rebound by Team,27,30
102,2,11:20.0,Loose ball foul by G. Smith,,27,30
103,2,11:00.0,,N. Hilário makes 2-pt jump shot from 17 ft,27,32
104,2,10:48.0,Shooting foul by R. Sessions (drawn by T. Jones),,27,32
105,2,10:48.0,T. Jones makes free throw 1 of 2,,28,32
106,2,10:48.0,T. Jones makes free throw 2 of 2,,29,32
107,2,10:33.0,,R. Sessions misses 2-pt jump shot from 7 ft,29,32
108,2,10:32.0,Defensive rebound by N. Bjelica,,29,32
109,2,10:23.0,G. Smith misses 2-pt layup from 2 ft,,29,32
110,2,10:22.0,,Defensive rebound by G. Temple,29,32
111,2,10:14.0,,R. Sessions misses 2-pt layup at rim,29,32
112,2,10:13.0,Defensive rebound by N. Bjelica,,29,32
113,2,10:09.0,S. Muhammad makes 2-pt layup from 2 ft (assist by T. Jones),,31,32
114,2,9:58.0,,N. Hilário makes 2-pt dunk at rim (assist by R. Sessions),31,34
115,2,9:45.0,N. Bjelica makes 2-pt jump shot from 5 ft (assist by T. Jones),,33,34
116,2,9:33.0,,Turnover by R. Sessions (lost ball; steal by T. Jones),33,34
117,2,9:33.0,Personal take foul by N. Hilário,,33,34
118,2,9:33.0,,B. Beal enters the game for M. Thornton,33,34
119,2,9:25.0,G. Smith makes 2-pt dunk at rim (assist by T. Jones),,35,34
120,2,9:06.0,,R. Sessions makes 2-pt layup at rim (assist by N. Hilário),35,36
121,2,8:53.0,G. Smith makes 2-pt layup at rim (assist by T. Jones),,37,36
122,2,8:53.0,Shooting foul by B. Beal (drawn by G. Smith),,37,36
123,2,8:53.0,Official timeout,,37,36
124,2,8:53.0,G. Smith makes free throw 1 of 1,,38,36
125,2,8:40.0,,B. Beal makes 2-pt layup at rim,38,38
126,2,8:22.0,N. Bjelica makes 2-pt layup from 1 ft (assist by S. Muhammad),,40,38
127,2,8:04.0,,G. Temple misses 3-pt jump shot from 26 ft,40,38
128,2,8:03.0,Defensive rebound by T. Prince,,40,38
129,2,7:59.0,T. Jones makes 2-pt layup at rim (assist by T. Prince),,42,38
130,2,7:51.0,,R. Sessions misses 2-pt layup from 2 ft,42,38
131,2,7:50.0,Defensive rebound by N. Bjelica,,42,38
132,2,7:43.0,S. Muhammad misses 3-pt jump shot from 25 ft,,42,38
133,2,7:42.0,,Defensive rebound by Team,42,38
134,2,7:40.0,,J. Wall enters the game for R. Sessions,42,38
135,2,7:19.0,,Turnover by J. Wall (bad pass; steal by N. Bjelica),42,38
136,2,7:17.0,Personal take foul by J. Wall,,42,38
137,2,7:17.0,,O. Porter enters the game for G. Temple,42,38
138,2,7:17.0,R. Rubio enters the game for T. Jones,,42,38
139,2,7:17.0,K. Towns enters the game for N. Bjelica,,42,38
140,2,7:10.0,T. Prince makes 2-pt hook shot from 6 ft,,44,38
141,2,6:53.0,,B. Beal makes 2-pt layup from 1 ft,44,40
142,2,6:53.0,,Shooting foul by S. Muhammad (drawn by B. Beal),44,40
143,2,6:53.0,A. Wiggins enters the game for S. Muhammad,,44,40
144,2,6:53.0,,B. Beal makes free throw 1 of 1,44,41
145,2,6:33.0,Turnover by K. Towns (lost ball),,44,41
146,2,6:21.0,,N. Hilário misses 2-pt layup from 2 ft,44,41
147,2,6:20.0,Defensive rebound by T. Prince,,44,41
148,2,6:05.0,K. Towns misses 2-pt jump shot from 5 ft,,44,41
149,2,6:04.0,Offensive rebound by G. Smith,,44,41
150,2,5:51.0,A. Wiggins misses 2-pt jump shot from 18 ft,,44,41
151,2,5:50.0,,Defensive rebound by N. Hilário,44,41
152,2,5:34.0,,B. Beal makes 2-pt jump shot from 13 ft (assist by N. Hilário),44,43
153,2,5:07.0,A. Wiggins misses 3-pt jump shot from 22 ft,,44,43
154,2,5:06.0,Offensive rebound by G. Smith,,44,43
155,2,5:02.0,R. Rubio misses 3-pt jump shot from 24 ft,,44,43
156,2,5:01.0,Offensive rebound by A. Wiggins,,44,43
157,2,4:57.0,Personal foul by J. Wall,,44,43
158,2,4:57.0,,Washington full timeout,44,43
159,2,4:57.0,,M. Gortat enters the game for N. Hilário,44,43
160,2,4:57.0,Z. LaVine enters the game for T. Prince,,44,43
161,2,4:57.0,G. Dieng enters the game for G. Smith,,44,43
162,2,4:57.0,A. Wiggins makes free throw 1 of 2,,45,43
163,2,4:57.0,A. Wiggins makes free throw 2 of 2,,46,43
164,2,4:46.0,,B. Beal makes 2-pt layup from 1 ft (assist by M. Gortat),46,45
165,2,4:31.0,A. Wiggins misses 2-pt jump shot from 17 ft,,46,45
166,2,4:30.0,,Defensive rebound by O. Porter,46,45
167,2,4:14.0,,M. Gortat misses 2-pt jump shot from 14 ft,46,45
168,2,4:12.0,Defensive rebound by A. Wiggins,,46,45
169,2,3:56.0,R. Rubio makes 2-pt jump shot from 11 ft (assist by G. Dieng),,48,45
170,2,3:30.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),48,47
171,2,3:22.0,Shooting foul by J. Dudley (drawn by R. Rubio),,48,47
172,2,3:22.0,R. Rubio makes free throw 1 of 2,,49,47
173,2,3:22.0,R. Rubio makes free throw 2 of 2,,50,47
174,2,3:10.0,,Turnover by J. Wall (lost ball; steal by Z. LaVine),50,47
175,2,3:06.0,Z. LaVine makes 2-pt layup at rim,,52,47
176,2,2:50.0,,J. Wall misses 3-pt jump shot from 26 ft,52,47
177,2,2:49.0,Defensive rebound by G. Dieng,,52,47
178,2,2:45.0,Z. LaVine makes 2-pt layup at rim (assist by G. Dieng),,54,47
179,2,2:38.0,,Washington full timeout,54,47
180,2,2:38.0,Minnesota full timeout,,54,47
181,2,2:31.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Dudley),54,50
182,2,2:17.0,Z. LaVine makes 3-pt jump shot from 23 ft (assist by R. Rubio),,57,50
183,2,2:06.0,,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),57,53
184,2,1:42.0,Z. LaVine makes 3-pt jump shot from 26 ft,,60,53
185,2,1:20.0,,J. Wall makes 2-pt layup from 1 ft (assist by J. Dudley),60,55
186,2,1:20.0,,Shooting block foul by G. Dieng (drawn by J. Wall),60,55
187,2,1:20.0,,J. Wall makes free throw 1 of 1,60,56
188,2,1:07.0,Z. LaVine makes 2-pt jump shot from 20 ft (assist by K. Towns),,62,56
189,2,0:59.0,,Shooting foul by G. Dieng (drawn by M. Gortat),62,56
190,2,0:59.0,,M. Gortat misses free throw 1 of 2,62,56
191,2,0:59.0,,Offensive rebound by Team,62,56
192,2,0:59.0,G. Smith enters the game for G. Dieng,,62,56
193,2,0:59.0,,M. Gortat makes free throw 2 of 2,62,57
194,2,0:44.0,Z. LaVine misses 2-pt jump shot from 19 ft,,62,57
195,2,0:43.0,,Defensive rebound by O. Porter,62,57
196,2,0:34.0,,O. Porter makes 3-pt jump shot from 28 ft (assist by J. Dudley),62,60
197,2,0:25.0,K. Towns misses 2-pt jump shot from 19 ft,,62,60
198,2,0:24.0,,Defensive rebound by Team,62,60
199,2,0:01.0,,J. Wall makes 2-pt jump shot from 20 ft (assist by J. Dudley),62,62
200,3,11:44.0,,Turnover by M. Gortat (bad pass; steal by K. Towns),62,62
201,3,11:27.0,Personal foul by N. Hilário,,62,62
202,3,11:15.0,A. Wiggins makes 2-pt dunk at rim (assist by Z. LaVine),,64,62
203,3,10:52.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),64,64
204,3,10:35.0,G. Dieng makes 2-pt dunk at rim (assist by K. Towns),,66,64
205,3,10:14.0,,N. Hilário makes 2-pt layup from 1 ft (assist by O. Porter),66,66
206,3,9:54.0,A. Wiggins misses 2-pt jump shot from 11 ft,,66,66
207,3,9:53.0,,Defensive rebound by J. Wall,66,66
208,3,9:44.0,,M. Gortat misses 2-pt jump shot from 11 ft,66,66
209,3,9:43.0,,Offensive rebound by O. Porter,66,66
210,3,9:32.0,,M. Gortat makes 2-pt layup at rim (assist by N. Hilário),66,68
211,3,9:14.0,K. Towns misses 2-pt layup from 1 ft,,66,68
212,3,9:13.0,,Defensive rebound by O. Porter,66,68
213,3,9:05.0,,N. Hilário misses 2-pt layup from 2 ft (block by G. Dieng),66,68
214,3,9:04.0,Defensive rebound by G. Dieng,,66,68
215,3,8:59.0,A. Wiggins makes 2-pt layup from 1 ft (assist by G. Dieng),,68,68
216,3,8:42.0,,O. Porter misses 2-pt jump shot from 19 ft,68,68
217,3,8:41.0,Defensive rebound by K. Towns,,68,68
218,3,8:32.0,Shooting foul by O. Porter (drawn by A. Wiggins),,68,68
219,3,8:32.0,A. Wiggins makes free throw 1 of 2,,69,68
220,3,8:32.0,A. Wiggins makes free throw 2 of 2,,70,68
221,3,8:16.0,,M. Gortat misses 2-pt jump shot from 3 ft,70,68
222,3,8:15.0,Defensive rebound by G. Dieng,,70,68
223,3,8:10.0,Turnover by R. Rubio (bad pass; steal by J. Wall),,70,68
224,3,7:59.0,,Turnover by M. Gortat (bad pass; steal by A. Wiggins),70,68
225,3,7:36.0,K. Towns misses 2-pt jump shot from 15 ft (block by N. Hilário),,70,68
226,3,7:34.0,,Defensive rebound by B. Beal,70,68
227,3,7:25.0,,J. Wall makes 2-pt jump shot from 16 ft,70,70
228,3,7:24.0,Minnesota full timeout,,70,70
229,3,7:11.0,R. Rubio misses 3-pt jump shot from 26 ft,,70,70
230,3,7:10.0,,Defensive rebound by O. Porter,70,70
231,3,6:58.0,,N. Hilário makes 2-pt jump shot from 18 ft (assist by J. Wall),70,72
232,3,6:41.0,Z. LaVine makes 3-pt jump shot from 29 ft (assist by K. Towns),,73,72
233,3,6:23.0,,B. Beal misses 2-pt jump shot from 17 ft,73,72
234,3,6:22.0,Defensive rebound by A. Wiggins,,73,72
235,3,6:15.0,Personal foul by O. Porter,,73,72
236,3,6:05.0,Shooting foul by J. Wall (drawn by R. Rubio),,73,72
237,3,6:05.0,R. Rubio makes free throw 1 of 2,,74,72
238,3,6:05.0,R. Rubio makes free throw 2 of 2,,75,72
239,3,5:49.0,,O. Porter misses 2-pt jump shot from 15 ft,75,72
240,3,5:47.0,Defensive rebound by A. Wiggins,,75,72
241,3,5:36.0,K. Towns makes 2-pt layup from 1 ft (assist by A. Wiggins),,77,72
242,3,5:20.0,,O. Porter misses 2-pt layup from 1 ft (block by G. Dieng),77,72
243,3,5:19.0,Defensive rebound by Team,,77,72
244,3,4:57.0,G. Dieng misses 3-pt jump shot from 26 ft,,77,72
245,3,4:56.0,,Defensive rebound by N. Hilário,77,72
246,3,4:52.0,,Personal foul by R. Rubio,77,72
247,3,4:52.0,,J. Dudley enters the game for N. Hilário,77,72
248,3,4:42.0,,B. Beal misses 2-pt layup from 1 ft,77,72
249,3,4:41.0,,Offensive rebound by O. Porter,77,72
250,3,4:40.0,,O. Porter makes 2-pt dunk at rim,77,74
251,3,4:27.0,Offensive foul by A. Wiggins (drawn by O. Porter),,77,74
252,3,4:27.0,Turnover by A. Wiggins (offensive foul),,77,74
253,3,4:18.0,,J. Wall misses 2-pt layup at rim,77,74
254,3,4:17.0,Defensive rebound by K. Towns,,77,74
255,3,4:04.0,Personal foul by O. Porter,,77,74
256,3,4:04.0,K. Towns makes free throw 1 of 2,,78,74
257,3,4:04.0,K. Towns makes free throw 2 of 2,,79,74
258,3,3:41.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),79,76
259,3,3:27.0,,M. Thornton enters the game for B. Beal,79,76
260,3,3:27.0,G. Smith enters the game for G. Dieng,,79,76
261,3,3:21.0,A. Wiggins misses 3-pt jump shot from 27 ft,,79,76
262,3,3:20.0,,Defensive rebound by M. Thornton,79,76
263,3,3:11.0,,J. Dudley misses 3-pt jump shot from 27 ft,79,76
264,3,3:10.0,,Offensive rebound by M. Gortat,79,76
265,3,3:09.0,,Shooting foul by G. Smith (drawn by M. Gortat),79,76
266,3,3:09.0,,M. Gortat misses free throw 1 of 2,79,76
267,3,3:09.0,,Offensive rebound by Team,79,76
268,3,3:09.0,T. Jones enters the game for R. Rubio,,79,76
269,3,3:09.0,S. Muhammad enters the game for A. Wiggins,,79,76
270,3,3:09.0,,M. Gortat misses free throw 2 of 2,79,76
271,3,3:08.0,Defensive rebound by K. Towns,,79,76
272,3,2:53.0,K. Towns misses 3-pt jump shot from 24 ft,,79,76
273,3,2:52.0,,Defensive rebound by O. Porter,79,76
274,3,2:37.0,,O. Porter makes 2-pt jump shot from 23 ft (assist by J. Wall),79,78
275,3,2:23.0,K. Towns misses 2-pt jump shot from 19 ft,,79,78
276,3,2:21.0,,Defensive rebound by J. Dudley,79,78
277,3,2:11.0,,J. Wall makes 3-pt jump shot from 27 ft,79,81
278,3,2:08.0,Minnesota full timeout,,79,81
279,3,2:08.0,,Washington full timeout,79,81
280,3,2:08.0,,G. Temple enters the game for O. Porter,79,81
281,3,2:08.0,N. Bjelica enters the game for K. Towns,,79,81
282,3,1:52.0,Shooting foul by G. Temple (drawn by S. Muhammad),,79,81
283,3,1:52.0,S. Muhammad makes free throw 1 of 2,,80,81
284,3,1:52.0,T. Prince enters the game for Z. LaVine,,80,81
285,3,1:52.0,S. Muhammad makes free throw 2 of 2,,81,81
286,3,1:40.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by J. Wall),81,83
287,3,1:27.0,T. Jones misses 2-pt jump shot from 10 ft,,81,83
288,3,1:26.0,,Defensive rebound by M. Gortat,81,83
289,3,1:21.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by J. Wall),81,86
290,3,1:00.0,T. Prince makes 2-pt jump shot from 4 ft,,83,86
291,3,0:49.0,,M. Thornton misses 3-pt jump shot from 26 ft,83,86
292,3,0:46.0,Defensive rebound by S. Muhammad,,83,86
293,3,0:38.0,S. Muhammad misses 2-pt jump shot from 9 ft,,83,86
294,3,0:37.0,,Defensive rebound by J. Dudley,83,86
295,3,0:33.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by J. Dudley),83,89
296,3,0:14.0,N. Bjelica makes 2-pt hook shot from 4 ft (assist by T. Jones),,85,89
297,3,0:08.0,,Personal take foul by T. Jones,85,89
298,3,0:02.0,,J. Wall misses 3-pt jump shot from 26 ft,85,89
299,3,0:00.0,Defensive rebound by S. Muhammad,,85,89
300,4,11:47.0,Turnover by T. Jones (bad pass; steal by M. Thornton),,85,89
301,4,11:43.0,,M. Thornton makes 2-pt layup from 1 ft (assist by R. Sessions),85,91
302,4,11:29.0,T. Prince misses 3-pt jump shot from 24 ft,,85,91
303,4,11:28.0,Offensive rebound by S. Muhammad,,85,91
304,4,11:27.0,Personal foul by J. Dudley,,85,91
305,4,11:11.0,T. Jones misses 2-pt jump shot from 10 ft,,85,91
306,4,11:10.0,,Defensive rebound by B. Beal,85,91
307,4,10:46.0,,N. Hilário misses 3-pt jump shot from 22 ft,85,91
308,4,10:45.0,,Offensive rebound by Team,85,91
309,4,10:45.0,,Turnover by Team (shot clock),85,91
310,4,10:35.0,Personal foul by R. Sessions,,85,91
311,4,10:24.0,N. Bjelica makes 2-pt jump shot from 3 ft,,87,91
312,4,10:05.0,,N. Hilário makes 2-pt jump shot from 12 ft,87,93
313,4,9:41.0,T. Jones misses 3-pt jump shot from 27 ft,,87,93
314,4,9:40.0,,Defensive rebound by B. Beal,87,93
315,4,9:37.0,,R. Sessions makes 2-pt dunk at rim (assist by B. Beal),87,95
316,4,9:24.0,Shooting foul by N. Hilário (drawn by N. Bjelica),,87,95
317,4,9:24.0,N. Bjelica makes free throw 1 of 2,,88,95
318,4,9:24.0,K. Towns enters the game for G. Smith,,88,95
319,4,9:24.0,N. Bjelica makes free throw 2 of 2,,89,95
320,4,9:06.0,,Turnover by N. Hilário (lost ball; steal by T. Jones),89,95
321,4,9:00.0,S. Muhammad makes 2-pt layup from 1 ft (assist by T. Jones),,91,95
322,4,8:37.0,,Shooting foul by N. Bjelica (drawn by N. Hilário),91,95
323,4,8:37.0,Official timeout,,91,95
324,4,8:37.0,R. Rubio enters the game for T. Jones,,91,95
325,4,8:37.0,,G. Temple enters the game for M. Thornton,91,95
326,4,8:37.0,,N. Hilário makes free throw 1 of 2,91,96
327,4,8:37.0,,N. Hilário makes free throw 2 of 2,91,97
328,4,8:17.0,K. Towns misses 2-pt jump shot from 10 ft,,91,97
329,4,8:16.0,Offensive rebound by T. Prince,,91,97
330,4,8:12.0,Turnover by T. Prince (bad pass; steal by B. Beal),,91,97
331,4,8:09.0,,R. Sessions makes 2-pt dunk at rim (assist by B. Beal),91,99
332,4,7:53.0,Turnover by S. Muhammad (traveling),,91,99
333,4,7:53.0,Z. LaVine enters the game for N. Bjelica,,91,99
334,4,7:53.0,A. Wiggins enters the game for S. Muhammad,,91,99
335,4,7:53.0,G. Dieng enters the game for T. Prince,,91,99
336,4,7:39.0,,Turnover by B. Beal (lost ball),91,99
337,4,7:16.0,R. Rubio makes 2-pt jump shot from 20 ft,,93,99
338,4,7:02.0,,Turnover by B. Beal (bad pass),93,99
339,4,7:02.0,,J. Wall enters the game for R. Sessions,93,99
340,4,6:50.0,A. Wiggins misses 3-pt jump shot from 26 ft,,93,99
341,4,6:49.0,,Defensive rebound by J. Dudley,93,99
342,4,6:37.0,,J. Wall misses 2-pt jump shot from 18 ft,93,99
343,4,6:36.0,Defensive rebound by K. Towns,,93,99
344,4,6:19.0,G. Dieng misses 2-pt jump shot from 15 ft,,93,99
345,4,6:18.0,,Defensive rebound by N. Hilário,93,99
346,4,6:13.0,,Personal take foul by R. Rubio,93,99
347,4,6:13.0,,M. Gortat enters the game for N. Hilário,93,99
348,4,6:13.0,,O. Porter enters the game for B. Beal,93,99
349,4,5:59.0,,G. Temple misses 3-pt jump shot from 26 ft,93,99
350,4,5:58.0,Defensive rebound by Team,,93,99
351,4,5:58.0,,Washington full timeout,93,99
352,4,5:42.0,R. Rubio makes 2-pt jump shot from 18 ft,,95,99
353,4,5:25.0,,O. Porter misses 2-pt layup at rim,95,99
354,4,5:24.0,Defensive rebound by K. Towns,,95,99
355,4,5:13.0,K. Towns makes 2-pt jump shot from 19 ft (assist by R. Rubio),,97,99
356,4,4:51.0,,M. Gortat makes 2-pt hook shot from 7 ft,97,101
357,4,4:35.0,Z. LaVine misses 3-pt jump shot from 24 ft,,97,101
358,4,4:33.0,,Defensive rebound by O. Porter,97,101
359,4,4:20.0,,Personal foul by R. Rubio,97,101
360,4,4:20.0,,B. Beal enters the game for G. Temple,97,101
361,4,4:11.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by B. Beal),97,104
362,4,3:55.0,,Offensive charge foul by K. Towns (drawn by J. Dudley),97,104
363,4,3:55.0,Turnover by K. Towns (offensive foul),,97,104
364,4,3:37.0,,J. Dudley misses 2-pt jump shot from 18 ft,97,104
365,4,3:36.0,Defensive rebound by A. Wiggins,,97,104
366,4,3:29.0,Shooting foul by O. Porter (drawn by A. Wiggins),,97,104
367,4,3:29.0,A. Wiggins makes free throw 1 of 2,,98,104
368,4,3:29.0,A. Wiggins makes free throw 2 of 2,,99,104
369,4,3:05.0,,J. Wall makes 2-pt jump shot from 18 ft (assist by J. Dudley),99,106
370,4,2:48.0,K. Towns makes 2-pt dunk at rim (assist by Z. LaVine),,101,106
371,4,2:23.0,,J. Wall makes 2-pt jump shot from 5 ft,101,108
372,4,2:21.0,Minnesota full timeout,,101,108
373,4,2:21.0,,N. Hilário enters the game for J. Dudley,101,108
374,4,2:11.0,Shooting foul by M. Gortat (drawn by A. Wiggins),,101,108
375,4,2:11.0,A. Wiggins makes free throw 1 of 2,,102,108
376,4,2:11.0,,J. Dudley enters the game for N. Hilário,102,108
377,4,2:11.0,A. Wiggins makes free throw 2 of 2,,103,108
378,4,2:02.0,,Personal foul by R. Rubio,103,108
379,4,1:48.0,,J. Wall misses 3-pt jump shot from 25 ft,103,108
380,4,1:47.0,,Offensive rebound by M. Gortat,103,108
381,4,1:29.0,,J. Wall misses 2-pt jump shot from 17 ft,103,108
382,4,1:28.0,Defensive rebound by A. Wiggins,,103,108
383,4,1:18.0,R. Rubio misses 3-pt jump shot from 26 ft,,103,108
384,4,1:17.0,,Defensive rebound by M. Gortat,103,108
385,4,1:11.0,,B. Beal misses 3-pt jump shot from 27 ft,103,108
386,4,1:09.0,Defensive rebound by R. Rubio,,103,108
387,4,1:05.0,G. Dieng makes 2-pt layup at rim (assist by R. Rubio),,105,108
