,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
38,1,6:57.0,,T. Young misses 2-pt hook shot from 13 ft,13,7
39,1,6:56.0,,Offensive rebound by B. Lopez,13,7
40,1,6:55.0,,B. Lopez makes 2-pt hook shot from 6 ft,13,9
41,1,6:47.0,Shooting foul by B. Lopez (drawn by J. Valančiūnas),,13,9
42,1,6:47.0,J. Valančiūnas makes free throw 1 of 2,,14,9
43,1,6:47.0,J. Valančiūnas makes free throw 2 of 2,,15,9
44,1,6:33.0,,B. Bogdanović makes 2-pt jump shot from 6 ft,15,11
45,1,6:21.0,L. Scola makes 2-pt jump shot from 12 ft (assist by K. Lowry),,17,11
46,1,6:05.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by J. Valančiūnas),17,11
47,1,6:03.0,Defensive rebound by J. Valančiūnas,,17,11
48,1,5:57.0,K. Lowry misses 3-pt jump shot from 25 ft,,17,11
49,1,5:56.0,,Defensive rebound by B. Lopez,17,11
50,1,5:41.0,,Turnover by B. Bogdanović (lost ball; steal by K. Lowry),17,11
51,1,5:40.0,K. Lowry makes 2-pt layup from 1 ft,,19,11
52,1,5:40.0,,Brooklyn full timeout,19,11
53,1,5:17.0,,B. Lopez misses 2-pt jump shot from 5 ft,19,11
54,1,5:16.0,Defensive rebound by L. Scola,,19,11
55,1,5:05.0,Turnover by J. Valančiūnas (traveling),,19,11
56,1,4:48.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,19,11
57,1,4:47.0,Defensive rebound by K. Lowry,,19,11
58,1,4:38.0,Turnover by K. Lowry (bad pass; steal by T. Young),,19,11
59,1,4:29.0,,Turnover by B. Lopez (lost ball; steal by K. Lowry),19,11
60,1,4:09.0,Turnover by D. DeRozan (lost ball; steal by T. Young),,19,11
61,1,4:03.0,,S. Larkin makes 2-pt layup from 2 ft (assist by T. Young),19,13
62,1,3:44.0,Turnover by L. Scola (lost ball; steal by S. Larkin),,19,13
63,1,3:32.0,,B. Lopez misses 2-pt hook shot from 9 ft,19,13
64,1,3:31.0,Defensive rebound by K. Lowry,,19,13
65,1,3:17.0,L. Scola misses 3-pt jump shot from 25 ft,,19,13
66,1,3:16.0,,Defensive rebound by J. Johnson,19,13
67,1,3:05.0,,T. Young makes 2-pt layup from 2 ft (assist by J. Johnson),19,15
68,1,2:59.0,Toronto full timeout,,19,15
69,1,2:59.0,C. Joseph enters the game for K. Lowry,,19,15
70,1,2:59.0,P. Patterson enters the game for J. Johnson,,19,15
71,1,2:59.0,T. Ross enters the game for L. Scola,,19,15
72,1,2:59.0,,W. Reed enters the game for B. Lopez,19,15
73,1,2:59.0,,W. Ellington enters the game for B. Bogdanović,19,15
74,1,2:38.0,D. DeRozan misses 2-pt layup from 1 ft,,19,15
75,1,2:37.0,Offensive rebound by D. DeRozan,,19,15
76,1,2:30.0,P. Patterson misses 3-pt jump shot from 25 ft,,19,15
77,1,2:29.0,Offensive rebound by J. Valančiūnas,,19,15
78,1,2:25.0,P. Patterson misses 3-pt jump shot from 23 ft,,19,15
79,1,2:24.0,,Defensive rebound by S. Larkin,19,15
80,1,2:03.0,,W. Reed misses 2-pt layup from 2 ft,19,15
81,1,2:02.0,Defensive rebound by J. Valančiūnas,,19,15
82,1,1:53.0,Turnover by J. Valančiūnas (lost ball; steal by S. Larkin),,19,15
83,1,1:47.0,,S. Larkin makes 2-pt layup from 1 ft,19,17
84,1,1:31.0,Personal foul by J. Johnson (drawn by D. DeRozan),,19,17
85,1,1:31.0,B. Biyombo enters the game for J. Valančiūnas,,19,17
86,1,1:31.0,,D. Sloan enters the game for S. Larkin,19,17
87,1,1:15.0,T. Ross makes 3-pt jump shot from 27 ft (assist by D. DeRozan),,22,17
88,1,0:54.0,,J. Johnson misses 2-pt jump shot from 18 ft,22,17
89,1,0:53.0,Defensive rebound by Team,,22,17
90,1,0:40.0,D. DeRozan misses 2-pt jump shot from 14 ft,,22,17
91,1,0:39.0,,Defensive rebound by W. Ellington,22,17
92,1,0:33.0,,W. Ellington misses 2-pt jump shot from 20 ft,22,17
93,1,0:32.0,Defensive rebound by B. Biyombo,,22,17
94,1,0:08.0,D. DeRozan makes 2-pt jump shot from 10 ft,,24,17
95,1,0:01.0,,T. Young misses 2-pt hook shot from 10 ft,24,17
96,1,0:00.0,,Offensive rebound by Team,24,17
97,2,11:45.0,T. Ross misses 3-pt jump shot from 24 ft,,24,17
98,2,11:44.0,Offensive rebound by B. Biyombo,,24,17
99,2,11:26.0,Turnover by C. Joseph (bad pass; steal by W. Ellington),,24,17
100,2,11:21.0,,W. Ellington makes 2-pt layup from 3 ft,24,19
101,2,11:03.0,K. Lowry misses 3-pt jump shot from 25 ft,,24,19
102,2,11:02.0,,Defensive rebound by T. Robinson,24,19
103,2,10:48.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by T. Robinson),24,22
104,2,10:32.0,Personal foul by B. Bogdanović (drawn by T. Ross),,24,22
105,2,10:19.0,Turnover by K. Lowry (lost ball; steal by D. Sloan),,24,22
106,2,10:13.0,,Turnover by W. Ellington (kicked ball),24,22
107,2,9:55.0,P. Patterson makes 2-pt jump shot from 6 ft (assist by C. Joseph),,26,22
108,2,9:35.0,,B. Lopez misses 2-pt jump shot from 8 ft,26,22
109,2,9:34.0,,Offensive rebound by B. Lopez,26,22
110,2,9:33.0,,Personal foul by B. Biyombo (drawn by B. Lopez),26,22
111,2,9:23.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,26,22
112,2,9:22.0,Defensive rebound by T. Ross,,26,22
113,2,9:17.0,P. Patterson misses 3-pt jump shot from 24 ft,,26,22
114,2,9:16.0,,Defensive rebound by D. Sloan,26,22
115,2,9:15.0,Loose ball foul by K. Lowry (drawn by D. Sloan),,26,22
116,2,9:01.0,,W. Ellington misses 3-pt jump shot from 24 ft,26,22
117,2,8:59.0,Defensive rebound by Team,,26,22
118,2,8:59.0,Official timeout,,26,22
119,2,8:44.0,Turnover by C. Joseph (offensive foul),,26,22
120,2,8:44.0,,Offensive charge foul by C. Joseph (drawn by T. Robinson),26,22
121,2,8:27.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Sloan),26,24
122,2,8:06.0,Def 3 sec tech foul by B. Lopez,,26,24
123,2,8:06.0,K. Lowry makes technical free throw,,27,24
124,2,7:54.0,B. Biyombo misses 2-pt layup from 2 ft (block by B. Lopez),,27,24
125,2,7:53.0,,Defensive rebound by B. Lopez,27,24
126,2,7:47.0,,W. Ellington misses 2-pt layup from 2 ft (block by P. Patterson),27,24
127,2,7:46.0,Defensive rebound by K. Lowry,,27,24
128,2,7:39.0,B. Biyombo misses 2-pt layup at rim,,27,24
129,2,7:38.0,Offensive rebound by B. Biyombo,,27,24
130,2,7:30.0,P. Patterson misses 3-pt jump shot from 24 ft,,27,24
131,2,7:29.0,,Defensive rebound by W. Ellington,27,24
132,2,7:15.0,,B. Lopez misses 2-pt hook shot from 8 ft,27,24
133,2,7:14.0,Defensive rebound by C. Joseph,,27,24
134,2,7:01.0,C. Joseph misses 3-pt jump shot from 25 ft,,27,24
135,2,7:00.0,,Defensive rebound by D. Sloan,27,24
136,2,6:45.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),27,27
137,2,6:21.0,K. Lowry misses 3-pt jump shot from 23 ft,,27,27
138,2,6:20.0,,Defensive rebound by D. Sloan,27,27
139,2,6:19.0,D. DeRozan enters the game for C. Joseph,,27,27
140,2,6:04.0,,B. Lopez makes 2-pt layup from 2 ft (assist by D. Sloan),27,29
141,2,5:37.0,D. DeRozan misses 2-pt jump shot from 10 ft,,27,29
142,2,5:36.0,,Defensive rebound by B. Lopez,27,29
143,2,5:25.0,,B. Lopez makes 2-pt jump shot from 14 ft (assist by B. Bogdanović),27,31
144,2,5:20.0,Toronto full timeout,,27,31
145,2,5:12.0,,T. Young enters the game for T. Robinson,27,31
146,2,5:12.0,J. Johnson enters the game for P. Patterson,,27,31
147,2,5:12.0,J. Valančiūnas enters the game for T. Ross,,27,31
148,2,5:12.0,L. Scola enters the game for B. Biyombo,,27,31
149,2,5:04.0,K. Lowry makes 2-pt jump shot from 7 ft (assist by D. DeRozan),,29,31
150,2,4:50.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Sloan),29,34
151,2,4:38.0,D. DeRozan makes 2-pt jump shot from 14 ft,,31,34
152,2,4:17.0,,D. Sloan misses 2-pt jump shot from 8 ft,31,34
153,2,4:16.0,Defensive rebound by L. Scola,,31,34
154,2,4:13.0,Shooting foul by W. Ellington (drawn by K. Lowry),,31,34
155,2,4:13.0,K. Lowry makes free throw 1 of 2,,32,34
156,2,4:13.0,,S. Larkin enters the game for D. Sloan,32,34
157,2,4:13.0,,J. Johnson enters the game for B. Bogdanović,32,34
158,2,4:13.0,K. Lowry makes free throw 2 of 2,,33,34
159,2,4:01.0,,Turnover by W. Ellington (bad pass; steal by J. Valančiūnas),33,34
160,2,3:53.0,Personal foul by W. Ellington (drawn by D. DeRozan),,33,34
161,2,3:44.0,D. DeRozan misses 2-pt jump shot from 13 ft,,33,34
162,2,3:43.0,,Defensive rebound by T. Young,33,34
163,2,3:23.0,,Turnover by S. Larkin (bad pass; steal by K. Lowry),33,34
164,2,3:15.0,L. Scola misses 2-pt hook shot from 6 ft,,33,34
165,2,3:14.0,,Defensive rebound by B. Lopez,33,34
166,2,3:01.0,,W. Ellington misses 3-pt jump shot from 23 ft,33,34
167,2,3:00.0,Defensive rebound by L. Scola,,33,34
168,2,2:57.0,Personal foul by T. Young (drawn by K. Lowry),,33,34
169,2,2:57.0,,Brooklyn full timeout,33,34
170,2,2:57.0,C. Joseph enters the game for K. Lowry,,33,34
171,2,2:57.0,,B. Bogdanović enters the game for W. Ellington,33,34
172,2,2:35.0,D. DeRozan makes 3-pt jump shot from 25 ft,,36,34
173,2,2:19.0,,Turnover by B. Lopez (bad pass; steal by C. Joseph),36,34
174,2,2:15.0,Personal foul by B. Bogdanović (drawn by D. DeRozan),,36,34
175,2,2:15.0,D. DeRozan makes free throw 1 of 2,,37,34
176,2,2:15.0,D. DeRozan misses free throw 2 of 2,,37,34
177,2,2:14.0,Offensive rebound by L. Scola,,37,34
178,2,2:14.0,,T. Robinson enters the game for T. Young,37,34
179,2,2:14.0,,W. Ellington enters the game for B. Bogdanović,37,34
180,2,2:08.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by L. Scola),,39,34
181,2,1:46.0,,B. Lopez makes 2-pt layup from 2 ft,39,36
182,2,1:26.0,L. Scola makes 2-pt hook shot from 8 ft,,41,36
183,2,1:15.0,,T. Robinson misses 2-pt jump shot from 13 ft,41,36
184,2,1:14.0,Defensive rebound by J. Johnson,,41,36
185,2,1:00.0,J. Valančiūnas makes 2-pt dunk at rim (assist by C. Joseph),,43,36
186,2,0:37.0,,B. Lopez misses 2-pt jump shot from 9 ft,43,36
187,2,0:36.0,Defensive rebound by C. Joseph,,43,36
188,2,0:29.0,C. Joseph makes 2-pt hook shot from 6 ft,,45,36
189,2,0:06.0,,J. Johnson misses 2-pt jump shot from 10 ft,45,36
190,2,0:05.0,,Offensive rebound by Team,45,36
191,2,0:05.0,,Turnover by Team (shot clock),45,36
192,2,0:05.0,Toronto full timeout,,45,36
193,2,0:05.0,K. Lowry enters the game for J. Johnson,,45,36
194,3,11:43.0,D. DeRozan misses 2-pt jump shot from 19 ft,,45,36
195,3,11:42.0,,Defensive rebound by T. Young,45,36
196,3,11:28.0,,B. Lopez misses 2-pt layup from 3 ft,45,36
197,3,11:27.0,Defensive rebound by L. Scola,,45,36
198,3,11:15.0,J. Johnson misses 3-pt jump shot from 23 ft,,45,36
199,3,11:14.0,,Defensive rebound by B. Lopez,45,36
200,3,10:59.0,,B. Lopez makes 2-pt dunk at rim (assist by S. Larkin),45,38
201,3,10:31.0,D. DeRozan misses 3-pt jump shot from 23 ft,,45,38
202,3,10:30.0,,Defensive rebound by J. Johnson,45,38
203,3,10:22.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by S. Larkin),45,41
204,3,10:02.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,47,41
205,3,9:46.0,,T. Young misses 2-pt jump shot from 5 ft,47,41
206,3,9:45.0,Defensive rebound by J. Valančiūnas,,47,41
207,3,9:39.0,Turnover by J. Johnson (traveling),,47,41
208,3,9:23.0,,B. Lopez misses 2-pt jump shot from 10 ft,47,41
209,3,9:22.0,Defensive rebound by J. Johnson,,47,41
210,3,9:08.0,J. Valančiūnas misses 2-pt jump shot from 18 ft,,47,41
211,3,9:07.0,,Defensive rebound by B. Lopez,47,41
212,3,8:59.0,,J. Johnson misses 2-pt jump shot from 16 ft,47,41
213,3,8:58.0,Defensive rebound by D. DeRozan,,47,41
214,3,8:50.0,J. Johnson misses 2-pt layup from 1 ft,,47,41
215,3,8:49.0,Offensive rebound by J. Valančiūnas,,47,41
216,3,8:48.0,J. Valančiūnas misses 2-pt layup from 1 ft,,47,41
217,3,8:47.0,Offensive rebound by J. Valančiūnas,,47,41
218,3,8:46.0,J. Valančiūnas misses 2-pt hook shot from 4 ft,,47,41
219,3,8:45.0,Offensive rebound by J. Johnson,,47,41
220,3,8:34.0,Shooting foul by T. Young (drawn by J. Valančiūnas),,47,41
221,3,8:34.0,J. Valančiūnas makes free throw 1 of 2,,48,41
222,3,8:34.0,J. Valančiūnas makes free throw 2 of 2,,49,41
223,3,8:19.0,,Personal foul by J. Johnson (drawn by J. Johnson),49,41
224,3,8:07.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by S. Larkin),49,43
225,3,7:44.0,D. DeRozan misses 2-pt jump shot from 18 ft,,49,43
226,3,7:43.0,,Defensive rebound by B. Bogdanović,49,43
227,3,7:36.0,,Personal foul by D. DeRozan (drawn by B. Lopez),49,43
228,3,7:28.0,,S. Larkin makes 2-pt jump shot from 18 ft,49,45
229,3,7:11.0,K. Lowry misses 3-pt jump shot from 27 ft,,49,45
230,3,7:10.0,,Defensive rebound by T. Young,49,45
231,3,7:02.0,,Shooting foul by L. Scola (drawn by B. Lopez),49,45
232,3,7:02.0,,B. Lopez makes free throw 1 of 2,49,46
233,3,7:02.0,,B. Lopez makes free throw 2 of 2,49,47
234,3,6:58.0,Personal foul by S. Larkin (drawn by J. Valančiūnas),,49,47
235,3,6:40.0,J. Johnson makes 2-pt jump shot from 18 ft,,51,47
236,3,6:29.0,,T. Young misses 3-pt jump shot from 24 ft,51,47
237,3,6:28.0,Defensive rebound by J. Valančiūnas,,51,47
238,3,6:18.0,J. Valančiūnas makes 2-pt layup from 2 ft (assist by D. DeRozan),,53,47
239,3,6:12.0,,Brooklyn full timeout,53,47
240,3,6:01.0,,Turnover by J. Johnson (bad pass),53,47
241,3,5:42.0,J. Valančiūnas misses 2-pt jump shot from 15 ft,,53,47
242,3,5:41.0,,Defensive rebound by S. Larkin,53,47
243,3,5:29.0,,S. Larkin misses 3-pt jump shot from 25 ft,53,47
244,3,5:28.0,,Offensive rebound by B. Lopez,53,47
245,3,5:26.0,,J. Johnson misses 3-pt jump shot from 24 ft,53,47
246,3,5:25.0,Defensive rebound by K. Lowry,,53,47
247,3,5:24.0,Personal foul by S. Larkin (drawn by K. Lowry),,53,47
248,3,5:24.0,,D. Sloan enters the game for S. Larkin,53,47
249,3,5:24.0,,W. Ellington enters the game for B. Bogdanović,53,47
250,3,5:15.0,Personal foul by J. Johnson (drawn by J. Johnson),,53,47
251,3,5:15.0,J. Johnson makes free throw 1 of 2,,54,47
252,3,5:15.0,J. Johnson makes free throw 2 of 2,,55,47
253,3,5:02.0,,T. Young makes 2-pt hook shot from 10 ft,55,49
254,3,5:02.0,,Shooting foul by J. Johnson (drawn by T. Young),55,49
255,3,5:02.0,P. Patterson enters the game for L. Scola,,55,49
256,3,5:02.0,,T. Young makes free throw 1 of 1,55,50
257,3,4:37.0,Turnover by J. Valančiūnas (lost ball; steal by B. Lopez),,55,50
258,3,4:31.0,,Turnover by T. Young (bad pass; steal by K. Lowry),55,50
259,3,4:28.0,K. Lowry makes 2-pt layup at rim,,57,50
260,3,4:14.0,,B. Lopez makes 2-pt layup from 3 ft (assist by D. Sloan),57,52
261,3,3:52.0,J. Valančiūnas misses 2-pt jump shot from 12 ft,,57,52
262,3,3:51.0,,Defensive rebound by T. Young,57,52
263,3,3:39.0,,Turnover by D. Sloan (bad pass; steal by K. Lowry),57,52
264,3,3:34.0,K. Lowry makes 2-pt jump shot from 3 ft,,59,52
265,3,3:15.0,,B. Lopez makes 2-pt layup from 3 ft,59,54
266,3,2:54.0,K. Lowry misses 3-pt jump shot from 25 ft,,59,54
267,3,2:53.0,Offensive rebound by P. Patterson,,59,54
268,3,2:45.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. DeRozan),,62,54
269,3,2:21.0,,W. Ellington misses 3-pt jump shot from 26 ft,62,54
270,3,2:20.0,Defensive rebound by D. DeRozan,,62,54
271,3,2:09.0,Shooting foul by B. Lopez (drawn by J. Valančiūnas),,62,54
272,3,2:09.0,Toronto full timeout,,62,54
273,3,2:09.0,C. Joseph enters the game for J. Johnson,,62,54
274,3,2:09.0,T. Ross enters the game for K. Lowry,,62,54
275,3,2:09.0,J. Valančiūnas makes free throw 1 of 2,,63,54
276,3,2:09.0,,W. Reed enters the game for J. Johnson,63,54
277,3,2:09.0,,B. Bogdanović enters the game for T. Young,63,54
278,3,2:09.0,,A. Bargnani enters the game for B. Lopez,63,54
279,3,2:09.0,J. Valančiūnas makes free throw 2 of 2,,64,54
280,3,1:55.0,,Turnover by D. Sloan (bad pass; steal by D. DeRozan),64,54
281,3,1:49.0,Turnover by D. DeRozan (bad pass),,64,54
282,3,1:49.0,B. Biyombo enters the game for J. Valančiūnas,,64,54
283,3,1:25.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,64,54
284,3,1:24.0,Defensive rebound by Team,,64,54
285,3,1:05.0,C. Joseph makes 2-pt jump shot from 8 ft,,66,54
286,3,0:52.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,66,54
287,3,0:51.0,Defensive rebound by T. Ross,,66,54
288,3,0:42.0,Shooting foul by W. Reed (drawn by D. DeRozan),,66,54
289,3,0:42.0,D. DeRozan makes free throw 1 of 2,,67,54
290,3,0:42.0,D. DeRozan makes free throw 2 of 2,,68,54
291,3,0:35.0,,D. Sloan makes 2-pt layup from 2 ft,68,56
292,3,0:20.0,D. DeRozan makes 2-pt jump shot from 10 ft,,70,56
293,3,0:02.0,,Turnover by D. Sloan (bad pass),70,56
294,3,0:01.0,Turnover by D. DeRozan (step out of bounds),,70,56
295,4,11:43.0,,W. Ellington misses 2-pt jump shot from 6 ft,70,56
296,4,11:42.0,,Offensive rebound by W. Ellington,70,56
297,4,11:41.0,,Turnover by W. Ellington (traveling),70,56
298,4,11:30.0,C. Joseph makes 2-pt jump shot from 6 ft,,72,56
299,4,11:14.0,,Inbound foul by P. Patterson,72,56
300,4,11:14.0,,A. Bargnani misses free throw 1 of 2,72,56
301,4,11:14.0,,Offensive rebound by Team,72,56
302,4,11:14.0,,A. Bargnani makes free throw 2 of 2,72,57
303,4,10:59.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by C. Joseph),,75,57
304,4,10:40.0,,A. Bargnani makes 2-pt jump shot from 8 ft (assist by W. Ellington),75,59
305,4,10:30.0,C. Joseph misses 2-pt layup from 2 ft (block by B. Lopez),,75,59
306,4,10:29.0,,Defensive rebound by Team,75,59
307,4,10:14.0,,Personal foul by B. Biyombo (drawn by B. Lopez),75,59
308,4,10:09.0,,Turnover by D. Sloan (bad pass; steal by P. Patterson),75,59
309,4,10:06.0,Shooting foul by W. Ellington (drawn by C. Joseph),,75,59
310,4,10:06.0,C. Joseph makes free throw 1 of 2,,76,59
311,4,10:06.0,C. Joseph makes free throw 2 of 2,,77,59
312,4,9:53.0,,B. Lopez makes 2-pt hook shot from 5 ft,77,61
313,4,9:53.0,,Shooting foul by B. Biyombo (drawn by B. Lopez),77,61
314,4,9:53.0,,B. Lopez misses free throw 1 of 1,77,61
315,4,9:52.0,Defensive rebound by B. Biyombo,,77,61
316,4,9:32.0,P. Patterson misses 2-pt layup at rim (block by B. Lopez),,77,61
317,4,9:31.0,Offensive rebound by P. Patterson,,77,61
318,4,9:26.0,C. Joseph misses 2-pt jump shot from 23 ft,,77,61
319,4,9:25.0,,Defensive rebound by A. Bargnani,77,61
320,4,9:13.0,,Turnover by B. Lopez (lost ball; steal by T. Ross),77,61
321,4,9:05.0,K. Lowry misses 3-pt jump shot from 25 ft,,77,61
322,4,9:04.0,,Defensive rebound by B. Lopez,77,61
323,4,8:53.0,,B. Bogdanović misses 2-pt jump shot from 14 ft,77,61
324,4,8:52.0,Defensive rebound by K. Lowry,,77,61
325,4,8:40.0,B. Biyombo misses 2-pt jump shot from 12 ft,,77,61
326,4,8:39.0,,Defensive rebound by A. Bargnani,77,61
327,4,8:27.0,,A. Bargnani misses 2-pt jump shot from 17 ft,77,61
328,4,8:26.0,Defensive rebound by K. Lowry,,77,61
329,4,8:25.0,Toronto full timeout,,77,61
330,4,8:25.0,,J. Johnson enters the game for W. Ellington,77,61
331,4,8:25.0,,S. Larkin enters the game for A. Bargnani,77,61
332,4,8:25.0,,T. Young enters the game for B. Bogdanović,77,61
333,4,8:25.0,D. DeRozan enters the game for C. Joseph,,77,61
334,4,8:15.0,K. Lowry makes 2-pt jump shot from 11 ft,,79,61
335,4,7:55.0,,D. Sloan misses 2-pt layup from 1 ft (block by B. Biyombo),79,61
336,4,7:53.0,,Offensive rebound by B. Lopez,79,61
337,4,7:52.0,,B. Lopez makes 2-pt layup from 1 ft,79,63
338,4,7:48.0,Turnover by B. Biyombo (bad pass; steal by S. Larkin),,79,63
339,4,7:43.0,,S. Larkin misses 3-pt jump shot from 25 ft,79,63
340,4,7:42.0,Defensive rebound by Team,,79,63
341,4,7:42.0,,B. Bogdanović enters the game for D. Sloan,79,63
342,4,7:27.0,T. Ross misses 2-pt jump shot from 19 ft,,79,63
343,4,7:26.0,,Defensive rebound by T. Young,79,63
344,4,7:17.0,,T. Young makes 2-pt hook shot from 7 ft,79,65
345,4,6:53.0,T. Ross misses 2-pt jump shot from 22 ft,,79,65
346,4,6:52.0,,Defensive rebound by S. Larkin,79,65
347,4,6:36.0,,Shooting foul by K. Lowry (drawn by B. Bogdanović),79,65
348,4,6:36.0,,B. Bogdanović makes free throw 1 of 2,79,66
349,4,6:36.0,C. Joseph enters the game for K. Lowry,,79,66
350,4,6:36.0,,B. Bogdanović makes free throw 2 of 2,79,67
351,4,6:11.0,C. Joseph misses 2-pt jump shot from 18 ft,,79,67
352,4,6:10.0,,Defensive rebound by B. Lopez,79,67
353,4,5:59.0,,Turnover by J. Johnson (lost ball; steal by D. DeRozan),79,67
354,4,5:45.0,T. Ross misses 3-pt jump shot from 22 ft,,79,67
355,4,5:44.0,,Defensive rebound by T. Young,79,67
356,4,5:34.0,,T. Young misses 2-pt jump shot from 18 ft,79,67
357,4,5:33.0,Defensive rebound by C. Joseph,,79,67
358,4,5:29.0,Personal foul by S. Larkin (drawn by C. Joseph),,79,67
359,4,5:29.0,Official timeout,,79,67
360,4,5:29.0,J. Valančiūnas enters the game for B. Biyombo,,79,67
361,4,5:16.0,D. DeRozan misses 2-pt jump shot from 20 ft,,79,67
362,4,5:15.0,,Defensive rebound by B. Bogdanović,79,67
363,4,5:07.0,,T. Young makes 2-pt layup from 1 ft (assist by S. Larkin),79,69
364,4,4:49.0,C. Joseph misses 2-pt jump shot from 18 ft,,79,69
365,4,4:48.0,,Defensive rebound by S. Larkin,79,69
366,4,4:42.0,,T. Young misses 2-pt hook shot from 5 ft,79,69
367,4,4:41.0,Defensive rebound by J. Valančiūnas,,79,69
368,4,4:31.0,,Violation by B. Lopez (kicked ball),79,69
369,4,4:31.0,K. Lowry enters the game for T. Ross,,79,69
370,4,4:17.0,K. Lowry makes 2-pt jump shot from 21 ft,,81,69
371,4,4:03.0,,T. Young misses 2-pt layup from 2 ft,81,69
372,4,4:02.0,Defensive rebound by K. Lowry,,81,69
373,4,3:57.0,C. Joseph makes 2-pt layup from 1 ft (assist by K. Lowry),,83,69
374,4,3:57.0,,Brooklyn full timeout,83,69
375,4,3:45.0,,Shooting foul by J. Valančiūnas (drawn by B. Lopez),83,69
376,4,3:45.0,,B. Lopez misses free throw 1 of 2,83,69
377,4,3:45.0,,Offensive rebound by Team,83,69
378,4,3:45.0,,B. Lopez misses free throw 2 of 2,83,69
379,4,3:44.0,Defensive rebound by J. Valančiūnas,,83,69
380,4,3:30.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,85,69
