,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,LA LAKERS_ACTION,LA CLIPPERS_SCORE,LA LAKERS_SCORE
59,1,4:58.0,,Defensive rebound by J. Randle,17,17
60,1,4:54.0,,J. Randle misses 2-pt layup from 1 ft,17,17
61,1,4:52.0,,Offensive rebound by J. Randle,17,17
62,1,4:46.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Clarkson),17,20
63,1,4:36.0,LA Clippers full timeout,,17,20
64,1,4:36.0,J. Green enters the game for L. Mbah a Moute,,17,20
65,1,4:36.0,C. Wilcox enters the game for J. Redick,,17,20
66,1,4:36.0,,M. Huertas enters the game for J. Randle,17,20
67,1,4:36.0,,M. World Peace enters the game for J. Clarkson,17,20
68,1,4:25.0,B. Griffin makes 2-pt layup from 2 ft,,19,20
69,1,4:00.0,,R. Hibbert misses 2-pt jump shot from 18 ft,19,20
70,1,3:58.0,Defensive rebound by B. Griffin,,19,20
71,1,3:54.0,C. Wilcox misses 2-pt jump shot from 16 ft,,19,20
72,1,3:50.0,Offensive rebound by D. Jordan,,19,20
73,1,3:49.0,D. Jordan makes 2-pt dunk at rim,,21,20
74,1,3:28.0,,K. Bryant misses 2-pt jump shot from 15 ft,21,20
75,1,3:26.0,Defensive rebound by B. Griffin,,21,20
76,1,3:21.0,Shooting foul by R. Hibbert (drawn by B. Griffin),,21,20
77,1,3:21.0,B. Griffin makes free throw 1 of 2,,22,20
78,1,3:21.0,P. Prigioni enters the game for C. Paul,,22,20
79,1,3:21.0,,T. Black enters the game for R. Hibbert,22,20
80,1,3:21.0,B. Griffin makes free throw 2 of 2,,23,20
81,1,3:03.0,,T. Black makes 2-pt hook shot from 2 ft,23,22
82,1,2:51.0,C. Wilcox misses 2-pt jump shot from 15 ft,,23,22
83,1,2:50.0,,Defensive rebound by Team,23,22
84,1,2:50.0,,LA Lakers full timeout,23,22
85,1,2:50.0,P. Pierce enters the game for B. Griffin,,23,22
86,1,2:50.0,,L. Nance enters the game for K. Bryant,23,22
87,1,2:34.0,,M. World Peace misses 2-pt jump shot from 4 ft (block by D. Jordan),23,22
88,1,2:34.0,,Offensive rebound by Team,23,22
89,1,2:31.0,,D. Russell misses 2-pt jump shot from 17 ft,23,22
90,1,2:27.0,Defensive rebound by J. Green,,23,22
91,1,2:18.0,J. Green misses 3-pt jump shot from 26 ft,,23,22
92,1,2:17.0,Offensive rebound by D. Jordan,,23,22
93,1,1:57.0,D. Jordan makes 2-pt dunk at rim (assist by J. Green),,25,22
94,1,1:31.0,,D. Russell makes 2-pt jump shot from 5 ft,25,24
95,1,1:20.0,Turnover by P. Prigioni (bad pass; steal by L. Nance),,25,24
96,1,1:15.0,,Shooting foul by P. Pierce (drawn by T. Black),25,24
97,1,1:15.0,,T. Black misses free throw 1 of 2,25,24
98,1,1:15.0,,Offensive rebound by Team,25,24
99,1,1:15.0,C. Aldrich enters the game for D. Jordan,,25,24
100,1,1:15.0,,T. Black makes free throw 2 of 2,25,25
101,1,0:58.0,C. Aldrich makes 2-pt layup from 3 ft (assist by C. Wilcox),,27,25
102,1,0:46.0,,Turnover by T. Black (lost ball; steal by C. Wilcox),27,25
103,1,0:38.0,P. Pierce makes 2-pt jump shot from 15 ft,,29,25
104,1,0:33.0,,D. Russell misses 3-pt jump shot from 26 ft,29,25
105,1,0:32.0,,Offensive rebound by T. Black,29,25
106,1,0:08.0,,M. World Peace misses 2-pt jump shot from 11 ft,29,25
107,1,0:06.0,Defensive rebound by C. Aldrich,,29,25
108,2,11:35.0,,M. Huertas makes 2-pt jump shot from 3 ft,29,27
109,2,11:15.0,C. Wilcox misses 2-pt jump shot from 20 ft,,29,27
110,2,11:14.0,,Defensive rebound by M. Huertas,29,27
111,2,11:02.0,,Turnover by M. Huertas (bad pass; steal by J. Green),29,27
112,2,10:51.0,J. Green makes 2-pt jump shot from 10 ft,,31,27
113,2,10:29.0,,L. Nance misses 2-pt layup from 2 ft (block by C. Aldrich),31,27
114,2,10:27.0,Defensive rebound by C. Aldrich,,31,27
115,2,10:19.0,C. Aldrich misses 2-pt hook shot from 8 ft,,31,27
116,2,10:17.0,Offensive rebound by P. Prigioni,,31,27
117,2,10:10.0,Shooting foul by M. World Peace (drawn by C. Aldrich),,31,27
118,2,10:10.0,C. Aldrich makes free throw 1 of 2,,32,27
119,2,10:10.0,,R. Kelly enters the game for M. World Peace,32,27
120,2,10:10.0,C. Aldrich misses free throw 2 of 2,,32,27
121,2,10:09.0,,Defensive rebound by L. Nance,32,27
122,2,9:54.0,,J. Clarkson makes 3-pt jump shot from 24 ft (assist by M. Huertas),32,30
123,2,9:44.0,P. Prigioni misses 2-pt jump shot from 11 ft,,32,30
124,2,9:43.0,Offensive rebound by C. Aldrich,,32,30
125,2,9:38.0,P. Pierce makes 3-pt jump shot from 26 ft (assist by C. Aldrich),,35,30
126,2,9:09.0,,L. Nance misses 2-pt jump shot from 20 ft,35,30
127,2,9:09.0,Defensive rebound by P. Pierce,,35,30
128,2,9:08.0,Personal foul by L. Nance,,35,30
129,2,8:53.0,P. Pierce misses 2-pt jump shot from 16 ft,,35,30
130,2,8:51.0,,Defensive rebound by L. Nance,35,30
131,2,8:42.0,,Turnover by M. Huertas (bad pass; steal by P. Prigioni),35,30
132,2,8:37.0,Shooting foul by T. Black (drawn by J. Green),,35,30
133,2,8:37.0,Official timeout,,35,30
134,2,8:37.0,,R. Sacre enters the game for T. Black,35,30
135,2,8:37.0,J. Green misses free throw 1 of 2,,35,30
136,2,8:37.0,Offensive rebound by Team,,35,30
137,2,8:37.0,J. Green makes free throw 2 of 2,,36,30
138,2,8:24.0,,R. Kelly makes 2-pt jump shot from 2 ft,36,32
139,2,8:24.0,,Shooting foul by P. Pierce (drawn by R. Kelly),36,32
140,2,8:24.0,,R. Kelly misses free throw 1 of 1,36,32
141,2,8:22.0,Defensive rebound by C. Aldrich,,36,32
142,2,8:09.0,C. Wilcox misses 3-pt jump shot from 26 ft,,36,32
143,2,8:07.0,,Defensive rebound by R. Sacre,36,32
144,2,7:56.0,,J. Clarkson misses 2-pt jump shot from 18 ft,36,32
145,2,7:56.0,,Offensive rebound by R. Sacre,36,32
146,2,7:54.0,,Turnover by R. Sacre (lost ball; steal by C. Aldrich),36,32
147,2,7:41.0,J. Green misses 2-pt layup from 2 ft,,36,32
148,2,7:39.0,Offensive rebound by J. Green,,36,32
149,2,7:39.0,Personal foul by L. Nance,,36,32
150,2,7:39.0,B. Griffin enters the game for C. Aldrich,,36,32
151,2,7:34.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by P. Prigioni),,38,32
152,2,7:05.0,,M. Huertas makes 2-pt jump shot from 12 ft,38,34
153,2,6:49.0,B. Griffin misses 2-pt jump shot from 17 ft,,38,34
154,2,6:48.0,,Defensive rebound by R. Kelly,38,34
155,2,6:36.0,,Shooting foul by P. Prigioni (drawn by J. Clarkson),38,34
156,2,6:36.0,,J. Clarkson makes free throw 1 of 2,38,35
157,2,6:36.0,C. Paul enters the game for C. Wilcox,,38,35
158,2,6:36.0,,J. Clarkson makes free throw 2 of 2,38,36
159,2,6:14.0,B. Griffin misses 2-pt jump shot from 18 ft,,38,36
160,2,6:12.0,Offensive rebound by P. Prigioni,,38,36
161,2,6:03.0,Offensive foul by P. Prigioni (drawn by M. Huertas),,38,36
162,2,6:03.0,Turnover by P. Prigioni (offensive foul),,38,36
163,2,6:03.0,,J. Randle enters the game for L. Nance,38,36
164,2,6:03.0,,K. Bryant enters the game for R. Kelly,38,36
165,2,6:03.0,J. Redick enters the game for P. Prigioni,,38,36
166,2,5:50.0,,J. Clarkson misses 2-pt jump shot from 3 ft,38,36
167,2,5:50.0,,Offensive rebound by Team,38,36
168,2,5:50.0,,LA Lakers full timeout,38,36
169,2,5:50.0,L. Mbah a Moute enters the game for J. Green,,38,36
170,2,5:50.0,D. Jordan enters the game for P. Pierce,,38,36
171,2,5:50.0,,D. Russell enters the game for M. Huertas,38,36
172,2,5:26.0,,K. Bryant misses 2-pt jump shot from 20 ft (block by D. Jordan),38,36
173,2,5:24.0,Defensive rebound by D. Jordan,,38,36
174,2,5:20.0,Turnover by D. Jordan (bad pass; steal by J. Clarkson),,38,36
175,2,5:16.0,,R. Sacre makes 2-pt layup at rim (assist by J. Clarkson),38,38
176,2,4:57.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,40,38
177,2,4:36.0,,Personal foul by C. Paul,40,38
178,2,4:28.0,,D. Russell misses 2-pt layup from 2 ft (block by D. Jordan),40,38
179,2,4:26.0,Defensive rebound by B. Griffin,,40,38
180,2,4:13.0,D. Jordan misses 2-pt layup from 2 ft,,40,38
181,2,4:12.0,,Defensive rebound by K. Bryant,40,38
182,2,4:04.0,,K. Bryant misses 2-pt jump shot from 10 ft,40,38
183,2,4:03.0,Defensive rebound by L. Mbah a Moute,,40,38
184,2,3:47.0,C. Paul misses 2-pt jump shot from 16 ft,,40,38
185,2,3:47.0,,Defensive rebound by J. Randle,40,38
186,2,3:29.0,,J. Clarkson misses 2-pt jump shot from 12 ft,40,38
187,2,3:27.0,,Offensive rebound by R. Sacre,40,38
188,2,3:27.0,,R. Sacre makes 2-pt layup from 2 ft,40,40
189,2,3:12.0,J. Redick makes 2-pt jump shot from 18 ft (assist by B. Griffin),,42,40
190,2,2:56.0,,R. Sacre misses 2-pt jump shot from 18 ft,42,40
191,2,2:55.0,Defensive rebound by J. Redick,,42,40
192,2,2:46.0,J. Redick makes 3-pt jump shot from 29 ft,,45,40
193,2,2:44.0,,LA Lakers full timeout,45,40
194,2,2:44.0,LA Clippers full timeout,,45,40
195,2,2:31.0,,K. Bryant misses 2-pt jump shot from 18 ft,45,40
196,2,2:29.0,Defensive rebound by D. Jordan,,45,40
197,2,2:13.0,J. Redick misses 3-pt jump shot from 25 ft,,45,40
198,2,2:12.0,,Defensive rebound by J. Randle,45,40
199,2,2:09.0,,Turnover by J. Randle (bad pass; steal by B. Griffin),45,40
200,2,2:03.0,Personal foul by J. Clarkson,,45,40
201,2,2:03.0,C. Paul makes free throw 1 of 2,,46,40
202,2,2:03.0,,M. Huertas enters the game for J. Clarkson,46,40
203,2,2:03.0,C. Paul makes free throw 2 of 2,,47,40
204,2,1:46.0,,Turnover by D. Russell (lost ball; steal by L. Mbah a Moute),47,40
205,2,1:38.0,J. Redick misses 3-pt jump shot from 26 ft,,47,40
206,2,1:37.0,,Defensive rebound by J. Randle,47,40
207,2,1:22.0,,M. Huertas misses 3-pt jump shot from 25 ft,47,40
208,2,1:20.0,Defensive rebound by D. Jordan,,47,40
209,2,1:10.0,C. Paul makes 3-pt jump shot from 25 ft,,50,40
210,2,0:48.0,,R. Sacre misses 2-pt hook shot from 4 ft,50,40
211,2,0:48.0,,Offensive rebound by J. Randle,50,40
212,2,0:48.0,,J. Randle makes 2-pt layup from 1 ft,50,42
213,2,0:38.0,Shooting foul by J. Randle (drawn by D. Jordan),,50,42
214,2,0:38.0,D. Jordan makes free throw 1 of 2,,51,42
215,2,0:38.0,D. Jordan misses free throw 2 of 2,,51,42
216,2,0:36.0,,Defensive rebound by R. Sacre,51,42
217,2,0:26.0,,K. Bryant misses 3-pt jump shot from 25 ft,51,42
218,2,0:25.0,,Offensive rebound by J. Randle,51,42
219,2,0:24.0,,J. Randle misses 2-pt layup at rim,51,42
220,2,0:22.0,Defensive rebound by C. Paul,,51,42
221,2,0:18.0,LA Clippers full timeout,,51,42
222,2,0:18.0,C. Wilcox enters the game for L. Mbah a Moute,,51,42
223,2,0:03.0,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),,54,42
224,3,11:42.0,,Turnover by K. Bryant (bad pass; steal by L. Mbah a Moute),54,42
225,3,11:30.0,B. Griffin misses 2-pt jump shot from 16 ft,,54,42
226,3,11:29.0,,Defensive rebound by J. Randle,54,42
227,3,11:20.0,,R. Hibbert misses 2-pt hook shot from 7 ft,54,42
228,3,11:16.0,Defensive rebound by D. Jordan,,54,42
229,3,11:08.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,57,42
230,3,10:50.0,,Offensive foul by J. Clarkson (drawn by J. Redick),57,42
231,3,10:50.0,,Turnover by J. Clarkson (offensive foul),57,42
232,3,10:38.0,Turnover by C. Paul (bad pass; steal by K. Bryant),,57,42
233,3,10:33.0,,J. Clarkson makes 2-pt dunk at rim (assist by K. Bryant),57,44
234,3,10:16.0,B. Griffin misses 2-pt jump shot from 18 ft,,57,44
235,3,10:15.0,,Defensive rebound by Team,57,44
236,3,10:13.0,Violation by D. Jordan (kicked ball),,57,44
237,3,10:04.0,,K. Bryant makes 2-pt jump shot from 11 ft (assist by D. Russell),57,46
238,3,9:43.0,D. Jordan makes 2-pt dunk at rim (assist by B. Griffin),,59,46
239,3,9:17.0,,J. Randle misses 2-pt jump shot from 15 ft,59,46
240,3,9:16.0,Defensive rebound by Team,,59,46
241,3,8:56.0,C. Paul misses 3-pt jump shot from 26 ft,,59,46
242,3,8:55.0,,Defensive rebound by K. Bryant,59,46
243,3,8:33.0,,J. Clarkson misses 3-pt jump shot from 25 ft,59,46
244,3,8:32.0,Defensive rebound by J. Redick,,59,46
245,3,8:28.0,J. Redick makes 2-pt layup from 1 ft (assist by C. Paul),,61,46
246,3,8:13.0,,D. Russell misses 2-pt jump shot from 15 ft,61,46
247,3,8:09.0,,Offensive rebound by R. Hibbert,61,46
248,3,8:09.0,,Shooting foul by L. Mbah a Moute (drawn by K. Bryant),61,46
249,3,8:09.0,,K. Bryant makes free throw 1 of 2,61,47
250,3,8:09.0,,K. Bryant makes free throw 2 of 2,61,48
251,3,7:59.0,J. Redick misses 2-pt jump shot from 17 ft,,61,48
252,3,7:58.0,,Defensive rebound by K. Bryant,61,48
253,3,7:48.0,,K. Bryant makes 2-pt jump shot from 8 ft,61,50
254,3,7:42.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,63,50
255,3,7:25.0,,K. Bryant misses 2-pt jump shot from 18 ft,63,50
256,3,7:23.0,Defensive rebound by B. Griffin,,63,50
257,3,7:11.0,C. Paul makes 2-pt jump shot from 12 ft,,65,50
258,3,6:50.0,,D. Russell misses 3-pt jump shot from 23 ft,65,50
259,3,6:49.0,Defensive rebound by B. Griffin,,65,50
260,3,6:39.0,B. Griffin misses 2-pt jump shot from 20 ft,,65,50
261,3,6:37.0,,Defensive rebound by J. Randle,65,50
262,3,6:30.0,,J. Clarkson makes 2-pt jump shot from 15 ft,65,52
263,3,6:22.0,LA Clippers full timeout,,65,52
264,3,6:22.0,,M. Huertas enters the game for D. Russell,65,52
265,3,6:10.0,J. Redick makes 2-pt jump shot from 15 ft,,67,52
266,3,5:49.0,,J. Randle misses 2-pt jump shot from 18 ft,67,52
267,3,5:48.0,,Offensive rebound by R. Hibbert,67,52
268,3,5:44.0,,J. Clarkson misses 3-pt jump shot from 27 ft,67,52
269,3,5:43.0,Defensive rebound by C. Paul,,67,52
270,3,5:37.0,C. Paul misses 2-pt layup from 2 ft,,67,52
271,3,5:36.0,Offensive rebound by Team,,67,52
272,3,5:36.0,,Loose ball foul by R. Hibbert,67,52
273,3,5:18.0,Personal foul by K. Bryant,,67,52
274,3,5:14.0,Turnover by J. Redick (lost ball),,67,52
275,3,4:55.0,,K. Bryant misses 2-pt jump shot from 18 ft,67,52
276,3,4:52.0,Defensive rebound by C. Paul,,67,52
277,3,4:38.0,C. Paul makes 2-pt jump shot from 6 ft,,69,52
278,3,4:38.0,,R. Hibbert makes 2-pt layup from 2 ft (assist by J. Randle),69,54
279,3,4:19.0,L. Mbah a Moute misses 2-pt jump shot from 16 ft,,69,54
280,3,4:18.0,,Defensive rebound by J. Randle,69,54
281,3,4:01.0,,Turnover by J. Randle (bad pass),69,54
282,3,4:01.0,,T. Black enters the game for R. Hibbert,69,54
283,3,4:01.0,,L. Nance enters the game for J. Randle,69,54
284,3,4:01.0,J. Green enters the game for L. Mbah a Moute,,69,54
285,3,4:01.0,P. Pierce enters the game for B. Griffin,,69,54
286,3,3:49.0,Offensive foul by D. Jordan (drawn by M. Huertas),,69,54
287,3,3:49.0,Turnover by D. Jordan (offensive foul),,69,54
288,3,3:49.0,Technical foul by D. Jordan,,69,54
289,3,3:49.0,,K. Bryant makes technical free throw,69,55
290,3,3:36.0,,K. Bryant misses 3-pt jump shot from 26 ft,69,55
291,3,3:34.0,Defensive rebound by D. Jordan,,69,55
292,3,3:31.0,Personal foul by T. Black,,69,55
293,3,3:31.0,,Personal foul by D. Jordan,69,55
294,3,3:31.0,,M. World Peace enters the game for K. Bryant,69,55
295,3,3:12.0,J. Green misses 2-pt jump shot from 10 ft,,69,55
296,3,3:10.0,,Defensive rebound by L. Nance,69,55
297,3,3:03.0,,M. Huertas misses 2-pt jump shot from 7 ft,69,55
298,3,3:01.0,Defensive rebound by C. Paul,,69,55
299,3,2:57.0,C. Paul misses 2-pt jump shot from 16 ft,,69,55
300,3,2:51.0,,Defensive rebound by L. Nance,69,55
301,3,2:49.0,,Personal foul by J. Redick,69,55
302,3,2:49.0,,LA Lakers full timeout,69,55
303,3,2:49.0,C. Wilcox enters the game for C. Paul,,69,55
304,3,2:49.0,P. Prigioni enters the game for J. Redick,,69,55
305,3,2:42.0,,J. Clarkson misses 3-pt jump shot from 26 ft,69,55
306,3,2:41.0,,Offensive rebound by T. Black,69,55
307,3,2:40.0,,Shooting foul by P. Pierce (drawn by T. Black),69,55
308,3,2:40.0,,T. Black makes free throw 1 of 2,69,56
309,3,2:40.0,,T. Black makes free throw 2 of 2,69,57
310,3,2:21.0,D. Jordan makes 2-pt dunk at rim (assist by J. Green),,71,57
311,3,1:56.0,,J. Clarkson misses 2-pt jump shot from 6 ft,71,57
312,3,1:55.0,,Offensive rebound by T. Black,71,57
313,3,1:55.0,,T. Black misses 2-pt layup at rim,71,57
314,3,1:54.0,,Offensive rebound by T. Black,71,57
315,3,1:54.0,,T. Black makes 2-pt layup at rim,71,59
316,3,1:35.0,P. Pierce makes 2-pt jump shot from 17 ft,,73,59
317,3,1:24.0,,Personal foul by P. Prigioni,73,59
318,3,1:24.0,C. Aldrich enters the game for D. Jordan,,73,59
319,3,1:17.0,,L. Nance misses 2-pt jump shot from 15 ft,73,59
320,3,1:16.0,Defensive rebound by C. Aldrich,,73,59
321,3,1:03.0,J. Green misses 3-pt jump shot from 24 ft,,73,59
322,3,1:03.0,Offensive rebound by Team,,73,59
323,3,0:54.0,C. Wilcox misses 3-pt jump shot from 26 ft,,73,59
324,3,0:49.0,,Defensive rebound by J. Clarkson,73,59
325,3,0:35.0,,T. Black makes 2-pt layup from 1 ft (assist by M. Huertas),73,61
326,3,0:35.0,LA Clippers full timeout,,73,61
327,3,0:35.0,LA Clippers full timeout,,73,61
328,3,0:35.0,J. Ayres enters the game for J. Green,,73,61
329,3,0:21.0,P. Pierce misses 3-pt jump shot from 26 ft,,73,61
330,3,0:19.0,Offensive rebound by C. Aldrich,,73,61
331,3,0:07.0,J. Ayres misses 3-pt jump shot from 25 ft,,73,61
332,3,0:05.0,,Defensive rebound by J. Clarkson,73,61
333,3,0:02.0,,J. Clarkson misses 3-pt jump shot from 25 ft,73,61
334,3,0:00.0,,Offensive rebound by Team,73,61
335,4,11:39.0,P. Prigioni misses 3-pt jump shot from 27 ft,,73,61
336,4,11:39.0,Offensive rebound by C. Aldrich,,73,61
337,4,11:39.0,Shooting foul by M. World Peace (drawn by C. Aldrich),,73,61
338,4,11:39.0,C. Aldrich makes free throw 1 of 2,,74,61
339,4,11:39.0,C. Aldrich makes free throw 2 of 2,,75,61
340,4,11:15.0,,M. Huertas misses 2-pt layup from 1 ft,75,61
341,4,11:14.0,Defensive rebound by P. Prigioni,,75,61
342,4,11:01.0,C. Wilcox makes 3-pt jump shot from 25 ft (assist by P. Prigioni),,78,61
343,4,10:42.0,,D. Russell makes 3-pt jump shot from 25 ft,78,64
344,4,10:26.0,C. Wilcox misses 2-pt jump shot from 17 ft,,78,64
345,4,10:23.0,,Defensive rebound by L. Nance,78,64
346,4,10:16.0,,T. Black makes 2-pt layup from 2 ft (assist by M. Huertas),78,66
347,4,10:00.0,C. Wilcox makes 3-pt jump shot from 23 ft (assist by C. Aldrich),,81,66
348,4,9:50.0,Violation by C. Aldrich (kicked ball),,81,66
349,4,9:44.0,,M. Huertas makes 2-pt jump shot from 4 ft,81,68
350,4,9:29.0,C. Wilcox misses 3-pt jump shot from 25 ft,,81,68
351,4,9:28.0,,Defensive rebound by L. Nance,81,68
352,4,9:18.0,,M. Huertas misses 2-pt jump shot from 8 ft,81,68
353,4,9:14.0,Defensive rebound by C. Aldrich,,81,68
354,4,9:03.0,Turnover by C. Aldrich (bad pass; steal by L. Nance),,81,68
355,4,9:00.0,,Turnover by L. Nance (lost ball; steal by C. Aldrich),81,68
356,4,8:41.0,J. Ayres makes 2-pt jump shot from 18 ft (assist by C. Wilcox),,83,68
357,4,8:19.0,,D. Russell misses 3-pt jump shot from 25 ft,83,68
358,4,8:18.0,Defensive rebound by J. Ayres,,83,68
359,4,8:03.0,P. Pierce makes 2-pt jump shot from 16 ft (assist by P. Prigioni),,85,68
360,4,8:03.0,,LA Lakers full timeout,85,68
361,4,8:03.0,,R. Kelly enters the game for M. World Peace,85,68
362,4,7:39.0,,R. Kelly misses 2-pt jump shot from 6 ft (block by C. Aldrich),85,68
363,4,7:35.0,,Offensive rebound by M. Huertas,85,68
364,4,7:33.0,,M. Huertas misses 2-pt jump shot from 16 ft,85,68
365,4,7:30.0,Defensive rebound by C. Aldrich,,85,68
366,4,7:18.0,P. Pierce misses 2-pt jump shot from 11 ft,,85,68
367,4,7:16.0,,Defensive rebound by L. Nance,85,68
368,4,6:55.0,,L. Nance makes 2-pt layup from 2 ft (assist by M. Huertas),85,70
369,4,6:37.0,P. Pierce misses 3-pt jump shot from 26 ft,,85,70
370,4,6:36.0,,Defensive rebound by T. Black,85,70
371,4,6:25.0,,Turnover by L. Nance (lost ball; steal by C. Wilcox),85,70
372,4,6:04.0,J. Ayres misses 2-pt layup from 3 ft,,85,70
373,4,6:04.0,,Defensive rebound by Team,85,70
374,4,6:04.0,B. Dawson enters the game for C. Aldrich,,85,70
375,4,6:04.0,,R. Sacre enters the game for T. Black,85,70
376,4,5:52.0,,D. Russell makes 3-pt jump shot from 26 ft (assist by M. Huertas),85,73
377,4,5:17.0,P. Prigioni misses 3-pt jump shot from 38 ft,,85,73
378,4,5:16.0,,Defensive rebound by D. Russell,85,73
379,4,5:15.0,,Shooting foul by C. Wilcox (drawn by D. Russell),85,73
380,4,5:15.0,Official timeout,,85,73
381,4,5:15.0,,J. Randle enters the game for M. Huertas,85,73
382,4,5:15.0,,J. Clarkson enters the game for L. Nance,85,73
383,4,5:15.0,,D. Russell misses free throw 1 of 2,85,73
384,4,5:15.0,,Offensive rebound by Team,85,73
385,4,5:15.0,,D. Russell makes free throw 2 of 2,85,74
386,4,4:51.0,Turnover by Team (shot clock),,85,74
387,4,4:51.0,,K. Bryant enters the game for R. Kelly,85,74
388,4,4:51.0,C. Aldrich enters the game for P. Pierce,,85,74
389,4,4:29.0,,R. Sacre misses 2-pt hook shot from 7 ft,85,74
390,4,4:26.0,Defensive rebound by B. Dawson,,85,74
391,4,4:18.0,C. Aldrich makes 2-pt hook shot from 8 ft (assist by P. Prigioni),,87,74
