,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DETROIT_ACTION,ORLANDO_SCORE,DETROIT_SCORE
381,4,2:05.0,,D. Hilliard misses 2-pt jump shot from 4 ft (block by D. Dedmon),82,110
382,4,2:03.0,,Offensive rebound by A. Tolliver,82,110
383,4,1:58.0,,D. Hilliard misses 2-pt jump shot from 17 ft,82,110
384,4,1:58.0,,Offensive rebound by Team,82,110
385,4,1:55.0,,A. Tolliver makes 2-pt jump shot from 18 ft (assist by R. Bullock),82,112
386,4,1:48.0,S. Napier makes 2-pt jump shot from 18 ft,,84,112
387,4,1:34.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by S. Blake),84,115
388,4,1:19.0,S. Napier makes 3-pt jump shot from 23 ft (assist by A. Nicholson),,87,115
389,4,1:00.0,,S. Blake misses 3-pt jump shot from 22 ft,87,115
390,4,1:00.0,,Offensive rebound by J. Anthony,87,115
391,4,0:52.0,,A. Tolliver misses 2-pt jump shot from 4 ft (block by D. Dedmon),87,115
392,4,0:50.0,Defensive rebound by A. Nicholson,,87,115
393,4,0:45.0,S. Napier misses 3-pt jump shot from 24 ft,,87,115
394,4,0:44.0,,Defensive rebound by R. Bullock,87,115
395,4,0:28.0,,J. Anthony misses 2-pt jump shot from 5 ft (block by D. Dedmon),87,115
396,4,0:28.0,Defensive rebound by A. Gordon,,87,115
397,4,0:08.0,A. Nicholson misses 2-pt layup at rim (block by J. Anthony),,87,115
398,4,0:08.0,Offensive rebound by A. Nicholson,,87,115
399,4,0:06.0,A. Nicholson makes 2-pt layup at rim,,89,115
