,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,INDIANA_ACTION,SAN ANTONIO_SCORE,INDIANA_SCORE
59,1,4:17.0,L. Aldridge misses 2-pt layup from 1 ft,,8,14
60,1,4:17.0,,Defensive rebound by M. Turner,8,14
61,1,4:04.0,,P. George misses 2-pt layup from 1 ft,8,14
62,1,4:03.0,Defensive rebound by L. Aldridge,,8,14
63,1,3:53.0,M. Ginóbili misses 2-pt jump shot from 8 ft,,8,14
64,1,3:51.0,Offensive rebound by M. Ginóbili,,8,14
65,1,3:48.0,K. Leonard misses 3-pt jump shot from 24 ft,,8,14
66,1,3:45.0,,Defensive rebound by G. Hill,8,14
67,1,3:39.0,,M. Ellis makes 3-pt jump shot from 24 ft (assist by G. Hill),8,17
68,1,3:14.0,T. Parker misses 2-pt jump shot from 15 ft,,8,17
69,1,3:13.0,,Defensive rebound by P. George,8,17
70,1,3:03.0,,Indiana full timeout,8,17
71,1,3:03.0,,J. Hill enters the game for M. Turner,8,17
72,1,3:03.0,,R. Stuckey enters the game for M. Ellis,8,17
73,1,3:03.0,B. Diaw enters the game for L. Aldridge,,8,17
74,1,3:03.0,P. Mills enters the game for T. Parker,,8,17
75,1,2:50.0,,R. Stuckey makes 2-pt jump shot from 19 ft (assist by J. Hill),8,19
76,1,2:34.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,8,19
77,1,2:33.0,,Defensive rebound by I. Mahinmi,8,19
78,1,2:24.0,,Shooting foul by B. Diaw (drawn by I. Mahinmi),8,19
79,1,2:24.0,,I. Mahinmi misses free throw 1 of 2,8,19
80,1,2:24.0,,Offensive rebound by Team,8,19
81,1,2:24.0,,T. Lawson enters the game for G. Hill,8,19
82,1,2:24.0,,I. Mahinmi makes free throw 2 of 2,8,20
83,1,2:09.0,K. Leonard misses 2-pt jump shot from 10 ft,,8,20
84,1,2:08.0,Offensive rebound by P. Mills,,8,20
85,1,2:03.0,K. Leonard misses 3-pt jump shot from 25 ft,,8,20
86,1,2:03.0,,Defensive rebound by I. Mahinmi,8,20
87,1,1:46.0,,Turnover by I. Mahinmi (bad pass; steal by D. West),8,20
88,1,1:27.0,K. Leonard makes 2-pt layup at rim,,10,20
89,1,1:12.0,,Shooting foul by D. West (drawn by R. Stuckey),10,20
90,1,1:12.0,,R. Stuckey makes free throw 1 of 2,10,21
91,1,1:12.0,,R. Stuckey makes free throw 2 of 2,10,22
92,1,0:58.0,Turnover by M. Ginóbili (lost ball),,10,22
93,1,0:49.0,,J. Hill misses 2-pt jump shot from 20 ft,10,22
94,1,0:48.0,Defensive rebound by D. West,,10,22
95,1,0:36.0,K. Leonard makes 3-pt jump shot from 24 ft (assist by P. Mills),,13,22
96,1,0:25.0,,R. Stuckey makes 3-pt jump shot from 26 ft (assist by T. Lawson),13,25
97,1,0:00.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,13,25
98,1,0:00.0,,Defensive rebound by P. George,13,25
99,2,11:40.0,,R. Stuckey misses 2-pt jump shot from 18 ft,13,25
100,2,11:38.0,Defensive rebound by D. Green,,13,25
101,2,11:28.0,D. Green misses 2-pt jump shot from 16 ft (block by M. Turner),,13,25
102,2,11:26.0,,Defensive rebound by T. Lawson,13,25
103,2,11:09.0,,J. Hill makes 2-pt dunk at rim (assist by T. Lawson),13,27
104,2,10:49.0,P. Mills misses 3-pt jump shot from 26 ft,,13,27
105,2,10:48.0,Offensive rebound by D. Green,,13,27
106,2,10:29.0,K. Anderson misses 2-pt layup from 1 ft,,13,27
107,2,10:27.0,,Defensive rebound by M. Turner,13,27
108,2,10:11.0,,T. Lawson misses 2-pt layup from 1 ft (block by D. West),13,27
109,2,10:08.0,Defensive rebound by K. Anderson,,13,27
110,2,10:02.0,P. Mills misses 3-pt jump shot from 22 ft,,13,27
111,2,10:01.0,Offensive rebound by Team,,13,27
112,2,9:55.0,P. Mills makes 2-pt jump shot from 19 ft,,15,27
113,2,9:37.0,,M. Turner makes 2-pt jump shot from 19 ft (assist by R. Stuckey),15,29
114,2,9:24.0,P. Mills misses 3-pt jump shot from 26 ft,,15,29
115,2,9:22.0,Offensive rebound by K. Anderson,,15,29
116,2,9:19.0,Shooting foul by J. Hill (drawn by K. Anderson),,15,29
117,2,9:19.0,K. Anderson makes free throw 1 of 2,,16,29
118,2,9:19.0,L. Aldridge enters the game for D. West,,16,29
119,2,9:19.0,,M. Ellis enters the game for T. Lawson,16,29
120,2,9:19.0,K. Anderson misses free throw 2 of 2,,16,29
121,2,9:19.0,,Defensive rebound by J. Hill,16,29
122,2,9:03.0,,M. Turner misses 2-pt layup from 1 ft,16,29
123,2,9:02.0,Defensive rebound by L. Aldridge,,16,29
124,2,8:54.0,P. Mills makes 2-pt jump shot from 19 ft,,18,29
125,2,8:34.0,,Shooting foul by B. Diaw (drawn by R. Stuckey),18,29
126,2,8:34.0,Official timeout,,18,29
127,2,8:34.0,T. Duncan enters the game for B. Diaw,,18,29
128,2,8:34.0,,R. Stuckey makes free throw 1 of 2,18,30
129,2,8:34.0,,R. Stuckey makes free throw 2 of 2,18,31
130,2,8:21.0,P. Mills misses 3-pt jump shot from 26 ft,,18,31
131,2,8:20.0,,Defensive rebound by M. Turner,18,31
132,2,8:02.0,,R. Stuckey makes 2-pt jump shot from 10 ft,18,33
133,2,8:02.0,,Shooting foul by D. Green (drawn by R. Stuckey),18,33
134,2,8:02.0,,R. Stuckey makes free throw 1 of 1,18,34
135,2,7:48.0,Shooting block foul by S. Hill (drawn by K. Anderson),,18,34
136,2,7:48.0,K. Anderson makes free throw 1 of 2,,19,34
137,2,7:48.0,K. Anderson makes free throw 2 of 2,,20,34
138,2,7:40.0,,M. Turner misses 2-pt jump shot from 20 ft,20,34
139,2,7:38.0,Defensive rebound by K. Anderson,,20,34
140,2,7:29.0,L. Aldridge makes 2-pt layup at rim (assist by T. Duncan),,22,34
141,2,7:15.0,,Turnover by M. Turner (lost ball; steal by K. Anderson),22,34
142,2,7:10.0,K. Anderson misses 2-pt layup from 1 ft (block by M. Ellis),,22,34
143,2,7:08.0,,Defensive rebound by M. Turner,22,34
144,2,6:59.0,,M. Turner misses 2-pt layup from 2 ft,22,34
145,2,6:58.0,Defensive rebound by T. Duncan,,22,34
146,2,6:49.0,L. Aldridge misses 2-pt jump shot from 19 ft,,22,34
147,2,6:47.0,Offensive rebound by T. Duncan,,22,34
148,2,6:33.0,P. Mills misses 3-pt jump shot from 25 ft,,22,34
149,2,6:32.0,,Defensive rebound by J. Hill,22,34
150,2,6:23.0,,M. Ellis makes 2-pt jump shot from 17 ft,22,36
151,2,6:07.0,L. Aldridge makes 2-pt layup at rim,,24,36
152,2,6:07.0,,Indiana full timeout,24,36
153,2,6:07.0,,G. Hill enters the game for R. Stuckey,24,36
154,2,6:07.0,T. Parker enters the game for D. Green,,24,36
155,2,6:07.0,K. Leonard enters the game for P. Mills,,24,36
156,2,5:53.0,,J. Hill makes 2-pt jump shot from 18 ft (assist by G. Hill),24,38
157,2,5:29.0,,Violation by M. Turner (def goaltending),24,38
158,2,5:29.0,L. Aldridge makes 2-pt hook shot at rim,,26,38
159,2,5:16.0,,J. Hill misses 2-pt jump shot from 20 ft,26,38
160,2,5:14.0,Defensive rebound by K. Anderson,,26,38
161,2,5:04.0,Turnover by K. Leonard (bad pass),,26,38
162,2,5:04.0,M. Ginóbili enters the game for K. Anderson,,26,38
163,2,4:48.0,,J. Hill misses 2-pt layup from 1 ft (block by L. Aldridge),26,38
164,2,4:48.0,Defensive rebound by Team,,26,38
165,2,4:30.0,L. Aldridge misses 2-pt jump shot from 18 ft,,26,38
166,2,4:29.0,,Defensive rebound by G. Hill,26,38
167,2,4:21.0,,M. Turner makes 2-pt hook shot from 3 ft (assist by M. Ellis),26,40
168,2,4:10.0,Shooting foul by M. Ellis (drawn by T. Duncan),,26,40
169,2,4:10.0,T. Duncan makes free throw 1 of 2,,27,40
170,2,4:10.0,,P. George enters the game for S. Hill,27,40
171,2,4:10.0,,I. Mahinmi enters the game for J. Hill,27,40
172,2,4:10.0,T. Duncan makes free throw 2 of 2,,28,40
173,2,3:56.0,,M. Ellis misses 3-pt jump shot from 25 ft,28,40
174,2,3:55.0,Defensive rebound by T. Duncan,,28,40
175,2,3:41.0,L. Aldridge misses 2-pt jump shot from 8 ft,,28,40
176,2,3:40.0,Offensive rebound by T. Duncan,,28,40
177,2,3:40.0,T. Duncan misses 2-pt layup at rim,,28,40
178,2,3:38.0,,Defensive rebound by G. Hill,28,40
179,2,3:24.0,,Personal foul by T. Duncan (drawn by I. Mahinmi),28,40
180,2,3:07.0,,G. Hill misses 2-pt jump shot from 21 ft,28,40
181,2,3:06.0,Defensive rebound by T. Duncan,,28,40
182,2,2:56.0,T. Duncan misses 2-pt layup from 1 ft (block by P. George),,28,40
183,2,2:54.0,,Defensive rebound by M. Turner,28,40
184,2,2:48.0,,G. Hill misses 3-pt jump shot from 24 ft,28,40
185,2,2:46.0,,Offensive rebound by M. Turner,28,40
186,2,2:46.0,,Shooting foul by L. Aldridge (drawn by M. Turner),28,40
187,2,2:46.0,San Antonio full timeout,,28,40
188,2,2:46.0,,M. Turner misses free throw 1 of 2,28,40
189,2,2:46.0,,Offensive rebound by Team,28,40
190,2,2:46.0,,M. Turner makes free throw 2 of 2,28,41
191,2,2:27.0,K. Leonard makes 2-pt layup at rim,,30,41
192,2,2:09.0,,P. George makes 2-pt jump shot from 19 ft (assist by M. Ellis),30,43
193,2,1:50.0,M. Ginóbili misses 3-pt jump shot from 24 ft,,30,43
194,2,1:49.0,,Defensive rebound by Team,30,43
195,2,1:49.0,,J. Hill enters the game for M. Turner,30,43
196,2,1:49.0,D. West enters the game for T. Duncan,,30,43
197,2,1:33.0,,I. Mahinmi misses 2-pt jump shot from 16 ft,30,43
198,2,1:32.0,Defensive rebound by L. Aldridge,,30,43
199,2,1:12.0,M. Ginóbili makes 2-pt layup at rim (assist by T. Parker),,32,43
200,2,0:56.0,,M. Ellis misses 2-pt jump shot from 19 ft,32,43
201,2,0:55.0,,Offensive rebound by I. Mahinmi,32,43
202,2,0:54.0,,Shooting foul by M. Ginóbili (drawn by I. Mahinmi),32,43
203,2,0:54.0,,I. Mahinmi makes free throw 1 of 2,32,44
204,2,0:54.0,,I. Mahinmi makes free throw 2 of 2,32,45
205,2,0:38.0,K. Leonard misses 2-pt layup from 1 ft,,32,45
206,2,0:37.0,,Defensive rebound by J. Hill,32,45
207,2,0:30.0,,P. George misses 2-pt jump shot from 16 ft,32,45
208,2,0:28.0,Defensive rebound by L. Aldridge,,32,45
209,2,0:06.0,D. West misses 2-pt jump shot from 21 ft,,32,45
210,2,0:05.0,,Defensive rebound by G. Hill,32,45
211,3,11:46.0,,Turnover by I. Mahinmi (lost ball; steal by T. Duncan),32,45
212,3,11:40.0,D. Green makes 2-pt layup at rim (assist by T. Parker),,34,45
213,3,11:22.0,,I. Mahinmi misses 2-pt hook shot from 6 ft,34,45
214,3,11:21.0,Defensive rebound by T. Duncan,,34,45
215,3,11:06.0,L. Aldridge makes 2-pt jump shot from 7 ft,,36,45
216,3,10:54.0,,G. Hill misses 3-pt jump shot from 27 ft,36,45
217,3,10:53.0,Defensive rebound by T. Duncan,,36,45
218,3,10:47.0,T. Parker misses 2-pt layup at rim (block by M. Turner),,36,45
219,3,10:45.0,,Defensive rebound by P. George,36,45
220,3,10:30.0,,P. George misses 2-pt jump shot from 16 ft (block by T. Duncan),36,45
221,3,10:30.0,Defensive rebound by Team,,36,45
222,3,10:10.0,T. Parker makes 2-pt layup at rim,,38,45
223,3,10:09.0,,Turnover by I. Mahinmi (bad pass; steal by D. Green),38,45
224,3,10:07.0,Personal foul by I. Mahinmi (drawn by D. Green),,38,45
225,3,9:57.0,L. Aldridge misses 2-pt layup from 1 ft,,38,45
226,3,9:56.0,,Defensive rebound by M. Ellis,38,45
227,3,9:51.0,,Turnover by G. Hill (lost ball),38,45
228,3,9:39.0,Turnover by T. Parker (bad pass),,38,45
229,3,9:21.0,,P. George misses 2-pt layup at rim,38,45
230,3,9:20.0,,Offensive rebound by P. George,38,45
231,3,9:20.0,,P. George misses 2-pt layup at rim,38,45
232,3,9:19.0,,Offensive rebound by I. Mahinmi,38,45
233,3,9:19.0,,I. Mahinmi makes 2-pt layup at rim,38,47
234,3,9:04.0,Turnover by T. Duncan (bad pass; steal by P. George),,38,47
235,3,9:00.0,,G. Hill makes 2-pt dunk at rim (assist by P. George),38,49
236,3,8:57.0,San Antonio full timeout,,38,49
237,3,8:47.0,K. Leonard makes 2-pt jump shot from 16 ft,,40,49
238,3,8:30.0,,Turnover by M. Ellis (bad pass; steal by L. Aldridge),40,49
239,3,8:16.0,L. Aldridge makes 2-pt layup from 1 ft (assist by T. Parker),,42,49
240,3,8:02.0,,G. Hill misses 2-pt layup from 1 ft (block by L. Aldridge),42,49
241,3,8:00.0,Defensive rebound by T. Parker,,42,49
242,3,7:42.0,K. Leonard misses 2-pt layup at rim,,42,49
243,3,7:41.0,,Defensive rebound by M. Turner,42,49
244,3,7:35.0,,Shooting foul by L. Aldridge (drawn by M. Ellis),42,49
245,3,7:35.0,,M. Ellis makes free throw 1 of 2,42,50
246,3,7:35.0,,M. Ellis makes free throw 2 of 2,42,51
247,3,7:26.0,L. Aldridge makes 2-pt layup at rim (assist by T. Duncan),,44,51
248,3,7:08.0,,Personal foul by T. Duncan (drawn by M. Ellis),44,51
249,3,6:57.0,,P. George makes 2-pt jump shot from 19 ft (assist by I. Mahinmi),44,53
250,3,6:43.0,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),,46,53
251,3,6:28.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by G. Hill),46,55
252,3,6:15.0,T. Parker misses 2-pt jump shot from 20 ft,,46,55
253,3,6:13.0,Offensive rebound by T. Duncan,,46,55
254,3,6:13.0,T. Duncan makes 2-pt layup from 1 ft,,48,55
255,3,6:13.0,Shooting foul by I. Mahinmi (drawn by T. Duncan),,48,55
256,3,6:13.0,T. Duncan makes free throw 1 of 1,,49,55
257,3,6:01.0,,Shooting foul by T. Duncan (drawn by M. Ellis),49,55
258,3,6:01.0,,M. Ellis makes free throw 1 of 2,49,56
259,3,6:01.0,B. Diaw enters the game for T. Duncan,,49,56
260,3,6:01.0,,M. Ellis makes free throw 2 of 2,49,57
261,3,5:36.0,K. Leonard misses 3-pt jump shot from 24 ft,,49,57
262,3,5:35.0,,Defensive rebound by Team,49,57
263,3,5:23.0,,P. George misses 3-pt jump shot from 25 ft,49,57
264,3,5:23.0,Defensive rebound by B. Diaw,,49,57
265,3,5:11.0,L. Aldridge misses 2-pt hook shot from 7 ft,,49,57
266,3,5:11.0,,Defensive rebound by I. Mahinmi,49,57
267,3,5:04.0,,M. Ellis makes 2-pt layup at rim,49,59
268,3,4:50.0,Personal foul by P. George (drawn by K. Leonard),,49,59
269,3,4:50.0,,J. Hill enters the game for M. Turner,49,59
270,3,4:50.0,M. Ginóbili enters the game for D. Green,,49,59
271,3,4:50.0,P. Mills enters the game for T. Parker,,49,59
272,3,4:40.0,Shooting foul by I. Mahinmi (drawn by L. Aldridge),,49,59
273,3,4:40.0,L. Aldridge makes free throw 1 of 2,,50,59
274,3,4:40.0,,M. Turner enters the game for I. Mahinmi,50,59
275,3,4:40.0,,R. Stuckey enters the game for G. Hill,50,59
276,3,4:40.0,L. Aldridge makes free throw 2 of 2,,51,59
277,3,4:25.0,,M. Turner misses 3-pt jump shot from 24 ft,51,59
278,3,4:24.0,Defensive rebound by P. Mills,,51,59
279,3,4:09.0,K. Leonard makes 2-pt layup from 2 ft,,53,59
280,3,3:52.0,,Personal foul by M. Ginóbili (drawn by R. Stuckey),53,59
281,3,3:52.0,,Indiana full timeout,53,59
282,3,3:46.0,,P. George makes 3-pt jump shot from 24 ft (assist by M. Turner),53,62
283,3,3:28.0,P. Mills makes 3-pt jump shot from 23 ft (assist by B. Diaw),,56,62
284,3,3:01.0,,R. Stuckey misses 2-pt jump shot from 21 ft,56,62
285,3,3:01.0,Defensive rebound by L. Aldridge,,56,62
286,3,2:45.0,P. Mills misses 3-pt jump shot from 26 ft,,56,62
287,3,2:44.0,,Defensive rebound by J. Hill,56,62
288,3,2:30.0,,M. Ellis makes 3-pt jump shot from 23 ft (assist by R. Stuckey),56,65
289,3,2:09.0,K. Leonard misses 3-pt jump shot from 26 ft,,56,65
290,3,2:09.0,,Defensive rebound by R. Stuckey,56,65
291,3,1:54.0,,M. Turner misses 2-pt jump shot from 12 ft,56,65
292,3,1:53.0,Defensive rebound by L. Aldridge,,56,65
293,3,1:38.0,B. Diaw misses 3-pt jump shot from 25 ft,,56,65
294,3,1:37.0,,Defensive rebound by J. Hill,56,65
295,3,1:30.0,,Personal foul by M. Ginóbili (drawn by P. George),56,65
296,3,1:30.0,,P. George makes free throw 1 of 2,56,66
297,3,1:30.0,D. West enters the game for L. Aldridge,,56,66
298,3,1:30.0,,P. George makes free throw 2 of 2,56,67
299,3,1:15.0,P. Mills makes 3-pt jump shot from 22 ft (assist by M. Ginóbili),,59,67
300,3,1:01.0,,Personal foul by K. Leonard (drawn by P. George),59,67
301,3,1:01.0,,P. George makes free throw 1 of 2,59,68
302,3,1:01.0,,P. George makes free throw 2 of 2,59,69
303,3,0:54.0,Turnover by M. Ginóbili (bad pass; steal by M. Ellis),,59,69
304,3,0:51.0,,M. Ellis makes 2-pt layup at rim,59,71
305,3,0:38.0,B. Diaw misses 3-pt jump shot from 24 ft,,59,71
306,3,0:37.0,Offensive rebound by K. Leonard,,59,71
307,3,0:33.0,Personal foul by P. George (drawn by K. Leonard),,59,71
308,3,0:33.0,K. Leonard misses free throw 1 of 2,,59,71
309,3,0:33.0,Offensive rebound by Team,,59,71
310,3,0:33.0,K. Leonard makes free throw 2 of 2,,60,71
311,3,0:27.0,,Shooting foul by P. Mills (drawn by M. Ellis),60,71
312,3,0:27.0,,M. Ellis makes free throw 1 of 2,60,72
313,3,0:27.0,,S. Hill enters the game for M. Turner,60,72
314,3,0:27.0,,M. Ellis makes free throw 2 of 2,60,73
315,3,0:04.0,M. Ginóbili misses 3-pt jump shot from 25 ft,,60,73
316,3,0:03.0,Offensive rebound by B. Diaw,,60,73
317,3,0:00.0,K. Leonard misses 2-pt jump shot from 19 ft (block by M. Ellis),,60,73
318,3,0:00.0,Offensive rebound by D. West,,60,73
319,3,0:00.0,D. West makes 2-pt layup at rim,,62,73
320,4,11:42.0,Personal foul by R. Stuckey (drawn by P. Mills),,62,73
321,4,11:33.0,D. West makes 2-pt jump shot from 18 ft (assist by T. Parker),,64,73
322,4,11:08.0,,R. Stuckey misses 2-pt jump shot from 13 ft,64,73
323,4,11:07.0,Defensive rebound by K. Anderson,,64,73
324,4,10:56.0,Shooting foul by J. Hill (drawn by T. Parker),,64,73
325,4,10:56.0,T. Parker makes free throw 1 of 2,,65,73
326,4,10:56.0,T. Parker makes free throw 2 of 2,,66,73
327,4,10:37.0,,M. Turner misses 2-pt jump shot from 20 ft,66,73
328,4,10:37.0,,Offensive rebound by J. Hill,66,73
329,4,10:34.0,,J. Hill makes 2-pt layup at rim,66,75
330,4,10:25.0,T. Parker misses 2-pt layup at rim,,66,75
331,4,10:25.0,,Defensive rebound by S. Hill,66,75
332,4,10:20.0,,Shooting foul by K. Anderson (drawn by M. Turner),66,75
333,4,10:20.0,,M. Turner makes free throw 1 of 2,66,76
334,4,10:20.0,T. Duncan enters the game for B. Diaw,,66,76
335,4,10:20.0,,M. Turner makes free throw 2 of 2,66,77
336,4,10:05.0,T. Parker misses 2-pt jump shot from 19 ft,,66,77
337,4,10:04.0,,Defensive rebound by S. Hill,66,77
338,4,9:53.0,,J. Hill makes 2-pt jump shot from 17 ft (assist by R. Stuckey),66,79
339,4,9:41.0,Turnover by T. Parker (bad pass; steal by R. Stuckey),,66,79
340,4,9:33.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by G. Hill),66,82
341,4,9:33.0,San Antonio full timeout,,66,82
342,4,9:33.0,K. Leonard enters the game for D. West,,66,82
343,4,9:33.0,D. Green enters the game for P. Mills,,66,82
344,4,9:33.0,L. Aldridge enters the game for K. Anderson,,66,82
345,4,9:20.0,L. Aldridge makes 2-pt jump shot from 8 ft (assist by K. Leonard),,68,82
346,4,9:20.0,Shooting foul by M. Turner (drawn by L. Aldridge),,68,82
347,4,9:20.0,,I. Mahinmi enters the game for M. Turner,68,82
348,4,9:20.0,P. Mills enters the game for T. Parker,,68,82
349,4,9:20.0,L. Aldridge makes free throw 1 of 1,,69,82
350,4,9:01.0,,J. Hill misses 2-pt layup from 1 ft,69,82
351,4,9:01.0,Defensive rebound by L. Aldridge,,69,82
352,4,8:54.0,K. Leonard misses 2-pt layup at rim (block by I. Mahinmi),,69,82
353,4,8:53.0,Offensive rebound by K. Leonard,,69,82
354,4,8:46.0,L. Aldridge misses 2-pt jump shot from 18 ft,,69,82
355,4,8:45.0,,Defensive rebound by I. Mahinmi,69,82
356,4,8:36.0,,S. Hill misses 3-pt jump shot from 25 ft,69,82
357,4,8:35.0,,Offensive rebound by Team,69,82
358,4,8:35.0,,P. George enters the game for S. Hill,69,82
359,4,8:26.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by P. George),69,84
360,4,8:13.0,T. Duncan makes 2-pt layup from 1 ft (assist by P. Mills),,71,84
361,4,7:57.0,,R. Stuckey misses 2-pt jump shot from 11 ft,71,84
362,4,7:56.0,Defensive rebound by L. Aldridge,,71,84
363,4,7:45.0,P. Mills makes 3-pt jump shot from 26 ft (assist by K. Leonard),,74,84
364,4,7:20.0,,P. George misses 2-pt jump shot from 20 ft,74,84
365,4,7:20.0,Defensive rebound by K. Leonard,,74,84
366,4,7:13.0,D. Green misses 3-pt jump shot from 24 ft,,74,84
367,4,7:11.0,,Defensive rebound by R. Stuckey,74,84
368,4,7:03.0,,M. Ellis enters the game for R. Stuckey,74,84
369,4,7:00.0,,M. Ellis misses 2-pt layup from 2 ft (block by T. Duncan),74,84
370,4,6:59.0,Defensive rebound by T. Duncan,,74,84
371,4,6:56.0,P. Mills makes 2-pt layup at rim (assist by T. Duncan),,76,84
372,4,6:55.0,,Indiana full timeout,76,84
373,4,6:35.0,,P. George makes 2-pt jump shot from 15 ft,76,86
374,4,6:14.0,K. Leonard makes 2-pt jump shot from 11 ft,,78,86
375,4,6:06.0,,P. George misses 3-pt jump shot from 25 ft,78,86
376,4,6:05.0,Defensive rebound by T. Duncan,,78,86
377,4,5:56.0,Shooting foul by J. Hill (drawn by L. Aldridge),,78,86
378,4,5:56.0,L. Aldridge makes free throw 1 of 2,,79,86
379,4,5:56.0,M. Ginóbili enters the game for P. Mills,,79,86
380,4,5:56.0,L. Aldridge makes free throw 2 of 2,,80,86
381,4,5:39.0,,M. Ellis makes 2-pt jump shot from 17 ft,80,88
382,4,5:23.0,M. Ginóbili misses 2-pt jump shot from 5 ft (block by I. Mahinmi),,80,88
383,4,5:22.0,Offensive rebound by T. Duncan,,80,88
384,4,5:19.0,T. Duncan makes 2-pt layup at rim,,82,88
385,4,4:59.0,,M. Ellis misses 3-pt jump shot from 25 ft,82,88
386,4,4:58.0,,Offensive rebound by J. Hill,82,88
387,4,4:46.0,,Turnover by M. Ellis (traveling),82,88
388,4,4:31.0,K. Leonard misses 3-pt jump shot from 26 ft,,82,88
389,4,4:31.0,,Defensive rebound by J. Hill,82,88
390,4,4:20.0,,Offensive foul by M. Ellis (drawn by M. Ginóbili),82,88
391,4,4:20.0,,Turnover by M. Ellis (offensive foul),82,88
