,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,CLEVELAND_ACTION,CHARLOTTE_SCORE,CLEVELAND_SCORE
393,4,0:45.0,M. Williams makes free throw 2 of 2,,101,108
394,4,0:45.0,,Cleveland full timeout,101,108
395,4,0:45.0,,Cleveland full timeout,101,108
396,4,0:44.0,,Personal foul by J. Lin,101,108
397,4,0:41.0,,J. Smith makes 2-pt layup at rim (assist by K. Love),101,110
398,4,0:33.0,K. Walker makes 2-pt layup from 1 ft,,103,110
399,4,0:28.0,,J. Smith makes 2-pt layup from 1 ft (assist by L. James),103,112
400,4,0:28.0,Charlotte full timeout,,103,112
401,4,0:22.0,K. Walker misses 3-pt jump shot from 27 ft,,103,112
402,4,0:21.0,,Defensive rebound by L. James,103,112
