,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
113,2,9:03.0,G. Green misses 2-pt jump shot from 12 ft,,27,31
114,2,9:02.0,Offensive rebound by J. Winslow,,27,31
115,2,8:59.0,A. Stoudemire makes 2-pt layup from 1 ft (assist by J. Winslow),,29,31
116,2,8:50.0,,Shooting foul by A. Stoudemire (drawn by B. Beal),29,31
117,2,8:50.0,Official timeout,,29,31
118,2,8:50.0,,B. Beal makes free throw 1 of 2,29,32
119,2,8:50.0,,B. Beal makes free throw 2 of 2,29,33
120,2,8:31.0,Personal foul by N. Hilário (drawn by A. Stoudemire),,29,33
121,2,8:31.0,,J. Wall enters the game for R. Sessions,29,33
122,2,8:31.0,,G. Temple enters the game for B. Beal,29,33
123,2,8:24.0,Turnover by A. Stoudemire (lost ball; steal by N. Hilário),,29,33
124,2,8:11.0,,N. Hilário misses 2-pt layup from 2 ft,29,33
125,2,8:10.0,Defensive rebound by J. Winslow,,29,33
126,2,7:51.0,Turnover by T. Johnson (back court),,29,33
127,2,7:42.0,,J. Wall makes 2-pt layup from 1 ft (assist by J. Dudley),29,35
128,2,7:25.0,G. Green misses 2-pt jump shot from 19 ft,,29,35
129,2,7:24.0,Offensive rebound by L. Deng,,29,35
130,2,7:10.0,T. Johnson misses 2-pt layup from 1 ft,,29,35
131,2,7:09.0,Offensive rebound by Team,,29,35
132,2,7:09.0,,Loose ball foul by N. Hilário (drawn by A. Stoudemire),29,35
133,2,7:09.0,C. Bosh enters the game for L. Deng,,29,35
134,2,7:09.0,,M. Gortat enters the game for N. Hilário,29,35
135,2,6:55.0,J. Winslow misses 2-pt jump shot from 16 ft,,29,35
136,2,6:54.0,,Defensive rebound by Team,29,35
137,2,6:41.0,,J. Dudley misses 2-pt jump shot from 17 ft,29,35
138,2,6:40.0,,Offensive rebound by M. Gortat,29,35
139,2,6:37.0,,J. Dudley makes 2-pt jump shot from 14 ft (assist by M. Gortat),29,37
140,2,6:30.0,Miami full timeout,,29,37
141,2,6:30.0,J. Richardson enters the game for G. Green,,29,37
142,2,6:30.0,H. Whiteside enters the game for A. Stoudemire,,29,37
143,2,6:18.0,Miami full timeout,,29,37
144,2,6:18.0,L. Deng enters the game for H. Whiteside,,29,37
145,2,6:13.0,C. Bosh makes 2-pt jump shot from 17 ft (assist by T. Johnson),,31,37
146,2,5:57.0,,G. Neal misses 2-pt jump shot from 20 ft,31,37
147,2,5:56.0,Defensive rebound by L. Deng,,31,37
148,2,5:40.0,J. Richardson misses 2-pt jump shot from 19 ft,,31,37
149,2,5:39.0,,Defensive rebound by M. Gortat,31,37
150,2,5:25.0,,J. Wall misses 2-pt layup at rim,31,37
151,2,5:24.0,,Offensive rebound by Team,31,37
152,2,5:24.0,,B. Beal enters the game for G. Neal,31,37
153,2,5:13.0,,J. Wall misses 3-pt jump shot from 26 ft,31,37
154,2,5:12.0,,Offensive rebound by Team,31,37
155,2,5:12.0,Loose ball foul by J. Richardson (drawn by J. Dudley),,31,37
156,2,5:06.0,,B. Beal misses 2-pt layup from 2 ft,31,37
157,2,5:05.0,,Offensive rebound by M. Gortat,31,37
158,2,5:04.0,,M. Gortat makes 2-pt layup from 2 ft,31,39
159,2,4:41.0,Offensive foul by C. Bosh (drawn by J. Wall),,31,39
160,2,4:41.0,Turnover by C. Bosh (offensive foul),,31,39
161,2,4:24.0,,G. Temple makes 2-pt jump shot from 13 ft,31,41
162,2,4:05.0,Turnover by T. Johnson (lost ball),,31,41
163,2,3:48.0,,B. Beal makes 2-pt layup from 1 ft,31,43
164,2,3:34.0,Personal foul by M. Gortat (drawn by C. Bosh),,31,43
165,2,3:34.0,C. Bosh makes free throw 1 of 2,,32,43
166,2,3:34.0,C. Bosh makes free throw 2 of 2,,33,43
167,2,3:18.0,,Turnover by J. Wall (traveling),33,43
168,2,3:08.0,L. Deng misses 2-pt jump shot from 15 ft,,33,43
169,2,3:07.0,,Defensive rebound by J. Wall,33,43
170,2,2:59.0,,J. Dudley misses 3-pt jump shot from 25 ft,33,43
171,2,2:58.0,,Offensive rebound by M. Gortat,33,43
172,2,2:48.0,,M. Gortat misses 2-pt jump shot from 16 ft,33,43
173,2,2:48.0,,Offensive rebound by Team,33,43
174,2,2:48.0,,Washington full timeout,33,43
175,2,2:48.0,G. Green enters the game for T. Johnson,,33,43
176,2,2:36.0,,B. Beal makes 2-pt jump shot from 17 ft (assist by J. Wall),33,45
177,2,2:09.0,C. Bosh makes 2-pt layup at rim (assist by J. Winslow),,35,45
178,2,1:53.0,,B. Beal misses 2-pt jump shot from 6 ft,35,45
179,2,1:52.0,,Offensive rebound by B. Beal,35,45
180,2,1:46.0,,J. Wall misses 3-pt jump shot from 25 ft,35,45
181,2,1:45.0,,Offensive rebound by M. Gortat,35,45
182,2,1:39.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),35,47
183,2,1:14.0,Turnover by Team (shot clock),,35,47
184,2,1:14.0,T. Johnson enters the game for J. Winslow,,35,47
185,2,0:50.0,,B. Beal misses 2-pt jump shot from 22 ft,35,47
186,2,0:49.0,Defensive rebound by L. Deng,,35,47
187,2,0:41.0,Turnover by L. Deng (lost ball; steal by B. Beal),,35,47
188,2,0:33.0,,J. Wall makes 2-pt jump shot from 9 ft,35,49
189,2,0:22.0,J. Richardson makes 2-pt layup from 1 ft,,37,49
190,2,0:15.0,,Washington full timeout,37,49
191,2,0:15.0,J. Winslow enters the game for T. Johnson,,37,49
192,2,0:15.0,,G. Neal enters the game for G. Temple,37,49
193,2,0:01.0,,M. Gortat makes 2-pt dunk at rim (assist by J. Wall),37,51
194,3,11:35.0,G. Green makes 2-pt jump shot from 7 ft,,39,51
195,3,11:14.0,,N. Hilário makes 2-pt layup at rim,39,53
196,3,10:47.0,Shooting foul by K. Oubre (drawn by L. Deng),,39,53
197,3,10:47.0,L. Deng misses free throw 1 of 2,,39,53
198,3,10:47.0,Offensive rebound by Team,,39,53
199,3,10:47.0,L. Deng makes free throw 2 of 2,,40,53
200,3,10:32.0,,Turnover by N. Hilário (bad pass),40,53
201,3,10:21.0,G. Green misses 2-pt jump shot from 19 ft,,40,53
202,3,10:20.0,Offensive rebound by C. Bosh,,40,53
203,3,10:15.0,L. Deng makes 3-pt jump shot from 23 ft (assist by C. Bosh),,43,53
204,3,10:04.0,,G. Temple makes 2-pt jump shot from 18 ft (assist by J. Wall),43,55
205,3,9:40.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by C. Bosh),,46,55
206,3,9:20.0,,K. Oubre misses 3-pt jump shot from 22 ft,46,55
207,3,9:19.0,Defensive rebound by T. Johnson,,46,55
208,3,9:07.0,Personal foul by J. Wall (drawn by G. Green),,46,55
209,3,8:54.0,C. Bosh makes 2-pt jump shot from 16 ft (assist by T. Johnson),,48,55
210,3,8:39.0,,J. Wall makes 2-pt jump shot from 16 ft,48,57
211,3,8:20.0,T. Johnson makes 2-pt layup from 1 ft,,50,57
212,3,8:04.0,,N. Hilário misses 2-pt layup from 1 ft,50,57
213,3,8:03.0,,Offensive rebound by N. Hilário,50,57
214,3,8:03.0,,N. Hilário misses 2-pt layup from 1 ft,50,57
215,3,8:03.0,Defensive rebound by Team,,50,57
216,3,7:48.0,G. Green misses 3-pt jump shot from 23 ft,,50,57
217,3,7:47.0,,Defensive rebound by K. Oubre,50,57
218,3,7:35.0,,J. Wall misses 3-pt jump shot from 25 ft,50,57
219,3,7:34.0,Defensive rebound by C. Bosh,,50,57
220,3,7:17.0,A. Stoudemire misses 2-pt layup from 1 ft,,50,57
221,3,7:16.0,,Defensive rebound by M. Gortat,50,57
222,3,7:12.0,,J. Wall misses 2-pt layup from 1 ft,50,57
223,3,7:12.0,,Offensive rebound by Team,50,57
224,3,7:12.0,Loose ball foul by C. Bosh (drawn by K. Oubre),,50,57
225,3,7:12.0,J. Richardson enters the game for G. Green,,50,57
226,3,7:07.0,,G. Temple makes 2-pt jump shot from 17 ft,50,59
227,3,6:44.0,Turnover by A. Stoudemire (bad pass; steal by N. Hilário),,50,59
228,3,6:40.0,,N. Hilário makes 2-pt layup at rim,50,61
229,3,6:40.0,Miami full timeout,,50,61
230,3,6:26.0,J. Winslow enters the game for L. Deng,,50,61
231,3,6:19.0,Shooting foul by J. Wall (drawn by C. Bosh),,50,61
232,3,6:19.0,C. Bosh misses free throw 1 of 2,,50,61
233,3,6:19.0,Offensive rebound by Team,,50,61
234,3,6:19.0,C. Bosh makes free throw 2 of 2,,51,61
235,3,6:04.0,,Turnover by N. Hilário (lost ball; steal by J. Richardson),51,61
236,3,5:58.0,J. Winslow misses 2-pt layup at rim,,51,61
237,3,5:57.0,,Defensive rebound by G. Temple,51,61
238,3,5:53.0,,K. Oubre misses 3-pt jump shot from 26 ft,51,61
239,3,5:50.0,,Offensive rebound by Team,51,61
240,3,5:50.0,,B. Beal enters the game for K. Oubre,51,61
241,3,5:38.0,,G. Temple misses 2-pt jump shot from 17 ft,51,61
242,3,5:37.0,Defensive rebound by T. Johnson,,51,61
243,3,5:27.0,T. Johnson makes 2-pt jump shot from 8 ft (assist by J. Winslow),,53,61
244,3,5:17.0,,B. Beal misses 3-pt jump shot from 23 ft,53,61
245,3,5:16.0,Defensive rebound by C. Bosh,,53,61
246,3,5:06.0,C. Bosh makes 3-pt jump shot from 26 ft (assist by T. Johnson),,56,61
247,3,4:53.0,,N. Hilário makes 2-pt dunk at rim (assist by M. Gortat),56,63
248,3,4:36.0,T. Johnson misses 2-pt jump shot from 12 ft,,56,63
249,3,4:35.0,,Defensive rebound by N. Hilário,56,63
250,3,4:29.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),56,66
251,3,3:59.0,A. Stoudemire makes 2-pt jump shot from 20 ft (assist by J. Richardson),,58,66
252,3,3:56.0,,Washington full timeout,58,66
253,3,3:56.0,,J. Dudley enters the game for N. Hilário,58,66
254,3,3:56.0,U. Haslem enters the game for C. Bosh,,58,66
255,3,3:56.0,L. Deng enters the game for T. Johnson,,58,66
256,3,3:56.0,G. Green enters the game for A. Stoudemire,,58,66
257,3,3:38.0,,G. Temple makes 3-pt jump shot from 27 ft (assist by B. Beal),58,69
258,3,3:18.0,L. Deng makes 2-pt layup at rim (assist by U. Haslem),,60,69
259,3,3:00.0,,B. Beal makes 2-pt jump shot from 18 ft,60,71
260,3,2:43.0,U. Haslem misses 2-pt jump shot from 21 ft,,60,71
261,3,2:42.0,,Defensive rebound by M. Gortat,60,71
262,3,2:33.0,,M. Gortat makes 2-pt layup from 1 ft (assist by J. Dudley),60,73
263,3,2:09.0,G. Green misses 2-pt jump shot from 17 ft,,60,73
264,3,2:08.0,,Defensive rebound by M. Gortat,60,73
265,3,2:01.0,,J. Dudley makes 2-pt jump shot from 19 ft (assist by J. Wall),60,75
266,3,1:38.0,Shooting foul by J. Wall (drawn by L. Deng),,60,75
267,3,1:38.0,L. Deng makes free throw 1 of 2,,61,75
268,3,1:38.0,,R. Sessions enters the game for J. Wall,61,75
269,3,1:38.0,,G. Neal enters the game for G. Temple,61,75
270,3,1:38.0,L. Deng makes free throw 2 of 2,,62,75
271,3,1:26.0,,B. Beal makes 2-pt jump shot from 4 ft (assist by J. Dudley),62,77
272,3,1:03.0,Personal foul by B. Beal (drawn by U. Haslem),,62,77
273,3,1:03.0,U. Haslem makes free throw 1 of 2,,63,77
274,3,1:03.0,U. Haslem makes free throw 2 of 2,,64,77
275,3,0:51.0,,B. Beal makes 2-pt layup at rim,64,79
276,3,0:28.0,J. Winslow misses 2-pt jump shot from 14 ft,,64,79
277,3,0:27.0,,Defensive rebound by M. Gortat,64,79
278,3,0:10.0,,R. Sessions makes 2-pt layup from 1 ft,64,81
279,3,0:03.0,J. Richardson misses 3-pt jump shot from 24 ft (block by M. Gortat),,64,81
280,3,0:01.0,,Defensive rebound by R. Sessions,64,81
281,4,11:44.0,,R. Sessions misses 3-pt jump shot from 26 ft,64,81
282,4,11:43.0,Defensive rebound by J. Richardson,,64,81
283,4,11:33.0,Turnover by J. Richardson (bad pass; steal by N. Hilário),,64,81
284,4,11:28.0,,Shooting foul by C. Bosh (drawn by R. Sessions),64,81
285,4,11:28.0,,R. Sessions makes free throw 1 of 2,64,82
286,4,11:28.0,,R. Sessions makes free throw 2 of 2,64,83
287,4,11:08.0,J. Richardson makes 2-pt layup at rim (assist by J. Winslow),,66,83
288,4,10:50.0,,Personal foul by C. Bosh (drawn by N. Hilário),66,83
289,4,10:50.0,A. Stoudemire enters the game for C. Bosh,,66,83
290,4,10:41.0,,N. Hilário misses 2-pt jump shot from 4 ft,66,83
291,4,10:40.0,Defensive rebound by A. Stoudemire,,66,83
292,4,10:23.0,T. Johnson misses 2-pt jump shot from 19 ft,,66,83
293,4,10:22.0,,Defensive rebound by G. Neal,66,83
294,4,10:17.0,,G. Neal makes 3-pt jump shot from 27 ft,66,86
295,4,10:03.0,L. Deng misses 2-pt jump shot from 18 ft,,66,86
296,4,10:02.0,,Defensive rebound by G. Neal,66,86
297,4,9:47.0,,N. Hilário makes 2-pt jump shot from 18 ft (assist by R. Sessions),66,88
298,4,9:46.0,Miami full timeout,,66,88
299,4,9:46.0,C. Bosh enters the game for L. Deng,,66,88
300,4,9:24.0,Offensive foul by A. Stoudemire (drawn by N. Hilário),,66,88
301,4,9:24.0,Turnover by A. Stoudemire (offensive foul),,66,88
302,4,9:13.0,,R. Sessions misses 2-pt jump shot from 10 ft,66,88
303,4,9:12.0,Defensive rebound by J. Richardson,,66,88
304,4,8:58.0,C. Bosh makes 2-pt jump shot from 18 ft,,68,88
305,4,8:33.0,,N. Hilário misses 2-pt jump shot from 14 ft,68,88
306,4,8:32.0,,Offensive rebound by B. Beal,68,88
307,4,8:29.0,,B. Beal makes 2-pt jump shot from 6 ft,68,90
308,4,8:12.0,C. Bosh misses 3-pt jump shot from 25 ft,,68,90
309,4,8:11.0,,Defensive rebound by J. Dudley,68,90
310,4,8:02.0,,G. Neal makes 2-pt jump shot from 3 ft (assist by N. Hilário),68,92
311,4,7:46.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Winslow),,71,92
312,4,7:25.0,,B. Beal misses 3-pt jump shot from 25 ft,71,92
313,4,7:24.0,,Offensive rebound by B. Beal,71,92
314,4,7:11.0,,J. Dudley misses 2-pt jump shot from 17 ft,71,92
315,4,7:10.0,Defensive rebound by C. Bosh,,71,92
316,4,7:00.0,Shooting foul by J. Dudley (drawn by J. Richardson),,71,92
317,4,7:00.0,J. Richardson makes free throw 1 of 2,,72,92
318,4,7:00.0,,M. Gortat enters the game for J. Dudley,72,92
319,4,7:00.0,G. Green enters the game for T. Johnson,,72,92
320,4,7:00.0,L. Deng enters the game for C. Bosh,,72,92
321,4,7:00.0,J. Richardson makes free throw 2 of 2,,73,92
322,4,6:44.0,,Personal foul by J. Richardson (drawn by B. Beal),73,92
323,4,6:44.0,,J. Wall enters the game for B. Beal,73,92
324,4,6:44.0,,K. Oubre enters the game for N. Hilário,73,92
325,4,6:39.0,,G. Neal misses 2-pt jump shot from 16 ft,73,92
326,4,6:38.0,Defensive rebound by A. Stoudemire,,73,92
327,4,6:28.0,Personal foul by J. Wall (drawn by A. Stoudemire),,73,92
328,4,6:18.0,L. Deng misses 2-pt jump shot from 11 ft,,73,92
329,4,6:17.0,,Defensive rebound by J. Wall,73,92
330,4,6:09.0,,J. Wall makes 2-pt jump shot from 19 ft,73,94
331,4,5:48.0,J. Richardson misses 2-pt layup from 1 ft (block by K. Oubre),,73,94
332,4,5:47.0,Offensive rebound by L. Deng,,73,94
333,4,5:45.0,L. Deng misses 2-pt layup at rim (block by M. Gortat),,73,94
334,4,5:43.0,,Defensive rebound by J. Wall,73,94
335,4,5:41.0,,M. Gortat misses 2-pt layup from 2 ft (block by J. Richardson),73,94
336,4,5:38.0,Defensive rebound by G. Green,,73,94
337,4,5:35.0,A. Stoudemire makes 2-pt dunk at rim (assist by G. Green),,75,94
338,4,5:22.0,,R. Sessions misses 3-pt jump shot from 25 ft,75,94
339,4,5:21.0,Defensive rebound by L. Deng,,75,94
340,4,5:12.0,L. Deng misses 2-pt jump shot from 3 ft,,75,94
341,4,5:12.0,Offensive rebound by Team,,75,94
342,4,5:12.0,,Loose ball foul by G. Neal (drawn by A. Stoudemire),75,94
343,4,5:12.0,Official timeout,,75,94
344,4,5:12.0,J. Stokes enters the game for A. Stoudemire,,75,94
345,4,5:12.0,T. Johnson enters the game for G. Green,,75,94
346,4,5:04.0,T. Johnson misses 2-pt jump shot from 8 ft,,75,94
347,4,5:03.0,Offensive rebound by J. Winslow,,75,94
348,4,5:01.0,J. Winslow misses 2-pt jump shot from 5 ft,,75,94
349,4,5:01.0,Offensive rebound by Team,,75,94
350,4,5:01.0,,Loose ball foul by M. Gortat (drawn by J. Winslow),75,94
351,4,4:54.0,J. Richardson misses 3-pt jump shot from 24 ft,,75,94
352,4,4:53.0,Offensive rebound by Team,,75,94
353,4,4:45.0,J. Stokes makes 2-pt hook shot from 3 ft (assist by T. Johnson),,77,94
354,4,4:19.0,,J. Wall misses 3-pt jump shot from 29 ft,77,94
355,4,4:18.0,Defensive rebound by J. Winslow,,77,94
356,4,4:02.0,J. Stokes misses 2-pt jump shot from 19 ft,,77,94
357,4,4:00.0,,Defensive rebound by K. Oubre,77,94
358,4,3:55.0,,M. Gortat misses 2-pt layup from 1 ft,77,94
359,4,3:53.0,Defensive rebound by L. Deng,,77,94
360,4,3:48.0,J. Stokes makes 2-pt layup from 1 ft (assist by T. Johnson),,79,94
361,4,3:42.0,,R. Sessions makes 2-pt layup at rim (assist by J. Wall),79,96
362,4,3:19.0,J. Richardson misses 3-pt jump shot from 25 ft,,79,96
363,4,3:17.0,,Defensive rebound by J. Wall,79,96
364,4,3:13.0,,Shooting foul by J. Winslow (drawn by J. Wall),79,96
365,4,3:13.0,,J. Wall makes 2-pt layup from 1 ft,79,98
366,4,3:13.0,,J. Wall makes free throw 1 of 1,79,99
367,4,2:58.0,Turnover by J. Richardson (lost ball),,79,99
368,4,2:58.0,,Washington full timeout,79,99
369,4,2:58.0,,G. Temple enters the game for J. Wall,79,99
370,4,2:58.0,,D. Blair enters the game for M. Gortat,79,99
371,4,2:41.0,,D. Blair makes 2-pt jump shot from 20 ft,79,101
372,4,2:25.0,Personal foul by K. Oubre (drawn by L. Deng),,79,101
373,4,2:25.0,Miami full timeout,,79,101
374,4,2:25.0,,J. Eddie enters the game for G. Temple,79,101
375,4,2:25.0,U. Haslem enters the game for L. Deng,,79,101
376,4,2:25.0,U. Haslem misses free throw 1 of 2,,79,101
377,4,2:25.0,Offensive rebound by Team,,79,101
378,4,2:25.0,U. Haslem makes free throw 2 of 2,,80,101
379,4,2:10.0,,Offensive foul by D. Blair (drawn by U. Haslem),80,101
380,4,2:10.0,,Turnover by D. Blair (offensive foul),80,101
381,4,1:55.0,Turnover by J. Winslow (traveling),,80,101
382,4,1:43.0,,J. Eddie makes 3-pt jump shot from 27 ft (assist by R. Sessions),80,104
383,4,1:31.0,J. Winslow makes 2-pt jump shot from 9 ft (assist by U. Haslem),,82,104
384,4,1:11.0,,G. Neal makes 2-pt jump shot from 13 ft,82,106
385,4,0:55.0,J. Winslow makes 2-pt jump shot from 22 ft,,84,106
386,4,0:39.0,,R. Sessions misses 2-pt layup from 1 ft (block by J. Richardson),84,106
