,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BROOKLYN_ACTION,NEW ORLEANS_SCORE,BROOKLYN_SCORE
44,1,6:39.0,,H. Sims misses 2-pt jump shot from 13 ft,0,7
45,1,6:38.0,Defensive rebound by A. Ajinça,,0,7
46,1,6:34.0,New Orleans full timeout,,0,7
47,1,6:25.0,L. Babbitt makes 2-pt jump shot from 5 ft (assist by D. Cunningham),,2,7
48,1,6:04.0,,R. Hollis-Jefferson misses 2-pt jump shot from 7 ft,2,7
49,1,6:03.0,Defensive rebound by Team,,2,7
50,1,6:03.0,,Loose ball foul by T. Robinson,2,7
51,1,5:40.0,D. Cunningham misses 3-pt jump shot from 25 ft,,2,7
52,1,5:39.0,,Defensive rebound by W. Ellington,2,7
53,1,5:14.0,,T. Robinson misses 2-pt jump shot from 19 ft,2,7
54,1,5:13.0,,Offensive rebound by R. Hollis-Jefferson,2,7
55,1,5:01.0,,Turnover by H. Sims (3 sec),2,7
56,1,4:50.0,Turnover by A. Ajinça (lost ball; steal by H. Sims),,2,7
57,1,4:36.0,,Shooting foul by J. Hamilton (drawn by T. Robinson),2,7
58,1,4:36.0,,T. Robinson misses free throw 1 of 2,2,7
59,1,4:36.0,,Offensive rebound by Team,2,7
60,1,4:36.0,,S. Kilpatrick enters the game for W. Ellington,2,7
61,1,4:36.0,,S. Karasev enters the game for R. Hollis-Jefferson,2,7
62,1,4:36.0,T. Frazier enters the game for J. Hamilton,,2,7
63,1,4:36.0,,T. Robinson makes free throw 2 of 2,2,8
64,1,4:22.0,Turnover by T. Douglas (bad pass; steal by S. Larkin),,2,8
65,1,4:19.0,,S. Larkin makes 2-pt layup from 3 ft,2,10
66,1,4:06.0,A. Ajinça makes 2-pt jump shot from 17 ft (assist by L. Babbitt),,4,10
67,1,3:53.0,,S. Larkin misses 3-pt jump shot from 25 ft,4,10
68,1,3:52.0,,Offensive rebound by T. Robinson,4,10
69,1,3:50.0,,T. Robinson makes 2-pt layup from 2 ft,4,12
70,1,3:40.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Douglas),,6,12
71,1,3:31.0,,Personal foul by L. Babbitt,6,12
72,1,3:20.0,,Turnover by T. Robinson (bad pass; steal by T. Frazier),6,12
73,1,3:12.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by A. Ajinça),,9,12
74,1,3:04.0,,Turnover by S. Larkin (bad pass; steal by T. Frazier),9,12
75,1,3:00.0,D. Cunningham makes 2-pt layup at rim (assist by T. Frazier),,11,12
76,1,3:00.0,,Brooklyn full timeout,11,12
77,1,3:00.0,,C. McCullough enters the game for T. Robinson,11,12
78,1,2:45.0,,H. Sims misses 2-pt layup from 1 ft,11,12
79,1,2:44.0,Defensive rebound by A. Ajinça,,11,12
80,1,2:34.0,L. Babbitt misses 3-pt jump shot from 24 ft,,11,12
81,1,2:33.0,,Defensive rebound by S. Larkin,11,12
82,1,2:22.0,,S. Karasev misses 2-pt jump shot from 19 ft,11,12
83,1,2:21.0,Defensive rebound by T. Douglas,,11,12
84,1,2:19.0,L. Babbitt makes 2-pt layup from 3 ft (assist by T. Douglas),,13,12
85,1,2:19.0,Shooting foul by S. Karasev (drawn by L. Babbitt),,13,12
86,1,2:19.0,J. Ennis enters the game for D. Cunningham,,13,12
87,1,2:19.0,,W. Reed enters the game for H. Sims,13,12
88,1,2:19.0,,M. Brown enters the game for S. Larkin,13,12
89,1,2:19.0,L. Babbitt makes free throw 1 of 1,,14,12
90,1,2:05.0,,W. Reed misses 2-pt layup from 2 ft (block by L. Babbitt),14,12
91,1,2:02.0,Defensive rebound by A. Ajinça,,14,12
92,1,1:57.0,J. Ennis misses 2-pt jump shot from 4 ft,,14,12
93,1,1:56.0,,Defensive rebound by S. Karasev,14,12
94,1,1:42.0,,Turnover by M. Brown (bad pass; steal by J. Ennis),14,12
95,1,1:36.0,T. Frazier makes 2-pt layup from 1 ft (assist by T. Douglas),,16,12
96,1,1:19.0,,C. McCullough misses 2-pt jump shot from 14 ft,16,12
97,1,1:18.0,Defensive rebound by T. Douglas,,16,12
98,1,1:06.0,T. Douglas misses 2-pt jump shot from 16 ft,,16,12
99,1,1:05.0,,Defensive rebound by W. Reed,16,12
100,1,0:54.0,,C. McCullough misses 2-pt layup from 1 ft (block by A. Ajinça),16,12
101,1,0:52.0,Defensive rebound by T. Douglas,,16,12
102,1,0:40.0,Personal foul by M. Brown,,16,12
103,1,0:40.0,J. Hamilton enters the game for T. Douglas,,16,12
104,1,0:28.0,Shooting foul by W. Reed (drawn by A. Ajinça),,16,12
105,1,0:28.0,A. Ajinça makes free throw 1 of 2,,17,12
106,1,0:28.0,A. Ajinça makes free throw 2 of 2,,18,12
107,1,0:12.0,,Personal foul by T. Frazier,18,12
108,1,0:12.0,,M. Brown makes free throw 1 of 2,18,13
109,1,0:12.0,,M. Brown makes free throw 2 of 2,18,14
110,1,0:00.0,L. Babbitt misses 2-pt jump shot from 16 ft,,18,14
111,1,0:00.0,Offensive rebound by Team,,18,14
112,2,11:41.0,,S. Kilpatrick misses 2-pt jump shot from 10 ft,18,14
113,2,11:39.0,,Offensive rebound by W. Reed,18,14
114,2,11:38.0,,W. Reed misses 2-pt layup from 2 ft,18,14
115,2,11:37.0,,Offensive rebound by W. Reed,18,14
116,2,11:35.0,,W. Reed misses 2-pt layup from 3 ft,18,14
117,2,11:34.0,Defensive rebound by A. Ajinça,,18,14
118,2,11:29.0,J. Ennis makes 3-pt jump shot from 24 ft (assist by T. Frazier),,21,14
119,2,11:15.0,,W. Reed misses 2-pt jump shot from 19 ft,21,14
120,2,11:14.0,,Offensive rebound by S. Karasev,21,14
121,2,11:12.0,,S. Karasev makes 2-pt hook shot from 7 ft,21,16
122,2,10:57.0,Shooting foul by C. McCullough (drawn by L. Babbitt),,21,16
123,2,10:57.0,L. Babbitt makes free throw 1 of 2,,22,16
124,2,10:57.0,L. Babbitt misses free throw 2 of 2,,22,16
125,2,10:56.0,,Defensive rebound by W. Reed,22,16
126,2,10:37.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by S. Karasev),22,19
127,2,10:29.0,,Violation by M. Brown (kicked ball),22,19
128,2,10:29.0,D. Cunningham enters the game for L. Babbitt,,22,19
129,2,10:20.0,A. Ajinça misses 2-pt jump shot from 5 ft,,22,19
130,2,10:19.0,Offensive rebound by D. Cunningham,,22,19
131,2,10:06.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Hamilton),,25,19
132,2,9:57.0,,Personal foul by J. Hamilton,25,19
133,2,9:48.0,,S. Karasev misses 2-pt jump shot from 13 ft,25,19
134,2,9:47.0,Defensive rebound by A. Ajinça,,25,19
135,2,9:43.0,J. Ennis makes 2-pt dunk at rim (assist by T. Frazier),,27,19
136,2,9:26.0,,C. McCullough misses 3-pt jump shot from 24 ft,27,19
137,2,9:25.0,,Offensive rebound by W. Reed,27,19
138,2,9:19.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by S. Karasev),27,22
139,2,9:06.0,T. Frazier makes 3-pt jump shot from 24 ft (assist by J. Hamilton),,30,22
140,2,8:49.0,,S. Kilpatrick makes 2-pt jump shot from 8 ft (assist by M. Brown),30,24
141,2,8:44.0,Personal block foul by M. Brown,,30,24
142,2,8:44.0,Official timeout,,30,24
143,2,8:34.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Frazier),,32,24
144,2,8:14.0,,Turnover by M. Brown (bad pass; steal by J. Ennis),32,24
145,2,8:04.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by T. Frazier),,35,24
146,2,7:49.0,,M. Brown makes 2-pt jump shot from 19 ft (assist by S. Karasev),35,26
147,2,7:32.0,D. Cunningham misses 3-pt jump shot from 24 ft,,35,26
148,2,7:31.0,,Defensive rebound by S. Karasev,35,26
149,2,7:26.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,35,26
150,2,7:25.0,,Offensive rebound by C. McCullough,35,26
151,2,7:16.0,,M. Brown makes 3-pt jump shot from 23 ft (assist by S. Karasev),35,29
152,2,6:57.0,J. Hamilton misses 2-pt jump shot from 7 ft,,35,29
153,2,6:56.0,Offensive rebound by D. Cunningham,,35,29
154,2,6:48.0,A. Ajinça makes 2-pt hook shot from 7 ft (assist by T. Frazier),,37,29
155,2,6:37.0,,Turnover by S. Karasev (bad pass; steal by D. Cunningham),37,29
156,2,6:33.0,T. Frazier makes 2-pt layup from 1 ft (assist by D. Cunningham),,39,29
157,2,6:12.0,,C. McCullough misses 3-pt jump shot from 23 ft,39,29
158,2,6:10.0,Defensive rebound by J. Hamilton,,39,29
159,2,6:04.0,Personal foul by M. Brown,,39,29
160,2,6:03.0,K. Perkins enters the game for A. Ajinça,,39,29
161,2,6:03.0,,S. Larkin enters the game for M. Brown,39,29
162,2,5:52.0,J. Ennis misses 3-pt jump shot from 24 ft,,39,29
163,2,5:51.0,,Defensive rebound by S. Karasev,39,29
164,2,5:39.0,,S. Karasev misses 3-pt jump shot from 24 ft,39,29
165,2,5:37.0,,Offensive rebound by C. McCullough,39,29
166,2,5:25.0,,Personal foul by J. Ennis,39,29
167,2,5:25.0,,Brooklyn full timeout,39,29
168,2,5:25.0,T. Douglas enters the game for J. Hamilton,,39,29
169,2,5:22.0,,Offensive foul by S. Kilpatrick (drawn by T. Douglas),39,29
170,2,5:22.0,,Turnover by S. Kilpatrick (offensive foul),39,29
171,2,5:10.0,Turnover by D. Cunningham (traveling),,39,29
172,2,4:56.0,,Turnover by S. Karasev (lost ball; steal by J. Ennis),39,29
173,2,4:53.0,Shooting foul by W. Reed (drawn by J. Ennis),,39,29
174,2,4:53.0,J. Ennis makes free throw 1 of 2,,40,29
175,2,4:53.0,,T. Robinson enters the game for C. McCullough,40,29
176,2,4:53.0,,W. Ellington enters the game for S. Karasev,40,29
177,2,4:53.0,J. Ennis makes free throw 2 of 2,,41,29
178,2,4:38.0,,W. Ellington misses 2-pt jump shot from 5 ft,41,29
179,2,4:37.0,,Offensive rebound by W. Reed,41,29
180,2,4:36.0,,W. Reed makes 2-pt dunk at rim,41,31
181,2,4:30.0,Shooting foul by T. Robinson (drawn by D. Cunningham),,41,31
182,2,4:30.0,D. Cunningham makes free throw 1 of 2,,42,31
183,2,4:30.0,D. Cunningham misses free throw 2 of 2,,42,31
184,2,4:29.0,,Defensive rebound by W. Reed,42,31
185,2,4:17.0,,Turnover by S. Larkin (bad pass; steal by J. Ennis),42,31
186,2,4:12.0,D. Cunningham makes 2-pt dunk at rim (assist by J. Ennis),,44,31
187,2,4:12.0,,Brooklyn full timeout,44,31
188,2,4:12.0,,H. Sims enters the game for W. Reed,44,31
189,2,4:12.0,,R. Hollis-Jefferson enters the game for S. Kilpatrick,44,31
190,2,3:50.0,,H. Sims makes 2-pt layup from 2 ft,44,33
191,2,3:36.0,D. Cunningham makes 2-pt jump shot from 19 ft (assist by T. Frazier),,46,33
192,2,3:21.0,,S. Larkin makes 2-pt jump shot from 20 ft,46,35
193,2,2:56.0,J. Ennis misses 2-pt jump shot from 16 ft,,46,35
194,2,2:55.0,Offensive rebound by Team,,46,35
195,2,2:55.0,,Loose ball foul by T. Robinson,46,35
196,2,2:55.0,K. Perkins misses free throw 1 of 2,,46,35
197,2,2:55.0,Offensive rebound by Team,,46,35
198,2,2:55.0,,C. McCullough enters the game for T. Robinson,46,35
199,2,2:55.0,K. Perkins makes free throw 2 of 2,,47,35
200,2,2:38.0,,Personal foul by T. Frazier,47,35
201,2,2:38.0,L. Babbitt enters the game for D. Cunningham,,47,35
202,2,2:25.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by S. Larkin),47,38
203,2,2:10.0,T. Douglas misses 2-pt jump shot from 16 ft,,47,38
204,2,2:09.0,,Defensive rebound by Team,47,38
205,2,2:09.0,Loose ball foul by J. Ennis,,47,38
206,2,2:09.0,J. Hamilton enters the game for J. Ennis,,47,38
207,2,1:56.0,,S. Larkin misses 2-pt jump shot from 17 ft,47,38
208,2,1:55.0,,Offensive rebound by H. Sims,47,38
209,2,1:53.0,,Shooting foul by K. Perkins (drawn by C. McCullough),47,38
210,2,1:53.0,,C. McCullough makes free throw 1 of 2,47,39
211,2,1:53.0,,C. McCullough makes free throw 2 of 2,47,40
212,2,1:30.0,K. Perkins makes 2-pt jump shot from 7 ft (assist by J. Hamilton),,49,40
213,2,1:20.0,,S. Larkin misses 2-pt layup from 3 ft,49,40
214,2,1:19.0,Defensive rebound by T. Frazier,,49,40
215,2,1:09.0,L. Babbitt makes 2-pt jump shot from 8 ft,,51,40
216,2,0:57.0,,H. Sims misses 2-pt jump shot from 15 ft,51,40
217,2,0:56.0,Defensive rebound by J. Hamilton,,51,40
218,2,0:49.0,K. Perkins makes 2-pt layup from 1 ft (assist by T. Frazier),,53,40
219,2,0:27.0,,C. McCullough makes 2-pt hook shot from 8 ft,53,42
220,2,0:05.0,T. Frazier misses 2-pt jump shot from 14 ft (block by R. Hollis-Jefferson),,53,42
221,2,0:03.0,,Defensive rebound by C. McCullough,53,42
222,2,0:02.0,,C. McCullough misses 3-pt jump shot from 75 ft,53,42
223,2,0:00.0,,Offensive rebound by Team,53,42
224,3,11:49.0,,Turnover by W. Ellington (bad pass),53,42
225,3,11:25.0,Turnover by Team (shot clock),,53,42
226,3,11:25.0,,Brooklyn full timeout,53,42
227,3,11:06.0,,W. Ellington misses 3-pt jump shot from 26 ft,53,42
228,3,11:05.0,,Offensive rebound by S. Larkin,53,42
229,3,11:03.0,,S. Larkin misses 2-pt jump shot from 8 ft,53,42
230,3,11:02.0,Defensive rebound by D. Cunningham,,53,42
231,3,10:45.0,T. Douglas misses 3-pt jump shot from 25 ft,,53,42
232,3,10:44.0,,Defensive rebound by T. Robinson,53,42
233,3,10:28.0,,W. Ellington makes 3-pt jump shot from 25 ft,53,45
234,3,10:10.0,Personal foul by H. Sims,,53,45
235,3,10:02.0,A. Ajinça misses 2-pt jump shot from 19 ft,,53,45
236,3,10:01.0,,Defensive rebound by T. Robinson,53,45
237,3,9:54.0,,W. Ellington misses 3-pt jump shot from 23 ft,53,45
238,3,9:53.0,,Offensive rebound by T. Robinson,53,45
239,3,9:52.0,,T. Robinson makes 2-pt dunk at rim,53,47
240,3,9:39.0,J. Hamilton makes 2-pt layup from 2 ft (assist by L. Babbitt),,55,47
241,3,9:22.0,,W. Ellington makes 2-pt jump shot from 14 ft (assist by H. Sims),55,49
242,3,9:20.0,,Violation by Team (jump ball),55,49
243,3,9:01.0,T. Douglas misses 2-pt jump shot from 12 ft,,55,49
244,3,9:00.0,,Defensive rebound by R. Hollis-Jefferson,55,49
245,3,8:45.0,,Offensive foul by H. Sims (drawn by J. Hamilton),55,49
246,3,8:45.0,,Turnover by H. Sims (offensive foul),55,49
247,3,8:45.0,T. Frazier enters the game for J. Hamilton,,55,49
248,3,8:35.0,L. Babbitt misses 2-pt jump shot from 6 ft,,55,49
249,3,8:33.0,,Defensive rebound by H. Sims,55,49
250,3,8:25.0,,Shooting foul by L. Babbitt (drawn by T. Robinson),55,49
251,3,8:25.0,,T. Robinson misses free throw 1 of 2,55,49
252,3,8:25.0,,Offensive rebound by Team,55,49
253,3,8:25.0,,T. Robinson misses free throw 2 of 2,55,49
254,3,8:23.0,,Offensive rebound by H. Sims,55,49
255,3,8:11.0,,Shooting foul by A. Ajinça (drawn by R. Hollis-Jefferson),55,49
256,3,8:11.0,,R. Hollis-Jefferson makes free throw 1 of 2,55,50
257,3,8:11.0,,R. Hollis-Jefferson makes free throw 2 of 2,55,51
258,3,7:49.0,Turnover by D. Cunningham (bad pass; steal by R. Hollis-Jefferson),,55,51
259,3,7:31.0,,Offensive foul by R. Hollis-Jefferson (drawn by T. Douglas),55,51
260,3,7:31.0,,Turnover by R. Hollis-Jefferson (offensive foul),55,51
261,3,7:31.0,New Orleans full timeout,,55,51
262,3,7:08.0,A. Ajinça makes 2-pt jump shot from 16 ft (assist by L. Babbitt),,57,51
263,3,6:48.0,,S. Larkin misses 2-pt jump shot from 20 ft,57,51
264,3,6:47.0,Defensive rebound by L. Babbitt,,57,51
265,3,6:36.0,D. Cunningham makes 2-pt layup from 1 ft (assist by T. Frazier),,59,51
266,3,6:17.0,,W. Ellington makes 2-pt jump shot from 19 ft (assist by S. Larkin),59,53
267,3,6:03.0,Shooting foul by S. Larkin (drawn by T. Frazier),,59,53
268,3,6:03.0,T. Frazier makes free throw 1 of 2,,60,53
269,3,6:03.0,T. Frazier misses free throw 2 of 2,,60,53
270,3,6:02.0,,Defensive rebound by T. Robinson,60,53
271,3,5:47.0,,Shooting foul by L. Babbitt (drawn by R. Hollis-Jefferson),60,53
272,3,5:47.0,,R. Hollis-Jefferson misses free throw 1 of 2,60,53
273,3,5:47.0,,Offensive rebound by Team,60,53
274,3,5:47.0,,R. Hollis-Jefferson makes free throw 2 of 2,60,54
275,3,5:33.0,L. Babbitt makes 2-pt jump shot from 12 ft (assist by D. Cunningham),,62,54
276,3,5:14.0,,S. Larkin makes 2-pt layup from 2 ft (assist by W. Ellington),62,56
277,3,5:02.0,T. Frazier misses 2-pt jump shot from 14 ft,,62,56
278,3,5:01.0,,Defensive rebound by T. Robinson,62,56
279,3,4:44.0,,R. Hollis-Jefferson makes 2-pt jump shot from 16 ft,62,58
280,3,4:37.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by T. Frazier),,65,58
281,3,4:37.0,,Brooklyn full timeout,65,58
282,3,4:37.0,J. Ennis enters the game for L. Babbitt,,65,58
283,3,4:37.0,,S. Kilpatrick enters the game for H. Sims,65,58
284,3,4:36.0,,W. Reed enters the game for R. Hollis-Jefferson,65,58
285,3,4:25.0,,W. Ellington misses 3-pt jump shot from 24 ft,65,58
286,3,4:24.0,,Offensive rebound by T. Robinson,65,58
287,3,4:20.0,,T. Robinson misses 2-pt hook shot from 6 ft,65,58
288,3,4:19.0,Defensive rebound by J. Ennis,,65,58
289,3,4:14.0,D. Cunningham makes 2-pt layup from 2 ft (assist by T. Douglas),,67,58
290,3,4:14.0,Shooting foul by W. Reed (drawn by D. Cunningham),,67,58
291,3,4:14.0,D. Cunningham misses free throw 1 of 1,,67,58
292,3,4:12.0,,Defensive rebound by S. Kilpatrick,67,58
293,3,3:50.0,,W. Ellington misses 3-pt jump shot from 25 ft,67,58
294,3,3:49.0,,Offensive rebound by T. Robinson,67,58
295,3,3:48.0,,Shooting foul by D. Cunningham (drawn by T. Robinson),67,58
296,3,3:48.0,,T. Robinson makes free throw 1 of 2,67,59
297,3,3:48.0,,S. Karasev enters the game for W. Ellington,67,59
298,3,3:48.0,,T. Robinson misses free throw 2 of 2,67,59
299,3,3:46.0,Defensive rebound by J. Ennis,,67,59
300,3,3:34.0,,Offensive charge foul by D. Cunningham (drawn by T. Robinson),67,59
301,3,3:34.0,Turnover by D. Cunningham (offensive foul),,67,59
302,3,3:34.0,,C. McCullough enters the game for T. Robinson,67,59
303,3,3:34.0,,M. Brown enters the game for S. Larkin,67,59
304,3,3:10.0,,W. Reed misses 2-pt hook shot from 5 ft,67,59
305,3,3:09.0,,Offensive rebound by C. McCullough,67,59
306,3,3:07.0,,C. McCullough makes 2-pt layup from 1 ft,67,61
307,3,3:06.0,New Orleans full timeout,,67,61
308,3,2:56.0,Shooting foul by S. Karasev (drawn by J. Ennis),,67,61
309,3,2:56.0,J. Ennis misses free throw 1 of 2,,67,61
310,3,2:56.0,Offensive rebound by Team,,67,61
311,3,2:56.0,K. Perkins enters the game for A. Ajinça,,67,61
312,3,2:56.0,J. Ennis makes free throw 2 of 2,,68,61
313,3,2:38.0,,W. Reed makes 2-pt layup from 2 ft (assist by S. Karasev),68,63
314,3,2:26.0,J. Ennis misses 3-pt jump shot from 24 ft,,68,63
315,3,2:25.0,,Defensive rebound by Team,68,63
316,3,2:07.0,,Turnover by M. Brown (bad pass; steal by T. Douglas),68,63
317,3,2:03.0,T. Douglas makes 2-pt layup from 1 ft,,70,63
318,3,1:57.0,Offensive charge foul by S. Kilpatrick (drawn by D. Cunningham),,70,63
319,3,1:57.0,,Turnover by S. Kilpatrick (offensive foul),70,63
320,3,1:57.0,J. Hamilton enters the game for T. Douglas,,70,63
321,3,1:57.0,L. Babbitt enters the game for D. Cunningham,,70,63
322,3,1:45.0,Personal foul by M. Brown,,70,63
323,3,1:45.0,T. Frazier makes free throw 1 of 2,,71,63
324,3,1:45.0,T. Frazier makes free throw 2 of 2,,72,63
325,3,1:33.0,,Shooting foul by K. Perkins (drawn by W. Reed),72,63
326,3,1:33.0,,W. Reed misses free throw 1 of 2,72,63
327,3,1:33.0,,Offensive rebound by Team,72,63
328,3,1:33.0,,W. Reed makes free throw 2 of 2,72,64
329,3,1:11.0,L. Babbitt makes 2-pt layup from 3 ft (assist by K. Perkins),,74,64
330,3,0:46.0,,Turnover by C. McCullough (lost ball; steal by K. Perkins),74,64
331,3,0:39.0,Personal foul by C. McCullough,,74,64
332,3,0:39.0,J. Ennis makes free throw 1 of 2,,75,64
333,3,0:39.0,J. Ennis misses free throw 2 of 2,,75,64
334,3,0:38.0,,Defensive rebound by C. McCullough,75,64
335,3,0:27.0,,M. Brown makes 2-pt layup from 2 ft,75,66
336,3,0:02.0,L. Babbitt misses 2-pt jump shot from 14 ft,,75,66
337,3,0:01.0,,Defensive rebound by S. Karasev,75,66
338,4,11:45.0,T. Frazier makes 2-pt layup from 2 ft,,77,66
339,4,11:28.0,,M. Brown makes 3-pt jump shot from 24 ft (assist by S. Karasev),77,69
340,4,11:11.0,J. Hamilton misses 3-pt jump shot from 23 ft,,77,69
341,4,11:10.0,Offensive rebound by J. Hamilton,,77,69
342,4,11:08.0,J. Hamilton makes 2-pt layup from 2 ft,,79,69
343,4,10:50.0,,S. Karasev misses 2-pt jump shot from 15 ft (block by J. Ennis),79,69
344,4,10:49.0,Defensive rebound by J. Ennis,,79,69
345,4,10:46.0,J. Ennis makes 2-pt layup from 2 ft,,81,69
346,4,10:21.0,,M. Brown misses 2-pt jump shot from 16 ft,81,69
347,4,10:20.0,Defensive rebound by Team,,81,69
348,4,10:04.0,J. Hamilton makes 2-pt jump shot from 5 ft,,83,69
349,4,9:52.0,,Personal foul by T. Frazier,83,69
350,4,9:45.0,,M. Brown misses 3-pt jump shot from 24 ft,83,69
351,4,9:44.0,Defensive rebound by J. Hamilton,,83,69
352,4,9:34.0,K. Perkins makes 2-pt layup from 1 ft (assist by J. Ennis),,85,69
353,4,9:34.0,,Brooklyn full timeout,85,69
354,4,9:34.0,,H. Sims enters the game for W. Reed,85,69
355,4,9:34.0,,T. Robinson enters the game for S. Karasev,85,69
356,4,9:34.0,,S. Larkin enters the game for C. McCullough,85,69
357,4,9:14.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft (block by K. Perkins),85,69
358,4,9:13.0,,Offensive rebound by Team,85,69
359,4,9:10.0,,H. Sims misses 2-pt jump shot from 12 ft,85,69
360,4,9:09.0,Defensive rebound by T. Frazier,,85,69
361,4,9:03.0,Turnover by K. Perkins (bad pass; steal by S. Larkin),,85,69
362,4,8:58.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by S. Larkin),85,71
363,4,8:39.0,L. Babbitt makes 3-pt jump shot from 24 ft (assist by T. Frazier),,88,71
364,4,8:23.0,,T. Robinson makes 2-pt layup from 3 ft (assist by S. Larkin),88,73
365,4,8:23.0,,Shooting foul by L. Babbitt (drawn by T. Robinson),88,73
366,4,8:23.0,,W. Ellington enters the game for M. Brown,88,73
367,4,8:23.0,,T. Robinson misses free throw 1 of 1,88,73
368,4,8:22.0,Defensive rebound by K. Perkins,,88,73
369,4,8:09.0,T. Frazier makes 2-pt layup from 2 ft,,90,73
370,4,7:55.0,,H. Sims makes 2-pt jump shot from 9 ft (assist by S. Larkin),90,75
371,4,7:33.0,J. Ennis misses 3-pt jump shot from 23 ft,,90,75
372,4,7:32.0,,Defensive rebound by T. Robinson,90,75
373,4,7:11.0,,S. Larkin misses 3-pt jump shot from 25 ft,90,75
374,4,7:10.0,,Offensive rebound by T. Robinson,90,75
375,4,7:09.0,,T. Robinson makes 2-pt layup from 3 ft,90,77
376,4,7:01.0,T. Frazier makes 3-pt jump shot from 24 ft,,93,77
377,4,6:41.0,,H. Sims misses 2-pt hook shot from 13 ft,93,77
378,4,6:40.0,,Offensive rebound by T. Robinson,93,77
379,4,6:33.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by W. Ellington),93,79
