,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PHOENIX_ACTION,GOLDEN STATE_SCORE,PHOENIX_SCORE
194,2,2:52.0,H. Barnes enters the game for I. Clark,,67,53
195,2,2:44.0,,Turnover by T. Warren (traveling),67,53
196,2,2:31.0,Turnover by S. Curry (lost ball; steal by J. Leuer),,67,53
197,2,2:26.0,,T. Warren makes 2-pt dunk at rim (assist by E. Bledsoe),67,55
198,2,2:19.0,Turnover by S. Curry (lost ball),,67,55
199,2,2:05.0,,B. Knight makes 2-pt jump shot from 3 ft (assist by J. Leuer),67,57
200,2,1:54.0,Personal foul by B. Knight (drawn by D. Green),,67,57
201,2,1:54.0,D. Green misses free throw 1 of 2,,67,57
202,2,1:54.0,Offensive rebound by Team,,67,57
203,2,1:54.0,D. Green misses free throw 2 of 2,,67,57
204,2,1:54.0,,Defensive rebound by J. Leuer,67,57
205,2,1:46.0,,Turnover by J. Leuer (bad pass),67,57
206,2,1:33.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,70,57
207,2,1:07.0,,B. Knight misses 3-pt jump shot from 25 ft,70,57
208,2,1:05.0,Defensive rebound by A. Iguodala,,70,57
209,2,1:02.0,Turnover by A. Iguodala (bad pass; steal by E. Bledsoe),,70,57
210,2,1:00.0,,Turnover by E. Bledsoe (bad pass),70,57
211,2,0:55.0,S. Curry makes 2-pt layup from 2 ft,,72,57
212,2,0:45.0,,J. Leuer misses 3-pt jump shot from 25 ft,72,57
213,2,0:43.0,,Offensive rebound by T. Warren,72,57
214,2,0:41.0,,B. Knight misses 3-pt jump shot from 22 ft,72,57
215,2,0:39.0,Defensive rebound by S. Curry,,72,57
216,2,0:35.0,S. Curry makes 3-pt jump shot from 26 ft,,75,57
217,2,0:08.0,,D. Booker misses 3-pt jump shot from 23 ft,75,57
218,2,0:06.0,Defensive rebound by H. Barnes,,75,57
219,2,0:00.0,S. Curry misses 3-pt jump shot from 25 ft,,75,57
220,2,0:00.0,Offensive rebound by Team,,75,57
221,3,11:47.0,,Turnover by P. Tucker (lost ball; steal by H. Barnes),75,57
222,3,11:34.0,Offensive foul by K. Thompson (drawn by B. Knight),,75,57
223,3,11:34.0,Turnover by K. Thompson (offensive foul),,75,57
224,3,11:24.0,,B. Knight misses 3-pt jump shot from 24 ft,75,57
225,3,11:18.0,,Offensive rebound by J. Leuer,75,57
226,3,11:17.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,75,57
227,3,11:14.0,Defensive rebound by D. Green,,75,57
228,3,10:55.0,H. Barnes misses 3-pt jump shot from 24 ft,,75,57
229,3,10:53.0,,Defensive rebound by J. Leuer,75,57
230,3,10:46.0,,M. Morris misses 2-pt jump shot from 16 ft,75,57
231,3,10:44.0,Defensive rebound by K. Thompson,,75,57
232,3,10:37.0,K. Thompson misses 3-pt jump shot from 24 ft,,75,57
233,3,10:35.0,,Defensive rebound by M. Morris,75,57
234,3,10:27.0,,B. Knight makes 2-pt jump shot from 9 ft,75,59
235,3,10:19.0,Shooting foul by B. Knight (drawn by S. Curry),,75,59
236,3,10:19.0,S. Curry makes free throw 1 of 2,,76,59
237,3,10:19.0,S. Curry makes free throw 2 of 2,,77,59
238,3,10:01.0,,B. Knight misses 3-pt jump shot from 23 ft,77,59
239,3,9:58.0,Defensive rebound by H. Barnes,,77,59
240,3,9:54.0,S. Curry misses 3-pt jump shot from 26 ft,,77,59
241,3,9:52.0,,Defensive rebound by M. Morris,77,59
242,3,9:48.0,,E. Bledsoe makes 2-pt jump shot from 17 ft,77,61
243,3,9:27.0,A. Bogut misses 2-pt hook shot from 7 ft,,77,61
244,3,9:22.0,,Defensive rebound by P. Tucker,77,61
245,3,9:06.0,,M. Morris makes 2-pt jump shot from 11 ft (assist by B. Knight),77,63
246,3,9:03.0,Golden State full timeout,,77,63
247,3,9:03.0,A. Iguodala enters the game for H. Barnes,,77,63
248,3,8:55.0,Offensive foul by A. Bogut (drawn by E. Bledsoe),,77,63
249,3,8:55.0,Turnover by A. Bogut (offensive foul),,77,63
250,3,8:37.0,,M. Morris misses 2-pt jump shot from 14 ft,77,63
251,3,8:35.0,,Offensive rebound by J. Leuer,77,63
252,3,8:31.0,,E. Bledsoe makes 3-pt jump shot from 25 ft (assist by M. Morris),77,66
253,3,8:25.0,,Technical foul by M. Morris,77,66
254,3,8:25.0,S. Curry makes technical free throw,,78,66
255,3,8:16.0,A. Iguodala misses 2-pt jump shot from 21 ft,,78,66
256,3,8:15.0,Offensive rebound by Team,,78,66
257,3,7:57.0,Turnover by S. Curry (bad pass; steal by M. Morris),,78,66
258,3,7:55.0,,Shooting foul by K. Thompson (drawn by M. Morris),78,66
259,3,7:55.0,,M. Morris misses free throw 1 of 2,78,66
260,3,7:55.0,,Offensive rebound by Team,78,66
261,3,7:55.0,L. Barbosa enters the game for K. Thompson,,78,66
262,3,7:55.0,,M. Morris makes free throw 2 of 2,78,67
263,3,7:43.0,Personal foul by J. Leuer (drawn by S. Curry),,78,67
264,3,7:34.0,Turnover by A. Iguodala (bad pass; steal by J. Leuer),,78,67
265,3,7:28.0,,M. Morris misses 2-pt layup from 2 ft (block by A. Bogut),78,67
266,3,7:26.0,Defensive rebound by S. Curry,,78,67
267,3,7:15.0,A. Iguodala makes 2-pt dunk at rim (assist by A. Bogut),,80,67
268,3,6:58.0,,J. Leuer misses 2-pt jump shot from 3 ft (block by A. Bogut),80,67
269,3,6:58.0,,Offensive rebound by Team,80,67
270,3,6:53.0,,J. Leuer misses 3-pt jump shot from 24 ft,80,67
271,3,6:51.0,Defensive rebound by D. Green,,80,67
272,3,6:47.0,L. Barbosa makes 2-pt layup at rim (assist by D. Green),,82,67
273,3,6:34.0,,M. Morris makes 3-pt jump shot from 25 ft (assist by B. Knight),82,70
274,3,6:20.0,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),,84,70
275,3,6:20.0,Shooting foul by J. Leuer (drawn by S. Curry),,84,70
276,3,6:20.0,,T. Warren enters the game for P. Tucker,84,70
277,3,6:20.0,S. Curry makes free throw 1 of 1,,85,70
278,3,6:10.0,,Personal foul by A. Bogut (drawn by J. Leuer),85,70
279,3,6:03.0,,M. Morris misses 2-pt jump shot from 3 ft (block by L. Barbosa),85,70
280,3,6:00.0,Defensive rebound by L. Barbosa,,85,70
281,3,5:53.0,S. Curry misses 3-pt jump shot from 23 ft,,85,70
282,3,5:51.0,,Defensive rebound by B. Knight,85,70
283,3,5:44.0,,B. Knight misses 2-pt jump shot from 6 ft,85,70
284,3,5:41.0,Defensive rebound by A. Bogut,,85,70
285,3,5:35.0,S. Curry misses 2-pt layup from 1 ft,,85,70
286,3,5:33.0,Offensive rebound by A. Iguodala,,85,70
287,3,5:31.0,S. Curry makes 3-pt jump shot from 24 ft (assist by A. Iguodala),,88,70
288,3,5:29.0,,Phoenix full timeout,88,70
289,3,5:29.0,,D. Booker enters the game for B. Knight,88,70
290,3,5:29.0,,M. Teletović enters the game for J. Leuer,88,70
291,3,5:29.0,F. Ezeli enters the game for A. Bogut,,88,70
292,3,5:16.0,,T. Warren makes 2-pt dunk at rim (assist by E. Bledsoe),88,72
293,3,5:05.0,Offensive foul by F. Ezeli (drawn by T. Warren),,88,72
294,3,5:05.0,Turnover by F. Ezeli (offensive foul),,88,72
295,3,4:49.0,,T. Warren makes 2-pt layup from 2 ft (assist by M. Teletović),88,74
296,3,4:36.0,L. Barbosa makes 3-pt jump shot from 23 ft (assist by F. Ezeli),,91,74
297,3,4:16.0,,T. Warren makes 3-pt jump shot from 22 ft (assist by E. Bledsoe),91,77
298,3,4:03.0,F. Ezeli makes 2-pt hook shot from 5 ft (assist by L. Barbosa),,93,77
299,3,3:54.0,,Offensive foul by M. Morris (drawn by L. Barbosa),93,77
300,3,3:54.0,,Turnover by M. Morris (offensive foul),93,77
301,3,3:42.0,Turnover by S. Curry (bad pass),,93,77
302,3,3:26.0,B. Rush enters the game for D. Green,,93,77
303,3,3:20.0,,M. Morris misses 2-pt jump shot from 4 ft (block by F. Ezeli),93,77
304,3,3:17.0,Defensive rebound by L. Barbosa,,93,77
305,3,3:14.0,A. Iguodala makes 2-pt dunk at rim,,95,77
306,3,2:56.0,,M. Teletović misses 2-pt jump shot from 5 ft,95,77
307,3,2:51.0,Defensive rebound by A. Iguodala,,95,77
308,3,2:29.0,S. Curry misses 3-pt jump shot from 22 ft,,95,77
309,3,2:27.0,Offensive rebound by F. Ezeli,,95,77
310,3,2:24.0,S. Curry makes 3-pt jump shot from 25 ft (assist by F. Ezeli),,98,77
311,3,2:09.0,,E. Bledsoe misses 2-pt layup from 2 ft (block by F. Ezeli),98,77
312,3,2:07.0,Defensive rebound by F. Ezeli,,98,77
313,3,2:07.0,Personal take foul by M. Teletović (drawn by S. Curry),,98,77
314,3,2:07.0,,R. Price enters the game for E. Bledsoe,98,77
315,3,2:07.0,S. Livingston enters the game for L. Barbosa,,98,77
316,3,2:07.0,,A. Len enters the game for M. Morris,98,77
317,3,1:59.0,Personal foul by D. Booker (drawn by S. Livingston),,98,77
318,3,1:59.0,S. Livingston makes free throw 1 of 2,,99,77
319,3,1:59.0,S. Livingston makes free throw 2 of 2,,100,77
320,3,1:44.0,,D. Booker misses 2-pt jump shot from 19 ft,100,77
321,3,1:42.0,Defensive rebound by S. Curry,,100,77
322,3,1:37.0,Personal foul by R. Price (drawn by S. Curry),,100,77
323,3,1:37.0,S. Curry makes free throw 1 of 2,,101,77
324,3,1:37.0,S. Curry makes free throw 2 of 2,,102,77
325,3,1:26.0,,R. Price misses 3-pt jump shot from 25 ft,102,77
326,3,1:24.0,Defensive rebound by B. Rush,,102,77
327,3,1:16.0,F. Ezeli misses 2-pt jump shot from 6 ft (block by M. Teletović),,102,77
328,3,1:14.0,,Defensive rebound by M. Teletović,102,77
329,3,1:11.0,,Turnover by T. Warren (bad pass; steal by B. Rush),102,77
330,3,1:11.0,Personal foul by R. Price (drawn by B. Rush),,102,77
331,3,1:11.0,B. Rush misses free throw 1 of 2,,102,77
332,3,1:11.0,Offensive rebound by Team,,102,77
333,3,1:11.0,B. Rush makes free throw 2 of 2,,103,77
334,3,1:03.0,,T. Warren makes 2-pt jump shot from 19 ft (assist by R. Price),103,79
335,3,0:56.0,S. Curry misses 3-pt jump shot from 25 ft,,103,79
336,3,0:54.0,,Defensive rebound by A. Len,103,79
337,3,0:46.0,,M. Teletović misses 3-pt jump shot from 24 ft,103,79
338,3,0:44.0,Defensive rebound by S. Curry,,103,79
339,3,0:37.0,,Violation by A. Len (kicked ball),103,79
340,3,0:24.0,A. Iguodala misses 3-pt jump shot from 25 ft,,103,79
341,3,0:22.0,Offensive rebound by B. Rush,,103,79
342,3,0:22.0,Turnover by B. Rush (bad pass),,103,79
343,3,0:04.0,,Shooting foul by S. Curry (drawn by T. Warren),103,79
344,3,0:04.0,,T. Warren makes free throw 1 of 2,103,80
345,3,0:04.0,,T. Warren makes free throw 2 of 2,103,81
346,3,0:00.0,S. Curry misses 3-pt jump shot from 43 ft,,103,81
347,3,0:00.0,Offensive rebound by Team,,103,81
348,4,11:40.0,I. Clark misses 2-pt jump shot from 3 ft,,103,81
349,4,11:38.0,Offensive rebound by F. Ezeli,,103,81
350,4,11:24.0,L. Barbosa makes 3-pt jump shot from 25 ft (assist by S. Livingston),,106,81
351,4,11:02.0,,Shooting foul by I. Clark (drawn by M. Teletović),106,81
352,4,11:02.0,,M. Teletović makes free throw 1 of 2,106,82
353,4,11:02.0,,M. Teletović makes free throw 2 of 2,106,83
354,4,10:51.0,Turnover by L. Barbosa (bad pass; steal by M. Teletović),,106,83
355,4,10:47.0,,A. Goodwin makes 2-pt layup from 1 ft,106,85
356,4,10:39.0,L. Barbosa makes 2-pt layup from 2 ft (assist by I. Clark),,108,85
357,4,10:22.0,,M. Teletović misses 2-pt layup from 1 ft,108,85
358,4,10:20.0,Defensive rebound by F. Ezeli,,108,85
359,4,10:13.0,L. Barbosa makes 3-pt jump shot from 24 ft (assist by S. Livingston),,111,85
360,4,9:59.0,,B. Knight makes 3-pt jump shot from 24 ft,111,88
361,4,9:34.0,S. Livingston misses 2-pt jump shot from 19 ft,,111,88
362,4,9:32.0,,Defensive rebound by T. Warren,111,88
363,4,9:25.0,,M. Teletović misses 3-pt jump shot from 25 ft,111,88
364,4,9:23.0,Defensive rebound by I. Clark,,111,88
365,4,9:15.0,Turnover by I. Clark (bad pass),,111,88
366,4,9:15.0,Golden State full timeout,,111,88
367,4,9:15.0,,E. Bledsoe enters the game for M. Teletović,111,88
368,4,9:15.0,D. Green enters the game for F. Ezeli,,111,88
369,4,9:15.0,K. Thompson enters the game for B. Rush,,111,88
370,4,9:05.0,,T. Warren makes 3-pt jump shot from 22 ft (assist by B. Knight),111,91
371,4,8:51.0,K. Thompson misses 3-pt jump shot from 24 ft,,111,91
372,4,8:49.0,,Defensive rebound by A. Goodwin,111,91
373,4,8:45.0,,A. Goodwin makes 2-pt jump shot from 4 ft,111,93
374,4,8:30.0,I. Clark misses 2-pt jump shot from 5 ft,,111,93
375,4,8:28.0,,Defensive rebound by S. Weems,111,93
376,4,8:23.0,,B. Knight misses 2-pt jump shot from 5 ft,111,93
377,4,8:22.0,Defensive rebound by D. Green,,111,93
378,4,8:15.0,Shooting foul by A. Goodwin (drawn by D. Green),,111,93
379,4,8:15.0,D. Green makes free throw 1 of 2,,112,93
380,4,8:15.0,D. Green makes free throw 2 of 2,,113,93
381,4,7:59.0,,S. Weems misses 2-pt jump shot from 11 ft (block by D. Green),113,93
382,4,7:57.0,,Offensive rebound by Team,113,93
383,4,7:48.0,,T. Warren misses 3-pt jump shot from 24 ft,113,93
384,4,7:46.0,Defensive rebound by I. Clark,,113,93
