,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,GOLDEN STATE_ACTION,CHARLOTTE_SCORE,GOLDEN STATE_SCORE
146,2,5:17.0,Charlotte full timeout,,43,49
147,2,5:17.0,,K. Thompson enters the game for A. Iguodala,43,49
148,2,5:17.0,P. Hairston enters the game for F. Kaminsky,,43,49
149,2,5:17.0,K. Walker enters the game for J. Lamb,,43,49
150,2,5:17.0,C. Zeller enters the game for S. Hawes,,43,49
151,2,5:17.0,J. Lin enters the game for B. Roberts,,43,49
152,2,5:16.0,Turnover by P. Hairston (bad pass; steal by I. Clark),,43,49
153,2,4:57.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Bogut),43,52
154,2,4:37.0,M. Williams misses 2-pt jump shot from 12 ft,,43,52
155,2,4:37.0,,Defensive rebound by D. Green,43,52
156,2,4:27.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by D. Green),43,54
157,2,4:15.0,Charlotte full timeout,,43,54
158,2,4:15.0,,H. Barnes enters the game for I. Clark,43,54
159,2,4:06.0,J. Lin makes 2-pt jump shot from 9 ft (assist by K. Walker),,45,54
160,2,3:45.0,,K. Thompson misses 2-pt jump shot from 6 ft,45,54
161,2,3:45.0,,Offensive rebound by Team,45,54
162,2,3:36.0,,D. Green makes 2-pt jump shot from 7 ft (assist by S. Curry),45,56
163,2,3:19.0,K. Walker makes 3-pt jump shot from 26 ft,,48,56
164,2,3:12.0,,K. Thompson makes 2-pt jump shot from 12 ft (assist by D. Green),48,58
165,2,2:58.0,K. Walker misses 2-pt jump shot from 3 ft (block by A. Bogut),,48,58
166,2,2:57.0,,Defensive rebound by S. Curry,48,58
167,2,2:50.0,,H. Barnes misses 3-pt jump shot from 22 ft,48,58
168,2,2:49.0,Defensive rebound by M. Williams,,48,58
169,2,2:26.0,C. Zeller misses 2-pt jump shot from 15 ft,,48,58
170,2,2:25.0,,Defensive rebound by D. Green,48,58
171,2,2:18.0,,A. Bogut makes 2-pt layup from 1 ft (assist by D. Green),48,60
172,2,1:59.0,K. Walker misses 2-pt jump shot from 16 ft,,48,60
173,2,1:57.0,,Defensive rebound by A. Bogut,48,60
174,2,1:50.0,,S. Curry misses 3-pt jump shot from 26 ft,48,60
175,2,1:50.0,Defensive rebound by Team,,48,60
176,2,1:50.0,Official timeout,,48,60
177,2,1:50.0,J. Lamb enters the game for M. Williams,,48,60
178,2,1:50.0,F. Kaminsky enters the game for J. Lin,,48,60
179,2,1:50.0,,A. Iguodala enters the game for A. Bogut,48,60
180,2,1:35.0,,Violation by D. Green (kicked ball),48,60
181,2,1:21.0,J. Lamb misses 2-pt jump shot from 21 ft (block by A. Iguodala),,48,60
182,2,1:21.0,Offensive rebound by Team,,48,60
183,2,1:21.0,Turnover by Team (shot clock),,48,60
184,2,1:05.0,,K. Thompson misses 3-pt jump shot from 23 ft,48,60
185,2,1:05.0,Defensive rebound by C. Zeller,,48,60
186,2,0:53.0,P. Hairston makes 3-pt jump shot from 27 ft (assist by F. Kaminsky),,51,60
187,2,0:40.0,,K. Thompson misses 2-pt layup from 2 ft,51,60
188,2,0:39.0,Defensive rebound by C. Zeller,,51,60
189,2,0:32.0,J. Lamb makes 2-pt jump shot from 9 ft,,53,60
190,2,0:32.0,Shooting foul by D. Green (drawn by J. Lamb),,53,60
191,2,0:32.0,J. Lamb makes free throw 1 of 1,,54,60
192,2,0:14.0,,S. Curry makes 2-pt jump shot from 9 ft,54,62
193,2,0:02.0,K. Walker misses 2-pt jump shot from 8 ft,,54,62
194,2,0:00.0,,Defensive rebound by D. Green,54,62
195,3,11:49.0,J. Lin misses 2-pt jump shot from 18 ft,,54,62
196,3,11:48.0,Offensive rebound by C. Zeller,,54,62
197,3,11:45.0,C. Zeller makes 2-pt hook shot from 7 ft,,56,62
198,3,11:25.0,,K. Thompson makes 2-pt layup from 1 ft,56,64
199,3,10:58.0,J. Lin makes 2-pt jump shot from 19 ft,,58,64
200,3,10:44.0,,Turnover by S. Curry (bad pass; steal by K. Walker),58,64
201,3,10:38.0,K. Walker misses 2-pt jump shot from 17 ft,,58,64
202,3,10:38.0,,Defensive rebound by K. Thompson,58,64
203,3,10:25.0,,B. Rush misses 3-pt jump shot from 26 ft,58,64
204,3,10:24.0,Defensive rebound by P. Hairston,,58,64
205,3,10:17.0,Shooting foul by S. Curry (drawn by P. Hairston),,58,64
206,3,10:17.0,P. Hairston misses free throw 1 of 2,,58,64
207,3,10:17.0,Offensive rebound by Team,,58,64
208,3,10:17.0,P. Hairston makes free throw 2 of 2,,59,64
209,3,10:04.0,,Shooting foul by C. Zeller (drawn by D. Green),59,64
210,3,10:04.0,,D. Green makes free throw 1 of 2,59,65
211,3,10:04.0,,D. Green makes free throw 2 of 2,59,66
212,3,9:47.0,C. Zeller misses 2-pt jump shot from 3 ft (block by A. Bogut),,59,66
213,3,9:47.0,Offensive rebound by Team,,59,66
214,3,9:47.0,Turnover by Team (5 sec inbounds),,59,66
215,3,9:40.0,,S. Curry misses 2-pt jump shot from 11 ft,59,66
216,3,9:38.0,Defensive rebound by J. Lin,,59,66
217,3,9:18.0,P. Hairston makes 3-pt jump shot from 25 ft (assist by K. Walker),,62,66
218,3,9:06.0,,S. Curry misses 2-pt jump shot from 18 ft,62,66
219,3,9:05.0,Defensive rebound by J. Lin,,62,66
220,3,8:56.0,J. Lin makes 3-pt jump shot from 25 ft,,65,66
221,3,8:35.0,,K. Thompson makes 2-pt jump shot from 15 ft (assist by A. Bogut),65,68
222,3,8:19.0,K. Walker misses 2-pt jump shot from 16 ft,,65,68
223,3,8:18.0,,Defensive rebound by B. Rush,65,68
224,3,8:12.0,,K. Thompson makes 3-pt jump shot from 27 ft (assist by D. Green),65,71
225,3,7:51.0,P. Hairston misses 2-pt jump shot from 17 ft,,65,71
226,3,7:51.0,,Defensive rebound by Team,65,71
227,3,7:46.0,,K. Thompson misses 2-pt jump shot from 16 ft,65,71
228,3,7:45.0,Defensive rebound by M. Williams,,65,71
229,3,7:34.0,Turnover by K. Walker (bad pass; steal by S. Curry),,65,71
230,3,7:29.0,,D. Green makes 2-pt dunk from 1 ft (assist by S. Curry),65,73
231,3,7:28.0,Charlotte full timeout,,65,73
232,3,7:16.0,M. Williams misses 2-pt jump shot from 14 ft,,65,73
233,3,7:15.0,,Defensive rebound by D. Green,65,73
234,3,7:01.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by B. Rush),65,76
235,3,6:48.0,J. Lin misses 3-pt jump shot from 26 ft,,65,76
236,3,6:48.0,,Defensive rebound by A. Bogut,65,76
237,3,6:34.0,,D. Green misses 2-pt layup from 2 ft,65,76
238,3,6:34.0,Defensive rebound by Team,,65,76
239,3,6:34.0,,Loose ball foul by D. Green (drawn by M. Williams),65,76
240,3,6:23.0,J. Lin misses 3-pt jump shot from 24 ft,,65,76
241,3,6:22.0,,Defensive rebound by A. Bogut,65,76
242,3,6:13.0,,S. Curry makes 2-pt layup from 2 ft,65,78
243,3,5:58.0,K. Walker makes 2-pt jump shot from 12 ft,,67,78
244,3,5:41.0,,B. Rush misses 2-pt jump shot from 20 ft,67,78
245,3,5:40.0,Defensive rebound by M. Williams,,67,78
246,3,5:27.0,M. Williams makes 2-pt jump shot from 18 ft,,69,78
247,3,5:18.0,,S. Curry makes 3-pt jump shot from 24 ft,69,81
248,3,4:54.0,Turnover by C. Zeller (bad pass; steal by S. Curry),,69,81
249,3,4:47.0,,B. Rush makes 3-pt jump shot from 26 ft (assist by S. Curry),69,84
250,3,4:45.0,Charlotte full timeout,,69,84
251,3,4:45.0,,A. Iguodala enters the game for B. Rush,69,84
252,3,4:45.0,F. Kaminsky enters the game for M. Williams,,69,84
253,3,4:32.0,Personal foul by D. Green (drawn by F. Kaminsky),,69,84
254,3,4:21.0,P. Hairston misses 2-pt layup from 2 ft (block by D. Green),,69,84
255,3,4:20.0,Offensive rebound by P. Hairston,,69,84
256,3,4:16.0,P. Hairston misses 2-pt jump shot from 13 ft,,69,84
257,3,4:16.0,,Defensive rebound by A. Bogut,69,84
258,3,4:09.0,,Turnover by K. Thompson (offensive foul),69,84
259,3,4:09.0,,Offensive foul by K. Thompson (drawn by J. Lin),69,84
260,3,4:09.0,,M. Speights enters the game for A. Bogut,69,84
261,3,3:58.0,Personal foul by S. Curry (drawn by J. Lin),,69,84
262,3,3:58.0,J. Lamb enters the game for P. Hairston,,69,84
263,3,3:42.0,K. Walker makes 2-pt layup from 2 ft (assist by F. Kaminsky),,71,84
264,3,3:27.0,,D. Green makes 2-pt layup from 2 ft,71,86
265,3,3:13.0,Shooting foul by M. Speights (drawn by C. Zeller),,71,86
266,3,3:13.0,C. Zeller makes free throw 1 of 2,,72,86
267,3,3:13.0,C. Zeller makes free throw 2 of 2,,73,86
268,3,3:01.0,,A. Iguodala misses 3-pt jump shot from 23 ft,73,86
269,3,2:59.0,,Offensive rebound by D. Green,73,86
270,3,2:57.0,S. Hawes enters the game for C. Zeller,,73,86
271,3,2:57.0,,I. Clark enters the game for S. Curry,73,86
272,3,2:57.0,,Personal foul by J. Lin (drawn by A. Iguodala),73,86
273,3,2:41.0,,K. Thompson makes 2-pt jump shot from 22 ft (assist by I. Clark),73,88
274,3,2:29.0,Shooting foul by K. Thompson (drawn by S. Hawes),,73,88
275,3,2:29.0,S. Hawes makes free throw 1 of 2,,74,88
276,3,2:29.0,S. Hawes makes free throw 2 of 2,,75,88
277,3,2:20.0,,M. Speights makes 2-pt layup from 1 ft (assist by K. Thompson),75,90
278,3,1:51.0,S. Hawes misses 2-pt jump shot from 17 ft,,75,90
279,3,1:51.0,,Defensive rebound by D. Green,75,90
280,3,1:36.0,,A. Iguodala misses 3-pt jump shot from 26 ft,75,90
281,3,1:35.0,Defensive rebound by F. Kaminsky,,75,90
282,3,1:25.0,K. Walker misses 3-pt jump shot from 25 ft,,75,90
283,3,1:25.0,,Defensive rebound by D. Green,75,90
284,3,1:14.0,,M. Speights misses 2-pt jump shot from 5 ft,75,90
285,3,1:14.0,,Offensive rebound by Team,75,90
286,3,1:14.0,,H. Barnes enters the game for D. Green,75,90
287,3,1:14.0,B. Roberts enters the game for K. Walker,,75,90
288,3,1:01.0,,K. Thompson makes 3-pt jump shot from 29 ft (assist by I. Clark),75,93
289,3,0:47.0,J. Lamb makes 2-pt layup from 1 ft,,77,93
290,3,0:36.0,,K. Thompson misses 2-pt jump shot from 19 ft,77,93
291,3,0:35.0,Defensive rebound by S. Hawes,,77,93
292,3,0:29.0,Turnover by B. Roberts (offensive foul),,77,93
293,3,0:29.0,Offensive foul by B. Roberts (drawn by M. Speights),,77,93
294,3,0:16.0,,M. Speights makes 2-pt jump shot from 17 ft,77,95
295,3,0:02.0,S. Hawes misses 3-pt jump shot from 25 ft,,77,95
296,3,0:00.0,,Defensive rebound by K. Thompson,77,95
297,4,11:41.0,,H. Barnes misses 2-pt jump shot from 7 ft,77,95
298,4,11:40.0,Defensive rebound by K. Walker,,77,95
299,4,11:23.0,Shooting foul by A. Iguodala (drawn by S. Hawes),,77,95
300,4,11:23.0,S. Hawes makes free throw 1 of 2,,78,95
301,4,11:23.0,S. Hawes makes free throw 2 of 2,,79,95
302,4,11:02.0,,B. Rush makes 2-pt jump shot from 13 ft (assist by H. Barnes),79,97
303,4,10:49.0,Turnover by S. Hawes (bad pass),,79,97
304,4,10:34.0,,H. Barnes makes 2-pt jump shot from 17 ft (assist by A. Iguodala),79,99
305,4,10:20.0,K. Walker misses 2-pt jump shot from 18 ft,,79,99
306,4,10:19.0,,Defensive rebound by H. Barnes,79,99
307,4,10:10.0,,M. Speights makes 2-pt jump shot from 15 ft (assist by I. Clark),79,101
308,4,10:07.0,Charlotte full timeout,,79,101
309,4,9:53.0,F. Kaminsky misses 2-pt jump shot from 7 ft (block by H. Barnes),,79,101
310,4,9:53.0,Offensive rebound by Team,,79,101
311,4,9:48.0,K. Walker misses 2-pt jump shot from 16 ft,,79,101
312,4,9:48.0,,Defensive rebound by A. Iguodala,79,101
313,4,9:40.0,,M. Speights misses 2-pt jump shot from 16 ft,79,101
314,4,9:39.0,Defensive rebound by F. Kaminsky,,79,101
315,4,9:27.0,J. Lamb makes 2-pt jump shot from 11 ft,,81,101
316,4,9:05.0,,B. Rush misses 3-pt jump shot from 22 ft,81,101
317,4,9:05.0,Defensive rebound by K. Walker,,81,101
318,4,8:52.0,K. Walker makes 2-pt layup from 1 ft (assist by S. Hawes),,83,101
319,4,8:26.0,,M. Speights misses 3-pt jump shot from 26 ft,83,101
320,4,8:25.0,Defensive rebound by B. Roberts,,83,101
321,4,8:07.0,F. Kaminsky makes 2-pt jump shot from 7 ft,,85,101
322,4,8:04.0,,Golden State full timeout,85,101
323,4,8:04.0,,K. Thompson enters the game for B. Rush,85,101
324,4,8:04.0,,D. Green enters the game for H. Barnes,85,101
325,4,7:50.0,,Personal foul by B. Roberts (drawn by M. Speights),85,101
326,4,7:42.0,,Turnover by M. Speights (3 sec),85,101
327,4,7:18.0,S. Hawes makes 2-pt hook shot from 10 ft (assist by J. Lamb),,87,101
328,4,7:02.0,,A. Bogut enters the game for M. Speights,87,101
329,4,7:02.0,,S. Curry enters the game for A. Iguodala,87,101
330,4,7:00.0,,K. Thompson misses 2-pt jump shot from 16 ft,87,101
331,4,7:00.0,Defensive rebound by F. Kaminsky,,87,101
332,4,6:41.0,F. Kaminsky misses 2-pt jump shot from 9 ft,,87,101
333,4,6:41.0,,Defensive rebound by I. Clark,87,101
334,4,6:30.0,,I. Clark misses 2-pt layup from 1 ft,87,101
335,4,6:29.0,Defensive rebound by S. Hawes,,87,101
336,4,6:17.0,S. Hawes misses 2-pt jump shot from 6 ft,,87,101
337,4,6:17.0,,Defensive rebound by D. Green,87,101
338,4,6:05.0,,K. Thompson misses 3-pt jump shot from 26 ft,87,101
339,4,6:03.0,Defensive rebound by K. Walker,,87,101
340,4,5:56.0,Personal foul by A. Bogut (drawn by B. Roberts),,87,101
341,4,5:42.0,F. Kaminsky misses 2-pt hook shot from 9 ft,,87,101
342,4,5:42.0,,Defensive rebound by D. Green,87,101
343,4,5:34.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),87,104
344,4,5:09.0,J. Lamb makes 2-pt jump shot from 17 ft,,89,104
345,4,4:53.0,,S. Curry makes 2-pt jump shot from 11 ft,89,106
346,4,4:50.0,Charlotte full timeout,,89,106
347,4,4:50.0,,H. Barnes enters the game for I. Clark,89,106
348,4,4:50.0,C. Zeller enters the game for F. Kaminsky,,89,106
349,4,4:50.0,J. Lin enters the game for S. Hawes,,89,106
350,4,4:50.0,M. Williams enters the game for B. Roberts,,89,106
351,4,4:31.0,J. Lamb makes 2-pt jump shot from 10 ft,,91,106
352,4,4:18.0,,K. Thompson misses 2-pt jump shot from 10 ft,91,106
353,4,4:16.0,Defensive rebound by C. Zeller,,91,106
354,4,4:08.0,Personal foul by H. Barnes (drawn by K. Walker),,91,106
355,4,4:04.0,K. Walker misses 3-pt jump shot from 26 ft,,91,106
356,4,4:03.0,,Defensive rebound by D. Green,91,106
357,4,3:49.0,,K. Thompson misses 2-pt jump shot from 10 ft,91,106
358,4,3:49.0,Defensive rebound by Team,,91,106
359,4,3:49.0,,Loose ball foul by A. Bogut (drawn by C. Zeller),91,106
360,4,3:27.0,Shooting foul by A. Bogut (drawn by J. Lin),,91,106
361,4,3:27.0,J. Lin makes free throw 1 of 2,,92,106
362,4,3:27.0,J. Lin makes free throw 2 of 2,,93,106
363,4,3:04.0,,S. Curry misses 3-pt jump shot from 27 ft,93,106
364,4,3:04.0,Defensive rebound by C. Zeller,,93,106
365,4,2:44.0,M. Williams misses 2-pt jump shot from 3 ft,,93,106
366,4,2:42.0,Offensive rebound by C. Zeller,,93,106
367,4,2:42.0,C. Zeller misses 2-pt layup from 2 ft,,93,106
368,4,2:41.0,,Defensive rebound by K. Thompson,93,106
369,4,2:34.0,,S. Curry misses 2-pt layup from 1 ft,93,106
370,4,2:34.0,Defensive rebound by K. Walker,,93,106
371,4,2:18.0,K. Walker makes 2-pt jump shot from 18 ft,,95,106
372,4,1:55.0,,S. Curry misses 2-pt layup from 2 ft,95,106
373,4,1:55.0,Defensive rebound by M. Williams,,95,106
374,4,1:52.0,J. Lin makes 2-pt layup from 2 ft (assist by K. Walker),,97,106
375,4,1:52.0,,Golden State full timeout,97,106
376,4,1:40.0,,S. Curry makes 2-pt layup from 2 ft (assist by H. Barnes),97,108
377,4,1:40.0,,Shooting foul by C. Zeller (drawn by S. Curry),97,108
378,4,1:40.0,,S. Curry makes free throw 1 of 1,97,109
379,4,1:32.0,Shooting foul by A. Bogut (drawn by C. Zeller),,97,109
380,4,1:32.0,C. Zeller makes free throw 1 of 2,,98,109
381,4,1:32.0,C. Zeller makes free throw 2 of 2,,99,109
382,4,1:22.0,,Turnover by D. Green (bad pass; steal by J. Lamb),99,109
383,4,1:18.0,J. Lamb makes 2-pt jump shot from 10 ft,,101,109
