,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
44,1,6:35.0,,Turnover by J. Harden (bad pass; steal by T. Allen),6,21
45,1,6:29.0,T. Allen misses 2-pt layup from 2 ft,,6,21
46,1,6:28.0,Offensive rebound by M. Barnes,,6,21
47,1,6:28.0,M. Barnes makes 2-pt layup from 2 ft,,8,21
48,1,6:11.0,,D. Motiejūnas misses 2-pt hook shot from 10 ft,8,21
49,1,6:10.0,Defensive rebound by M. Barnes,,8,21
50,1,6:02.0,T. Allen misses 3-pt jump shot from 23 ft,,8,21
51,1,6:01.0,,Defensive rebound by J. Harden,8,21
52,1,5:52.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by J. Harden),8,24
53,1,5:36.0,M. Barnes makes 3-pt jump shot from 26 ft (assist by J. Green),,11,24
54,1,5:26.0,,T. Ariza misses 3-pt jump shot from 24 ft,11,24
55,1,5:25.0,Defensive rebound by Team,,11,24
56,1,5:25.0,,C. Capela enters the game for D. Howard,11,24
57,1,5:25.0,,M. Beasley enters the game for D. Motiejūnas,11,24
58,1,5:25.0,P. Hairston enters the game for T. Allen,,11,24
59,1,5:08.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by P. Hairston),,14,24
60,1,4:57.0,,Turnover by C. Capela (lost ball),14,24
61,1,4:46.0,J. Green makes 2-pt dunk at rim (assist by B. Weber),,16,24
62,1,4:44.0,,Houston full timeout,16,24
63,1,4:31.0,,J. Harden misses 3-pt jump shot from 25 ft,16,24
64,1,4:30.0,Defensive rebound by B. Weber,,16,24
65,1,4:10.0,P. Hairston misses 2-pt jump shot from 21 ft,,16,24
66,1,4:09.0,,Defensive rebound by M. Beasley,16,24
67,1,3:59.0,,M. Beasley makes 2-pt jump shot from 15 ft (assist by J. Harden),16,26
68,1,3:41.0,J. Green misses 2-pt jump shot from 17 ft,,16,26
69,1,3:40.0,,Defensive rebound by P. Beverley,16,26
70,1,3:27.0,,Shooting foul by P. Hairston (drawn by J. Harden),16,26
71,1,3:27.0,,J. Harden makes free throw 1 of 2,16,27
72,1,3:27.0,,J. Terry enters the game for P. Beverley,16,27
73,1,3:27.0,,C. Brewer enters the game for T. Ariza,16,27
74,1,3:27.0,R. McCallum enters the game for R. Hollins,,16,27
75,1,3:27.0,J. Martin enters the game for B. Weber,,16,27
76,1,3:27.0,,J. Harden makes free throw 2 of 2,16,28
77,1,3:14.0,Turnover by J. Green (bad pass; steal by M. Beasley),,16,28
78,1,3:10.0,,Shooting foul by J. Green (drawn by C. Capela),16,28
79,1,3:10.0,,C. Capela makes free throw 1 of 2,16,29
80,1,3:10.0,A. Stepheson enters the game for J. Green,,16,29
81,1,3:10.0,,C. Capela misses free throw 2 of 2,16,29
82,1,3:10.0,Defensive rebound by M. Barnes,,16,29
83,1,2:47.0,J. Martin misses 2-pt jump shot from 3 ft (block by M. Beasley),,16,29
84,1,2:46.0,,Defensive rebound by M. Beasley,16,29
85,1,2:37.0,,M. Beasley makes 2-pt jump shot from 19 ft (assist by J. Terry),16,31
86,1,2:26.0,Shooting foul by J. Terry (drawn by J. Martin),,16,31
87,1,2:26.0,J. Martin makes free throw 1 of 2,,17,31
88,1,2:26.0,J. Martin makes free throw 2 of 2,,18,31
89,1,2:14.0,Offensive charge foul by J. Harden (drawn by J. Martin),,18,31
90,1,2:14.0,,Turnover by J. Harden (offensive foul),18,31
91,1,2:02.0,J. Martin misses 2-pt layup from 2 ft,,18,31
92,1,2:01.0,Offensive rebound by A. Stepheson,,18,31
93,1,2:01.0,A. Stepheson misses 2-pt layup from 2 ft (block by C. Capela),,18,31
94,1,2:00.0,Offensive rebound by Team,,18,31
95,1,1:49.0,P. Hairston misses 3-pt jump shot from 25 ft,,18,31
96,1,1:48.0,,Defensive rebound by M. Beasley,18,31
97,1,1:40.0,,Shooting foul by A. Stepheson (drawn by J. Harden),18,31
98,1,1:40.0,,J. Harden makes free throw 1 of 2,18,32
99,1,1:40.0,,D. Howard enters the game for C. Capela,18,32
100,1,1:40.0,,J. Harden misses free throw 2 of 2,18,32
101,1,1:40.0,Defensive rebound by J. Martin,,18,32
102,1,1:29.0,Turnover by R. McCallum (bad pass; steal by M. Beasley),,18,32
103,1,1:23.0,,J. Harden misses 3-pt jump shot from 24 ft,18,32
104,1,1:22.0,Defensive rebound by J. Martin,,18,32
105,1,1:15.0,M. Barnes misses 2-pt layup from 4 ft,,18,32
106,1,1:12.0,Offensive rebound by M. Barnes,,18,32
107,1,1:12.0,M. Barnes makes 2-pt layup from 1 ft,,20,32
108,1,1:03.0,,M. Beasley misses 3-pt jump shot from 23 ft,20,32
109,1,1:02.0,Defensive rebound by R. McCallum,,20,32
110,1,0:57.0,Flagrant foul type 1 by D. Howard,,20,32
111,1,0:57.0,J. Martin makes flagrant free throw 1 of 2,,21,32
112,1,0:57.0,J. Martin makes flagrant free throw 2 of 2,,22,32
113,1,0:57.0,,P. Beverley enters the game for J. Harden,22,32
114,1,0:46.0,P. Hairston misses 3-pt jump shot from 25 ft,,22,32
115,1,0:45.0,,Defensive rebound by M. Beasley,22,32
116,1,0:30.0,,Shooting foul by J. Martin (drawn by M. Beasley),22,32
117,1,0:30.0,,M. Beasley makes free throw 1 of 2,22,33
118,1,0:30.0,,M. Beasley makes free throw 2 of 2,22,34
119,1,0:09.0,Turnover by R. McCallum (bad pass; steal by M. Beasley),,22,34
120,1,0:03.0,,M. Beasley misses 2-pt layup from 4 ft,22,34
121,1,0:02.0,,Offensive rebound by C. Brewer,22,34
122,1,0:00.0,,C. Brewer misses 2-pt layup at rim,22,34
123,1,0:00.0,,Offensive rebound by Team,22,34
124,2,11:46.0,,Turnover by M. Beasley (bad pass),22,34
125,2,11:26.0,R. McCallum misses 2-pt jump shot from 21 ft,,22,34
126,2,11:25.0,,Defensive rebound by P. Beverley,22,34
127,2,11:12.0,,C. Brewer misses 2-pt jump shot from 17 ft,22,34
128,2,11:11.0,Defensive rebound by P. Hairston,,22,34
129,2,11:01.0,P. Hairston makes 2-pt layup from 2 ft,,24,34
130,2,10:51.0,,D. Howard makes 2-pt hook shot from 6 ft (assist by P. Beverley),24,36
131,2,10:33.0,P. Hairston makes 2-pt layup from 3 ft,,26,36
132,2,10:23.0,,M. Beasley makes 2-pt jump shot from 14 ft,26,38
133,2,10:05.0,J. Martin misses 2-pt jump shot from 4 ft,,26,38
134,2,10:04.0,,Defensive rebound by D. Howard,26,38
135,2,9:49.0,,D. Howard misses 2-pt layup from 1 ft,26,38
136,2,9:48.0,Defensive rebound by A. Stepheson,,26,38
137,2,9:42.0,Shooting foul by M. Beasley (drawn by A. Stepheson),,26,38
138,2,9:42.0,A. Stepheson makes free throw 1 of 2,,27,38
139,2,9:42.0,,D. Motiejūnas enters the game for M. Beasley,27,38
140,2,9:42.0,A. Stepheson makes free throw 2 of 2,,28,38
141,2,9:28.0,,P. Beverley makes 2-pt jump shot from 4 ft,28,40
142,2,9:05.0,A. Stepheson misses 2-pt jump shot from 13 ft,,28,40
143,2,9:04.0,,Defensive rebound by P. Beverley,28,40
144,2,8:59.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by P. Beverley),28,43
145,2,8:39.0,R. McCallum misses 2-pt jump shot from 4 ft (block by D. Howard),,28,43
146,2,8:37.0,Offensive rebound by A. Stepheson,,28,43
147,2,8:37.0,A. Stepheson misses 2-pt layup at rim,,28,43
148,2,8:34.0,,Defensive rebound by D. Howard,28,43
149,2,8:30.0,,C. Brewer misses 2-pt layup from 2 ft,28,43
150,2,8:30.0,Defensive rebound by T. Allen,,28,43
151,2,8:30.0,Personal foul by P. Beverley,,28,43
152,2,8:30.0,Memphis full timeout,,28,43
153,2,8:30.0,B. Weber enters the game for R. McCallum,,28,43
154,2,8:18.0,Shooting foul by D. Howard (drawn by A. Stepheson),,28,43
155,2,8:18.0,A. Stepheson misses free throw 1 of 2,,28,43
156,2,8:18.0,Offensive rebound by Team,,28,43
157,2,8:18.0,,C. Capela enters the game for D. Howard,28,43
158,2,8:18.0,A. Stepheson misses free throw 2 of 2,,28,43
159,2,8:18.0,,Defensive rebound by D. Motiejūnas,28,43
160,2,8:03.0,,D. Motiejūnas makes 2-pt hook shot from 4 ft (assist by P. Beverley),28,45
161,2,8:03.0,,Shooting foul by B. Weber (drawn by D. Motiejūnas),28,45
162,2,8:03.0,,D. Motiejūnas makes free throw 1 of 1,28,46
163,2,7:46.0,Turnover by P. Hairston (lost ball; steal by D. Motiejūnas),,28,46
164,2,7:42.0,,Shooting foul by T. Allen (drawn by D. Motiejūnas),28,46
165,2,7:42.0,,D. Motiejūnas misses free throw 1 of 2,28,46
166,2,7:42.0,,Offensive rebound by Team,28,46
167,2,7:42.0,,D. Motiejūnas misses free throw 2 of 2,28,46
168,2,7:38.0,,Offensive rebound by C. Capela,28,46
169,2,7:38.0,,C. Capela misses 2-pt layup from 1 ft,28,46
170,2,7:36.0,Defensive rebound by T. Allen,,28,46
171,2,7:27.0,T. Allen misses 2-pt jump shot from 4 ft,,28,46
172,2,7:26.0,,Defensive rebound by D. Motiejūnas,28,46
173,2,7:19.0,,P. Beverley misses 3-pt jump shot from 26 ft,28,46
174,2,7:19.0,Defensive rebound by P. Hairston,,28,46
175,2,7:06.0,T. Allen makes 2-pt jump shot from 9 ft (assist by P. Hairston),,30,46
176,2,6:55.0,,Shooting foul by A. Stepheson (drawn by C. Capela),30,46
177,2,6:55.0,,C. Capela misses free throw 1 of 2,30,46
178,2,6:55.0,,Offensive rebound by Team,30,46
179,2,6:55.0,,T. Ariza enters the game for C. Brewer,30,46
180,2,6:55.0,,J. Harden enters the game for J. Terry,30,46
181,2,6:55.0,,C. Capela misses free throw 2 of 2,30,46
182,2,6:55.0,Defensive rebound by T. Allen,,30,46
183,2,6:42.0,J. Martin makes 2-pt layup from 3 ft,,32,46
184,2,6:26.0,,C. Capela misses 2-pt layup from 2 ft,32,46
185,2,6:25.0,,Offensive rebound by D. Motiejūnas,32,46
186,2,6:22.0,,D. Motiejūnas makes 2-pt hook shot from 9 ft,32,48
187,2,6:07.0,Turnover by B. Weber (lost ball; steal by P. Beverley),,32,48
188,2,5:59.0,,T. Ariza misses 3-pt jump shot from 24 ft,32,48
189,2,5:58.0,,Offensive rebound by P. Beverley,32,48
190,2,5:58.0,,J. Harden misses 2-pt layup from 1 ft,32,48
191,2,5:58.0,,Offensive rebound by Team,32,48
192,2,5:58.0,,Houston full timeout,32,48
193,2,5:58.0,M. Barnes enters the game for P. Hairston,,32,48
194,2,5:58.0,R. Hollins enters the game for A. Stepheson,,32,48
195,2,5:52.0,,Turnover by J. Harden (lost ball),32,48
196,2,5:31.0,J. Martin misses 2-pt jump shot from 6 ft (block by P. Beverley),,32,48
197,2,5:31.0,Offensive rebound by Team,,32,48
198,2,5:30.0,Turnover by T. Allen (bad pass; steal by P. Beverley),,32,48
199,2,5:16.0,,C. Capela makes 2-pt dunk at rim (assist by D. Motiejūnas),32,50
200,2,5:06.0,Turnover by B. Weber (bad pass; steal by T. Ariza),,32,50
201,2,5:02.0,,T. Ariza makes 2-pt layup from 1 ft,32,52
202,2,4:49.0,Personal block foul by D. Motiejūnas,,32,52
203,2,4:49.0,J. Green enters the game for J. Martin,,32,52
204,2,4:44.0,Turnover by J. Green (offensive foul),,32,52
205,2,4:44.0,Offensive foul by J. Green (drawn by T. Ariza),,32,52
206,2,4:31.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by P. Beverley),32,55
207,2,4:22.0,Offensive foul by R. Hollins (drawn by D. Motiejūnas),,32,55
208,2,4:22.0,Turnover by R. Hollins (offensive foul),,32,55
209,2,4:22.0,Violation by Team (delay of game),,32,55
210,2,4:22.0,Technical foul by M. Barnes,,32,55
211,2,4:22.0,,J. Harden makes technical free throw,32,56
212,2,4:11.0,,Personal foul by T. Allen,32,56
213,2,4:11.0,R. McCallum enters the game for B. Weber,,32,56
214,2,3:55.0,,J. Harden misses 3-pt jump shot from 25 ft,32,56
215,2,3:54.0,Defensive rebound by R. Hollins,,32,56
216,2,3:35.0,J. Green misses 2-pt layup from 3 ft,,32,56
217,2,3:34.0,Offensive rebound by R. Hollins,,32,56
218,2,3:34.0,R. Hollins makes 2-pt dunk at rim,,34,56
219,2,3:24.0,,Turnover by P. Beverley (lost ball; steal by T. Allen),34,56
220,2,3:20.0,Turnover by T. Allen (bad pass),,34,56
221,2,3:00.0,,D. Motiejūnas misses 2-pt hook shot from 12 ft,34,56
222,2,2:59.0,Defensive rebound by R. Hollins,,34,56
223,2,2:56.0,Memphis full timeout,,34,56
224,2,2:56.0,A. Stepheson enters the game for J. Green,,34,56
225,2,2:56.0,,M. Beasley enters the game for D. Motiejūnas,34,56
226,2,2:56.0,,J. Terry enters the game for P. Beverley,34,56
227,2,2:53.0,R. McCallum misses 2-pt jump shot from 21 ft,,34,56
228,2,2:52.0,Offensive rebound by M. Barnes,,34,56
229,2,2:51.0,Memphis full timeout,,34,56
230,2,2:36.0,R. McCallum misses 2-pt jump shot from 21 ft,,34,56
231,2,2:35.0,,Defensive rebound by M. Beasley,34,56
232,2,2:31.0,,Shooting foul by A. Stepheson (drawn by C. Capela),34,56
233,2,2:31.0,,C. Capela misses free throw 1 of 2,34,56
234,2,2:31.0,,Offensive rebound by Team,34,56
235,2,2:31.0,J. Martin enters the game for R. Hollins,,34,56
236,2,2:31.0,,C. Capela makes free throw 2 of 2,34,57
237,2,2:16.0,Personal foul by C. Capela,,34,57
238,2,2:16.0,A. Stepheson misses free throw 1 of 2,,34,57
239,2,2:16.0,Offensive rebound by Team,,34,57
240,2,2:16.0,A. Stepheson misses free throw 2 of 2,,34,57
241,2,2:16.0,,Defensive rebound by J. Harden,34,57
242,2,1:55.0,,J. Harden misses 2-pt jump shot from 12 ft,34,57
243,2,1:54.0,Defensive rebound by T. Allen,,34,57
244,2,1:41.0,A. Stepheson misses 2-pt jump shot from 5 ft,,34,57
245,2,1:39.0,Offensive rebound by A. Stepheson,,34,57
246,2,1:36.0,A. Stepheson misses 2-pt jump shot from 4 ft (block by J. Harden),,34,57
247,2,1:35.0,,Defensive rebound by M. Beasley,34,57
248,2,1:30.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),34,60
249,2,1:18.0,Personal foul by M. Beasley,,34,60
250,2,1:18.0,J. Martin makes free throw 1 of 2,,35,60
251,2,1:18.0,J. Martin misses free throw 2 of 2,,35,60
252,2,1:18.0,,Defensive rebound by J. Harden,35,60
253,2,1:05.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by J. Harden),35,63
254,2,0:54.0,Personal foul by J. Terry,,35,63
255,2,0:54.0,J. Martin makes free throw 1 of 2,,36,63
256,2,0:54.0,J. Martin makes free throw 2 of 2,,37,63
257,2,0:44.0,,Shooting foul by J. Martin (drawn by C. Capela),37,63
258,2,0:44.0,,C. Capela makes free throw 1 of 2,37,64
259,2,0:44.0,,C. Capela makes free throw 2 of 2,37,65
260,2,0:32.0,M. Barnes misses 2-pt jump shot from 16 ft,,37,65
261,2,0:32.0,,Defensive rebound by J. Harden,37,65
262,2,0:21.0,,Turnover by J. Harden (lost ball; steal by T. Allen),37,65
263,2,0:16.0,T. Allen makes 2-pt layup from 1 ft,,39,65
264,2,0:06.0,,C. Capela misses 2-pt layup from 2 ft,39,65
265,2,0:05.0,Defensive rebound by J. Martin,,39,65
266,2,0:01.0,Shooting foul by M. Beasley (drawn by M. Barnes),,39,65
267,2,0:01.0,M. Barnes makes free throw 1 of 2,,40,65
268,2,0:01.0,,C. Brewer enters the game for M. Beasley,40,65
269,2,0:01.0,M. Barnes makes free throw 2 of 2,,41,65
270,2,0:00.0,,C. Capela misses 3-pt jump shot from 50 ft,41,65
271,2,0:00.0,,Offensive rebound by Team,41,65
272,3,11:34.0,,D. Motiejūnas misses 2-pt hook shot from 9 ft,41,65
273,3,11:33.0,Defensive rebound by M. Barnes,,41,65
274,3,11:23.0,Turnover by B. Weber (bad pass; steal by D. Howard),,41,65
275,3,11:19.0,,Turnover by P. Beverley (bad pass; steal by B. Weber),41,65
276,3,11:15.0,Shooting foul by D. Howard (drawn by R. Hollins),,41,65
277,3,11:15.0,R. Hollins makes free throw 1 of 2,,42,65
278,3,11:15.0,R. Hollins misses free throw 2 of 2,,42,65
279,3,11:15.0,,Defensive rebound by D. Howard,42,65
280,3,11:02.0,,Shooting foul by T. Allen (drawn by J. Harden),42,65
281,3,11:02.0,,J. Harden makes free throw 1 of 3,42,66
282,3,11:02.0,,J. Harden makes free throw 2 of 3,42,67
283,3,11:02.0,,J. Harden makes free throw 3 of 3,42,68
284,3,10:44.0,J. Green misses 3-pt jump shot from 23 ft,,42,68
285,3,10:42.0,Offensive rebound by R. Hollins,,42,68
286,3,10:38.0,R. Hollins makes 2-pt hook shot from 3 ft,,44,68
287,3,10:23.0,,P. Beverley misses 3-pt jump shot from 23 ft,44,68
288,3,10:22.0,,Offensive rebound by D. Howard,44,68
289,3,10:18.0,,D. Motiejūnas makes 2-pt layup from 2 ft (assist by D. Howard),44,70
290,3,9:47.0,B. Weber misses 2-pt jump shot from 14 ft,,44,70
291,3,9:46.0,,Defensive rebound by D. Howard,44,70
292,3,9:41.0,,J. Harden makes 2-pt layup from 1 ft (assist by D. Howard),44,72
293,3,9:27.0,M. Barnes misses 3-pt jump shot from 25 ft,,44,72
294,3,9:26.0,,Defensive rebound by J. Harden,44,72
295,3,9:16.0,,T. Ariza misses 3-pt jump shot from 25 ft,44,72
296,3,9:16.0,,Offensive rebound by D. Motiejūnas,44,72
297,3,9:16.0,,D. Motiejūnas makes 2-pt layup from 1 ft,44,74
298,3,8:59.0,M. Barnes misses 3-pt jump shot from 23 ft,,44,74
299,3,8:59.0,,Defensive rebound by D. Motiejūnas,44,74
300,3,8:47.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),44,77
301,3,8:40.0,Memphis full timeout,,44,77
302,3,8:22.0,R. Hollins misses 2-pt jump shot from 2 ft (block by D. Howard),,44,77
303,3,8:22.0,Offensive rebound by Team,,44,77
304,3,8:19.0,M. Barnes misses 2-pt jump shot from 19 ft,,44,77
305,3,8:19.0,Offensive rebound by R. Hollins,,44,77
306,3,8:07.0,T. Allen misses 3-pt jump shot from 23 ft,,44,77
307,3,8:06.0,,Defensive rebound by D. Howard,44,77
308,3,7:51.0,,D. Motiejūnas misses 2-pt hook shot from 6 ft,44,77
309,3,7:50.0,Defensive rebound by T. Allen,,44,77
310,3,7:41.0,Shooting foul by D. Motiejūnas (drawn by T. Allen),,44,77
311,3,7:41.0,T. Allen misses free throw 1 of 2,,44,77
312,3,7:41.0,Offensive rebound by Team,,44,77
313,3,7:41.0,T. Allen makes free throw 2 of 2,,45,77
314,3,7:28.0,,D. Motiejūnas makes 3-pt jump shot from 23 ft (assist by P. Beverley),45,80
315,3,7:16.0,B. Weber misses 2-pt jump shot from 20 ft,,45,80
316,3,7:15.0,,Defensive rebound by D. Motiejūnas,45,80
317,3,7:01.0,,P. Beverley misses 2-pt jump shot from 9 ft,45,80
318,3,6:59.0,Defensive rebound by B. Weber,,45,80
319,3,6:53.0,M. Barnes makes 2-pt layup from 2 ft (assist by B. Weber),,47,80
320,3,6:40.0,,Shooting foul by R. Hollins (drawn by D. Howard),47,80
321,3,6:40.0,,D. Howard misses free throw 1 of 2,47,80
322,3,6:40.0,,Offensive rebound by Team,47,80
323,3,6:40.0,,C. Brewer enters the game for T. Ariza,47,80
324,3,6:40.0,,D. Howard makes free throw 2 of 2,47,81
325,3,6:28.0,,Violation by D. Motiejūnas (kicked ball),47,81
326,3,6:18.0,T. Allen misses 2-pt jump shot from 20 ft,,47,81
327,3,6:18.0,,Defensive rebound by J. Harden,47,81
328,3,6:07.0,,D. Motiejūnas misses 3-pt jump shot from 23 ft,47,81
329,3,6:07.0,Defensive rebound by M. Barnes,,47,81
330,3,6:04.0,Turnover by M. Barnes (bad pass; steal by J. Harden),,47,81
331,3,5:57.0,,C. Brewer misses 3-pt jump shot from 23 ft,47,81
332,3,5:56.0,,Offensive rebound by D. Howard,47,81
333,3,5:51.0,,D. Motiejūnas makes 2-pt hook shot from 6 ft (assist by D. Howard),47,83
334,3,5:41.0,T. Allen misses 2-pt layup from 2 ft (block by D. Howard),,47,83
335,3,5:39.0,,Defensive rebound by J. Harden,47,83
336,3,5:33.0,,P. Beverley misses 3-pt jump shot from 23 ft,47,83
337,3,5:32.0,Defensive rebound by B. Weber,,47,83
338,3,5:26.0,M. Barnes misses 2-pt jump shot from 11 ft,,47,83
339,3,5:24.0,Offensive rebound by J. Green,,47,83
340,3,5:23.0,J. Green misses 2-pt layup from 1 ft (block by J. Harden),,47,83
341,3,5:22.0,Offensive rebound by J. Green,,47,83
342,3,5:22.0,J. Green makes 2-pt layup from 1 ft,,49,83
343,3,5:00.0,,D. Motiejūnas makes 2-pt jump shot from 16 ft (assist by J. Harden),49,85
344,3,4:48.0,Turnover by M. Barnes (bad pass; steal by P. Beverley),,49,85
345,3,4:46.0,,Personal take foul by J. Green,49,85
346,3,4:46.0,P. Hairston enters the game for M. Barnes,,49,85
347,3,4:46.0,R. McCallum enters the game for T. Allen,,49,85
348,3,4:46.0,,J. Terry enters the game for D. Motiejūnas,49,85
349,3,4:46.0,,A. Goudelock enters the game for J. Harden,49,85
350,3,4:46.0,,M. Beasley enters the game for P. Beverley,49,85
351,3,4:33.0,,D. Howard makes 2-pt layup from 1 ft,49,87
352,3,4:24.0,Turnover by B. Weber (bad pass),,49,87
353,3,4:08.0,,Shooting foul by R. McCallum (drawn by C. Brewer),49,87
354,3,4:08.0,,C. Brewer makes free throw 1 of 2,49,88
355,3,4:08.0,J. Martin enters the game for R. Hollins,,49,88
356,3,4:08.0,,C. Brewer makes free throw 2 of 2,49,89
357,3,3:45.0,J. Green misses 2-pt jump shot from 5 ft,,49,89
358,3,3:44.0,,Defensive rebound by C. Brewer,49,89
359,3,3:35.0,,A. Goudelock misses 2-pt jump shot from 9 ft,49,89
360,3,3:34.0,,Offensive rebound by Team,49,89
361,3,3:34.0,Loose ball foul by J. Martin,,49,89
362,3,3:34.0,,D. Howard makes free throw 1 of 2,49,90
363,3,3:34.0,A. Stepheson enters the game for B. Weber,,49,90
364,3,3:34.0,,D. Howard makes free throw 2 of 2,49,91
365,3,3:10.0,R. McCallum misses 2-pt layup from 3 ft (block by D. Howard),,49,91
366,3,3:10.0,Offensive rebound by Team,,49,91
367,3,3:10.0,Turnover by Team (shot clock),,49,91
368,3,2:56.0,,Turnover by J. Terry (bad pass),49,91
369,3,2:56.0,,Houston full timeout,49,91
370,3,2:56.0,B. Weber enters the game for J. Green,,49,91
371,3,2:43.0,J. Martin makes 2-pt jump shot from 19 ft (assist by R. McCallum),,51,91
372,3,2:30.0,Violation by B. Weber (kicked ball),,51,91
373,3,2:23.0,,D. Howard misses 2-pt layup from 2 ft,51,91
374,3,2:22.0,Defensive rebound by B. Weber,,51,91
375,3,2:10.0,J. Martin misses 2-pt jump shot from 8 ft,,51,91
376,3,2:09.0,,Defensive rebound by Team,51,91
377,3,1:53.0,,M. Beasley makes 3-pt jump shot from 23 ft (assist by J. Terry),51,94
378,3,1:23.0,J. Martin misses 2-pt jump shot from 7 ft,,51,94
379,3,1:22.0,Offensive rebound by A. Stepheson,,51,94
380,3,1:19.0,A. Stepheson misses 2-pt jump shot from 8 ft (block by D. Howard),,51,94
381,3,1:17.0,Offensive rebound by A. Stepheson,,51,94
382,3,1:11.0,P. Hairston misses 3-pt jump shot from 26 ft,,51,94
383,3,1:11.0,,Defensive rebound by D. Howard,51,94
384,3,1:08.0,,Turnover by J. Terry (bad pass; steal by R. McCallum),51,94
385,3,1:00.0,P. Hairston misses 2-pt layup from 1 ft,,51,94
386,3,0:59.0,Offensive rebound by A. Stepheson,,51,94
387,3,0:57.0,A. Stepheson misses 2-pt layup from 1 ft,,51,94
388,3,0:56.0,,Defensive rebound by D. Howard,51,94
389,3,0:51.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by A. Goudelock),51,97
390,3,0:26.0,R. McCallum makes 3-pt jump shot from 24 ft (assist by J. Martin),,54,97
391,3,0:07.0,,Personal take foul by A. Stepheson,54,97
392,3,0:07.0,,D. Howard misses free throw 1 of 2,54,97
393,3,0:07.0,,Offensive rebound by Team,54,97
394,3,0:07.0,,D. Howard misses free throw 2 of 2,54,97
395,3,0:07.0,Defensive rebound by J. Martin,,54,97
