,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,MIAMI_ACTION,MILWAUKEE_SCORE,MIAMI_SCORE
35,1,7:19.0,Offensive rebound by G. Antetokounmpo,,11,7
36,1,7:18.0,Personal foul by J. Richardson (drawn by G. Antetokounmpo),,11,7
37,1,7:14.0,G. Monroe misses 2-pt hook shot from 5 ft,,11,7
38,1,7:13.0,,Defensive rebound by L. Deng,11,7
39,1,7:06.0,,Turnover by D. Wade (bad pass),11,7
40,1,6:52.0,G. Monroe makes 2-pt jump shot from 7 ft,,13,7
41,1,6:37.0,,J. Richardson makes 2-pt dunk at rim,13,9
42,1,6:18.0,Turnover by G. Antetokounmpo (3 sec),,13,9
43,1,6:18.0,,G. Green enters the game for C. Bosh,13,9
44,1,6:04.0,,G. Green misses 2-pt jump shot from 18 ft,13,9
45,1,6:03.0,Defensive rebound by G. Monroe,,13,9
46,1,5:46.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,13,9
47,1,5:45.0,,Defensive rebound by L. Deng,13,9
48,1,5:36.0,,G. Green makes 3-pt jump shot from 24 ft (assist by J. Richardson),13,12
49,1,5:36.0,Milwaukee full timeout,,13,12
50,1,5:36.0,J. Bayless enters the game for G. Antetokounmpo,,13,12
51,1,5:36.0,J. Henson enters the game for G. Monroe,,13,12
52,1,5:22.0,K. Middleton misses 2-pt jump shot from 8 ft,,13,12
53,1,5:21.0,,Defensive rebound by Team,13,12
54,1,5:08.0,,D. Wade misses 2-pt layup from 2 ft,13,12
55,1,5:07.0,Defensive rebound by J. Parker,,13,12
56,1,4:54.0,J. Parker makes 2-pt jump shot from 18 ft (assist by J. Bayless),,15,12
57,1,4:39.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),15,14
58,1,4:25.0,M. Carter-Williams makes 2-pt dunk at rim,,17,14
59,1,4:04.0,,J. Richardson misses 3-pt jump shot from 24 ft,17,14
60,1,4:03.0,Defensive rebound by J. Bayless,,17,14
61,1,3:47.0,J. Henson misses 2-pt hook shot from 10 ft,,17,14
62,1,3:46.0,,Defensive rebound by D. Wade,17,14
63,1,3:35.0,,Shooting foul by J. Henson (drawn by H. Whiteside),17,14
64,1,3:35.0,,H. Whiteside makes free throw 1 of 2,17,15
65,1,3:35.0,,J. Winslow enters the game for D. Wade,17,15
66,1,3:35.0,,C. Bosh enters the game for L. Deng,17,15
67,1,3:35.0,R. Vaughn enters the game for M. Carter-Williams,,17,15
68,1,3:35.0,,H. Whiteside makes free throw 2 of 2,17,16
69,1,3:20.0,K. Middleton misses 2-pt jump shot from 18 ft,,17,16
70,1,3:19.0,,Defensive rebound by H. Whiteside,17,16
71,1,3:11.0,,C. Bosh misses 2-pt jump shot from 19 ft,17,16
72,1,3:10.0,Defensive rebound by J. Bayless,,17,16
73,1,3:01.0,K. Middleton misses 2-pt layup from 2 ft (block by H. Whiteside),,17,16
74,1,3:00.0,Offensive rebound by J. Henson,,17,16
75,1,2:59.0,Turnover by J. Henson (lost ball; steal by J. Richardson),,17,16
76,1,2:55.0,,G. Green misses 2-pt jump shot from 18 ft,17,16
77,1,2:55.0,Defensive rebound by Team,,17,16
78,1,2:55.0,J. O'Bryant enters the game for J. Parker,,17,16
79,1,2:34.0,J. Bayless makes 2-pt jump shot from 19 ft,,19,16
80,1,2:25.0,,Personal foul by J. O'Bryant (drawn by G. Green),19,16
81,1,2:08.0,,J. Richardson misses 2-pt layup from 1 ft (block by J. Henson),19,16
82,1,2:07.0,Defensive rebound by K. Middleton,,19,16
83,1,2:01.0,J. Bayless misses 3-pt jump shot from 25 ft,,19,16
84,1,2:00.0,,Defensive rebound by H. Whiteside,19,16
85,1,1:39.0,,C. Bosh misses 2-pt jump shot from 16 ft,19,16
86,1,1:38.0,,Offensive rebound by H. Whiteside,19,16
87,1,1:36.0,,H. Whiteside makes 2-pt hook shot from 2 ft,19,18
88,1,1:23.0,K. Middleton misses 2-pt jump shot from 13 ft,,19,18
89,1,1:22.0,,Defensive rebound by H. Whiteside,19,18
90,1,1:07.0,,G. Green misses 2-pt jump shot from 13 ft,19,18
91,1,1:06.0,,Offensive rebound by Team,19,18
92,1,1:06.0,G. Monroe enters the game for J. Henson,,19,18
93,1,1:04.0,,Turnover by G. Green (lost ball; steal by J. Bayless),19,18
94,1,0:56.0,Turnover by J. Bayless (bad pass),,19,18
95,1,0:38.0,,J. Richardson misses 3-pt jump shot from 23 ft,19,18
96,1,0:37.0,Defensive rebound by J. O'Bryant,,19,18
97,1,0:30.0,K. Middleton misses 3-pt jump shot from 24 ft,,19,18
98,1,0:29.0,,Defensive rebound by J. Winslow,19,18
99,1,0:05.0,,Turnover by Team (shot clock),19,18
100,1,0:00.0,J. Bayless misses 3-pt jump shot from 24 ft,,19,18
101,1,0:00.0,Offensive rebound by Team,,19,18
102,2,11:47.0,Turnover by J. O'Bryant (dbl dribble),,19,18
103,2,11:31.0,,A. Stoudemire misses 2-pt jump shot from 4 ft,19,18
104,2,11:30.0,Defensive rebound by G. Antetokounmpo,,19,18
105,2,11:14.0,G. Antetokounmpo misses 2-pt jump shot from 11 ft,,19,18
106,2,11:13.0,Offensive rebound by G. Antetokounmpo,,19,18
107,2,11:11.0,G. Antetokounmpo misses 2-pt layup at rim,,19,18
108,2,11:10.0,Offensive rebound by J. O'Bryant,,19,18
109,2,11:09.0,J. O'Bryant makes 2-pt layup at rim,,21,18
110,2,10:56.0,,Personal foul by J. Bayless (drawn by C. Bosh),21,18
111,2,10:51.0,,Personal foul by R. Vaughn (drawn by G. Green),21,18
112,2,10:40.0,,A. Stoudemire makes 2-pt hook shot from 11 ft,21,20
113,2,10:26.0,Turnover by G. Monroe (lost ball),,21,20
114,2,10:10.0,,A. Stoudemire makes 2-pt layup from 1 ft,21,22
115,2,9:50.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,21,22
116,2,9:49.0,,Defensive rebound by J. Winslow,21,22
117,2,9:38.0,,G. Green misses 3-pt jump shot from 25 ft,21,22
118,2,9:37.0,Defensive rebound by J. O'Bryant,,21,22
119,2,9:31.0,Personal foul by A. Stoudemire (drawn by G. Monroe),,21,22
120,2,9:25.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,24,22
121,2,8:55.0,,A. Stoudemire misses 2-pt jump shot from 17 ft,24,22
122,2,8:54.0,Defensive rebound by J. O'Bryant,,24,22
123,2,8:50.0,Shooting foul by A. Stoudemire (drawn by G. Antetokounmpo),,24,22
124,2,8:50.0,Official timeout,,24,22
125,2,8:50.0,G. Antetokounmpo makes free throw 1 of 2,,25,22
126,2,8:50.0,G. Antetokounmpo makes free throw 2 of 2,,26,22
127,2,8:41.0,,Shooting foul by G. Antetokounmpo (drawn by C. Bosh),26,22
128,2,8:41.0,,C. Bosh makes free throw 1 of 2,26,23
129,2,8:41.0,,T. Johnson enters the game for J. Richardson,26,23
130,2,8:41.0,,C. Bosh makes free throw 2 of 2,26,24
131,2,8:18.0,Turnover by G. Monroe (lost ball),,26,24
132,2,8:10.0,,G. Green misses 2-pt jump shot from 19 ft,26,24
133,2,8:09.0,Defensive rebound by G. Monroe,,26,24
134,2,7:54.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),,29,24
135,2,7:33.0,,C. Bosh makes 2-pt jump shot from 6 ft,29,26
136,2,7:16.0,G. Monroe makes 2-pt hook shot from 8 ft (assist by J. O'Bryant),,31,26
137,2,6:48.0,,A. Stoudemire makes 2-pt hook shot from 4 ft,31,28
138,2,6:29.0,G. Monroe misses 2-pt hook shot from 7 ft,,31,28
139,2,6:28.0,,Defensive rebound by T. Johnson,31,28
140,2,6:12.0,,C. Bosh makes 2-pt dunk at rim,31,30
141,2,5:55.0,G. Monroe misses 2-pt jump shot from 14 ft,,31,30
142,2,5:54.0,Offensive rebound by J. Bayless,,31,30
143,2,5:45.0,R. Vaughn misses 2-pt jump shot from 16 ft,,31,30
144,2,5:44.0,,Defensive rebound by J. Winslow,31,30
145,2,5:40.0,,J. Winslow makes 2-pt dunk at rim (assist by G. Green),31,32
146,2,5:40.0,Milwaukee full timeout,,31,32
147,2,5:40.0,,D. Wade enters the game for C. Bosh,31,32
148,2,5:40.0,,L. Deng enters the game for G. Green,31,32
149,2,5:40.0,,H. Whiteside enters the game for A. Stoudemire,31,32
150,2,5:40.0,J. Henson enters the game for G. Monroe,,31,32
151,2,5:40.0,J. Parker enters the game for R. Vaughn,,31,32
152,2,5:40.0,M. Carter-Williams enters the game for J. O'Bryant,,31,32
153,2,5:27.0,M. Carter-Williams misses 2-pt jump shot from 10 ft,,31,32
154,2,5:26.0,Offensive rebound by M. Carter-Williams,,31,32
155,2,5:25.0,M. Carter-Williams makes 2-pt layup at rim,,33,32
156,2,5:08.0,,D. Wade misses 2-pt jump shot from 16 ft,33,32
157,2,5:07.0,Defensive rebound by G. Antetokounmpo,,33,32
158,2,5:01.0,G. Antetokounmpo makes 2-pt dunk at rim,,35,32
159,2,4:38.0,,L. Deng misses 2-pt jump shot from 15 ft,35,32
160,2,4:37.0,,Offensive rebound by H. Whiteside,35,32
161,2,4:36.0,,Shooting foul by J. Henson (drawn by H. Whiteside),35,32
162,2,4:36.0,,H. Whiteside misses free throw 1 of 2,35,32
163,2,4:36.0,,Offensive rebound by Team,35,32
164,2,4:36.0,K. Middleton enters the game for J. Bayless,,35,32
165,2,4:36.0,,H. Whiteside makes free throw 2 of 2,35,33
166,2,4:16.0,J. Parker makes 2-pt jump shot from 6 ft,,37,33
167,2,3:55.0,,Turnover by T. Johnson (step out of bounds),37,33
168,2,3:44.0,Def 3 sec tech foul by H. Whiteside,,37,33
169,2,3:44.0,K. Middleton makes technical free throw,,38,33
170,2,3:41.0,Turnover by J. Parker (bad pass; steal by T. Johnson),,38,33
171,2,3:38.0,,Turnover by T. Johnson (lost ball; steal by K. Middleton),38,33
172,2,3:33.0,K. Middleton makes 2-pt dunk at rim,,40,33
173,2,3:29.0,,Miami full timeout,40,33
174,2,3:29.0,,C. Bosh enters the game for J. Winslow,40,33
175,2,3:21.0,,Turnover by T. Johnson (lost ball; steal by M. Carter-Williams),40,33
176,2,3:19.0,Turnover by J. Henson (lost ball),,40,33
177,2,2:56.0,,L. Deng misses 3-pt jump shot from 24 ft,40,33
178,2,2:55.0,,Offensive rebound by D. Wade,40,33
179,2,2:53.0,,D. Wade makes 2-pt layup at rim,40,35
180,2,2:38.0,K. Middleton makes 2-pt jump shot from 11 ft,,42,35
181,2,2:22.0,,Personal foul by J. Henson (drawn by H. Whiteside),42,35
182,2,2:22.0,,H. Whiteside misses free throw 1 of 2,42,35
183,2,2:22.0,,Offensive rebound by Team,42,35
184,2,2:22.0,G. Monroe enters the game for J. Henson,,42,35
185,2,2:22.0,,H. Whiteside misses free throw 2 of 2,42,35
186,2,2:21.0,,Offensive rebound by C. Bosh,42,35
187,2,2:20.0,,Personal foul by G. Antetokounmpo (drawn by C. Bosh),42,35
188,2,2:20.0,,C. Bosh makes free throw 1 of 2,42,36
189,2,2:20.0,,C. Bosh makes free throw 2 of 2,42,37
190,2,2:12.0,Personal foul by T. Johnson (drawn by M. Carter-Williams),,42,37
191,2,2:12.0,,J. Richardson enters the game for T. Johnson,42,37
192,2,2:05.0,Shooting foul by J. Richardson (drawn by M. Carter-Williams),,42,37
193,2,2:05.0,M. Carter-Williams misses free throw 1 of 2,,42,37
194,2,2:05.0,Offensive rebound by Team,,42,37
195,2,2:05.0,J. Bayless enters the game for G. Antetokounmpo,,42,37
196,2,2:05.0,M. Carter-Williams makes free throw 2 of 2,,43,37
197,2,1:58.0,,Turnover by D. Wade (discontinued dribble),43,37
198,2,1:43.0,K. Middleton makes 2-pt jump shot from 16 ft,,45,37
199,2,1:33.0,,Shooting foul by J. Parker (drawn by C. Bosh),45,37
200,2,1:33.0,,C. Bosh makes free throw 1 of 2,45,38
201,2,1:33.0,,C. Bosh makes free throw 2 of 2,45,39
202,2,1:17.0,J. Parker makes 2-pt jump shot from 15 ft (assist by K. Middleton),,47,39
203,2,1:03.0,,Offensive foul by C. Bosh (drawn by M. Carter-Williams),47,39
204,2,1:03.0,,Turnover by C. Bosh (offensive foul),47,39
205,2,0:53.0,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),,49,39
206,2,0:48.0,,Miami full timeout,49,39
207,2,0:48.0,,G. Green enters the game for J. Richardson,49,39
208,2,0:33.0,,L. Deng misses 2-pt jump shot from 19 ft,49,39
209,2,0:32.0,Defensive rebound by G. Monroe,,49,39
210,2,0:13.0,G. Monroe misses 2-pt hook shot from 8 ft,,49,39
211,2,0:11.0,,Defensive rebound by C. Bosh,49,39
212,2,0:04.0,,D. Wade misses 2-pt layup from 2 ft (block by G. Monroe),49,39
213,2,0:03.0,,Offensive rebound by Team,49,39
214,2,0:02.0,,G. Green misses 3-pt jump shot from 23 ft,49,39
215,2,0:00.0,,Offensive rebound by Team,49,39
216,3,11:39.0,K. Middleton makes 2-pt jump shot from 15 ft,,51,39
217,3,11:21.0,,C. Bosh makes 2-pt jump shot from 12 ft,51,41
218,3,11:03.0,K. Middleton misses 2-pt jump shot from 18 ft,,51,41
219,3,11:02.0,,Defensive rebound by T. Johnson,51,41
220,3,10:53.0,,H. Whiteside makes 2-pt dunk at rim (assist by L. Deng),51,43
221,3,10:34.0,J. Parker misses 2-pt jump shot from 9 ft,,51,43
222,3,10:33.0,,Defensive rebound by T. Johnson,51,43
223,3,10:22.0,,D. Wade misses 2-pt jump shot from 11 ft,51,43
224,3,10:21.0,Defensive rebound by M. Carter-Williams,,51,43
225,3,10:16.0,Turnover by M. Carter-Williams (bad pass; steal by C. Bosh),,51,43
226,3,9:59.0,,C. Bosh misses 2-pt jump shot from 3 ft,51,43
227,3,9:58.0,Defensive rebound by G. Monroe,,51,43
228,3,9:56.0,Turnover by G. Antetokounmpo (dbl dribble),,51,43
229,3,9:46.0,,Shooting foul by M. Carter-Williams (drawn by T. Johnson),51,43
230,3,9:46.0,Violation by G. Antetokounmpo (lane),,51,43
231,3,9:46.0,,T. Johnson makes free throw 1 of 2,51,44
232,3,9:46.0,,T. Johnson makes free throw 2 of 2,51,45
233,3,9:20.0,G. Monroe makes 2-pt layup from 1 ft,,53,45
234,3,9:08.0,,D. Wade misses 3-pt jump shot from 22 ft,53,45
235,3,9:06.0,Defensive rebound by G. Monroe,,53,45
236,3,8:55.0,G. Monroe makes 2-pt jump shot from 5 ft,,55,45
237,3,8:41.0,,Turnover by C. Bosh (lost ball; steal by M. Carter-Williams),55,45
238,3,8:38.0,Shooting foul by D. Wade (drawn by K. Middleton),,55,45
239,3,8:38.0,K. Middleton makes free throw 1 of 2,,56,45
240,3,8:38.0,K. Middleton makes free throw 2 of 2,,57,45
241,3,8:21.0,,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),57,47
242,3,8:03.0,M. Carter-Williams makes 2-pt layup from 1 ft,,59,47
243,3,7:52.0,,T. Johnson misses 2-pt layup at rim (block by G. Antetokounmpo),59,47
244,3,7:51.0,Defensive rebound by G. Antetokounmpo,,59,47
245,3,7:49.0,Turnover by G. Antetokounmpo (bad pass),,59,47
246,3,7:35.0,,Turnover by D. Wade (bad pass),59,47
247,3,7:26.0,G. Monroe misses 2-pt hook shot from 4 ft,,59,47
248,3,7:25.0,,Defensive rebound by H. Whiteside,59,47
249,3,7:07.0,,Turnover by C. Bosh (bad pass),59,47
250,3,6:49.0,K. Middleton misses 2-pt layup from 2 ft,,59,47
251,3,6:48.0,,Defensive rebound by H. Whiteside,59,47
252,3,6:34.0,,T. Johnson misses 3-pt jump shot from 25 ft,59,47
253,3,6:33.0,Defensive rebound by G. Monroe,,59,47
254,3,6:18.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by J. Parker),,61,47
255,3,6:18.0,,Miami full timeout,61,47
256,3,6:18.0,J. Henson enters the game for G. Monroe,,61,47
257,3,6:18.0,,G. Green enters the game for H. Whiteside,61,47
258,3,6:01.0,,C. Bosh misses 2-pt layup from 2 ft,61,47
259,3,5:59.0,,Offensive rebound by C. Bosh,61,47
260,3,5:57.0,,C. Bosh misses 2-pt layup from 1 ft (block by J. Henson),61,47
261,3,5:57.0,Defensive rebound by K. Middleton,,61,47
262,3,5:50.0,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),,63,47
263,3,5:23.0,,C. Bosh misses 2-pt jump shot from 17 ft,63,47
264,3,5:22.0,Defensive rebound by Team,,63,47
265,3,5:09.0,J. Henson makes 2-pt dunk at rim (assist by K. Middleton),,65,47
266,3,5:09.0,Shooting foul by C. Bosh (drawn by J. Henson),,65,47
267,3,5:09.0,J. Henson makes free throw 1 of 1,,66,47
268,3,4:55.0,,Turnover by D. Wade (lost ball),66,47
269,3,4:55.0,,J. Richardson enters the game for D. Wade,66,47
270,3,4:44.0,Shooting block foul by L. Deng (drawn by G. Antetokounmpo),,66,47
271,3,4:44.0,,Technical foul by D. Wade,66,47
272,3,4:44.0,K. Middleton makes technical free throw,,67,47
273,3,4:44.0,G. Antetokounmpo makes free throw 1 of 2,,68,47
274,3,4:44.0,,J. Winslow enters the game for L. Deng,68,47
275,3,4:44.0,G. Antetokounmpo makes free throw 2 of 2,,69,47
276,3,4:22.0,,C. Bosh makes 2-pt layup from 3 ft,69,49
277,3,3:55.0,J. Henson makes 2-pt hook shot from 11 ft (assist by G. Antetokounmpo),,71,49
278,3,3:34.0,,C. Bosh makes 3-pt jump shot from 25 ft,71,52
279,3,3:22.0,Turnover by G. Antetokounmpo (bad pass; steal by J. Richardson),,71,52
280,3,3:16.0,,G. Green misses 2-pt layup from 3 ft,71,52
281,3,3:15.0,,Offensive rebound by J. Richardson,71,52
282,3,2:58.0,,T. Johnson misses 2-pt jump shot from 21 ft,71,52
283,3,2:57.0,Defensive rebound by M. Carter-Williams,,71,52
284,3,2:42.0,K. Middleton misses 3-pt jump shot from 24 ft,,71,52
285,3,2:41.0,,Defensive rebound by Team,71,52
286,3,2:41.0,Milwaukee full timeout,,71,52
287,3,2:41.0,J. Bayless enters the game for G. Antetokounmpo,,71,52
288,3,2:24.0,,G. Green makes 3-pt jump shot from 24 ft (assist by C. Bosh),71,55
289,3,2:00.0,K. Middleton misses 2-pt jump shot from 17 ft,,71,55
290,3,1:59.0,,Defensive rebound by J. Richardson,71,55
291,3,1:47.0,,G. Green misses 3-pt jump shot from 24 ft,71,55
292,3,1:46.0,Defensive rebound by K. Middleton,,71,55
293,3,1:27.0,J. Parker makes 2-pt jump shot from 16 ft,,73,55
294,3,1:07.0,,J. Richardson misses 3-pt jump shot from 24 ft,73,55
295,3,1:06.0,Defensive rebound by J. Parker,,73,55
296,3,0:53.0,Turnover by J. Parker (traveling),,73,55
297,3,0:53.0,,L. Deng enters the game for G. Green,73,55
298,3,0:53.0,J. O'Bryant enters the game for M. Carter-Williams,,73,55
299,3,0:39.0,,Shooting foul by J. Bayless (drawn by L. Deng),73,55
300,3,0:39.0,,L. Deng makes free throw 1 of 2,73,56
301,3,0:39.0,,L. Deng makes free throw 2 of 2,73,57
302,3,0:20.0,J. Henson makes 2-pt jump shot from 9 ft (assist by K. Middleton),,75,57
303,4,11:36.0,,J. Winslow misses 3-pt jump shot from 22 ft,75,57
304,4,11:35.0,Defensive rebound by K. Middleton,,75,57
305,4,11:13.0,J. O'Bryant makes 2-pt jump shot from 19 ft (assist by J. Bayless),,77,57
306,4,10:56.0,,Personal foul by J. Henson (drawn by H. Whiteside),77,57
307,4,10:56.0,G. Monroe enters the game for J. Henson,,77,57
308,4,10:40.0,,J. Winslow misses 3-pt jump shot from 23 ft,77,57
309,4,10:39.0,,Offensive rebound by H. Whiteside,77,57
310,4,10:33.0,,H. Whiteside makes 2-pt layup from 1 ft,77,59
311,4,10:20.0,Personal foul by H. Whiteside (drawn by G. Monroe),,77,59
312,4,10:19.0,Offensive foul by J. Bayless (drawn by J. Richardson),,77,59
313,4,10:19.0,Turnover by J. Bayless (offensive foul),,77,59
314,4,10:19.0,J. Parker enters the game for J. O'Bryant,,77,59
315,4,10:01.0,,Turnover by H. Whiteside (traveling),77,59
316,4,9:48.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,79,59
317,4,9:31.0,,J. Richardson misses 3-pt jump shot from 24 ft,79,59
318,4,9:30.0,Defensive rebound by K. Middleton,,79,59
319,4,9:19.0,J. Parker misses 2-pt hook shot from 6 ft,,79,59
320,4,9:18.0,,Defensive rebound by Team,79,59
321,4,9:18.0,Loose ball foul by G. Monroe (drawn by L. Deng),,79,59
322,4,9:01.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),79,61
323,4,8:47.0,K. Middleton misses 2-pt jump shot from 16 ft,,79,61
324,4,8:46.0,,Defensive rebound by H. Whiteside,79,61
325,4,8:36.0,,J. Richardson misses 3-pt jump shot from 23 ft,79,61
326,4,8:35.0,Defensive rebound by G. Monroe,,79,61
327,4,8:26.0,Turnover by G. Antetokounmpo (5 sec),,79,61
328,4,8:26.0,Official timeout,,79,61
329,4,8:14.0,,L. Deng makes 2-pt layup from 1 ft (assist by T. Johnson),79,63
330,4,7:53.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by K. Middleton),,82,63
331,4,7:28.0,,J. Richardson misses 2-pt jump shot from 11 ft,82,63
332,4,7:27.0,,Offensive rebound by H. Whiteside,82,63
333,4,7:27.0,,Shooting foul by K. Middleton (drawn by H. Whiteside),82,63
334,4,7:27.0,,H. Whiteside makes free throw 1 of 2,82,64
335,4,7:27.0,,H. Whiteside makes free throw 2 of 2,82,65
336,4,7:09.0,K. Middleton makes 2-pt jump shot from 16 ft (assist by J. Bayless),,84,65
337,4,6:49.0,,L. Deng makes 2-pt layup from 1 ft,84,67
338,4,6:28.0,J. Parker misses 2-pt jump shot from 6 ft (block by H. Whiteside),,84,67
339,4,6:27.0,Offensive rebound by Team,,84,67
340,4,6:22.0,K. Middleton makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),,86,67
341,4,6:06.0,,Turnover by L. Deng (lost ball; steal by K. Middleton),86,67
342,4,6:04.0,Clear path foul by J. Richardson,,86,67
343,4,6:04.0,,C. Bosh enters the game for J. Winslow,86,67
344,4,6:04.0,J. Parker makes clear path free throw 1 of 2,,87,67
345,4,6:04.0,J. Parker misses clear path free throw 2 of 2,,87,67
346,4,6:04.0,Offensive rebound by Team,,87,67
347,4,5:56.0,Turnover by J. Bayless (bad pass; steal by T. Johnson),,87,67
348,4,5:40.0,,T. Johnson misses 3-pt jump shot from 24 ft,87,67
349,4,5:39.0,Defensive rebound by G. Monroe,,87,67
350,4,5:22.0,G. Antetokounmpo makes 2-pt jump shot from 8 ft,,89,67
351,4,5:08.0,,Def 3 sec tech foul by G. Antetokounmpo,89,67
352,4,5:08.0,,Miami full timeout,89,67
353,4,5:08.0,,C. Bosh makes technical free throw,89,68
354,4,4:54.0,,Turnover by Team (shot clock),89,68
355,4,4:54.0,R. Vaughn enters the game for K. Middleton,,89,68
356,4,4:29.0,G. Monroe misses 2-pt layup from 2 ft,,89,68
357,4,4:28.0,,Defensive rebound by H. Whiteside,89,68
358,4,4:18.0,,C. Bosh makes 2-pt hook shot from 7 ft (assist by L. Deng),89,70
359,4,3:57.0,G. Antetokounmpo misses 2-pt hook shot from 6 ft,,89,70
360,4,3:57.0,Offensive rebound by G. Monroe,,89,70
361,4,3:56.0,Shooting foul by C. Bosh (drawn by G. Monroe),,89,70
362,4,3:56.0,G. Monroe makes free throw 1 of 2,,90,70
363,4,3:56.0,J. O'Bryant enters the game for G. Antetokounmpo,,90,70
364,4,3:56.0,G. Monroe makes free throw 2 of 2,,91,70
365,4,3:39.0,,L. Deng makes 3-pt jump shot from 25 ft (assist by H. Whiteside),91,73
366,4,3:12.0,R. Vaughn misses 3-pt jump shot from 24 ft,,91,73
367,4,3:11.0,,Defensive rebound by C. Bosh,91,73
368,4,3:02.0,,T. Johnson misses 3-pt jump shot from 24 ft,91,73
369,4,3:01.0,Defensive rebound by J. O'Bryant,,91,73
370,4,2:58.0,Turnover by J. O'Bryant (lost ball; steal by J. Richardson),,91,73
371,4,2:55.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by C. Bosh),91,75
372,4,2:55.0,,Shooting foul by R. Vaughn (drawn by H. Whiteside),91,75
373,4,2:55.0,Milwaukee full timeout,,91,75
374,4,2:55.0,,J. Winslow enters the game for C. Bosh,91,75
375,4,2:55.0,M. Plumlee enters the game for G. Monroe,,91,75
376,4,2:55.0,,H. Whiteside makes free throw 1 of 1,91,76
377,4,2:36.0,J. Bayless misses 3-pt jump shot from 24 ft,,91,76
378,4,2:35.0,,Defensive rebound by T. Johnson,91,76
379,4,2:09.0,,J. Winslow misses 3-pt jump shot from 24 ft,91,76
380,4,2:08.0,Defensive rebound by R. Vaughn,,91,76
381,4,1:46.0,Turnover by Team (shot clock),,91,76
382,4,1:46.0,T. Ennis enters the game for R. Vaughn,,91,76
383,4,1:33.0,,Personal foul by T. Ennis (drawn by T. Johnson),91,76
384,4,1:33.0,,T. Johnson misses free throw 1 of 2,91,76
