,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MEMPHIS_ACTION,SACRAMENTO_SCORE,MEMPHIS_SCORE
38,1,6:28.0,,Defensive rebound by M. Conley,10,15
39,1,6:24.0,,C. Lee makes 2-pt layup from 2 ft (assist by M. Conley),10,17
40,1,6:16.0,K. Koufos misses 2-pt jump shot from 6 ft (block by M. Gasol),,10,17
41,1,6:14.0,,Defensive rebound by M. Conley,10,17
42,1,6:08.0,,T. Allen misses 2-pt jump shot from 13 ft,10,17
43,1,6:06.0,Defensive rebound by R. Rondo,,10,17
44,1,6:05.0,Sacramento full timeout,,10,17
45,1,6:05.0,,M. Chalmers enters the game for M. Conley,10,17
46,1,5:54.0,R. Gay misses 2-pt jump shot from 11 ft,,10,17
47,1,5:52.0,Offensive rebound by K. Koufos,,10,17
48,1,5:46.0,B. McLemore misses 3-pt jump shot from 22 ft,,10,17
49,1,5:45.0,,Defensive rebound by T. Allen,10,17
50,1,5:23.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by M. Gasol),10,20
51,1,5:12.0,Shooting foul by Z. Randolph (drawn by D. Cousins),,10,20
52,1,5:12.0,D. Cousins makes free throw 1 of 2,,11,20
53,1,5:12.0,D. Cousins makes free throw 2 of 2,,12,20
54,1,4:59.0,,M. Gasol misses 2-pt hook shot from 5 ft,12,20
55,1,4:57.0,,Offensive rebound by Team,12,20
56,1,4:57.0,,J. Green enters the game for T. Allen,12,20
57,1,4:50.0,,M. Chalmers misses 2-pt jump shot from 6 ft,12,20
58,1,4:49.0,Defensive rebound by K. Koufos,,12,20
59,1,4:43.0,R. Rondo makes 2-pt layup from 1 ft,,14,20
60,1,4:18.0,,J. Green makes 2-pt jump shot from 17 ft,14,22
61,1,4:04.0,D. Cousins makes 2-pt layup from 1 ft,,16,22
62,1,3:57.0,,Personal foul by K. Koufos (drawn by M. Chalmers),16,22
63,1,3:57.0,D. Collison enters the game for B. McLemore,,16,22
64,1,3:57.0,W. Cauley-Stein enters the game for D. Cousins,,16,22
65,1,3:47.0,,Z. Randolph makes 2-pt layup from 1 ft,16,24
66,1,3:26.0,K. Koufos makes 2-pt hook shot from 5 ft (assist by R. Gay),,18,24
67,1,3:26.0,,Memphis full timeout,18,24
68,1,3:26.0,,M. Barnes enters the game for Z. Randolph,18,24
69,1,3:03.0,,M. Barnes misses 3-pt jump shot from 25 ft,18,24
70,1,3:03.0,,Offensive rebound by Team,18,24
71,1,3:03.0,Loose ball foul by R. Rondo (drawn by J. Green),,18,24
72,1,3:03.0,O. Casspi enters the game for W. Cauley-Stein,,18,24
73,1,2:58.0,,J. Green misses 3-pt jump shot from 24 ft,18,24
74,1,2:56.0,Defensive rebound by K. Koufos,,18,24
75,1,2:49.0,Turnover by R. Rondo (bad pass; steal by J. Green),,18,24
76,1,2:45.0,,J. Green makes 2-pt layup from 1 ft,18,26
77,1,2:33.0,Turnover by R. Gay (bad pass; steal by M. Gasol),,18,26
78,1,2:29.0,Violation by R. Gay (def goaltending),,18,26
79,1,2:29.0,,J. Green makes 2-pt layup at rim (assist by M. Chalmers),18,28
80,1,2:19.0,K. Koufos misses 2-pt hook shot from 4 ft,,18,28
81,1,2:18.0,,Defensive rebound by Team,18,28
82,1,2:18.0,J. Anderson enters the game for R. Rondo,,18,28
83,1,2:04.0,,M. Gasol misses 2-pt dunk at rim,18,28
84,1,2:01.0,Defensive rebound by O. Casspi,,18,28
85,1,1:51.0,O. Casspi misses 3-pt jump shot from 24 ft,,18,28
86,1,1:51.0,,Defensive rebound by M. Gasol,18,28
87,1,1:40.0,,Shooting foul by K. Koufos (drawn by J. Green),18,28
88,1,1:40.0,,J. Green makes free throw 1 of 2,18,29
89,1,1:40.0,,J. Green makes free throw 2 of 2,18,30
90,1,1:28.0,D. Collison makes 2-pt jump shot from 15 ft,,20,30
91,1,1:10.0,,C. Lee makes 2-pt jump shot from 20 ft,20,32
92,1,1:00.0,K. Koufos misses 2-pt hook shot from 6 ft,,20,32
93,1,0:59.0,,Defensive rebound by Team,20,32
94,1,0:41.0,,J. Green makes 2-pt layup at rim,20,34
95,1,0:33.0,Personal foul by J. Green (drawn by R. Gay),,20,34
96,1,0:27.0,D. Collison misses 2-pt layup at rim (block by M. Barnes),,20,34
97,1,0:27.0,Offensive rebound by Team,,20,34
98,1,0:20.0,Personal foul by M. Barnes (drawn by O. Casspi),,20,34
99,1,0:20.0,O. Casspi makes free throw 1 of 2,,21,34
100,1,0:20.0,O. Casspi makes free throw 2 of 2,,22,34
101,1,0:01.0,,M. Gasol makes 2-pt jump shot from 9 ft (assist by M. Chalmers),22,36
102,2,11:42.0,O. Casspi misses 3-pt jump shot from 25 ft,,22,36
103,2,11:41.0,,Defensive rebound by M. Barnes,22,36
104,2,11:24.0,,M. Chalmers misses 3-pt jump shot from 22 ft,22,36
105,2,11:22.0,Defensive rebound by O. Casspi,,22,36
106,2,11:18.0,Shooting foul by M. Chalmers (drawn by D. Collison),,22,36
107,2,11:18.0,D. Collison makes free throw 1 of 2,,23,36
108,2,11:18.0,D. Collison makes free throw 2 of 2,,24,36
109,2,11:01.0,,M. Barnes misses 2-pt layup from 1 ft (block by D. Cousins),24,36
110,2,11:01.0,Defensive rebound by Team,,24,36
111,2,11:01.0,,Loose ball foul by R. Hollins (drawn by O. Casspi),24,36
112,2,10:46.0,D. Cousins misses 2-pt jump shot from 7 ft,,24,36
113,2,10:44.0,,Defensive rebound by J. Green,24,36
114,2,10:35.0,,M. Chalmers misses 2-pt jump shot from 5 ft,24,36
115,2,10:34.0,,Offensive rebound by M. Chalmers,24,36
116,2,10:25.0,,M. Chalmers makes 2-pt jump shot from 7 ft (assist by M. Barnes),24,38
117,2,10:19.0,J. Anderson misses 2-pt layup at rim (block by M. Barnes),,24,38
118,2,10:16.0,,Defensive rebound by M. Chalmers,24,38
119,2,10:11.0,,M. Barnes misses 3-pt jump shot from 23 ft,24,38
120,2,10:10.0,Defensive rebound by O. Casspi,,24,38
121,2,10:05.0,Personal block foul by R. Hollins (drawn by D. Cousins),,24,38
122,2,10:05.0,,M. Conley enters the game for M. Chalmers,24,38
123,2,9:54.0,Turnover by D. Cousins (bad pass),,24,38
124,2,9:40.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Conley),24,41
125,2,9:27.0,B. McLemore misses 2-pt jump shot from 18 ft,,24,41
126,2,9:26.0,,Defensive rebound by V. Carter,24,41
127,2,9:22.0,,Personal foul by B. McLemore (drawn by J. Green),24,41
128,2,9:22.0,W. Cauley-Stein enters the game for J. Anderson,,24,41
129,2,9:15.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Green),24,44
130,2,9:11.0,Sacramento full timeout,,24,44
131,2,8:53.0,D. Collison misses 2-pt jump shot from 3 ft,,24,44
132,2,8:51.0,,Defensive rebound by R. Hollins,24,44
133,2,8:44.0,,M. Barnes misses 2-pt layup from 1 ft,24,44
134,2,8:42.0,Defensive rebound by O. Casspi,,24,44
135,2,8:36.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),,27,44
136,2,8:23.0,,Turnover by R. Hollins (lost ball; steal by D. Cousins),27,44
137,2,8:21.0,Shooting foul by R. Hollins (drawn by D. Cousins),,27,44
138,2,8:21.0,D. Cousins makes free throw 1 of 2,,28,44
139,2,8:21.0,D. Cousins misses free throw 2 of 2,,28,44
140,2,8:20.0,,Defensive rebound by M. Barnes,28,44
141,2,8:11.0,,Shooting foul by W. Cauley-Stein (drawn by R. Hollins),28,44
142,2,8:11.0,,R. Hollins misses free throw 1 of 2,28,44
143,2,8:11.0,,Offensive rebound by Team,28,44
144,2,8:11.0,K. Koufos enters the game for D. Cousins,,28,44
145,2,8:11.0,,R. Hollins makes free throw 2 of 2,28,45
146,2,7:57.0,O. Casspi misses 3-pt jump shot from 24 ft,,28,45
147,2,7:55.0,Offensive rebound by K. Koufos,,28,45
148,2,7:40.0,Shooting foul by V. Carter (drawn by B. McLemore),,28,45
149,2,7:40.0,B. McLemore makes free throw 1 of 2,,29,45
150,2,7:40.0,,Z. Randolph enters the game for R. Hollins,29,45
151,2,7:40.0,R. Rondo enters the game for D. Collison,,29,45
152,2,7:40.0,B. McLemore makes free throw 2 of 2,,30,45
153,2,7:21.0,,J. Green makes 2-pt jump shot from 11 ft,30,47
154,2,7:14.0,Turnover by B. McLemore (lost ball; steal by M. Barnes),,30,47
155,2,7:10.0,Violation by W. Cauley-Stein (def goaltending),,30,47
156,2,7:10.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Barnes),30,49
157,2,6:56.0,Turnover by B. McLemore (bad pass; steal by M. Barnes),,30,49
158,2,6:52.0,,V. Carter makes 2-pt layup at rim (assist by M. Conley),30,51
159,2,6:52.0,,Shooting foul by O. Casspi (drawn by V. Carter),30,51
160,2,6:52.0,R. Gay enters the game for K. Koufos,,30,51
161,2,6:52.0,,V. Carter makes free throw 1 of 1,30,52
162,2,6:35.0,B. McLemore makes 3-pt jump shot from 24 ft (assist by R. Rondo),,33,52
163,2,6:15.0,,V. Carter makes 2-pt dunk at rim (assist by Z. Randolph),33,54
164,2,5:58.0,R. Gay makes 2-pt jump shot from 19 ft (assist by R. Rondo),,35,54
165,2,5:26.0,,M. Barnes misses 3-pt jump shot from 26 ft,35,54
166,2,5:25.0,Defensive rebound by W. Cauley-Stein,,35,54
167,2,5:16.0,R. Gay misses 3-pt jump shot from 25 ft,,35,54
168,2,5:14.0,,Defensive rebound by Z. Randolph,35,54
169,2,5:11.0,,Memphis full timeout,35,54
170,2,5:11.0,,T. Allen enters the game for J. Green,35,54
171,2,5:11.0,,C. Lee enters the game for M. Barnes,35,54
172,2,5:11.0,J. Anderson enters the game for O. Casspi,,35,54
173,2,5:03.0,,Turnover by M. Conley (lost ball),35,54
174,2,4:51.0,Shooting foul by M. Conley (drawn by J. Anderson),,35,54
175,2,4:51.0,J. Anderson makes free throw 1 of 2,,36,54
176,2,4:51.0,J. Anderson makes free throw 2 of 2,,37,54
177,2,4:31.0,,V. Carter misses 3-pt jump shot from 24 ft,37,54
178,2,4:30.0,Defensive rebound by B. McLemore,,37,54
179,2,4:21.0,J. Anderson makes 2-pt layup at rim,,39,54
180,2,4:01.0,,Z. Randolph makes 2-pt hook shot from 4 ft,39,56
181,2,3:55.0,Turnover by R. Rondo (lost ball),,39,56
182,2,3:55.0,D. Collison enters the game for B. McLemore,,39,56
183,2,3:55.0,,M. Gasol enters the game for V. Carter,39,56
184,2,3:41.0,,Turnover by C. Lee (bad pass; steal by R. Gay),39,56
185,2,3:35.0,D. Collison misses 2-pt layup from 1 ft,,39,56
186,2,3:33.0,,Defensive rebound by M. Gasol,39,56
187,2,3:27.0,,T. Allen misses 2-pt jump shot from 11 ft,39,56
188,2,3:24.0,Defensive rebound by R. Gay,,39,56
189,2,3:19.0,R. Rondo makes 2-pt layup from 1 ft (assist by R. Gay),,41,56
190,2,3:19.0,,Memphis full timeout,41,56
191,2,3:19.0,Q. Acy enters the game for W. Cauley-Stein,,41,56
192,2,3:19.0,,M. Chalmers enters the game for M. Conley,41,56
193,2,2:56.0,,M. Chalmers misses 3-pt jump shot from 26 ft,41,56
194,2,2:55.0,Defensive rebound by R. Rondo,,41,56
195,2,2:49.0,R. Rondo makes 2-pt layup at rim,,43,56
196,2,2:37.0,,Shooting foul by J. Anderson (drawn by T. Allen),43,56
197,2,2:37.0,,Memphis full timeout,43,56
198,2,2:37.0,,T. Allen makes free throw 1 of 2,43,57
199,2,2:37.0,,T. Allen makes free throw 2 of 2,43,58
200,2,2:28.0,Q. Acy makes 2-pt layup from 1 ft (assist by R. Rondo),,45,58
201,2,2:14.0,,Turnover by M. Chalmers (bad pass),45,58
202,2,2:06.0,Shooting foul by M. Chalmers (drawn by R. Rondo),,45,58
203,2,2:06.0,R. Rondo makes free throw 1 of 2,,46,58
204,2,2:06.0,,J. Green enters the game for Z. Randolph,46,58
205,2,2:06.0,R. Rondo makes free throw 2 of 2,,47,58
206,2,1:55.0,,J. Green makes 2-pt layup from 1 ft,47,60
207,2,1:47.0,D. Collison makes 2-pt jump shot from 14 ft,,49,60
208,2,1:20.0,,M. Gasol makes 2-pt layup from 1 ft,49,62
209,2,1:12.0,R. Rondo misses 2-pt layup from 1 ft,,49,62
210,2,1:10.0,Offensive rebound by Q. Acy,,49,62
211,2,1:10.0,Q. Acy makes 2-pt layup at rim,,51,62
212,2,0:57.0,,Personal foul by Q. Acy (drawn by M. Gasol),51,62
213,2,0:57.0,,M. Gasol makes free throw 1 of 2,51,63
214,2,0:57.0,,M. Gasol makes free throw 2 of 2,51,64
215,2,0:52.0,Turnover by R. Rondo (lost ball; steal by M. Chalmers),,51,64
216,2,0:39.0,,T. Allen misses 2-pt layup from 2 ft,51,64
217,2,0:38.0,Defensive rebound by Q. Acy,,51,64
218,2,0:21.0,R. Gay misses 2-pt jump shot from 8 ft,,51,64
219,2,0:19.0,,Defensive rebound by T. Allen,51,64
220,2,0:16.0,,Personal foul by D. Collison (drawn by M. Chalmers),51,64
221,2,0:16.0,,M. Chalmers makes free throw 1 of 2,51,65
222,2,0:16.0,,M. Barnes enters the game for M. Gasol,51,65
223,2,0:16.0,,M. Chalmers misses free throw 2 of 2,51,65
224,2,0:15.0,Defensive rebound by R. Rondo,,51,65
225,2,0:01.0,R. Rondo misses 3-pt jump shot from 24 ft,,51,65
226,2,0:00.0,,Defensive rebound by M. Barnes,51,65
227,3,11:49.0,Personal foul by T. Allen (drawn by R. Gay),,51,65
228,3,11:45.0,R. Gay misses 2-pt layup from 1 ft,,51,65
229,3,11:45.0,,Defensive rebound by Team,51,65
230,3,11:33.0,,Shooting foul by W. Cauley-Stein (drawn by M. Gasol),51,65
231,3,11:33.0,,M. Gasol makes free throw 1 of 2,51,66
232,3,11:33.0,,M. Gasol makes free throw 2 of 2,51,67
233,3,11:22.0,Turnover by D. Cousins (bad pass; steal by M. Gasol),,51,67
234,3,11:13.0,,M. Conley misses 2-pt jump shot from 11 ft,51,67
235,3,11:11.0,Defensive rebound by D. Cousins,,51,67
236,3,11:04.0,Personal foul by Z. Randolph (drawn by D. Cousins),,51,67
237,3,10:54.0,R. Gay makes 3-pt jump shot from 22 ft (assist by R. Rondo),,54,67
238,3,10:37.0,,Z. Randolph makes 2-pt jump shot from 16 ft (assist by C. Lee),54,69
239,3,10:22.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by R. Gay),,57,69
240,3,10:02.0,,Z. Randolph makes 2-pt jump shot from 4 ft,57,71
241,3,9:42.0,B. McLemore misses 3-pt jump shot from 25 ft,,57,71
242,3,9:41.0,,Defensive rebound by M. Gasol,57,71
243,3,9:29.0,,Z. Randolph misses 2-pt jump shot from 21 ft,57,71
244,3,9:28.0,Defensive rebound by W. Cauley-Stein,,57,71
245,3,9:20.0,D. Cousins misses 3-pt jump shot from 24 ft,,57,71
246,3,9:20.0,Offensive rebound by Team,,57,71
247,3,9:20.0,,Loose ball foul by T. Allen (drawn by W. Cauley-Stein),57,71
248,3,9:13.0,Turnover by D. Cousins (lost ball; steal by T. Allen),,57,71
249,3,9:05.0,,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),57,73
250,3,8:49.0,W. Cauley-Stein makes 2-pt layup at rim (assist by R. Rondo),,59,73
251,3,8:30.0,,M. Gasol misses 2-pt jump shot from 18 ft,59,73
252,3,8:30.0,Defensive rebound by R. Rondo,,59,73
253,3,8:26.0,Personal foul by C. Lee (drawn by B. McLemore),,59,73
254,3,8:16.0,W. Cauley-Stein misses 2-pt jump shot from 4 ft,,59,73
255,3,8:14.0,Offensive rebound by W. Cauley-Stein,,59,73
256,3,8:12.0,R. Rondo misses 2-pt jump shot from 9 ft,,59,73
257,3,8:10.0,,Defensive rebound by T. Allen,59,73
258,3,8:00.0,,M. Gasol makes 2-pt jump shot from 6 ft,59,75
259,3,7:55.0,Turnover by R. Rondo (bad pass),,59,75
260,3,7:38.0,,Shooting foul by B. McLemore (drawn by C. Lee),59,75
261,3,7:38.0,,C. Lee makes free throw 1 of 2,59,76
262,3,7:38.0,Q. Acy enters the game for W. Cauley-Stein,,59,76
263,3,7:38.0,,C. Lee makes free throw 2 of 2,59,77
264,3,7:15.0,R. Rondo makes 3-pt jump shot from 26 ft,,62,77
265,3,6:59.0,,T. Allen misses 2-pt layup from 1 ft,62,77
266,3,6:57.0,Defensive rebound by D. Cousins,,62,77
267,3,6:49.0,B. McLemore misses 2-pt layup at rim,,62,77
268,3,6:47.0,,Defensive rebound by M. Gasol,62,77
269,3,6:46.0,,Shooting foul by R. Rondo (drawn by T. Allen),62,77
270,3,6:46.0,,T. Allen makes free throw 1 of 2,62,78
271,3,6:46.0,,T. Allen makes free throw 2 of 2,62,79
272,3,6:32.0,Shooting foul by Z. Randolph (drawn by D. Cousins),,62,79
273,3,6:32.0,D. Cousins misses free throw 1 of 2,,62,79
274,3,6:32.0,Offensive rebound by Team,,62,79
275,3,6:32.0,D. Cousins misses free throw 2 of 2,,62,79
276,3,6:31.0,,Defensive rebound by Z. Randolph,62,79
277,3,6:14.0,,C. Lee makes 3-pt jump shot from 25 ft (assist by Z. Randolph),62,82
278,3,6:00.0,R. Rondo makes 2-pt layup at rim,,64,82
279,3,5:41.0,,M. Gasol misses 2-pt jump shot from 10 ft,64,82
280,3,5:41.0,,Offensive rebound by Z. Randolph,64,82
281,3,5:41.0,Loose ball foul by Q. Acy (drawn by Z. Randolph),,64,82
282,3,5:41.0,,Memphis full timeout,64,82
283,3,5:31.0,,M. Conley misses 2-pt jump shot from 22 ft,64,82
284,3,5:30.0,Defensive rebound by D. Cousins,,64,82
285,3,5:23.0,B. McLemore misses 3-pt jump shot from 23 ft,,64,82
286,3,5:21.0,,Defensive rebound by T. Allen,64,82
287,3,5:06.0,,Z. Randolph misses 2-pt jump shot from 13 ft,64,82
288,3,5:05.0,Defensive rebound by D. Cousins,,64,82
289,3,4:50.0,R. Rondo misses 2-pt jump shot from 6 ft,,64,82
290,3,4:49.0,,Defensive rebound by Team,64,82
291,3,4:49.0,O. Casspi enters the game for R. Gay,,64,82
292,3,4:49.0,,M. Chalmers enters the game for M. Conley,64,82
293,3,4:49.0,,J. Green enters the game for Z. Randolph,64,82
294,3,4:36.0,,M. Gasol misses 2-pt jump shot from 11 ft,64,82
295,3,4:36.0,Defensive rebound by D. Cousins,,64,82
296,3,4:29.0,Turnover by D. Cousins (bad pass),,64,82
297,3,4:14.0,,Turnover by J. Green (bad pass; steal by B. McLemore),64,82
298,3,4:12.0,,Violation by J. Green (kicked ball),64,82
299,3,4:12.0,,M. Barnes enters the game for T. Allen,64,82
300,3,3:58.0,D. Cousins misses 2-pt layup from 2 ft (block by M. Gasol),,64,82
301,3,3:55.0,Offensive rebound by D. Cousins,,64,82
302,3,3:55.0,Turnover by D. Cousins (bad pass; steal by C. Lee),,64,82
303,3,3:50.0,,Turnover by C. Lee (bad pass; steal by R. Rondo),64,82
304,3,3:46.0,Turnover by R. Rondo (bad pass; steal by J. Green),,64,82
305,3,3:46.0,,Personal foul by R. Rondo (drawn by J. Green),64,82
306,3,3:46.0,,J. Green makes free throw 1 of 2,64,83
307,3,3:46.0,D. Collison enters the game for B. McLemore,,64,83
308,3,3:46.0,,J. Green makes free throw 2 of 2,64,84
309,3,3:31.0,R. Rondo misses 2-pt layup from 1 ft,,64,84
310,3,3:29.0,,Defensive rebound by J. Green,64,84
311,3,3:28.0,,Personal take foul by D. Collison (drawn by M. Chalmers),64,84
312,3,3:28.0,,M. Chalmers makes free throw 1 of 2,64,85
313,3,3:28.0,,M. Chalmers misses free throw 2 of 2,64,85
314,3,3:26.0,Defensive rebound by D. Cousins,,64,85
315,3,3:16.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Cousins),,67,85
316,3,2:55.0,,M. Barnes misses 2-pt jump shot from 10 ft,67,85
317,3,2:54.0,Defensive rebound by D. Cousins,,67,85
318,3,2:42.0,O. Casspi makes 2-pt layup from 1 ft,,69,85
319,3,2:24.0,,M. Gasol makes 2-pt jump shot from 15 ft (assist by M. Chalmers),69,87
320,3,2:17.0,D. Cousins misses 2-pt layup from 1 ft,,69,87
321,3,2:15.0,Offensive rebound by Q. Acy,,69,87
322,3,2:15.0,Q. Acy makes 2-pt dunk at rim,,71,87
323,3,2:00.0,,Turnover by M. Gasol (lost ball; steal by D. Cousins),71,87
324,3,2:00.0,,Loose ball foul by M. Gasol (drawn by D. Cousins),71,87
325,3,2:00.0,Sacramento full timeout,,71,87
326,3,2:00.0,J. Anderson enters the game for R. Rondo,,71,87
327,3,2:00.0,D. Cousins makes free throw 1 of 2,,72,87
328,3,2:00.0,D. Cousins makes free throw 2 of 2,,73,87
329,3,1:36.0,,J. Green makes 2-pt jump shot from 15 ft,73,89
330,3,1:18.0,D. Cousins misses 2-pt jump shot from 7 ft (block by M. Gasol),,73,89
331,3,1:15.0,Offensive rebound by D. Cousins,,73,89
332,3,1:15.0,D. Cousins misses 2-pt jump shot from 5 ft,,73,89
333,3,1:14.0,Offensive rebound by D. Cousins,,73,89
334,3,1:12.0,Turnover by O. Casspi (lost ball; steal by M. Chalmers),,73,89
335,3,0:55.0,,J. Green makes 3-pt jump shot from 25 ft (assist by M. Chalmers),73,92
336,3,0:46.0,Shooting foul by M. Barnes (drawn by D. Cousins),,73,92
337,3,0:46.0,D. Cousins makes free throw 1 of 2,,74,92
338,3,0:46.0,,V. Carter enters the game for C. Lee,74,92
339,3,0:46.0,,R. Hollins enters the game for M. Gasol,74,92
340,3,0:46.0,D. Cousins makes free throw 2 of 2,,75,92
341,3,0:30.0,,J. Green misses 3-pt jump shot from 24 ft,75,92
342,3,0:30.0,Defensive rebound by D. Collison,,75,92
343,3,0:14.0,D. Cousins misses 2-pt jump shot from 5 ft,,75,92
344,3,0:13.0,Offensive rebound by O. Casspi,,75,92
345,3,0:13.0,O. Casspi misses 2-pt layup at rim,,75,92
346,3,0:12.0,Offensive rebound by O. Casspi,,75,92
347,3,0:12.0,O. Casspi makes 2-pt layup at rim,,77,92
348,3,0:01.0,,M. Chalmers misses 2-pt jump shot from 7 ft (block by D. Cousins),77,92
349,3,0:00.0,,Offensive rebound by Team,77,92
350,4,11:40.0,,Shooting foul by O. Casspi (drawn by R. Hollins),77,92
351,4,11:40.0,,R. Hollins makes free throw 1 of 2,77,93
352,4,11:40.0,,R. Hollins makes free throw 2 of 2,77,94
353,4,11:17.0,R. Gay makes 2-pt jump shot from 12 ft (assist by K. Koufos),,79,94
354,4,10:55.0,,J. Green makes 3-pt jump shot from 22 ft (assist by M. Chalmers),79,97
355,4,10:43.0,D. Collison makes 2-pt jump shot from 15 ft,,81,97
356,4,10:28.0,,M. Chalmers makes 2-pt jump shot from 4 ft,81,99
357,4,10:15.0,,Violation by R. Hollins (def goaltending),81,99
358,4,10:15.0,O. Casspi makes 2-pt jump shot at rim,,83,99
359,4,10:15.0,Shooting foul by J. Green (drawn by O. Casspi),,83,99
360,4,10:15.0,,M. Conley enters the game for M. Chalmers,83,99
361,4,10:15.0,O. Casspi makes free throw 1 of 1,,84,99
362,4,9:58.0,,V. Carter makes 3-pt jump shot from 24 ft (assist by M. Conley),84,102
363,4,9:47.0,O. Casspi makes 3-pt jump shot from 24 ft,,87,102
364,4,9:28.0,,M. Barnes misses 3-pt jump shot from 23 ft,87,102
365,4,9:27.0,Defensive rebound by R. Gay,,87,102
366,4,9:20.0,D. Collison makes 2-pt jump shot from 14 ft,,89,102
367,4,8:59.0,,V. Carter makes 2-pt jump shot from 19 ft,89,104
368,4,8:49.0,D. Collison misses 2-pt layup from 1 ft (block by R. Hollins),,89,104
369,4,8:49.0,,Defensive rebound by R. Hollins,89,104
370,4,8:49.0,,Personal take foul by O. Casspi (drawn by R. Hollins),89,104
371,4,8:49.0,,Memphis full timeout,89,104
372,4,8:49.0,D. Cousins enters the game for K. Koufos,,89,104
373,4,8:34.0,,J. Green misses 2-pt jump shot from 6 ft (block by R. Gay),89,104
374,4,8:33.0,Defensive rebound by D. Cousins,,89,104
375,4,8:29.0,J. Anderson misses 3-pt jump shot from 24 ft,,89,104
376,4,8:27.0,,Defensive rebound by R. Hollins,89,104
377,4,8:23.0,,V. Carter misses 3-pt jump shot from 24 ft,89,104
378,4,8:23.0,Defensive rebound by Team,,89,104
379,4,8:09.0,D. Cousins misses 2-pt jump shot from 7 ft,,89,104
380,4,8:08.0,Offensive rebound by Team,,89,104
381,4,7:55.0,D. Cousins misses 2-pt layup at rim (block by R. Hollins),,89,104
382,4,7:53.0,Offensive rebound by D. Cousins,,89,104
383,4,7:53.0,Shooting foul by M. Barnes (drawn by D. Cousins),,89,104
384,4,7:53.0,D. Cousins makes free throw 1 of 2,,90,104
