,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,NEW ORLEANS_ACTION,MINNESOTA_SCORE,NEW ORLEANS_SCORE
50,1,5:39.0,,N. Cole misses 2-pt layup at rim,16,11
51,1,5:37.0,,Offensive rebound by R. Anderson,16,11
52,1,5:37.0,,R. Anderson misses 2-pt layup from 1 ft,16,11
53,1,5:35.0,,Offensive rebound by N. Cole,16,11
54,1,5:27.0,,Turnover by E. Gordon (lost ball),16,11
55,1,5:15.0,K. Towns misses 2-pt jump shot from 16 ft,,16,11
56,1,5:14.0,,Defensive rebound by R. Anderson,16,11
57,1,4:55.0,,R. Anderson makes 2-pt jump shot from 18 ft (assist by N. Cole),16,13
58,1,4:40.0,A. Wiggins misses 3-pt jump shot from 24 ft,,16,13
59,1,4:39.0,,Defensive rebound by R. Anderson,16,13
60,1,4:31.0,,J. Holiday misses 3-pt jump shot from 25 ft,16,13
61,1,4:30.0,Defensive rebound by Z. LaVine,,16,13
62,1,4:21.0,G. Dieng misses 2-pt hook shot from 7 ft,,16,13
63,1,4:20.0,Offensive rebound by K. Towns,,16,13
64,1,4:19.0,Shooting foul by A. Ajinça (drawn by K. Towns),,16,13
65,1,4:19.0,K. Towns makes free throw 1 of 2,,17,13
66,1,4:19.0,S. Muhammad enters the game for Z. LaVine,,17,13
67,1,4:19.0,,A. Gee enters the game for N. Cole,17,13
68,1,4:19.0,,K. Perkins enters the game for A. Ajinça,17,13
69,1,4:19.0,K. Towns misses free throw 2 of 2,,17,13
70,1,4:18.0,,Defensive rebound by K. Perkins,17,13
71,1,4:09.0,,J. Holiday makes 2-pt layup at rim,17,15
72,1,3:50.0,Shooting foul by A. Gee (drawn by A. Wiggins),,17,15
73,1,3:50.0,A. Wiggins makes free throw 1 of 2,,18,15
74,1,3:50.0,,D. Cunningham enters the game for A. Gee,18,15
75,1,3:50.0,T. Prince enters the game for G. Dieng,,18,15
76,1,3:50.0,A. Wiggins makes free throw 2 of 2,,19,15
77,1,3:43.0,,Shooting foul by S. Muhammad (drawn by R. Anderson),19,15
78,1,3:43.0,,R. Anderson makes free throw 1 of 2,19,16
79,1,3:43.0,,A. Gee enters the game for D. Cunningham,19,16
80,1,3:43.0,,R. Anderson makes free throw 2 of 2,19,17
81,1,3:31.0,K. Towns misses 2-pt jump shot from 18 ft,,19,17
82,1,3:30.0,,Defensive rebound by R. Anderson,19,17
83,1,3:23.0,,J. Holiday makes 2-pt layup from 2 ft,19,19
84,1,3:01.0,T. Prince misses 2-pt jump shot from 20 ft,,19,19
85,1,3:00.0,,Defensive rebound by E. Gordon,19,19
86,1,2:50.0,,New Orleans full timeout,19,19
87,1,2:50.0,,T. Douglas enters the game for E. Gordon,19,19
88,1,2:50.0,T. Jones enters the game for K. Towns,,19,19
89,1,2:50.0,G. Dieng enters the game for R. Rubio,,19,19
90,1,2:37.0,,R. Anderson makes 2-pt layup at rim (assist by J. Holiday),19,21
91,1,2:21.0,S. Muhammad misses 2-pt jump shot from 18 ft,,19,21
92,1,2:20.0,,Defensive rebound by R. Anderson,19,21
93,1,2:03.0,,K. Perkins misses 2-pt jump shot from 7 ft,19,21
94,1,2:03.0,,Offensive rebound by R. Anderson,19,21
95,1,2:03.0,Loose ball foul by T. Prince (drawn by R. Anderson),,19,21
96,1,1:51.0,,Turnover by K. Perkins (bad pass; steal by A. Wiggins),19,21
97,1,1:37.0,T. Jones makes 3-pt jump shot from 25 ft (assist by T. Prince),,22,21
98,1,1:22.0,,R. Anderson misses 2-pt jump shot from 17 ft,22,21
99,1,1:21.0,Defensive rebound by T. Prince,,22,21
100,1,1:16.0,A. Wiggins misses 2-pt jump shot from 4 ft (block by R. Anderson),,22,21
101,1,1:14.0,,Defensive rebound by A. Gee,22,21
102,1,1:06.0,,T. Douglas makes 2-pt jump shot from 15 ft,22,23
103,1,0:52.0,Turnover by T. Jones (lost ball; steal by T. Douglas),,22,23
104,1,0:43.0,,Personal foul by A. Wiggins (drawn by K. Perkins),22,23
105,1,0:43.0,Technical foul by Team,,22,23
106,1,0:43.0,,J. Holiday makes technical free throw,22,24
107,1,0:29.0,,K. Perkins misses 2-pt layup from 2 ft,22,24
108,1,0:28.0,Defensive rebound by S. Muhammad,,22,24
109,1,0:07.0,Turnover by A. Wiggins (bad pass; steal by K. Perkins),,22,24
110,1,0:03.0,,T. Douglas makes 2-pt layup at rim (assist by K. Perkins),22,26
111,1,0:00.0,T. Jones makes 3-pt jump shot from 28 ft,,25,26
112,2,11:43.0,,L. Babbitt misses 2-pt layup from 5 ft,25,26
113,2,11:42.0,Defensive rebound by Z. LaVine,,25,26
114,2,11:20.0,G. Dieng misses 2-pt jump shot from 13 ft (block by L. Babbitt),,25,26
115,2,11:19.0,,Defensive rebound by A. Gee,25,26
116,2,11:10.0,,A. Gee makes 2-pt dunk at rim (assist by L. Babbitt),25,28
117,2,10:47.0,S. Muhammad misses 2-pt jump shot from 19 ft,,25,28
118,2,10:46.0,,Defensive rebound by A. Gee,25,28
119,2,10:41.0,,D. Cunningham makes 2-pt dunk from 2 ft (assist by J. Holiday),25,30
120,2,10:24.0,Z. LaVine misses 2-pt jump shot from 20 ft,,25,30
121,2,10:23.0,,Defensive rebound by A. Gee,25,30
122,2,10:13.0,,T. Douglas misses 2-pt jump shot from 11 ft,25,30
123,2,10:12.0,Defensive rebound by T. Jones,,25,30
124,2,10:08.0,Z. LaVine makes 2-pt layup from 1 ft,,27,30
125,2,9:47.0,,L. Babbitt misses 3-pt jump shot from 23 ft,27,30
126,2,9:46.0,Defensive rebound by Z. LaVine,,27,30
127,2,9:32.0,T. Jones misses 3-pt jump shot from 24 ft,,27,30
128,2,9:31.0,,Defensive rebound by T. Douglas,27,30
129,2,9:21.0,,L. Babbitt makes 3-pt jump shot from 25 ft (assist by T. Douglas),27,33
130,2,9:05.0,Personal foul by T. Douglas (drawn by S. Muhammad),,27,33
131,2,8:55.0,T. Prince misses 2-pt jump shot from 20 ft,,27,33
132,2,8:53.0,,Defensive rebound by T. Douglas,27,33
133,2,8:50.0,,A. Gee misses 2-pt layup from 2 ft (block by T. Prince),27,33
134,2,8:50.0,,Offensive rebound by Team,27,33
135,2,8:50.0,Official timeout,,27,33
136,2,8:50.0,K. Towns enters the game for G. Dieng,,27,33
137,2,8:50.0,,K. Perkins enters the game for D. Cunningham,27,33
138,2,8:38.0,,Turnover by J. Holiday (bad pass),27,33
139,2,8:24.0,K. Towns misses 3-pt jump shot from 23 ft,,27,33
140,2,8:23.0,Offensive rebound by S. Muhammad,,27,33
141,2,8:23.0,,Loose ball foul by A. Gee (drawn by S. Muhammad),27,33
142,2,8:23.0,,N. Cole enters the game for T. Douglas,27,33
143,2,8:23.0,R. Rubio enters the game for T. Jones,,27,33
144,2,8:18.0,Z. LaVine misses 2-pt jump shot from 17 ft,,27,33
145,2,8:17.0,,Defensive rebound by A. Gee,27,33
146,2,8:08.0,,J. Holiday makes 2-pt jump shot from 14 ft,27,35
147,2,7:49.0,K. Towns makes 2-pt layup from 2 ft (assist by R. Rubio),,29,35
148,2,7:40.0,,N. Cole misses 2-pt jump shot from 11 ft,29,35
149,2,7:39.0,Defensive rebound by S. Muhammad,,29,35
150,2,7:21.0,S. Muhammad misses 2-pt jump shot from 9 ft,,29,35
151,2,7:19.0,Offensive rebound by K. Towns,,29,35
152,2,7:19.0,K. Towns makes 2-pt layup from 1 ft,,31,35
153,2,7:03.0,,L. Babbitt makes 2-pt jump shot from 8 ft (assist by N. Cole),31,37
154,2,6:51.0,Shooting foul by N. Cole (drawn by R. Rubio),,31,37
155,2,6:51.0,R. Rubio makes free throw 1 of 2,,32,37
156,2,6:51.0,,T. Douglas enters the game for N. Cole,32,37
157,2,6:51.0,R. Rubio makes free throw 2 of 2,,33,37
158,2,6:42.0,,Turnover by T. Douglas (traveling),33,37
159,2,6:42.0,Minnesota full timeout,,33,37
160,2,6:42.0,A. Wiggins enters the game for T. Prince,,33,37
161,2,6:42.0,,N. Cole enters the game for T. Douglas,33,37
162,2,6:25.0,A. Wiggins misses 2-pt jump shot from 19 ft,,33,37
163,2,6:24.0,,Defensive rebound by L. Babbitt,33,37
164,2,6:10.0,,L. Babbitt misses 2-pt jump shot from 12 ft,33,37
165,2,6:09.0,,Offensive rebound by Team,33,37
166,2,6:09.0,,R. Anderson enters the game for L. Babbitt,33,37
167,2,5:59.0,,K. Perkins misses 2-pt jump shot from 10 ft,33,37
168,2,5:58.0,Defensive rebound by R. Rubio,,33,37
169,2,5:47.0,K. Towns makes 2-pt jump shot from 7 ft,,35,37
170,2,5:32.0,,R. Anderson misses 2-pt jump shot from 4 ft,35,37
171,2,5:29.0,,Offensive rebound by K. Perkins,35,37
172,2,5:29.0,,K. Perkins misses 2-pt layup from 1 ft,35,37
173,2,5:28.0,Defensive rebound by R. Rubio,,35,37
174,2,5:20.0,Shooting foul by R. Anderson (drawn by K. Towns),,35,37
175,2,5:20.0,K. Towns misses free throw 1 of 2,,35,37
176,2,5:20.0,Offensive rebound by Team,,35,37
177,2,5:20.0,A. Payne enters the game for S. Muhammad,,35,37
178,2,5:20.0,K. Towns misses free throw 2 of 2,,35,37
179,2,5:19.0,,Defensive rebound by A. Gee,35,37
180,2,5:04.0,,R. Anderson makes 2-pt jump shot from 20 ft (assist by J. Holiday),35,39
181,2,4:39.0,,D. Cunningham enters the game for K. Perkins,35,39
182,2,4:38.0,Turnover by Team (shot clock),,35,39
183,2,4:28.0,,Shooting foul by Z. LaVine (drawn by R. Anderson),35,39
184,2,4:28.0,,R. Anderson makes free throw 1 of 2,35,40
185,2,4:28.0,,E. Gordon enters the game for A. Gee,35,40
186,2,4:28.0,,R. Anderson makes free throw 2 of 2,35,41
187,2,4:11.0,Turnover by Z. LaVine (traveling),,35,41
188,2,3:46.0,,J. Holiday makes 2-pt jump shot from 7 ft,35,43
189,2,3:29.0,K. Towns misses 2-pt jump shot from 7 ft (block by R. Anderson),,35,43
190,2,3:28.0,,Defensive rebound by R. Anderson,35,43
191,2,3:25.0,,Shooting foul by A. Payne (drawn by E. Gordon),35,43
192,2,3:25.0,,E. Gordon makes free throw 1 of 2,35,44
193,2,3:25.0,G. Dieng enters the game for K. Towns,,35,44
194,2,3:25.0,,E. Gordon makes free throw 2 of 2,35,45
195,2,3:04.0,Turnover by A. Wiggins (lost ball; steal by E. Gordon),,35,45
196,2,2:47.0,Violation by G. Dieng (def goaltending),,35,45
197,2,2:47.0,,E. Gordon makes 2-pt dunk at rim,35,47
198,2,2:32.0,A. Wiggins makes 2-pt layup from 1 ft (assist by A. Payne),,37,47
199,2,2:22.0,,J. Holiday makes 2-pt layup at rim,37,49
200,2,2:09.0,R. Rubio makes 2-pt layup from 2 ft,,39,49
201,2,2:00.0,,Personal foul by G. Dieng (drawn by R. Anderson),39,49
202,2,2:00.0,,New Orleans full timeout,39,49
203,2,2:00.0,S. Muhammad enters the game for Z. LaVine,,39,49
204,2,1:52.0,,Turnover by J. Holiday (bad pass; steal by A. Payne),39,49
205,2,1:34.0,Shooting foul by E. Gordon (drawn by A. Wiggins),,39,49
206,2,1:34.0,A. Wiggins makes free throw 1 of 2,,40,49
207,2,1:34.0,A. Wiggins makes free throw 2 of 2,,41,49
208,2,1:19.0,,E. Gordon makes 2-pt dunk at rim,41,51
209,2,0:58.0,R. Rubio makes 2-pt jump shot from 21 ft,,43,51
210,2,0:48.0,,N. Cole misses 3-pt jump shot from 24 ft,43,51
211,2,0:47.0,Defensive rebound by S. Muhammad,,43,51
212,2,0:36.0,R. Rubio misses 2-pt jump shot from 19 ft,,43,51
213,2,0:35.0,,Defensive rebound by R. Anderson,43,51
214,2,0:29.0,,J. Holiday makes 2-pt layup from 2 ft (assist by N. Cole),43,53
215,2,0:06.0,S. Muhammad makes 2-pt jump shot from 10 ft (assist by R. Rubio),,45,53
216,2,0:00.0,,R. Anderson makes 3-pt jump shot from 31 ft (assist by J. Holiday),45,56
217,3,11:50.0,,Turnover by N. Cole (bad pass; steal by S. Muhammad),45,56
218,3,11:46.0,Turnover by R. Rubio (bad pass; steal by N. Cole),,45,56
219,3,11:40.0,,D. Cunningham misses 3-pt jump shot from 23 ft,45,56
220,3,11:40.0,,Offensive rebound by Team,45,56
221,3,11:40.0,Loose ball foul by K. Towns (drawn by A. Ajinça),,45,56
222,3,11:29.0,,R. Anderson misses 2-pt jump shot from 17 ft,45,56
223,3,11:28.0,Defensive rebound by S. Muhammad,,45,56
224,3,11:24.0,Personal foul by R. Anderson (drawn by G. Dieng),,45,56
225,3,11:18.0,A. Wiggins misses 2-pt jump shot from 17 ft,,45,56
226,3,11:17.0,,Defensive rebound by N. Cole,45,56
227,3,11:12.0,,N. Cole makes 2-pt layup at rim,45,58
228,3,11:06.0,K. Towns makes 2-pt dunk at rim (assist by R. Rubio),,47,58
229,3,10:52.0,,A. Ajinça misses 2-pt jump shot from 9 ft,47,58
230,3,10:51.0,Defensive rebound by K. Towns,,47,58
231,3,10:40.0,Def 3 sec tech foul by A. Ajinça,,47,58
232,3,10:40.0,R. Rubio makes technical free throw,,48,58
233,3,10:40.0,,K. Perkins enters the game for A. Ajinça,48,58
234,3,10:36.0,S. Muhammad misses 2-pt jump shot from 21 ft,,48,58
235,3,10:36.0,,Defensive rebound by Team,48,58
236,3,10:30.0,,N. Cole misses 2-pt layup at rim (block by A. Wiggins),48,58
237,3,10:28.0,Defensive rebound by A. Wiggins,,48,58
238,3,10:21.0,S. Muhammad misses 2-pt jump shot from 4 ft,,48,58
239,3,10:21.0,Offensive rebound by Team,,48,58
240,3,10:06.0,A. Wiggins misses 2-pt jump shot from 18 ft,,48,58
241,3,10:05.0,Offensive rebound by K. Towns,,48,58
242,3,9:58.0,G. Dieng makes 2-pt jump shot from 17 ft (assist by S. Muhammad),,50,58
243,3,9:42.0,,D. Cunningham misses 3-pt jump shot from 25 ft,50,58
244,3,9:42.0,Defensive rebound by K. Towns,,50,58
245,3,9:35.0,Shooting foul by D. Cunningham (drawn by A. Wiggins),,50,58
246,3,9:35.0,A. Wiggins makes free throw 1 of 2,,51,58
247,3,9:35.0,A. Wiggins makes free throw 2 of 2,,52,58
248,3,9:29.0,,Offensive foul by K. Perkins (drawn by G. Dieng),52,58
249,3,9:29.0,,Turnover by K. Perkins (offensive foul),52,58
250,3,9:15.0,G. Dieng makes 2-pt jump shot from 15 ft (assist by K. Towns),,54,58
251,3,9:15.0,,New Orleans full timeout,54,58
252,3,9:00.0,,Turnover by D. Cunningham (bad pass; steal by G. Dieng),54,58
253,3,8:44.0,Turnover by R. Rubio (bad pass; steal by R. Anderson),,54,58
254,3,8:26.0,,D. Cunningham misses 2-pt layup from 3 ft (block by G. Dieng),54,58
255,3,8:25.0,,Offensive rebound by D. Cunningham,54,58
256,3,8:24.0,,Shooting foul by G. Dieng (drawn by D. Cunningham),54,58
257,3,8:24.0,,D. Cunningham makes free throw 1 of 2,54,59
258,3,8:24.0,,D. Cunningham misses free throw 2 of 2,54,59
259,3,8:24.0,Defensive rebound by K. Towns,,54,59
260,3,8:13.0,K. Towns misses 2-pt jump shot from 14 ft,,54,59
261,3,8:12.0,,Defensive rebound by E. Gordon,54,59
262,3,8:08.0,,K. Perkins makes 2-pt layup from 1 ft (assist by E. Gordon),54,61
263,3,7:51.0,A. Wiggins misses 3-pt jump shot from 26 ft,,54,61
264,3,7:50.0,,Defensive rebound by R. Anderson,54,61
265,3,7:39.0,,N. Cole makes 2-pt jump shot from 20 ft,54,63
266,3,7:38.0,Minnesota full timeout,,54,63
267,3,7:29.0,Personal foul by N. Cole (drawn by R. Rubio),,54,63
268,3,7:19.0,A. Wiggins makes 2-pt layup at rim (assist by G. Dieng),,56,63
269,3,7:06.0,,R. Anderson misses 3-pt jump shot from 25 ft,56,63
270,3,7:06.0,Defensive rebound by A. Wiggins,,56,63
271,3,6:46.0,S. Muhammad misses 3-pt jump shot from 26 ft,,56,63
272,3,6:45.0,,Defensive rebound by R. Anderson,56,63
273,3,6:39.0,,E. Gordon makes 3-pt jump shot from 25 ft,56,66
274,3,6:16.0,Shooting foul by K. Perkins (drawn by S. Muhammad),,56,66
275,3,6:16.0,S. Muhammad misses free throw 1 of 2,,56,66
276,3,6:16.0,Offensive rebound by Team,,56,66
277,3,6:16.0,,J. Holiday enters the game for N. Cole,56,66
278,3,6:16.0,S. Muhammad makes free throw 2 of 2,,57,66
279,3,6:04.0,,Turnover by E. Gordon (lost ball),57,66
280,3,6:04.0,Z. LaVine enters the game for S. Muhammad,,57,66
281,3,5:50.0,A. Wiggins misses 2-pt jump shot from 10 ft,,57,66
282,3,5:48.0,,Defensive rebound by Team,57,66
283,3,5:34.0,,E. Gordon makes 2-pt jump shot from 20 ft (assist by J. Holiday),57,68
284,3,5:22.0,Z. LaVine makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,60,68
285,3,5:11.0,,Personal foul by R. Rubio (drawn by E. Gordon),60,68
286,3,5:07.0,,R. Anderson makes 3-pt jump shot from 25 ft (assist by D. Cunningham),60,71
287,3,4:53.0,Turnover by R. Rubio (bad pass; steal by J. Holiday),,60,71
288,3,4:37.0,,Shooting foul by A. Wiggins (drawn by D. Cunningham),60,71
289,3,4:37.0,,D. Cunningham makes free throw 1 of 2,60,72
290,3,4:37.0,,D. Cunningham misses free throw 2 of 2,60,72
291,3,4:37.0,Defensive rebound by K. Towns,,60,72
292,3,4:16.0,K. Towns misses 2-pt jump shot from 22 ft,,60,72
293,3,4:15.0,,Defensive rebound by E. Gordon,60,72
294,3,4:08.0,,E. Gordon misses 3-pt jump shot from 24 ft,60,72
295,3,4:07.0,Defensive rebound by A. Wiggins,,60,72
296,3,3:57.0,Turnover by R. Rubio (lost ball; steal by E. Gordon),,60,72
297,3,3:50.0,,D. Cunningham misses 2-pt jump shot from 6 ft (block by K. Towns),60,72
298,3,3:49.0,Defensive rebound by K. Towns,,60,72
299,3,3:43.0,Turnover by K. Towns (lost ball; steal by J. Holiday),,60,72
300,3,3:37.0,,R. Anderson makes 2-pt dunk from 2 ft (assist by D. Cunningham),60,74
301,3,3:35.0,Minnesota full timeout,,60,74
302,3,3:35.0,A. Payne enters the game for G. Dieng,,60,74
303,3,3:35.0,,A. Gee enters the game for D. Cunningham,60,74
304,3,3:14.0,K. Towns makes 2-pt dunk at rim (assist by A. Payne),,62,74
305,3,3:00.0,,Turnover by J. Holiday (bad pass; steal by K. Towns),62,74
306,3,2:56.0,K. Towns makes 2-pt dunk from 1 ft,,64,74
307,3,2:45.0,,E. Gordon misses 2-pt jump shot from 7 ft,64,74
308,3,2:44.0,Defensive rebound by A. Payne,,64,74
309,3,2:41.0,Z. LaVine makes 2-pt layup from 1 ft (assist by R. Rubio),,66,74
310,3,2:41.0,Shooting foul by K. Perkins (drawn by Z. LaVine),,66,74
311,3,2:41.0,,New Orleans full timeout,66,74
312,3,2:41.0,S. Muhammad enters the game for A. Wiggins,,66,74
313,3,2:41.0,T. Jones enters the game for R. Rubio,,66,74
314,3,2:41.0,Z. LaVine makes free throw 1 of 1,,67,74
315,3,2:25.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Holiday),67,77
316,3,2:03.0,T. Jones misses 2-pt layup from 2 ft (block by J. Holiday),,67,77
317,3,2:02.0,Offensive rebound by T. Jones,,67,77
318,3,1:52.0,Shooting foul by K. Perkins (drawn by K. Towns),,67,77
319,3,1:52.0,K. Towns makes free throw 1 of 2,,68,77
320,3,1:52.0,,A. Ajinça enters the game for K. Perkins,68,77
321,3,1:52.0,K. Towns misses free throw 2 of 2,,68,77
322,3,1:51.0,,Defensive rebound by R. Anderson,68,77
323,3,1:40.0,,R. Anderson makes 2-pt jump shot from 15 ft,68,79
324,3,1:40.0,,Shooting foul by A. Payne (drawn by R. Anderson),68,79
325,3,1:40.0,,R. Anderson makes free throw 1 of 1,68,80
326,3,1:30.0,K. Towns makes 2-pt jump shot from 8 ft,,70,80
327,3,1:30.0,Shooting block foul by R. Anderson (drawn by K. Towns),,70,80
328,3,1:30.0,K. Towns makes free throw 1 of 1,,71,80
329,3,1:15.0,,J. Holiday misses 2-pt jump shot from 10 ft,71,80
330,3,1:14.0,Defensive rebound by A. Payne,,71,80
331,3,1:10.0,Turnover by A. Payne (bad pass; steal by E. Gordon),,71,80
332,3,1:01.0,,E. Gordon misses 3-pt jump shot from 24 ft,71,80
333,3,1:00.0,,Offensive rebound by A. Gee,71,80
334,3,0:50.0,,E. Gordon misses 3-pt jump shot from 25 ft,71,80
335,3,0:49.0,,Offensive rebound by R. Anderson,71,80
336,3,0:49.0,Loose ball foul by A. Payne (drawn by R. Anderson),,71,80
337,3,0:49.0,,R. Anderson misses free throw 1 of 2,71,80
338,3,0:49.0,,Offensive rebound by Team,71,80
339,3,0:49.0,,R. Anderson makes free throw 2 of 2,71,81
340,3,0:33.0,Z. LaVine makes 2-pt jump shot from 15 ft,,73,81
341,3,0:30.0,,Shooting foul by Z. LaVine (drawn by E. Gordon),73,81
342,3,0:30.0,,E. Gordon makes free throw 1 of 2,73,82
343,3,0:30.0,,E. Gordon makes free throw 2 of 2,73,83
344,3,0:17.0,Z. LaVine makes 2-pt jump shot from 18 ft,,75,83
345,3,0:04.0,,J. Holiday makes 3-pt jump shot from 25 ft,75,86
346,3,0:01.0,Shooting foul by A. Ajinça (drawn by T. Jones),,75,86
347,3,0:01.0,T. Jones makes free throw 1 of 2,,76,86
348,3,0:01.0,T. Jones misses free throw 2 of 2,,76,86
349,3,0:00.0,,Defensive rebound by A. Ajinça,76,86
350,4,11:40.0,Z. LaVine misses 2-pt layup from 2 ft,,76,86
351,4,11:40.0,,Defensive rebound by A. Ajinça,76,86
352,4,11:26.0,,Turnover by E. Gordon (bad pass; steal by Z. LaVine),76,86
353,4,11:11.0,Shooting foul by J. Holiday (drawn by A. Payne),,76,86
354,4,11:11.0,A. Payne misses free throw 1 of 2,,76,86
355,4,11:11.0,Offensive rebound by Team,,76,86
356,4,11:11.0,,T. Douglas enters the game for E. Gordon,76,86
357,4,11:11.0,A. Payne makes free throw 2 of 2,,77,86
358,4,10:59.0,,J. Holiday misses 3-pt jump shot from 26 ft,77,86
359,4,10:57.0,Defensive rebound by Z. LaVine,,77,86
360,4,10:47.0,Personal block foul by A. Ajinça (drawn by Z. LaVine),,77,86
361,4,10:40.0,G. Dieng makes 2-pt dunk at rim (assist by T. Jones),,79,86
362,4,10:26.0,,A. Gee misses 3-pt jump shot from 23 ft,79,86
363,4,10:25.0,Defensive rebound by T. Jones,,79,86
364,4,10:21.0,S. Muhammad makes 2-pt dunk at rim (assist by T. Jones),,81,86
365,4,10:20.0,,New Orleans full timeout,81,86
366,4,10:20.0,,N. Cole enters the game for A. Gee,81,86
367,4,10:20.0,,R. Anderson enters the game for A. Ajinça,81,86
368,4,10:01.0,,Turnover by J. Holiday (bad pass; steal by G. Dieng),81,86
369,4,9:43.0,Personal foul by T. Douglas (drawn by A. Payne),,81,86
370,4,9:36.0,Z. LaVine misses 2-pt jump shot from 23 ft,,81,86
371,4,9:36.0,Offensive rebound by S. Muhammad,,81,86
372,4,9:33.0,S. Muhammad misses 2-pt layup from 1 ft,,81,86
373,4,9:32.0,Offensive rebound by A. Payne,,81,86
374,4,9:16.0,S. Muhammad makes 3-pt jump shot from 25 ft (assist by T. Jones),,84,86
375,4,9:04.0,,R. Anderson makes 2-pt jump shot from 18 ft (assist by J. Holiday),84,88
376,4,8:48.0,S. Muhammad misses 3-pt jump shot from 24 ft,,84,88
377,4,8:47.0,,Defensive rebound by D. Cunningham,84,88
378,4,8:38.0,,Shooting foul by A. Payne (drawn by J. Holiday),84,88
379,4,8:38.0,,J. Holiday makes free throw 1 of 2,84,89
380,4,8:38.0,K. Towns enters the game for A. Payne,,84,89
381,4,8:38.0,R. Rubio enters the game for T. Jones,,84,89
382,4,8:38.0,A. Wiggins enters the game for S. Muhammad,,84,89
383,4,8:38.0,,J. Holiday makes free throw 2 of 2,84,90
