,QUARTER,TIME_REMAINING,DETROIT_ACTION,MILWAUKEE_ACTION,DETROIT_SCORE,MILWAUKEE_SCORE
82,1,2:00.0,,K. Middleton makes free throw 1 of 2,21,20
83,1,2:00.0,,K. Middleton makes free throw 2 of 2,21,21
84,1,1:47.0,Shooting block foul by K. Middleton (drawn by S. Johnson),,21,21
85,1,1:47.0,S. Johnson makes free throw 1 of 2,,22,21
86,1,1:47.0,,O. Mayo enters the game for K. Middleton,22,21
87,1,1:47.0,S. Johnson makes free throw 2 of 2,,23,21
88,1,1:35.0,,J. Bayless misses 2-pt jump shot from 4 ft,23,21
89,1,1:34.0,Defensive rebound by A. Baynes,,23,21
90,1,1:21.0,A. Baynes misses 2-pt jump shot from 15 ft,,23,21
91,1,1:20.0,,Defensive rebound by O. Mayo,23,21
92,1,1:09.0,,M. Carter-Williams makes 2-pt jump shot from 19 ft (assist by J. Henson),23,23
93,1,0:47.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by S. Johnson),,26,23
94,1,0:37.0,,J. Bayless makes 2-pt jump shot from 14 ft (assist by M. Carter-Williams),26,25
95,1,0:20.0,Turnover by S. Dinwiddie (bad pass; steal by J. Bayless),,26,25
96,2,11:42.0,,Turnover by G. Vásquez (lost ball; steal by S. Johnson),26,25
97,2,11:40.0,Shooting foul by J. Bayless (drawn by S. Johnson),,26,25
98,2,11:40.0,S. Johnson makes free throw 1 of 2,,27,25
99,2,11:40.0,S. Johnson makes free throw 2 of 2,,28,25
100,2,11:27.0,,J. Parker misses 2-pt jump shot from 16 ft,28,25
101,2,11:26.0,Defensive rebound by S. Johnson,,28,25
102,2,11:14.0,D. Hilliard makes 2-pt jump shot from 16 ft (assist by S. Dinwiddie),,30,25
103,2,11:02.0,,J. Bayless misses 3-pt jump shot from 24 ft,30,25
104,2,11:00.0,,Offensive rebound by G. Monroe,30,25
105,2,10:59.0,,G. Monroe misses 2-pt layup at rim,30,25
106,2,10:57.0,Defensive rebound by S. Dinwiddie,,30,25
107,2,10:47.0,A. Tolliver misses 3-pt jump shot from 27 ft,,30,25
108,2,10:45.0,,Defensive rebound by G. Monroe,30,25
109,2,10:30.0,,G. Monroe misses 2-pt hook shot from 5 ft,30,25
110,2,10:29.0,,Offensive rebound by G. Monroe,30,25
111,2,10:24.0,,G. Monroe makes 2-pt layup from 1 ft,30,27
112,2,10:07.0,S. Johnson misses 2-pt jump shot from 19 ft,,30,27
113,2,10:05.0,,Defensive rebound by J. Bayless,30,27
114,2,9:51.0,,J. Parker makes 2-pt layup from 1 ft,30,29
115,2,9:24.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,30,29
116,2,9:24.0,Offensive rebound by Team,,30,29
117,2,9:24.0,Turnover by Team (shot clock),,30,29
118,2,9:15.0,,J. Bayless misses 2-pt layup at rim,30,29
119,2,9:13.0,,Offensive rebound by G. Monroe,30,29
120,2,9:07.0,,G. Monroe misses 2-pt layup from 2 ft,30,29
121,2,9:06.0,Defensive rebound by A. Baynes,,30,29
122,2,8:59.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by S. Johnson),,33,29
123,2,8:41.0,,Personal foul by A. Tolliver (drawn by G. Monroe),33,29
124,2,8:41.0,Official timeout,,33,29
125,2,8:28.0,,G. Monroe misses 2-pt hook shot from 4 ft,33,29
126,2,8:28.0,Defensive rebound by Team,,33,29
127,2,8:18.0,S. Johnson misses 3-pt jump shot from 22 ft,,33,29
128,2,8:16.0,,Defensive rebound by J. Bayless,33,29
129,2,8:11.0,,J. Parker makes 2-pt jump shot from 5 ft (assist by J. Bayless),33,31
130,2,8:11.0,,Shooting foul by A. Tolliver (drawn by J. Parker),33,31
131,2,8:11.0,E. İlyasova enters the game for A. Tolliver,,33,31
132,2,8:11.0,,J. Parker makes free throw 1 of 1,33,32
133,2,8:05.0,Personal foul by J. Bayless (drawn by D. Hilliard),,33,32
134,2,7:52.0,S. Johnson misses 2-pt jump shot from 7 ft,,33,32
135,2,7:51.0,,Defensive rebound by G. Monroe,33,32
136,2,7:46.0,,O. Mayo makes 3-pt jump shot from 25 ft (assist by G. Monroe),33,35
137,2,7:32.0,D. Hilliard misses 2-pt jump shot from 17 ft,,33,35
138,2,7:30.0,Offensive rebound by D. Hilliard,,33,35
139,2,7:28.0,Turnover by D. Hilliard (bad pass; steal by O. Mayo),,33,35
140,2,7:22.0,,J. Parker misses 2-pt layup from 1 ft,33,35
141,2,7:20.0,Defensive rebound by D. Hilliard,,33,35
142,2,7:13.0,S. Johnson makes 2-pt layup from 1 ft,,35,35
143,2,7:01.0,,G. Vásquez makes 2-pt layup from 1 ft (assist by J. Bayless),35,37
144,2,6:48.0,Shooting foul by G. Monroe (drawn by S. Dinwiddie),,35,37
145,2,6:48.0,S. Dinwiddie makes free throw 1 of 2,,36,37
146,2,6:48.0,A. Drummond enters the game for A. Baynes,,36,37
147,2,6:48.0,M. Morris enters the game for D. Hilliard,,36,37
148,2,6:48.0,S. Dinwiddie makes free throw 2 of 2,,37,37
149,2,6:38.0,,J. Parker misses 2-pt layup at rim (block by A. Drummond),37,37
150,2,6:35.0,,Offensive rebound by G. Vásquez,37,37
151,2,6:31.0,,G. Vásquez misses 2-pt jump shot from 13 ft,37,37
152,2,6:30.0,Defensive rebound by M. Morris,,37,37
153,2,6:16.0,S. Dinwiddie misses 2-pt jump shot from 4 ft,,37,37
154,2,6:13.0,Offensive rebound by A. Drummond,,37,37
155,2,6:13.0,A. Drummond misses 2-pt layup from 1 ft,,37,37
156,2,6:11.0,,Defensive rebound by G. Monroe,37,37
157,2,6:03.0,,O. Mayo misses 3-pt jump shot from 23 ft,37,37
158,2,6:02.0,,Offensive rebound by J. Parker,37,37
159,2,5:54.0,,G. Vásquez misses 2-pt jump shot from 18 ft,37,37
160,2,5:53.0,Defensive rebound by A. Drummond,,37,37
161,2,5:42.0,Turnover by E. İlyasova (bad pass; steal by O. Mayo),,37,37
162,2,5:39.0,,G. Vásquez makes 2-pt layup from 1 ft (assist by J. Bayless),37,39
163,2,5:39.0,,Shooting foul by S. Dinwiddie (drawn by G. Vásquez),37,39
164,2,5:39.0,,Milwaukee full timeout,37,39
165,2,5:39.0,,K. Middleton enters the game for J. Bayless,37,39
166,2,5:39.0,R. Jackson enters the game for S. Dinwiddie,,37,39
167,2,5:39.0,,Technical foul by O. Mayo,37,39
168,2,5:39.0,Technical foul by M. Morris,,37,39
169,2,5:39.0,,G. Vásquez makes free throw 1 of 1,37,40
170,2,5:29.0,Personal foul by K. Middleton (drawn by R. Jackson),,37,40
171,2,5:29.0,,M. Carter-Williams enters the game for G. Vásquez,37,40
172,2,5:22.0,M. Morris misses 3-pt jump shot from 25 ft,,37,40
173,2,5:20.0,Offensive rebound by S. Johnson,,37,40
174,2,5:14.0,S. Johnson makes 2-pt jump shot from 21 ft (assist by E. İlyasova),,39,40
175,2,5:14.0,,J. Bayless enters the game for O. Mayo,39,40
176,2,4:53.0,,J. Bayless makes 3-pt jump shot from 22 ft (assist by M. Carter-Williams),39,43
177,2,4:35.0,M. Morris misses 2-pt jump shot from 10 ft,,39,43
178,2,4:34.0,Offensive rebound by A. Drummond,,39,43
179,2,4:34.0,A. Drummond makes 2-pt layup from 1 ft,,41,43
180,2,4:18.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by J. Parker),41,46
181,2,4:01.0,S. Johnson misses 3-pt jump shot from 26 ft,,41,46
182,2,3:58.0,Offensive rebound by A. Drummond,,41,46
183,2,3:40.0,R. Jackson makes 2-pt jump shot from 11 ft,,43,46
184,2,3:27.0,,Turnover by K. Middleton (bad pass; steal by E. İlyasova),43,46
185,2,3:22.0,Turnover by E. İlyasova (bad pass; steal by G. Monroe),,43,46
186,2,3:16.0,,Shooting foul by E. İlyasova (drawn by J. Parker),43,46
187,2,3:16.0,,J. Parker makes free throw 1 of 2,43,47
188,2,3:16.0,K. Caldwell-Pope enters the game for S. Johnson,,43,47
189,2,3:16.0,,J. Parker misses free throw 2 of 2,43,47
190,2,3:15.0,Defensive rebound by A. Drummond,,43,47
191,2,3:00.0,E. İlyasova misses 2-pt jump shot from 6 ft,,43,47
192,2,2:59.0,Offensive rebound by A. Drummond,,43,47
193,2,2:59.0,A. Drummond misses 2-pt layup from 1 ft,,43,47
194,2,2:58.0,Offensive rebound by A. Drummond,,43,47
195,2,2:56.0,A. Drummond misses 2-pt layup at rim,,43,47
196,2,2:54.0,Offensive rebound by A. Drummond,,43,47
197,2,2:54.0,A. Drummond misses 2-pt layup from 1 ft,,43,47
198,2,2:53.0,Offensive rebound by E. İlyasova,,43,47
199,2,2:53.0,E. İlyasova misses 2-pt layup at rim,,43,47
200,2,2:50.0,Offensive rebound by A. Drummond,,43,47
201,2,2:50.0,A. Drummond makes 2-pt layup at rim,,45,47
202,2,2:36.0,,G. Monroe makes 2-pt layup at rim (assist by K. Middleton),45,49
203,2,2:16.0,E. İlyasova misses 3-pt jump shot from 27 ft,,45,49
204,2,2:14.0,,Defensive rebound by K. Middleton,45,49
205,2,2:03.0,,G. Monroe makes 2-pt layup at rim (assist by M. Carter-Williams),45,51
206,2,1:53.0,Detroit full timeout,,45,51
207,2,1:53.0,Detroit full timeout,,45,51
208,2,1:53.0,,G. Antetokounmpo enters the game for J. Parker,45,51
209,2,1:53.0,A. Baynes enters the game for A. Drummond,,45,51
210,2,1:41.0,Turnover by K. Caldwell-Pope (bad pass; steal by M. Carter-Williams),,45,51
211,2,1:19.0,,K. Middleton misses 2-pt jump shot from 9 ft,45,51
212,2,1:18.0,,Offensive rebound by G. Antetokounmpo,45,51
213,2,1:18.0,,G. Antetokounmpo makes 2-pt layup at rim,45,53
214,2,1:02.0,Def 3 sec tech foul by K. Middleton,,45,53
215,2,1:02.0,R. Jackson makes technical free throw,,46,53
216,2,0:53.0,Turnover by K. Caldwell-Pope (bad pass; steal by M. Carter-Williams),,46,53
217,2,0:49.0,,M. Carter-Williams misses 2-pt layup from 2 ft (block by E. İlyasova),46,53
218,2,0:48.0,,Offensive rebound by G. Antetokounmpo,46,53
219,2,0:48.0,,G. Antetokounmpo makes 2-pt layup from 2 ft,46,55
220,2,0:33.0,R. Jackson misses 2-pt jump shot from 17 ft,,46,55
221,2,0:33.0,Offensive rebound by A. Baynes,,46,55
222,2,0:33.0,A. Baynes makes 2-pt layup at rim,,48,55
223,2,0:14.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by K. Middleton),48,58
224,2,0:02.0,R. Jackson misses 3-pt jump shot from 26 ft,,48,58
225,2,0:00.0,,Defensive rebound by J. Bayless,48,58
226,3,11:42.0,,K. Middleton makes 2-pt jump shot from 12 ft,48,60
227,3,11:42.0,,Shooting foul by R. Jackson (drawn by K. Middleton),48,60
228,3,11:42.0,,K. Middleton makes free throw 1 of 1,48,61
229,3,11:24.0,K. Caldwell-Pope makes 2-pt jump shot from 19 ft,,50,61
230,3,11:03.0,,J. Parker makes 2-pt dunk at rim (assist by M. Carter-Williams),50,63
231,3,10:46.0,K. Caldwell-Pope makes 2-pt jump shot from 3 ft (assist by R. Jackson),,52,63
232,3,10:35.0,,Turnover by G. Monroe (traveling),52,63
233,3,10:23.0,M. Morris makes 2-pt jump shot from 14 ft (assist by R. Jackson),,54,63
234,3,10:02.0,,G. Monroe makes 2-pt hook shot from 3 ft (assist by M. Carter-Williams),54,65
235,3,10:02.0,Violation by A. Drummond (def goaltending),,54,65
236,3,9:55.0,Personal block foul by M. Carter-Williams (drawn by R. Jackson),,54,65
237,3,9:49.0,M. Morris misses 3-pt jump shot from 24 ft,,54,65
238,3,9:49.0,,Defensive rebound by K. Middleton,54,65
239,3,9:49.0,Loose ball foul by E. İlyasova (drawn by K. Middleton),,54,65
240,3,9:32.0,,J. Parker makes 2-pt dunk at rim (assist by M. Carter-Williams),54,67
241,3,9:31.0,Detroit full timeout,,54,67
242,3,9:12.0,A. Drummond misses 2-pt layup from 1 ft,,54,67
243,3,9:10.0,,Defensive rebound by K. Middleton,54,67
244,3,9:01.0,,G. Monroe misses 2-pt hook shot from 4 ft,54,67
245,3,9:00.0,Defensive rebound by A. Drummond,,54,67
246,3,8:51.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),,57,67
247,3,8:35.0,,K. Middleton makes 3-pt jump shot from 24 ft (assist by M. Carter-Williams),57,70
248,3,8:14.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,57,70
249,3,8:14.0,Offensive rebound by E. İlyasova,,57,70
250,3,8:12.0,E. İlyasova misses 2-pt layup from 4 ft,,57,70
251,3,8:08.0,,Defensive rebound by G. Monroe,57,70
252,3,8:00.0,,Turnover by M. Carter-Williams (bad pass; steal by A. Drummond),57,70
253,3,7:56.0,Turnover by R. Jackson (bad pass),,57,70
254,3,7:32.0,,G. Monroe misses 2-pt hook shot from 6 ft,57,70
255,3,7:31.0,Defensive rebound by M. Morris,,57,70
256,3,7:17.0,,Offensive charge foul by M. Morris (drawn by G. Monroe),57,70
257,3,7:17.0,Turnover by M. Morris (offensive foul),,57,70
258,3,7:02.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,57,70
259,3,7:01.0,Defensive rebound by R. Jackson,,57,70
260,3,6:57.0,Turnover by R. Jackson (lost ball; steal by M. Carter-Williams),,57,70
261,3,6:50.0,,Turnover by G. Antetokounmpo (traveling),57,70
262,3,6:35.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,57,70
263,3,6:33.0,,Defensive rebound by G. Monroe,57,70
264,3,6:13.0,,K. Middleton misses 2-pt jump shot from 16 ft,57,70
265,3,6:12.0,Defensive rebound by Team,,57,70
266,3,5:54.0,M. Morris misses 2-pt jump shot from 14 ft,,57,70
267,3,5:53.0,,Defensive rebound by G. Monroe,57,70
268,3,5:40.0,,K. Middleton makes 2-pt layup at rim (assist by G. Antetokounmpo),57,72
269,3,5:17.0,Personal foul by G. Monroe (drawn by A. Drummond),,57,72
270,3,5:17.0,,J. Bayless enters the game for K. Middleton,57,72
271,3,5:17.0,,J. O'Bryant enters the game for J. Parker,57,72
272,3,5:07.0,R. Jackson misses 2-pt jump shot from 15 ft (block by M. Carter-Williams),,57,72
273,3,5:05.0,,Defensive rebound by G. Antetokounmpo,57,72
274,3,4:56.0,,Turnover by G. Antetokounmpo (bad pass; steal by K. Caldwell-Pope),57,72
275,3,4:51.0,K. Caldwell-Pope makes 2-pt layup from 1 ft,,59,72
276,3,4:51.0,Shooting foul by M. Carter-Williams (drawn by K. Caldwell-Pope),,59,72
277,3,4:51.0,K. Caldwell-Pope makes free throw 1 of 1,,60,72
278,3,4:33.0,,M. Carter-Williams makes 2-pt jump shot from 10 ft,60,74
279,3,4:20.0,M. Morris misses 3-pt jump shot from 25 ft,,60,74
280,3,4:18.0,Offensive rebound by E. İlyasova,,60,74
281,3,4:13.0,R. Jackson misses 3-pt jump shot from 28 ft,,60,74
282,3,4:12.0,,Defensive rebound by G. Antetokounmpo,60,74
283,3,4:06.0,,Turnover by J. Bayless (lost ball; steal by R. Jackson),60,74
284,3,4:01.0,R. Jackson misses 2-pt layup from 2 ft,,60,74
285,3,3:59.0,,Defensive rebound by J. Bayless,60,74
286,3,3:43.0,,G. Antetokounmpo makes 3-pt jump shot from 24 ft (assist by J. O'Bryant),60,77
287,3,3:24.0,Personal block foul by J. O'Bryant (drawn by K. Caldwell-Pope),,60,77
288,3,3:24.0,,G. Vásquez enters the game for M. Carter-Williams,60,77
289,3,3:24.0,S. Dinwiddie enters the game for E. İlyasova,,60,77
290,3,3:24.0,A. Tolliver enters the game for R. Jackson,,60,77
291,3,3:09.0,A. Drummond misses 2-pt jump shot from 11 ft,,60,77
292,3,3:08.0,,Defensive rebound by J. O'Bryant,60,77
293,3,2:59.0,,G. Monroe makes 2-pt layup from 2 ft (assist by G. Vásquez),60,79
294,3,2:52.0,Detroit full timeout,,60,79
295,3,2:52.0,,Milwaukee full timeout,60,79
296,3,2:52.0,,O. Mayo enters the game for G. Antetokounmpo,60,79
297,3,2:52.0,S. Johnson enters the game for M. Morris,,60,79
298,3,2:52.0,D. Hilliard enters the game for K. Caldwell-Pope,,60,79
299,3,2:52.0,K. Caldwell-Pope enters the game for D. Hilliard,,60,79
300,3,2:39.0,A. Drummond misses 2-pt layup from 1 ft,,60,79
301,3,2:37.0,,Defensive rebound by J. Bayless,60,79
302,3,2:27.0,,G. Monroe makes 2-pt layup from 1 ft,60,81
303,3,2:03.0,S. Johnson misses 3-pt jump shot from 27 ft,,60,81
304,3,2:01.0,,Defensive rebound by G. Monroe,60,81
305,3,1:50.0,,O. Mayo makes 3-pt jump shot from 26 ft (assist by G. Vásquez),60,84
306,3,1:33.0,A. Tolliver misses 3-pt jump shot from 24 ft,,60,84
307,3,1:32.0,,Defensive rebound by O. Mayo,60,84
308,3,1:32.0,Loose ball foul by S. Johnson (drawn by O. Mayo),,60,84
309,3,1:32.0,A. Baynes enters the game for A. Drummond,,60,84
310,3,1:32.0,D. Hilliard enters the game for K. Caldwell-Pope,,60,84
311,3,1:23.0,,G. Monroe misses 2-pt layup from 1 ft (block by A. Tolliver),60,84
312,3,1:21.0,,Offensive rebound by J. O'Bryant,60,84
313,3,1:20.0,,J. O'Bryant misses 2-pt layup from 1 ft,60,84
314,3,1:18.0,Defensive rebound by D. Hilliard,,60,84
315,3,1:11.0,Personal foul by O. Mayo (drawn by S. Dinwiddie),,60,84
316,3,1:11.0,S. Dinwiddie misses free throw 1 of 2,,60,84
317,3,1:11.0,Offensive rebound by Team,,60,84
318,3,1:11.0,S. Dinwiddie misses free throw 2 of 2,,60,84
319,3,1:10.0,,Defensive rebound by G. Vásquez,60,84
320,3,0:59.0,,Offensive foul by G. Vásquez (drawn by S. Dinwiddie),60,84
321,3,0:59.0,,Turnover by G. Vásquez (offensive foul),60,84
322,3,0:39.0,S. Johnson misses 3-pt jump shot from 25 ft,,60,84
323,3,0:38.0,Offensive rebound by Team,,60,84
324,3,0:38.0,,Loose ball foul by G. Monroe (drawn by A. Baynes),60,84
325,3,0:38.0,A. Baynes makes free throw 1 of 2,,61,84
326,3,0:38.0,A. Baynes makes free throw 2 of 2,,62,84
327,3,0:27.0,,Flagrant foul type 1 by A. Baynes (drawn by G. Monroe),62,84
328,3,0:27.0,,G. Monroe makes flagrant free throw 1 of 2,62,85
329,3,0:27.0,,G. Monroe makes flagrant free throw 2 of 2,62,86
330,3,0:13.0,,G. Monroe misses 2-pt layup from 2 ft,62,86
331,3,0:12.0,,Offensive rebound by G. Monroe,62,86
332,3,0:11.0,,G. Monroe makes 2-pt layup from 1 ft,62,88
333,4,11:51.0,Personal foul by O. Mayo (drawn by S. Johnson),,62,88
334,4,11:42.0,Offensive foul by S. Johnson (drawn by O. Mayo),,62,88
335,4,11:42.0,Turnover by S. Johnson (offensive foul),,62,88
336,4,11:30.0,,J. Henson misses 2-pt layup from 1 ft,62,88
337,4,11:28.0,Defensive rebound by S. Dinwiddie,,62,88
338,4,11:25.0,Shooting foul by J. Bayless (drawn by S. Johnson),,62,88
339,4,11:25.0,S. Johnson makes free throw 1 of 2,,63,88
340,4,11:25.0,S. Johnson makes free throw 2 of 2,,64,88
341,4,11:08.0,,J. Bayless makes 3-pt jump shot from 26 ft (assist by O. Mayo),64,91
342,4,10:53.0,D. Hilliard misses 2-pt jump shot from 20 ft,,64,91
343,4,10:53.0,Offensive rebound by Team,,64,91
344,4,10:53.0,,Loose ball foul by J. Henson (drawn by A. Baynes),64,91
345,4,10:38.0,D. Hilliard misses 2-pt jump shot from 7 ft,,64,91
346,4,10:37.0,,Defensive rebound by G. Vásquez,64,91
347,4,10:28.0,,J. Bayless makes 2-pt layup at rim,64,93
348,4,10:13.0,S. Dinwiddie misses 2-pt jump shot from 11 ft,,64,93
349,4,10:11.0,Offensive rebound by A. Baynes,,64,93
350,4,10:08.0,A. Baynes makes 2-pt hook shot from 5 ft,,66,93
351,4,9:56.0,,Offensive foul by J. Henson (drawn by S. Dinwiddie),66,93
352,4,9:56.0,,Turnover by J. Henson (offensive foul),66,93
353,4,9:49.0,Turnover by D. Hilliard (step out of bounds),,66,93
354,4,9:35.0,,J. Henson misses 2-pt hook shot from 2 ft,66,93
355,4,9:34.0,Defensive rebound by A. Baynes,,66,93
356,4,9:21.0,D. Hilliard misses 3-pt jump shot from 24 ft,,66,93
357,4,9:19.0,,Defensive rebound by J. O'Bryant,66,93
358,4,9:07.0,,J. O'Bryant misses 2-pt jump shot from 12 ft,66,93
359,4,9:07.0,Defensive rebound by Team,,66,93
360,4,9:07.0,,Loose ball foul by J. Henson (drawn by A. Baynes),66,93
361,4,8:56.0,S. Johnson makes 2-pt layup at rim (assist by S. Dinwiddie),,68,93
362,4,8:44.0,,Turnover by J. Henson (bad pass; steal by A. Tolliver),68,93
363,4,8:38.0,S. Dinwiddie makes 2-pt layup at rim,,70,93
364,4,8:38.0,,Milwaukee full timeout,70,93
365,4,8:38.0,,G. Antetokounmpo enters the game for J. Henson,70,93
366,4,8:21.0,,J. O'Bryant misses 2-pt jump shot from 19 ft,70,93
367,4,8:20.0,Defensive rebound by A. Tolliver,,70,93
368,4,8:17.0,S. Johnson makes 2-pt jump shot from 6 ft (assist by S. Dinwiddie),,72,93
369,4,8:17.0,Shooting foul by O. Mayo (drawn by S. Johnson),,72,93
370,4,8:17.0,S. Johnson misses free throw 1 of 1,,72,93
371,4,8:15.0,Offensive rebound by A. Baynes,,72,93
372,4,8:15.0,A. Baynes misses 2-pt layup at rim,,72,93
373,4,8:13.0,,Defensive rebound by O. Mayo,72,93
