,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
112,1,0:00.0,,Turnover by T. Duncan (bad pass; steal by M. Speights),18,17
113,2,11:39.0,M. Speights makes 2-pt jump shot from 16 ft (assist by S. Livingston),,20,17
114,2,11:19.0,,P. Mills misses 2-pt jump shot from 20 ft,20,17
115,2,11:19.0,,Offensive rebound by T. Duncan,20,17
116,2,11:12.0,,Personal foul by J. McAdoo,20,17
117,2,11:08.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by D. Green),20,20
118,2,10:50.0,S. Livingston misses 2-pt jump shot from 16 ft,,20,20
119,2,10:48.0,Offensive rebound by J. McAdoo,,20,20
120,2,10:43.0,J. McAdoo makes 2-pt dunk at rim (assist by S. Livingston),,22,20
121,2,10:23.0,,Personal foul by J. McAdoo,22,20
122,2,10:23.0,A. Varejão enters the game for M. Speights,,22,20
123,2,10:17.0,,P. Mills makes 3-pt jump shot from 24 ft,22,23
124,2,10:02.0,S. Curry misses 3-pt jump shot from 24 ft (block by D. Green),,22,23
125,2,10:00.0,Offensive rebound by S. Curry,,22,23
126,2,9:54.0,Turnover by S. Curry (bad pass; steal by M. Ginóbili),,22,23
127,2,9:51.0,,Personal foul by L. Barbosa,22,23
128,2,9:44.0,,D. Green misses 3-pt jump shot from 23 ft,22,23
129,2,9:43.0,,Offensive rebound by T. Duncan,22,23
130,2,9:31.0,,Shooting foul by A. Varejão (drawn by T. Duncan),22,23
131,2,9:31.0,,T. Duncan makes free throw 1 of 2,22,24
132,2,9:31.0,Golden State full timeout,,22,24
133,2,9:31.0,H. Barnes enters the game for J. McAdoo,,22,24
134,2,9:31.0,I. Clark enters the game for L. Barbosa,,22,24
135,2,9:31.0,,T. Duncan misses free throw 2 of 2,22,24
136,2,9:29.0,Defensive rebound by A. Varejão,,22,24
137,2,9:04.0,I. Clark misses 3-pt jump shot from 22 ft,,22,24
138,2,9:03.0,,Defensive rebound by M. Ginóbili,22,24
139,2,8:45.0,,P. Mills misses 3-pt jump shot from 24 ft,22,24
140,2,8:43.0,Defensive rebound by S. Livingston,,22,24
141,2,8:30.0,H. Barnes misses 2-pt jump shot from 18 ft,,22,24
142,2,8:30.0,,Defensive rebound by M. Ginóbili,22,24
143,2,8:22.0,B. Rush enters the game for S. Livingston,,22,24
144,2,8:22.0,,L. Aldridge enters the game for T. Duncan,22,24
145,2,8:22.0,,K. Leonard enters the game for M. Ginóbili,22,24
146,2,8:18.0,,D. Green makes 2-pt jump shot from 15 ft (assist by B. Diaw),22,26
147,2,8:05.0,I. Clark makes 2-pt layup at rim (assist by S. Curry),,24,26
148,2,7:41.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by P. Mills),24,28
149,2,7:25.0,S. Curry misses 3-pt jump shot from 26 ft,,24,28
150,2,7:24.0,,Defensive rebound by K. Leonard,24,28
151,2,7:10.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by K. Leonard),24,30
152,2,7:09.0,Golden State full timeout,,24,30
153,2,6:58.0,S. Curry misses 2-pt layup at rim,,24,30
154,2,6:57.0,,Defensive rebound by L. Aldridge,24,30
155,2,6:47.0,,Turnover by B. Diaw (bad pass),24,30
156,2,6:47.0,K. Thompson enters the game for I. Clark,,24,30
157,2,6:47.0,D. Green enters the game for A. Varejão,,24,30
158,2,6:32.0,H. Barnes misses 2-pt jump shot from 8 ft (block by D. Green),,24,30
159,2,6:31.0,,Defensive rebound by B. Diaw,24,30
160,2,6:24.0,,Shooting foul by H. Barnes (drawn by D. Green),24,30
161,2,6:24.0,,D. Green makes free throw 1 of 2,24,31
162,2,6:24.0,J. McAdoo enters the game for H. Barnes,,24,31
163,2,6:24.0,,T. Parker enters the game for P. Mills,24,31
164,2,6:24.0,,D. Green misses free throw 2 of 2,24,31
165,2,6:23.0,Defensive rebound by D. Green,,24,31
166,2,6:01.0,S. Curry makes 2-pt layup from 4 ft,,26,31
167,2,5:34.0,,K. Leonard misses 3-pt jump shot from 25 ft,26,31
168,2,5:34.0,Defensive rebound by D. Green,,26,31
169,2,5:24.0,K. Thompson misses 3-pt jump shot from 25 ft,,26,31
170,2,5:23.0,,Defensive rebound by B. Diaw,26,31
171,2,5:14.0,,L. Aldridge makes 2-pt layup at rim (assist by K. Leonard),26,33
172,2,5:05.0,Personal foul by T. Parker,,26,33
173,2,5:05.0,Official timeout,,26,33
174,2,5:05.0,,K. Anderson enters the game for B. Diaw,26,33
175,2,4:54.0,K. Thompson makes 2-pt jump shot from 8 ft (assist by D. Green),,28,33
176,2,4:30.0,,L. Aldridge misses 2-pt jump shot from 19 ft,28,33
177,2,4:30.0,,Offensive rebound by Team,28,33
178,2,4:25.0,,K. Leonard makes 2-pt jump shot from 9 ft,28,35
179,2,4:25.0,,Shooting foul by K. Thompson (drawn by K. Leonard),28,35
180,2,4:25.0,,K. Leonard makes free throw 1 of 1,28,36
181,2,4:15.0,Turnover by D. Green (traveling),,28,36
182,2,4:00.0,,Turnover by K. Leonard (lost ball; steal by D. Green),28,36
183,2,3:53.0,S. Curry misses 2-pt layup at rim,,28,36
184,2,3:52.0,,Defensive rebound by K. Anderson,28,36
185,2,3:46.0,,K. Leonard makes 2-pt dunk at rim (assist by K. Anderson),28,38
186,2,3:28.0,J. McAdoo makes 2-pt layup at rim (assist by D. Green),,30,38
187,2,3:28.0,,San Antonio full timeout,30,38
188,2,3:28.0,,M. Ginóbili enters the game for D. Green,30,38
189,2,3:28.0,S. Livingston enters the game for J. McAdoo,,30,38
190,2,3:16.0,,K. Leonard makes 2-pt jump shot from 13 ft,30,40
191,2,3:01.0,D. Green makes 2-pt dunk at rim (assist by S. Curry),,32,40
192,2,2:40.0,,K. Leonard misses 2-pt jump shot from 19 ft,32,40
193,2,2:39.0,Defensive rebound by K. Thompson,,32,40
194,2,2:23.0,K. Thompson misses 2-pt jump shot from 14 ft,,32,40
195,2,2:22.0,,Defensive rebound by L. Aldridge,32,40
196,2,1:59.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Parker),32,43
197,2,1:36.0,Personal foul by L. Aldridge,,32,43
198,2,1:33.0,Personal foul by T. Parker,,32,43
199,2,1:33.0,S. Curry makes free throw 1 of 3,,33,43
200,2,1:33.0,S. Curry makes free throw 2 of 3,,34,43
201,2,1:33.0,S. Curry makes free throw 3 of 3,,35,43
202,2,1:15.0,,Turnover by M. Ginóbili (bad pass; steal by S. Livingston),35,43
203,2,0:51.0,S. Curry misses 3-pt jump shot from 38 ft,,35,43
204,2,0:51.0,Offensive rebound by Team,,35,43
205,2,0:51.0,Turnover by Team (shot clock),,35,43
206,2,0:33.0,,K. Leonard misses 2-pt layup from 1 ft,35,43
207,2,0:33.0,Defensive rebound by K. Thompson,,35,43
208,2,0:15.0,B. Rush makes 2-pt dunk at rim (assist by D. Green),,37,43
209,2,0:00.0,,L. Aldridge misses 2-pt jump shot from 16 ft,37,43
210,2,0:00.0,Defensive rebound by D. Green,,37,43
211,3,11:41.0,D. Green misses 2-pt layup from 2 ft,,37,43
212,3,11:40.0,,Defensive rebound by K. Leonard,37,43
213,3,11:19.0,,D. Green misses 3-pt jump shot from 23 ft,37,43
214,3,11:18.0,Defensive rebound by H. Barnes,,37,43
215,3,11:07.0,K. Thompson misses 2-pt layup from 1 ft,,37,43
216,3,11:07.0,Offensive rebound by Team,,37,43
217,3,10:56.0,D. Green makes 3-pt jump shot from 25 ft (assist by H. Barnes),,40,43
218,3,10:31.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by T. Parker),40,46
219,3,10:13.0,D. Green makes 2-pt dunk at rim (assist by H. Barnes),,42,46
220,3,9:53.0,,Turnover by T. Parker (bad pass; steal by H. Barnes),42,46
221,3,9:45.0,D. Green misses 3-pt jump shot from 24 ft,,42,46
222,3,9:44.0,,Defensive rebound by L. Aldridge,42,46
223,3,9:26.0,,B. Diaw makes 2-pt layup at rim,42,48
224,3,9:16.0,S. Curry misses 3-pt jump shot from 25 ft,,42,48
225,3,9:15.0,,Defensive rebound by K. Leonard,42,48
226,3,9:06.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by K. Leonard),42,51
227,3,8:49.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Green),,45,51
228,3,8:33.0,,K. Leonard misses 3-pt jump shot from 24 ft,45,51
229,3,8:33.0,Defensive rebound by S. Curry,,45,51
230,3,8:30.0,Personal foul by B. Diaw,,45,51
231,3,8:22.0,K. Thompson makes 2-pt jump shot from 13 ft (assist by S. Curry),,47,51
232,3,7:58.0,,T. Parker misses 2-pt jump shot from 16 ft,47,51
233,3,7:57.0,,Offensive rebound by L. Aldridge,47,51
234,3,7:54.0,,L. Aldridge makes 2-pt layup at rim,47,53
235,3,7:42.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,50,53
236,3,7:30.0,,Shooting foul by D. Green (drawn by L. Aldridge),50,53
237,3,7:30.0,,L. Aldridge makes free throw 1 of 2,50,54
238,3,7:30.0,,L. Aldridge makes free throw 2 of 2,50,55
239,3,7:15.0,K. Thompson misses 2-pt jump shot from 13 ft,,50,55
240,3,7:14.0,,Defensive rebound by D. Green,50,55
241,3,7:09.0,,Offensive foul by K. Leonard (drawn by S. Curry),50,55
242,3,7:09.0,,Turnover by K. Leonard (offensive foul),50,55
243,3,6:56.0,K. Thompson misses 3-pt jump shot from 25 ft,,50,55
244,3,6:56.0,,Defensive rebound by T. Parker,50,55
245,3,6:47.0,,K. Leonard misses 2-pt layup from 1 ft,50,55
246,3,6:46.0,Defensive rebound by B. Rush,,50,55
247,3,6:44.0,Personal foul by T. Parker,,50,55
248,3,6:44.0,Golden State full timeout,,50,55
249,3,6:26.0,S. Curry makes 2-pt layup at rim,,52,55
250,3,6:05.0,,Turnover by K. Leonard (bad pass; steal by H. Barnes),52,55
251,3,6:00.0,H. Barnes misses 2-pt layup at rim (block by B. Diaw),,52,55
252,3,5:58.0,,Defensive rebound by K. Leonard,52,55
253,3,5:46.0,,Turnover by L. Aldridge (lost ball),52,55
254,3,5:34.0,K. Thompson misses 3-pt jump shot from 23 ft,,52,55
255,3,5:33.0,Offensive rebound by D. Green,,52,55
256,3,5:23.0,S. Curry makes 3-pt jump shot from 27 ft,,55,55
257,3,5:00.0,,T. Parker makes 3-pt jump shot from 23 ft (assist by D. Green),55,58
258,3,4:41.0,S. Curry misses 2-pt layup from 1 ft (block by D. Green),,55,58
259,3,4:40.0,,Defensive rebound by L. Aldridge,55,58
260,3,4:35.0,,Shooting foul by D. Green (drawn by L. Aldridge),55,58
261,3,4:35.0,,L. Aldridge makes free throw 1 of 2,55,59
262,3,4:35.0,J. McAdoo enters the game for K. Thompson,,55,59
263,3,4:35.0,L. Barbosa enters the game for H. Barnes,,55,59
264,3,4:35.0,,P. Mills enters the game for T. Parker,55,59
265,3,4:35.0,,M. Ginóbili enters the game for D. Green,55,59
266,3,4:35.0,,L. Aldridge makes free throw 2 of 2,55,60
267,3,4:28.0,Personal foul by K. Leonard,,55,60
268,3,4:28.0,,D. West enters the game for B. Diaw,55,60
269,3,4:16.0,L. Barbosa makes 3-pt jump shot from 26 ft (assist by J. McAdoo),,58,60
270,3,3:58.0,S. Livingston enters the game for B. Rush,,58,60
271,3,3:50.0,,L. Aldridge misses 2-pt jump shot from 18 ft,58,60
272,3,3:48.0,,Offensive rebound by K. Leonard,58,60
273,3,3:43.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by K. Leonard),58,63
274,3,3:23.0,L. Barbosa misses 3-pt jump shot from 25 ft,,58,63
275,3,3:23.0,,Defensive rebound by K. Leonard,58,63
276,3,3:23.0,Loose ball foul by J. McAdoo,,58,63
277,3,3:11.0,,L. Aldridge makes 2-pt hook shot from 4 ft (assist by D. West),58,65
278,3,2:42.0,L. Barbosa makes 3-pt jump shot from 25 ft (assist by D. Green),,61,65
279,3,2:23.0,,L. Aldridge misses 2-pt jump shot from 12 ft,61,65
280,3,2:22.0,Defensive rebound by L. Barbosa,,61,65
281,3,2:19.0,Shooting foul by P. Mills (drawn by L. Barbosa),,61,65
282,3,2:19.0,,San Antonio full timeout,61,65
283,3,2:19.0,,K. Anderson enters the game for K. Leonard,61,65
284,3,2:19.0,L. Barbosa makes free throw 1 of 2,,62,65
285,3,2:19.0,L. Barbosa makes free throw 2 of 2,,63,65
286,3,1:56.0,,D. West misses 2-pt jump shot from 14 ft,63,65
287,3,1:56.0,,Offensive rebound by L. Aldridge,63,65
288,3,1:53.0,,L. Aldridge misses 2-pt layup from 1 ft,63,65
289,3,1:52.0,,Offensive rebound by P. Mills,63,65
290,3,1:50.0,,P. Mills misses 3-pt jump shot from 25 ft,63,65
291,3,1:50.0,,Offensive rebound by Team,63,65
292,3,1:33.0,,Turnover by M. Ginóbili (bad pass; steal by S. Curry),63,65
293,3,1:26.0,,Violation by M. Ginóbili (kicked ball),63,65
294,3,1:26.0,M. Speights enters the game for J. McAdoo,,63,65
295,3,1:12.0,D. Green misses 3-pt jump shot from 24 ft,,63,65
296,3,1:11.0,,Defensive rebound by M. Ginóbili,63,65
297,3,1:00.0,,D. West misses 2-pt jump shot from 7 ft,63,65
298,3,1:00.0,Defensive rebound by S. Curry,,63,65
299,3,1:00.0,Personal foul by M. Ginóbili,,63,65
300,3,1:00.0,S. Curry makes free throw 1 of 2,,64,65
301,3,1:00.0,,B. Diaw enters the game for L. Aldridge,64,65
302,3,1:00.0,S. Curry makes free throw 2 of 2,,65,65
303,3,0:45.0,,Personal foul by M. Speights,65,65
304,3,0:30.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,65,65
305,3,0:29.0,Defensive rebound by S. Curry,,65,65
306,3,0:11.0,Turnover by D. Green (lost ball),,65,65
307,3,0:11.0,,D. Green enters the game for K. Anderson,65,65
308,4,11:46.0,,P. Mills misses 3-pt jump shot from 24 ft,65,65
309,4,11:46.0,Defensive rebound by L. Barbosa,,65,65
310,4,11:32.0,M. Speights makes 2-pt jump shot from 19 ft (assist by S. Livingston),,67,65
311,4,11:09.0,,D. Green misses 3-pt jump shot from 25 ft,67,65
312,4,11:08.0,Defensive rebound by L. Barbosa,,67,65
313,4,11:02.0,Offensive foul by L. Barbosa (drawn by P. Mills),,67,65
314,4,11:02.0,Turnover by L. Barbosa (offensive foul),,67,65
315,4,10:50.0,,B. Diaw makes 2-pt layup at rim,67,67
316,4,10:25.0,M. Speights misses 2-pt jump shot from 14 ft,,67,67
317,4,10:25.0,,Defensive rebound by D. West,67,67
318,4,10:13.0,,Personal foul by K. Thompson,67,67
319,4,9:58.0,,D. Green misses 3-pt jump shot from 25 ft (block by S. Livingston),67,67
320,4,9:58.0,,Offensive rebound by Team,67,67
321,4,9:58.0,,Turnover by Team (shot clock),67,67
322,4,9:51.0,Personal foul by M. Ginóbili,,67,67
323,4,9:46.0,M. Speights misses 2-pt jump shot from 17 ft,,67,67
324,4,9:45.0,,Defensive rebound by B. Diaw,67,67
325,4,9:34.0,,Personal foul by S. Livingston,67,67
326,4,9:34.0,I. Clark enters the game for L. Barbosa,,67,67
327,4,9:34.0,,K. Martin enters the game for M. Ginóbili,67,67
328,4,9:32.0,,Personal foul by I. Clark,67,67
329,4,9:16.0,,D. Green misses 2-pt jump shot from 11 ft,67,67
330,4,9:16.0,Defensive rebound by S. Livingston,,67,67
331,4,9:05.0,K. Thompson makes 2-pt hook shot from 6 ft,,69,67
332,4,8:42.0,,D. Green misses 2-pt layup at rim,69,67
333,4,8:41.0,,Offensive rebound by D. Green,69,67
334,4,8:37.0,,D. Green makes 2-pt layup at rim,69,69
335,4,8:29.0,Golden State full timeout,,69,69
336,4,8:29.0,,K. Leonard enters the game for D. Green,69,69
337,4,8:29.0,,L. Aldridge enters the game for D. West,69,69
338,4,8:29.0,D. Green enters the game for M. Speights,,69,69
339,4,8:29.0,A. Varejão enters the game for S. Livingston,,69,69
340,4,8:15.0,K. Thompson misses 3-pt jump shot from 23 ft,,69,69
341,4,8:13.0,,Defensive rebound by L. Aldridge,69,69
342,4,7:56.0,,L. Aldridge misses 2-pt jump shot from 18 ft,69,69
343,4,7:56.0,Defensive rebound by H. Barnes,,69,69
344,4,7:36.0,K. Thompson misses 2-pt jump shot from 13 ft,,69,69
345,4,7:36.0,Offensive rebound by Team,,69,69
346,4,7:36.0,,Loose ball foul by K. Leonard,69,69
347,4,7:36.0,,T. Parker enters the game for K. Martin,69,69
348,4,7:16.0,H. Barnes makes 2-pt dunk at rim (assist by A. Varejão),,71,69
349,4,6:50.0,,L. Aldridge makes 2-pt jump shot from 15 ft (assist by T. Parker),71,71
350,4,6:39.0,Personal foul by T. Parker,,71,71
351,4,6:34.0,A. Varejão misses 2-pt layup at rim,,71,71
352,4,6:34.0,,Defensive rebound by B. Diaw,71,71
353,4,6:25.0,,L. Aldridge makes 2-pt hook shot at rim (assist by T. Parker),71,73
354,4,6:08.0,Turnover by K. Thompson (bad pass; steal by B. Diaw),,71,73
355,4,6:00.0,,B. Diaw misses 2-pt layup at rim,71,73
356,4,5:58.0,,Offensive rebound by B. Diaw,71,73
357,4,5:58.0,,B. Diaw makes 2-pt layup at rim,71,75
358,4,5:58.0,Golden State full timeout,,71,75
359,4,5:58.0,Official timeout,,71,75
360,4,5:58.0,B. Rush enters the game for A. Varejão,,71,75
361,4,5:58.0,S. Curry enters the game for I. Clark,,71,75
362,4,5:43.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by D. Green),,74,75
363,4,5:22.0,,L. Aldridge misses 2-pt jump shot from 13 ft,74,75
364,4,5:21.0,Defensive rebound by S. Curry,,74,75
365,4,5:13.0,S. Curry misses 3-pt jump shot from 26 ft,,74,75
366,4,5:13.0,,Defensive rebound by T. Parker,74,75
367,4,4:54.0,,L. Aldridge misses 2-pt layup from 1 ft,74,75
368,4,4:51.0,,Offensive rebound by L. Aldridge,74,75
369,4,4:48.0,,L. Aldridge misses 2-pt layup at rim,74,75
370,4,4:47.0,,Offensive rebound by K. Leonard,74,75
371,4,4:35.0,,T. Parker misses 2-pt layup at rim (block by D. Green),74,75
372,4,4:35.0,,Offensive rebound by Team,74,75
373,4,4:35.0,Loose ball foul by H. Barnes,,74,75
374,4,4:35.0,,D. Green enters the game for P. Mills,74,75
375,4,4:20.0,,D. Green makes 3-pt jump shot from 24 ft (assist by T. Parker),74,78
376,4,4:01.0,B. Rush makes 3-pt jump shot from 24 ft (assist by K. Thompson),,77,78
377,4,3:37.0,,D. Green makes 2-pt layup from 2 ft,77,80
378,4,3:21.0,Turnover by H. Barnes (bad pass),,77,80
379,4,3:12.0,,Offensive foul by L. Aldridge (drawn by D. Green),77,80
380,4,3:12.0,,Turnover by L. Aldridge (offensive foul),77,80
381,4,2:57.0,D. Green misses 3-pt jump shot from 26 ft,,77,80
382,4,2:57.0,,Defensive rebound by L. Aldridge,77,80
383,4,2:43.0,,San Antonio full timeout,77,80
384,4,2:43.0,S. Livingston enters the game for B. Rush,,77,80
385,4,2:39.0,,Shooting foul by D. Green (drawn by K. Leonard),77,80
386,4,2:39.0,,K. Leonard makes free throw 1 of 2,77,81
387,4,2:39.0,,K. Leonard makes free throw 2 of 2,77,82
388,4,2:23.0,K. Thompson makes 2-pt layup at rim (assist by S. Curry),,79,82
389,4,2:03.0,,K. Leonard misses 2-pt layup from 1 ft,79,82
390,4,2:02.0,,Offensive rebound by K. Leonard,79,82
391,4,1:46.0,,L. Aldridge makes 2-pt jump shot from 12 ft,79,84
392,4,1:23.0,H. Barnes misses 3-pt jump shot from 24 ft,,79,84
393,4,1:22.0,,Defensive rebound by T. Parker,79,84
394,4,0:59.0,,L. Aldridge misses 2-pt jump shot from 14 ft,79,84
395,4,0:58.0,Defensive rebound by D. Green,,79,84
396,4,0:58.0,,Loose ball foul by B. Diaw,79,84
