,QUARTER,TIME_REMAINING,MIAMI_ACTION,PHILADELPHIA_ACTION,MIAMI_SCORE,PHILADELPHIA_SCORE
61,1,5:52.0,,Shooting foul by J. Winslow (drawn by R. Covington),24,10
62,1,5:52.0,,R. Covington makes free throw 1 of 2,24,11
63,1,5:52.0,,R. Covington makes free throw 2 of 2,24,12
64,1,5:43.0,Shooting foul by R. Covington (drawn by H. Whiteside),,24,12
65,1,5:43.0,H. Whiteside makes free throw 1 of 2,,25,12
66,1,5:43.0,H. Whiteside makes free throw 2 of 2,,26,12
67,1,5:29.0,,R. Covington makes 2-pt layup from 1 ft (assist by I. Canaan),26,14
68,1,5:29.0,,Shooting foul by J. Winslow (drawn by R. Covington),26,14
69,1,5:29.0,,R. Covington makes free throw 1 of 1,26,15
70,1,5:05.0,D. Wade misses 2-pt jump shot from 17 ft,,26,15
71,1,5:04.0,Offensive rebound by J. Winslow,,26,15
72,1,5:03.0,Turnover by J. Winslow (bad pass; steal by J. Grant),,26,15
73,1,4:57.0,,I. Smith makes 3-pt jump shot from 26 ft (assist by I. Canaan),26,18
74,1,4:46.0,Miami full timeout,,26,18
75,1,4:46.0,G. Green enters the game for J. Winslow,,26,18
76,1,4:42.0,J. Richardson misses 2-pt jump shot from 1 ft,,26,18
77,1,4:41.0,,Defensive rebound by I. Smith,26,18
78,1,4:35.0,,I. Smith makes 2-pt layup from 1 ft,26,20
79,1,4:17.0,J. Johnson makes 2-pt jump shot from 7 ft,,28,20
80,1,4:07.0,,J. Grant makes 2-pt layup from 1 ft (assist by I. Smith),28,22
81,1,3:44.0,Shooting foul by R. Holmes (drawn by D. Wade),,28,22
82,1,3:44.0,D. Wade makes free throw 1 of 2,,29,22
83,1,3:44.0,L. Deng enters the game for J. Johnson,,29,22
84,1,3:44.0,G. Dragić enters the game for J. Richardson,,29,22
85,1,3:44.0,,H. Thompson enters the game for R. Covington,29,22
86,1,3:44.0,D. Wade makes free throw 2 of 2,,30,22
87,1,3:34.0,,I. Canaan misses 3-pt jump shot from 24 ft,30,22
88,1,3:33.0,Defensive rebound by H. Whiteside,,30,22
89,1,3:24.0,D. Wade makes 2-pt layup from 2 ft,,32,22
90,1,3:15.0,,J. Grant misses 2-pt jump shot from 1 ft,32,22
91,1,3:14.0,,Offensive rebound by J. Grant,32,22
92,1,3:14.0,,J. Grant misses 2-pt layup from 1 ft,32,22
93,1,3:14.0,,Offensive rebound by R. Holmes,32,22
94,1,3:14.0,,Shooting foul by H. Whiteside (drawn by R. Holmes),32,22
95,1,3:14.0,,R. Holmes makes free throw 1 of 2,32,23
96,1,3:14.0,J. Richardson enters the game for D. Wade,,32,23
97,1,3:14.0,,R. Holmes makes free throw 2 of 2,32,24
98,1,3:03.0,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),,34,24
99,1,2:53.0,,J. Grant misses 3-pt jump shot from 26 ft,34,24
100,1,2:52.0,Defensive rebound by H. Whiteside,,34,24
101,1,2:42.0,H. Whiteside makes 2-pt jump shot from 20 ft (assist by G. Dragić),,36,24
102,1,2:19.0,,H. Thompson misses 2-pt jump shot from 6 ft,36,24
103,1,2:18.0,,Offensive rebound by R. Holmes,36,24
104,1,2:17.0,,Personal foul by J. Richardson (drawn by R. Holmes),36,24
105,1,2:17.0,,T. McConnell enters the game for J. Grant,36,24
106,1,2:04.0,,I. Smith misses 2-pt jump shot from 8 ft,36,24
107,1,2:03.0,Defensive rebound by H. Whiteside,,36,24
108,1,1:49.0,Turnover by L. Deng (lost ball),,36,24
109,1,1:36.0,,Shooting foul by G. Dragić (drawn by H. Thompson),36,24
110,1,1:36.0,,H. Thompson makes free throw 1 of 2,36,25
111,1,1:36.0,,H. Thompson makes free throw 2 of 2,36,26
112,1,1:25.0,J. Richardson misses 2-pt jump shot from 13 ft,,36,26
113,1,1:23.0,,Defensive rebound by I. Canaan,36,26
114,1,1:16.0,,I. Canaan misses 3-pt jump shot from 26 ft,36,26
115,1,1:14.0,,Offensive rebound by R. Holmes,36,26
116,1,1:10.0,,R. Holmes makes 2-pt layup from 2 ft,36,28
117,1,1:04.0,Turnover by G. Dragić (bad pass),,36,28
118,1,0:55.0,,Shooting foul by J. Richardson (drawn by I. Smith),36,28
119,1,0:55.0,,I. Smith misses free throw 1 of 2,36,28
120,1,0:55.0,,Offensive rebound by Team,36,28
121,1,0:55.0,,I. Smith makes free throw 2 of 2,36,29
122,1,0:44.0,Personal foul by H. Thompson (drawn by L. Deng),,36,29
123,1,0:44.0,L. Deng makes free throw 1 of 2,,37,29
124,1,0:44.0,,R. Covington enters the game for H. Thompson,37,29
125,1,0:44.0,L. Deng makes free throw 2 of 2,,38,29
126,1,0:34.0,,I. Canaan misses 2-pt layup at rim (block by H. Whiteside),38,29
127,1,0:32.0,Defensive rebound by J. Richardson,,38,29
128,1,0:24.0,G. Green misses 3-pt jump shot from 23 ft,,38,29
129,1,0:22.0,Offensive rebound by H. Whiteside,,38,29
130,1,0:20.0,H. Whiteside makes 2-pt hook shot from 5 ft,,40,29
131,1,0:00.0,,I. Smith misses 3-pt jump shot from 24 ft,40,29
132,1,0:00.0,,Offensive rebound by Team,40,29
133,2,11:48.0,,T. McConnell misses 2-pt layup from 1 ft,40,29
134,2,11:47.0,Defensive rebound by H. Whiteside,,40,29
135,2,11:35.0,Turnover by G. Dragić (bad pass; steal by T. McConnell),,40,29
136,2,11:30.0,,T. McConnell misses 2-pt layup from 1 ft (block by J. Richardson),40,29
137,2,11:28.0,Defensive rebound by L. Deng,,40,29
138,2,11:13.0,G. Dragić misses 3-pt jump shot from 25 ft,,40,29
139,2,11:13.0,Offensive rebound by Team,,40,29
140,2,11:13.0,,Loose ball foul by E. Brand (drawn by H. Whiteside),40,29
141,2,11:04.0,H. Whiteside misses 2-pt jump shot from 10 ft,,40,29
142,2,11:03.0,,Defensive rebound by R. Covington,40,29
143,2,10:53.0,,E. Brand misses 2-pt jump shot from 11 ft,40,29
144,2,10:52.0,Defensive rebound by G. Dragić,,40,29
145,2,10:45.0,G. Dragić misses 2-pt layup from 1 ft,,40,29
146,2,10:43.0,,Defensive rebound by E. Brand,40,29
147,2,10:32.0,,E. Brand makes 2-pt jump shot from 13 ft (assist by I. Canaan),40,31
148,2,10:12.0,L. Deng misses 2-pt jump shot from 3 ft,,40,31
149,2,10:09.0,,Defensive rebound by E. Brand,40,31
150,2,10:03.0,,H. Thompson misses 3-pt jump shot from 24 ft,40,31
151,2,10:01.0,Defensive rebound by J. Richardson,,40,31
152,2,9:59.0,Shooting foul by T. McConnell (drawn by G. Dragić),,40,31
153,2,9:59.0,G. Dragić makes free throw 1 of 2,,41,31
154,2,9:59.0,J. Winslow enters the game for G. Green,,41,31
155,2,9:59.0,G. Dragić misses free throw 2 of 2,,41,31
156,2,9:56.0,,Defensive rebound by H. Thompson,41,31
157,2,9:35.0,,H. Thompson misses 3-pt jump shot from 25 ft,41,31
158,2,9:33.0,Defensive rebound by H. Whiteside,,41,31
159,2,9:25.0,J. Winslow makes 2-pt layup from 1 ft,,43,31
160,2,9:17.0,,Philadelphia full timeout,43,31
161,2,9:05.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by T. McConnell),43,34
162,2,8:48.0,H. Whiteside misses 2-pt jump shot from 10 ft (block by R. Covington),,43,34
163,2,8:46.0,,Defensive rebound by H. Thompson,43,34
164,2,8:32.0,,I. Canaan misses 3-pt jump shot from 23 ft,43,34
165,2,8:31.0,Defensive rebound by H. Whiteside,,43,34
166,2,8:24.0,G. Dragić makes 2-pt jump shot from 14 ft (assist by L. Deng),,45,34
167,2,8:05.0,,H. Thompson misses 2-pt jump shot from 19 ft,45,34
168,2,8:03.0,Defensive rebound by G. Dragić,,45,34
169,2,7:53.0,L. Deng makes 2-pt layup from 2 ft (assist by H. Whiteside),,47,34
170,2,7:53.0,Shooting foul by R. Covington (drawn by L. Deng),,47,34
171,2,7:53.0,,J. Grant enters the game for R. Covington,47,34
172,2,7:53.0,L. Deng makes free throw 1 of 1,,48,34
173,2,7:43.0,,E. Brand makes 2-pt jump shot from 16 ft (assist by T. McConnell),48,36
174,2,7:32.0,Shooting block foul by E. Brand (drawn by J. Winslow),,48,36
175,2,7:32.0,J. Winslow misses free throw 1 of 2,,48,36
176,2,7:32.0,Offensive rebound by Team,,48,36
177,2,7:32.0,J. Winslow misses free throw 2 of 2,,48,36
178,2,7:31.0,,Defensive rebound by E. Brand,48,36
179,2,7:10.0,,Shooting block foul by L. Deng (drawn by E. Brand),48,36
180,2,7:10.0,,E. Brand makes free throw 1 of 2,48,37
181,2,7:10.0,D. Wade enters the game for G. Dragić,,48,37
182,2,7:10.0,J. Johnson enters the game for L. Deng,,48,37
183,2,7:10.0,,E. Brand makes free throw 2 of 2,48,38
184,2,7:00.0,Shooting foul by H. Thompson (drawn by D. Wade),,48,38
185,2,7:00.0,D. Wade misses free throw 1 of 2,,48,38
186,2,7:00.0,Offensive rebound by Team,,48,38
187,2,7:00.0,,R. Covington enters the game for H. Thompson,48,38
188,2,7:00.0,D. Wade makes free throw 2 of 2,,49,38
189,2,6:38.0,,J. Grant misses 2-pt layup from 1 ft,49,38
190,2,6:38.0,Defensive rebound by Team,,49,38
191,2,6:23.0,J. Johnson makes 2-pt jump shot from 7 ft,,51,38
192,2,6:09.0,,E. Brand misses 2-pt jump shot from 10 ft,51,38
193,2,6:08.0,Defensive rebound by D. Wade,,51,38
194,2,6:00.0,Turnover by D. Wade (lost ball; steal by R. Covington),,51,38
195,2,5:57.0,,Personal foul by J. Johnson (drawn by R. Covington),51,38
196,2,5:57.0,Official timeout,,51,38
197,2,5:57.0,,I. Smith enters the game for T. McConnell,51,38
198,2,5:43.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),51,41
199,2,5:17.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by J. Johnson),,54,41
200,2,5:04.0,,I. Smith misses 3-pt jump shot from 23 ft,54,41
201,2,5:03.0,Defensive rebound by H. Whiteside,,54,41
202,2,4:50.0,D. Wade misses 2-pt jump shot from 9 ft (block by J. Grant),,54,41
203,2,4:48.0,Offensive rebound by J. Winslow,,54,41
204,2,4:46.0,J. Winslow misses 2-pt layup from 2 ft,,54,41
205,2,4:44.0,Offensive rebound by D. Wade,,54,41
206,2,4:44.0,D. Wade misses 2-pt layup at rim,,54,41
207,2,4:43.0,,Defensive rebound by I. Canaan,54,41
208,2,4:33.0,,R. Covington misses 2-pt jump shot from 16 ft,54,41
209,2,4:32.0,Defensive rebound by J. Richardson,,54,41
210,2,4:17.0,Turnover by J. Johnson (lost ball),,54,41
211,2,4:17.0,,R. Holmes enters the game for E. Brand,54,41
212,2,4:03.0,,Turnover by J. Grant (lost ball; steal by J. Johnson),54,41
213,2,3:51.0,Shooting foul by R. Holmes (drawn by D. Wade),,54,41
214,2,3:51.0,D. Wade misses free throw 1 of 2,,54,41
215,2,3:51.0,Offensive rebound by Team,,54,41
216,2,3:51.0,A. Stoudemire enters the game for H. Whiteside,,54,41
217,2,3:51.0,D. Wade makes free throw 2 of 2,,55,41
218,2,3:43.0,,Personal foul by A. Stoudemire (drawn by R. Holmes),55,41
219,2,3:32.0,,I. Canaan misses 2-pt jump shot from 21 ft,55,41
220,2,3:31.0,,Offensive rebound by R. Holmes,55,41
221,2,3:29.0,,R. Covington misses 2-pt jump shot from 3 ft (block by D. Wade),55,41
222,2,3:28.0,Defensive rebound by D. Wade,,55,41
223,2,3:18.0,Turnover by D. Wade (bad pass; steal by I. Canaan),,55,41
224,2,3:13.0,,I. Smith misses 2-pt layup from 1 ft,55,41
225,2,3:11.0,,Offensive rebound by R. Holmes,55,41
226,2,3:09.0,,R. Holmes misses 2-pt layup from 1 ft,55,41
227,2,3:07.0,,Offensive rebound by R. Covington,55,41
228,2,3:05.0,,R. Covington makes 2-pt layup from 1 ft,55,43
229,2,2:48.0,J. Richardson misses 2-pt layup from 1 ft,,55,43
230,2,2:46.0,Offensive rebound by A. Stoudemire,,55,43
231,2,2:45.0,A. Stoudemire misses 2-pt layup from 1 ft (block by J. Grant),,55,43
232,2,2:44.0,,Defensive rebound by I. Smith,55,43
233,2,2:42.0,,I. Smith misses 2-pt layup from 2 ft (block by J. Winslow),55,43
234,2,2:39.0,Defensive rebound by D. Wade,,55,43
235,2,2:36.0,J. Richardson misses 2-pt layup at rim,,55,43
236,2,2:31.0,,Defensive rebound by R. Holmes,55,43
237,2,2:29.0,,I. Smith makes 2-pt layup from 1 ft (assist by R. Holmes),55,45
238,2,2:21.0,Miami full timeout,,55,45
239,2,2:21.0,G. Dragić enters the game for J. Winslow,,55,45
240,2,2:21.0,L. Deng enters the game for J. Richardson,,55,45
241,2,2:06.0,L. Deng misses 3-pt jump shot from 23 ft,,55,45
242,2,2:04.0,Offensive rebound by A. Stoudemire,,55,45
243,2,1:53.0,D. Wade makes 2-pt jump shot from 7 ft,,57,45
244,2,1:39.0,,I. Smith misses 2-pt jump shot from 6 ft,57,45
245,2,1:37.0,,Offensive rebound by J. Grant,57,45
246,2,1:33.0,,R. Holmes makes 2-pt dunk at rim (assist by R. Covington),57,47
247,2,1:06.0,G. Dragić misses 3-pt jump shot from 22 ft,,57,47
248,2,1:04.0,Offensive rebound by Team,,57,47
249,2,0:51.0,D. Wade makes 2-pt layup from 1 ft,,59,47
250,2,0:43.0,,Philadelphia full timeout,59,47
251,2,0:43.0,H. Whiteside enters the game for A. Stoudemire,,59,47
252,2,0:31.0,,I. Smith makes 2-pt layup from 1 ft,59,49
253,2,0:11.0,G. Dragić misses 2-pt jump shot from 7 ft,,59,49
254,2,0:08.0,,Defensive rebound by R. Covington,59,49
255,2,0:01.0,,I. Canaan misses 3-pt jump shot from 26 ft,59,49
256,2,0:00.0,Defensive rebound by D. Wade,,59,49
257,3,11:48.0,,Personal foul by D. Wade (drawn by H. Thompson),59,49
258,3,11:33.0,,I. Smith makes 2-pt jump shot from 10 ft,59,51
259,3,11:12.0,Personal foul by C. Landry (drawn by A. Stoudemire),,59,51
260,3,11:02.0,Shooting foul by J. Grant (drawn by A. Stoudemire),,59,51
261,3,11:02.0,A. Stoudemire makes free throw 1 of 2,,60,51
262,3,11:02.0,A. Stoudemire makes free throw 2 of 2,,61,51
263,3,10:47.0,,H. Thompson misses 3-pt jump shot from 25 ft,61,51
264,3,10:45.0,Defensive rebound by A. Stoudemire,,61,51
265,3,10:34.0,A. Stoudemire makes 2-pt layup from 2 ft (assist by G. Dragić),,63,51
266,3,10:22.0,,Shooting foul by A. Stoudemire (drawn by C. Landry),63,51
267,3,10:22.0,,C. Landry misses free throw 1 of 2,63,51
268,3,10:22.0,,Offensive rebound by Team,63,51
269,3,10:22.0,,C. Landry makes free throw 2 of 2,63,52
270,3,10:12.0,G. Dragić misses 2-pt jump shot from 9 ft,,63,52
271,3,10:10.0,,Defensive rebound by I. Smith,63,52
272,3,10:04.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by I. Smith),63,55
273,3,9:42.0,D. Wade misses 2-pt jump shot from 17 ft,,63,55
274,3,9:40.0,,Defensive rebound by R. Covington,63,55
275,3,9:31.0,Violation by A. Stoudemire (def goaltending),,63,55
276,3,9:31.0,,H. Thompson makes 2-pt layup from 1 ft (assist by I. Smith),63,57
277,3,9:16.0,Shooting foul by C. Landry (drawn by D. Wade),,63,57
278,3,9:16.0,D. Wade makes free throw 1 of 2,,64,57
279,3,9:16.0,D. Wade makes free throw 2 of 2,,65,57
280,3,9:04.0,,J. Grant misses 2-pt layup from 2 ft,65,57
281,3,9:03.0,,Offensive rebound by C. Landry,65,57
282,3,9:02.0,,C. Landry misses 2-pt layup from 1 ft,65,57
283,3,9:00.0,Defensive rebound by L. Deng,,65,57
284,3,8:54.0,J. Johnson misses 3-pt jump shot from 25 ft,,65,57
285,3,8:52.0,,Defensive rebound by H. Thompson,65,57
286,3,8:42.0,,Shooting foul by A. Stoudemire (drawn by C. Landry),65,57
287,3,8:42.0,,C. Landry makes free throw 1 of 2,65,58
288,3,8:42.0,,C. Landry makes free throw 2 of 2,65,59
289,3,8:26.0,D. Wade misses 2-pt jump shot from 8 ft,,65,59
290,3,8:24.0,,Defensive rebound by H. Thompson,65,59
291,3,8:15.0,,R. Covington misses 3-pt jump shot from 26 ft,65,59
292,3,8:13.0,,Offensive rebound by C. Landry,65,59
293,3,8:12.0,,C. Landry misses 2-pt jump shot from 3 ft,65,59
294,3,8:10.0,Defensive rebound by D. Wade,,65,59
295,3,8:07.0,D. Wade makes 2-pt dunk at rim (assist by J. Johnson),,67,59
296,3,7:53.0,,C. Landry misses 2-pt jump shot from 18 ft,67,59
297,3,7:52.0,Defensive rebound by L. Deng,,67,59
298,3,7:45.0,Personal block foul by C. Landry (drawn by G. Dragić),,67,59
299,3,7:45.0,,R. Holmes enters the game for C. Landry,67,59
300,3,7:35.0,G. Dragić makes 2-pt jump shot from 5 ft,,69,59
301,3,7:35.0,,Philadelphia full timeout,69,59
302,3,7:26.0,,Def 3 sec tech foul by A. Stoudemire,69,59
303,3,7:26.0,,R. Covington makes technical free throw,69,60
304,3,7:16.0,,I. Smith makes 2-pt jump shot from 17 ft,69,62
305,3,6:55.0,J. Johnson misses 2-pt jump shot from 16 ft,,69,62
306,3,6:53.0,,Defensive rebound by J. Grant,69,62
307,3,6:35.0,,I. Smith misses 2-pt jump shot from 3 ft,69,62
308,3,6:32.0,,Offensive rebound by R. Holmes,69,62
309,3,6:32.0,,R. Holmes makes 2-pt layup from 2 ft,69,64
310,3,6:17.0,G. Dragić misses 2-pt jump shot from 9 ft,,69,64
311,3,6:16.0,,Defensive rebound by I. Smith,69,64
312,3,6:09.0,,I. Smith makes 2-pt layup from 1 ft,69,66
313,3,6:09.0,Miami full timeout,,69,66
314,3,6:09.0,J. Richardson enters the game for G. Dragić,,69,66
315,3,6:09.0,J. Winslow enters the game for L. Deng,,69,66
316,3,5:54.0,Turnover by D. Wade (lost ball; steal by H. Thompson),,69,66
317,3,5:44.0,,H. Thompson makes 3-pt jump shot from 26 ft (assist by J. Grant),69,69
318,3,5:23.0,Turnover by J. Winslow (bad pass; steal by R. Holmes),,69,69
319,3,5:20.0,,J. Grant makes 2-pt dunk at rim (assist by I. Smith),69,71
320,3,5:20.0,,Shooting foul by J. Winslow (drawn by J. Grant),69,71
321,3,5:20.0,H. Whiteside enters the game for A. Stoudemire,,69,71
322,3,5:20.0,,J. Grant makes free throw 1 of 1,69,72
323,3,4:57.0,H. Whiteside misses 2-pt jump shot from 12 ft (block by R. Holmes),,69,72
324,3,4:56.0,Offensive rebound by Team,,69,72
325,3,4:56.0,Turnover by Team (shot clock),,69,72
326,3,4:38.0,,R. Covington misses 3-pt jump shot from 25 ft,69,72
327,3,4:38.0,Defensive rebound by Team,,69,72
328,3,4:38.0,,Loose ball foul by R. Holmes (drawn by H. Whiteside),69,72
329,3,4:38.0,H. Whiteside makes free throw 1 of 2,,70,72
330,3,4:38.0,H. Whiteside misses free throw 2 of 2,,70,72
331,3,4:36.0,,Defensive rebound by J. Grant,70,72
332,3,4:22.0,,Turnover by J. Grant (bad pass; steal by D. Wade),70,72
333,3,4:17.0,D. Wade makes 2-pt dunk at rim,,72,72
334,3,4:02.0,,Turnover by I. Smith (lost ball; steal by J. Johnson),72,72
335,3,3:44.0,J. Johnson makes 2-pt jump shot from 12 ft,,74,72
336,3,3:31.0,,R. Holmes misses 2-pt layup from 1 ft (block by H. Whiteside),74,72
337,3,3:30.0,,Offensive rebound by Team,74,72
338,3,3:29.0,,I. Canaan enters the game for R. Covington,74,72
339,3,3:29.0,,T. McConnell enters the game for I. Smith,74,72
340,3,3:20.0,,J. Grant misses 3-pt jump shot from 23 ft,74,72
341,3,3:18.0,Defensive rebound by H. Whiteside,,74,72
342,3,3:05.0,D. Wade misses 2-pt jump shot from 12 ft,,74,72
343,3,3:04.0,Offensive rebound by J. Winslow,,74,72
344,3,3:02.0,J. Winslow misses 2-pt layup from 2 ft,,74,72
345,3,3:01.0,Offensive rebound by H. Whiteside,,74,72
346,3,3:01.0,H. Whiteside misses 2-pt layup from 2 ft,,74,72
347,3,3:00.0,Offensive rebound by D. Wade,,74,72
348,3,2:55.0,Shooting foul by H. Thompson (drawn by D. Wade),,74,72
349,3,2:55.0,D. Wade makes 2-pt jump shot from 9 ft,,76,72
350,3,2:55.0,D. Wade makes free throw 1 of 1,,77,72
351,3,2:33.0,,Shooting foul by D. Wade (drawn by J. Grant),77,72
352,3,2:33.0,,J. Grant misses free throw 1 of 2,77,72
353,3,2:33.0,,Offensive rebound by Team,77,72
354,3,2:33.0,,R. Covington enters the game for H. Thompson,77,72
355,3,2:33.0,,J. Grant makes free throw 2 of 2,77,73
356,3,2:20.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Wade),,80,73
357,3,1:59.0,,Turnover by R. Covington (bad pass; steal by D. Wade),80,73
358,3,1:47.0,D. Wade misses 2-pt jump shot from 11 ft,,80,73
359,3,1:47.0,,Defensive rebound by Team,80,73
360,3,1:27.0,,Personal foul by J. Johnson (drawn by T. McConnell),80,73
361,3,1:27.0,,T. McConnell makes free throw 1 of 2,80,74
362,3,1:27.0,G. Dragić enters the game for J. Johnson,,80,74
363,3,1:27.0,L. Deng enters the game for D. Wade,,80,74
364,3,1:27.0,,E. Brand enters the game for R. Holmes,80,74
365,3,1:27.0,,T. McConnell misses free throw 2 of 2,80,74
366,3,1:25.0,Defensive rebound by H. Whiteside,,80,74
367,3,1:13.0,Personal foul by J. Grant (drawn by L. Deng),,80,74
368,3,1:13.0,L. Deng makes free throw 1 of 2,,81,74
369,3,1:13.0,L. Deng makes free throw 2 of 2,,82,74
370,3,1:03.0,,E. Brand misses 2-pt jump shot from 15 ft,82,74
371,3,1:01.0,Defensive rebound by L. Deng,,82,74
372,3,0:53.0,L. Deng makes 2-pt jump shot from 9 ft (assist by J. Richardson),,84,74
373,3,0:48.0,,Shooting foul by J. Winslow (drawn by R. Covington),84,74
374,3,0:48.0,,R. Covington misses free throw 1 of 2,84,74
375,3,0:48.0,,Offensive rebound by Team,84,74
376,3,0:48.0,G. Green enters the game for J. Winslow,,84,74
377,3,0:48.0,,R. Covington makes free throw 2 of 2,84,75
378,3,0:37.0,L. Deng misses 3-pt jump shot from 26 ft,,84,75
379,3,0:35.0,Offensive rebound by H. Whiteside,,84,75
380,3,0:33.0,Turnover by H. Whiteside (lost ball; steal by T. McConnell),,84,75
381,3,0:11.0,,T. McConnell makes 2-pt jump shot from 9 ft,84,77
382,3,0:03.0,G. Dragić misses 2-pt jump shot from 17 ft,,84,77
383,3,0:01.0,,Defensive rebound by E. Brand,84,77
384,4,11:49.0,Personal foul by T. McConnell (drawn by G. Dragić),,84,77
385,4,11:37.0,L. Deng misses 2-pt jump shot from 10 ft,,84,77
386,4,11:35.0,,Defensive rebound by I. Canaan,84,77
387,4,11:29.0,,Shooting foul by J. Richardson (drawn by I. Canaan),84,77
388,4,11:29.0,,I. Canaan makes free throw 1 of 2,84,78
389,4,11:29.0,,I. Canaan makes free throw 2 of 2,84,79
390,4,11:17.0,Turnover by G. Dragić (bad pass; steal by T. McConnell),,84,79
