,QUARTER,TIME_REMAINING,DETROIT_ACTION,NEW ORLEANS_ACTION,DETROIT_SCORE,NEW ORLEANS_SCORE
49,1,5:22.0,Shooting foul by T. Evans (drawn by E. İlyasova),,13,20
50,1,5:22.0,E. İlyasova misses free throw 1 of 2,,13,20
51,1,5:22.0,Offensive rebound by Team,,13,20
52,1,5:22.0,E. İlyasova makes free throw 2 of 2,,14,20
53,1,5:10.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by T. Evans),14,23
54,1,4:45.0,E. İlyasova makes 2-pt layup from 1 ft (assist by R. Jackson),,16,23
55,1,4:19.0,,A. Davis misses 2-pt jump shot from 6 ft,16,23
56,1,4:18.0,Defensive rebound by A. Drummond,,16,23
57,1,4:05.0,Shooting foul by T. Evans (drawn by E. İlyasova),,16,23
58,1,4:05.0,E. İlyasova makes free throw 1 of 3,,17,23
59,1,4:05.0,E. İlyasova makes free throw 2 of 3,,18,23
60,1,4:05.0,,J. Holiday enters the game for T. Evans,18,23
61,1,4:05.0,S. Johnson enters the game for M. Morris,,18,23
62,1,4:05.0,E. İlyasova makes free throw 3 of 3,,19,23
63,1,3:46.0,,J. Holiday makes 2-pt jump shot from 3 ft,19,25
64,1,3:36.0,E. İlyasova misses 2-pt jump shot from 7 ft,,19,25
65,1,3:35.0,,Defensive rebound by J. Holiday,19,25
66,1,3:31.0,,N. Cole makes 2-pt jump shot from 17 ft (assist by J. Holiday),19,27
67,1,3:10.0,Shooting foul by N. Cole (drawn by K. Caldwell-Pope),,19,27
68,1,3:10.0,K. Caldwell-Pope makes free throw 1 of 2,,20,27
69,1,3:10.0,,R. Anderson enters the game for A. Davis,20,27
70,1,3:10.0,K. Caldwell-Pope makes free throw 2 of 2,,21,27
71,1,2:59.0,,R. Anderson makes 2-pt jump shot from 10 ft (assist by J. Holiday),21,29
72,1,2:41.0,S. Johnson makes 2-pt jump shot from 7 ft (assist by E. İlyasova),,23,29
73,1,2:27.0,,Personal foul by S. Johnson (drawn by R. Anderson),23,29
74,1,2:27.0,,New Orleans full timeout,23,29
75,1,2:27.0,B. Jennings enters the game for R. Jackson,,23,29
76,1,2:27.0,,A. Ajinça enters the game for Ö. Aşık,23,29
77,1,2:16.0,,A. Ajinça makes 2-pt jump shot from 12 ft (assist by N. Cole),23,31
78,1,1:52.0,S. Johnson misses 2-pt jump shot from 16 ft,,23,31
79,1,1:52.0,,Defensive rebound by A. Ajinça,23,31
80,1,1:44.0,,Shooting foul by S. Johnson (drawn by R. Anderson),23,31
81,1,1:44.0,,R. Anderson makes free throw 1 of 2,23,32
82,1,1:44.0,,A. Gee enters the game for D. Cunningham,23,32
83,1,1:44.0,,R. Anderson makes free throw 2 of 2,23,33
84,1,1:34.0,E. İlyasova misses 3-pt jump shot from 25 ft,,23,33
85,1,1:33.0,,Defensive rebound by N. Cole,23,33
86,1,1:25.0,,N. Cole makes 2-pt jump shot from 8 ft,23,35
87,1,1:08.0,K. Caldwell-Pope makes 2-pt jump shot from 6 ft,,25,35
88,1,1:00.0,,J. Holiday misses 2-pt jump shot from 15 ft,25,35
89,1,0:59.0,Defensive rebound by A. Drummond,,25,35
90,1,0:39.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,25,35
91,1,0:38.0,,Defensive rebound by J. Holiday,25,35
92,1,0:29.0,,R. Anderson misses 3-pt jump shot from 25 ft,25,35
93,1,0:28.0,Defensive rebound by A. Drummond,,25,35
94,1,0:06.0,K. Caldwell-Pope makes 2-pt jump shot from 9 ft (assist by B. Jennings),,27,35
95,1,0:01.0,,A. Gee misses 3-pt jump shot from 23 ft,27,35
96,1,0:00.0,Defensive rebound by A. Drummond,,27,35
97,2,11:48.0,,J. Holiday makes 2-pt layup from 1 ft,27,37
98,2,11:21.0,A. Baynes misses 2-pt jump shot from 9 ft,,27,37
99,2,11:20.0,,Defensive rebound by A. Ajinça,27,37
100,2,11:10.0,,J. Holiday misses 2-pt layup from 3 ft,27,37
101,2,11:09.0,Defensive rebound by A. Baynes,,27,37
102,2,11:02.0,B. Jennings makes 3-pt jump shot from 25 ft,,30,37
103,2,10:40.0,,R. Anderson makes 2-pt layup from 2 ft,30,39
104,2,10:27.0,Personal foul by A. Ajinça (drawn by A. Baynes),,30,39
105,2,10:27.0,Technical foul by M. Morris,,30,39
106,2,10:27.0,,R. Anderson makes technical free throw,30,40
107,2,10:17.0,Turnover by M. Morris (bad pass; steal by T. Douglas),,30,40
108,2,10:15.0,,T. Douglas makes 2-pt layup from 1 ft,30,42
109,2,9:49.0,A. Baynes makes 2-pt layup from 3 ft (assist by S. Johnson),,32,42
110,2,9:35.0,,A. Ajinça makes 2-pt layup from 1 ft (assist by J. Holiday),32,44
111,2,9:28.0,Detroit full timeout,,32,44
112,2,9:20.0,B. Jennings misses 3-pt jump shot from 25 ft,,32,44
113,2,9:20.0,,Defensive rebound by A. Ajinça,32,44
114,2,8:58.0,,R. Anderson misses 2-pt jump shot from 15 ft,32,44
115,2,8:58.0,Defensive rebound by M. Morris,,32,44
116,2,8:52.0,B. Jennings makes 2-pt jump shot from 7 ft (assist by M. Morris),,34,44
117,2,8:52.0,Shooting foul by T. Douglas (drawn by B. Jennings),,34,44
118,2,8:52.0,,A. Davis enters the game for A. Ajinça,34,44
119,2,8:52.0,B. Jennings makes free throw 1 of 1,,35,44
120,2,8:39.0,,A. Gee makes 3-pt jump shot from 23 ft (assist by A. Davis),35,47
121,2,8:22.0,Turnover by S. Johnson (bad pass; steal by T. Douglas),,35,47
122,2,8:19.0,,A. Davis makes 2-pt dunk at rim (assist by T. Douglas),35,49
123,2,8:04.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by B. Jennings),,38,49
124,2,7:47.0,,A. Davis makes 2-pt jump shot from 5 ft (assist by T. Douglas),38,51
125,2,7:29.0,B. Jennings misses 2-pt jump shot from 11 ft,,38,51
126,2,7:28.0,,Defensive rebound by R. Anderson,38,51
127,2,7:19.0,,Turnover by A. Davis (traveling),38,51
128,2,7:19.0,K. Caldwell-Pope enters the game for S. Johnson,,38,51
129,2,7:05.0,M. Morris misses 3-pt jump shot from 24 ft,,38,51
130,2,7:04.0,Offensive rebound by K. Caldwell-Pope,,38,51
131,2,6:57.0,Turnover by A. Baynes (3 sec),,38,51
132,2,6:40.0,,J. Holiday misses 2-pt jump shot from 6 ft,38,51
133,2,6:39.0,Defensive rebound by A. Baynes,,38,51
134,2,6:30.0,Turnover by K. Caldwell-Pope (lost ball; steal by J. Holiday),,38,51
135,2,6:20.0,,R. Anderson makes 2-pt layup from 2 ft (assist by J. Holiday),38,53
136,2,6:07.0,Shooting foul by A. Davis (drawn by A. Baynes),,38,53
137,2,6:07.0,A. Baynes makes free throw 1 of 2,,39,53
138,2,6:07.0,R. Jackson enters the game for B. Jennings,,39,53
139,2,6:07.0,E. İlyasova enters the game for A. Tolliver,,39,53
140,2,6:07.0,,T. Evans enters the game for T. Douglas,39,53
141,2,6:07.0,A. Baynes makes free throw 2 of 2,,40,53
142,2,5:55.0,,A. Davis misses 2-pt jump shot from 19 ft,40,53
143,2,5:54.0,Defensive rebound by A. Baynes,,40,53
144,2,5:42.0,M. Morris misses 2-pt jump shot from 16 ft,,40,53
145,2,5:41.0,,Defensive rebound by T. Evans,40,53
146,2,5:25.0,,Turnover by A. Davis (lost ball; steal by A. Baynes),40,53
147,2,5:12.0,K. Caldwell-Pope misses 2-pt layup from 2 ft,,40,53
148,2,5:10.0,Offensive rebound by M. Morris,,40,53
149,2,5:10.0,M. Morris makes 2-pt layup from 1 ft,,42,53
150,2,5:03.0,,Shooting foul by A. Baynes (drawn by A. Davis),42,53
151,2,5:03.0,Official timeout,,42,53
152,2,5:03.0,A. Drummond enters the game for A. Baynes,,42,53
153,2,5:03.0,,N. Cole enters the game for J. Holiday,42,53
154,2,5:03.0,,A. Davis makes free throw 1 of 2,42,54
155,2,5:03.0,,A. Davis makes free throw 2 of 2,42,55
156,2,4:55.0,Personal foul by A. Gee (drawn by M. Morris),,42,55
157,2,4:37.0,K. Caldwell-Pope makes 2-pt jump shot from 12 ft,,44,55
158,2,4:26.0,,Turnover by T. Evans (bad pass; steal by A. Drummond),44,55
159,2,4:22.0,Turnover by K. Caldwell-Pope (lost ball; steal by A. Gee),,44,55
160,2,4:14.0,,T. Evans makes 2-pt layup from 2 ft,44,57
161,2,4:04.0,Turnover by R. Jackson (lost ball; steal by A. Davis),,44,57
162,2,4:03.0,,Personal foul by R. Jackson (drawn by A. Davis),44,57
163,2,3:55.0,,T. Evans misses 2-pt layup from 1 ft,44,57
164,2,3:53.0,,Offensive rebound by A. Davis,44,57
165,2,3:53.0,,A. Davis misses 2-pt layup from 2 ft,44,57
166,2,3:51.0,Defensive rebound by Team,,44,57
167,2,3:41.0,Personal foul by A. Davis (drawn by A. Drummond),,44,57
168,2,3:41.0,A. Drummond makes free throw 1 of 2,,45,57
169,2,3:41.0,A. Drummond makes free throw 2 of 2,,46,57
170,2,3:29.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Evans),46,59
171,2,3:04.0,R. Jackson misses 2-pt jump shot from 16 ft,,46,59
172,2,3:03.0,,Defensive rebound by A. Gee,46,59
173,2,2:48.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by T. Evans),46,61
174,2,2:35.0,K. Caldwell-Pope misses 2-pt layup at rim,,46,61
175,2,2:34.0,Offensive rebound by A. Drummond,,46,61
176,2,2:34.0,A. Drummond misses 2-pt layup from 2 ft,,46,61
177,2,2:33.0,Offensive rebound by A. Drummond,,46,61
178,2,2:33.0,A. Drummond makes 2-pt layup from 2 ft,,48,61
179,2,2:13.0,,A. Gee makes 2-pt dunk at rim (assist by A. Davis),48,63
180,2,2:02.0,Turnover by E. İlyasova (traveling),,48,63
181,2,2:02.0,,New Orleans full timeout,48,63
182,2,2:02.0,,Ö. Aşık enters the game for A. Davis,48,63
183,2,1:53.0,,T. Evans makes 3-pt jump shot from 24 ft,48,66
184,2,1:38.0,K. Caldwell-Pope misses 3-pt jump shot from 23 ft,,48,66
185,2,1:38.0,Offensive rebound by A. Drummond,,48,66
186,2,1:38.0,Shooting foul by R. Anderson (drawn by A. Drummond),,48,66
187,2,1:38.0,A. Drummond makes 2-pt layup from 2 ft,,50,66
188,2,1:38.0,A. Drummond misses free throw 1 of 1,,50,66
189,2,1:36.0,,Defensive rebound by A. Gee,50,66
190,2,1:23.0,,Shooting foul by A. Drummond (drawn by Ö. Aşık),50,66
191,2,1:23.0,,Ö. Aşık makes free throw 1 of 2,50,67
192,2,1:23.0,,Ö. Aşık makes free throw 2 of 2,50,68
193,2,1:07.0,M. Morris misses 2-pt jump shot from 5 ft,,50,68
194,2,1:07.0,Offensive rebound by A. Drummond,,50,68
195,2,1:07.0,Shooting foul by N. Cole (drawn by A. Drummond),,50,68
196,2,1:07.0,A. Drummond makes free throw 1 of 2,,51,68
197,2,1:07.0,,T. Douglas enters the game for N. Cole,51,68
198,2,1:07.0,A. Drummond misses free throw 2 of 2,,51,68
199,2,1:05.0,,Defensive rebound by A. Gee,51,68
200,2,0:56.0,,T. Evans makes 2-pt layup from 2 ft,51,70
201,2,0:47.0,Turnover by A. Drummond (lost ball; steal by T. Douglas),,51,70
202,2,0:27.0,,R. Anderson makes 2-pt layup from 2 ft (assist by A. Gee),51,72
203,2,0:05.0,R. Jackson makes 2-pt layup from 1 ft,,53,72
204,3,11:50.0,,A. Davis misses 2-pt jump shot from 19 ft,53,72
205,3,11:48.0,Defensive rebound by A. Drummond,,53,72
206,3,11:37.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,53,72
207,3,11:35.0,,Defensive rebound by D. Cunningham,53,72
208,3,11:14.0,,N. Cole misses 2-pt layup from 1 ft,53,72
209,3,11:13.0,,Offensive rebound by Ö. Aşık,53,72
210,3,11:13.0,,Ö. Aşık makes 2-pt layup from 2 ft,53,74
211,3,10:44.0,R. Jackson misses 3-pt jump shot from 27 ft,,53,74
212,3,10:44.0,,Defensive rebound by N. Cole,53,74
213,3,10:31.0,,T. Evans misses 2-pt jump shot from 16 ft,53,74
214,3,10:30.0,Defensive rebound by K. Caldwell-Pope,,53,74
215,3,10:11.0,M. Morris misses 2-pt jump shot from 15 ft,,53,74
216,3,10:10.0,Offensive rebound by M. Morris,,53,74
217,3,10:09.0,M. Morris misses 2-pt layup from 2 ft (block by Ö. Aşık),,53,74
218,3,10:08.0,Offensive rebound by M. Morris,,53,74
219,3,10:08.0,M. Morris misses 2-pt layup from 2 ft,,53,74
220,3,10:07.0,,Defensive rebound by N. Cole,53,74
221,3,9:55.0,,N. Cole misses 2-pt jump shot from 22 ft,53,74
222,3,9:54.0,Defensive rebound by A. Drummond,,53,74
223,3,9:48.0,E. İlyasova misses 3-pt jump shot from 24 ft,,53,74
224,3,9:47.0,,Defensive rebound by Ö. Aşık,53,74
225,3,9:44.0,,New Orleans full timeout,53,74
226,3,9:32.0,,A. Davis misses 2-pt jump shot from 17 ft,53,74
227,3,9:30.0,Defensive rebound by K. Caldwell-Pope,,53,74
228,3,9:23.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft,,55,74
229,3,9:05.0,,D. Cunningham misses 2-pt jump shot from 20 ft,55,74
230,3,9:05.0,,Offensive rebound by Ö. Aşık,55,74
231,3,8:59.0,,Personal block foul by K. Caldwell-Pope (drawn by T. Evans),55,74
232,3,8:45.0,,Ö. Aşık makes 2-pt dunk at rim (assist by N. Cole),55,76
233,3,8:17.0,A. Drummond misses 2-pt hook shot from 5 ft,,55,76
234,3,8:15.0,,Defensive rebound by Ö. Aşık,55,76
235,3,8:08.0,,A. Davis misses 2-pt jump shot from 5 ft,55,76
236,3,8:07.0,,Offensive rebound by Ö. Aşık,55,76
237,3,8:07.0,,Ö. Aşık makes 2-pt layup from 1 ft,55,78
238,3,7:43.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by R. Jackson),,58,78
239,3,7:29.0,,D. Cunningham misses 3-pt jump shot from 23 ft,58,78
240,3,7:29.0,,Offensive rebound by Team,58,78
241,3,7:25.0,,Turnover by T. Evans (lost ball; steal by A. Drummond),58,78
242,3,7:21.0,Turnover by R. Jackson (bad pass),,58,78
243,3,7:10.0,,N. Cole misses 2-pt jump shot from 20 ft,58,78
244,3,7:10.0,Defensive rebound by A. Drummond,,58,78
245,3,6:46.0,A. Drummond makes 2-pt layup from 1 ft (assist by R. Jackson),,60,78
246,3,6:24.0,,A. Davis misses 2-pt jump shot from 17 ft,60,78
247,3,6:23.0,Defensive rebound by A. Drummond,,60,78
248,3,6:17.0,R. Jackson misses 3-pt jump shot from 26 ft,,60,78
249,3,6:14.0,,Defensive rebound by Ö. Aşık,60,78
250,3,5:53.0,,T. Evans misses 2-pt layup from 2 ft (block by M. Morris),60,78
251,3,5:52.0,,Offensive rebound by Ö. Aşık,60,78
252,3,5:52.0,,Turnover by Team (shot clock),60,78
253,3,5:52.0,,New Orleans full timeout,60,78
254,3,5:52.0,,J. Holiday enters the game for T. Evans,60,78
255,3,5:35.0,K. Caldwell-Pope makes 2-pt jump shot from 21 ft (assist by A. Drummond),,62,78
256,3,5:20.0,,Turnover by J. Holiday (bad pass),62,78
257,3,5:10.0,Personal foul by Ö. Aşık (drawn by R. Jackson),,62,78
258,3,5:03.0,R. Jackson makes 2-pt jump shot from 15 ft,,64,78
259,3,4:54.0,,Shooting foul by R. Jackson (drawn by A. Davis),64,78
260,3,4:54.0,,A. Davis makes free throw 1 of 2,64,79
261,3,4:54.0,,A. Davis makes free throw 2 of 2,64,80
262,3,4:40.0,R. Jackson misses 3-pt jump shot from 27 ft,,64,80
263,3,4:39.0,Offensive rebound by E. İlyasova,,64,80
264,3,4:39.0,,Loose ball foul by A. Davis (drawn by E. İlyasova),64,80
265,3,4:28.0,A. Drummond makes 2-pt dunk at rim (assist by M. Morris),,66,80
266,3,4:17.0,,A. Davis makes 2-pt jump shot from 13 ft (assist by N. Cole),66,82
267,3,4:02.0,Turnover by E. İlyasova (traveling),,66,82
268,3,4:02.0,,A. Ajinça enters the game for Ö. Aşık,66,82
269,3,3:46.0,,J. Holiday misses 2-pt jump shot from 16 ft,66,82
270,3,3:46.0,Defensive rebound by A. Drummond,,66,82
271,3,3:33.0,E. İlyasova makes 2-pt jump shot from 15 ft,,68,82
272,3,3:20.0,,Shooting foul by R. Jackson (drawn by N. Cole),68,82
273,3,3:20.0,,N. Cole makes free throw 1 of 2,68,83
274,3,3:20.0,,A. Gee enters the game for D. Cunningham,68,83
275,3,3:20.0,,R. Anderson enters the game for A. Davis,68,83
276,3,3:20.0,,N. Cole makes free throw 2 of 2,68,84
277,3,3:06.0,R. Jackson misses 2-pt layup from 1 ft (block by A. Ajinça),,68,84
278,3,3:06.0,,Defensive rebound by N. Cole,68,84
279,3,2:55.0,,A. Ajinça makes 2-pt jump shot from 8 ft (assist by N. Cole),68,86
280,3,2:47.0,Detroit full timeout,,68,86
281,3,2:47.0,S. Johnson enters the game for M. Morris,,68,86
282,3,2:47.0,B. Jennings enters the game for R. Jackson,,68,86
283,3,2:28.0,B. Jennings misses 2-pt jump shot from 21 ft,,68,86
284,3,2:27.0,,Defensive rebound by A. Gee,68,86
285,3,2:09.0,,J. Holiday makes 2-pt layup from 1 ft (assist by N. Cole),68,88
286,3,1:45.0,B. Jennings makes 3-pt jump shot from 25 ft (assist by S. Johnson),,71,88
287,3,1:29.0,,J. Holiday misses 2-pt jump shot from 3 ft,71,88
288,3,1:28.0,Defensive rebound by S. Johnson,,71,88
289,3,1:15.0,S. Johnson makes 2-pt jump shot from 21 ft (assist by B. Jennings),,73,88
290,3,1:03.0,,R. Anderson misses 2-pt jump shot from 12 ft,73,88
291,3,1:03.0,Defensive rebound by Team,,73,88
292,3,0:46.0,B. Jennings makes 2-pt jump shot from 9 ft,,75,88
293,3,0:31.0,,R. Anderson makes 2-pt layup from 2 ft,75,90
294,3,0:18.0,B. Jennings makes 2-pt layup from 1 ft,,77,90
295,3,0:01.0,,N. Cole misses 2-pt jump shot from 17 ft,77,90
296,3,0:01.0,Defensive rebound by A. Drummond,,77,90
297,3,0:00.0,A. Drummond misses 3-pt jump shot from 74 ft,,77,90
298,3,0:00.0,Offensive rebound by Team,,77,90
299,4,11:45.0,Shooting foul by N. Cole (drawn by B. Jennings),,77,90
300,4,11:45.0,B. Jennings makes free throw 1 of 3,,78,90
301,4,11:45.0,B. Jennings misses free throw 2 of 3,,78,90
302,4,11:45.0,Offensive rebound by Team,,78,90
303,4,11:45.0,A. Baynes enters the game for A. Drummond,,78,90
304,4,11:45.0,B. Jennings makes free throw 3 of 3,,79,90
305,4,11:28.0,,J. Holiday misses 3-pt jump shot from 24 ft,79,90
306,4,11:27.0,Defensive rebound by A. Baynes,,79,90
307,4,11:22.0,A. Baynes misses 2-pt layup from 2 ft (block by A. Gee),,79,90
308,4,11:22.0,Offensive rebound by Team,,79,90
309,4,11:22.0,,T. Douglas enters the game for N. Cole,79,90
310,4,11:12.0,A. Tolliver misses 3-pt jump shot from 23 ft,,79,90
311,4,11:11.0,Offensive rebound by S. Johnson,,79,90
312,4,11:08.0,S. Johnson makes 2-pt layup from 2 ft,,81,90
313,4,11:08.0,Violation by Team (delay of game),,81,90
314,4,10:59.0,,T. Evans enters the game for J. Holiday,81,90
315,4,10:44.0,,T. Douglas misses 3-pt jump shot from 23 ft,81,90
316,4,10:42.0,Defensive rebound by B. Jennings,,81,90
317,4,10:38.0,Turnover by B. Jennings (lost ball),,81,90
318,4,10:31.0,,T. Evans makes 2-pt layup from 1 ft,81,92
319,4,10:12.0,S. Johnson misses 3-pt jump shot from 23 ft,,81,92
320,4,10:11.0,,Defensive rebound by A. Gee,81,92
321,4,9:59.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by T. Evans),81,94
322,4,9:45.0,Personal foul by T. Douglas (drawn by M. Morris),,81,94
323,4,9:45.0,K. Caldwell-Pope enters the game for M. Morris,,81,94
324,4,9:31.0,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by B. Jennings),,83,94
325,4,9:20.0,,A. Davis makes 2-pt jump shot from 11 ft (assist by T. Evans),83,96
326,4,8:57.0,Official timeout,,83,96
327,4,8:54.0,A. Tolliver misses 3-pt jump shot from 23 ft (block by A. Davis),,83,96
328,4,8:53.0,,Defensive rebound by T. Evans,83,96
329,4,8:48.0,,T. Douglas misses 2-pt layup from 2 ft (block by K. Caldwell-Pope),83,96
330,4,8:47.0,,Offensive rebound by A. Gee,83,96
331,4,8:46.0,,New Orleans full timeout,83,96
332,4,8:36.0,,A. Davis misses 2-pt dunk at rim,83,96
333,4,8:34.0,Defensive rebound by A. Tolliver,,83,96
334,4,8:29.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by B. Jennings),,86,96
335,4,8:14.0,,T. Evans misses 2-pt layup from 1 ft,86,96
336,4,8:13.0,,Offensive rebound by A. Davis,86,96
337,4,8:13.0,,A. Davis makes 2-pt layup from 1 ft,86,98
338,4,7:50.0,A. Baynes makes 2-pt layup from 2 ft (assist by A. Tolliver),,88,98
339,4,7:37.0,,Personal foul by A. Baynes (drawn by A. Davis),88,98
340,4,7:37.0,,J. Holiday enters the game for T. Douglas,88,98
341,4,7:37.0,M. Morris enters the game for S. Johnson,,88,98
342,4,7:27.0,,A. Davis makes 2-pt jump shot from 19 ft (assist by T. Evans),88,100
343,4,7:07.0,A. Baynes misses 2-pt jump shot from 15 ft,,88,100
344,4,7:05.0,Offensive rebound by A. Baynes,,88,100
345,4,7:01.0,B. Jennings misses 3-pt jump shot from 24 ft,,88,100
346,4,7:01.0,,Defensive rebound by A. Gee,88,100
347,4,6:45.0,,T. Evans makes 2-pt layup from 1 ft,88,102
348,4,6:32.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,88,102
349,4,6:31.0,,Defensive rebound by A. Davis,88,102
350,4,6:24.0,,Personal foul by K. Caldwell-Pope (drawn by T. Evans),88,102
351,4,6:24.0,A. Drummond enters the game for A. Baynes,,88,102
352,4,6:24.0,R. Jackson enters the game for A. Tolliver,,88,102
353,4,6:24.0,E. İlyasova enters the game for B. Jennings,,88,102
354,4,6:09.0,,R. Anderson misses 2-pt jump shot from 14 ft,88,102
355,4,6:08.0,Defensive rebound by M. Morris,,88,102
356,4,5:55.0,E. İlyasova misses 3-pt jump shot from 23 ft,,88,102
357,4,5:54.0,,Defensive rebound by A. Gee,88,102
358,4,5:44.0,,J. Holiday misses 2-pt jump shot from 6 ft,88,102
359,4,5:44.0,,Offensive rebound by A. Davis,88,102
360,4,5:43.0,,A. Davis misses 2-pt jump shot from 5 ft,88,102
361,4,5:42.0,,Offensive rebound by A. Gee,88,102
362,4,5:42.0,,A. Gee makes 2-pt dunk at rim,88,104
363,4,5:41.0,Detroit full timeout,,88,104
364,4,5:31.0,Turnover by M. Morris (lost ball),,88,104
365,4,5:24.0,,Shooting foul by A. Drummond (drawn by T. Evans),88,104
366,4,5:24.0,,T. Evans makes free throw 1 of 2,88,105
367,4,5:24.0,,T. Evans makes free throw 2 of 2,88,106
368,4,5:04.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,88,106
369,4,5:04.0,,Defensive rebound by A. Davis,88,106
370,4,4:56.0,,Offensive foul by T. Evans (drawn by K. Caldwell-Pope),88,106
371,4,4:56.0,,Turnover by T. Evans (offensive foul),88,106
372,4,4:42.0,R. Jackson makes 2-pt layup from 1 ft,,90,106
373,4,4:29.0,,J. Holiday misses 2-pt layup from 1 ft,90,106
374,4,4:28.0,,Offensive rebound by R. Anderson,90,106
375,4,4:27.0,,Personal foul by E. İlyasova (drawn by R. Anderson),90,106
376,4,4:18.0,,A. Davis makes 2-pt jump shot from 14 ft (assist by T. Evans),90,108
377,4,4:04.0,Turnover by R. Jackson (lost ball; steal by T. Evans),,90,108
378,4,3:46.0,,Turnover by T. Evans (bad pass; steal by A. Drummond),90,108
379,4,3:37.0,M. Morris misses 3-pt jump shot from 24 ft,,90,108
380,4,3:36.0,Offensive rebound by Team,,90,108
381,4,3:36.0,S. Johnson enters the game for M. Morris,,90,108
