,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,DETROIT_ACTION,MILWAUKEE_SCORE,DETROIT_SCORE
378,4,4:30.0,Defensive rebound by O. Mayo,,69,77
379,4,4:23.0,K. Middleton makes 3-pt jump shot from 23 ft (assist by M. Carter-Williams),,72,77
380,4,4:09.0,,Shooting foul by O. Mayo (drawn by A. Drummond),72,77
381,4,4:09.0,,A. Drummond misses free throw 1 of 2,72,77
382,4,4:09.0,,Offensive rebound by Team,72,77
383,4,4:09.0,G. Monroe enters the game for J. Henson,,72,77
384,4,4:09.0,,A. Drummond makes free throw 2 of 2,72,78
385,4,3:56.0,J. Parker misses 2-pt jump shot from 9 ft,,72,78
386,4,3:56.0,,Defensive rebound by A. Drummond,72,78
387,4,3:47.0,,R. Jackson makes 2-pt layup at rim,72,80
388,4,3:39.0,J. Parker makes 2-pt layup at rim (assist by M. Carter-Williams),,74,80
389,4,3:16.0,,R. Jackson makes 2-pt jump shot from 14 ft,74,82
390,4,3:05.0,M. Carter-Williams makes 2-pt jump shot from 10 ft,,76,82
391,4,2:53.0,,Personal foul by K. Middleton (drawn by M. Morris),76,82
392,4,2:53.0,,M. Morris makes free throw 1 of 2,76,83
393,4,2:53.0,,M. Morris makes free throw 2 of 2,76,84
394,4,2:36.0,Shooting foul by E. İlyasova (drawn by J. Parker),,76,84
395,4,2:36.0,J. Parker makes free throw 1 of 2,,77,84
396,4,2:36.0,J. Parker makes free throw 2 of 2,,78,84
397,4,2:28.0,,Personal foul by O. Mayo (drawn by R. Jackson),78,84
398,4,2:28.0,,R. Jackson makes free throw 1 of 2,78,85
399,4,2:28.0,G. Antetokounmpo enters the game for M. Carter-Williams,,78,85
400,4,2:28.0,,R. Jackson makes free throw 2 of 2,78,86
401,4,2:05.0,O. Mayo makes 2-pt jump shot from 12 ft,,80,86
402,4,1:40.0,,A. Drummond misses 2-pt hook shot from 4 ft,80,86
403,4,1:39.0,,Offensive rebound by M. Morris,80,86
404,4,1:36.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by M. Morris),80,89
405,4,1:36.0,Milwaukee full timeout,,80,89
406,4,1:24.0,Shooting foul by K. Caldwell-Pope (drawn by K. Middleton),,80,89
407,4,1:24.0,K. Middleton makes free throw 1 of 2,,81,89
408,4,1:24.0,K. Middleton makes free throw 2 of 2,,82,89
409,4,1:22.0,,Personal foul by O. Mayo (drawn by R. Jackson),82,89
410,4,1:22.0,,R. Jackson makes free throw 1 of 2,82,90
411,4,1:22.0,,R. Jackson makes free throw 2 of 2,82,91
412,4,1:13.0,Personal foul by K. Caldwell-Pope (drawn by G. Antetokounmpo),,82,91
413,4,1:13.0,G. Antetokounmpo makes free throw 1 of 2,,83,91
414,4,1:13.0,G. Antetokounmpo makes free throw 2 of 2,,84,91
415,4,1:00.0,,Shooting foul by J. Parker (drawn by M. Morris),84,91
416,4,1:00.0,,M. Morris makes free throw 1 of 2,84,92
417,4,1:00.0,,M. Morris makes free throw 2 of 2,84,93
418,4,0:54.0,Shooting foul by M. Morris (drawn by K. Middleton),,84,93
419,4,0:54.0,K. Middleton makes free throw 1 of 3,,85,93
420,4,0:54.0,K. Middleton makes free throw 2 of 3,,86,93
421,4,0:54.0,M. Carter-Williams enters the game for G. Monroe,,86,93
422,4,0:54.0,K. Middleton makes free throw 3 of 3,,87,93
423,4,0:47.0,,Shooting foul by G. Antetokounmpo (drawn by E. İlyasova),87,93
424,4,0:47.0,,E. İlyasova makes free throw 1 of 2,87,94
425,4,0:47.0,,E. İlyasova makes free throw 2 of 2,87,95
426,4,0:47.0,Milwaukee full timeout,,87,95
427,4,0:47.0,G. Monroe enters the game for M. Carter-Williams,,87,95
428,4,0:42.0,K. Middleton makes 3-pt jump shot from 27 ft (assist by O. Mayo),,90,95
429,4,0:34.0,,Personal foul by J. Parker (drawn by M. Morris),90,95
430,4,0:34.0,,M. Morris makes free throw 1 of 2,90,96
431,4,0:34.0,,M. Morris makes free throw 2 of 2,90,97
432,4,0:34.0,Milwaukee full timeout,,90,97
433,4,0:28.0,K. Middleton misses 3-pt jump shot from 28 ft,,90,97
434,4,0:27.0,,Defensive rebound by A. Drummond,90,97
435,4,0:27.0,,Personal foul by J. Parker (drawn by A. Drummond),90,97
436,4,0:27.0,,A. Drummond misses free throw 1 of 2,90,97
437,4,0:27.0,,Offensive rebound by Team,90,97
438,4,0:27.0,,A. Drummond makes free throw 2 of 2,90,98
439,4,0:21.0,O. Mayo misses 2-pt layup at rim,,90,98
440,4,0:21.0,Offensive rebound by G. Monroe,,90,98
441,4,0:21.0,G. Monroe makes 2-pt layup at rim,,92,98
442,4,0:20.0,,Personal foul by O. Mayo (drawn by K. Caldwell-Pope),92,98
443,4,0:20.0,M. Carter-Williams enters the game for O. Mayo,,92,98
444,4,0:20.0,,K. Caldwell-Pope makes free throw 1 of 2,92,99
445,4,0:20.0,,K. Caldwell-Pope makes free throw 2 of 2,92,100
446,4,0:09.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by M. Carter-Williams),,95,100
447,4,0:09.0,,Detroit full timeout,95,100
448,4,0:09.0,,A. Baynes enters the game for A. Drummond,95,100
449,4,0:09.0,J. Henson enters the game for G. Monroe,,95,100
450,4,0:07.0,,Personal foul by M. Carter-Williams (drawn by R. Jackson),95,100
451,4,0:07.0,,R. Jackson makes free throw 1 of 2,95,101
452,4,0:07.0,,R. Jackson makes free throw 2 of 2,95,102
