,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
80,1,1:19.0,J. Johnson misses 2-pt layup from 2 ft,,28,25
81,1,1:17.0,,Defensive rebound by C. Zeller,28,25
82,1,1:10.0,,J. Lin makes 2-pt layup from 1 ft (assist by K. Walker),28,27
83,1,0:55.0,L. Deng misses 2-pt jump shot from 19 ft,,28,27
84,1,0:54.0,,Defensive rebound by K. Walker,28,27
85,1,0:48.0,,Shooting foul by H. Whiteside (drawn by C. Lee),28,27
86,1,0:48.0,,C. Lee makes free throw 1 of 2,28,28
87,1,0:48.0,A. Stoudemire enters the game for H. Whiteside,,28,28
88,1,0:48.0,,S. Hawes enters the game for F. Kaminsky,28,28
89,1,0:48.0,,C. Lee makes free throw 2 of 2,28,29
90,1,0:31.0,J. Johnson misses 2-pt layup from 2 ft,,28,29
91,1,0:30.0,,Defensive rebound by C. Lee,28,29
92,1,0:23.0,,C. Lee misses 2-pt jump shot from 14 ft,28,29
93,1,0:21.0,Defensive rebound by J. Winslow,,28,29
94,1,0:06.0,Personal block foul by C. Lee,,28,29
95,1,0:06.0,,M. Williams enters the game for C. Lee,28,29
96,1,0:01.0,J. Winslow misses 2-pt jump shot from 9 ft,,28,29
97,1,0:00.0,,Defensive rebound by M. Williams,28,29
98,2,11:43.0,,C. Lee makes 2-pt jump shot from 7 ft (assist by S. Hawes),28,31
99,2,11:26.0,J. Winslow misses 3-pt jump shot from 24 ft,,28,31
100,2,11:24.0,,Defensive rebound by C. Zeller,28,31
101,2,11:14.0,,J. Lin misses 2-pt jump shot from 5 ft (block by A. Stoudemire),28,31
102,2,11:12.0,Defensive rebound by A. Stoudemire,,28,31
103,2,11:09.0,G. Dragić misses 2-pt layup from 1 ft,,28,31
104,2,11:09.0,Offensive rebound by Team,,28,31
105,2,11:05.0,G. Dragić misses 2-pt jump shot from 13 ft,,28,31
106,2,11:02.0,Offensive rebound by G. Dragić,,28,31
107,2,10:52.0,Turnover by A. Stoudemire (3 sec),,28,31
108,2,10:31.0,,M. Williams makes 2-pt dunk at rim (assist by J. Lin),28,33
109,2,10:21.0,G. Dragić makes 2-pt layup from 2 ft,,30,33
110,2,10:07.0,,J. Lin misses 2-pt layup from 2 ft,30,33
111,2,10:06.0,Defensive rebound by G. Dragić,,30,33
112,2,10:01.0,Shooting foul by M. Williams (drawn by G. Dragić),,30,33
113,2,10:01.0,G. Dragić makes free throw 1 of 2,,31,33
114,2,10:01.0,G. Dragić makes free throw 2 of 2,,32,33
115,2,9:42.0,,C. Lee misses 2-pt jump shot from 19 ft,32,33
116,2,9:40.0,Defensive rebound by J. Richardson,,32,33
117,2,9:36.0,Turnover by J. Winslow (bad pass),,32,33
118,2,9:25.0,,J. Lin misses 3-pt jump shot from 25 ft,32,33
119,2,9:24.0,Defensive rebound by L. Deng,,32,33
120,2,9:09.0,J. Winslow misses 3-pt jump shot from 24 ft,,32,33
121,2,9:07.0,,Defensive rebound by C. Zeller,32,33
122,2,9:02.0,,Turnover by C. Zeller (bad pass; steal by A. Stoudemire),32,33
123,2,8:52.0,G. Dragić misses 2-pt jump shot from 14 ft,,32,33
124,2,8:50.0,,Defensive rebound by Team,32,33
125,2,8:50.0,Official timeout,,32,33
126,2,8:27.0,,J. Lin makes 2-pt jump shot from 6 ft,32,35
127,2,8:14.0,A. Stoudemire misses 2-pt jump shot from 20 ft,,32,35
128,2,8:13.0,,Defensive rebound by M. Williams,32,35
129,2,8:03.0,,J. Lin makes 2-pt layup from 2 ft,32,37
130,2,7:56.0,Offensive foul by A. Stoudemire (drawn by J. Lin),,32,37
131,2,7:56.0,Turnover by A. Stoudemire (offensive foul),,32,37
132,2,7:39.0,,Shooting foul by G. Dragić (drawn by J. Lin),32,37
133,2,7:39.0,,J. Lin misses free throw 1 of 2,32,37
134,2,7:39.0,,Offensive rebound by Team,32,37
135,2,7:39.0,D. Wade enters the game for G. Dragić,,32,37
136,2,7:39.0,,J. Lin makes free throw 2 of 2,32,38
137,2,7:30.0,D. Wade makes 2-pt jump shot from 13 ft,,34,38
138,2,7:18.0,,J. Lin misses 2-pt layup from 3 ft (block by J. Richardson),34,38
139,2,7:14.0,Defensive rebound by D. Wade,,34,38
140,2,7:11.0,D. Wade misses 2-pt layup from 1 ft (block by C. Zeller),,34,38
141,2,7:10.0,Offensive rebound by D. Wade,,34,38
142,2,7:10.0,D. Wade misses 2-pt layup from 1 ft,,34,38
143,2,7:10.0,Offensive rebound by Team,,34,38
144,2,7:10.0,H. Whiteside enters the game for A. Stoudemire,,34,38
145,2,7:10.0,,K. Walker enters the game for M. Williams,34,38
146,2,7:05.0,Shooting foul by C. Zeller (drawn by H. Whiteside),,34,38
147,2,7:05.0,H. Whiteside makes free throw 1 of 2,,35,38
148,2,7:05.0,H. Whiteside makes free throw 2 of 2,,36,38
149,2,6:53.0,,Offensive foul by C. Zeller (drawn by D. Wade),36,38
150,2,6:53.0,,Turnover by C. Zeller (offensive foul),36,38
151,2,6:53.0,,F. Kaminsky enters the game for C. Zeller,36,38
152,2,6:53.0,,A. Jefferson enters the game for S. Hawes,36,38
153,2,6:41.0,J. Richardson misses 3-pt jump shot from 25 ft,,36,38
154,2,6:38.0,Offensive rebound by L. Deng,,36,38
155,2,6:36.0,Turnover by L. Deng (bad pass),,36,38
156,2,6:12.0,,A. Jefferson makes 2-pt layup from 2 ft (assist by J. Lin),36,40
157,2,5:49.0,D. Wade misses 2-pt jump shot from 17 ft (block by A. Jefferson),,36,40
158,2,5:47.0,Offensive rebound by D. Wade,,36,40
159,2,5:43.0,D. Wade misses 2-pt jump shot from 21 ft,,36,40
160,2,5:42.0,Offensive rebound by J. Richardson,,36,40
161,2,5:33.0,J. Richardson makes 2-pt jump shot from 13 ft (assist by D. Wade),,38,40
162,2,5:15.0,,K. Walker makes 2-pt jump shot from 14 ft,38,42
163,2,5:15.0,Miami full timeout,,38,42
164,2,5:15.0,J. Johnson enters the game for L. Deng,,38,42
165,2,5:00.0,J. Winslow makes 2-pt layup from 3 ft,,40,42
166,2,4:36.0,,C. Lee misses 2-pt layup from 2 ft,40,42
167,2,4:34.0,,Offensive rebound by A. Jefferson,40,42
168,2,4:34.0,,A. Jefferson makes 2-pt layup from 1 ft,40,44
169,2,4:14.0,J. Richardson misses 3-pt jump shot from 26 ft,,40,44
170,2,4:12.0,,Defensive rebound by J. Lin,40,44
171,2,4:06.0,,Personal foul by D. Wade,40,44
172,2,4:06.0,,M. Williams enters the game for C. Lee,40,44
173,2,3:46.0,,A. Jefferson misses 2-pt layup from 3 ft,40,44
174,2,3:45.0,Defensive rebound by J. Winslow,,40,44
175,2,3:41.0,D. Wade makes 2-pt jump shot from 18 ft (assist by J. Winslow),,42,44
176,2,3:19.0,,K. Walker misses 2-pt layup from 1 ft,42,44
177,2,3:18.0,Defensive rebound by Team,,42,44
178,2,2:57.0,D. Wade misses 2-pt jump shot from 13 ft,,42,44
179,2,2:55.0,,Defensive rebound by A. Jefferson,42,44
180,2,2:45.0,,K. Walker misses 3-pt jump shot from 25 ft,42,44
181,2,2:44.0,Defensive rebound by H. Whiteside,,42,44
182,2,2:32.0,Shooting foul by A. Jefferson (drawn by H. Whiteside),,42,44
183,2,2:32.0,,Charlotte full timeout,42,44
184,2,2:32.0,,C. Zeller enters the game for A. Jefferson,42,44
185,2,2:32.0,,C. Lee enters the game for J. Lin,42,44
186,2,2:32.0,H. Whiteside misses free throw 1 of 2,,42,44
187,2,2:32.0,Offensive rebound by Team,,42,44
188,2,2:32.0,H. Whiteside makes free throw 2 of 2,,43,44
189,2,2:21.0,,Personal foul by J. Winslow,43,44
190,2,2:10.0,,C. Zeller makes 2-pt jump shot from 19 ft,43,46
191,2,1:52.0,J. Winslow misses 2-pt jump shot from 4 ft (block by F. Kaminsky),,43,46
192,2,1:52.0,Offensive rebound by H. Whiteside,,43,46
193,2,1:48.0,H. Whiteside misses 2-pt layup from 2 ft (block by M. Williams),,43,46
194,2,1:48.0,,Defensive rebound by Team,43,46
195,2,1:24.0,,C. Lee misses 3-pt jump shot from 28 ft,43,46
196,2,1:23.0,Defensive rebound by D. Wade,,43,46
197,2,1:08.0,Shooting foul by F. Kaminsky (drawn by J. Winslow),,43,46
198,2,1:08.0,J. Winslow misses free throw 1 of 2,,43,46
199,2,1:08.0,Offensive rebound by Team,,43,46
200,2,1:08.0,A. Stoudemire enters the game for H. Whiteside,,43,46
201,2,1:08.0,L. Deng enters the game for D. Wade,,43,46
202,2,1:08.0,J. Winslow makes free throw 2 of 2,,44,46
203,2,0:58.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),44,49
204,2,0:35.0,J. Winslow misses 3-pt jump shot from 31 ft,,44,49
205,2,0:34.0,Offensive rebound by Team,,44,49
206,2,0:34.0,Turnover by Team (shot clock),,44,49
207,2,0:34.0,,J. Lin enters the game for F. Kaminsky,44,49
208,2,0:14.0,,J. Lin misses 2-pt jump shot from 17 ft,44,49
209,2,0:11.0,Defensive rebound by L. Deng,,44,49
210,2,0:01.0,J. Johnson misses 2-pt jump shot from 18 ft,,44,49
211,2,0:00.0,Offensive rebound by Team,,44,49
212,3,11:42.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,44,49
213,3,11:41.0,Defensive rebound by H. Whiteside,,44,49
214,3,11:33.0,G. Dragić misses 3-pt jump shot from 25 ft,,44,49
215,3,11:30.0,,Defensive rebound by A. Jefferson,44,49
216,3,11:23.0,,Shooting foul by L. Deng (drawn by K. Walker),44,49
217,3,11:23.0,,K. Walker makes free throw 1 of 2,44,50
218,3,11:23.0,,K. Walker makes free throw 2 of 2,44,51
219,3,11:10.0,Turnover by J. Johnson (bad pass; steal by A. Jefferson),,44,51
220,3,11:01.0,,K. Walker misses 3-pt jump shot from 25 ft,44,51
221,3,11:00.0,Defensive rebound by H. Whiteside,,44,51
222,3,10:43.0,H. Whiteside misses 2-pt hook shot from 7 ft,,44,51
223,3,10:42.0,,Defensive rebound by M. Williams,44,51
224,3,10:24.0,,K. Walker misses 2-pt layup from 3 ft,44,51
225,3,10:22.0,,Offensive rebound by A. Jefferson,44,51
226,3,10:22.0,,A. Jefferson misses 2-pt dunk at rim,44,51
227,3,10:20.0,Defensive rebound by G. Dragić,,44,51
228,3,10:12.0,J. Johnson misses 3-pt jump shot from 24 ft,,44,51
229,3,10:11.0,,Defensive rebound by C. Lee,44,51
230,3,9:53.0,,A. Jefferson misses 2-pt jump shot from 6 ft,44,51
231,3,9:52.0,Defensive rebound by G. Dragić,,44,51
232,3,9:46.0,L. Deng makes 3-pt jump shot from 24 ft (assist by G. Dragić),,47,51
233,3,9:17.0,,K. Walker misses 3-pt jump shot from 29 ft,47,51
234,3,9:15.0,Defensive rebound by D. Wade,,47,51
235,3,9:03.0,G. Dragić makes 2-pt jump shot from 16 ft,,49,51
236,3,8:53.0,,Charlotte full timeout,49,51
237,3,8:44.0,,K. Walker misses 2-pt layup from 2 ft (block by D. Wade),49,51
238,3,8:43.0,Defensive rebound by H. Whiteside,,49,51
239,3,8:27.0,G. Dragić misses 2-pt layup from 1 ft,,49,51
240,3,8:26.0,Offensive rebound by H. Whiteside,,49,51
241,3,8:24.0,H. Whiteside makes 2-pt layup from 1 ft,,51,51
242,3,8:06.0,,F. Kaminsky makes 2-pt layup from 1 ft,51,53
243,3,7:41.0,G. Dragić makes 2-pt jump shot from 18 ft (assist by L. Deng),,53,53
244,3,7:20.0,,Shooting foul by D. Wade (drawn by F. Kaminsky),53,53
245,3,7:20.0,,F. Kaminsky makes free throw 1 of 2,53,54
246,3,7:20.0,,F. Kaminsky makes free throw 2 of 2,53,55
247,3,7:04.0,L. Deng misses 2-pt jump shot from 22 ft,,53,55
248,3,7:03.0,,Defensive rebound by A. Jefferson,53,55
249,3,6:57.0,,K. Walker makes 2-pt layup from 1 ft,53,57
250,3,6:30.0,D. Wade misses 2-pt jump shot from 18 ft,,53,57
251,3,6:28.0,,Defensive rebound by F. Kaminsky,53,57
252,3,6:10.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,53,57
253,3,6:09.0,Defensive rebound by H. Whiteside,,53,57
254,3,6:02.0,L. Deng misses 2-pt layup from 3 ft,,53,57
255,3,6:01.0,,Defensive rebound by A. Jefferson,53,57
256,3,5:46.0,,F. Kaminsky misses 2-pt jump shot from 7 ft,53,57
257,3,5:45.0,Defensive rebound by L. Deng,,53,57
258,3,5:22.0,H. Whiteside misses 2-pt hook shot from 9 ft,,53,57
259,3,5:21.0,,Defensive rebound by F. Kaminsky,53,57
260,3,5:16.0,,K. Walker misses 2-pt layup from 1 ft (block by H. Whiteside),53,57
261,3,5:14.0,,Offensive rebound by C. Lee,53,57
262,3,5:14.0,,C. Lee makes 2-pt jump shot from 6 ft,53,59
263,3,5:14.0,Miami full timeout,,53,59
264,3,5:14.0,J. Richardson enters the game for L. Deng,,53,59
265,3,5:14.0,J. Winslow enters the game for D. Wade,,53,59
266,3,5:14.0,,J. Lin enters the game for C. Lee,53,59
267,3,4:52.0,J. Johnson misses 3-pt jump shot from 25 ft,,53,59
268,3,4:51.0,,Defensive rebound by A. Jefferson,53,59
269,3,4:37.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by K. Walker),53,61
270,3,4:37.0,,Shooting foul by J. Winslow (drawn by F. Kaminsky),53,61
271,3,4:37.0,,C. Zeller enters the game for A. Jefferson,53,61
272,3,4:37.0,,F. Kaminsky makes free throw 1 of 1,53,62
273,3,4:28.0,Offensive foul by H. Whiteside (drawn by J. Lin),,53,62
274,3,4:28.0,Turnover by H. Whiteside (offensive foul),,53,62
275,3,4:28.0,,C. Lee enters the game for M. Williams,53,62
276,3,4:12.0,,F. Kaminsky makes 2-pt jump shot from 9 ft,53,64
277,3,3:54.0,J. Winslow misses 3-pt jump shot from 25 ft,,53,64
278,3,3:52.0,,Defensive rebound by K. Walker,53,64
279,3,3:46.0,,J. Lin makes 3-pt jump shot from 26 ft (assist by K. Walker),53,67
280,3,3:38.0,Miami full timeout,,53,67
281,3,3:31.0,Personal foul by C. Lee,,53,67
282,3,3:16.0,J. Richardson misses 2-pt jump shot from 7 ft,,53,67
283,3,3:14.0,,Defensive rebound by J. Lin,53,67
284,3,3:03.0,,J. Lin misses 2-pt jump shot from 8 ft,53,67
285,3,3:02.0,Defensive rebound by G. Dragić,,53,67
286,3,2:42.0,J. Johnson misses 2-pt layup from 2 ft,,53,67
287,3,2:41.0,,Defensive rebound by F. Kaminsky,53,67
288,3,2:26.0,,F. Kaminsky makes 2-pt layup from 2 ft (assist by J. Lin),53,69
289,3,2:10.0,J. Richardson misses 3-pt jump shot from 24 ft,,53,69
290,3,2:09.0,,Defensive rebound by C. Zeller,53,69
291,3,2:01.0,,K. Walker misses 3-pt jump shot from 25 ft,53,69
292,3,2:01.0,,Offensive rebound by Team,53,69
293,3,2:01.0,Loose ball foul by H. Whiteside,,53,69
294,3,2:01.0,D. Wade enters the game for J. Johnson,,53,69
295,3,2:01.0,A. Stoudemire enters the game for H. Whiteside,,53,69
296,3,1:54.0,,C. Zeller misses 2-pt layup from 1 ft (block by A. Stoudemire),53,69
297,3,1:53.0,Defensive rebound by J. Winslow,,53,69
298,3,1:50.0,Turnover by G. Dragić (traveling),,53,69
299,3,1:38.0,,K. Walker misses 2-pt layup from 2 ft,53,69
300,3,1:38.0,,Offensive rebound by Team,53,69
301,3,1:38.0,Loose ball foul by J. Richardson,,53,69
302,3,1:38.0,,C. Zeller makes free throw 1 of 2,53,70
303,3,1:38.0,,C. Zeller makes free throw 2 of 2,53,71
304,3,1:31.0,Personal block foul by C. Zeller,,53,71
305,3,1:19.0,Turnover by J. Winslow (bad pass),,53,71
306,3,1:07.0,,J. Lin misses 2-pt layup from 3 ft,53,71
307,3,1:06.0,Defensive rebound by G. Dragić,,53,71
308,3,1:04.0,Shooting foul by J. Lin (drawn by G. Dragić),,53,71
309,3,1:04.0,G. Dragić misses free throw 1 of 2,,53,71
310,3,1:04.0,Offensive rebound by Team,,53,71
311,3,1:04.0,G. Dragić makes free throw 2 of 2,,54,71
312,3,0:46.0,,F. Kaminsky makes 2-pt jump shot from 7 ft,54,73
313,3,0:33.0,D. Wade makes 2-pt jump shot from 9 ft,,56,73
314,3,0:33.0,Shooting foul by C. Lee (drawn by D. Wade),,56,73
315,3,0:33.0,D. Wade makes free throw 1 of 1,,57,73
316,3,0:21.0,,Shooting foul by A. Stoudemire (drawn by K. Walker),57,73
317,3,0:21.0,,K. Walker makes free throw 1 of 2,57,74
318,3,0:21.0,,M. Williams enters the game for C. Lee,57,74
319,3,0:21.0,,K. Walker makes free throw 2 of 2,57,75
320,3,0:02.0,G. Dragić misses 2-pt jump shot from 15 ft,,57,75
321,3,0:02.0,Offensive rebound by J. Winslow,,57,75
322,3,0:02.0,Shooting foul by K. Walker (drawn by J. Winslow),,57,75
323,3,0:02.0,J. Winslow misses free throw 1 of 2,,57,75
324,3,0:02.0,Offensive rebound by Team,,57,75
325,3,0:02.0,L. Deng enters the game for G. Dragić,,57,75
326,3,0:02.0,J. Winslow makes free throw 2 of 2,,58,75
327,3,0:01.0,,K. Walker misses 3-pt jump shot from 57 ft,58,75
328,3,0:00.0,,Offensive rebound by Team,58,75
329,4,11:45.0,Personal foul by M. Williams,,58,75
330,4,11:36.0,D. Wade makes 2-pt layup from 1 ft,,60,75
331,4,11:16.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by C. Lee),60,78
332,4,11:00.0,L. Deng misses 3-pt jump shot from 24 ft,,60,78
333,4,10:59.0,,Defensive rebound by M. Williams,60,78
334,4,10:47.0,,C. Zeller makes 2-pt layup from 1 ft (assist by C. Lee),60,80
335,4,10:36.0,Turnover by J. Richardson (bad pass),,60,80
336,4,10:12.0,,C. Zeller misses 2-pt layup from 2 ft,60,80
337,4,10:11.0,,Offensive rebound by S. Hawes,60,80
338,4,10:11.0,,S. Hawes makes 2-pt layup from 1 ft,60,82
339,4,9:52.0,D. Wade misses 2-pt layup from 3 ft,,60,82
340,4,9:51.0,,Defensive rebound by C. Zeller,60,82
341,4,9:46.0,,J. Lin makes 2-pt layup from 1 ft,60,84
342,4,9:46.0,Miami full timeout,,60,84
343,4,9:46.0,G. Dragić enters the game for J. Richardson,,60,84
344,4,9:46.0,H. Whiteside enters the game for J. Winslow,,60,84
345,4,9:34.0,D. Wade misses 2-pt layup from 2 ft,,60,84
346,4,9:34.0,Offensive rebound by H. Whiteside,,60,84
347,4,9:34.0,H. Whiteside makes 2-pt layup from 1 ft,,62,84
348,4,9:34.0,Shooting foul by J. Lin (drawn by H. Whiteside),,62,84
349,4,9:34.0,H. Whiteside makes free throw 1 of 1,,63,84
350,4,9:19.0,,C. Lee makes 2-pt layup from 1 ft (assist by J. Lin),63,86
351,4,9:06.0,D. Wade misses 2-pt layup from 2 ft,,63,86
352,4,9:05.0,,Defensive rebound by J. Lin,63,86
353,4,8:55.0,,C. Lee misses 2-pt jump shot from 3 ft (block by H. Whiteside),63,86
354,4,8:53.0,Defensive rebound by H. Whiteside,,63,86
355,4,8:50.0,G. Dragić misses 2-pt layup from 2 ft,,63,86
356,4,8:49.0,Offensive rebound by D. Wade,,63,86
357,4,8:45.0,D. Wade makes 2-pt jump shot from 9 ft,,65,86
358,4,8:30.0,,C. Lee misses 3-pt jump shot from 24 ft,65,86
359,4,8:29.0,Defensive rebound by H. Whiteside,,65,86
360,4,8:14.0,L. Deng makes 2-pt jump shot from 7 ft,,67,86
361,4,8:00.0,,M. Williams misses 3-pt jump shot from 26 ft,67,86
362,4,7:59.0,Defensive rebound by H. Whiteside,,67,86
363,4,7:38.0,J. Johnson misses 3-pt jump shot from 24 ft,,67,86
364,4,7:37.0,,Defensive rebound by M. Williams,67,86
365,4,7:19.0,,J. Lin misses 2-pt jump shot from 12 ft,67,86
366,4,7:18.0,Defensive rebound by G. Dragić,,67,86
367,4,7:13.0,Turnover by D. Wade (lost ball; steal by J. Lin),,67,86
368,4,7:06.0,,S. Hawes misses 3-pt jump shot from 24 ft,67,86
369,4,7:04.0,Defensive rebound by H. Whiteside,,67,86
370,4,6:54.0,J. Johnson misses 2-pt layup from 2 ft,,67,86
371,4,6:53.0,,Defensive rebound by M. Williams,67,86
372,4,6:49.0,Offensive charge foul by C. Lee (drawn by G. Dragić),,67,86
373,4,6:49.0,,Turnover by C. Lee (offensive foul),67,86
374,4,6:49.0,,A. Jefferson enters the game for J. Lin,67,86
375,4,6:49.0,,K. Walker enters the game for S. Hawes,67,86
376,4,6:32.0,Shooting foul by A. Jefferson (drawn by L. Deng),,67,86
377,4,6:32.0,L. Deng makes free throw 1 of 2,,68,86
378,4,6:32.0,,F. Kaminsky enters the game for C. Zeller,68,86
379,4,6:32.0,L. Deng misses free throw 2 of 2,,68,86
380,4,6:31.0,,Defensive rebound by M. Williams,68,86
381,4,6:05.0,,C. Lee misses 2-pt jump shot from 14 ft,68,86
382,4,6:04.0,Defensive rebound by H. Whiteside,,68,86
383,4,5:56.0,D. Wade makes 2-pt jump shot from 18 ft,,70,86
384,4,5:49.0,,Charlotte full timeout,70,86
385,4,5:49.0,,C. Zeller enters the game for A. Jefferson,70,86
386,4,5:44.0,,K. Walker misses 2-pt jump shot from 17 ft,70,86
387,4,5:44.0,,Offensive rebound by Team,70,86
388,4,5:37.0,Loose ball foul by G. Dragić,,70,86
389,4,5:37.0,,Shooting foul by H. Whiteside (drawn by C. Zeller),70,86
390,4,5:37.0,,C. Zeller makes free throw 1 of 2,70,87
391,4,5:37.0,,C. Zeller makes free throw 2 of 2,70,88
392,4,5:27.0,Turnover by D. Wade (bad pass; steal by K. Walker),,70,88
393,4,5:19.0,,K. Walker misses 2-pt jump shot from 5 ft (block by H. Whiteside),70,88
