,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,NEW YORK_ACTION,PHILADELPHIA_SCORE,NEW YORK_SCORE
188,2,3:48.0,Offensive foul by H. Thompson (drawn by J. Calderón),,32,45
189,2,3:48.0,Turnover by H. Thompson (offensive foul),,32,45
190,2,3:48.0,R. Covington enters the game for H. Thompson,,32,45
191,2,3:33.0,,C. Anthony misses 2-pt jump shot from 17 ft,32,45
192,2,3:32.0,Defensive rebound by J. Grant,,32,45
193,2,3:22.0,J. Grant makes 2-pt layup from 1 ft,,34,45
194,2,3:05.0,,C. Anthony makes 2-pt jump shot from 22 ft (assist by R. Lopez),34,47
195,2,2:52.0,N. Noel makes 2-pt dunk at rim (assist by R. Covington),,36,47
196,2,2:34.0,,C. Anthony misses 2-pt jump shot from 21 ft,36,47
197,2,2:34.0,Defensive rebound by T. McConnell,,36,47
198,2,2:27.0,T. McConnell misses 2-pt layup from 1 ft,,36,47
199,2,2:26.0,,Defensive rebound by C. Anthony,36,47
200,2,2:17.0,,J. Calderón misses 2-pt layup from 1 ft (block by J. Grant),36,47
201,2,2:17.0,,Offensive rebound by Team,36,47
202,2,2:17.0,Official timeout,,36,47
203,2,2:17.0,I. Canaan enters the game for T. McConnell,,36,47
204,2,2:09.0,,C. Anthony makes 2-pt jump shot from 6 ft,36,49
205,2,1:57.0,Turnover by N. Noel (bad pass; steal by A. Afflalo),,36,49
206,2,1:50.0,,C. Anthony misses 3-pt jump shot from 24 ft,36,49
207,2,1:49.0,Defensive rebound by N. Stauskas,,36,49
208,2,1:41.0,N. Stauskas misses 2-pt jump shot from 18 ft,,36,49
209,2,1:40.0,,Defensive rebound by C. Anthony,36,49
210,2,1:34.0,,Turnover by C. Anthony (bad pass; steal by N. Stauskas),36,49
211,2,1:29.0,J. Grant makes 2-pt layup from 1 ft (assist by N. Stauskas),,38,49
212,2,1:29.0,Shooting foul by K. Porziņģis (drawn by J. Grant),,38,49
213,2,1:29.0,J. Grant makes free throw 1 of 1,,39,49
214,2,1:13.0,,A. Afflalo misses 2-pt jump shot from 11 ft,39,49
215,2,1:12.0,Defensive rebound by N. Noel,,39,49
216,2,1:02.0,J. Grant misses 3-pt jump shot from 23 ft,,39,49
217,2,1:02.0,,Defensive rebound by A. Afflalo,39,49
218,2,0:56.0,,Turnover by K. Porziņģis (bad pass; steal by J. Grant),39,49
219,2,0:40.0,N. Noel misses 2-pt layup from 1 ft (block by R. Lopez),,39,49
220,2,0:38.0,,Defensive rebound by K. Porziņģis,39,49
221,2,0:33.0,,K. Porziņģis makes 3-pt jump shot from 25 ft (assist by J. Calderón),39,52
222,2,0:22.0,I. Canaan misses 2-pt jump shot from 22 ft,,39,52
223,2,0:22.0,,Defensive rebound by R. Lopez,39,52
224,2,0:04.0,,C. Anthony makes 2-pt jump shot from 10 ft (assist by J. Calderón),39,54
225,2,0:00.0,J. Grant misses 3-pt jump shot from 37 ft,,39,54
226,2,0:00.0,Offensive rebound by Team,,39,54
227,3,11:40.0,,J. Calderón misses 3-pt jump shot from 24 ft,39,54
228,3,11:40.0,,Offensive rebound by K. Porziņģis,39,54
229,3,11:36.0,,K. Porziņģis misses 2-pt layup at rim,39,54
230,3,11:36.0,,Offensive rebound by R. Lopez,39,54
231,3,11:35.0,,R. Lopez misses 2-pt layup at rim,39,54
232,3,11:34.0,Defensive rebound by I. Canaan,,39,54
233,3,11:25.0,I. Canaan misses 2-pt jump shot from 17 ft,,39,54
234,3,11:25.0,,Defensive rebound by K. Porziņģis,39,54
235,3,11:13.0,,Turnover by R. Lopez (traveling),39,54
236,3,10:51.0,R. Covington misses 3-pt jump shot from 23 ft,,39,54
237,3,10:51.0,,Defensive rebound by C. Anthony,39,54
238,3,10:45.0,,Offensive foul by R. Lopez (drawn by N. Noel),39,54
239,3,10:45.0,,Turnover by R. Lopez (offensive foul),39,54
240,3,10:23.0,J. Grant misses 2-pt jump shot from 5 ft (block by K. Porziņģis),,39,54
241,3,10:22.0,Offensive rebound by J. Grant,,39,54
242,3,10:20.0,Turnover by Team (shot clock),,39,54
243,3,9:54.0,,A. Afflalo misses 3-pt jump shot from 24 ft,39,54
244,3,9:53.0,Defensive rebound by R. Covington,,39,54
245,3,9:45.0,R. Covington misses 3-pt jump shot from 26 ft,,39,54
246,3,9:45.0,,Defensive rebound by A. Afflalo,39,54
247,3,9:40.0,,C. Anthony misses 2-pt jump shot from 10 ft,39,54
248,3,9:40.0,Defensive rebound by J. Sampson,,39,54
249,3,9:28.0,I. Canaan misses 2-pt jump shot from 8 ft,,39,54
250,3,9:28.0,,Defensive rebound by R. Lopez,39,54
251,3,9:20.0,,R. Lopez misses 2-pt jump shot from 18 ft,39,54
252,3,9:19.0,Defensive rebound by R. Covington,,39,54
253,3,9:06.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by R. Covington),,42,54
254,3,8:51.0,,J. Calderón makes 2-pt layup at rim (assist by K. Porziņģis),42,56
255,3,8:44.0,H. Thompson enters the game for J. Grant,,42,56
256,3,8:44.0,R. Holmes enters the game for N. Noel,,42,56
257,3,8:31.0,J. Sampson makes 2-pt layup from 1 ft,,44,56
258,3,8:21.0,,Turnover by K. Porziņģis (lost ball; steal by R. Covington),44,56
259,3,8:14.0,Shooting foul by R. Lopez (drawn by R. Covington),,44,56
260,3,8:14.0,R. Covington makes free throw 1 of 2,,45,56
261,3,8:14.0,T. McConnell enters the game for I. Canaan,,45,56
262,3,8:14.0,R. Covington makes free throw 2 of 2,,46,56
263,3,7:55.0,,K. Porziņģis makes 2-pt jump shot from 6 ft,46,58
264,3,7:49.0,Turnover by J. Sampson (traveling),,46,58
265,3,7:35.0,,J. Calderón makes 2-pt jump shot from 15 ft,46,60
266,3,7:11.0,R. Holmes misses 3-pt jump shot from 24 ft,,46,60
267,3,7:10.0,,Defensive rebound by Team,46,60
268,3,6:53.0,,Shooting foul by R. Holmes (drawn by K. Porziņģis),46,60
269,3,6:53.0,,K. Porziņģis makes free throw 1 of 2,46,61
270,3,6:53.0,,L. Thomas enters the game for R. Lopez,46,61
271,3,6:53.0,,K. Porziņģis makes free throw 2 of 2,46,62
272,3,6:42.0,T. McConnell misses 2-pt jump shot from 6 ft,,46,62
273,3,6:42.0,,Defensive rebound by K. Porziņģis,46,62
274,3,6:32.0,,C. Anthony makes 2-pt layup from 1 ft,46,64
275,3,6:32.0,Philadelphia full timeout,,46,64
276,3,6:32.0,N. Stauskas enters the game for J. Sampson,,46,64
277,3,6:16.0,R. Holmes misses 2-pt layup at rim,,46,64
278,3,6:15.0,Offensive rebound by R. Holmes,,46,64
279,3,6:15.0,R. Holmes makes 2-pt layup at rim,,48,64
280,3,5:58.0,,A. Afflalo misses 3-pt jump shot from 23 ft,48,64
281,3,5:58.0,Defensive rebound by T. McConnell,,48,64
282,3,5:35.0,Shooting foul by A. Afflalo (drawn by T. McConnell),,48,64
283,3,5:35.0,T. McConnell misses free throw 1 of 2,,48,64
284,3,5:35.0,Offensive rebound by Team,,48,64
285,3,5:35.0,T. McConnell makes free throw 2 of 2,,49,64
286,3,5:22.0,,J. Calderón misses 3-pt jump shot from 25 ft,49,64
287,3,5:22.0,Defensive rebound by R. Covington,,49,64
288,3,5:15.0,R. Holmes makes 2-pt dunk at rim (assist by R. Covington),,51,64
289,3,4:54.0,,C. Anthony misses 2-pt layup from 1 ft,51,64
290,3,4:53.0,Defensive rebound by R. Covington,,51,64
291,3,4:42.0,H. Thompson misses 2-pt layup from 1 ft,,51,64
292,3,4:41.0,,Defensive rebound by A. Afflalo,51,64
293,3,4:28.0,,J. Calderón makes 3-pt jump shot from 24 ft (assist by C. Anthony),51,67
294,3,4:05.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by N. Stauskas),,54,67
295,3,3:48.0,,A. Afflalo makes 2-pt jump shot from 7 ft,54,69
296,3,3:48.0,,Away from play foul by R. Holmes (drawn by K. Porziņģis),54,69
297,3,3:48.0,J. Sampson enters the game for R. Covington,,54,69
298,3,3:48.0,P. Pressey enters the game for T. McConnell,,54,69
299,3,3:48.0,,L. Galloway enters the game for A. Afflalo,54,69
300,3,3:48.0,,J. Grant enters the game for J. Calderón,54,69
301,3,3:48.0,,K. Porziņģis makes free throw 1 of 1,54,70
302,3,3:34.0,Shooting foul by J. Grant (drawn by N. Stauskas),,54,70
303,3,3:34.0,N. Stauskas misses free throw 1 of 2,,54,70
304,3,3:34.0,Offensive rebound by Team,,54,70
305,3,3:34.0,,K. Séraphin enters the game for K. Porziņģis,54,70
306,3,3:34.0,N. Stauskas makes free throw 2 of 2,,55,70
307,3,3:18.0,,C. Anthony misses 3-pt jump shot from 24 ft,55,70
308,3,3:18.0,Defensive rebound by H. Thompson,,55,70
309,3,3:08.0,Shooting foul by K. Séraphin (drawn by R. Holmes),,55,70
310,3,3:08.0,R. Holmes makes free throw 1 of 2,,56,70
311,3,3:08.0,R. Holmes makes free throw 2 of 2,,57,70
312,3,2:48.0,,Personal foul by J. Sampson (drawn by C. Anthony),57,70
313,3,2:48.0,,New York full timeout,57,70
314,3,2:48.0,N. Noel enters the game for R. Holmes,,57,70
315,3,2:48.0,,Turnover by Team (5 sec inbounds),57,70
316,3,2:48.0,,D. Williams enters the game for C. Anthony,57,70
317,3,2:37.0,Turnover by P. Pressey (bad pass; steal by K. Séraphin),,57,70
318,3,2:29.0,,L. Galloway misses 2-pt jump shot from 19 ft,57,70
319,3,2:28.0,,Offensive rebound by L. Thomas,57,70
320,3,2:28.0,,L. Thomas makes 2-pt dunk at rim,57,72
321,3,2:04.0,Shooting foul by K. Séraphin (drawn by J. Sampson),,57,72
322,3,2:04.0,J. Sampson misses free throw 1 of 2,,57,72
323,3,2:04.0,Offensive rebound by Team,,57,72
324,3,2:04.0,J. Sampson makes free throw 2 of 2,,58,72
325,3,1:58.0,,J. Grant makes 2-pt layup at rim,58,74
326,3,1:46.0,Shooting foul by L. Galloway (drawn by P. Pressey),,58,74
327,3,1:46.0,P. Pressey misses free throw 1 of 2,,58,74
328,3,1:46.0,Offensive rebound by Team,,58,74
329,3,1:46.0,P. Pressey misses free throw 2 of 2,,58,74
330,3,1:45.0,,Defensive rebound by K. Séraphin,58,74
331,3,1:35.0,,J. Grant makes 2-pt layup at rim (assist by K. Séraphin),58,76
332,3,1:35.0,,Shooting foul by J. Sampson (drawn by J. Grant),58,76
333,3,1:35.0,,J. Grant makes free throw 1 of 1,58,77
334,3,1:22.0,P. Pressey misses 2-pt jump shot from 11 ft,,58,77
335,3,1:21.0,,Defensive rebound by Team,58,77
336,3,0:58.0,,D. Williams makes 2-pt layup at rim (assist by J. Grant),58,79
337,3,0:35.0,N. Noel misses 2-pt jump shot from 3 ft,,58,79
338,3,0:35.0,,Defensive rebound by L. Galloway,58,79
339,3,0:31.0,,J. Grant misses 2-pt jump shot from 3 ft (block by H. Thompson),58,79
340,3,0:30.0,,Offensive rebound by Team,58,79
341,3,0:30.0,R. Covington enters the game for J. Sampson,,58,79
342,3,0:30.0,I. Canaan enters the game for P. Pressey,,58,79
343,3,0:28.0,,D. Williams misses 2-pt jump shot from 18 ft,58,79
344,3,0:27.0,Defensive rebound by H. Thompson,,58,79
345,3,0:05.0,I. Canaan misses 2-pt layup from 2 ft,,58,79
346,3,0:05.0,,Defensive rebound by J. Grant,58,79
347,3,0:00.0,,L. Thomas makes 2-pt layup from 1 ft (assist by J. Grant),58,81
348,4,11:45.0,H. Thompson makes 3-pt jump shot from 24 ft (assist by I. Canaan),,61,81
349,4,11:28.0,,Turnover by J. Grant (bad pass),61,81
350,4,11:07.0,T. McConnell misses 2-pt layup from 2 ft (block by K. Séraphin),,61,81
351,4,11:05.0,,Defensive rebound by K. Séraphin,61,81
352,4,10:58.0,,L. Galloway misses 2-pt layup from 1 ft,61,81
353,4,10:57.0,Defensive rebound by H. Thompson,,61,81
354,4,10:51.0,I. Canaan misses 3-pt jump shot from 25 ft,,61,81
355,4,10:51.0,,Defensive rebound by J. Grant,61,81
356,4,10:46.0,,Turnover by J. Grant (bad pass),61,81
357,4,10:33.0,Turnover by R. Covington (lost ball; steal by L. Galloway),,61,81
358,4,10:29.0,,Shooting foul by R. Covington (drawn by D. Williams),61,81
359,4,10:29.0,,D. Williams misses free throw 1 of 2,61,81
360,4,10:29.0,,Offensive rebound by Team,61,81
361,4,10:29.0,,D. Williams makes free throw 2 of 2,61,82
362,4,10:10.0,H. Thompson makes 2-pt jump shot from 10 ft,,63,82
363,4,9:47.0,,Shooting foul by R. Covington (drawn by K. Séraphin),63,82
364,4,9:47.0,,K. Séraphin makes free throw 1 of 2,63,83
365,4,9:47.0,,K. Séraphin makes free throw 2 of 2,63,84
366,4,9:27.0,N. Noel makes 2-pt jump shot from 4 ft,,65,84
367,4,9:13.0,,L. Thomas misses 2-pt jump shot from 7 ft,65,84
368,4,9:11.0,,Offensive rebound by D. Williams,65,84
369,4,9:11.0,,D. Williams makes 2-pt dunk at rim,65,86
370,4,9:11.0,Philadelphia full timeout,,65,86
371,4,9:11.0,J. Sampson enters the game for R. Covington,,65,86
372,4,9:11.0,,J. Calderón enters the game for L. Galloway,65,86
373,4,9:11.0,,K. Porziņģis enters the game for K. Séraphin,65,86
374,4,8:56.0,N. Noel misses 2-pt layup from 2 ft,,65,86
375,4,8:55.0,,Defensive rebound by K. Porziņģis,65,86
376,4,8:53.0,,Personal foul by I. Canaan (drawn by J. Calderón),65,86
377,4,8:53.0,Philadelphia full timeout,,65,86
378,4,8:53.0,R. Holmes enters the game for N. Noel,,65,86
379,4,8:43.0,,Turnover by J. Grant (lost ball; steal by I. Canaan),65,86
380,4,8:29.0,I. Canaan misses 2-pt layup from 1 ft (block by K. Porziņģis),,65,86
381,4,8:28.0,Offensive rebound by I. Canaan,,65,86
382,4,8:23.0,I. Canaan makes 3-pt jump shot from 24 ft,,68,86
383,4,8:12.0,,K. Porziņģis makes 2-pt dunk at rim (assist by D. Williams),68,88
384,4,7:49.0,H. Thompson misses 2-pt jump shot from 12 ft,,68,88
385,4,7:49.0,,Defensive rebound by J. Calderón,68,88
386,4,7:38.0,,J. Grant makes 2-pt jump shot from 5 ft (assist by J. Calderón),68,90
387,4,7:38.0,,Shooting foul by H. Thompson (drawn by J. Grant),68,90
388,4,7:38.0,N. Noel enters the game for H. Thompson,,68,90
389,4,7:38.0,,J. Grant makes free throw 1 of 1,68,91
