,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MILWAUKEE_ACTION,PHILADELPHIA_SCORE,MILWAUKEE_SCORE
156,2,6:09.0,R. Covington makes free throw 1 of 2,,34,50
157,2,6:09.0,,M. Carter-Williams enters the game for T. Ennis,34,50
158,2,6:09.0,T. McConnell enters the game for K. Marshall,,34,50
159,2,6:09.0,R. Covington misses free throw 2 of 2,,34,50
160,2,6:03.0,,Defensive rebound by G. Antetokounmpo,34,50
161,2,5:44.0,,G. Monroe misses 2-pt hook shot from 5 ft,34,50
162,2,5:43.0,,Offensive rebound by G. Antetokounmpo,34,50
163,2,5:42.0,,G. Antetokounmpo makes 2-pt layup at rim,34,52
164,2,5:32.0,Shooting foul by G. Monroe (drawn by J. Okafor),,34,52
165,2,5:32.0,Official timeout,,34,52
166,2,5:32.0,,K. Middleton enters the game for R. Vaughn,34,52
167,2,5:32.0,J. Okafor makes free throw 1 of 2,,35,52
168,2,5:32.0,J. Okafor makes free throw 2 of 2,,36,52
169,2,5:16.0,,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),36,55
170,2,5:02.0,J. Okafor misses 2-pt layup from 1 ft (block by J. Parker),,36,55
171,2,5:02.0,Offensive rebound by J. Okafor,,36,55
172,2,5:01.0,J. Okafor makes 2-pt layup from 1 ft,,38,55
173,2,4:44.0,,J. Parker misses 2-pt jump shot from 4 ft (block by J. Grant),38,55
174,2,4:44.0,,Offensive rebound by Team,38,55
175,2,4:44.0,N. Noel enters the game for J. Grant,,38,55
176,2,4:41.0,,M. Carter-Williams makes 2-pt layup at rim (assist by K. Middleton),38,57
177,2,4:22.0,Turnover by N. Noel (lost ball; steal by M. Carter-Williams),,38,57
178,2,4:18.0,,K. Middleton makes 2-pt dunk at rim (assist by M. Carter-Williams),38,59
179,2,3:54.0,J. Okafor misses 2-pt hook shot from 6 ft,,38,59
180,2,3:53.0,,Defensive rebound by G. Monroe,38,59
181,2,3:53.0,,Personal foul by R. Covington (drawn by G. Monroe),38,59
182,2,3:36.0,,G. Antetokounmpo makes 2-pt jump shot from 6 ft,38,61
183,2,3:22.0,H. Thompson misses 2-pt jump shot from 9 ft,,38,61
184,2,3:21.0,Offensive rebound by N. Noel,,38,61
185,2,3:21.0,Turnover by N. Noel (lost ball),,38,61
186,2,3:03.0,,Turnover by G. Antetokounmpo (lost ball; steal by R. Covington),38,61
187,2,2:56.0,,Milwaukee full timeout,38,61
188,2,2:56.0,C. Landry enters the game for J. Okafor,,38,61
189,2,2:52.0,H. Thompson misses 3-pt jump shot from 24 ft,,38,61
190,2,2:51.0,,Defensive rebound by M. Carter-Williams,38,61
191,2,2:42.0,,G. Monroe makes 2-pt layup from 1 ft (assist by M. Carter-Williams),38,63
192,2,2:25.0,R. Covington makes 3-pt jump shot from 26 ft,,41,63
193,2,1:59.0,,Shooting foul by R. Covington (drawn by G. Monroe),41,63
194,2,1:59.0,,G. Monroe makes free throw 1 of 2,41,64
195,2,1:59.0,,G. Monroe makes free throw 2 of 2,41,65
196,2,1:47.0,N. Noel misses 2-pt layup from 1 ft,,41,65
197,2,1:45.0,Offensive rebound by C. Landry,,41,65
198,2,1:45.0,C. Landry misses 2-pt layup from 1 ft,,41,65
199,2,1:44.0,,Defensive rebound by G. Monroe,41,65
200,2,1:28.0,,G. Monroe misses 2-pt hook shot from 3 ft,41,65
201,2,1:27.0,Defensive rebound by T. McConnell,,41,65
202,2,1:22.0,Shooting foul by G. Monroe (drawn by C. Landry),,41,65
203,2,1:22.0,C. Landry makes free throw 1 of 2,,42,65
204,2,1:22.0,,J. Henson enters the game for G. Monroe,42,65
205,2,1:22.0,C. Landry makes free throw 2 of 2,,43,65
206,2,1:06.0,,Turnover by J. Parker (lost ball; steal by N. Noel),43,65
207,2,1:06.0,Personal foul by J. Parker (drawn by C. Landry),,43,65
208,2,1:06.0,C. Landry misses free throw 1 of 2,,43,65
209,2,1:06.0,Offensive rebound by Team,,43,65
210,2,1:06.0,,O. Mayo enters the game for J. Parker,43,65
211,2,1:06.0,C. Landry misses free throw 2 of 2,,43,65
212,2,1:05.0,,Defensive rebound by G. Antetokounmpo,43,65
213,2,0:45.0,,J. Henson misses 2-pt hook shot from 2 ft,43,65
214,2,0:44.0,Defensive rebound by C. Landry,,43,65
215,2,0:37.0,H. Thompson makes 3-pt jump shot from 25 ft (assist by T. McConnell),,46,65
216,2,0:23.0,,M. Carter-Williams misses 2-pt dunk at rim (block by C. Landry),46,65
217,2,0:20.0,Defensive rebound by H. Thompson,,46,65
218,2,0:00.0,C. Landry misses 2-pt jump shot from 16 ft (block by J. Henson),,46,65
219,2,0:00.0,Offensive rebound by Team,,46,65
220,3,11:49.0,J. Okafor misses 2-pt layup at rim,,46,65
221,3,11:47.0,,Defensive rebound by G. Monroe,46,65
222,3,11:32.0,,J. Parker makes 2-pt jump shot from 18 ft (assist by K. Middleton),46,67
223,3,11:17.0,N. Noel makes 2-pt layup at rim (assist by J. Okafor),,48,67
224,3,10:51.0,,K. Middleton makes 2-pt jump shot from 15 ft (assist by M. Carter-Williams),48,69
225,3,10:39.0,Turnover by J. Sampson (bad pass; steal by M. Carter-Williams),,48,69
226,3,10:36.0,,Shooting foul by K. Marshall (drawn by K. Middleton),48,69
227,3,10:36.0,,K. Middleton misses free throw 1 of 2,48,69
228,3,10:36.0,,Offensive rebound by Team,48,69
229,3,10:36.0,,K. Middleton makes free throw 2 of 2,48,70
230,3,10:17.0,J. Sampson makes 2-pt jump shot from 7 ft,,50,70
231,3,10:09.0,,J. Parker makes 2-pt dunk at rim (assist by M. Carter-Williams),50,72
232,3,10:01.0,,Violation by M. Carter-Williams (kicked ball),50,72
233,3,9:58.0,,Violation by M. Carter-Williams (kicked ball),50,72
234,3,9:46.0,J. Sampson misses 2-pt jump shot from 4 ft,,50,72
235,3,9:45.0,Offensive rebound by N. Noel,,50,72
236,3,9:45.0,N. Noel makes 2-pt layup at rim,,52,72
237,3,9:24.0,,G. Monroe makes 2-pt jump shot from 18 ft,52,74
238,3,9:07.0,J. Sampson makes 2-pt dunk at rim (assist by R. Covington),,54,74
239,3,8:48.0,,G. Monroe misses 2-pt layup at rim (block by J. Okafor),54,74
240,3,8:46.0,Defensive rebound by R. Covington,,54,74
241,3,8:41.0,R. Covington makes 3-pt jump shot from 25 ft (assist by K. Marshall),,57,74
242,3,8:24.0,,M. Carter-Williams makes 2-pt layup from 1 ft,57,76
243,3,8:10.0,J. Okafor misses 2-pt jump shot from 18 ft,,57,76
244,3,8:08.0,,Defensive rebound by M. Carter-Williams,57,76
245,3,8:04.0,,J. Parker makes 2-pt layup at rim (assist by G. Antetokounmpo),57,78
246,3,8:03.0,Philadelphia full timeout,,57,78
247,3,7:41.0,K. Marshall makes 2-pt layup at rim (assist by J. Okafor),,59,78
248,3,7:32.0,,Personal foul by K. Marshall (drawn by M. Carter-Williams),59,78
249,3,7:30.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),59,80
250,3,7:15.0,N. Noel makes 2-pt dunk at rim (assist by R. Covington),,61,80
251,3,7:15.0,Shooting foul by K. Middleton (drawn by N. Noel),,61,80
252,3,7:15.0,N. Noel makes free throw 1 of 1,,62,80
253,3,7:02.0,,M. Carter-Williams misses 2-pt layup from 1 ft,62,80
254,3,7:00.0,Defensive rebound by R. Covington,,62,80
255,3,6:50.0,J. Okafor misses 2-pt layup at rim (block by G. Monroe),,62,80
256,3,6:47.0,,Defensive rebound by M. Carter-Williams,62,80
257,3,6:38.0,,Turnover by M. Carter-Williams (bad pass),62,80
258,3,6:38.0,,J. O'Bryant enters the game for J. Parker,62,80
259,3,6:38.0,R. Holmes enters the game for N. Noel,,62,80
260,3,6:17.0,J. Sampson makes 2-pt layup at rim,,64,80
261,3,6:02.0,,M. Carter-Williams misses 2-pt jump shot from 5 ft,64,80
262,3,6:01.0,Defensive rebound by J. Okafor,,64,80
263,3,5:55.0,Turnover by K. Marshall (bad pass; steal by G. Monroe),,64,80
264,3,5:51.0,,M. Carter-Williams makes 2-pt layup at rim (assist by K. Middleton),64,82
265,3,5:36.0,R. Covington misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,64,82
266,3,5:33.0,,Defensive rebound by G. Monroe,64,82
267,3,5:32.0,,Personal foul by R. Covington (drawn by M. Carter-Williams),64,82
268,3,5:32.0,T. McConnell enters the game for J. Sampson,,64,82
269,3,5:32.0,H. Thompson enters the game for K. Marshall,,64,82
270,3,5:26.0,,J. O'Bryant misses 2-pt jump shot from 17 ft,64,82
271,3,5:25.0,,Offensive rebound by K. Middleton,64,82
272,3,5:16.0,,G. Monroe makes 2-pt jump shot from 18 ft (assist by G. Antetokounmpo),64,84
273,3,5:00.0,H. Thompson makes 2-pt jump shot from 20 ft (assist by T. McConnell),,66,84
274,3,4:43.0,,G. Monroe misses 2-pt hook shot from 4 ft,66,84
275,3,4:41.0,Defensive rebound by R. Covington,,66,84
276,3,4:33.0,H. Thompson makes 2-pt jump shot from 19 ft (assist by T. McConnell),,68,84
277,3,4:33.0,,Milwaukee full timeout,68,84
278,3,4:23.0,,O. Mayo enters the game for K. Middleton,68,84
279,3,4:15.0,,G. Antetokounmpo makes 2-pt hook shot at rim,68,86
280,3,4:10.0,C. Landry enters the game for R. Covington,,68,86
281,3,4:10.0,I. Canaan enters the game for J. Okafor,,68,86
282,3,4:06.0,Turnover by T. McConnell (bad pass; steal by G. Monroe),,68,86
283,3,4:02.0,,Personal foul by C. Landry (drawn by J. O'Bryant),68,86
284,3,3:57.0,,Turnover by O. Mayo (bad pass; steal by I. Canaan),68,86
285,3,3:50.0,Personal block foul by J. O'Bryant (drawn by I. Canaan),,68,86
286,3,3:50.0,,J. Henson enters the game for G. Monroe,68,86
287,3,3:36.0,I. Canaan makes 2-pt layup at rim,,70,86
288,3,3:22.0,,Turnover by M. Carter-Williams (bad pass),70,86
289,3,3:05.0,R. Holmes misses 3-pt jump shot from 26 ft,,70,86
290,3,3:04.0,,Defensive rebound by M. Carter-Williams,70,86
291,3,2:58.0,,J. Henson makes 2-pt layup at rim (assist by M. Carter-Williams),70,88
292,3,2:45.0,Turnover by T. McConnell (bad pass; steal by J. Henson),,70,88
293,3,2:41.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,70,90
294,3,2:39.0,,Violation by Team (jump ball),70,90
295,3,2:19.0,Turnover by I. Canaan (bad pass; steal by M. Carter-Williams),,70,90
296,3,2:15.0,,M. Carter-Williams makes 2-pt dunk at rim,70,92
297,3,2:15.0,Philadelphia full timeout,,70,92
298,3,2:15.0,,R. Vaughn enters the game for M. Carter-Williams,70,92
299,3,2:15.0,J. Grant enters the game for T. McConnell,,70,92
300,3,1:55.0,H. Thompson misses 2-pt jump shot from 15 ft,,70,92
301,3,1:54.0,,Defensive rebound by G. Antetokounmpo,70,92
302,3,1:43.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,70,92
303,3,1:42.0,Defensive rebound by C. Landry,,70,92
304,3,1:34.0,C. Landry misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,70,92
305,3,1:32.0,,Defensive rebound by G. Antetokounmpo,70,92
306,3,1:11.0,,J. Henson misses 2-pt hook shot from 3 ft,70,92
307,3,1:10.0,Defensive rebound by C. Landry,,70,92
308,3,0:56.0,Turnover by C. Landry (bad pass; steal by J. O'Bryant),,70,92
309,3,0:47.0,,R. Vaughn misses 3-pt jump shot from 26 ft,70,92
310,3,0:46.0,Defensive rebound by I. Canaan,,70,92
311,3,0:45.0,Personal foul by G. Antetokounmpo (drawn by I. Canaan),,70,92
312,3,0:45.0,,J. Parker enters the game for G. Antetokounmpo,70,92
313,3,0:28.0,H. Thompson misses 3-pt jump shot from 24 ft,,70,92
314,3,0:27.0,,Defensive rebound by J. O'Bryant,70,92
315,3,0:08.0,,R. Vaughn misses 2-pt jump shot from 13 ft,70,92
316,3,0:04.0,Defensive rebound by H. Thompson,,70,92
317,3,0:00.0,I. Canaan misses 3-pt jump shot from 39 ft,,70,92
318,3,0:00.0,Offensive rebound by Team,,70,92
319,4,11:39.0,,O. Mayo misses 2-pt layup at rim,70,92
320,4,11:38.0,,Offensive rebound by J. Henson,70,92
321,4,11:33.0,,R. Vaughn misses 3-pt jump shot from 24 ft,70,92
322,4,11:32.0,Defensive rebound by J. Grant,,70,92
323,4,11:20.0,C. Landry misses 2-pt hook shot from 5 ft,,70,92
324,4,11:19.0,Offensive rebound by C. Landry,,70,92
325,4,11:17.0,C. Landry makes 2-pt layup at rim,,72,92
326,4,10:57.0,,O. Mayo makes 2-pt layup from 1 ft,72,94
327,4,10:38.0,H. Thompson makes 2-pt jump shot from 14 ft (assist by N. Noel),,74,94
328,4,10:24.0,,Turnover by O. Mayo (bad pass; steal by C. Landry),74,94
329,4,10:17.0,C. Landry makes 2-pt dunk at rim (assist by N. Noel),,76,94
330,4,10:01.0,,J. O'Bryant misses 2-pt jump shot from 15 ft,76,94
331,4,9:59.0,Defensive rebound by N. Noel,,76,94
332,4,9:50.0,H. Thompson misses 3-pt jump shot from 26 ft,,76,94
333,4,9:50.0,Offensive rebound by Team,,76,94
334,4,9:50.0,Personal foul by J. O'Bryant (drawn by C. Landry),,76,94
335,4,9:50.0,J. Okafor enters the game for C. Landry,,76,94
336,4,9:50.0,,M. Carter-Williams enters the game for J. O'Bryant,76,94
337,4,9:36.0,Offensive foul by H. Thompson (drawn by R. Vaughn),,76,94
338,4,9:36.0,Turnover by H. Thompson (offensive foul),,76,94
339,4,9:28.0,,J. Parker makes 2-pt dunk at rim (assist by O. Mayo),76,96
340,4,9:13.0,Shooting foul by J. Henson (drawn by J. Okafor),,76,96
341,4,9:13.0,J. Okafor makes free throw 1 of 2,,77,96
342,4,9:13.0,J. Okafor makes free throw 2 of 2,,78,96
343,4,8:57.0,,R. Vaughn misses 3-pt jump shot from 27 ft,78,96
344,4,8:56.0,Defensive rebound by N. Noel,,78,96
345,4,8:48.0,Turnover by K. Marshall (bad pass),,78,96
346,4,8:48.0,Official timeout,,78,96
347,4,8:27.0,,O. Mayo misses 2-pt layup from 1 ft,78,96
348,4,8:25.0,Defensive rebound by J. Okafor,,78,96
349,4,8:20.0,J. Grant makes 2-pt layup at rim (assist by K. Marshall),,80,96
350,4,8:20.0,Shooting foul by J. Henson (drawn by J. Grant),,80,96
351,4,8:20.0,,K. Middleton enters the game for R. Vaughn,80,96
352,4,8:20.0,J. Grant misses free throw 1 of 1,,80,96
353,4,8:19.0,,Defensive rebound by M. Carter-Williams,80,96
354,4,8:06.0,,M. Carter-Williams makes 2-pt jump shot from 14 ft,80,98
355,4,7:45.0,J. Okafor misses 2-pt layup at rim (block by J. Henson),,80,98
356,4,7:43.0,,Defensive rebound by K. Middleton,80,98
357,4,7:38.0,,Personal foul by H. Thompson (drawn by K. Middleton),80,98
358,4,7:36.0,,Turnover by O. Mayo (bad pass; steal by J. Okafor),80,98
359,4,7:33.0,J. Okafor makes 2-pt layup at rim,,82,98
360,4,7:18.0,,M. Carter-Williams makes 2-pt layup from 1 ft,82,100
361,4,7:07.0,H. Thompson makes 3-pt jump shot from 22 ft (assist by J. Grant),,85,100
362,4,6:53.0,,Turnover by M. Carter-Williams (bad pass; steal by N. Noel),85,100
363,4,6:41.0,Turnover by K. Marshall (bad pass; steal by K. Middleton),,85,100
364,4,6:38.0,,J. Parker makes 2-pt dunk at rim (assist by K. Middleton),85,102
365,4,6:36.0,Philadelphia full timeout,,85,102
366,4,6:36.0,,G. Antetokounmpo enters the game for O. Mayo,85,102
367,4,6:36.0,R. Covington enters the game for H. Thompson,,85,102
368,4,6:20.0,K. Marshall misses 2-pt jump shot from 3 ft (block by J. Henson),,85,102
369,4,6:19.0,,Defensive rebound by K. Middleton,85,102
370,4,6:15.0,,G. Antetokounmpo misses 2-pt layup at rim (block by N. Noel),85,102
371,4,6:14.0,,Offensive rebound by Team,85,102
372,4,6:14.0,I. Canaan enters the game for K. Marshall,,85,102
373,4,6:09.0,,K. Middleton misses 2-pt jump shot from 6 ft,85,102
