,QUARTER,TIME_REMAINING,NEW YORK_ACTION,HOUSTON_ACTION,NEW YORK_SCORE,HOUSTON_SCORE
73,1,2:31.0,,M. Thornton makes 2-pt layup from 1 ft (assist by T. Lawson),17,19
74,1,2:18.0,,Offensive charge foul by C. Anthony (drawn by C. Brewer),17,19
75,1,2:18.0,Turnover by C. Anthony (offensive foul),,17,19
76,1,2:18.0,D. Williams enters the game for C. Anthony,,17,19
77,1,2:06.0,,Shooting foul by D. Williams (drawn by M. Harrell),17,19
78,1,2:06.0,,M. Harrell makes free throw 1 of 2,17,20
79,1,2:06.0,,M. Harrell misses free throw 2 of 2,17,20
80,1,2:04.0,,Offensive rebound by C. Brewer,17,20
81,1,1:55.0,,M. Thornton makes 2-pt jump shot from 7 ft,17,22
82,1,1:33.0,L. Galloway makes 2-pt layup from 4 ft (assist by K. Séraphin),,19,22
83,1,1:26.0,,Turnover by T. Lawson (lost ball; steal by J. Grant),19,22
84,1,1:18.0,L. Thomas misses 2-pt layup from 1 ft,,19,22
85,1,1:17.0,,Defensive rebound by C. Capela,19,22
86,1,1:04.0,,M. Harrell makes 2-pt hook shot from 5 ft (assist by C. Brewer),19,24
87,1,0:48.0,K. Séraphin makes 2-pt jump shot from 13 ft (assist by L. Galloway),,21,24
88,1,0:38.0,,M. Harrell misses 2-pt jump shot from 12 ft,21,24
89,1,0:37.0,,Offensive rebound by C. Capela,21,24
90,1,0:36.0,,C. Capela makes 2-pt layup from 2 ft,21,26
91,1,0:27.0,Def 3 sec tech foul by C. Capela,,21,26
92,1,0:27.0,L. Galloway makes technical free throw,,22,26
93,1,0:23.0,Shooting foul by M. Harrell (drawn by D. Williams),,22,26
94,1,0:23.0,D. Williams makes free throw 1 of 2,,23,26
95,1,0:23.0,,J. Harden enters the game for M. Harrell,23,26
96,1,0:23.0,A. Afflalo enters the game for J. Grant,,23,26
97,1,0:23.0,D. Williams makes free throw 2 of 2,,24,26
98,1,0:04.0,,Personal take foul by L. Thomas (drawn by J. Harden),24,26
99,1,0:00.0,,J. Harden misses 2-pt jump shot from 11 ft,24,26
100,1,0:00.0,,Offensive rebound by Team,24,26
101,2,11:45.0,D. Williams misses 2-pt jump shot from 12 ft,,24,26
102,2,11:44.0,Offensive rebound by K. Séraphin,,24,26
103,2,11:38.0,L. Thomas misses 3-pt jump shot from 24 ft,,24,26
104,2,11:37.0,,Defensive rebound by C. Capela,24,26
105,2,11:26.0,,M. Thornton misses 2-pt layup from 2 ft,24,26
106,2,11:25.0,,Offensive rebound by C. Capela,24,26
107,2,11:25.0,,Shooting foul by L. Galloway (drawn by C. Capela),24,26
108,2,11:25.0,,C. Capela makes free throw 1 of 2,24,27
109,2,11:25.0,,C. Capela misses free throw 2 of 2,24,27
110,2,11:25.0,Defensive rebound by D. Williams,,24,27
111,2,11:16.0,J. Grant misses 2-pt layup from 1 ft (block by M. Harrell),,24,27
112,2,11:14.0,,Defensive rebound by T. Lawson,24,27
113,2,11:11.0,,T. Lawson misses 2-pt layup from 2 ft,24,27
114,2,11:08.0,Defensive rebound by L. Galloway,,24,27
115,2,11:06.0,Shooting block foul by C. Capela (drawn by D. Williams),,24,27
116,2,11:06.0,D. Williams makes free throw 1 of 2,,25,27
117,2,11:06.0,D. Williams makes free throw 2 of 2,,26,27
118,2,10:52.0,,Turnover by T. Lawson (bad pass),26,27
119,2,10:42.0,L. Galloway misses 2-pt layup from 3 ft,,26,27
120,2,10:41.0,Offensive rebound by K. Séraphin,,26,27
121,2,10:41.0,K. Séraphin misses 2-pt jump shot at rim,,26,27
122,2,10:40.0,Offensive rebound by K. Séraphin,,26,27
123,2,10:26.0,L. Galloway misses 3-pt jump shot from 25 ft,,26,27
124,2,10:26.0,,Defensive rebound by M. Thornton,26,27
125,2,10:23.0,,Personal foul by J. Grant (drawn by M. Thornton),26,27
126,2,10:23.0,,T. Jones enters the game for M. Harrell,26,27
127,2,10:18.0,,Turnover by T. Lawson (bad pass),26,27
128,2,10:05.0,J. Grant misses 2-pt jump shot from 8 ft,,26,27
129,2,10:04.0,,Defensive rebound by C. Capela,26,27
130,2,9:57.0,,Offensive foul by C. Capela (drawn by J. Grant),26,27
131,2,9:57.0,,Turnover by C. Capela (offensive foul),26,27
132,2,9:43.0,K. Séraphin misses 2-pt hook shot from 9 ft,,26,27
133,2,9:42.0,,Defensive rebound by T. Jones,26,27
134,2,9:26.0,,T. Jones misses 2-pt layup from 4 ft,26,27
135,2,9:25.0,,Offensive rebound by C. Capela,26,27
136,2,9:25.0,,C. Capela makes 2-pt layup at rim,26,29
137,2,9:25.0,,Shooting foul by K. Séraphin (drawn by C. Capela),26,29
138,2,9:25.0,R. Lopez enters the game for K. Séraphin,,26,29
139,2,9:25.0,K. Porziņģis enters the game for D. Williams,,26,29
140,2,9:25.0,,C. Capela makes free throw 1 of 1,26,30
141,2,9:05.0,L. Thomas misses 3-pt jump shot from 24 ft,,26,30
142,2,9:04.0,Offensive rebound by R. Lopez,,26,30
143,2,8:45.0,J. Grant misses 2-pt jump shot from 10 ft,,26,30
144,2,8:44.0,Offensive rebound by L. Galloway,,26,30
145,2,8:44.0,L. Galloway makes 2-pt jump shot from 1 ft,,28,30
146,2,8:26.0,,M. Thornton makes 2-pt jump shot from 18 ft,28,32
147,2,8:11.0,K. Porziņģis makes 3-pt jump shot from 24 ft (assist by L. Galloway),,31,32
148,2,7:48.0,,Turnover by M. Thornton (bad pass; steal by L. Thomas),31,32
149,2,7:41.0,K. Porziņģis misses 2-pt hook shot from 3 ft,,31,32
150,2,7:40.0,,Defensive rebound by T. Jones,31,32
151,2,7:33.0,,C. Brewer misses 3-pt jump shot from 25 ft,31,32
152,2,7:33.0,,Offensive rebound by T. Jones,31,32
153,2,7:33.0,,T. Jones makes 2-pt layup at rim,31,34
154,2,7:33.0,,Shooting foul by R. Lopez (drawn by T. Jones),31,34
155,2,7:33.0,,Houston full timeout,31,34
156,2,7:33.0,C. Anthony enters the game for L. Galloway,,31,34
157,2,7:33.0,A. Afflalo enters the game for L. Thomas,,31,34
158,2,7:33.0,J. Calderón enters the game for J. Grant,,31,34
159,2,7:33.0,,J. Harden enters the game for C. Capela,31,34
160,2,7:33.0,,T. Ariza enters the game for T. Lawson,31,34
161,2,7:33.0,,M. Harrell enters the game for C. Brewer,31,34
162,2,7:33.0,,J. Terry enters the game for M. Thornton,31,34
163,2,7:33.0,,T. Jones makes free throw 1 of 1,31,35
164,2,7:10.0,K. Porziņģis makes 2-pt hook shot from 7 ft,,33,35
165,2,6:52.0,,T. Jones misses 2-pt layup from 2 ft,33,35
166,2,6:51.0,,Offensive rebound by T. Jones,33,35
167,2,6:51.0,,Shooting foul by J. Calderón (drawn by T. Jones),33,35
168,2,6:51.0,,T. Jones misses free throw 1 of 2,33,35
169,2,6:51.0,,Offensive rebound by Team,33,35
170,2,6:51.0,,T. Jones makes free throw 2 of 2,33,36
171,2,6:35.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by R. Lopez),,36,36
172,2,6:25.0,,Def 3 sec tech foul by R. Lopez,36,36
173,2,6:25.0,,J. Harden makes technical free throw,36,37
174,2,6:13.0,,T. Ariza makes 2-pt jump shot from 12 ft,36,39
175,2,5:55.0,A. Afflalo misses 2-pt layup from 2 ft (block by M. Harrell),,36,39
176,2,5:55.0,Offensive rebound by Team,,36,39
177,2,5:55.0,,Houston full timeout,36,39
178,2,5:55.0,Turnover by Team (5 sec inbounds),,36,39
179,2,5:46.0,Violation by K. Porziņģis (kicked ball),,36,39
180,2,5:31.0,,J. Terry misses 3-pt jump shot from 25 ft,36,39
181,2,5:30.0,Defensive rebound by A. Afflalo,,36,39
182,2,5:18.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by J. Calderón),,39,39
183,2,5:07.0,,J. Harden misses 2-pt jump shot from 17 ft,39,39
184,2,5:06.0,Defensive rebound by R. Lopez,,39,39
185,2,5:01.0,Shooting foul by M. Harrell (drawn by A. Afflalo),,39,39
186,2,5:01.0,A. Afflalo misses free throw 1 of 2,,39,39
187,2,5:01.0,Offensive rebound by Team,,39,39
188,2,5:01.0,,C. Capela enters the game for M. Harrell,39,39
189,2,5:01.0,A. Afflalo misses free throw 2 of 2,,39,39
190,2,5:01.0,,Defensive rebound by C. Capela,39,39
191,2,4:44.0,,Personal foul by R. Lopez (drawn by C. Capela),39,39
192,2,4:44.0,,C. Capela misses free throw 1 of 2,39,39
193,2,4:44.0,,Offensive rebound by Team,39,39
194,2,4:44.0,Violation by K. Porziņģis (lane),,39,39
195,2,4:44.0,,C. Capela misses free throw 2 of 2,39,39
196,2,4:44.0,Defensive rebound by K. Porziņģis,,39,39
197,2,4:27.0,C. Anthony makes 2-pt layup from 1 ft,,41,39
198,2,4:12.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),41,41
199,2,3:57.0,Offensive foul by C. Anthony (drawn by T. Ariza),,41,41
200,2,3:57.0,Turnover by C. Anthony (offensive foul),,41,41
201,2,3:36.0,,Shooting foul by C. Anthony (drawn by T. Ariza),41,41
202,2,3:36.0,,T. Ariza misses free throw 1 of 2,41,41
203,2,3:36.0,,Offensive rebound by Team,41,41
204,2,3:36.0,L. Thomas enters the game for C. Anthony,,41,41
205,2,3:36.0,,T. Ariza makes free throw 2 of 2,41,42
206,2,3:20.0,K. Porziņģis makes 2-pt jump shot from 19 ft,,43,42
207,2,3:08.0,,T. Ariza makes 3-pt jump shot from 23 ft (assist by J. Harden),43,45
208,2,2:53.0,L. Thomas makes 2-pt jump shot from 16 ft (assist by J. Calderón),,45,45
209,2,2:34.0,,J. Harden misses 2-pt layup from 2 ft,45,45
210,2,2:33.0,Defensive rebound by A. Afflalo,,45,45
211,2,2:24.0,A. Afflalo makes 2-pt jump shot from 10 ft,,47,45
212,2,2:12.0,,Houston full timeout,47,45
213,2,2:12.0,New York full timeout,,47,45
214,2,1:52.0,,J. Terry makes 3-pt jump shot from 24 ft,47,48
215,2,1:30.0,R. Lopez makes 2-pt layup from 1 ft,,49,48
216,2,1:30.0,Shooting foul by C. Capela (drawn by R. Lopez),,49,48
217,2,1:30.0,L. Galloway enters the game for J. Calderón,,49,48
218,2,1:30.0,,M. Harrell enters the game for C. Capela,49,48
219,2,1:30.0,R. Lopez misses free throw 1 of 1,,49,48
220,2,1:30.0,Offensive rebound by L. Thomas,,49,48
221,2,1:11.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by L. Thomas),,52,48
222,2,1:03.0,,Offensive foul by T. Jones (drawn by L. Thomas),52,48
223,2,1:03.0,,Turnover by T. Jones (offensive foul),52,48
224,2,0:49.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by L. Thomas),,55,48
225,2,0:37.0,,J. Harden makes 3-pt jump shot from 24 ft,55,51
226,2,0:29.0,Personal foul by J. Terry (drawn by L. Galloway),,55,51
227,2,0:29.0,L. Galloway makes free throw 1 of 2,,56,51
228,2,0:29.0,K. Séraphin enters the game for R. Lopez,,56,51
229,2,0:29.0,,M. Thornton enters the game for T. Jones,56,51
230,2,0:29.0,J. Grant enters the game for K. Porziņģis,,56,51
231,2,0:29.0,L. Galloway misses free throw 2 of 2,,56,51
232,2,0:29.0,,Defensive rebound by T. Ariza,56,51
233,2,0:09.0,,Personal foul by L. Thomas (drawn by J. Harden),56,51
234,2,0:09.0,,J. Harden makes free throw 1 of 2,56,52
235,2,0:09.0,,C. Brewer enters the game for J. Terry,56,52
236,2,0:09.0,K. Porziņģis enters the game for K. Séraphin,,56,52
237,2,0:09.0,,J. Harden makes free throw 2 of 2,56,53
238,2,0:01.0,Shooting foul by C. Brewer (drawn by J. Grant),,56,53
239,2,0:01.0,J. Grant makes free throw 1 of 2,,57,53
240,2,0:01.0,J. Grant makes free throw 2 of 2,,58,53
241,3,11:45.0,J. Calderón misses 3-pt jump shot from 23 ft,,58,53
242,3,11:44.0,Offensive rebound by C. Anthony,,58,53
243,3,11:41.0,C. Anthony makes 2-pt jump shot from 17 ft,,60,53
244,3,11:25.0,,J. Terry misses 3-pt jump shot from 24 ft,60,53
245,3,11:25.0,Defensive rebound by A. Afflalo,,60,53
246,3,11:01.0,A. Afflalo misses 3-pt jump shot from 29 ft,,60,53
247,3,11:00.0,,Defensive rebound by T. Ariza,60,53
248,3,10:53.0,,T. Ariza misses 3-pt jump shot from 24 ft,60,53
249,3,10:52.0,,Offensive rebound by C. Capela,60,53
250,3,10:49.0,,T. Jones makes 2-pt dunk at rim (assist by C. Capela),60,55
251,3,10:29.0,Turnover by R. Lopez (lost ball),,60,55
252,3,10:29.0,Loose ball foul by R. Lopez (drawn by J. Harden),,60,55
253,3,10:14.0,,J. Harden makes 2-pt jump shot from 11 ft,60,57
254,3,9:53.0,A. Afflalo misses 2-pt jump shot from 5 ft,,60,57
255,3,9:52.0,Offensive rebound by R. Lopez,,60,57
256,3,9:52.0,R. Lopez misses 2-pt jump shot from 1 ft,,60,57
257,3,9:51.0,,Defensive rebound by C. Capela,60,57
258,3,9:33.0,,Turnover by T. Ariza (3 sec),60,57
259,3,9:18.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,63,57
260,3,9:09.0,,Personal foul by C. Anthony (drawn by J. Harden),63,57
261,3,9:09.0,L. Thomas enters the game for C. Anthony,,63,57
262,3,8:56.0,,T. Jones misses 2-pt dunk from 2 ft (block by K. Porziņģis),63,57
263,3,8:55.0,,Offensive rebound by C. Capela,63,57
264,3,8:54.0,,C. Capela makes 2-pt dunk at rim,63,59
265,3,8:26.0,A. Afflalo misses 2-pt jump shot from 18 ft,,63,59
266,3,8:24.0,,Defensive rebound by T. Ariza,63,59
267,3,8:11.0,,T. Ariza misses 3-pt jump shot from 23 ft,63,59
268,3,8:10.0,Defensive rebound by K. Porziņģis,,63,59
269,3,8:05.0,Turnover by L. Thomas (traveling),,63,59
270,3,7:54.0,,J. Terry misses 3-pt jump shot from 24 ft,63,59
271,3,7:53.0,Defensive rebound by K. Porziņģis,,63,59
272,3,7:36.0,K. Porziņģis makes 2-pt hook shot from 9 ft (assist by A. Afflalo),,65,59
273,3,7:29.0,,T. Jones makes 2-pt dunk at rim (assist by J. Harden),65,61
274,3,7:29.0,New York full timeout,,65,61
275,3,7:10.0,A. Afflalo makes 2-pt layup from 1 ft,,67,61
276,3,6:52.0,Violation by L. Thomas (kicked ball),,67,61
277,3,6:38.0,,J. Terry misses 2-pt jump shot from 11 ft,67,61
278,3,6:36.0,,Offensive rebound by T. Jones,67,61
279,3,6:28.0,,C. Capela makes 2-pt jump shot at rim (assist by J. Harden),67,63
280,3,5:58.0,J. Calderón makes 3-pt jump shot from 24 ft (assist by K. Porziņģis),,70,63
281,3,5:40.0,,T. Jones misses 2-pt jump shot from 4 ft,70,63
282,3,5:39.0,Defensive rebound by K. Porziņģis,,70,63
283,3,5:29.0,Turnover by K. Porziņģis (lost ball; steal by C. Capela),,70,63
284,3,5:14.0,,Turnover by J. Harden (back court),70,63
285,3,5:14.0,,T. Lawson enters the game for J. Terry,70,63
286,3,5:14.0,,C. Brewer enters the game for T. Jones,70,63
287,3,4:54.0,Turnover by A. Afflalo (lost ball; steal by J. Harden),,70,63
288,3,4:46.0,,C. Brewer makes 3-pt jump shot from 22 ft (assist by T. Lawson),70,66
289,3,4:25.0,Personal foul by T. Ariza (drawn by K. Porziņģis),,70,66
290,3,4:25.0,L. Amundson enters the game for R. Lopez,,70,66
291,3,4:09.0,L. Thomas misses 2-pt layup from 2 ft,,70,66
292,3,4:08.0,,Defensive rebound by J. Harden,70,66
293,3,3:52.0,,T. Ariza misses 3-pt jump shot from 23 ft,70,66
294,3,3:51.0,,Offensive rebound by C. Capela,70,66
295,3,3:49.0,,J. Harden makes 3-pt jump shot from 24 ft,70,69
296,3,3:26.0,L. Thomas makes 2-pt jump shot from 17 ft (assist by L. Amundson),,72,69
297,3,3:10.0,,C. Capela misses 2-pt jump shot from 5 ft (block by K. Porziņģis),72,69
298,3,3:10.0,,Offensive rebound by C. Brewer,72,69
299,3,3:10.0,,C. Brewer makes 3-pt jump shot from 23 ft,72,72
300,3,2:46.0,A. Afflalo makes 3-pt jump shot from 24 ft,,75,72
301,3,2:32.0,,J. Harden misses 2-pt jump shot from 12 ft (block by K. Porziņģis),75,72
302,3,2:32.0,Defensive rebound by Team,,75,72
303,3,2:32.0,,Loose ball foul by J. Harden (drawn by L. Thomas),75,72
304,3,2:32.0,,Houston full timeout,75,72
305,3,2:32.0,,M. Thornton enters the game for C. Capela,75,72
306,3,2:32.0,,T. Jones enters the game for J. Harden,75,72
307,3,2:32.0,J. Grant enters the game for K. Porziņģis,,75,72
308,3,2:32.0,L. Galloway enters the game for A. Afflalo,,75,72
309,3,2:32.0,D. Williams enters the game for J. Calderón,,75,72
310,3,2:11.0,D. Williams misses 3-pt jump shot from 23 ft,,75,72
311,3,2:10.0,,Defensive rebound by T. Ariza,75,72
312,3,2:04.0,,C. Brewer misses 3-pt jump shot from 22 ft,75,72
313,3,2:04.0,,Offensive rebound by Team,75,72
314,3,1:50.0,,Shooting foul by L. Amundson (drawn by T. Jones),75,72
315,3,1:50.0,,T. Jones makes free throw 1 of 2,75,73
316,3,1:50.0,,T. Jones makes free throw 2 of 2,75,74
317,3,1:39.0,Shooting foul by M. Thornton (drawn by J. Grant),,75,74
318,3,1:39.0,J. Grant makes free throw 1 of 2,,76,74
319,3,1:39.0,J. Grant makes free throw 2 of 2,,77,74
320,3,1:23.0,,C. Brewer misses 2-pt layup from 4 ft,77,74
321,3,1:20.0,,Offensive rebound by T. Jones,77,74
322,3,1:17.0,,T. Jones misses 2-pt jump shot from 3 ft (block by L. Galloway),77,74
323,3,1:16.0,Defensive rebound by L. Thomas,,77,74
324,3,1:07.0,L. Thomas misses 2-pt layup from 4 ft,,77,74
325,3,1:07.0,,Defensive rebound by Team,77,74
326,3,1:02.0,,M. Thornton makes 3-pt jump shot from 24 ft,77,77
327,3,0:47.0,Shooting foul by M. Thornton (drawn by J. Grant),,77,77
328,3,0:47.0,J. Grant makes free throw 1 of 2,,78,77
329,3,0:47.0,J. Grant makes free throw 2 of 2,,79,77
330,3,0:35.0,,Turnover by T. Lawson (bad pass),79,77
331,3,0:27.0,J. Grant misses 2-pt jump shot from 11 ft,,79,77
332,3,0:25.0,Offensive rebound by L. Galloway,,79,77
333,3,0:10.0,L. Galloway misses 3-pt jump shot from 23 ft,,79,77
334,3,0:09.0,,Defensive rebound by T. Lawson,79,77
335,3,0:04.0,,M. Thornton misses 3-pt jump shot from 25 ft,79,77
336,3,0:02.0,Defensive rebound by D. Williams,,79,77
337,4,11:40.0,,J. Harden misses 2-pt jump shot from 17 ft,79,77
338,4,11:39.0,Defensive rebound by D. Williams,,79,77
339,4,11:29.0,Turnover by L. Amundson (bad pass),,79,77
340,4,11:15.0,,J. Harden misses 2-pt jump shot from 16 ft,79,77
341,4,11:13.0,,Offensive rebound by Team,79,77
342,4,11:12.0,,Personal foul by J. Grant (drawn by C. Capela),79,77
343,4,11:04.0,,C. Brewer misses 3-pt jump shot from 23 ft,79,77
344,4,11:04.0,Defensive rebound by L. Thomas,,79,77
345,4,10:48.0,L. Thomas makes 2-pt jump shot from 20 ft,,81,77
346,4,10:35.0,,Turnover by J. Harden (lost ball; steal by L. Galloway),81,77
347,4,10:35.0,Personal foul by C. Capela (drawn by L. Thomas),,81,77
348,4,10:35.0,,J. Terry enters the game for T. Lawson,81,77
349,4,10:25.0,D. Williams misses 3-pt jump shot from 23 ft,,81,77
350,4,10:25.0,Offensive rebound by Team,,81,77
351,4,10:25.0,,Loose ball foul by C. Capela,81,77
352,4,10:25.0,,T. Jones enters the game for C. Capela,81,77
353,4,10:17.0,D. Williams misses 2-pt layup from 1 ft,,81,77
354,4,10:16.0,Offensive rebound by D. Williams,,81,77
355,4,10:15.0,D. Williams makes 2-pt layup from 1 ft,,83,77
356,4,9:53.0,,J. Terry makes 3-pt jump shot from 23 ft (assist by J. Harden),83,80
357,4,9:33.0,Turnover by J. Grant (bad pass; steal by J. Harden),,83,80
358,4,9:29.0,,J. Harden makes 2-pt dunk at rim,83,82
359,4,9:09.0,Shooting foul by J. Terry (drawn by L. Amundson),,83,82
360,4,9:09.0,L. Amundson misses free throw 1 of 2,,83,82
361,4,9:09.0,Offensive rebound by Team,,83,82
362,4,9:09.0,C. Anthony enters the game for L. Thomas,,83,82
363,4,9:09.0,L. Amundson misses free throw 2 of 2,,83,82
364,4,9:09.0,,Defensive rebound by J. Harden,83,82
365,4,8:53.0,,Shooting foul by L. Amundson (drawn by T. Jones),83,82
366,4,8:53.0,,Houston full timeout,83,82
367,4,8:53.0,J. Calderón enters the game for J. Grant,,83,82
368,4,8:53.0,A. Afflalo enters the game for D. Williams,,83,82
369,4,8:53.0,K. Porziņģis enters the game for L. Amundson,,83,82
370,4,8:53.0,,T. Ariza enters the game for M. Thornton,83,82
371,4,8:53.0,,T. Jones misses free throw 1 of 2,83,82
372,4,8:53.0,,Offensive rebound by Team,83,82
373,4,8:53.0,,T. Jones makes free throw 2 of 2,83,83
374,4,8:33.0,C. Anthony misses 2-pt layup from 4 ft,,83,83
375,4,8:32.0,Offensive rebound by K. Porziņģis,,83,83
376,4,8:32.0,,Loose ball foul by T. Ariza (drawn by K. Porziņģis),83,83
377,4,8:18.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by J. Calderón),,86,83
378,4,8:02.0,,J. Terry misses 3-pt jump shot from 24 ft,86,83
379,4,8:01.0,Defensive rebound by C. Anthony,,86,83
380,4,7:48.0,A. Afflalo misses 2-pt layup from 3 ft (block by J. Harden),,86,83
381,4,7:46.0,,Defensive rebound by T. Jones,86,83
382,4,7:41.0,,J. Harden makes 2-pt layup from 2 ft (assist by J. Terry),86,85
383,4,7:31.0,Shooting foul by T. Jones (drawn by K. Porziņģis),,86,85
384,4,7:31.0,K. Porziņģis makes free throw 1 of 2,,87,85
385,4,7:31.0,K. Porziņģis makes free throw 2 of 2,,88,85
386,4,7:09.0,,C. Brewer misses 3-pt jump shot from 24 ft,88,85
387,4,7:08.0,Defensive rebound by A. Afflalo,,88,85
388,4,6:45.0,L. Galloway misses 2-pt jump shot from 10 ft,,88,85
389,4,6:44.0,Offensive rebound by C. Anthony,,88,85
390,4,6:43.0,C. Anthony misses 2-pt layup from 2 ft,,88,85
391,4,6:43.0,Offensive rebound by Team,,88,85
