,QUARTER,TIME_REMAINING,HOUSTON_ACTION,LA LAKERS_ACTION,HOUSTON_SCORE,LA LAKERS_SCORE
75,1,3:24.0,,J. Randle enters the game for L. Nance,26,12
76,1,3:11.0,,N. Young misses 3-pt jump shot from 24 ft,26,12
77,1,3:11.0,Defensive rebound by Team,,26,12
78,1,3:11.0,,Loose ball foul by J. Randle (drawn by D. Motiejūnas),26,12
79,1,2:58.0,J. Harden misses 3-pt jump shot from 25 ft,,26,12
80,1,2:57.0,Offensive rebound by D. Motiejūnas,,26,12
81,1,2:56.0,D. Motiejūnas makes 2-pt hook shot from 4 ft,,28,12
82,1,2:41.0,,R. Sacre misses 2-pt layup from 2 ft (block by C. Capela),28,12
83,1,2:41.0,Defensive rebound by Team,,28,12
84,1,2:41.0,Houston full timeout,,28,12
85,1,2:41.0,J. Terry enters the game for J. Harden,,28,12
86,1,2:25.0,D. Motiejūnas misses 2-pt hook shot from 12 ft,,28,12
87,1,2:23.0,,Defensive rebound by D. Russell,28,12
88,1,2:03.0,,J. Randle makes 2-pt hook shot from 1 ft,28,14
89,1,1:55.0,Turnover by C. Brewer (dbl dribble),,28,14
90,1,1:33.0,,J. Clarkson misses 3-pt jump shot from 25 ft,28,14
91,1,1:33.0,Defensive rebound by C. Brewer,,28,14
92,1,1:23.0,Shooting foul by J. Randle (drawn by D. Motiejūnas),,28,14
93,1,1:23.0,D. Motiejūnas makes free throw 1 of 2,,29,14
94,1,1:23.0,D. Motiejūnas misses free throw 2 of 2,,29,14
95,1,1:23.0,,Defensive rebound by R. Sacre,29,14
96,1,1:10.0,,D. Russell misses 2-pt jump shot from 13 ft (block by C. Capela),29,14
97,1,1:09.0,Defensive rebound by C. Capela,,29,14
98,1,1:01.0,Turnover by T. Lawson (discontinued dribble),,29,14
99,1,0:41.0,,D. Russell misses 2-pt jump shot from 18 ft,29,14
100,1,0:41.0,,Offensive rebound by R. Sacre,29,14
101,1,0:32.0,,J. Randle makes 2-pt layup from 1 ft (assist by D. Russell),29,16
102,1,0:21.0,Turnover by D. Motiejūnas (step out of bounds),,29,16
103,1,0:05.0,,Shooting foul by C. Capela (drawn by J. Randle),29,16
104,1,0:05.0,,J. Randle makes free throw 1 of 2,29,17
105,1,0:05.0,,J. Randle makes free throw 2 of 2,29,18
106,1,0:03.0,T. Lawson misses 2-pt jump shot from 19 ft,,29,18
107,1,0:00.0,Offensive rebound by Team,,29,18
108,2,11:39.0,,J. Randle misses 2-pt jump shot from 15 ft,29,18
109,2,11:39.0,,Offensive rebound by R. Sacre,29,18
110,2,11:29.0,,Turnover by N. Young (lost ball),29,18
111,2,11:20.0,Offensive foul by D. Howard (drawn by J. Clarkson),,29,18
112,2,11:20.0,Turnover by D. Howard (offensive foul),,29,18
113,2,11:20.0,,L. Williams enters the game for J. Clarkson,29,18
114,2,11:20.0,,K. Bryant enters the game for N. Young,29,18
115,2,11:04.0,,K. Bryant makes 2-pt jump shot from 8 ft (assist by J. Randle),29,20
116,2,10:53.0,J. Terry misses 2-pt jump shot from 8 ft (block by L. Williams),,29,20
117,2,10:51.0,,Defensive rebound by K. Bryant,29,20
118,2,10:41.0,,L. Williams makes 3-pt jump shot from 22 ft (assist by R. Sacre),29,23
119,2,10:26.0,D. Howard makes 2-pt dunk at rim (assist by T. Lawson),,31,23
120,2,10:10.0,,K. Bryant misses 3-pt jump shot from 26 ft,31,23
121,2,10:09.0,Defensive rebound by T. Jones,,31,23
122,2,9:47.0,C. Brewer misses 3-pt jump shot from 26 ft,,31,23
123,2,9:46.0,,Defensive rebound by L. Williams,31,23
124,2,9:32.0,,D. Russell misses 3-pt jump shot from 25 ft,31,23
125,2,9:31.0,,Offensive rebound by R. Sacre,31,23
126,2,9:23.0,,Shooting foul by J. Terry (drawn by L. Williams),31,23
127,2,9:23.0,,L. Williams misses free throw 1 of 3,31,23
128,2,9:23.0,,Offensive rebound by Team,31,23
129,2,9:23.0,,L. Williams makes free throw 2 of 3,31,24
130,2,9:23.0,,L. Williams makes free throw 3 of 3,31,25
131,2,9:02.0,C. Brewer misses 2-pt layup from 2 ft,,31,25
132,2,9:01.0,,Defensive rebound by J. Randle,31,25
133,2,8:55.0,,J. Randle misses 2-pt layup from 2 ft,31,25
134,2,8:54.0,,Offensive rebound by K. Bryant,31,25
135,2,8:53.0,,K. Bryant makes 2-pt layup from 1 ft,31,27
136,2,8:53.0,Houston full timeout,,31,27
137,2,8:53.0,P. Beverley enters the game for T. Lawson,,31,27
138,2,8:53.0,J. Harden enters the game for C. Brewer,,31,27
139,2,8:53.0,T. Ariza enters the game for J. Terry,,31,27
140,2,8:31.0,J. Harden makes 3-pt jump shot from 24 ft (assist by T. Jones),,34,27
141,2,8:10.0,,K. Bryant makes 3-pt jump shot from 26 ft (assist by D. Russell),34,30
142,2,7:54.0,D. Howard makes 2-pt dunk at rim (assist by J. Harden),,36,30
143,2,7:43.0,,Turnover by D. Russell (lost ball; steal by P. Beverley),36,30
144,2,7:41.0,T. Jones makes 2-pt layup from 1 ft (assist by D. Howard),,38,30
145,2,7:41.0,Shooting foul by L. Williams (drawn by T. Jones),,38,30
146,2,7:41.0,T. Jones makes free throw 1 of 1,,39,30
147,2,7:15.0,,J. Randle makes 3-pt jump shot from 28 ft (assist by K. Bryant),39,33
148,2,6:56.0,P. Beverley makes 2-pt jump shot from 17 ft,,41,33
149,2,6:50.0,,Personal foul by T. Ariza (drawn by R. Sacre),41,33
150,2,6:48.0,,Personal foul by T. Ariza (drawn by K. Bryant),41,33
151,2,6:41.0,,K. Bryant misses 3-pt jump shot from 27 ft,41,33
152,2,6:41.0,,Offensive rebound by Team,41,33
153,2,6:39.0,Violation by T. Jones (kicked ball),,41,33
154,2,6:25.0,,J. Randle misses 2-pt jump shot from 16 ft,41,33
155,2,6:24.0,Defensive rebound by D. Howard,,41,33
156,2,6:12.0,J. Harden misses 2-pt jump shot from 18 ft,,41,33
157,2,6:12.0,,Defensive rebound by L. Williams,41,33
158,2,6:07.0,Violation by J. Harden (kicked ball),,41,33
159,2,6:07.0,,J. Clarkson enters the game for D. Russell,41,33
160,2,6:07.0,C. Capela enters the game for D. Howard,,41,33
161,2,5:53.0,,J. Randle misses 2-pt jump shot from 6 ft (block by T. Jones),41,33
162,2,5:52.0,,Offensive rebound by J. Randle,41,33
163,2,5:49.0,,J. Randle misses 2-pt layup from 2 ft,41,33
164,2,5:47.0,,Offensive rebound by J. Randle,41,33
165,2,5:47.0,,J. Randle misses 2-pt layup from 1 ft,41,33
166,2,5:45.0,Defensive rebound by T. Jones,,41,33
167,2,5:41.0,C. Capela makes 2-pt layup from 2 ft (assist by T. Jones),,43,33
168,2,5:14.0,,J. Randle makes 2-pt layup at rim (assist by K. Bryant),43,35
169,2,4:50.0,J. Harden misses 2-pt layup from 1 ft (block by R. Sacre),,43,35
170,2,4:49.0,Offensive rebound by J. Harden,,43,35
171,2,4:48.0,J. Harden misses 2-pt layup at rim,,43,35
172,2,4:46.0,,Defensive rebound by J. Randle,43,35
173,2,4:35.0,,Shooting foul by P. Beverley (drawn by K. Bryant),43,35
174,2,4:35.0,Official timeout,,43,35
175,2,4:35.0,,R. Hibbert enters the game for J. Randle,43,35
176,2,4:35.0,,L. Nance enters the game for R. Sacre,43,35
177,2,4:35.0,,K. Bryant misses free throw 1 of 2,43,35
178,2,4:35.0,,Offensive rebound by Team,43,35
179,2,4:35.0,,K. Bryant misses free throw 2 of 2,43,35
180,2,4:34.0,,Offensive rebound by J. Clarkson,43,35
181,2,4:14.0,,J. Clarkson makes 2-pt jump shot from 17 ft (assist by R. Hibbert),43,37
182,2,3:54.0,C. Capela makes 2-pt dunk at rim (assist by J. Harden),,45,37
183,2,3:32.0,,K. Bryant misses 3-pt jump shot from 27 ft,45,37
184,2,3:30.0,Defensive rebound by J. Harden,,45,37
185,2,3:23.0,J. Harden misses 2-pt jump shot from 21 ft,,45,37
186,2,3:23.0,,Defensive rebound by K. Bryant,45,37
187,2,3:11.0,,R. Hibbert misses 2-pt layup from 1 ft,45,37
188,2,3:08.0,Defensive rebound by P. Beverley,,45,37
189,2,2:56.0,J. Harden makes 2-pt layup from 2 ft,,47,37
190,2,2:42.0,,L. Nance misses 2-pt jump shot from 9 ft,47,37
191,2,2:40.0,Defensive rebound by C. Capela,,47,37
192,2,2:39.0,,LA Lakers full timeout,47,37
193,2,2:39.0,D. Howard enters the game for C. Capela,,47,37
194,2,2:39.0,D. Motiejūnas enters the game for T. Jones,,47,37
195,2,2:30.0,P. Beverley misses 2-pt layup from 2 ft,,47,37
196,2,2:29.0,Offensive rebound by D. Howard,,47,37
197,2,2:26.0,D. Howard misses 2-pt dunk at rim,,47,37
198,2,2:24.0,,Defensive rebound by K. Bryant,47,37
199,2,2:11.0,,K. Bryant misses 2-pt jump shot from 11 ft,47,37
200,2,2:09.0,Defensive rebound by D. Motiejūnas,,47,37
201,2,2:03.0,P. Beverley misses 3-pt jump shot from 23 ft,,47,37
202,2,2:02.0,,Defensive rebound by K. Bryant,47,37
203,2,1:41.0,,L. Williams misses 3-pt jump shot from 27 ft,47,37
204,2,1:40.0,,Offensive rebound by L. Nance,47,37
205,2,1:39.0,,L. Nance makes 2-pt dunk at rim,47,39
206,2,1:19.0,J. Harden makes 2-pt jump shot from 18 ft (assist by D. Motiejūnas),,49,39
207,2,1:09.0,,Shooting foul by D. Howard (drawn by K. Bryant),49,39
208,2,1:09.0,,K. Bryant misses free throw 1 of 2,49,39
209,2,1:09.0,,Offensive rebound by Team,49,39
210,2,1:09.0,,K. Bryant misses free throw 2 of 2,49,39
211,2,1:07.0,Defensive rebound by D. Howard,,49,39
212,2,0:49.0,J. Harden misses 2-pt jump shot from 17 ft,,49,39
213,2,0:49.0,Offensive rebound by T. Ariza,,49,39
214,2,0:35.0,P. Beverley misses 2-pt hook shot from 5 ft,,49,39
215,2,0:33.0,Offensive rebound by D. Motiejūnas,,49,39
216,2,0:30.0,T. Ariza misses 3-pt jump shot from 28 ft,,49,39
217,2,0:30.0,Offensive rebound by Team,,49,39
218,2,0:30.0,Personal foul by R. Hibbert (drawn by D. Howard),,49,39
219,2,0:30.0,,Personal foul by D. Howard,49,39
220,2,0:30.0,C. Capela enters the game for D. Howard,,49,39
221,2,0:10.0,Shooting foul by J. Clarkson (drawn by J. Harden),,49,39
222,2,0:10.0,J. Harden makes free throw 1 of 3,,50,39
223,2,0:10.0,J. Harden makes free throw 2 of 3,,51,39
224,2,0:10.0,,R. Sacre enters the game for R. Hibbert,51,39
225,2,0:10.0,T. Jones enters the game for D. Motiejūnas,,51,39
226,2,0:10.0,J. Harden makes free throw 3 of 3,,52,39
227,2,0:02.0,,L. Williams misses 3-pt jump shot from 25 ft,52,39
228,2,0:00.0,,Offensive rebound by Team,52,39
229,3,11:51.0,,Turnover by L. Williams (bad pass; steal by T. Ariza),52,39
230,3,11:48.0,T. Ariza makes 2-pt layup from 2 ft,,54,39
231,3,11:24.0,,K. Bryant misses 2-pt jump shot from 16 ft,54,39
232,3,11:23.0,Defensive rebound by C. Capela,,54,39
233,3,11:18.0,Turnover by P. Beverley (bad pass; steal by L. Nance),,54,39
234,3,11:17.0,,Personal foul by P. Beverley,54,39
235,3,11:04.0,,Shooting foul by D. Howard (drawn by L. Nance),54,39
236,3,11:04.0,,L. Nance makes free throw 1 of 2,54,40
237,3,11:04.0,T. Jones enters the game for D. Howard,,54,40
238,3,11:04.0,,L. Nance misses free throw 2 of 2,54,40
239,3,11:02.0,Defensive rebound by T. Jones,,54,40
240,3,11:00.0,Turnover by T. Jones (bad pass),,54,40
241,3,10:49.0,,K. Bryant makes 2-pt layup from 1 ft,54,42
242,3,10:36.0,T. Ariza misses 2-pt jump shot from 14 ft,,54,42
243,3,10:34.0,,Defensive rebound by L. Nance,54,42
244,3,10:23.0,,L. Williams makes 2-pt layup from 2 ft (assist by K. Bryant),54,44
245,3,10:23.0,Houston full timeout,,54,44
246,3,10:00.0,P. Beverley misses 3-pt jump shot from 25 ft,,54,44
247,3,10:00.0,,Defensive rebound by K. Bryant,54,44
248,3,9:41.0,,R. Hibbert misses 2-pt layup from 2 ft (block by C. Capela),54,44
249,3,9:38.0,Defensive rebound by T. Ariza,,54,44
250,3,9:34.0,J. Harden misses 3-pt jump shot from 25 ft,,54,44
251,3,9:33.0,,Defensive rebound by J. Clarkson,54,44
252,3,9:25.0,,K. Bryant makes 2-pt dunk at rim (assist by J. Clarkson),54,46
253,3,9:18.0,,Technical foul by D. Russell,54,46
254,3,9:18.0,J. Harden makes technical free throw,,55,46
255,3,9:00.0,J. Harden misses 2-pt jump shot from 16 ft,,55,46
256,3,8:57.0,,Defensive rebound by K. Bryant,55,46
257,3,8:49.0,,K. Bryant makes 2-pt jump shot from 5 ft,55,48
258,3,8:33.0,T. Jones makes 3-pt jump shot from 28 ft (assist by C. Capela),,58,48
259,3,8:17.0,,Turnover by L. Nance (bad pass; steal by T. Ariza),58,48
260,3,8:05.0,Shooting foul by R. Hibbert (drawn by C. Capela),,58,48
261,3,8:05.0,C. Capela makes free throw 1 of 2,,59,48
262,3,8:05.0,C. Capela misses free throw 2 of 2,,59,48
263,3,8:03.0,,Defensive rebound by R. Hibbert,59,48
264,3,7:44.0,,J. Clarkson makes 2-pt layup from 3 ft,59,50
265,3,7:36.0,T. Jones makes 2-pt jump shot from 9 ft (assist by T. Ariza),,61,50
266,3,7:36.0,Shooting foul by L. Nance (drawn by T. Jones),,61,50
267,3,7:36.0,T. Jones makes free throw 1 of 1,,62,50
268,3,7:25.0,,L. Williams makes 3-pt jump shot from 26 ft (assist by J. Clarkson),62,53
269,3,7:11.0,T. Jones misses 2-pt jump shot from 13 ft (block by R. Hibbert),,62,53
270,3,7:11.0,,Offensive rebound by R. Hibbert,62,53
271,3,7:00.0,,Turnover by K. Bryant (bad pass; steal by C. Capela),62,53
272,3,6:54.0,T. Jones makes 2-pt jump shot from 7 ft (assist by T. Ariza),,64,53
273,3,6:34.0,,L. Williams makes 2-pt jump shot from 17 ft,64,55
274,3,6:19.0,,R. Sacre enters the game for R. Hibbert,64,55
275,3,6:08.0,P. Beverley makes 3-pt jump shot from 26 ft,,67,55
276,3,5:40.0,,K. Bryant makes 2-pt jump shot from 21 ft (assist by R. Sacre),67,57
277,3,5:26.0,T. Jones misses 3-pt jump shot from 26 ft,,67,57
278,3,5:25.0,Offensive rebound by C. Capela,,67,57
279,3,5:21.0,J. Harden misses 3-pt jump shot from 24 ft,,67,57
280,3,5:20.0,,Defensive rebound by L. Williams,67,57
281,3,5:11.0,,K. Bryant makes 2-pt layup from 1 ft,67,59
282,3,5:06.0,Shooting foul by L. Nance (drawn by T. Jones),,67,59
283,3,5:06.0,T. Jones makes free throw 1 of 2,,68,59
284,3,5:06.0,D. Motiejūnas enters the game for C. Capela,,68,59
285,3,5:06.0,T. Jones makes free throw 2 of 2,,69,59
286,3,4:53.0,,L. Williams misses 3-pt jump shot from 28 ft,69,59
287,3,4:53.0,Defensive rebound by P. Beverley,,69,59
288,3,4:48.0,Personal foul by L. Williams,,69,59
289,3,4:48.0,,N. Young enters the game for K. Bryant,69,59
290,3,4:39.0,T. Jones makes 2-pt dunk at rim (assist by J. Harden),,71,59
291,3,4:19.0,,L. Nance makes 2-pt layup from 3 ft (assist by L. Williams),71,61
292,3,4:00.0,P. Beverley misses 2-pt jump shot from 12 ft,,71,61
293,3,4:00.0,,Defensive rebound by L. Nance,71,61
294,3,3:50.0,,J. Clarkson makes 2-pt jump shot from 14 ft,71,63
295,3,3:26.0,J. Harden misses 3-pt jump shot from 24 ft,,71,63
296,3,3:26.0,Offensive rebound by Team,,71,63
297,3,3:26.0,,Loose ball foul by L. Nance (drawn by T. Jones),71,63
298,3,3:26.0,T. Jones misses free throw 1 of 2,,71,63
299,3,3:26.0,Offensive rebound by Team,,71,63
300,3,3:26.0,C. Brewer enters the game for T. Ariza,,71,63
301,3,3:26.0,T. Lawson enters the game for P. Beverley,,71,63
302,3,3:26.0,,D. Russell enters the game for J. Clarkson,71,63
303,3,3:26.0,T. Jones makes free throw 2 of 2,,72,63
304,3,3:16.0,,Personal foul by C. Brewer,72,63
305,3,3:04.0,,R. Sacre makes 2-pt jump shot from 3 ft (assist by D. Russell),72,65
306,3,2:49.0,Shooting foul by N. Young (drawn by J. Harden),,72,65
307,3,2:49.0,,LA Lakers full timeout,72,65
308,3,2:49.0,,J. Randle enters the game for L. Nance,72,65
309,3,2:49.0,J. Harden makes free throw 1 of 2,,73,65
310,3,2:49.0,J. Harden misses free throw 2 of 2,,73,65
311,3,2:48.0,,Defensive rebound by J. Randle,73,65
312,3,2:24.0,,L. Williams makes 2-pt jump shot from 5 ft,73,67
313,3,2:02.0,C. Brewer makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),,76,67
314,3,1:45.0,,D. Russell misses 2-pt jump shot from 20 ft,76,67
315,3,1:43.0,Defensive rebound by C. Brewer,,76,67
316,3,1:38.0,J. Harden misses 2-pt layup from 1 ft,,76,67
317,3,1:37.0,Offensive rebound by J. Harden,,76,67
318,3,1:37.0,J. Harden makes 2-pt layup from 1 ft,,78,67
319,3,1:19.0,,N. Young misses 3-pt jump shot from 22 ft,78,67
320,3,1:18.0,Defensive rebound by T. Jones,,78,67
321,3,1:07.0,C. Brewer misses 2-pt jump shot from 11 ft,,78,67
322,3,1:05.0,,Defensive rebound by R. Sacre,78,67
323,3,0:52.0,,Turnover by L. Williams (bad pass),78,67
324,3,0:33.0,T. Lawson misses 2-pt jump shot from 16 ft,,78,67
325,3,0:32.0,,Defensive rebound by J. Randle,78,67
326,3,0:29.0,,Shooting block foul by D. Motiejūnas (drawn by J. Randle),78,67
327,3,0:29.0,,J. Randle misses free throw 1 of 2,78,67
328,3,0:29.0,,Offensive rebound by Team,78,67
329,3,0:29.0,,J. Randle makes free throw 2 of 2,78,68
330,3,0:05.0,D. Motiejūnas misses 2-pt jump shot from 8 ft,,78,68
331,3,0:05.0,Offensive rebound by Team,,78,68
332,3,0:05.0,Turnover by Team (shot clock),,78,68
333,3,0:02.0,,D. Russell misses 3-pt jump shot from 49 ft,78,68
334,3,0:00.0,,Offensive rebound by Team,78,68
335,4,11:48.0,D. Motiejūnas misses 2-pt hook shot from 7 ft,,78,68
336,4,11:48.0,Offensive rebound by D. Howard,,78,68
337,4,11:48.0,,Loose ball foul by R. Sacre (drawn by D. Howard),78,68
338,4,11:38.0,C. Brewer makes 3-pt jump shot from 25 ft (assist by T. Lawson),,81,68
339,4,11:24.0,,N. Young makes 2-pt jump shot from 15 ft (assist by D. Russell),81,70
340,4,11:14.0,Turnover by T. Lawson (bad pass; steal by J. Randle),,81,70
341,4,11:10.0,,Shooting foul by T. Lawson (drawn by J. Randle),81,70
342,4,11:10.0,,J. Randle makes free throw 1 of 2,81,71
343,4,11:10.0,,J. Clarkson enters the game for L. Williams,81,71
344,4,11:10.0,,J. Randle makes free throw 2 of 2,81,72
345,4,11:09.0,Turnover by D. Motiejūnas (bad pass; steal by D. Russell),,81,72
346,4,11:03.0,,J. Randle makes 2-pt layup from 3 ft (assist by D. Russell),81,74
347,4,10:51.0,D. Howard misses 2-pt layup from 3 ft,,81,74
348,4,10:50.0,,Defensive rebound by J. Randle,81,74
349,4,10:28.0,,J. Randle misses 2-pt hook shot from 4 ft,81,74
350,4,10:26.0,Defensive rebound by D. Howard,,81,74
351,4,10:19.0,Personal foul by J. Randle (drawn by D. Howard),,81,74
352,4,10:13.0,C. Brewer misses 2-pt jump shot from 18 ft,,81,74
353,4,10:10.0,,Defensive rebound by R. Sacre,81,74
354,4,9:54.0,,Turnover by R. Sacre (3 sec),81,74
355,4,9:39.0,Shooting foul by J. Randle (drawn by D. Motiejūnas),,81,74
356,4,9:39.0,D. Motiejūnas misses free throw 1 of 2,,81,74
357,4,9:39.0,Offensive rebound by Team,,81,74
358,4,9:39.0,D. Motiejūnas misses free throw 2 of 2,,81,74
359,4,9:37.0,,Defensive rebound by J. Randle,81,74
360,4,9:29.0,,Turnover by D. Russell (lost ball),81,74
361,4,9:29.0,C. Capela enters the game for D. Motiejūnas,,81,74
362,4,9:10.0,C. Brewer misses 3-pt jump shot from 22 ft,,81,74
363,4,9:09.0,Offensive rebound by C. Capela,,81,74
364,4,9:07.0,Turnover by C. Capela (lost ball; steal by J. Clarkson),,81,74
365,4,9:02.0,,J. Randle makes 2-pt layup from 1 ft (assist by J. Clarkson),81,76
366,4,8:46.0,T. Ariza misses 3-pt jump shot from 25 ft,,81,76
367,4,8:46.0,Offensive rebound by D. Howard,,81,76
368,4,8:40.0,T. Lawson misses 3-pt jump shot from 25 ft,,81,76
369,4,8:37.0,,Defensive rebound by N. Young,81,76
370,4,8:26.0,,J. Clarkson misses 2-pt layup from 2 ft,81,76
371,4,8:24.0,Defensive rebound by T. Lawson,,81,76
372,4,8:21.0,T. Ariza makes 3-pt jump shot from 27 ft (assist by T. Lawson),,84,76
373,4,8:21.0,,LA Lakers full timeout,84,76
374,4,8:21.0,,R. Hibbert enters the game for R. Sacre,84,76
375,4,8:21.0,,K. Bryant enters the game for N. Young,84,76
376,4,8:21.0,J. Harden enters the game for T. Lawson,,84,76
377,4,8:21.0,P. Beverley enters the game for C. Brewer,,84,76
378,4,7:59.0,,Turnover by J. Randle (lost ball; steal by J. Harden),84,76
379,4,7:57.0,Shooting foul by J. Clarkson (drawn by J. Harden),,84,76
380,4,7:57.0,J. Harden makes free throw 1 of 2,,85,76
381,4,7:57.0,J. Harden makes free throw 2 of 2,,86,76
382,4,7:45.0,,Turnover by J. Clarkson (bad pass; steal by T. Ariza),86,76
383,4,7:39.0,J. Harden misses 3-pt jump shot from 24 ft,,86,76
384,4,7:39.0,Offensive rebound by Team,,86,76
385,4,7:33.0,Offensive foul by J. Harden (drawn by J. Clarkson),,86,76
386,4,7:33.0,Turnover by J. Harden (offensive foul),,86,76
387,4,7:20.0,,J. Randle misses 2-pt layup from 3 ft,86,76
388,4,7:19.0,Defensive rebound by J. Harden,,86,76
389,4,7:04.0,J. Harden makes 2-pt jump shot from 18 ft,,88,76
390,4,6:48.0,,Turnover by J. Clarkson (bad pass; steal by P. Beverley),88,76
391,4,6:43.0,P. Beverley makes 2-pt layup from 1 ft (assist by T. Ariza),,90,76
