,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
35,1,6:27.0,E. Fournier misses 3-pt jump shot from 27 ft,,13,11
36,1,6:26.0,,Defensive rebound by J. Jack,13,11
37,1,6:16.0,,Turnover by J. Johnson (bad pass; steal by C. Frye),13,11
38,1,6:07.0,E. Payton makes 2-pt jump shot from 10 ft,,15,11
39,1,5:51.0,,B. Lopez misses 2-pt layup from 1 ft,15,11
40,1,5:50.0,,Offensive rebound by B. Lopez,15,11
41,1,5:49.0,,B. Lopez misses 2-pt layup from 1 ft,15,11
42,1,5:48.0,Defensive rebound by E. Payton,,15,11
43,1,5:35.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by C. Frye),,17,11
44,1,5:21.0,,Personal block foul by E. Fournier (drawn by B. Bogdanović),17,11
45,1,5:14.0,,B. Lopez makes 2-pt layup from 1 ft (assist by T. Young),17,13
46,1,5:00.0,T. Harris makes 2-pt layup from 1 ft,,19,13
47,1,4:44.0,,J. Jack misses 2-pt jump shot from 21 ft,19,13
48,1,4:43.0,Defensive rebound by N. Vučević,,19,13
49,1,4:29.0,T. Harris misses 3-pt jump shot from 25 ft,,19,13
50,1,4:28.0,,Defensive rebound by T. Young,19,13
51,1,4:07.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),19,16
52,1,3:56.0,Personal foul by B. Bogdanović (drawn by E. Fournier),,19,16
53,1,3:56.0,A. Gordon enters the game for T. Harris,,19,16
54,1,3:56.0,A. Nicholson enters the game for C. Frye,,19,16
55,1,3:56.0,V. Oladipo enters the game for E. Fournier,,19,16
56,1,3:56.0,,A. Bargnani enters the game for B. Lopez,19,16
57,1,3:52.0,Personal foul by A. Bargnani (drawn by V. Oladipo),,19,16
58,1,3:39.0,Turnover by A. Gordon (3 sec),,19,16
59,1,3:39.0,,W. Ellington enters the game for J. Johnson,19,16
60,1,3:21.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,19,16
61,1,3:20.0,,Offensive rebound by W. Ellington,19,16
62,1,3:16.0,Violation by N. Vučević (kicked ball),,19,16
63,1,3:15.0,,Personal foul by E. Payton (drawn by J. Jack),19,16
64,1,3:07.0,,A. Bargnani misses 2-pt jump shot from 15 ft,19,16
65,1,3:06.0,Defensive rebound by A. Gordon,,19,16
66,1,2:45.0,V. Oladipo misses 3-pt jump shot from 25 ft,,19,16
67,1,2:44.0,,Defensive rebound by T. Young,19,16
68,1,2:37.0,,T. Young misses 2-pt jump shot from 18 ft,19,16
69,1,2:36.0,Defensive rebound by N. Vučević,,19,16
70,1,2:24.0,V. Oladipo makes 2-pt jump shot from 14 ft,,21,16
71,1,2:16.0,,Shooting foul by A. Gordon (drawn by J. Jack),21,16
72,1,2:16.0,Orlando full timeout,,21,16
73,1,2:16.0,M. Hezonja enters the game for E. Payton,,21,16
74,1,2:16.0,J. Smith enters the game for N. Vučević,,21,16
75,1,2:16.0,,J. Jack misses free throw 1 of 2,21,16
76,1,2:16.0,,Offensive rebound by Team,21,16
77,1,2:16.0,,J. Jack makes free throw 2 of 2,21,17
78,1,2:10.0,Turnover by M. Hezonja (lost ball; steal by W. Ellington),,21,17
79,1,2:06.0,,Shooting foul by M. Hezonja (drawn by W. Ellington),21,17
80,1,2:06.0,,W. Ellington makes free throw 1 of 2,21,18
81,1,2:06.0,,W. Ellington makes free throw 2 of 2,21,19
82,1,1:51.0,A. Nicholson makes 2-pt hook shot from 5 ft,,23,19
83,1,1:30.0,,W. Ellington misses 3-pt jump shot from 25 ft,23,19
84,1,1:29.0,,Offensive rebound by T. Young,23,19
85,1,1:12.0,,Turnover by W. Ellington (lost ball; steal by V. Oladipo),23,19
86,1,1:08.0,Turnover by M. Hezonja (bad pass),,23,19
87,1,0:56.0,,J. Jack makes 2-pt layup from 3 ft,23,21
88,1,0:37.0,Turnover by A. Gordon (offensive goaltending),,23,21
89,1,0:29.0,,Shooting foul by V. Oladipo (drawn by J. Jack),23,21
90,1,0:29.0,,J. Jack makes free throw 1 of 2,23,22
91,1,0:29.0,,J. Jack makes free throw 2 of 2,23,23
92,1,0:09.0,M. Hezonja makes 2-pt jump shot from 17 ft,,25,23
93,1,0:01.0,,A. Bargnani makes 2-pt layup from 3 ft,25,25
94,1,0:01.0,,Shooting foul by A. Nicholson (drawn by A. Bargnani),25,25
95,1,0:01.0,,S. Larkin enters the game for J. Jack,25,25
96,1,0:01.0,,A. Bargnani misses free throw 1 of 1,25,25
97,1,0:01.0,Defensive rebound by A. Gordon,,25,25
98,2,12:00.0,Violation by Team (jump ball),,25,25
99,2,11:58.0,Turnover by J. Smith (bad pass; steal by M. Brown),,25,25
100,2,11:58.0,,M. Brown makes 2-pt layup from 3 ft,25,27
101,2,11:58.0,,Shooting foul by V. Oladipo (drawn by M. Brown),25,27
102,2,11:58.0,,M. Brown makes free throw 1 of 1,25,28
103,2,11:58.0,Technical foul by Team,,25,28
104,2,11:58.0,,W. Ellington makes technical free throw,25,29
105,2,11:43.0,J. Smith misses 2-pt jump shot from 19 ft,,25,29
106,2,11:42.0,,Defensive rebound by S. Larkin,25,29
107,2,11:39.0,,Personal foul by J. Smith (drawn by B. Lopez),25,29
108,2,11:30.0,,W. Ellington misses 2-pt jump shot from 20 ft,25,29
109,2,11:29.0,Defensive rebound by Team,,25,29
110,2,11:11.0,J. Smith misses 2-pt jump shot from 16 ft,,25,29
111,2,11:10.0,,Defensive rebound by A. Bargnani,25,29
112,2,10:56.0,,B. Lopez misses 2-pt jump shot from 19 ft,25,29
113,2,10:55.0,Defensive rebound by M. Hezonja,,25,29
114,2,10:34.0,Shooting foul by M. Brown (drawn by V. Oladipo),,25,29
115,2,10:34.0,V. Oladipo makes free throw 1 of 2,,26,29
116,2,10:34.0,N. Vučević enters the game for J. Smith,,26,29
117,2,10:34.0,V. Oladipo makes free throw 2 of 2,,27,29
118,2,10:20.0,,A. Bargnani misses 2-pt jump shot from 10 ft,27,29
119,2,10:19.0,Defensive rebound by A. Nicholson,,27,29
120,2,10:10.0,A. Nicholson misses 3-pt jump shot from 23 ft,,27,29
121,2,10:09.0,Offensive rebound by A. Gordon,,27,29
122,2,10:00.0,A. Gordon misses 2-pt jump shot from 10 ft,,27,29
123,2,9:59.0,,Defensive rebound by A. Bargnani,27,29
124,2,9:49.0,,B. Lopez misses 2-pt jump shot from 18 ft,27,29
125,2,9:48.0,,Offensive rebound by S. Larkin,27,29
126,2,9:42.0,,W. Ellington makes 2-pt jump shot from 17 ft (assist by S. Larkin),27,31
127,2,9:25.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by M. Hezonja),,30,31
128,2,9:11.0,,Turnover by B. Lopez (lost ball; steal by A. Nicholson),30,31
129,2,9:08.0,A. Gordon misses 2-pt layup from 1 ft,,30,31
130,2,9:07.0,Offensive rebound by M. Hezonja,,30,31
131,2,9:06.0,M. Hezonja makes 2-pt layup from 1 ft,,32,31
132,2,8:57.0,,B. Lopez misses 2-pt jump shot from 3 ft (block by N. Vučević),32,31
133,2,8:56.0,,Offensive rebound by B. Lopez,32,31
134,2,8:56.0,Official timeout,,32,31
135,2,8:56.0,E. Payton enters the game for M. Hezonja,,32,31
136,2,8:56.0,E. Fournier enters the game for A. Gordon,,32,31
137,2,8:56.0,T. Harris enters the game for V. Oladipo,,32,31
138,2,8:47.0,,Personal foul by N. Vučević (drawn by B. Lopez),32,31
139,2,8:47.0,,B. Lopez makes free throw 1 of 2,32,32
140,2,8:47.0,,J. Johnson enters the game for W. Ellington,32,32
141,2,8:47.0,,B. Lopez makes free throw 2 of 2,32,33
142,2,8:26.0,T. Harris makes 2-pt layup from 2 ft (assist by E. Fournier),,34,33
143,2,8:12.0,,Personal foul by N. Vučević (drawn by A. Bargnani),34,33
144,2,8:12.0,,A. Bargnani makes free throw 1 of 2,34,34
145,2,8:12.0,,A. Bargnani makes free throw 2 of 2,34,35
146,2,7:55.0,E. Fournier misses 3-pt jump shot from 27 ft,,34,35
147,2,7:54.0,Offensive rebound by Team,,34,35
148,2,7:54.0,,Loose ball foul by J. Johnson (drawn by T. Harris),34,35
149,2,7:43.0,N. Vučević misses 2-pt hook shot from 8 ft,,34,35
150,2,7:42.0,,Defensive rebound by B. Lopez,34,35
151,2,7:33.0,,B. Lopez misses 2-pt jump shot from 7 ft,34,35
152,2,7:32.0,Defensive rebound by T. Harris,,34,35
153,2,7:26.0,Turnover by N. Vučević (bad pass),,34,35
154,2,7:12.0,,S. Larkin makes 2-pt jump shot from 5 ft (assist by J. Johnson),34,37
155,2,6:59.0,T. Harris misses 2-pt jump shot from 19 ft,,34,37
156,2,6:58.0,,Defensive rebound by A. Bargnani,34,37
157,2,6:50.0,,S. Larkin misses 2-pt jump shot from 17 ft,34,37
158,2,6:49.0,Defensive rebound by N. Vučević,,34,37
159,2,6:43.0,Shooting foul by S. Larkin (drawn by E. Payton),,34,37
160,2,6:43.0,E. Payton makes free throw 1 of 2,,35,37
161,2,6:43.0,C. Frye enters the game for A. Nicholson,,35,37
162,2,6:43.0,E. Payton misses free throw 2 of 2,,35,37
163,2,6:43.0,,Defensive rebound by B. Lopez,35,37
164,2,6:28.0,,B. Lopez misses 2-pt hook shot from 14 ft,35,37
165,2,6:27.0,Defensive rebound by T. Harris,,35,37
166,2,6:11.0,T. Harris makes 3-pt jump shot from 23 ft (assist by C. Frye),,38,37
167,2,5:49.0,,Turnover by A. Bargnani (traveling),38,37
168,2,5:49.0,,Brooklyn full timeout,38,37
169,2,5:49.0,,T. Young enters the game for A. Bargnani,38,37
170,2,5:49.0,,B. Bogdanović enters the game for M. Brown,38,37
171,2,5:29.0,E. Fournier misses 2-pt jump shot from 9 ft,,38,37
172,2,5:28.0,,Defensive rebound by T. Young,38,37
173,2,5:07.0,,T. Young makes 2-pt hook shot from 12 ft (assist by S. Larkin),38,39
174,2,4:43.0,E. Payton misses 2-pt jump shot from 18 ft,,38,39
175,2,4:42.0,,Defensive rebound by B. Lopez,38,39
176,2,4:33.0,,J. Johnson misses 2-pt jump shot from 8 ft,38,39
177,2,4:32.0,Defensive rebound by T. Harris,,38,39
178,2,4:24.0,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),,41,39
179,2,4:00.0,,S. Larkin misses 3-pt jump shot from 26 ft,41,39
180,2,3:59.0,,Offensive rebound by T. Young,41,39
181,2,3:54.0,,T. Young makes 2-pt layup from 1 ft,41,41
182,2,3:42.0,N. Vučević misses 2-pt jump shot from 21 ft,,41,41
183,2,3:41.0,Offensive rebound by E. Payton,,41,41
184,2,3:41.0,Shooting foul by T. Young (drawn by E. Payton),,41,41
185,2,3:41.0,E. Payton makes free throw 1 of 2,,42,41
186,2,3:41.0,,J. Jack enters the game for S. Larkin,42,41
187,2,3:41.0,J. Smith enters the game for N. Vučević,,42,41
188,2,3:41.0,E. Payton makes free throw 2 of 2,,43,41
189,2,3:20.0,,Turnover by B. Bogdanović (bad pass; steal by E. Payton),43,41
190,2,3:16.0,T. Harris makes 2-pt layup from 1 ft (assist by E. Payton),,45,41
191,2,3:14.0,,Brooklyn full timeout,45,41
192,2,2:54.0,,J. Johnson misses 2-pt jump shot from 5 ft,45,41
193,2,2:53.0,Defensive rebound by T. Harris,,45,41
194,2,2:33.0,J. Smith misses 2-pt layup from 1 ft,,45,41
195,2,2:32.0,,Defensive rebound by T. Young,45,41
196,2,2:17.0,,J. Jack makes 2-pt jump shot from 7 ft (assist by J. Johnson),45,43
197,2,2:00.0,J. Smith makes 2-pt jump shot from 16 ft (assist by E. Payton),,47,43
198,2,1:40.0,,T. Young misses 2-pt hook shot from 5 ft,47,43
199,2,1:39.0,Defensive rebound by J. Smith,,47,43
200,2,1:35.0,Turnover by E. Payton (lost ball),,47,43
201,2,1:35.0,,A. Bargnani enters the game for B. Lopez,47,43
202,2,1:35.0,Orlando full timeout,,47,43
203,2,1:23.0,,T. Young makes 2-pt hook shot from 7 ft,47,45
204,2,1:00.0,E. Fournier makes 3-pt jump shot from 23 ft (assist by T. Harris),,50,45
205,2,0:35.0,,J. Jack misses 3-pt jump shot from 24 ft,50,45
206,2,0:34.0,Defensive rebound by C. Frye,,50,45
207,2,0:27.0,E. Payton makes 2-pt jump shot from 19 ft,,52,45
208,2,0:08.0,,J. Jack misses 2-pt jump shot from 11 ft,52,45
209,2,0:07.0,Defensive rebound by E. Payton,,52,45
210,2,0:01.0,E. Fournier misses 3-pt jump shot from 25 ft,,52,45
211,2,0:00.0,,Defensive rebound by J. Johnson,52,45
212,3,11:50.0,T. Harris makes 2-pt layup from 2 ft,,54,45
213,3,11:50.0,Shooting foul by B. Lopez (drawn by T. Harris),,54,45
214,3,11:50.0,T. Harris misses free throw 1 of 1,,54,45
215,3,11:48.0,,Defensive rebound by T. Young,54,45
216,3,11:29.0,,Turnover by J. Jack (bad pass; steal by C. Frye),54,45
217,3,11:23.0,E. Payton misses 2-pt jump shot from 13 ft,,54,45
218,3,11:22.0,Offensive rebound by E. Fournier,,54,45
219,3,11:21.0,E. Fournier misses 2-pt layup from 3 ft,,54,45
220,3,11:20.0,,Defensive rebound by J. Jack,54,45
221,3,11:17.0,,Shooting foul by N. Vučević (drawn by B. Lopez),54,45
222,3,11:17.0,Technical foul by N. Vučević,,54,45
223,3,11:17.0,,J. Jack makes technical free throw,54,46
224,3,11:17.0,,B. Lopez makes free throw 1 of 2,54,47
225,3,11:17.0,,B. Lopez misses free throw 2 of 2,54,47
226,3,11:16.0,Defensive rebound by C. Frye,,54,47
227,3,10:58.0,N. Vučević makes 2-pt hook shot from 8 ft,,56,47
228,3,10:40.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,56,47
229,3,10:39.0,Defensive rebound by Team,,56,47
230,3,10:39.0,,Loose ball foul by T. Young (drawn by C. Frye),56,47
231,3,10:20.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by C. Frye),,58,47
232,3,10:01.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Jack),58,50
233,3,9:36.0,C. Frye makes 2-pt jump shot from 19 ft (assist by T. Harris),,60,50
234,3,9:18.0,,J. Jack makes 2-pt jump shot from 15 ft,60,52
235,3,9:00.0,E. Payton makes 2-pt dunk at rim (assist by N. Vučević),,62,52
236,3,8:48.0,,Turnover by J. Jack (lost ball; steal by E. Payton),62,52
237,3,8:38.0,C. Frye misses 3-pt jump shot from 23 ft,,62,52
238,3,8:37.0,,Defensive rebound by J. Jack,62,52
239,3,8:23.0,,T. Young misses 2-pt hook shot from 9 ft,62,52
240,3,8:22.0,Defensive rebound by C. Frye,,62,52
241,3,8:16.0,E. Payton misses 2-pt layup from 1 ft,,62,52
242,3,8:15.0,,Defensive rebound by J. Johnson,62,52
243,3,8:08.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Johnson),62,55
244,3,7:52.0,T. Harris misses 3-pt jump shot from 23 ft,,62,55
245,3,7:51.0,Offensive rebound by N. Vučević,,62,55
246,3,7:39.0,N. Vučević makes 2-pt layup from 2 ft (assist by C. Frye),,64,55
247,3,7:38.0,,Brooklyn full timeout,64,55
248,3,7:22.0,,J. Johnson misses 2-pt jump shot from 9 ft,64,55
249,3,7:21.0,,Offensive rebound by Team,64,55
250,3,7:14.0,,J. Johnson misses 2-pt jump shot from 9 ft,64,55
251,3,7:13.0,Defensive rebound by Team,,64,55
252,3,6:56.0,E. Payton makes 3-pt jump shot from 24 ft (assist by N. Vučević),,67,55
253,3,6:41.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,67,55
254,3,6:40.0,Defensive rebound by E. Payton,,67,55
255,3,6:31.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by E. Payton),,69,55
256,3,6:12.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Jack),69,58
257,3,5:47.0,N. Vučević makes 2-pt jump shot from 21 ft (assist by E. Fournier),,71,58
258,3,5:32.0,,B. Lopez misses 2-pt jump shot from 16 ft,71,58
259,3,5:31.0,Defensive rebound by T. Harris,,71,58
260,3,5:26.0,Personal foul by J. Johnson (drawn by E. Payton),,71,58
261,3,5:26.0,,W. Ellington enters the game for J. Johnson,71,58
262,3,5:26.0,,S. Larkin enters the game for J. Jack,71,58
263,3,5:26.0,V. Oladipo enters the game for E. Fournier,,71,58
264,3,5:13.0,E. Payton misses 2-pt jump shot from 9 ft,,71,58
265,3,5:12.0,,Defensive rebound by T. Young,71,58
266,3,5:07.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Young),71,60
267,3,4:49.0,Turnover by V. Oladipo (bad pass; steal by S. Larkin),,71,60
268,3,4:49.0,,Personal foul by C. Frye (drawn by S. Larkin),71,60
269,3,4:27.0,,T. Young misses 2-pt jump shot from 17 ft,71,60
270,3,4:26.0,Defensive rebound by N. Vučević,,71,60
271,3,4:10.0,T. Harris makes 2-pt layup from 3 ft,,73,60
272,3,4:01.0,,T. Young misses 2-pt layup from 1 ft,73,60
273,3,4:00.0,Defensive rebound by Team,,73,60
274,3,4:00.0,,Loose ball foul by B. Lopez (drawn by N. Vučević),73,60
275,3,3:52.0,Turnover by E. Payton (bad pass; steal by T. Young),,73,60
276,3,3:48.0,,B. Bogdanović makes 2-pt layup from 1 ft,73,62
277,3,3:40.0,T. Harris makes 2-pt dunk at rim (assist by C. Frye),,75,62
278,3,3:27.0,A. Nicholson enters the game for C. Frye,,75,62
279,3,3:27.0,A. Gordon enters the game for T. Harris,,75,62
280,3,3:27.0,,A. Bargnani enters the game for T. Young,75,62
281,3,3:18.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by S. Larkin),75,65
282,3,2:58.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by V. Oladipo),,77,65
283,3,2:43.0,,A. Bargnani makes 2-pt jump shot from 20 ft (assist by S. Larkin),77,67
284,3,2:20.0,E. Payton misses 2-pt jump shot from 12 ft,,77,67
285,3,2:19.0,Offensive rebound by N. Vučević,,77,67
286,3,2:18.0,N. Vučević misses 2-pt layup from 2 ft,,77,67
287,3,2:17.0,Offensive rebound by E. Payton,,77,67
288,3,2:16.0,E. Payton makes 2-pt layup from 3 ft,,79,67
289,3,2:00.0,,A. Bargnani makes 2-pt jump shot from 19 ft (assist by S. Larkin),79,69
290,3,1:35.0,V. Oladipo makes 3-pt jump shot from 25 ft (assist by N. Vučević),,82,69
291,3,1:18.0,,A. Bargnani misses 2-pt jump shot from 18 ft,82,69
292,3,1:17.0,Defensive rebound by V. Oladipo,,82,69
293,3,1:05.0,N. Vučević misses 2-pt jump shot from 20 ft,,82,69
294,3,1:04.0,,Defensive rebound by S. Larkin,82,69
295,3,0:51.0,Orlando full timeout,,82,69
296,3,0:51.0,,W. Reed enters the game for B. Lopez,82,69
297,3,0:51.0,J. Smith enters the game for N. Vučević,,82,69
298,3,0:51.0,M. Hezonja enters the game for E. Payton,,82,69
299,3,0:40.0,,Turnover by Team (shot clock),82,69
300,3,0:30.0,M. Hezonja misses 2-pt jump shot from 20 ft,,82,69
301,3,0:29.0,,Defensive rebound by Team,82,69
302,3,0:16.0,,Turnover by B. Bogdanović (bad pass; steal by V. Oladipo),82,69
303,3,0:16.0,Personal foul by B. Bogdanović (drawn by A. Gordon),,82,69
304,3,0:16.0,A. Gordon misses free throw 1 of 2,,82,69
305,3,0:16.0,Offensive rebound by Team,,82,69
306,3,0:16.0,A. Gordon makes free throw 2 of 2,,83,69
307,3,0:08.0,,Personal foul by V. Oladipo (drawn by S. Larkin),83,69
308,3,0:04.0,,S. Larkin misses 2-pt jump shot from 8 ft (block by V. Oladipo),83,69
309,3,0:03.0,,Offensive rebound by W. Reed,83,69
310,3,0:01.0,,W. Reed misses 2-pt layup from 1 ft,83,69
311,3,0:00.0,,Offensive rebound by Team,83,69
312,4,11:44.0,,W. Ellington misses 3-pt jump shot from 25 ft,83,69
313,4,11:43.0,Defensive rebound by A. Gordon,,83,69
314,4,11:33.0,Personal foul by M. Brown (drawn by J. Smith),,83,69
315,4,11:20.0,J. Smith misses 2-pt jump shot from 20 ft,,83,69
316,4,11:19.0,,Defensive rebound by S. Larkin,83,69
317,4,11:13.0,,Turnover by S. Larkin (bad pass; steal by A. Nicholson),83,69
318,4,10:59.0,J. Smith makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,85,69
319,4,10:39.0,Violation by V. Oladipo (kicked ball),,85,69
320,4,10:29.0,,S. Larkin misses 2-pt jump shot from 15 ft,85,69
321,4,10:28.0,Defensive rebound by A. Nicholson,,85,69
322,4,10:14.0,Offensive foul by A. Nicholson (drawn by T. Young),,85,69
323,4,10:14.0,Turnover by A. Nicholson (offensive foul),,85,69
324,4,10:01.0,,W. Ellington misses 2-pt jump shot from 14 ft,85,69
325,4,9:59.0,Defensive rebound by A. Nicholson,,85,69
326,4,9:49.0,Personal foul by S. Larkin (drawn by V. Oladipo),,85,69
327,4,9:45.0,Shooting foul by S. Larkin (drawn by V. Oladipo),,85,69
328,4,9:45.0,V. Oladipo makes free throw 1 of 2,,86,69
329,4,9:45.0,V. Oladipo makes free throw 2 of 2,,87,69
330,4,9:31.0,,M. Brown misses 3-pt jump shot from 24 ft,87,69
331,4,9:30.0,Defensive rebound by J. Smith,,87,69
332,4,9:15.0,M. Hezonja makes 2-pt layup from 2 ft,,89,69
333,4,9:06.0,Violation by V. Oladipo (kicked ball),,89,69
334,4,8:57.0,,Personal foul by V. Oladipo (drawn by S. Larkin),89,69
335,4,8:57.0,Official timeout,,89,69
336,4,8:47.0,,A. Bargnani makes 2-pt layup from 2 ft (assist by S. Larkin),89,71
337,4,8:28.0,A. Nicholson makes 2-pt hook shot from 12 ft,,91,71
338,4,8:09.0,,Personal foul by A. Gordon (drawn by M. Brown),91,71
339,4,8:09.0,,J. Jack enters the game for W. Ellington,91,71
340,4,8:09.0,,B. Bogdanović enters the game for M. Brown,91,71
341,4,7:57.0,,J. Jack misses 3-pt jump shot from 25 ft,91,71
342,4,7:56.0,Defensive rebound by J. Smith,,91,71
343,4,7:40.0,A. Nicholson makes 2-pt dunk at rim,,93,71
344,4,7:22.0,,A. Bargnani makes 2-pt jump shot from 18 ft (assist by J. Jack),93,73
345,4,7:04.0,A. Gordon makes 2-pt layup from 2 ft,,95,73
346,4,7:04.0,Shooting foul by S. Larkin (drawn by A. Gordon),,95,73
347,4,7:04.0,A. Gordon makes free throw 1 of 1,,96,73
348,4,6:49.0,,Turnover by A. Bargnani (bad pass; steal by V. Oladipo),96,73
349,4,6:47.0,Shooting foul by S. Larkin (drawn by V. Oladipo),,96,73
350,4,6:47.0,,Brooklyn full timeout,96,73
351,4,6:47.0,,J. Johnson enters the game for S. Larkin,96,73
352,4,6:47.0,,B. Lopez enters the game for A. Bargnani,96,73
353,4,6:47.0,V. Oladipo makes free throw 1 of 2,,97,73
354,4,6:47.0,V. Oladipo misses free throw 2 of 2,,97,73
355,4,6:46.0,,Defensive rebound by J. Jack,97,73
356,4,6:32.0,,Turnover by B. Bogdanović (bad pass),97,73
357,4,6:14.0,A. Nicholson makes 2-pt jump shot from 5 ft,,99,73
358,4,6:03.0,,J. Jack makes 2-pt jump shot from 14 ft,99,75
359,4,5:47.0,J. Smith misses 2-pt jump shot from 20 ft,,99,75
360,4,5:46.0,,Defensive rebound by T. Young,99,75
361,4,5:45.0,,Turnover by T. Young (lost ball; steal by M. Hezonja),99,75
362,4,5:27.0,A. Nicholson misses 3-pt jump shot from 24 ft,,99,75
363,4,5:26.0,,Defensive rebound by Team,99,75
364,4,5:09.0,,J. Johnson misses 3-pt jump shot from 24 ft,99,75
365,4,5:08.0,,Offensive rebound by J. Johnson,99,75
366,4,5:06.0,,B. Lopez misses 2-pt jump shot from 7 ft,99,75
367,4,5:05.0,Defensive rebound by V. Oladipo,,99,75
368,4,4:47.0,Turnover by A. Gordon (dbl dribble),,99,75
369,4,4:38.0,,B. Lopez makes 2-pt jump shot from 5 ft (assist by J. Jack),99,77
370,4,4:24.0,Offensive foul by J. Smith (drawn by T. Young),,99,77
371,4,4:24.0,Turnover by J. Smith (offensive foul),,99,77
372,4,4:15.0,,Turnover by J. Jack (bad pass),99,77
373,4,4:05.0,Personal foul by T. Young (drawn by A. Nicholson),,99,77
374,4,4:05.0,A. Nicholson makes free throw 1 of 2,,100,77
375,4,4:05.0,D. Dedmon enters the game for J. Smith,,100,77
376,4,4:05.0,S. Napier enters the game for V. Oladipo,,100,77
377,4,4:05.0,,S. Karasev enters the game for J. Johnson,100,77
378,4,4:05.0,,D. Sloan enters the game for T. Young,100,77
379,4,4:05.0,,W. Reed enters the game for B. Lopez,100,77
380,4,4:05.0,,T. Robinson enters the game for B. Bogdanović,100,77
381,4,4:05.0,,W. Ellington enters the game for J. Jack,100,77
382,4,4:05.0,A. Nicholson misses free throw 2 of 2,,100,77
383,4,4:03.0,,Defensive rebound by W. Reed,100,77
384,4,3:43.0,,W. Reed makes 2-pt jump shot from 7 ft (assist by S. Karasev),100,79
385,4,3:27.0,A. Nicholson misses 3-pt jump shot from 25 ft,,100,79
386,4,3:26.0,,Defensive rebound by W. Reed,100,79
