,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
168,2,4:09.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),42,37
169,2,4:04.0,M. Barnes makes 2-pt layup from 1 ft,,44,37
170,2,4:04.0,Shooting foul by J. Terry (drawn by M. Barnes),,44,37
171,2,4:04.0,Memphis full timeout,,44,37
172,2,4:04.0,J. Green enters the game for M. Chalmers,,44,37
173,2,4:04.0,M. Conley enters the game for V. Carter,,44,37
174,2,4:04.0,,C. Brewer enters the game for T. Jones,44,37
175,2,4:04.0,M. Barnes makes free throw 1 of 1,,45,37
176,2,3:49.0,,J. Terry makes 3-pt jump shot from 25 ft (assist by J. Harden),45,40
177,2,3:32.0,Turnover by M. Gasol (lost ball; steal by D. Howard),,45,40
178,2,3:22.0,,D. Howard makes 2-pt dunk at rim (assist by J. Terry),45,42
179,2,3:08.0,Personal foul by C. Brewer (drawn by C. Lee),,45,42
180,2,2:58.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Barnes),,47,42
181,2,2:44.0,,J. Harden makes 2-pt layup from 1 ft,47,44
182,2,2:24.0,C. Lee misses 3-pt jump shot from 25 ft,,47,44
183,2,2:24.0,,Defensive rebound by J. Harden,47,44
184,2,2:20.0,,J. Terry makes 2-pt layup from 1 ft (assist by J. Harden),47,46
185,2,2:13.0,Memphis full timeout,,47,46
186,2,2:01.0,Turnover by M. Barnes (bad pass; steal by C. Brewer),,47,46
187,2,1:55.0,,J. Harden makes 2-pt layup from 2 ft,47,48
188,2,1:39.0,M. Barnes makes 3-pt jump shot from 23 ft (assist by M. Gasol),,50,48
189,2,1:25.0,,J. Harden makes 3-pt jump shot from 25 ft,50,51
190,2,1:15.0,M. Conley makes 2-pt jump shot from 8 ft,,52,51
191,2,1:15.0,Shooting foul by J. Terry (drawn by M. Conley),,52,51
192,2,1:15.0,,P. Beverley enters the game for J. Terry,52,51
193,2,1:15.0,M. Conley makes free throw 1 of 1,,53,51
194,2,1:00.0,,C. Brewer misses 3-pt jump shot from 23 ft,53,51
195,2,1:00.0,,Offensive rebound by J. Harden,53,51
196,2,0:53.0,,Turnover by T. Ariza (bad pass),53,51
197,2,0:45.0,Personal foul by C. Brewer (drawn by C. Lee),,53,51
198,2,0:45.0,C. Lee makes free throw 1 of 2,,54,51
199,2,0:45.0,C. Lee misses free throw 2 of 2,,54,51
200,2,0:45.0,,Defensive rebound by D. Howard,54,51
201,2,0:30.0,,Turnover by J. Harden (lost ball),54,51
202,2,0:10.0,M. Barnes misses 3-pt jump shot from 22 ft,,54,51
203,2,0:10.0,Offensive rebound by J. Green,,54,51
204,2,0:09.0,J. Green makes 2-pt layup at rim,,56,51
205,2,0:03.0,,Personal take foul by C. Lee (drawn by J. Harden),56,51
206,2,0:03.0,,Houston full timeout,56,51
207,2,0:03.0,M. Chalmers enters the game for M. Barnes,,56,51
208,2,0:00.0,,J. Harden makes 2-pt jump shot from 21 ft (assist by C. Brewer),56,53
209,3,11:46.0,,J. Harden misses 2-pt jump shot from 13 ft,56,53
210,3,11:45.0,Defensive rebound by J. Green,,56,53
211,3,11:24.0,M. Gasol makes 2-pt jump shot from 19 ft (assist by M. Conley),,58,53
212,3,11:00.0,,J. Harden misses 3-pt jump shot from 22 ft,58,53
213,3,10:59.0,Defensive rebound by M. Gasol,,58,53
214,3,10:56.0,Turnover by M. Gasol (bad pass; steal by J. Harden),,58,53
215,3,10:53.0,,J. Harden makes 2-pt layup from 1 ft,58,55
216,3,10:37.0,M. Conley makes 2-pt jump shot from 16 ft,,60,55
217,3,10:23.0,,T. Jones misses 2-pt jump shot from 7 ft,60,55
218,3,10:22.0,Defensive rebound by Team,,60,55
219,3,10:04.0,J. Green makes 2-pt jump shot from 6 ft,,62,55
220,3,10:04.0,Shooting foul by D. Howard (drawn by J. Green),,62,55
221,3,10:04.0,J. Green makes free throw 1 of 1,,63,55
222,3,9:42.0,,J. Harden makes 3-pt jump shot from 25 ft,63,58
223,3,9:42.0,,Shooting foul by T. Allen (drawn by J. Harden),63,58
224,3,9:42.0,,J. Harden makes free throw 1 of 1,63,59
225,3,9:21.0,J. Green makes 2-pt jump shot from 4 ft,,65,59
226,3,9:21.0,Shooting foul by T. Ariza (drawn by J. Green),,65,59
227,3,9:21.0,J. Green makes free throw 1 of 1,,66,59
228,3,9:06.0,,Shooting foul by M. Conley (drawn by J. Terry),66,59
229,3,9:06.0,,J. Terry makes free throw 1 of 2,66,60
230,3,9:06.0,,J. Terry makes free throw 2 of 2,66,61
231,3,8:50.0,T. Allen misses 2-pt layup from 2 ft (block by J. Harden),,66,61
232,3,8:49.0,,Defensive rebound by T. Jones,66,61
233,3,8:28.0,,T. Jones makes 3-pt jump shot from 24 ft (assist by J. Harden),66,64
234,3,8:15.0,T. Allen makes 2-pt layup from 1 ft (assist by M. Conley),,68,64
235,3,8:06.0,,T. Ariza misses 2-pt jump shot from 16 ft,68,64
236,3,8:05.0,Defensive rebound by M. Barnes,,68,64
237,3,8:03.0,Offensive foul by M. Conley (drawn by J. Harden),,68,64
238,3,8:03.0,Turnover by M. Conley (offensive foul),,68,64
239,3,7:44.0,,Turnover by D. Howard (3 sec),68,64
240,3,7:27.0,T. Allen misses 2-pt jump shot from 20 ft,,68,64
241,3,7:26.0,,Defensive rebound by J. Terry,68,64
242,3,7:20.0,,Shooting foul by M. Barnes (drawn by J. Harden),68,64
243,3,7:20.0,,J. Harden makes free throw 1 of 2,68,65
244,3,7:20.0,,J. Harden makes free throw 2 of 2,68,66
245,3,7:03.0,J. Green misses 2-pt jump shot from 9 ft,,68,66
246,3,7:02.0,Offensive rebound by T. Allen,,68,66
247,3,7:02.0,T. Allen makes 2-pt layup from 1 ft,,70,66
248,3,6:40.0,,Turnover by T. Jones (bad pass; steal by M. Gasol),70,66
249,3,6:21.0,Shooting foul by D. Howard (drawn by J. Green),,70,66
250,3,6:21.0,J. Green makes free throw 1 of 2,,71,66
251,3,6:21.0,J. Green makes free throw 2 of 2,,72,66
252,3,6:06.0,,Turnover by T. Jones (bad pass; steal by J. Green),72,66
253,3,6:01.0,M. Barnes makes 2-pt layup from 1 ft (assist by J. Green),,74,66
254,3,6:01.0,,Houston full timeout,74,66
255,3,6:01.0,,C. Brewer enters the game for T. Jones,74,66
256,3,5:34.0,,C. Brewer misses 3-pt jump shot from 23 ft,74,66
257,3,5:33.0,,Offensive rebound by C. Brewer,74,66
258,3,5:29.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by J. Terry),74,69
259,3,5:07.0,M. Barnes misses 2-pt jump shot from 8 ft,,74,69
260,3,5:06.0,,Defensive rebound by D. Howard,74,69
261,3,4:53.0,,J. Terry misses 3-pt jump shot from 24 ft,74,69
262,3,4:52.0,Defensive rebound by T. Allen,,74,69
263,3,4:32.0,,P. Beverley enters the game for J. Terry,74,69
264,3,4:26.0,M. Conley makes 2-pt jump shot from 17 ft,,76,69
265,3,4:18.0,,J. Harden misses 3-pt jump shot from 25 ft,76,69
266,3,4:17.0,Defensive rebound by M. Barnes,,76,69
267,3,4:01.0,M. Gasol makes 2-pt jump shot from 4 ft (assist by M. Conley),,78,69
268,3,3:44.0,,Turnover by D. Howard (dbl dribble),78,69
269,3,3:44.0,,M. Thornton enters the game for T. Ariza,78,69
270,3,3:44.0,M. Chalmers enters the game for T. Allen,,78,69
271,3,3:44.0,J. Green enters the game for M. Gasol,,78,69
272,3,3:31.0,Turnover by J. Green (bad pass),,78,69
273,3,3:23.0,,Shooting block foul by J. Green (drawn by J. Harden),78,69
274,3,3:23.0,,J. Harden makes free throw 1 of 2,78,70
275,3,3:23.0,,C. Capela enters the game for D. Howard,78,70
276,3,3:23.0,,J. Harden makes free throw 2 of 2,78,71
277,3,3:06.0,J. Green misses 2-pt layup from 3 ft,,78,71
278,3,3:05.0,,Defensive rebound by C. Brewer,78,71
279,3,3:00.0,,C. Brewer misses 2-pt layup from 2 ft,78,71
280,3,2:59.0,Defensive rebound by J. Green,,78,71
281,3,2:58.0,Personal foul by J. Harden (drawn by M. Conley),,78,71
282,3,2:58.0,Memphis full timeout,,78,71
283,3,2:43.0,J. Green misses 2-pt dunk at rim (block by C. Capela),,78,71
284,3,2:42.0,Offensive rebound by M. Barnes,,78,71
285,3,2:38.0,Shooting foul by C. Capela (drawn by J. Green),,78,71
286,3,2:38.0,J. Green makes free throw 1 of 2,,79,71
287,3,2:38.0,J. Green makes free throw 2 of 2,,80,71
288,3,2:18.0,,P. Beverley makes 2-pt layup from 1 ft (assist by C. Brewer),80,73
289,3,2:00.0,M. Barnes misses 3-pt jump shot from 23 ft,,80,73
290,3,1:59.0,,Defensive rebound by C. Brewer,80,73
291,3,1:44.0,,C. Capela makes 2-pt dunk at rim (assist by M. Thornton),80,75
292,3,1:31.0,Turnover by M. Chalmers (lost ball; steal by C. Capela),,80,75
293,3,1:29.0,,Turnover by C. Brewer (traveling),80,75
294,3,1:12.0,J. Green misses 2-pt layup from 3 ft,,80,75
295,3,1:11.0,,Defensive rebound by J. Harden,80,75
296,3,1:07.0,,Personal foul by M. Chalmers (drawn by J. Harden),80,75
297,3,1:07.0,,J. Harden makes free throw 1 of 2,80,76
298,3,1:07.0,,J. Harden makes free throw 2 of 2,80,77
299,3,1:00.0,Personal foul by C. Brewer (drawn by J. Green),,80,77
300,3,1:00.0,J. Green makes free throw 1 of 2,,81,77
301,3,1:00.0,T. Allen enters the game for M. Barnes,,81,77
302,3,1:00.0,J. Green makes free throw 2 of 2,,82,77
303,3,0:36.0,,J. Harden misses 2-pt jump shot from 21 ft,82,77
304,3,0:35.0,Defensive rebound by M. Conley,,82,77
305,3,0:26.0,M. Chalmers misses 3-pt jump shot from 25 ft,,82,77
306,3,0:25.0,,Defensive rebound by C. Capela,82,77
307,3,0:01.0,,J. Harden misses 2-pt layup from 2 ft (block by J. Green),82,77
308,3,0:01.0,,Offensive rebound by Team,82,77
309,3,0:01.0,,Turnover by Team (shot clock),82,77
310,4,11:38.0,Turnover by J. Green (lost ball; steal by T. Ariza),,82,77
311,4,11:21.0,,Shooting foul by T. Allen (drawn by M. Thornton),82,77
312,4,11:21.0,,M. Thornton misses free throw 1 of 2,82,77
313,4,11:21.0,,Offensive rebound by Team,82,77
314,4,11:21.0,,M. Thornton misses free throw 2 of 2,82,77
315,4,11:21.0,Defensive rebound by J. Green,,82,77
316,4,10:59.0,M. Chalmers misses 2-pt jump shot from 9 ft,,82,77
317,4,10:59.0,Offensive rebound by Team,,82,77
318,4,10:59.0,Turnover by M. Chalmers (traveling),,82,77
319,4,10:49.0,,Offensive foul by T. Ariza (drawn by M. Chalmers),82,77
320,4,10:49.0,,Turnover by T. Ariza (offensive foul),82,77
321,4,10:31.0,J. Green misses 2-pt jump shot from 11 ft,,82,77
322,4,10:31.0,,Defensive rebound by Team,82,77
323,4,10:31.0,V. Carter enters the game for J. Green,,82,77
324,4,10:20.0,,Personal foul by J. Green (drawn by D. Howard),82,77
325,4,10:15.0,,Personal foul by J. Green (drawn by D. Howard),82,77
326,4,10:06.0,,Personal foul by J. Green (drawn by D. Howard),82,77
327,4,9:53.0,,C. Brewer misses 3-pt jump shot from 25 ft,82,77
328,4,9:52.0,,Offensive rebound by P. Beverley,82,77
329,4,9:47.0,,D. Howard misses 2-pt layup from 1 ft,82,77
330,4,9:47.0,Defensive rebound by J. Green,,82,77
331,4,9:47.0,,Technical foul by D. Howard,82,77
332,4,9:47.0,Technical foul by J. Green,,82,77
333,4,9:47.0,M. Gasol enters the game for J. Green,,82,77
334,4,9:32.0,Turnover by V. Carter (lost ball; steal by T. Ariza),,82,77
335,4,9:32.0,,Personal foul by V. Carter (drawn by T. Ariza),82,77
336,4,9:32.0,,T. Ariza makes free throw 1 of 2,82,78
337,4,9:32.0,,T. Ariza makes free throw 2 of 2,82,79
338,4,9:23.0,Personal foul by D. Howard (drawn by M. Gasol),,82,79
339,4,9:12.0,C. Lee makes 2-pt jump shot from 19 ft (assist by M. Chalmers),,84,79
340,4,8:48.0,,M. Thornton misses 3-pt jump shot from 24 ft,84,79
341,4,8:47.0,Defensive rebound by Team,,84,79
342,4,8:47.0,Memphis full timeout,,84,79
343,4,8:30.0,C. Lee misses 3-pt jump shot from 24 ft,,84,79
344,4,8:30.0,Offensive rebound by T. Allen,,84,79
345,4,8:25.0,C. Lee makes 2-pt jump shot from 12 ft (assist by T. Allen),,86,79
346,4,8:01.0,,Turnover by P. Beverley (bad pass; steal by T. Allen),86,79
347,4,7:42.0,C. Lee makes 2-pt jump shot from 10 ft,,88,79
348,4,7:35.0,,Houston full timeout,88,79
349,4,7:35.0,,J. Harden enters the game for P. Beverley,88,79
350,4,7:35.0,,J. Terry enters the game for M. Thornton,88,79
351,4,7:25.0,,Turnover by J. Terry (bad pass; steal by C. Lee),88,79
352,4,7:05.0,T. Allen misses 2-pt layup from 2 ft,,88,79
353,4,7:03.0,,Defensive rebound by J. Terry,88,79
354,4,6:55.0,,Personal foul by C. Lee (drawn by D. Howard),88,79
355,4,6:55.0,,D. Howard makes free throw 1 of 2,88,80
356,4,6:55.0,,D. Howard misses free throw 2 of 2,88,80
357,4,6:55.0,Defensive rebound by V. Carter,,88,80
358,4,6:31.0,M. Gasol misses 2-pt jump shot from 19 ft,,88,80
359,4,6:30.0,,Defensive rebound by T. Ariza,88,80
360,4,6:24.0,,Personal foul by M. Gasol (drawn by D. Howard),88,80
361,4,6:24.0,,D. Howard makes free throw 1 of 2,88,81
362,4,6:24.0,,D. Howard makes free throw 2 of 2,88,82
363,4,6:13.0,Personal foul by T. Ariza (drawn by M. Gasol),,88,82
364,4,6:01.0,T. Allen makes 2-pt layup from 1 ft (assist by V. Carter),,90,82
365,4,5:49.0,,T. Ariza misses 3-pt jump shot from 23 ft,90,82
366,4,5:48.0,Defensive rebound by M. Chalmers,,90,82
367,4,5:32.0,C. Lee makes 2-pt jump shot from 14 ft,,92,82
368,4,5:13.0,,T. Ariza misses 2-pt layup from 1 ft,92,82
369,4,5:13.0,,Offensive rebound by D. Howard,92,82
370,4,5:13.0,,Shooting foul by V. Carter (drawn by D. Howard),92,82
371,4,5:13.0,,D. Howard makes free throw 1 of 2,92,83
372,4,5:13.0,M. Conley enters the game for M. Chalmers,,92,83
373,4,5:13.0,J. Green enters the game for V. Carter,,92,83
374,4,5:13.0,,D. Howard misses free throw 2 of 2,92,83
375,4,5:13.0,Defensive rebound by T. Allen,,92,83
376,4,4:59.0,Turnover by M. Gasol (lost ball; steal by C. Brewer),,92,83
377,4,4:57.0,,Personal foul by C. Lee (drawn by J. Harden),92,83
378,4,4:57.0,,J. Harden makes free throw 1 of 2,92,84
379,4,4:57.0,,J. Harden makes free throw 2 of 2,92,85
380,4,4:38.0,M. Gasol misses 2-pt jump shot from 17 ft,,92,85
381,4,4:35.0,,Defensive rebound by T. Ariza,92,85
382,4,4:27.0,,J. Terry misses 3-pt jump shot from 23 ft,92,85
383,4,4:26.0,Defensive rebound by J. Green,,92,85
384,4,4:10.0,Shooting foul by D. Howard (drawn by M. Gasol),,92,85
385,4,4:10.0,M. Gasol makes free throw 1 of 2,,93,85
386,4,4:10.0,M. Gasol misses free throw 2 of 2,,93,85
387,4,4:10.0,,Defensive rebound by T. Ariza,93,85
388,4,3:58.0,,C. Brewer misses 3-pt jump shot from 24 ft,93,85
389,4,3:57.0,Defensive rebound by T. Allen,,93,85
390,4,3:42.0,M. Conley makes 3-pt jump shot from 23 ft,,96,85
391,4,3:31.0,,J. Harden misses 3-pt jump shot from 24 ft,96,85
392,4,3:30.0,Defensive rebound by Team,,96,85
