,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
39,1,7:08.0,,C. McCollum makes 3-pt jump shot from 24 ft (assist by M. Plumlee),11,10
40,1,6:51.0,K. Faried misses 2-pt layup from 1 ft (block by M. Plumlee),,11,10
41,1,6:49.0,,Defensive rebound by C. McCollum,11,10
42,1,6:49.0,,Personal take foul by J. Nelson (drawn by C. McCollum),11,10
43,1,6:38.0,,C. McCollum misses 3-pt jump shot from 23 ft,11,10
44,1,6:38.0,,Offensive rebound by M. Plumlee,11,10
45,1,6:31.0,,A. Crabbe misses 3-pt jump shot from 23 ft,11,10
46,1,6:30.0,,Offensive rebound by N. Vonleh,11,10
47,1,6:11.0,,A. Aminu misses 3-pt jump shot from 24 ft,11,10
48,1,6:10.0,Defensive rebound by J. Lauvergne,,11,10
49,1,6:03.0,Turnover by G. Harris (lost ball; steal by N. Vonleh),,11,10
50,1,5:57.0,,C. McCollum makes 2-pt layup from 2 ft,11,12
51,1,5:44.0,J. Nelson misses 2-pt jump shot from 17 ft,,11,12
52,1,5:44.0,,Defensive rebound by Team,11,12
53,1,5:44.0,Loose ball foul by J. Lauvergne (drawn by M. Plumlee),,11,12
54,1,5:44.0,,Portland full timeout,11,12
55,1,5:44.0,W. Barton enters the game for K. Papanikolaou,,11,12
56,1,5:20.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by M. Plumlee),11,15
57,1,5:05.0,Turnover by W. Barton (lost ball),,11,15
58,1,4:54.0,,Turnover by C. McCollum (lost ball),11,15
59,1,4:54.0,N. Jokić enters the game for J. Lauvergne,,11,15
60,1,4:54.0,,G. Henderson enters the game for A. Crabbe,11,15
61,1,4:33.0,G. Harris makes 2-pt jump shot from 18 ft,,13,15
62,1,4:12.0,,A. Aminu makes 2-pt layup from 2 ft,13,17
63,1,4:02.0,W. Barton makes 2-pt jump shot from 6 ft,,15,17
64,1,3:45.0,,G. Henderson misses 2-pt jump shot from 21 ft,15,17
65,1,3:44.0,Defensive rebound by Team,,15,17
66,1,3:44.0,,E. Davis enters the game for N. Vonleh,15,17
67,1,3:44.0,,M. Leonard enters the game for M. Plumlee,15,17
68,1,3:44.0,R. Foye enters the game for K. Faried,,15,17
69,1,3:44.0,D. Arthur enters the game for J. Nelson,,15,17
70,1,3:28.0,R. Foye misses 3-pt jump shot from 24 ft,,15,17
71,1,3:26.0,Offensive rebound by G. Harris,,15,17
72,1,3:17.0,N. Jokić makes 2-pt layup from 2 ft (assist by W. Barton),,17,17
73,1,3:05.0,,A. Aminu makes 2-pt jump shot from 9 ft (assist by C. McCollum),17,19
74,1,2:53.0,N. Jokić misses 2-pt jump shot from 19 ft,,17,19
75,1,2:52.0,Offensive rebound by N. Jokić,,17,19
76,1,2:49.0,W. Barton makes 3-pt jump shot from 24 ft (assist by N. Jokić),,20,19
77,1,2:35.0,,A. Aminu misses 3-pt jump shot from 25 ft,20,19
78,1,2:34.0,Defensive rebound by W. Barton,,20,19
79,1,2:26.0,D. Arthur misses 3-pt jump shot from 23 ft,,20,19
80,1,2:25.0,,Defensive rebound by M. Leonard,20,19
81,1,2:11.0,,C. McCollum makes 3-pt jump shot from 24 ft,20,22
82,1,1:52.0,R. Foye makes 2-pt layup from 2 ft,,22,22
83,1,1:34.0,,Turnover by G. Henderson (bad pass; steal by G. Harris),22,22
84,1,1:26.0,W. Barton misses 3-pt jump shot from 24 ft,,22,22
85,1,1:24.0,,Defensive rebound by G. Henderson,22,22
86,1,1:19.0,,G. Henderson misses 2-pt layup at rim (block by D. Arthur),22,22
87,1,1:18.0,Defensive rebound by W. Barton,,22,22
88,1,1:12.0,W. Barton makes 2-pt layup at rim,,24,22
89,1,0:54.0,,A. Aminu makes 2-pt jump shot from 8 ft,24,24
90,1,0:38.0,Turnover by N. Jokić (lost ball),,24,24
91,1,0:38.0,Denver full timeout,,24,24
92,1,0:38.0,,M. Harkless enters the game for A. Aminu,24,24
93,1,0:29.0,,M. Leonard misses 2-pt dunk at rim,24,24
94,1,0:28.0,,Offensive rebound by E. Davis,24,24
95,1,0:28.0,,E. Davis misses 2-pt layup at rim,24,24
96,1,0:28.0,,Offensive rebound by M. Leonard,24,24
97,1,0:28.0,,M. Leonard makes 2-pt layup at rim,24,26
98,1,0:16.0,D. Arthur misses 2-pt jump shot from 21 ft,,24,26
99,1,0:15.0,Offensive rebound by W. Barton,,24,26
100,1,0:02.0,D. Arthur makes 3-pt jump shot from 23 ft (assist by W. Barton),,27,26
101,1,0:00.0,,M. Harkless misses 3-pt jump shot from 49 ft,27,26
102,1,0:00.0,,Offensive rebound by Team,27,26
103,2,11:40.0,,G. Henderson makes 2-pt jump shot from 13 ft,27,28
104,2,11:23.0,Turnover by R. Foye (bad pass; steal by T. Frazier),,27,28
105,2,11:19.0,,M. Harkless makes 2-pt dunk at rim (assist by T. Frazier),27,30
106,2,11:00.0,N. Jokić misses 2-pt hook shot from 3 ft,,27,30
107,2,10:59.0,,Defensive rebound by M. Leonard,27,30
108,2,10:35.0,,M. Leonard misses 3-pt jump shot from 25 ft,27,30
109,2,10:34.0,Defensive rebound by J. Nelson,,27,30
110,2,10:16.0,W. Barton makes 2-pt jump shot from 17 ft,,29,30
111,2,10:00.0,,G. Henderson misses 3-pt jump shot from 26 ft,29,30
112,2,9:59.0,Defensive rebound by N. Jokić,,29,30
113,2,9:44.0,J. Nelson misses 3-pt jump shot from 25 ft,,29,30
114,2,9:43.0,,Defensive rebound by G. Henderson,29,30
115,2,9:35.0,,E. Davis makes 2-pt layup at rim (assist by T. Frazier),29,32
116,2,9:35.0,,Shooting foul by D. Arthur (drawn by E. Davis),29,32
117,2,9:35.0,,E. Davis makes free throw 1 of 1,29,33
118,2,9:25.0,R. Foye misses 2-pt jump shot from 21 ft,,29,33
119,2,9:24.0,,Defensive rebound by T. Frazier,29,33
120,2,9:08.0,,Shooting foul by R. Foye (drawn by G. Henderson),29,33
121,2,9:08.0,,G. Henderson makes free throw 1 of 2,29,34
122,2,9:08.0,,G. Henderson makes free throw 2 of 2,29,35
123,2,8:53.0,N. Jokić misses 2-pt layup from 2 ft,,29,35
124,2,8:52.0,,Defensive rebound by M. Leonard,29,35
125,2,8:35.0,,Shooting foul by W. Barton (drawn by T. Frazier),29,35
126,2,8:35.0,Official timeout,,29,35
127,2,8:35.0,J. Lauvergne enters the game for N. Jokić,,29,35
128,2,8:35.0,,T. Frazier misses free throw 1 of 2,29,35
129,2,8:35.0,,Offensive rebound by Team,29,35
130,2,8:35.0,,T. Frazier makes free throw 2 of 2,29,36
131,2,8:22.0,W. Barton misses 2-pt layup from 1 ft (block by E. Davis),,29,36
132,2,8:22.0,Offensive rebound by Team,,29,36
133,2,8:12.0,Turnover by J. Nelson (lost ball),,29,36
134,2,8:06.0,,G. Henderson misses 2-pt jump shot from 19 ft,29,36
135,2,8:06.0,Defensive rebound by W. Barton,,29,36
136,2,7:58.0,W. Barton misses 2-pt jump shot from 12 ft,,29,36
137,2,7:58.0,Offensive rebound by Team,,29,36
138,2,7:58.0,Personal foul by E. Davis (drawn by J. Lauvergne),,29,36
139,2,7:40.0,J. Lauvergne misses 2-pt layup at rim (block by M. Leonard),,29,36
140,2,7:39.0,,Defensive rebound by G. Henderson,29,36
141,2,7:18.0,,T. Frazier makes 3-pt jump shot from 26 ft (assist by M. Leonard),29,39
142,2,7:10.0,Denver full timeout,,29,39
143,2,7:10.0,G. Harris enters the game for R. Foye,,29,39
144,2,7:10.0,K. Faried enters the game for D. Arthur,,29,39
145,2,7:10.0,,A. Crabbe enters the game for G. Henderson,29,39
146,2,7:01.0,W. Barton makes 2-pt jump shot from 21 ft (assist by J. Lauvergne),,31,39
147,2,6:44.0,,M. Harkless makes 2-pt jump shot from 13 ft (assist by T. Frazier),31,41
148,2,6:31.0,Shooting foul by M. Leonard (drawn by J. Lauvergne),,31,41
149,2,6:31.0,J. Lauvergne makes free throw 1 of 2,,32,41
150,2,6:31.0,J. Lauvergne makes free throw 2 of 2,,33,41
151,2,6:17.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by A. Crabbe),33,44
152,2,6:02.0,W. Barton makes 2-pt jump shot from 12 ft,,35,44
153,2,5:41.0,,A. Crabbe makes 2-pt jump shot from 9 ft,35,46
154,2,5:26.0,J. Lauvergne makes 3-pt jump shot from 24 ft (assist by J. Nelson),,38,46
155,2,5:08.0,,A. Crabbe misses 3-pt jump shot from 24 ft,38,46
156,2,5:07.0,,Offensive rebound by T. Frazier,38,46
157,2,4:58.0,,Portland full timeout,38,46
158,2,4:58.0,,C. McCollum enters the game for T. Frazier,38,46
159,2,4:58.0,,M. Plumlee enters the game for E. Davis,38,46
160,2,4:51.0,,A. Crabbe misses 3-pt jump shot from 25 ft,38,46
161,2,4:50.0,Defensive rebound by K. Faried,,38,46
162,2,4:38.0,K. Faried makes 2-pt jump shot from 5 ft (assist by J. Nelson),,40,46
163,2,4:15.0,,Turnover by M. Leonard (lost ball; steal by W. Barton),40,46
164,2,4:11.0,W. Barton makes 2-pt dunk at rim,,42,46
165,2,3:57.0,,Shooting foul by K. Faried (drawn by M. Plumlee),42,46
166,2,3:57.0,,M. Plumlee makes free throw 1 of 2,42,47
167,2,3:57.0,,A. Aminu enters the game for M. Leonard,42,47
168,2,3:57.0,,M. Plumlee makes free throw 2 of 2,42,48
169,2,3:37.0,J. Lauvergne misses 3-pt jump shot from 24 ft,,42,48
170,2,3:36.0,,Defensive rebound by A. Aminu,42,48
171,2,3:30.0,,A. Aminu misses 2-pt jump shot from 3 ft,42,48
172,2,3:30.0,Defensive rebound by K. Faried,,42,48
173,2,3:23.0,Shooting foul by M. Plumlee (drawn by J. Lauvergne),,42,48
174,2,3:23.0,J. Lauvergne makes 2-pt hook shot from 4 ft (assist by J. Nelson),,44,48
175,2,3:23.0,J. Lauvergne makes free throw 1 of 1,,45,48
176,2,3:08.0,,C. McCollum misses 2-pt jump shot from 18 ft,45,48
177,2,3:07.0,,Offensive rebound by M. Harkless,45,48
178,2,3:07.0,,M. Harkless misses 2-pt layup at rim,45,48
179,2,3:05.0,Defensive rebound by J. Lauvergne,,45,48
180,2,3:02.0,Personal foul by C. McCollum (drawn by K. Faried),,45,48
181,2,2:51.0,G. Harris misses 3-pt jump shot from 24 ft,,45,48
182,2,2:51.0,Offensive rebound by K. Faried,,45,48
183,2,2:51.0,K. Faried misses 2-pt layup from 1 ft,,45,48
184,2,2:48.0,,Defensive rebound by M. Harkless,45,48
185,2,2:41.0,,C. McCollum makes 2-pt layup from 1 ft,45,50
186,2,2:41.0,,Shooting foul by J. Nelson (drawn by C. McCollum),45,50
187,2,2:41.0,Denver full timeout,,45,50
188,2,2:41.0,,C. McCollum makes free throw 1 of 1,45,51
189,2,2:24.0,J. Lauvergne misses 2-pt jump shot from 20 ft,,45,51
190,2,2:24.0,,Defensive rebound by A. Crabbe,45,51
191,2,2:10.0,,M. Plumlee misses 2-pt hook shot from 4 ft,45,51
192,2,2:09.0,Defensive rebound by K. Faried,,45,51
193,2,1:59.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Lauvergne),,48,51
194,2,1:39.0,,C. McCollum makes 2-pt jump shot from 9 ft,48,53
195,2,1:25.0,Turnover by K. Faried (lost ball; steal by A. Crabbe),,48,53
196,2,1:19.0,,M. Plumlee makes 2-pt dunk at rim (assist by A. Aminu),48,55
197,2,0:59.0,K. Faried misses 2-pt layup from 2 ft,,48,55
198,2,0:58.0,,Defensive rebound by M. Plumlee,48,55
199,2,0:48.0,,Personal foul by K. Faried (drawn by C. McCollum),48,55
200,2,0:48.0,,C. McCollum makes free throw 1 of 2,48,56
201,2,0:48.0,D. Arthur enters the game for K. Faried,,48,56
202,2,0:48.0,,C. McCollum misses free throw 2 of 2,48,56
203,2,0:47.0,Defensive rebound by J. Lauvergne,,48,56
204,2,0:32.0,J. Nelson makes 3-pt jump shot from 24 ft,,51,56
205,2,0:28.0,,C. McCollum misses 3-pt jump shot from 25 ft,51,56
206,2,0:28.0,Defensive rebound by D. Arthur,,51,56
207,2,0:07.0,W. Barton misses 2-pt layup from 2 ft (block by M. Plumlee),,51,56
208,2,0:06.0,,Defensive rebound by A. Aminu,51,56
209,2,0:02.0,,A. Crabbe makes 2-pt layup at rim (assist by M. Harkless),51,58
210,3,11:47.0,,M. Plumlee makes 2-pt hook shot from 8 ft (assist by A. Aminu),51,60
211,3,11:19.0,J. Lauvergne misses 2-pt jump shot from 20 ft,,51,60
212,3,11:18.0,,Defensive rebound by N. Vonleh,51,60
213,3,11:03.0,,M. Plumlee makes 2-pt jump shot from 6 ft,51,62
214,3,10:50.0,G. Harris makes 2-pt jump shot from 9 ft,,53,62
215,3,10:30.0,,A. Crabbe misses 2-pt jump shot from 13 ft,53,62
216,3,10:29.0,Defensive rebound by J. Lauvergne,,53,62
217,3,10:11.0,J. Lauvergne makes 2-pt jump shot from 16 ft (assist by G. Harris),,55,62
218,3,9:58.0,,C. McCollum misses 3-pt jump shot from 22 ft,55,62
219,3,9:58.0,Defensive rebound by K. Faried,,55,62
220,3,9:48.0,G. Harris misses 2-pt jump shot from 8 ft,,55,62
221,3,9:47.0,,Defensive rebound by M. Plumlee,55,62
222,3,9:32.0,,Turnover by M. Plumlee (lost ball; steal by J. Lauvergne),55,62
223,3,9:26.0,J. Nelson misses 3-pt jump shot from 24 ft,,55,62
224,3,9:24.0,,Defensive rebound by N. Vonleh,55,62
225,3,9:10.0,,A. Aminu misses 3-pt jump shot from 24 ft,55,62
226,3,9:09.0,Defensive rebound by J. Nelson,,55,62
227,3,8:56.0,K. Papanikolaou misses 3-pt jump shot from 24 ft,,55,62
228,3,8:55.0,,Defensive rebound by A. Crabbe,55,62
229,3,8:47.0,,N. Vonleh misses 3-pt jump shot from 24 ft,55,62
230,3,8:46.0,Defensive rebound by K. Papanikolaou,,55,62
231,3,8:26.0,G. Harris makes 3-pt jump shot from 24 ft (assist by J. Lauvergne),,58,62
232,3,8:04.0,,A. Aminu misses 2-pt jump shot from 16 ft,58,62
233,3,8:04.0,Defensive rebound by J. Lauvergne,,58,62
234,3,7:54.0,G. Harris misses 3-pt jump shot from 24 ft,,58,62
235,3,7:53.0,,Defensive rebound by C. McCollum,58,62
236,3,7:49.0,,C. McCollum makes 2-pt jump shot from 17 ft,58,64
237,3,7:26.0,Turnover by K. Papanikolaou (bad pass; steal by C. McCollum),,58,64
238,3,7:10.0,,A. Aminu makes 2-pt jump shot from 6 ft,58,66
239,3,6:55.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),,60,66
240,3,6:43.0,,A. Crabbe makes 3-pt jump shot from 24 ft (assist by C. McCollum),60,69
241,3,6:29.0,Turnover by K. Faried (lost ball; steal by N. Vonleh),,60,69
242,3,6:21.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by N. Vonleh),60,72
243,3,6:21.0,Denver full timeout,,60,72
244,3,6:21.0,W. Barton enters the game for K. Papanikolaou,,60,72
245,3,6:16.0,Personal foul by A. Crabbe (drawn by W. Barton),,60,72
246,3,6:09.0,K. Faried misses 2-pt jump shot from 20 ft,,60,72
247,3,6:08.0,,Defensive rebound by A. Aminu,60,72
248,3,5:55.0,,M. Plumlee makes 2-pt jump shot from 4 ft (assist by C. McCollum),60,74
249,3,5:42.0,K. Faried makes 2-pt hook shot from 3 ft (assist by J. Nelson),,62,74
250,3,5:16.0,,A. Crabbe makes 2-pt jump shot from 18 ft,62,76
251,3,5:04.0,Offensive foul by J. Lauvergne (drawn by M. Plumlee),,62,76
252,3,5:04.0,Turnover by J. Lauvergne (offensive foul),,62,76
253,3,5:04.0,N. Jokić enters the game for J. Lauvergne,,62,76
254,3,4:41.0,,A. Aminu misses 3-pt jump shot from 22 ft,62,76
255,3,4:40.0,Defensive rebound by N. Jokić,,62,76
256,3,4:32.0,J. Nelson misses 3-pt jump shot from 24 ft,,62,76
257,3,4:31.0,,Defensive rebound by A. Crabbe,62,76
258,3,4:16.0,,C. McCollum makes 2-pt hook shot from 3 ft,62,78
259,3,4:08.0,W. Barton makes 3-pt jump shot from 24 ft (assist by K. Faried),,65,78
260,3,4:08.0,Shooting foul by A. Aminu (drawn by W. Barton),,65,78
261,3,4:08.0,D. Arthur enters the game for K. Faried,,65,78
262,3,4:08.0,,G. Henderson enters the game for A. Aminu,65,78
263,3,4:08.0,,M. Leonard enters the game for N. Vonleh,65,78
264,3,4:08.0,W. Barton misses free throw 1 of 1,,65,78
265,3,4:06.0,,Defensive rebound by M. Plumlee,65,78
266,3,3:55.0,,M. Leonard misses 3-pt jump shot from 24 ft,65,78
267,3,3:55.0,,Offensive rebound by M. Plumlee,65,78
268,3,3:41.0,,M. Leonard makes 3-pt jump shot from 24 ft (assist by M. Plumlee),65,81
269,3,3:22.0,Turnover by N. Jokić (lost ball; steal by A. Crabbe),,65,81
270,3,3:19.0,,Turnover by A. Crabbe (bad pass; steal by J. Nelson),65,81
271,3,3:17.0,Shooting foul by M. Leonard (drawn by W. Barton),,65,81
272,3,3:17.0,G. Harris makes free throw 1 of 2,,66,81
273,3,3:17.0,,E. Davis enters the game for M. Plumlee,66,81
274,3,3:17.0,G. Harris makes free throw 2 of 2,,67,81
275,3,3:17.0,Violation by Team (delay of game),,67,81
276,3,3:02.0,,M. Leonard misses 2-pt jump shot from 13 ft,67,81
277,3,3:01.0,,Offensive rebound by G. Henderson,67,81
278,3,3:01.0,,G. Henderson misses 2-pt layup at rim,67,81
279,3,3:00.0,Defensive rebound by G. Harris,,67,81
280,3,2:55.0,Personal foul by A. Crabbe (drawn by W. Barton),,67,81
281,3,2:55.0,,Portland full timeout,67,81
282,3,2:55.0,R. Foye enters the game for G. Harris,,67,81
283,3,2:55.0,,T. Frazier enters the game for C. McCollum,67,81
284,3,2:45.0,J. Nelson misses 3-pt jump shot from 24 ft,,67,81
285,3,2:44.0,Offensive rebound by N. Jokić,,67,81
286,3,2:33.0,W. Barton misses 2-pt jump shot from 3 ft,,67,81
287,3,2:32.0,Offensive rebound by D. Arthur,,67,81
288,3,2:07.0,R. Foye misses 3-pt jump shot from 25 ft,,67,81
289,3,2:07.0,,Defensive rebound by A. Crabbe,67,81
290,3,2:07.0,,M. Leonard misses 3-pt jump shot from 25 ft,67,81
291,3,2:03.0,Defensive rebound by R. Foye,,67,81
292,3,2:00.0,D. Arthur misses 2-pt jump shot from 21 ft,,67,81
293,3,1:56.0,,Defensive rebound by A. Crabbe,67,81
294,3,1:34.0,,T. Frazier misses 2-pt jump shot from 20 ft,67,81
295,3,1:34.0,Defensive rebound by N. Jokić,,67,81
296,3,1:15.0,J. Nelson misses 2-pt jump shot from 21 ft,,67,81
297,3,1:14.0,,Defensive rebound by E. Davis,67,81
298,3,0:59.0,,Shooting foul by J. Nelson (drawn by M. Leonard),67,81
299,3,0:59.0,,M. Leonard makes free throw 1 of 2,67,82
300,3,0:59.0,,M. Harkless enters the game for A. Crabbe,67,82
301,3,0:59.0,,M. Leonard misses free throw 2 of 2,67,82
302,3,0:57.0,Defensive rebound by R. Foye,,67,82
303,3,0:40.0,Shooting foul by T. Frazier (drawn by N. Jokić),,67,82
304,3,0:40.0,N. Jokić makes free throw 1 of 2,,68,82
305,3,0:40.0,,C. McCollum enters the game for E. Davis,68,82
306,3,0:40.0,N. Jokić makes free throw 2 of 2,,69,82
307,3,0:32.0,,Turnover by C. McCollum (bad pass),69,82
308,3,0:32.0,,E. Davis enters the game for C. McCollum,69,82
309,3,0:20.0,Shooting foul by E. Davis (drawn by N. Jokić),,69,82
310,3,0:20.0,N. Jokić makes free throw 1 of 2,,70,82
311,3,0:20.0,,C. McCollum enters the game for E. Davis,70,82
312,3,0:20.0,G. Harris enters the game for D. Arthur,,70,82
313,3,0:20.0,N. Jokić makes free throw 2 of 2,,71,82
314,3,0:01.0,,C. McCollum makes 2-pt jump shot from 14 ft,71,84
315,4,11:46.0,R. Foye misses 2-pt layup at rim (block by E. Davis),,71,84
316,4,11:44.0,Offensive rebound by N. Jokić,,71,84
317,4,11:44.0,N. Jokić makes 2-pt layup from 1 ft,,73,84
318,4,11:21.0,,Turnover by T. Frazier (back court),73,84
319,4,11:12.0,R. Foye misses 2-pt jump shot from 20 ft,,73,84
320,4,11:11.0,,Defensive rebound by M. Harkless,73,84
321,4,10:49.0,,Turnover by M. Leonard (lost ball; steal by M. Miller),73,84
322,4,10:40.0,W. Barton makes 3-pt jump shot from 24 ft,,76,84
323,4,10:19.0,,M. Leonard misses 3-pt jump shot from 24 ft,76,84
324,4,10:18.0,,Offensive rebound by E. Davis,76,84
325,4,10:05.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by G. Henderson),76,87
326,4,9:56.0,Shooting foul by E. Davis (drawn by R. Foye),,76,87
327,4,9:56.0,R. Foye makes free throw 1 of 2,,77,87
328,4,9:56.0,,A. Aminu enters the game for E. Davis,77,87
329,4,9:56.0,,C. McCollum enters the game for T. Frazier,77,87
330,4,9:56.0,R. Foye makes free throw 2 of 2,,78,87
331,4,9:40.0,,C. McCollum makes 2-pt jump shot from 17 ft,78,89
332,4,9:31.0,Shooting foul by M. Leonard (drawn by R. Foye),,78,89
333,4,9:31.0,R. Foye makes free throw 1 of 2,,79,89
334,4,9:31.0,R. Foye makes free throw 2 of 2,,80,89
335,4,9:11.0,,A. Aminu makes 2-pt jump shot from 21 ft (assist by M. Leonard),80,91
336,4,8:55.0,G. Harris misses 2-pt layup at rim,,80,91
337,4,8:54.0,Offensive rebound by G. Harris,,80,91
338,4,8:54.0,G. Harris misses 2-pt layup at rim,,80,91
339,4,8:53.0,,Defensive rebound by A. Aminu,80,91
340,4,8:45.0,,M. Harkless makes 2-pt dunk at rim (assist by A. Aminu),80,93
341,4,8:45.0,Denver full timeout,,80,93
342,4,8:36.0,R. Foye misses 3-pt jump shot from 24 ft,,80,93
343,4,8:34.0,,Defensive rebound by M. Harkless,80,93
344,4,8:26.0,,A. Aminu misses 2-pt jump shot from 20 ft,80,93
345,4,8:26.0,,Offensive rebound by M. Leonard,80,93
346,4,8:25.0,,Turnover by M. Leonard (bad pass; steal by R. Foye),80,93
347,4,8:19.0,W. Barton misses 2-pt layup from 1 ft,,80,93
348,4,8:19.0,,Defensive rebound by A. Aminu,80,93
349,4,8:14.0,,C. McCollum misses 2-pt layup from 2 ft (block by N. Jokić),80,93
350,4,8:14.0,,Offensive rebound by Team,80,93
351,4,8:14.0,J. Nelson enters the game for R. Foye,,80,93
352,4,8:02.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by C. McCollum),80,96
353,4,7:52.0,W. Barton makes 3-pt jump shot from 25 ft,,83,96
354,4,7:38.0,,M. Harkless misses 2-pt dunk at rim (block by N. Jokić),83,96
355,4,7:37.0,Defensive rebound by G. Harris,,83,96
356,4,7:28.0,N. Jokić makes 2-pt layup from 1 ft (assist by G. Harris),,85,96
357,4,7:01.0,,C. McCollum misses 2-pt jump shot from 22 ft,85,96
358,4,7:01.0,,Offensive rebound by Team,85,96
359,4,7:01.0,,Turnover by Team (shot clock),85,96
360,4,7:01.0,K. Faried enters the game for N. Jokić,,85,96
361,4,7:01.0,,A. Crabbe enters the game for G. Henderson,85,96
362,4,6:46.0,W. Barton misses 2-pt jump shot from 5 ft,,85,96
363,4,6:44.0,Offensive rebound by W. Barton,,85,96
364,4,6:43.0,W. Barton misses 2-pt layup from 2 ft,,85,96
365,4,6:41.0,,Defensive rebound by A. Aminu,85,96
366,4,6:36.0,,Turnover by C. McCollum (lost ball; steal by J. Nelson),85,96
367,4,6:31.0,W. Barton makes 2-pt dunk at rim (assist by J. Nelson),,87,96
368,4,6:09.0,,Turnover by M. Harkless (lost ball),87,96
369,4,5:57.0,J. Nelson makes 2-pt jump shot from 14 ft,,89,96
370,4,5:57.0,,Portland full timeout,89,96
371,4,5:57.0,,M. Plumlee enters the game for M. Leonard,89,96
372,4,5:45.0,,A. Aminu misses 3-pt jump shot from 24 ft,89,96
373,4,5:44.0,Defensive rebound by J. Nelson,,89,96
374,4,5:23.0,W. Barton misses 2-pt layup from 1 ft,,89,96
375,4,5:22.0,,Defensive rebound by A. Aminu,89,96
376,4,5:18.0,,Turnover by A. Crabbe (step out of bounds),89,96
377,4,5:05.0,J. Nelson makes 2-pt layup from 2 ft (assist by W. Barton),,91,96
378,4,4:43.0,,C. McCollum makes 2-pt jump shot from 20 ft,91,98
379,4,4:26.0,W. Barton makes 2-pt jump shot from 17 ft,,93,98
380,4,4:01.0,,M. Harkless misses 2-pt dunk at rim (block by K. Faried),93,98
381,4,4:00.0,Defensive rebound by K. Faried,,93,98
382,4,3:46.0,W. Barton misses 3-pt jump shot from 25 ft,,93,98
