,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA LAKERS_ACTION,SACRAMENTO_SCORE,LA LAKERS_SCORE
88,1,2:07.0,,L. Williams misses 3-pt jump shot from 24 ft,23,14
89,1,2:06.0,Defensive rebound by K. Koufos,,23,14
90,1,1:55.0,M. Belinelli misses 2-pt jump shot from 17 ft,,23,14
91,1,1:54.0,Offensive rebound by Team,,23,14
92,1,1:54.0,D. Collison enters the game for R. Rondo,,23,14
93,1,1:54.0,Turnover by D. Collison (bad pass),,23,14
94,1,1:45.0,,Personal foul by D. Collison (drawn by D. Russell),23,14
95,1,1:45.0,,D. Russell makes free throw 1 of 2,23,15
96,1,1:45.0,,D. Russell makes free throw 2 of 2,23,16
97,1,1:24.0,D. Collison makes 2-pt layup from 1 ft,,25,16
98,1,1:16.0,,B. Bass makes 2-pt jump shot from 18 ft (assist by L. Williams),25,18
99,1,0:55.0,O. Casspi misses 3-pt jump shot from 26 ft,,25,18
100,1,0:54.0,,Defensive rebound by R. Kelly,25,18
101,1,0:49.0,,D. Russell misses 3-pt jump shot from 22 ft,25,18
102,1,0:42.0,Defensive rebound by D. Collison,,25,18
103,1,0:37.0,O. Casspi makes 2-pt jump shot from 5 ft (assist by W. Cauley-Stein),,27,18
104,1,0:21.0,,D. Russell misses 2-pt layup from 2 ft (block by W. Cauley-Stein),27,18
105,1,0:21.0,,Offensive rebound by Team,27,18
106,1,0:16.0,,D. Russell misses 2-pt jump shot from 13 ft,27,18
107,1,0:15.0,Defensive rebound by O. Casspi,,27,18
108,1,0:02.0,Shooting foul by A. Brown (drawn by W. Cauley-Stein),,27,18
109,1,0:02.0,W. Cauley-Stein misses free throw 1 of 2,,27,18
110,1,0:02.0,Offensive rebound by Team,,27,18
111,1,0:02.0,W. Cauley-Stein makes free throw 2 of 2,,28,18
112,2,11:35.0,,J. Clarkson misses 3-pt jump shot from 22 ft,28,18
113,2,11:34.0,Defensive rebound by W. Cauley-Stein,,28,18
114,2,11:26.0,Offensive foul by K. Koufos (drawn by R. Kelly),,28,18
115,2,11:26.0,Turnover by K. Koufos (offensive foul),,28,18
116,2,11:10.0,,B. Bass misses 2-pt jump shot from 6 ft,28,18
117,2,11:08.0,Defensive rebound by O. Casspi,,28,18
118,2,10:48.0,Shooting foul by A. Brown (drawn by D. Collison),,28,18
119,2,10:48.0,D. Collison makes free throw 1 of 2,,29,18
120,2,10:48.0,D. Collison makes free throw 2 of 2,,30,18
121,2,10:24.0,,D. Russell misses 2-pt jump shot from 21 ft,30,18
122,2,10:24.0,,Offensive rebound by Team,30,18
123,2,10:24.0,,Turnover by Team (shot clock),30,18
124,2,10:24.0,,K. Bryant enters the game for A. Brown,30,18
125,2,10:24.0,,J. Randle enters the game for R. Kelly,30,18
126,2,10:06.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,30,18
127,2,10:02.0,Offensive rebound by W. Cauley-Stein,,30,18
128,2,10:02.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,32,18
129,2,9:53.0,,Shooting foul by K. Koufos (drawn by B. Bass),32,18
130,2,9:53.0,,B. Bass makes free throw 1 of 2,32,19
131,2,9:53.0,,B. Bass makes free throw 2 of 2,32,20
132,2,9:42.0,O. Casspi misses 3-pt jump shot from 25 ft,,32,20
133,2,9:41.0,Offensive rebound by W. Cauley-Stein,,32,20
134,2,9:38.0,W. Cauley-Stein makes 2-pt layup at rim,,34,20
135,2,9:16.0,,D. Russell makes 2-pt layup at rim,34,22
136,2,9:02.0,M. Belinelli misses 2-pt jump shot from 17 ft,,34,22
137,2,9:00.0,,Defensive rebound by B. Bass,34,22
138,2,8:48.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by K. Bryant),34,25
139,2,8:35.0,K. Koufos misses 2-pt jump shot from 8 ft,,34,25
140,2,8:32.0,,Defensive rebound by D. Russell,34,25
141,2,8:26.0,,B. Bass makes 2-pt dunk at rim (assist by J. Randle),34,27
142,2,8:24.0,Sacramento full timeout,,34,27
143,2,8:24.0,D. Cousins enters the game for K. Koufos,,34,27
144,2,8:07.0,Shooting foul by B. Bass (drawn by D. Cousins),,34,27
145,2,8:07.0,D. Cousins makes free throw 1 of 2,,35,27
146,2,8:07.0,D. Cousins makes free throw 2 of 2,,36,27
147,2,7:56.0,,Def 3 sec tech foul by W. Cauley-Stein,36,27
148,2,7:56.0,,K. Bryant makes technical free throw,36,28
149,2,7:56.0,R. Gay enters the game for W. Cauley-Stein,,36,28
150,2,7:43.0,,J. Randle makes 2-pt dunk at rim (assist by B. Bass),36,30
151,2,7:32.0,R. Gay makes 2-pt jump shot from 15 ft (assist by M. Belinelli),,38,30
152,2,7:10.0,,J. Randle makes 2-pt layup at rim (assist by B. Bass),38,32
153,2,6:59.0,M. Belinelli misses 2-pt jump shot from 17 ft,,38,32
154,2,6:57.0,,Defensive rebound by J. Randle,38,32
155,2,6:51.0,R. Rondo enters the game for M. Belinelli,,38,32
156,2,6:51.0,,R. Hibbert enters the game for B. Bass,38,32
157,2,6:46.0,,K. Bryant makes 2-pt layup at rim (assist by D. Russell),38,34
158,2,6:33.0,Turnover by D. Cousins (lost ball; steal by K. Bryant),,38,34
159,2,6:17.0,,D. Russell misses 3-pt jump shot from 24 ft,38,34
160,2,6:16.0,Defensive rebound by O. Casspi,,38,34
161,2,6:01.0,D. Cousins makes 2-pt jump shot from 20 ft (assist by R. Rondo),,40,34
162,2,5:50.0,Official timeout,,40,34
163,2,5:36.0,,Turnover by K. Bryant (lost ball),40,34
164,2,5:30.0,D. Cousins misses 2-pt layup from 1 ft (block by R. Hibbert),,40,34
165,2,5:28.0,,Defensive rebound by J. Randle,40,34
166,2,5:22.0,,K. Bryant makes 3-pt jump shot from 23 ft (assist by D. Russell),40,37
167,2,5:13.0,O. Casspi misses 3-pt jump shot from 27 ft,,40,37
168,2,5:11.0,Offensive rebound by D. Cousins,,40,37
169,2,5:08.0,D. Cousins makes 2-pt layup from 1 ft,,42,37
170,2,4:49.0,,K. Bryant misses 3-pt jump shot from 26 ft,42,37
171,2,4:47.0,Defensive rebound by O. Casspi,,42,37
172,2,4:42.0,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),,44,37
173,2,4:40.0,,Personal foul by D. Cousins (drawn by J. Randle),44,37
174,2,4:40.0,B. McLemore enters the game for O. Casspi,,44,37
175,2,4:18.0,,K. Bryant makes 3-pt jump shot from 24 ft (assist by J. Randle),44,40
176,2,4:11.0,Shooting foul by D. Russell (drawn by D. Collison),,44,40
177,2,4:11.0,D. Collison misses free throw 1 of 2,,44,40
178,2,4:11.0,Offensive rebound by Team,,44,40
179,2,4:11.0,,L. Williams enters the game for D. Russell,44,40
180,2,4:11.0,D. Collison makes free throw 2 of 2,,45,40
181,2,3:59.0,,K. Bryant misses 3-pt jump shot from 25 ft,45,40
182,2,3:56.0,Defensive rebound by D. Cousins,,45,40
183,2,3:47.0,R. Gay misses 2-pt layup from 1 ft,,45,40
184,2,3:46.0,,Defensive rebound by J. Clarkson,45,40
185,2,3:39.0,,Shooting foul by R. Gay (drawn by J. Clarkson),45,40
186,2,3:39.0,,J. Clarkson makes free throw 1 of 2,45,41
187,2,3:39.0,W. Cauley-Stein enters the game for D. Collison,,45,41
188,2,3:39.0,,J. Clarkson makes free throw 2 of 2,45,42
189,2,3:27.0,,Violation by J. Clarkson (kicked ball),45,42
190,2,3:17.0,B. McLemore makes 2-pt layup at rim,,47,42
191,2,2:54.0,,Shooting foul by B. McLemore (drawn by K. Bryant),47,42
192,2,2:54.0,,LA Lakers full timeout,47,42
193,2,2:54.0,,K. Bryant makes free throw 1 of 2,47,43
194,2,2:54.0,,K. Bryant makes free throw 2 of 2,47,44
195,2,2:39.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by R. Rondo),,49,44
196,2,2:22.0,,L. Williams makes 2-pt layup from 1 ft,49,46
197,2,2:22.0,,Shooting foul by W. Cauley-Stein (drawn by L. Williams),49,46
198,2,2:22.0,,L. Williams makes free throw 1 of 1,49,47
199,2,2:08.0,D. Cousins makes 2-pt layup from 1 ft (assist by R. Rondo),,51,47
200,2,2:08.0,Shooting foul by R. Hibbert (drawn by D. Cousins),,51,47
201,2,2:08.0,D. Cousins makes free throw 1 of 1,,52,47
202,2,1:55.0,,K. Bryant misses 3-pt jump shot from 24 ft,52,47
203,2,1:55.0,Defensive rebound by B. McLemore,,52,47
204,2,1:44.0,D. Cousins misses 2-pt jump shot from 16 ft,,52,47
205,2,1:41.0,,Defensive rebound by K. Bryant,52,47
206,2,1:36.0,,L. Williams misses 3-pt jump shot from 23 ft,52,47
207,2,1:35.0,,Offensive rebound by R. Hibbert,52,47
208,2,1:30.0,,Personal foul by W. Cauley-Stein,52,47
209,2,1:30.0,,L. Williams makes free throw 1 of 2,52,48
210,2,1:30.0,O. Casspi enters the game for W. Cauley-Stein,,52,48
211,2,1:30.0,,L. Williams makes free throw 2 of 2,52,49
212,2,1:12.0,O. Casspi misses 3-pt jump shot from 22 ft,,52,49
213,2,1:12.0,Offensive rebound by Team,,52,49
214,2,1:05.0,R. Gay makes 2-pt layup at rim (assist by R. Rondo),,54,49
215,2,0:53.0,,Turnover by K. Bryant (bad pass; steal by D. Cousins),54,49
216,2,0:52.0,Personal foul by J. Randle (drawn by D. Cousins),,54,49
217,2,0:52.0,D. Cousins makes free throw 1 of 2,,55,49
218,2,0:52.0,D. Cousins makes free throw 2 of 2,,56,49
219,2,0:40.0,,R. Hibbert makes 2-pt jump shot from 14 ft (assist by J. Clarkson),56,51
220,2,0:30.0,D. Cousins misses 2-pt layup at rim,,56,51
221,2,0:30.0,,Defensive rebound by J. Randle,56,51
222,2,0:30.0,,Personal foul by D. Cousins (drawn by J. Randle),56,51
223,2,0:30.0,,J. Randle makes free throw 1 of 2,56,52
224,2,0:30.0,,J. Randle misses free throw 2 of 2,56,52
225,2,0:29.0,Defensive rebound by O. Casspi,,56,52
226,2,0:29.0,Personal foul by R. Hibbert (drawn by O. Casspi),,56,52
227,2,0:29.0,O. Casspi misses free throw 1 of 2,,56,52
228,2,0:29.0,Offensive rebound by Team,,56,52
229,2,0:29.0,K. Koufos enters the game for D. Cousins,,56,52
230,2,0:29.0,,B. Bass enters the game for R. Hibbert,56,52
231,2,0:29.0,O. Casspi makes free throw 2 of 2,,57,52
232,2,0:08.0,,K. Bryant misses 3-pt jump shot from 25 ft,57,52
233,2,0:07.0,,Offensive rebound by J. Clarkson,57,52
234,2,0:01.0,,K. Bryant misses 2-pt layup from 1 ft (block by K. Koufos),57,52
235,2,0:00.0,Defensive rebound by R. Gay,,57,52
236,3,11:33.0,,R. Hibbert misses 2-pt jump shot from 18 ft,57,52
237,3,11:33.0,,Offensive rebound by K. Bryant,57,52
238,3,11:33.0,,Personal foul by B. McLemore (drawn by K. Bryant),57,52
239,3,11:26.0,,Personal foul by B. McLemore,57,52
240,3,11:15.0,,L. Williams misses 3-pt jump shot from 24 ft,57,52
241,3,11:13.0,Defensive rebound by D. Cousins,,57,52
242,3,11:07.0,B. McLemore makes 2-pt jump shot from 12 ft,,59,52
243,3,10:59.0,,Turnover by R. Hibbert (offensive foul),59,52
244,3,10:59.0,,Offensive foul by R. Hibbert (drawn by B. McLemore),59,52
245,3,10:47.0,D. Cousins misses 2-pt layup at rim,,59,52
246,3,10:45.0,Offensive rebound by W. Cauley-Stein,,59,52
247,3,10:37.0,D. Cousins misses 2-pt jump shot from 5 ft,,59,52
248,3,10:35.0,,Defensive rebound by J. Randle,59,52
249,3,10:31.0,,J. Clarkson makes 2-pt dunk at rim,59,54
250,3,10:24.0,Shooting foul by R. Hibbert (drawn by D. Cousins),,59,54
251,3,10:24.0,D. Cousins makes free throw 1 of 2,,60,54
252,3,10:24.0,,B. Bass enters the game for R. Hibbert,60,54
253,3,10:24.0,D. Cousins makes free throw 2 of 2,,61,54
254,3,10:10.0,,J. Clarkson makes 2-pt jump shot from 7 ft (assist by K. Bryant),61,56
255,3,9:59.0,R. Gay misses 3-pt jump shot from 23 ft,,61,56
256,3,9:58.0,,Defensive rebound by B. Bass,61,56
257,3,9:49.0,,J. Clarkson makes 2-pt jump shot from 18 ft,61,58
258,3,9:32.0,Shooting foul by K. Bryant (drawn by R. Gay),,61,58
259,3,9:32.0,R. Gay misses free throw 1 of 2,,61,58
260,3,9:32.0,Offensive rebound by Team,,61,58
261,3,9:32.0,R. Gay makes free throw 2 of 2,,62,58
262,3,9:17.0,,Shooting foul by R. Gay (drawn by K. Bryant),62,58
263,3,9:17.0,,K. Bryant makes free throw 1 of 2,62,59
264,3,9:17.0,,K. Bryant makes free throw 2 of 2,62,60
265,3,9:06.0,R. Rondo misses 2-pt jump shot from 20 ft,,62,60
266,3,9:06.0,Offensive rebound by Team,,62,60
267,3,8:55.0,B. McLemore misses 2-pt jump shot from 21 ft,,62,60
268,3,8:55.0,,Defensive rebound by J. Clarkson,62,60
269,3,8:46.0,,J. Clarkson misses 2-pt layup at rim,62,60
270,3,8:45.0,Defensive rebound by W. Cauley-Stein,,62,60
271,3,8:41.0,R. Gay makes 2-pt dunk at rim (assist by R. Rondo),,64,60
272,3,8:18.0,,B. Bass misses 2-pt layup from 1 ft (block by W. Cauley-Stein),64,60
273,3,8:16.0,,Offensive rebound by B. Bass,64,60
274,3,8:13.0,,B. Bass misses 2-pt layup at rim,64,60
275,3,8:11.0,,Offensive rebound by K. Bryant,64,60
276,3,8:10.0,,K. Bryant misses 2-pt layup at rim,64,60
277,3,8:08.0,Defensive rebound by W. Cauley-Stein,,64,60
278,3,8:00.0,W. Cauley-Stein makes 2-pt jump shot from 17 ft (assist by D. Cousins),,66,60
279,3,7:53.0,,Shooting foul by B. McLemore (drawn by L. Williams),66,60
280,3,7:53.0,,L. Williams makes free throw 1 of 2,66,61
281,3,7:53.0,O. Casspi enters the game for B. McLemore,,66,61
282,3,7:53.0,,L. Williams misses free throw 2 of 2,66,61
283,3,7:51.0,Defensive rebound by D. Cousins,,66,61
284,3,7:35.0,R. Gay makes 3-pt jump shot from 22 ft (assist by R. Rondo),,69,61
285,3,7:11.0,,B. Bass misses 2-pt layup from 1 ft (block by R. Gay),69,61
286,3,7:09.0,Defensive rebound by D. Cousins,,69,61
287,3,7:07.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by R. Rondo),,71,61
288,3,7:07.0,,LA Lakers full timeout,71,61
289,3,6:51.0,,J. Randle misses 2-pt layup from 1 ft,71,61
290,3,6:51.0,,Offensive rebound by J. Randle,71,61
291,3,6:46.0,,J. Randle misses 2-pt hook shot from 3 ft,71,61
292,3,6:44.0,Defensive rebound by W. Cauley-Stein,,71,61
293,3,6:40.0,Turnover by R. Rondo (lost ball; steal by L. Williams),,71,61
294,3,6:32.0,,B. Bass makes 2-pt dunk at rim (assist by K. Bryant),71,63
295,3,6:09.0,W. Cauley-Stein misses 2-pt jump shot from 16 ft,,71,63
296,3,6:09.0,Offensive rebound by W. Cauley-Stein,,71,63
297,3,6:08.0,R. Rondo misses 2-pt layup from 2 ft,,71,63
298,3,6:08.0,Offensive rebound by Team,,71,63
299,3,6:08.0,,Loose ball foul by K. Bryant (drawn by W. Cauley-Stein),71,63
300,3,6:08.0,M. Belinelli enters the game for W. Cauley-Stein,,71,63
301,3,5:55.0,R. Rondo makes 2-pt layup from 1 ft (assist by M. Belinelli),,73,63
302,3,5:43.0,,Shooting foul by R. Gay (drawn by L. Williams),73,63
303,3,5:43.0,,L. Williams makes free throw 1 of 3,73,64
304,3,5:43.0,,L. Williams makes free throw 2 of 3,73,65
305,3,5:43.0,,D. Russell enters the game for J. Clarkson,73,65
306,3,5:43.0,,L. Williams makes free throw 3 of 3,73,66
307,3,5:27.0,D. Cousins misses 2-pt hook shot from 5 ft,,73,66
308,3,5:26.0,,Defensive rebound by J. Randle,73,66
309,3,5:17.0,,Turnover by B. Bass (lost ball; steal by M. Belinelli),73,66
310,3,5:09.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by R. Rondo),,76,66
311,3,4:51.0,,L. Williams misses 2-pt jump shot from 16 ft,76,66
312,3,4:50.0,Defensive rebound by R. Rondo,,76,66
313,3,4:48.0,Offensive foul by D. Cousins (drawn by L. Williams),,76,66
314,3,4:48.0,Turnover by D. Cousins (offensive foul),,76,66
315,3,4:48.0,,A. Brown enters the game for K. Bryant,76,66
316,3,4:26.0,,J. Randle misses 2-pt hook shot from 10 ft,76,66
317,3,4:25.0,,Offensive rebound by B. Bass,76,66
318,3,4:22.0,,D. Russell misses 2-pt jump shot from 8 ft,76,66
319,3,4:20.0,Defensive rebound by R. Rondo,,76,66
320,3,3:56.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by R. Gay),,79,66
321,3,3:43.0,,A. Brown misses 3-pt jump shot from 23 ft,79,66
322,3,3:43.0,Defensive rebound by R. Gay,,79,66
323,3,3:37.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by R. Rondo),,82,66
324,3,3:37.0,,LA Lakers full timeout,82,66
325,3,3:37.0,K. Koufos enters the game for R. Gay,,82,66
326,3,3:21.0,,D. Russell misses 2-pt jump shot from 8 ft,82,66
327,3,3:21.0,Defensive rebound by K. Koufos,,82,66
328,3,3:12.0,M. Belinelli misses 3-pt jump shot from 24 ft,,82,66
329,3,3:11.0,,Defensive rebound by J. Randle,82,66
330,3,2:57.0,,B. Bass makes 2-pt dunk at rim,82,68
331,3,2:57.0,,Shooting foul by K. Koufos (drawn by B. Bass),82,68
332,3,2:57.0,Sacramento full timeout,,82,68
333,3,2:57.0,,R. Kelly enters the game for J. Randle,82,68
334,3,2:57.0,,B. Bass makes free throw 1 of 1,82,69
335,3,2:40.0,D. Cousins makes 2-pt hook shot from 3 ft,,84,69
336,3,2:23.0,,L. Williams misses 3-pt jump shot from 25 ft,84,69
337,3,2:23.0,Defensive rebound by O. Casspi,,84,69
338,3,2:11.0,M. Belinelli misses 2-pt jump shot from 18 ft,,84,69
339,3,2:10.0,,Defensive rebound by D. Russell,84,69
340,3,2:01.0,,R. Kelly misses 2-pt layup from 2 ft,84,69
341,3,2:00.0,,Offensive rebound by B. Bass,84,69
342,3,1:55.0,,B. Bass makes 2-pt dunk at rim (assist by R. Kelly),84,71
343,3,1:35.0,D. Cousins makes 2-pt layup from 2 ft (assist by R. Rondo),,86,71
344,3,1:26.0,,D. Russell makes 2-pt jump shot from 8 ft,86,73
345,3,1:06.0,D. Collison enters the game for R. Rondo,,86,73
346,3,1:06.0,W. Cauley-Stein enters the game for D. Cousins,,86,73
347,3,1:01.0,O. Casspi misses 2-pt jump shot from 14 ft,,86,73
348,3,1:00.0,,Defensive rebound by R. Kelly,86,73
349,3,0:50.0,,R. Kelly misses 3-pt jump shot from 24 ft,86,73
350,3,0:50.0,Defensive rebound by O. Casspi,,86,73
351,3,0:44.0,Turnover by O. Casspi (traveling),,86,73
352,3,0:32.0,,B. Bass makes 2-pt dunk at rim (assist by L. Williams),86,75
353,3,0:13.0,Turnover by K. Koufos (3 sec),,86,75
354,3,0:06.0,,D. Russell makes 2-pt layup from 2 ft,86,77
355,3,0:01.0,M. Belinelli misses 3-pt jump shot from 35 ft,,86,77
356,3,0:00.0,Offensive rebound by Team,,86,77
357,4,11:45.0,K. Koufos misses 2-pt layup from 1 ft (block by B. Bass),,86,77
358,4,11:44.0,,Defensive rebound by A. Brown,86,77
359,4,11:29.0,,A. Brown misses 3-pt jump shot from 26 ft,86,77
360,4,11:28.0,Defensive rebound by K. Koufos,,86,77
361,4,11:12.0,M. Belinelli misses 2-pt jump shot from 15 ft,,86,77
362,4,11:11.0,Offensive rebound by K. Koufos,,86,77
363,4,11:03.0,O. Casspi misses 2-pt layup from 1 ft (block by B. Bass),,86,77
364,4,11:01.0,Offensive rebound by K. Koufos,,86,77
365,4,11:01.0,K. Koufos makes 2-pt layup from 1 ft,,88,77
366,4,10:47.0,,D. Russell makes 3-pt jump shot from 25 ft,88,80
367,4,10:30.0,O. Casspi makes 2-pt layup from 1 ft (assist by M. Belinelli),,90,80
368,4,10:30.0,Shooting foul by R. Kelly (drawn by O. Casspi),,90,80
369,4,10:30.0,R. Gay enters the game for K. Koufos,,90,80
370,4,10:30.0,,J. Clarkson enters the game for L. Williams,90,80
371,4,10:30.0,O. Casspi makes free throw 1 of 1,,91,80
372,4,10:13.0,,A. Brown makes 2-pt layup at rim,91,82
373,4,10:07.0,D. Collison misses 2-pt layup from 1 ft (block by B. Bass),,91,82
374,4,10:05.0,,Defensive rebound by R. Kelly,91,82
375,4,9:59.0,,Turnover by D. Russell (bad pass; steal by W. Cauley-Stein),91,82
376,4,9:50.0,M. Belinelli misses 3-pt jump shot from 24 ft,,91,82
377,4,9:49.0,,Defensive rebound by J. Clarkson,91,82
378,4,9:40.0,,J. Clarkson makes 2-pt layup at rim (assist by D. Russell),91,84
379,4,9:40.0,Sacramento full timeout,,91,84
380,4,9:21.0,Turnover by O. Casspi (traveling),,91,84
381,4,9:03.0,,B. Bass misses 2-pt dunk at rim (block by O. Casspi),91,84
382,4,8:59.0,,Offensive rebound by B. Bass,91,84
383,4,8:52.0,,D. Russell misses 3-pt jump shot from 24 ft,91,84
384,4,8:51.0,Defensive rebound by M. Belinelli,,91,84
385,4,8:34.0,O. Casspi misses 3-pt jump shot from 27 ft,,91,84
386,4,8:33.0,,Defensive rebound by A. Brown,91,84
