,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ATLANTA_ACTION,MILWAUKEE_SCORE,ATLANTA_SCORE
135,2,8:14.0,,J. Teague enters the game for D. Schröder,39,38
136,2,8:14.0,,K. Korver enters the game for T. Hardaway,39,38
137,2,8:14.0,,K. Bazemore enters the game for M. Scott,39,38
138,2,8:14.0,M. Plumlee enters the game for G. Monroe,,39,38
139,2,8:02.0,,A. Horford makes 2-pt layup from 1 ft (assist by J. Teague),39,40
140,2,7:50.0,Turnover by O. Mayo (bad pass),,39,40
141,2,7:34.0,,Personal block foul by G. Antetokounmpo (drawn by A. Horford),39,40
142,2,7:25.0,,P. Millsap misses 2-pt dunk at rim (block by M. Plumlee),39,40
143,2,7:24.0,,Offensive rebound by A. Horford,39,40
144,2,7:20.0,,K. Bazemore misses 3-pt jump shot from 23 ft,39,40
145,2,7:19.0,Defensive rebound by O. Mayo,,39,40
146,2,7:13.0,R. Vaughn makes 2-pt layup from 1 ft (assist by O. Mayo),,41,40
147,2,7:01.0,,A. Horford misses 3-pt jump shot from 24 ft,41,40
148,2,7:00.0,Defensive rebound by G. Antetokounmpo,,41,40
149,2,6:42.0,Turnover by M. Plumlee (lost ball; steal by K. Korver),,41,40
150,2,6:32.0,,J. Teague misses 3-pt jump shot from 26 ft,41,40
151,2,6:30.0,Defensive rebound by M. Plumlee,,41,40
152,2,6:15.0,J. Parker misses 2-pt jump shot from 15 ft,,41,40
153,2,6:14.0,,Defensive rebound by A. Horford,41,40
154,2,6:02.0,,P. Millsap misses 2-pt jump shot from 12 ft,41,40
155,2,5:59.0,Defensive rebound by J. Parker,,41,40
156,2,5:53.0,Turnover by O. Mayo (bad pass),,41,40
157,2,5:53.0,Official timeout,,41,40
158,2,5:53.0,,M. Scott enters the game for A. Horford,41,40
159,2,5:53.0,K. Middleton enters the game for O. Mayo,,41,40
160,2,5:39.0,,M. Scott misses 2-pt jump shot from 4 ft,41,40
161,2,5:37.0,Defensive rebound by G. Antetokounmpo,,41,40
162,2,5:22.0,Personal foul by K. Bazemore (drawn by M. Plumlee),,41,40
163,2,5:12.0,G. Antetokounmpo makes 2-pt jump shot from 19 ft (assist by K. Middleton),,43,40
164,2,5:02.0,,J. Teague makes 2-pt layup from 1 ft,43,42
165,2,4:50.0,K. Middleton misses 2-pt jump shot from 13 ft,,43,42
166,2,4:49.0,,Defensive rebound by K. Bazemore,43,42
167,2,4:38.0,,Personal foul by M. Plumlee (drawn by P. Millsap),43,42
168,2,4:36.0,,Personal foul by R. Vaughn (drawn by J. Teague),43,42
169,2,4:26.0,,J. Teague misses 2-pt jump shot from 9 ft (block by R. Vaughn),43,42
170,2,4:24.0,,Offensive rebound by J. Teague,43,42
171,2,4:23.0,,J. Teague misses 2-pt layup from 1 ft,43,42
172,2,4:21.0,Defensive rebound by R. Vaughn,,43,42
173,2,4:20.0,Turnover by R. Vaughn (bad pass; steal by K. Korver),,43,42
174,2,4:09.0,,P. Millsap misses 2-pt jump shot from 7 ft,43,42
175,2,4:06.0,Defensive rebound by J. Parker,,43,42
176,2,3:56.0,Turnover by G. Antetokounmpo (bad pass; steal by K. Bazemore),,43,42
177,2,3:51.0,,J. Teague misses 2-pt layup at rim,43,42
178,2,3:50.0,Defensive rebound by G. Antetokounmpo,,43,42
179,2,3:44.0,R. Vaughn misses 2-pt layup from 1 ft,,43,42
180,2,3:41.0,Offensive rebound by M. Plumlee,,43,42
181,2,3:32.0,Shooting foul by M. Scott (drawn by J. Parker),,43,42
182,2,3:32.0,J. Parker misses free throw 1 of 2,,43,42
183,2,3:32.0,Offensive rebound by Team,,43,42
184,2,3:32.0,,D. Schröder enters the game for J. Teague,43,42
185,2,3:32.0,J. Parker makes free throw 2 of 2,,44,42
186,2,3:17.0,,Turnover by M. Scott (lost ball; steal by M. Plumlee),44,42
187,2,3:13.0,Shooting foul by K. Korver (drawn by K. Middleton),,44,42
188,2,3:13.0,K. Middleton makes free throw 1 of 2,,45,42
189,2,3:13.0,,A. Horford enters the game for M. Scott,45,42
190,2,3:13.0,K. Middleton makes free throw 2 of 2,,46,42
191,2,3:00.0,,K. Korver makes 2-pt jump shot from 18 ft (assist by A. Horford),46,44
192,2,2:41.0,R. Vaughn misses 3-pt jump shot from 24 ft,,46,44
193,2,2:39.0,Offensive rebound by M. Plumlee,,46,44
194,2,2:33.0,G. Antetokounmpo makes 2-pt jump shot from 19 ft (assist by K. Middleton),,48,44
195,2,2:23.0,,P. Millsap misses 2-pt jump shot from 10 ft (block by G. Antetokounmpo),48,44
196,2,2:21.0,Defensive rebound by J. Parker,,48,44
197,2,2:02.0,M. Plumlee makes 2-pt dunk at rim (assist by R. Vaughn),,50,44
198,2,1:45.0,,K. Bazemore misses 3-pt jump shot from 25 ft,50,44
199,2,1:43.0,,Offensive rebound by A. Horford,50,44
200,2,1:39.0,,P. Millsap makes 3-pt jump shot from 22 ft (assist by K. Bazemore),50,47
201,2,1:15.0,J. Parker makes 2-pt jump shot from 19 ft,,52,47
202,2,1:04.0,,D. Schröder misses 3-pt jump shot from 25 ft,52,47
203,2,1:02.0,Defensive rebound by M. Plumlee,,52,47
204,2,0:40.0,Personal foul by K. Korver (drawn by J. Parker),,52,47
205,2,0:40.0,Milwaukee full timeout,,52,47
206,2,0:40.0,,T. Hardaway enters the game for K. Bazemore,52,47
207,2,0:40.0,J. Parker makes free throw 1 of 2,,53,47
208,2,0:40.0,J. Parker makes free throw 2 of 2,,54,47
209,2,0:34.0,,K. Bazemore enters the game for T. Hardaway,54,47
210,2,0:33.0,,Turnover by K. Bazemore (step out of bounds),54,47
211,2,0:33.0,,T. Hardaway enters the game for K. Korver,54,47
212,2,0:10.0,R. Vaughn misses 3-pt jump shot from 24 ft,,54,47
213,2,0:09.0,Offensive rebound by J. Parker,,54,47
214,2,0:09.0,Turnover by Team (shot clock),,54,47
215,2,0:09.0,,K. Korver enters the game for K. Bazemore,54,47
216,2,0:01.0,,P. Millsap makes 3-pt jump shot from 24 ft (assist by D. Schröder),54,50
217,2,0:00.0,K. Middleton misses 3-pt jump shot from 45 ft,,54,50
218,2,0:00.0,Offensive rebound by Team,,54,50
219,3,11:38.0,,Shooting foul by G. Antetokounmpo (drawn by P. Millsap),54,50
220,3,11:38.0,,P. Millsap makes free throw 1 of 2,54,51
221,3,11:38.0,,P. Millsap misses free throw 2 of 2,54,51
222,3,11:37.0,Defensive rebound by J. Parker,,54,51
223,3,11:20.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,54,51
224,3,11:19.0,,Defensive rebound by K. Bazemore,54,51
225,3,11:10.0,,P. Millsap makes 2-pt layup from 1 ft,54,53
226,3,11:10.0,,Violation by Team (delay of game),54,53
227,3,10:57.0,Turnover by M. Plumlee (lost ball; steal by J. Teague),,54,53
228,3,10:53.0,,J. Teague makes 2-pt layup at rim,54,55
229,3,10:47.0,M. Carter-Williams makes 2-pt jump shot from 18 ft,,56,55
230,3,10:25.0,Violation by M. Plumlee (def goaltending),,56,55
231,3,10:25.0,,P. Millsap makes 2-pt layup from 1 ft (assist by J. Teague),56,57
232,3,10:15.0,Shooting foul by J. Teague (drawn by M. Carter-Williams),,56,57
233,3,10:15.0,M. Carter-Williams makes free throw 1 of 2,,57,57
234,3,10:15.0,M. Carter-Williams misses free throw 2 of 2,,57,57
235,3,10:14.0,,Defensive rebound by K. Bazemore,57,57
236,3,10:01.0,,Turnover by J. Teague (lost ball),57,57
237,3,9:40.0,J. Parker makes 2-pt dunk at rim (assist by M. Carter-Williams),,59,57
238,3,9:27.0,,A. Horford makes 2-pt jump shot from 22 ft (assist by J. Teague),59,59
239,3,9:12.0,K. Middleton misses 2-pt jump shot from 17 ft,,59,59
240,3,9:10.0,,Defensive rebound by J. Teague,59,59
241,3,9:06.0,,J. Teague misses 2-pt layup at rim (block by K. Middleton),59,59
242,3,9:04.0,Defensive rebound by M. Carter-Williams,,59,59
243,3,8:48.0,M. Plumlee misses 2-pt dunk at rim,,59,59
244,3,8:46.0,,Defensive rebound by A. Horford,59,59
245,3,8:41.0,,P. Millsap misses 3-pt jump shot from 24 ft,59,59
246,3,8:39.0,Defensive rebound by G. Antetokounmpo,,59,59
247,3,8:23.0,M. Carter-Williams misses 3-pt jump shot from 23 ft,,59,59
248,3,8:21.0,Offensive rebound by M. Plumlee,,59,59
249,3,8:17.0,J. Parker makes 2-pt layup at rim,,61,59
250,3,7:59.0,,K. Bazemore makes 2-pt jump shot from 20 ft (assist by J. Teague),61,61
251,3,7:44.0,Personal foul by P. Millsap (drawn by G. Antetokounmpo),,61,61
252,3,7:30.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft,,61,61
253,3,7:28.0,Offensive rebound by G. Antetokounmpo,,61,61
254,3,7:28.0,G. Antetokounmpo makes 2-pt layup at rim,,63,61
255,3,7:17.0,Violation by M. Carter-Williams (kicked ball),,63,61
256,3,7:17.0,G. Monroe enters the game for M. Plumlee,,63,61
257,3,7:11.0,,Turnover by J. Teague (bad pass),63,61
258,3,6:53.0,K. Middleton misses 2-pt jump shot from 12 ft,,63,61
259,3,6:52.0,Offensive rebound by M. Carter-Williams,,63,61
260,3,6:46.0,,Atlanta full timeout,63,61
261,3,6:46.0,,T. Sefolosha enters the game for K. Korver,63,61
262,3,6:44.0,Personal foul by T. Sefolosha (drawn by K. Middleton),,63,61
263,3,6:44.0,,D. Schröder enters the game for J. Teague,63,61
264,3,6:44.0,,K. Korver enters the game for K. Bazemore,63,61
265,3,6:32.0,M. Carter-Williams misses 3-pt jump shot from 24 ft,,63,61
266,3,6:29.0,Offensive rebound by K. Middleton,,63,61
267,3,6:24.0,G. Monroe misses 2-pt layup from 1 ft (block by P. Millsap),,63,61
268,3,6:22.0,,Defensive rebound by P. Millsap,63,61
269,3,6:06.0,,T. Sefolosha misses 2-pt jump shot from 16 ft,63,61
270,3,6:02.0,Defensive rebound by J. Parker,,63,61
271,3,5:51.0,,M. Muscala enters the game for A. Horford,63,61
272,3,5:45.0,J. Parker makes 2-pt jump shot from 13 ft,,65,61
273,3,5:19.0,,P. Millsap misses 3-pt jump shot from 25 ft,65,61
274,3,5:17.0,Defensive rebound by G. Antetokounmpo,,65,61
275,3,5:09.0,G. Antetokounmpo misses 2-pt layup from 1 ft,,65,61
276,3,5:08.0,Offensive rebound by G. Monroe,,65,61
277,3,5:08.0,G. Monroe makes 2-pt layup at rim,,67,61
278,3,4:56.0,,Shooting foul by G. Monroe (drawn by P. Millsap),67,61
279,3,4:56.0,,P. Millsap makes free throw 1 of 2,67,62
280,3,4:56.0,,T. Hardaway enters the game for K. Korver,67,62
281,3,4:56.0,,P. Millsap misses free throw 2 of 2,67,62
282,3,4:50.0,Defensive rebound by G. Monroe,,67,62
283,3,4:35.0,G. Monroe misses 2-pt hook shot from 2 ft,,67,62
284,3,4:33.0,,Defensive rebound by D. Schröder,67,62
285,3,4:26.0,,T. Sefolosha misses 3-pt jump shot from 25 ft,67,62
286,3,4:24.0,Defensive rebound by G. Antetokounmpo,,67,62
287,3,4:11.0,Shooting foul by M. Muscala (drawn by G. Monroe),,67,62
288,3,4:11.0,G. Monroe makes free throw 1 of 2,,68,62
289,3,4:11.0,G. Monroe makes free throw 2 of 2,,69,62
290,3,3:58.0,,D. Schröder makes 2-pt jump shot from 14 ft (assist by T. Hardaway),69,64
291,3,3:36.0,K. Middleton misses 3-pt jump shot from 24 ft,,69,64
292,3,3:35.0,,Defensive rebound by M. Muscala,69,64
293,3,3:25.0,,Turnover by D. Schröder (lost ball; steal by K. Middleton),69,64
294,3,3:22.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by G. Monroe),,71,64
295,3,2:56.0,,T. Hardaway misses 3-pt jump shot from 23 ft,71,64
296,3,2:55.0,Defensive rebound by M. Carter-Williams,,71,64
297,3,2:46.0,K. Middleton misses 2-pt jump shot from 12 ft,,71,64
298,3,2:45.0,,Defensive rebound by D. Schröder,71,64
299,3,2:40.0,,T. Hardaway misses 2-pt layup from 1 ft,71,64
300,3,2:40.0,Defensive rebound by G. Antetokounmpo,,71,64
301,3,2:40.0,Personal foul by T. Sefolosha (drawn by G. Antetokounmpo),,71,64
302,3,2:40.0,Milwaukee full timeout,,71,64
303,3,2:40.0,,A. Horford enters the game for M. Muscala,71,64
304,3,2:40.0,R. Vaughn enters the game for J. Parker,,71,64
305,3,2:40.0,G. Antetokounmpo makes free throw 1 of 2,,72,64
306,3,2:40.0,G. Antetokounmpo misses free throw 2 of 2,,72,64
307,3,2:38.0,,Defensive rebound by T. Sefolosha,72,64
308,3,2:24.0,,Personal block foul by G. Antetokounmpo (drawn by D. Schröder),72,64
309,3,2:24.0,,M. Scott enters the game for P. Millsap,72,64
310,3,2:22.0,,Personal foul by M. Carter-Williams (drawn by D. Schröder),72,64
311,3,2:22.0,O. Mayo enters the game for M. Carter-Williams,,72,64
312,3,2:14.0,,M. Scott misses 3-pt jump shot from 23 ft,72,64
313,3,2:12.0,Defensive rebound by O. Mayo,,72,64
314,3,1:58.0,G. Monroe makes 2-pt jump shot from 16 ft,,74,64
315,3,1:39.0,,A. Horford makes 2-pt jump shot from 21 ft (assist by T. Hardaway),74,66
316,3,1:20.0,G. Monroe misses 2-pt hook shot from 8 ft,,74,66
317,3,1:18.0,,Defensive rebound by D. Schröder,74,66
318,3,1:02.0,,M. Scott makes 2-pt hook shot from 9 ft (assist by D. Schröder),74,68
319,3,0:40.0,Turnover by K. Middleton (lost ball; steal by T. Sefolosha),,74,68
320,3,0:34.0,,T. Sefolosha misses 2-pt layup at rim (block by G. Antetokounmpo),74,68
321,3,0:34.0,,Offensive rebound by Team,74,68
322,3,0:31.0,,D. Schröder misses 3-pt jump shot from 25 ft,74,68
323,3,0:29.0,Defensive rebound by G. Antetokounmpo,,74,68
324,3,0:10.0,G. Monroe misses 2-pt layup at rim (block by T. Hardaway),,74,68
325,3,0:10.0,Offensive rebound by Team,,74,68
326,3,0:08.0,Shooting foul by M. Scott (drawn by G. Monroe),,74,68
327,3,0:08.0,G. Monroe misses free throw 1 of 2,,74,68
328,3,0:08.0,Offensive rebound by Team,,74,68
329,3,0:08.0,,K. Korver enters the game for T. Sefolosha,74,68
330,3,0:08.0,G. Monroe makes free throw 2 of 2,,75,68
331,3,0:01.0,,D. Schröder misses 2-pt layup at rim (block by G. Monroe),75,68
332,3,0:00.0,,Offensive rebound by Team,75,68
333,4,11:36.0,M. Plumlee makes 2-pt hook shot from 6 ft (assist by O. Mayo),,77,68
334,4,11:21.0,,Personal foul by R. Vaughn (drawn by T. Sefolosha),77,68
335,4,11:13.0,,K. Korver makes 2-pt jump shot from 21 ft (assist by D. Schröder),77,70
336,4,11:01.0,Personal foul by D. Schröder (drawn by O. Mayo),,77,70
337,4,11:00.0,Turnover by M. Plumlee (traveling),,77,70
338,4,10:52.0,,A. Horford misses 3-pt jump shot from 24 ft,77,70
339,4,10:49.0,,Offensive rebound by T. Sefolosha,77,70
340,4,10:47.0,,K. Korver misses 3-pt jump shot from 24 ft,77,70
341,4,10:44.0,Defensive rebound by O. Mayo,,77,70
342,4,10:36.0,O. Mayo misses 3-pt jump shot from 25 ft,,77,70
343,4,10:35.0,,Defensive rebound by M. Scott,77,70
344,4,10:29.0,,T. Sefolosha makes 2-pt layup at rim (assist by D. Schröder),77,72
345,4,10:18.0,G. Antetokounmpo misses 2-pt jump shot from 7 ft,,77,72
346,4,10:16.0,,Defensive rebound by D. Schröder,77,72
347,4,10:12.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Schröder),77,75
348,4,10:10.0,Milwaukee full timeout,,77,75
349,4,10:10.0,M. Carter-Williams enters the game for R. Vaughn,,77,75
350,4,9:56.0,Shooting foul by K. Korver (drawn by M. Carter-Williams),,77,75
351,4,9:56.0,M. Carter-Williams makes free throw 1 of 2,,78,75
352,4,9:56.0,M. Carter-Williams misses free throw 2 of 2,,78,75
353,4,9:55.0,,Defensive rebound by A. Horford,78,75
354,4,9:38.0,,A. Horford misses 2-pt jump shot from 14 ft,78,75
355,4,9:35.0,Defensive rebound by M. Carter-Williams,,78,75
356,4,9:27.0,J. Parker misses 2-pt jump shot from 18 ft,,78,75
357,4,9:26.0,,Defensive rebound by K. Korver,78,75
358,4,9:17.0,,M. Scott misses 3-pt jump shot from 25 ft,78,75
359,4,9:15.0,,Offensive rebound by A. Horford,78,75
360,4,9:15.0,,A. Horford misses 2-pt layup at rim,78,75
361,4,9:14.0,Defensive rebound by Team,,78,75
362,4,8:56.0,Turnover by G. Antetokounmpo (lost ball; steal by A. Horford),,78,75
363,4,8:54.0,,T. Sefolosha makes 2-pt layup at rim,78,77
364,4,8:54.0,,Shooting foul by M. Plumlee (drawn by T. Sefolosha),78,77
365,4,8:54.0,G. Monroe enters the game for M. Plumlee,,78,77
366,4,8:54.0,,K. Bazemore enters the game for K. Korver,78,77
367,4,8:54.0,,T. Sefolosha misses free throw 1 of 1,78,77
368,4,8:53.0,Defensive rebound by J. Parker,,78,77
369,4,8:42.0,O. Mayo misses 2-pt jump shot from 18 ft,,78,77
370,4,8:41.0,,Defensive rebound by M. Scott,78,77
371,4,8:28.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,78,77
372,4,8:26.0,Defensive rebound by O. Mayo,,78,77
373,4,8:20.0,O. Mayo makes 3-pt jump shot from 24 ft,,81,77
374,4,8:03.0,,D. Schröder makes 3-pt jump shot from 24 ft,81,80
375,4,7:47.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,81,80
