,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,BROOKLYN_ACTION,CLEVELAND_SCORE,BROOKLYN_SCORE
36,1,6:33.0,Defensive rebound by J. Smith,,8,10
37,1,6:27.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,11,10
38,1,6:11.0,,B. Lopez misses 2-pt jump shot from 10 ft,11,10
39,1,6:10.0,,Offensive rebound by B. Lopez,11,10
40,1,6:01.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by D. Sloan),11,13
41,1,5:57.0,Cleveland full timeout,,11,13
42,1,5:52.0,K. Love makes 2-pt dunk at rim (assist by L. James),,13,13
43,1,5:36.0,,Turnover by D. Sloan (bad pass),13,13
44,1,5:28.0,Turnover by L. James (bad pass; steal by D. Sloan),,13,13
45,1,5:25.0,,D. Sloan makes 2-pt layup from 2 ft,13,15
46,1,5:09.0,T. Mozgov misses 2-pt layup from 2 ft,,13,15
47,1,5:08.0,Offensive rebound by T. Mozgov,,13,15
48,1,5:02.0,T. Mozgov makes 2-pt layup from 2 ft,,15,15
49,1,4:42.0,,J. Johnson misses 2-pt jump shot from 19 ft,15,15
50,1,4:41.0,Defensive rebound by K. Love,,15,15
51,1,4:37.0,Personal foul by J. Johnson (drawn by T. Mozgov),,15,15
52,1,4:37.0,M. Dellavedova enters the game for K. Irving,,15,15
53,1,4:37.0,T. Thompson enters the game for T. Mozgov,,15,15
54,1,4:29.0,J. Smith misses 2-pt jump shot from 16 ft,,15,15
55,1,4:28.0,,Defensive rebound by D. Sloan,15,15
56,1,4:20.0,,D. Sloan misses 2-pt jump shot from 18 ft,15,15
57,1,4:19.0,Defensive rebound by K. Love,,15,15
58,1,4:08.0,L. James makes 2-pt layup from 1 ft,,17,15
59,1,3:48.0,,W. Ellington misses 3-pt jump shot from 24 ft,17,15
60,1,3:47.0,Defensive rebound by K. Love,,17,15
61,1,3:40.0,J. Smith misses 2-pt layup from 2 ft (block by W. Ellington),,17,15
62,1,3:39.0,,Defensive rebound by Team,17,15
63,1,3:25.0,,D. Sloan misses 3-pt jump shot from 24 ft,17,15
64,1,3:24.0,,Offensive rebound by B. Lopez,17,15
65,1,3:14.0,,Turnover by D. Sloan (bad pass; steal by K. Love),17,15
66,1,3:10.0,L. James makes 2-pt dunk at rim (assist by T. Thompson),,19,15
67,1,3:00.0,,Brooklyn full timeout,19,15
68,1,3:00.0,,S. Larkin enters the game for D. Sloan,19,15
69,1,2:47.0,,Turnover by B. Lopez (bad pass; steal by L. James),19,15
70,1,2:44.0,L. James makes 2-pt layup from 2 ft,,21,15
71,1,2:33.0,,Personal foul by M. Dellavedova (drawn by B. Lopez),21,15
72,1,2:33.0,,B. Bogdanović enters the game for W. Ellington,21,15
73,1,2:33.0,I. Shumpert enters the game for J. Smith,,21,15
74,1,2:23.0,,B. Lopez misses 2-pt hook shot from 9 ft,21,15
75,1,2:22.0,Defensive rebound by L. James,,21,15
76,1,2:03.0,I. Shumpert misses 2-pt jump shot from 12 ft,,21,15
77,1,2:02.0,Offensive rebound by T. Thompson,,21,15
78,1,1:51.0,I. Shumpert misses 2-pt jump shot from 18 ft,,21,15
79,1,1:50.0,,Defensive rebound by B. Lopez,21,15
80,1,1:31.0,,S. Larkin misses 2-pt layup from 2 ft,21,15
81,1,1:30.0,Defensive rebound by K. Love,,21,15
82,1,1:21.0,M. Dellavedova makes 2-pt jump shot from 23 ft,,23,15
83,1,1:10.0,,T. Young makes 2-pt dunk at rim (assist by J. Johnson),23,17
84,1,0:46.0,L. James misses 2-pt jump shot from 20 ft,,23,17
85,1,0:46.0,,Defensive rebound by B. Bogdanović,23,17
86,1,0:35.0,J. Jones enters the game for K. Love,,23,17
87,1,0:35.0,R. Jefferson enters the game for L. James,,23,17
88,1,0:35.0,,W. Reed enters the game for B. Lopez,23,17
89,1,0:28.0,,J. Johnson misses 2-pt jump shot from 11 ft,23,17
90,1,0:26.0,Defensive rebound by T. Thompson,,23,17
91,1,0:08.0,Personal foul by S. Larkin (drawn by M. Dellavedova),,23,17
92,1,0:03.0,J. Jones misses 3-pt jump shot from 24 ft,,23,17
93,1,0:01.0,,Defensive rebound by J. Johnson,23,17
94,2,11:49.0,,S. Larkin misses 2-pt jump shot from 11 ft,23,17
95,2,11:48.0,Defensive rebound by K. Irving,,23,17
96,2,11:26.0,R. Jefferson makes 3-pt jump shot from 24 ft,,26,17
97,2,11:11.0,,Personal foul by R. Jefferson (drawn by B. Bogdanović),26,17
98,2,10:57.0,,B. Bogdanović makes 3-pt jump shot from 29 ft (assist by S. Larkin),26,20
99,2,10:45.0,K. Irving makes 2-pt jump shot from 19 ft,,28,20
100,2,10:24.0,,B. Bogdanović misses 2-pt jump shot from 7 ft,28,20
101,2,10:23.0,,Offensive rebound by W. Reed,28,20
102,2,10:15.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,28,20
103,2,10:14.0,Defensive rebound by Team,,28,20
104,2,9:52.0,R. Jefferson misses 3-pt jump shot from 23 ft,,28,20
105,2,9:51.0,,Defensive rebound by A. Bargnani,28,20
106,2,9:34.0,,S. Larkin makes 2-pt jump shot from 17 ft,28,22
107,2,9:20.0,T. Thompson misses 2-pt hook shot from 6 ft,,28,22
108,2,9:19.0,,Defensive rebound by W. Reed,28,22
109,2,9:08.0,,A. Bargnani makes 2-pt jump shot from 20 ft (assist by S. Larkin),28,24
110,2,8:57.0,K. Irving misses 2-pt layup from 1 ft (block by W. Reed),,28,24
111,2,8:56.0,Offensive rebound by Team,,28,24
112,2,8:56.0,Official timeout,,28,24
113,2,8:56.0,K. Love enters the game for J. Jones,,28,24
114,2,8:46.0,K. Love misses 2-pt jump shot from 21 ft,,28,24
115,2,8:45.0,Offensive rebound by I. Shumpert,,28,24
116,2,8:32.0,K. Love misses 2-pt jump shot from 16 ft,,28,24
117,2,8:30.0,,Defensive rebound by S. Karasev,28,24
118,2,8:18.0,,S. Larkin misses 2-pt jump shot from 19 ft,28,24
119,2,8:17.0,Defensive rebound by K. Love,,28,24
120,2,8:08.0,K. Irving makes 2-pt hook shot from 6 ft,,30,24
121,2,7:54.0,,A. Bargnani misses 2-pt jump shot from 20 ft,30,24
122,2,7:53.0,Defensive rebound by T. Thompson,,30,24
123,2,7:43.0,K. Love misses 3-pt jump shot from 24 ft,,30,24
124,2,7:42.0,,Defensive rebound by S. Karasev,30,24
125,2,7:34.0,,B. Bogdanović misses 2-pt jump shot from 7 ft (block by I. Shumpert),30,24
126,2,7:32.0,Defensive rebound by Team,,30,24
127,2,7:16.0,K. Love makes 2-pt layup from 1 ft (assist by K. Irving),,32,24
128,2,6:57.0,,W. Reed makes 2-pt layup from 2 ft (assist by S. Larkin),32,26
129,2,6:50.0,Personal foul by S. Larkin (drawn by K. Irving),,32,26
130,2,6:50.0,,B. Lopez enters the game for W. Reed,32,26
131,2,6:42.0,T. Thompson makes 2-pt dunk at rim (assist by K. Irving),,34,26
132,2,6:16.0,,B. Lopez makes 2-pt jump shot from 18 ft (assist by A. Bargnani),34,28
133,2,6:02.0,I. Shumpert misses 2-pt jump shot from 5 ft,,34,28
134,2,6:01.0,,Defensive rebound by A. Bargnani,34,28
135,2,5:53.0,,S. Karasev misses 3-pt jump shot from 25 ft,34,28
136,2,5:52.0,Defensive rebound by K. Love,,34,28
137,2,5:46.0,K. Irving makes 3-pt jump shot from 24 ft,,37,28
138,2,5:38.0,,Brooklyn full timeout,37,28
139,2,5:38.0,L. James enters the game for R. Jefferson,,37,28
140,2,5:38.0,,W. Ellington enters the game for B. Bogdanović,37,28
141,2,5:38.0,,T. Young enters the game for A. Bargnani,37,28
142,2,5:38.0,,J. Johnson enters the game for S. Karasev,37,28
143,2,5:21.0,,B. Lopez misses 2-pt jump shot from 11 ft,37,28
144,2,5:20.0,Defensive rebound by K. Love,,37,28
145,2,5:00.0,T. Thompson misses 2-pt layup from 1 ft,,37,28
146,2,4:59.0,Offensive rebound by T. Thompson,,37,28
147,2,4:58.0,T. Thompson makes 2-pt layup from 2 ft,,39,28
148,2,4:43.0,,S. Larkin misses 3-pt jump shot from 23 ft,39,28
149,2,4:42.0,Defensive rebound by I. Shumpert,,39,28
150,2,4:33.0,Personal foul by T. Young (drawn by K. Love),,39,28
151,2,4:33.0,K. Love makes free throw 1 of 2,,40,28
152,2,4:33.0,,D. Sloan enters the game for S. Larkin,40,28
153,2,4:33.0,M. Dellavedova enters the game for K. Irving,,40,28
154,2,4:33.0,T. Mozgov enters the game for T. Thompson,,40,28
155,2,4:33.0,K. Love makes free throw 2 of 2,,41,28
156,2,4:21.0,,Personal foul by M. Dellavedova (drawn by D. Sloan),41,28
157,2,4:06.0,,T. Young makes 2-pt jump shot from 17 ft,41,30
158,2,3:46.0,Personal foul by W. Ellington (drawn by I. Shumpert),,41,30
159,2,3:46.0,I. Shumpert misses free throw 1 of 2,,41,30
160,2,3:46.0,Offensive rebound by Team,,41,30
161,2,3:46.0,I. Shumpert makes free throw 2 of 2,,42,30
162,2,3:33.0,,T. Young misses 2-pt jump shot from 19 ft,42,30
163,2,3:32.0,Defensive rebound by I. Shumpert,,42,30
164,2,3:27.0,Personal foul by B. Lopez (drawn by T. Mozgov),,42,30
165,2,3:27.0,T. Mozgov makes free throw 1 of 2,,43,30
166,2,3:27.0,J. Smith enters the game for I. Shumpert,,43,30
167,2,3:27.0,T. Mozgov misses free throw 2 of 2,,43,30
168,2,3:26.0,,Defensive rebound by T. Young,43,30
169,2,3:07.0,,D. Sloan makes 2-pt jump shot from 19 ft,43,32
170,2,2:57.0,Shooting foul by T. Young (drawn by L. James),,43,32
171,2,2:57.0,Cleveland full timeout,,43,32
172,2,2:57.0,L. James misses free throw 1 of 2,,43,32
173,2,2:57.0,Offensive rebound by Team,,43,32
174,2,2:57.0,L. James makes free throw 2 of 2,,44,32
175,2,2:41.0,,T. Young misses 3-pt jump shot from 23 ft,44,32
176,2,2:40.0,,Offensive rebound by T. Young,44,32
177,2,2:38.0,,T. Young makes 2-pt jump shot from 5 ft,44,34
178,2,2:20.0,L. James makes 2-pt layup from 2 ft,,46,34
179,2,2:04.0,,J. Johnson misses 2-pt jump shot from 8 ft,46,34
180,2,2:03.0,Defensive rebound by K. Love,,46,34
181,2,2:02.0,Personal foul by B. Lopez (drawn by K. Love),,46,34
182,2,2:02.0,K. Love misses free throw 1 of 2,,46,34
183,2,2:02.0,Offensive rebound by Team,,46,34
184,2,2:02.0,,W. Reed enters the game for B. Lopez,46,34
185,2,2:02.0,,B. Bogdanović enters the game for W. Ellington,46,34
186,2,2:02.0,K. Love makes free throw 2 of 2,,47,34
187,2,1:44.0,,D. Sloan misses 2-pt layup from 2 ft,47,34
188,2,1:43.0,Defensive rebound by K. Love,,47,34
189,2,1:32.0,Turnover by K. Love (bad pass; steal by B. Bogdanović),,47,34
190,2,1:22.0,,T. Young misses 2-pt hook shot from 6 ft,47,34
191,2,1:21.0,Defensive rebound by Team,,47,34
192,2,1:21.0,,Loose ball foul by W. Reed (drawn by M. Dellavedova),47,34
193,2,1:21.0,M. Dellavedova makes free throw 1 of 2,,48,34
194,2,1:21.0,,T. Robinson enters the game for T. Young,48,34
195,2,1:21.0,M. Dellavedova makes free throw 2 of 2,,49,34
196,2,1:03.0,,B. Bogdanović makes 2-pt jump shot from 20 ft (assist by D. Sloan),49,36
197,2,0:43.0,K. Love makes 2-pt jump shot from 15 ft,,51,36
198,2,0:30.0,,J. Johnson misses 3-pt jump shot from 24 ft,51,36
199,2,0:29.0,Defensive rebound by J. Smith,,51,36
200,2,0:10.0,Turnover by L. James (dbl dribble),,51,36
201,2,0:10.0,I. Shumpert enters the game for M. Dellavedova,,51,36
202,2,0:01.0,,Shooting foul by T. Mozgov (drawn by T. Robinson),51,36
203,2,0:01.0,,T. Robinson makes free throw 1 of 2,51,37
204,2,0:01.0,,T. Robinson makes free throw 2 of 2,51,38
205,2,0:00.0,I. Shumpert misses 3-pt jump shot from 48 ft,,51,38
206,2,0:00.0,Offensive rebound by Team,,51,38
207,3,11:42.0,,T. Young misses 2-pt jump shot from 6 ft,51,38
208,3,11:41.0,Defensive rebound by T. Mozgov,,51,38
209,3,11:32.0,T. Mozgov misses 2-pt jump shot from 4 ft (block by B. Lopez),,51,38
210,3,11:30.0,,Defensive rebound by W. Ellington,51,38
211,3,11:16.0,,B. Lopez makes 2-pt jump shot from 19 ft (assist by D. Sloan),51,40
212,3,11:05.0,Turnover by K. Irving (bad pass),,51,40
213,3,10:50.0,,T. Young makes 2-pt layup from 1 ft (assist by D. Sloan),51,42
214,3,10:50.0,,Shooting foul by K. Love (drawn by T. Young),51,42
215,3,10:50.0,,T. Young misses free throw 1 of 1,51,42
216,3,10:49.0,Defensive rebound by K. Love,,51,42
217,3,10:40.0,Shooting foul by T. Young (drawn by K. Love),,51,42
218,3,10:40.0,K. Love misses free throw 1 of 2,,51,42
219,3,10:40.0,Offensive rebound by Team,,51,42
220,3,10:40.0,K. Love makes free throw 2 of 2,,52,42
221,3,10:26.0,,B. Lopez misses 2-pt layup from 3 ft,52,42
222,3,10:25.0,Defensive rebound by K. Love,,52,42
223,3,10:06.0,T. Mozgov makes 2-pt layup from 1 ft (assist by K. Irving),,54,42
224,3,9:48.0,,D. Sloan makes 2-pt jump shot from 19 ft,54,44
225,3,9:40.0,Turnover by K. Irving (lost ball),,54,44
226,3,9:26.0,,W. Ellington makes 3-pt jump shot from 25 ft,54,47
227,3,9:19.0,Cleveland full timeout,,54,47
228,3,9:19.0,I. Shumpert enters the game for J. Smith,,54,47
229,3,9:01.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by L. James),,57,47
230,3,8:46.0,,D. Sloan misses 3-pt jump shot from 24 ft,57,47
231,3,8:45.0,Defensive rebound by K. Love,,57,47
232,3,8:33.0,Shooting foul by T. Young (drawn by K. Love),,57,47
233,3,8:33.0,K. Love makes free throw 1 of 2,,58,47
234,3,8:33.0,K. Love makes free throw 2 of 2,,59,47
235,3,8:21.0,,T. Young makes 2-pt jump shot from 6 ft,59,49
236,3,8:02.0,T. Mozgov makes 2-pt jump shot from 16 ft (assist by L. James),,61,49
237,3,7:46.0,,J. Johnson misses 3-pt jump shot from 23 ft,61,49
238,3,7:45.0,Defensive rebound by T. Mozgov,,61,49
239,3,7:33.0,L. James misses 2-pt jump shot from 17 ft,,61,49
240,3,7:32.0,,Defensive rebound by B. Lopez,61,49
241,3,7:18.0,,T. Young misses 2-pt jump shot from 8 ft,61,49
242,3,7:17.0,Defensive rebound by K. Love,,61,49
243,3,7:08.0,K. Irving misses 3-pt jump shot from 24 ft,,61,49
244,3,7:06.0,,Defensive rebound by W. Ellington,61,49
245,3,6:48.0,,W. Ellington misses 2-pt jump shot from 17 ft,61,49
246,3,6:47.0,Defensive rebound by K. Love,,61,49
247,3,6:35.0,Turnover by L. James (bad pass),,61,49
248,3,6:35.0,,B. Bogdanović enters the game for W. Ellington,61,49
249,3,6:35.0,,T. Robinson enters the game for T. Young,61,49
250,3,6:17.0,,Turnover by T. Robinson (3 sec),61,49
251,3,6:03.0,Turnover by K. Love (traveling),,61,49
252,3,5:50.0,,Turnover by J. Johnson (bad pass),61,49
253,3,5:34.0,T. Mozgov makes 2-pt layup from 1 ft (assist by K. Irving),,63,49
254,3,5:33.0,,Brooklyn full timeout,63,49
255,3,5:33.0,M. Dellavedova enters the game for K. Irving,,63,49
256,3,5:33.0,,S. Larkin enters the game for D. Sloan,63,49
257,3,5:15.0,,B. Lopez makes 2-pt layup from 2 ft (assist by S. Larkin),63,51
258,3,4:56.0,T. Mozgov misses 2-pt jump shot from 18 ft,,63,51
259,3,4:55.0,,Defensive rebound by B. Bogdanović,63,51
260,3,4:41.0,,T. Robinson makes 2-pt layup from 2 ft (assist by S. Larkin),63,53
261,3,4:20.0,K. Love misses 3-pt jump shot from 24 ft,,63,53
262,3,4:19.0,Offensive rebound by T. Mozgov,,63,53
263,3,4:03.0,M. Dellavedova makes 2-pt jump shot from 21 ft (assist by I. Shumpert),,65,53
264,3,3:43.0,,Turnover by J. Johnson (bad pass),65,53
265,3,3:43.0,T. Thompson enters the game for T. Mozgov,,65,53
266,3,3:30.0,L. James makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,68,53
267,3,3:09.0,,Personal foul by K. Love (drawn by T. Robinson),68,53
268,3,3:09.0,,T. Robinson misses free throw 1 of 2,68,53
269,3,3:09.0,,Offensive rebound by Team,68,53
270,3,3:09.0,,M. Brown enters the game for J. Johnson,68,53
271,3,3:09.0,,T. Robinson misses free throw 2 of 2,68,53
272,3,3:08.0,Defensive rebound by M. Dellavedova,,68,53
273,3,2:56.0,K. Love misses 2-pt hook shot from 10 ft,,68,53
274,3,2:55.0,,Defensive rebound by B. Lopez,68,53
275,3,2:44.0,,M. Brown misses 2-pt jump shot from 19 ft,68,53
276,3,2:43.0,Defensive rebound by M. Dellavedova,,68,53
277,3,2:41.0,Shooting foul by M. Brown (drawn by L. James),,68,53
278,3,2:41.0,L. James misses free throw 1 of 2,,68,53
279,3,2:41.0,Offensive rebound by Team,,68,53
280,3,2:41.0,L. James makes free throw 2 of 2,,69,53
281,3,2:30.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,69,53
282,3,2:29.0,,Offensive rebound by T. Robinson,69,53
283,3,2:18.0,,Turnover by B. Lopez (lost ball),69,53
284,3,2:09.0,L. James misses 2-pt jump shot from 17 ft,,69,53
285,3,2:08.0,,Defensive rebound by T. Robinson,69,53
286,3,2:06.0,,Personal foul by L. James (drawn by B. Bogdanović),69,53
287,3,2:06.0,,A. Bargnani enters the game for B. Lopez,69,53
288,3,1:57.0,,T. Robinson makes 2-pt dunk at rim (assist by S. Larkin),69,55
289,3,1:31.0,T. Thompson makes 2-pt layup from 2 ft,,71,55
290,3,1:14.0,,A. Bargnani misses 2-pt jump shot from 18 ft,71,55
291,3,1:13.0,,Offensive rebound by T. Robinson,71,55
292,3,1:12.0,,T. Robinson misses 2-pt layup from 1 ft,71,55
293,3,1:11.0,,Offensive rebound by T. Robinson,71,55
294,3,1:03.0,,T. Robinson misses 2-pt layup from 1 ft (block by I. Shumpert),71,55
295,3,1:02.0,,Offensive rebound by Team,71,55
296,3,1:02.0,J. Jones enters the game for K. Love,,71,55
297,3,0:52.0,,M. Brown misses 2-pt layup from 1 ft (block by L. James),71,55
298,3,0:51.0,,Offensive rebound by B. Bogdanović,71,55
299,3,0:46.0,,Turnover by B. Bogdanović (lost ball; steal by I. Shumpert),71,55
300,3,0:45.0,Personal foul by M. Brown (drawn by I. Shumpert),,71,55
301,3,0:27.0,L. James makes 2-pt jump shot from 16 ft,,73,55
302,3,0:03.0,,Turnover by Team (shot clock),73,55
303,3,0:02.0,L. James misses 2-pt jump shot from 21 ft,,73,55
304,3,0:00.0,Offensive rebound by Team,,73,55
305,4,11:48.0,J. Smith misses 2-pt layup from 1 ft (block by M. Brown),,73,55
306,4,11:47.0,,Defensive rebound by T. Robinson,73,55
307,4,11:27.0,,S. Larkin misses 2-pt jump shot from 18 ft,73,55
308,4,11:25.0,Defensive rebound by T. Thompson,,73,55
309,4,11:16.0,M. Dellavedova makes 2-pt jump shot from 13 ft,,75,55
310,4,10:59.0,,A. Bargnani makes 2-pt jump shot from 15 ft (assist by S. Larkin),75,57
311,4,10:33.0,J. Smith misses 3-pt jump shot from 23 ft,,75,57
312,4,10:32.0,,Defensive rebound by T. Robinson,75,57
313,4,10:23.0,,S. Larkin makes 2-pt layup from 1 ft,75,59
314,4,10:05.0,Turnover by J. Smith (bad pass),,75,59
315,4,9:53.0,,Turnover by B. Bogdanović (lost ball; steal by I. Shumpert),75,59
316,4,9:49.0,I. Shumpert makes 2-pt layup from 2 ft,,77,59
317,4,9:44.0,,Brooklyn full timeout,77,59
318,4,9:20.0,,B. Lopez enters the game for T. Robinson,77,59
319,4,9:19.0,,Turnover by Team (shot clock),77,59
320,4,8:58.0,J. Smith makes 2-pt jump shot from 6 ft,,79,59
321,4,8:36.0,,S. Larkin makes 3-pt jump shot from 26 ft (assist by B. Lopez),79,62
322,4,8:16.0,J. Jones misses 3-pt jump shot from 24 ft,,79,62
323,4,8:15.0,,Defensive rebound by M. Brown,79,62
324,4,8:07.0,,M. Brown misses 3-pt jump shot from 26 ft,79,62
325,4,8:06.0,Defensive rebound by J. Jones,,79,62
326,4,7:59.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,81,62
327,4,7:39.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,81,62
328,4,7:38.0,Defensive rebound by M. Dellavedova,,81,62
329,4,7:27.0,J. Smith makes 2-pt layup from 2 ft,,83,62
330,4,7:13.0,,S. Larkin misses 2-pt jump shot from 16 ft,83,62
331,4,7:12.0,Defensive rebound by T. Thompson,,83,62
332,4,7:04.0,T. Thompson makes 2-pt dunk at rim (assist by M. Dellavedova),,85,62
333,4,7:04.0,,Brooklyn full timeout,85,62
334,4,7:04.0,,J. Johnson enters the game for M. Brown,85,62
335,4,7:04.0,,D. Sloan enters the game for S. Larkin,85,62
336,4,7:04.0,,T. Young enters the game for A. Bargnani,85,62
337,4,6:48.0,,B. Lopez makes 2-pt hook shot from 12 ft (assist by T. Young),85,64
338,4,6:32.0,I. Shumpert misses 3-pt jump shot from 22 ft,,85,64
339,4,6:31.0,,Defensive rebound by B. Lopez,85,64
340,4,6:22.0,,Personal foul by J. Jones (drawn by T. Young),85,64
341,4,6:22.0,M. Williams enters the game for M. Dellavedova,,85,64
342,4,6:08.0,,B. Lopez makes 2-pt jump shot from 16 ft,85,66
343,4,5:49.0,M. Williams misses 2-pt jump shot from 9 ft,,85,66
344,4,5:47.0,,Defensive rebound by B. Lopez,85,66
345,4,5:42.0,,D. Sloan makes 2-pt layup from 2 ft,85,68
346,4,5:25.0,J. Smith misses 3-pt jump shot from 24 ft,,85,68
347,4,5:24.0,,Defensive rebound by T. Young,85,68
348,4,5:19.0,,Personal foul by J. Smith (drawn by T. Young),85,68
349,4,5:19.0,Official timeout,,85,68
350,4,5:04.0,,J. Johnson misses 3-pt jump shot from 27 ft,85,68
351,4,5:03.0,Defensive rebound by J. Smith,,85,68
352,4,4:49.0,Turnover by M. Williams (lost ball),,85,68
353,4,4:43.0,,Offensive foul by T. Young (drawn by M. Williams),85,68
354,4,4:43.0,,Turnover by T. Young (offensive foul),85,68
355,4,4:30.0,Turnover by I. Shumpert (bad pass),,85,68
356,4,4:17.0,,T. Young misses 2-pt jump shot from 12 ft,85,68
357,4,4:16.0,Defensive rebound by T. Thompson,,85,68
358,4,4:07.0,Personal foul by T. Young (drawn by M. Williams),,85,68
359,4,4:07.0,,W. Ellington enters the game for T. Young,85,68
360,4,4:03.0,M. Williams misses 2-pt jump shot from 9 ft,,85,68
361,4,4:02.0,Offensive rebound by T. Thompson,,85,68
362,4,4:01.0,T. Thompson makes 2-pt layup from 2 ft,,87,68
363,4,3:46.0,,B. Bogdanović makes 2-pt dunk at rim (assist by D. Sloan),87,70
364,4,3:31.0,M. Williams misses 2-pt jump shot from 17 ft,,87,70
365,4,3:30.0,,Defensive rebound by B. Bogdanović,87,70
366,4,3:13.0,,D. Sloan makes 2-pt layup from 2 ft,87,72
367,4,2:57.0,J. Smith misses 2-pt jump shot from 11 ft,,87,72
368,4,2:56.0,,Defensive rebound by B. Lopez,87,72
369,4,2:49.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,87,72
370,4,2:48.0,Defensive rebound by T. Thompson,,87,72
371,4,2:42.0,Cleveland full timeout,,87,72
372,4,2:42.0,,W. Reed enters the game for B. Lopez,87,72
373,4,2:42.0,,M. Brown enters the game for J. Johnson,87,72
374,4,2:37.0,Shooting block foul by M. Brown (drawn by T. Thompson),,87,72
375,4,2:37.0,T. Thompson makes free throw 1 of 2,,88,72
376,4,2:37.0,J. Cunningham enters the game for I. Shumpert,,88,72
377,4,2:37.0,R. Jefferson enters the game for J. Smith,,88,72
378,4,2:37.0,T. Thompson makes free throw 2 of 2,,89,72
379,4,2:23.0,,D. Sloan makes 2-pt jump shot from 7 ft,89,74
380,4,2:12.0,M. Williams misses 2-pt layup from 1 ft,,89,74
381,4,2:11.0,Offensive rebound by Team,,89,74
382,4,2:10.0,,S. Larkin enters the game for D. Sloan,89,74
383,4,2:02.0,J. Jones misses 3-pt jump shot from 23 ft,,89,74
384,4,2:01.0,,Defensive rebound by M. Brown,89,74
385,4,1:56.0,,Personal foul by J. Cunningham (drawn by M. Brown),89,74
386,4,1:51.0,,Shooting foul by J. Cunningham (drawn by W. Reed),89,74
387,4,1:51.0,,W. Reed makes free throw 1 of 2,89,75
388,4,1:51.0,,W. Reed makes free throw 2 of 2,89,76
389,4,1:29.0,M. Williams misses 2-pt jump shot from 20 ft,,89,76
390,4,1:28.0,,Defensive rebound by M. Brown,89,76
391,4,1:20.0,,Turnover by W. Reed (bad pass; steal by J. Jones),89,76
392,4,1:04.0,M. Williams makes 2-pt jump shot from 19 ft,,91,76
393,4,0:48.0,,W. Reed makes 2-pt hook shot from 7 ft,91,78
