,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
36,1,7:54.0,Z. LaVine makes 2-pt layup at rim (assist by A. Wiggins),,11,4
37,1,7:40.0,,E. Freedom misses 2-pt layup from 1 ft (block by G. Dieng),11,4
38,1,7:39.0,Defensive rebound by Z. LaVine,,11,4
39,1,7:31.0,G. Dieng misses 2-pt jump shot from 17 ft,,11,4
40,1,7:30.0,Offensive rebound by K. Towns,,11,4
41,1,7:26.0,K. Towns misses 2-pt jump shot from 3 ft (block by S. Ibaka),,11,4
42,1,7:25.0,,Defensive rebound by R. Westbrook,11,4
43,1,7:21.0,,R. Westbrook misses 2-pt layup from 1 ft (block by G. Dieng),11,4
44,1,7:21.0,,Offensive rebound by Team,11,4
45,1,7:13.0,,K. Durant misses 2-pt jump shot from 20 ft,11,4
46,1,7:13.0,Defensive rebound by K. Towns,,11,4
47,1,7:07.0,G. Dieng misses 2-pt layup at rim,,11,4
48,1,7:06.0,,Defensive rebound by K. Durant,11,4
49,1,6:59.0,,S. Ibaka misses 3-pt jump shot from 24 ft,11,4
50,1,6:58.0,Defensive rebound by R. Rubio,,11,4
51,1,6:54.0,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),,13,4
52,1,6:34.0,,Shooting foul by G. Dieng (drawn by R. Westbrook),13,4
53,1,6:34.0,,R. Westbrook makes free throw 1 of 2,13,5
54,1,6:34.0,,R. Westbrook makes free throw 2 of 2,13,6
55,1,6:10.0,K. Towns misses 2-pt jump shot from 15 ft,,13,6
56,1,6:09.0,Offensive rebound by G. Dieng,,13,6
57,1,6:02.0,R. Rubio misses 3-pt jump shot from 24 ft,,13,6
58,1,6:01.0,,Defensive rebound by K. Durant,13,6
59,1,5:53.0,,Turnover by K. Durant (bad pass; steal by G. Dieng),13,6
60,1,5:45.0,A. Wiggins misses 3-pt jump shot from 22 ft,,13,6
61,1,5:45.0,,Defensive rebound by A. Roberson,13,6
62,1,5:36.0,,Turnover by E. Freedom (lost ball),13,6
63,1,5:28.0,Offensive foul by K. Towns (drawn by R. Westbrook),,13,6
64,1,5:28.0,Turnover by K. Towns (offensive foul),,13,6
65,1,5:13.0,,K. Durant misses 2-pt jump shot from 11 ft,13,6
66,1,5:12.0,Defensive rebound by R. Rubio,,13,6
67,1,5:06.0,A. Wiggins makes 2-pt dunk at rim (assist by R. Rubio),,15,6
68,1,4:56.0,,Shooting foul by Z. LaVine (drawn by R. Westbrook),15,6
69,1,4:56.0,,R. Westbrook makes free throw 1 of 2,15,7
70,1,4:56.0,,K. Singler enters the game for K. Durant,15,7
71,1,4:56.0,,R. Westbrook makes free throw 2 of 2,15,8
72,1,4:46.0,Personal foul by S. Ibaka,,15,8
73,1,4:37.0,A. Wiggins makes 2-pt layup from 2 ft,,17,8
74,1,4:11.0,,S. Ibaka misses 2-pt jump shot from 20 ft,17,8
75,1,4:09.0,,Offensive rebound by A. Roberson,17,8
76,1,4:09.0,,A. Roberson misses 2-pt layup at rim,17,8
77,1,4:08.0,,Offensive rebound by E. Freedom,17,8
78,1,4:08.0,,E. Freedom misses 2-pt layup at rim,17,8
79,1,4:07.0,Defensive rebound by G. Dieng,,17,8
80,1,3:57.0,G. Dieng makes 2-pt jump shot from 19 ft (assist by R. Rubio),,19,8
81,1,3:57.0,,Oklahoma City full timeout,19,8
82,1,3:57.0,,R. Foye enters the game for A. Roberson,19,8
83,1,3:51.0,,Offensive foul by S. Ibaka (drawn by R. Rubio),19,8
84,1,3:51.0,,Turnover by S. Ibaka (offensive foul),19,8
85,1,3:51.0,,N. Collison enters the game for S. Ibaka,19,8
86,1,3:37.0,K. Towns makes 2-pt layup from 1 ft (assist by Z. LaVine),,21,8
87,1,3:27.0,,R. Westbrook makes 3-pt jump shot from 24 ft,21,11
88,1,3:05.0,R. Rubio misses 3-pt jump shot from 24 ft,,21,11
89,1,3:04.0,,Defensive rebound by E. Freedom,21,11
90,1,2:57.0,,R. Foye misses 3-pt jump shot from 24 ft,21,11
91,1,2:57.0,,Offensive rebound by N. Collison,21,11
92,1,2:56.0,,Shooting foul by G. Dieng (drawn by N. Collison),21,11
93,1,2:56.0,Minnesota full timeout,,21,11
94,1,2:56.0,,K. Durant enters the game for R. Westbrook,21,11
95,1,2:56.0,A. Payne enters the game for G. Dieng,,21,11
96,1,2:56.0,T. Jones enters the game for Z. LaVine,,21,11
97,1,2:56.0,S. Muhammad enters the game for R. Rubio,,21,11
98,1,2:56.0,,N. Collison makes free throw 1 of 2,21,12
99,1,2:56.0,,N. Collison misses free throw 2 of 2,21,12
100,1,2:54.0,,Offensive rebound by E. Freedom,21,12
101,1,2:54.0,,E. Freedom makes 2-pt layup at rim,21,14
102,1,2:41.0,Personal foul by K. Singler,,21,14
103,1,2:39.0,Turnover by A. Wiggins (traveling),,21,14
104,1,2:23.0,,K. Durant misses 2-pt jump shot from 21 ft,21,14
105,1,2:22.0,Defensive rebound by S. Muhammad,,21,14
106,1,2:11.0,A. Wiggins misses 3-pt jump shot from 23 ft,,21,14
107,1,2:11.0,,Defensive rebound by K. Singler,21,14
108,1,2:04.0,,Turnover by K. Durant (lost ball),21,14
109,1,2:04.0,T. Prince enters the game for A. Wiggins,,21,14
110,1,1:51.0,T. Jones makes 3-pt jump shot from 24 ft,,24,14
111,1,1:32.0,,R. Foye misses 2-pt jump shot from 22 ft,24,14
112,1,1:32.0,,Offensive rebound by Team,24,14
113,1,1:32.0,Loose ball foul by A. Payne,,24,14
114,1,1:32.0,,E. Freedom makes free throw 1 of 2,24,15
115,1,1:32.0,N. Bjelica enters the game for K. Towns,,24,15
116,1,1:32.0,,E. Freedom makes free throw 2 of 2,24,16
117,1,1:22.0,Personal foul by R. Foye,,24,16
118,1,1:22.0,,A. Morrow enters the game for E. Freedom,24,16
119,1,1:13.0,S. Muhammad misses 2-pt jump shot from 5 ft,,24,16
120,1,1:13.0,,Defensive rebound by Team,24,16
121,1,1:00.0,,K. Durant makes 2-pt layup from 1 ft,24,18
122,1,1:00.0,,Shooting foul by A. Payne (drawn by K. Durant),24,18
123,1,1:00.0,,K. Durant makes free throw 1 of 1,24,19
124,1,0:39.0,T. Jones misses 3-pt jump shot from 24 ft,,24,19
125,1,0:39.0,,Defensive rebound by N. Collison,24,19
126,1,0:33.0,,A. Morrow misses 3-pt jump shot from 24 ft,24,19
127,1,0:32.0,Defensive rebound by S. Muhammad,,24,19
128,1,0:14.0,A. Payne misses 2-pt jump shot from 7 ft,,24,19
129,1,0:14.0,,Defensive rebound by Team,24,19
130,1,0:14.0,Loose ball foul by N. Bjelica,,24,19
131,1,0:14.0,,K. Durant makes free throw 1 of 2,24,20
132,1,0:14.0,,K. Durant makes free throw 2 of 2,24,21
133,1,0:00.0,S. Muhammad misses 2-pt jump shot from 9 ft,,24,21
134,1,0:00.0,Offensive rebound by Team,,24,21
135,2,11:38.0,,Offensive charge foul by N. Bjelica (drawn by N. Collison),24,21
136,2,11:38.0,Turnover by N. Bjelica (offensive foul),,24,21
137,2,11:23.0,,R. Foye makes 2-pt layup from 1 ft,24,23
138,2,11:10.0,S. Muhammad misses 2-pt hook shot from 7 ft,,24,23
139,2,11:10.0,,Defensive rebound by N. Collison,24,23
140,2,11:05.0,,Shooting foul by A. Payne (drawn by K. Singler),24,23
141,2,11:05.0,,K. Singler misses free throw 1 of 2,24,23
142,2,11:05.0,,Offensive rebound by Team,24,23
143,2,11:05.0,G. Smith enters the game for A. Payne,,24,23
144,2,11:05.0,,K. Singler makes free throw 2 of 2,24,24
145,2,10:46.0,S. Muhammad misses 3-pt jump shot from 24 ft,,24,24
146,2,10:46.0,,Defensive rebound by K. Durant,24,24
147,2,10:38.0,,K. Durant makes 3-pt jump shot from 24 ft,24,27
148,2,10:25.0,N. Bjelica misses 3-pt jump shot from 24 ft,,24,27
149,2,10:24.0,,Defensive rebound by R. Foye,24,27
150,2,10:13.0,,A. Morrow misses 3-pt jump shot from 22 ft,24,27
151,2,10:12.0,Defensive rebound by T. Prince,,24,27
152,2,9:50.0,S. Muhammad makes 2-pt jump shot from 9 ft (assist by T. Jones),,26,27
153,2,9:36.0,,Shooting foul by S. Muhammad (drawn by R. Foye),26,27
154,2,9:36.0,,R. Foye misses free throw 1 of 2,26,27
155,2,9:36.0,,Offensive rebound by Team,26,27
156,2,9:36.0,,A. Roberson enters the game for K. Singler,26,27
157,2,9:36.0,,R. Foye makes free throw 2 of 2,26,28
158,2,9:20.0,G. Smith makes 2-pt layup from 2 ft (assist by T. Prince),,28,28
159,2,9:12.0,,Personal foul by N. Bjelica,28,28
160,2,9:12.0,,R. Westbrook enters the game for K. Durant,28,28
161,2,9:12.0,,S. Adams enters the game for N. Collison,28,28
162,2,9:12.0,K. Towns enters the game for N. Bjelica,,28,28
163,2,8:59.0,,S. Adams makes 2-pt hook shot from 3 ft (assist by A. Morrow),28,30
164,2,8:47.0,T. Prince makes 2-pt layup from 1 ft,,30,30
165,2,8:29.0,,A. Morrow misses 3-pt jump shot from 23 ft,30,30
166,2,8:29.0,Defensive rebound by K. Towns,,30,30
167,2,8:16.0,Official timeout,,30,30
168,2,8:16.0,,S. Ibaka enters the game for R. Foye,30,30
169,2,8:06.0,T. Jones misses 2-pt layup from 1 ft (block by S. Adams),,30,30
170,2,8:05.0,,Defensive rebound by S. Adams,30,30
171,2,8:00.0,,Shooting foul by K. Towns (drawn by A. Morrow),30,30
172,2,8:00.0,,A. Morrow misses free throw 1 of 3,30,30
173,2,8:00.0,,Offensive rebound by Team,30,30
174,2,8:00.0,,A. Morrow misses free throw 2 of 3,30,30
175,2,8:00.0,,Offensive rebound by Team,30,30
176,2,8:00.0,Z. LaVine enters the game for T. Jones,,30,30
177,2,8:00.0,R. Rubio enters the game for S. Muhammad,,30,30
178,2,8:00.0,A. Wiggins enters the game for T. Prince,,30,30
179,2,8:00.0,,A. Morrow makes free throw 3 of 3,30,31
180,2,7:48.0,Shooting foul by S. Ibaka (drawn by K. Towns),,30,31
181,2,7:48.0,K. Towns makes free throw 1 of 2,,31,31
182,2,7:48.0,,E. Freedom enters the game for S. Ibaka,31,31
183,2,7:48.0,K. Towns misses free throw 2 of 2,,31,31
184,2,7:47.0,,Defensive rebound by S. Adams,31,31
185,2,7:38.0,,A. Roberson misses 3-pt jump shot from 23 ft,31,31
186,2,7:37.0,Defensive rebound by K. Towns,,31,31
187,2,7:34.0,Turnover by K. Towns (bad pass; steal by A. Roberson),,31,31
188,2,7:22.0,,A. Morrow makes 2-pt jump shot from 6 ft (assist by R. Westbrook),31,33
189,2,7:02.0,A. Wiggins misses 2-pt layup at rim (block by A. Roberson),,31,33
190,2,7:02.0,Offensive rebound by Team,,31,33
191,2,6:58.0,A. Wiggins makes 2-pt jump shot from 3 ft (assist by R. Rubio),,33,33
192,2,6:32.0,,R. Westbrook makes 3-pt jump shot from 23 ft,33,36
193,2,6:14.0,K. Towns misses 2-pt jump shot from 18 ft,,33,36
194,2,6:13.0,,Defensive rebound by E. Freedom,33,36
195,2,5:59.0,,A. Morrow misses 3-pt jump shot from 26 ft,33,36
196,2,5:59.0,,Offensive rebound by S. Adams,33,36
197,2,5:57.0,,S. Adams makes 2-pt layup at rim,33,38
198,2,5:57.0,,Shooting foul by G. Smith (drawn by S. Adams),33,38
199,2,5:57.0,,Oklahoma City full timeout,33,38
200,2,5:57.0,G. Dieng enters the game for G. Smith,,33,38
201,2,5:57.0,,K. Durant enters the game for A. Morrow,33,38
202,2,5:57.0,,S. Adams misses free throw 1 of 1,33,38
203,2,5:56.0,,Offensive rebound by E. Freedom,33,38
204,2,5:52.0,,E. Freedom makes 2-pt layup from 1 ft,33,40
205,2,5:45.0,Personal foul by R. Westbrook,,33,40
206,2,5:29.0,R. Rubio makes 3-pt jump shot from 23 ft,,36,40
207,2,5:06.0,,R. Westbrook makes 3-pt jump shot from 24 ft,36,43
208,2,4:51.0,G. Dieng makes 2-pt dunk at rim (assist by A. Wiggins),,38,43
209,2,4:51.0,Shooting foul by A. Roberson (drawn by G. Dieng),,38,43
210,2,4:51.0,G. Dieng makes free throw 1 of 1,,39,43
211,2,4:26.0,,R. Westbrook misses 2-pt jump shot from 8 ft,39,43
212,2,4:25.0,,Offensive rebound by E. Freedom,39,43
213,2,4:24.0,,Turnover by E. Freedom (lost ball; steal by R. Rubio),39,43
214,2,4:14.0,G. Dieng makes 2-pt layup from 2 ft (assist by A. Wiggins),,41,43
215,2,4:09.0,,Turnover by R. Westbrook (bad pass; steal by R. Rubio),41,43
216,2,4:03.0,Shooting foul by K. Durant (drawn by G. Dieng),,41,43
217,2,4:03.0,G. Dieng makes free throw 1 of 2,,42,43
218,2,4:03.0,G. Dieng makes free throw 2 of 2,,43,43
219,2,3:42.0,,E. Freedom makes 2-pt hook shot from 5 ft,43,45
220,2,3:38.0,Minnesota full timeout,,43,45
221,2,3:38.0,,N. Collison enters the game for S. Adams,43,45
222,2,3:38.0,,R. Foye enters the game for A. Roberson,43,45
223,2,3:24.0,Z. LaVine makes 2-pt layup from 1 ft,,45,45
224,2,3:08.0,,K. Durant makes 2-pt dunk at rim (assist by R. Westbrook),45,47
225,2,2:45.0,R. Rubio makes 3-pt jump shot from 22 ft (assist by G. Dieng),,48,47
226,2,2:20.0,,R. Westbrook misses 3-pt jump shot from 24 ft,48,47
227,2,2:20.0,Defensive rebound by G. Dieng,,48,47
228,2,2:02.0,Personal foul by R. Foye,,48,47
229,2,2:02.0,R. Rubio makes free throw 1 of 2,,49,47
230,2,2:02.0,R. Rubio makes free throw 2 of 2,,50,47
231,2,1:46.0,,R. Foye misses 3-pt jump shot from 24 ft (block by Z. LaVine),50,47
232,2,1:45.0,Defensive rebound by R. Rubio,,50,47
233,2,1:43.0,Turnover by Z. LaVine (dbl dribble),,50,47
234,2,1:43.0,,K. Singler enters the game for E. Freedom,50,47
235,2,1:43.0,N. Bjelica enters the game for K. Towns,,50,47
236,2,1:35.0,,Shooting block foul by N. Bjelica (drawn by R. Westbrook),50,47
237,2,1:35.0,,R. Westbrook makes free throw 1 of 2,50,48
238,2,1:35.0,T. Prince enters the game for N. Bjelica,,50,48
239,2,1:35.0,,R. Westbrook makes free throw 2 of 2,50,49
240,2,1:18.0,A. Wiggins misses 2-pt layup at rim,,50,49
241,2,1:18.0,,Defensive rebound by N. Collison,50,49
242,2,1:12.0,,K. Singler makes 2-pt layup from 1 ft (assist by R. Foye),50,51
243,2,0:56.0,R. Rubio misses 2-pt layup from 1 ft,,50,51
244,2,0:55.0,,Defensive rebound by N. Collison,50,51
245,2,0:47.0,,R. Westbrook makes 2-pt layup from 1 ft,50,53
246,2,0:28.0,A. Wiggins misses 2-pt jump shot from 12 ft,,50,53
247,2,0:27.0,,Defensive rebound by K. Durant,50,53
248,2,0:06.0,,Turnover by N. Collison (bad pass; steal by A. Wiggins),50,53
249,3,11:42.0,Personal foul by R. Westbrook,,50,53
250,3,11:29.0,K. Towns misses 2-pt jump shot from 18 ft,,50,53
251,3,11:29.0,,Defensive rebound by K. Durant,50,53
252,3,11:16.0,,Turnover by K. Durant (bad pass; steal by R. Rubio),50,53
253,3,11:10.0,Turnover by G. Dieng (bad pass; steal by R. Foye),,50,53
254,3,11:04.0,,R. Westbrook makes 2-pt layup at rim,50,55
255,3,11:03.0,,Violation by Team (jump ball),50,55
256,3,10:41.0,G. Dieng makes 2-pt jump shot from 22 ft (assist by R. Rubio),,52,55
257,3,10:25.0,,K. Durant makes 2-pt jump shot from 19 ft (assist by R. Westbrook),52,57
258,3,10:07.0,K. Towns makes 2-pt layup at rim,,54,57
259,3,9:53.0,,K. Durant makes 2-pt dunk at rim,54,59
260,3,9:29.0,A. Wiggins makes 3-pt jump shot from 23 ft (assist by R. Rubio),,57,59
261,3,9:19.0,,Turnover by R. Westbrook (bad pass; steal by A. Wiggins),57,59
262,3,9:14.0,A. Wiggins makes 2-pt layup from 1 ft,,59,59
263,3,8:54.0,,Personal foul by R. Rubio,59,59
264,3,8:41.0,,Turnover by K. Durant (bad pass),59,59
265,3,8:26.0,A. Wiggins misses 2-pt layup from 2 ft (block by S. Adams),,59,59
266,3,8:25.0,,Defensive rebound by S. Adams,59,59
267,3,8:18.0,,R. Foye misses 3-pt jump shot from 23 ft,59,59
268,3,8:17.0,Defensive rebound by R. Rubio,,59,59
269,3,8:11.0,Minnesota full timeout,,59,59
270,3,7:57.0,Z. LaVine misses 2-pt jump shot from 18 ft,,59,59
271,3,7:57.0,,Defensive rebound by S. Adams,59,59
272,3,7:46.0,,Turnover by K. Durant (bad pass; steal by Z. LaVine),59,59
273,3,7:41.0,Turnover by Z. LaVine (bad pass),,59,59
274,3,7:29.0,,Turnover by R. Westbrook (bad pass; steal by A. Wiggins),59,59
275,3,7:18.0,A. Wiggins makes 2-pt layup at rim,,61,59
276,3,7:02.0,,K. Durant makes 2-pt layup from 1 ft (assist by R. Westbrook),61,61
277,3,6:47.0,A. Wiggins misses 2-pt jump shot from 3 ft,,61,61
278,3,6:47.0,,Defensive rebound by S. Ibaka,61,61
279,3,6:39.0,,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),61,63
280,3,6:19.0,K. Towns makes 2-pt jump shot from 15 ft (assist by R. Rubio),,63,63
281,3,6:05.0,,R. Westbrook misses 2-pt layup at rim (block by K. Towns),63,63
282,3,6:04.0,Defensive rebound by G. Dieng,,63,63
283,3,6:00.0,Z. LaVine misses 2-pt layup from 1 ft (block by K. Durant),,63,63
284,3,5:58.0,,Defensive rebound by S. Ibaka,63,63
285,3,5:55.0,Technical foul by Z. LaVine,,63,63
286,3,5:55.0,,K. Durant makes technical free throw,63,64
287,3,5:55.0,,K. Singler enters the game for K. Durant,63,64
288,3,5:47.0,,Shooting foul by G. Dieng (drawn by R. Westbrook),63,64
289,3,5:47.0,,R. Westbrook misses free throw 1 of 2,63,64
290,3,5:47.0,,Offensive rebound by Team,63,64
291,3,5:47.0,,R. Westbrook makes free throw 2 of 2,63,65
292,3,5:35.0,Shooting foul by S. Ibaka (drawn by G. Dieng),,63,65
293,3,5:35.0,G. Dieng makes free throw 1 of 2,,64,65
294,3,5:35.0,G. Dieng makes free throw 2 of 2,,65,65
295,3,5:23.0,,Turnover by R. Foye (bad pass),65,65
296,3,5:23.0,,N. Collison enters the game for S. Ibaka,65,65
297,3,5:10.0,K. Towns makes 2-pt jump shot from 21 ft (assist by R. Rubio),,67,65
298,3,4:50.0,,Turnover by S. Adams (3 sec),67,65
299,3,4:38.0,R. Rubio misses 2-pt layup at rim,,67,65
300,3,4:37.0,,Defensive rebound by N. Collison,67,65
301,3,4:31.0,,R. Westbrook makes 2-pt layup at rim,67,67
302,3,4:14.0,G. Dieng misses 2-pt jump shot from 15 ft,,67,67
303,3,4:13.0,,Defensive rebound by R. Westbrook,67,67
304,3,4:05.0,,R. Westbrook misses 2-pt layup from 2 ft,67,67
305,3,4:05.0,,Offensive rebound by S. Adams,67,67
306,3,4:05.0,,Personal foul by G. Dieng,67,67
307,3,4:05.0,,A. Morrow enters the game for R. Foye,67,67
308,3,4:05.0,S. Muhammad enters the game for Z. LaVine,,67,67
309,3,4:05.0,G. Smith enters the game for G. Dieng,,67,67
310,3,4:01.0,,R. Westbrook makes 2-pt dunk at rim (assist by N. Collison),67,69
311,3,3:37.0,G. Smith misses 2-pt layup at rim (block by S. Adams),,67,69
312,3,3:37.0,,Defensive rebound by S. Adams,67,69
313,3,3:28.0,,K. Singler misses 3-pt jump shot from 23 ft,67,69
314,3,3:27.0,,Offensive rebound by N. Collison,67,69
315,3,3:27.0,,N. Collison makes 2-pt layup at rim,67,71
316,3,3:04.0,,Offensive charge foul by A. Wiggins (drawn by R. Westbrook),67,71
317,3,3:04.0,Turnover by A. Wiggins (offensive foul),,67,71
318,3,3:04.0,,Oklahoma City full timeout,67,71
319,3,3:04.0,T. Prince enters the game for A. Wiggins,,67,71
320,3,2:46.0,,A. Morrow misses 3-pt jump shot from 23 ft,67,71
321,3,2:46.0,Defensive rebound by T. Prince,,67,71
322,3,2:31.0,Personal foul by N. Collison,,67,71
323,3,2:31.0,,K. Durant enters the game for R. Westbrook,67,71
324,3,2:25.0,K. Towns misses 2-pt jump shot from 8 ft,,67,71
325,3,2:25.0,Offensive rebound by K. Towns,,67,71
326,3,2:21.0,Turnover by K. Towns (3 sec),,67,71
327,3,2:07.0,,Turnover by N. Collison (lost ball; steal by K. Towns),67,71
328,3,1:55.0,K. Towns misses 2-pt hook shot from 3 ft,,67,71
329,3,1:55.0,,Defensive rebound by K. Singler,67,71
330,3,1:40.0,,Turnover by S. Adams (bad pass),67,71
331,3,1:40.0,T. Jones enters the game for R. Rubio,,67,71
332,3,1:21.0,S. Muhammad misses 3-pt jump shot from 24 ft,,67,71
333,3,1:20.0,,Defensive rebound by S. Adams,67,71
334,3,1:06.0,,K. Singler misses 2-pt hook shot from 5 ft,67,71
335,3,1:05.0,Defensive rebound by K. Towns,,67,71
336,3,1:00.0,T. Jones makes 2-pt jump shot from 18 ft,,69,71
337,3,0:44.0,,S. Adams misses 2-pt jump shot from 9 ft,69,71
338,3,0:44.0,Defensive rebound by Team,,69,71
339,3,0:42.0,,E. Freedom enters the game for S. Adams,69,71
340,3,0:42.0,,R. Foye enters the game for N. Collison,69,71
341,3,0:42.0,N. Bjelica enters the game for K. Towns,,69,71
342,3,0:26.0,T. Jones misses 2-pt jump shot from 20 ft,,69,71
343,3,0:26.0,,Defensive rebound by Team,69,71
344,3,0:09.0,,Personal take foul by T. Prince,69,71
345,3,0:03.0,,K. Durant makes 2-pt layup from 1 ft,69,73
346,3,0:00.0,T. Jones misses 3-pt jump shot from 44 ft,,69,73
347,3,0:00.0,Offensive rebound by Team,,69,73
348,4,11:38.0,,K. Singler misses 3-pt jump shot from 23 ft,69,73
349,4,11:37.0,Defensive rebound by N. Bjelica,,69,73
350,4,11:20.0,S. Muhammad makes 2-pt hook shot from 10 ft (assist by N. Bjelica),,71,73
351,4,11:04.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Foye),71,75
352,4,10:50.0,Turnover by S. Muhammad (lost ball),,71,75
353,4,10:27.0,,K. Singler misses 3-pt jump shot from 23 ft,71,75
354,4,10:26.0,Defensive rebound by S. Muhammad,,71,75
355,4,10:17.0,Personal foul by R. Foye,,71,75
356,4,10:17.0,Z. LaVine enters the game for N. Bjelica,,71,75
357,4,10:07.0,S. Muhammad makes 2-pt jump shot from 9 ft,,73,75
358,4,9:50.0,,Turnover by R. Foye (step out of bounds),73,75
359,4,9:37.0,S. Muhammad misses 3-pt jump shot from 24 ft,,73,75
360,4,9:36.0,,Defensive rebound by E. Freedom,73,75
361,4,9:31.0,,A. Morrow misses 3-pt jump shot from 24 ft,73,75
362,4,9:30.0,Defensive rebound by G. Smith,,73,75
363,4,9:25.0,Personal foul by K. Durant,,73,75
364,4,9:25.0,K. Towns enters the game for G. Smith,,73,75
365,4,9:25.0,,R. Westbrook enters the game for A. Morrow,73,75
366,4,9:16.0,T. Prince misses 2-pt jump shot from 17 ft,,73,75
367,4,9:16.0,,Defensive rebound by E. Freedom,73,75
368,4,9:05.0,,E. Freedom makes 2-pt layup from 1 ft (assist by K. Singler),73,77
369,4,8:48.0,T. Prince misses 2-pt jump shot from 20 ft,,73,77
370,4,8:48.0,Offensive rebound by K. Towns,,73,77
371,4,8:44.0,T. Jones misses 3-pt jump shot from 24 ft,,73,77
372,4,8:43.0,,Defensive rebound by E. Freedom,73,77
373,4,8:32.0,,R. Foye makes 3-pt jump shot from 24 ft (assist by R. Westbrook),73,80
374,4,8:31.0,Minnesota full timeout,,73,80
375,4,8:31.0,,S. Ibaka enters the game for K. Durant,73,80
376,4,8:31.0,R. Rubio enters the game for T. Jones,,73,80
377,4,8:20.0,K. Towns makes 2-pt jump shot from 17 ft (assist by R. Rubio),,75,80
378,4,8:04.0,A. Wiggins enters the game for S. Muhammad,,75,80
379,4,8:04.0,G. Dieng enters the game for T. Prince,,75,80
380,4,7:57.0,Offensive charge foul by E. Freedom (drawn by K. Towns),,75,80
381,4,7:57.0,,Turnover by E. Freedom (offensive foul),75,80
382,4,7:40.0,K. Towns makes 2-pt jump shot from 22 ft,,77,80
383,4,7:24.0,,R. Foye misses 2-pt layup from 1 ft,77,80
384,4,7:24.0,Defensive rebound by K. Towns,,77,80
385,4,7:17.0,Z. LaVine misses 2-pt layup at rim,,77,80
386,4,7:16.0,,Defensive rebound by E. Freedom,77,80
387,4,7:11.0,,Turnover by R. Westbrook (bad pass; steal by A. Wiggins),77,80
388,4,7:09.0,Turnover by Z. LaVine (lost ball; steal by S. Ibaka),,77,80
389,4,7:06.0,,S. Ibaka misses 2-pt hook shot from 7 ft,77,80
390,4,7:06.0,,Offensive rebound by E. Freedom,77,80
391,4,7:06.0,,Personal foul by G. Dieng,77,80
392,4,6:56.0,,R. Westbrook misses 2-pt jump shot from 16 ft,77,80
393,4,6:55.0,Defensive rebound by G. Dieng,,77,80
394,4,6:54.0,Personal foul by R. Westbrook,,77,80
