,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,DALLAS_ACTION,GOLDEN STATE_SCORE,DALLAS_SCORE
153,2,6:50.0,,R. Felton misses 2-pt layup at rim,54,43
154,2,6:48.0,Defensive rebound by H. Barnes,,54,43
155,2,6:41.0,H. Barnes makes 2-pt layup at rim (assist by S. Livingston),,56,43
156,2,6:40.0,,Dallas full timeout,56,43
157,2,6:40.0,I. Clark enters the game for S. Livingston,,56,43
158,2,6:23.0,,C. Parsons misses 2-pt layup from 2 ft (block by B. Rush),56,43
159,2,6:22.0,,Offensive rebound by Z. Pachulia,56,43
160,2,6:17.0,,W. Matthews makes 2-pt layup from 1 ft,56,45
161,2,6:17.0,,Shooting block foul by A. Varejão (drawn by W. Matthews),56,45
162,2,6:17.0,,W. Matthews makes free throw 1 of 1,56,46
163,2,6:02.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by I. Clark),,59,46
164,2,5:45.0,,Shooting block foul by B. Rush (drawn by Z. Pachulia),59,46
165,2,5:45.0,Official timeout,,59,46
166,2,5:45.0,D. Green enters the game for H. Barnes,,59,46
167,2,5:45.0,,Z. Pachulia makes free throw 1 of 2,59,47
168,2,5:45.0,,Z. Pachulia makes free throw 2 of 2,59,48
169,2,5:29.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Thompson),,62,48
170,2,5:16.0,,Z. Pachulia misses 2-pt jump shot from 10 ft (block by D. Green),62,48
171,2,5:14.0,Defensive rebound by B. Rush,,62,48
172,2,5:08.0,Turnover by A. Varejão (bad pass),,62,48
173,2,5:08.0,S. Curry enters the game for I. Clark,,62,48
174,2,4:53.0,,Personal foul by A. Varejão,62,48
175,2,4:53.0,,J. Barea enters the game for R. Felton,62,48
176,2,4:53.0,,D. Nowitzki enters the game for Z. Pachulia,62,48
177,2,4:53.0,,C. Parsons makes free throw 1 of 2,62,49
178,2,4:53.0,J. McAdoo enters the game for A. Varejão,,62,49
179,2,4:53.0,,C. Parsons makes free throw 2 of 2,62,50
180,2,4:48.0,K. Thompson misses 3-pt jump shot from 26 ft,,62,50
181,2,4:47.0,,Defensive rebound by J. Barea,62,50
182,2,4:40.0,,D. Williams makes 2-pt jump shot from 4 ft,62,52
183,2,4:20.0,Turnover by D. Green (traveling),,62,52
184,2,4:14.0,,J. Barea makes 3-pt jump shot from 22 ft (assist by D. Nowitzki),62,55
185,2,4:06.0,Golden State full timeout,,62,55
186,2,4:06.0,H. Barnes enters the game for B. Rush,,62,55
187,2,3:55.0,Turnover by K. Thompson (bad pass; steal by W. Matthews),,62,55
188,2,3:50.0,,J. Barea makes 2-pt layup from 1 ft (assist by W. Matthews),62,57
189,2,3:37.0,Personal foul by D. Williams,,62,57
190,2,3:37.0,,D. Lee enters the game for D. Williams,62,57
191,2,3:32.0,S. Curry misses 3-pt jump shot from 22 ft,,62,57
192,2,3:30.0,,Defensive rebound by J. Barea,62,57
193,2,3:21.0,,J. Barea misses 2-pt jump shot from 18 ft,62,57
194,2,3:20.0,Defensive rebound by H. Barnes,,62,57
195,2,3:06.0,H. Barnes makes 2-pt jump shot from 8 ft (assist by K. Thompson),,64,57
196,2,2:53.0,,W. Matthews makes 2-pt jump shot from 17 ft,64,59
197,2,2:44.0,Turnover by K. Thompson (bad pass),,64,59
198,2,2:44.0,Golden State full timeout,,64,59
199,2,2:29.0,,D. Nowitzki makes 2-pt jump shot from 12 ft,64,61
200,2,2:15.0,Turnover by S. Curry (lost ball; steal by C. Parsons),,64,61
201,2,2:02.0,,W. Matthews misses 3-pt jump shot from 24 ft,64,61
202,2,2:01.0,Defensive rebound by S. Curry,,64,61
203,2,1:50.0,K. Thompson misses 3-pt jump shot from 24 ft,,64,61
204,2,1:48.0,Offensive rebound by J. McAdoo,,64,61
205,2,1:46.0,S. Curry makes 2-pt layup from 1 ft (assist by J. McAdoo),,66,61
206,2,1:27.0,,Shooting foul by H. Barnes (drawn by D. Lee),66,61
207,2,1:27.0,,D. Lee makes free throw 1 of 2,66,62
208,2,1:27.0,A. Bogut enters the game for J. McAdoo,,66,62
209,2,1:27.0,,D. Lee makes free throw 2 of 2,66,63
210,2,1:20.0,S. Curry misses 2-pt jump shot from 6 ft (block by D. Lee),,66,63
211,2,1:20.0,Offensive rebound by Team,,66,63
212,2,1:13.0,S. Curry makes 3-pt jump shot from 23 ft,,69,63
213,2,0:56.0,,Shooting block foul by A. Bogut (drawn by J. Barea),69,63
214,2,0:56.0,,J. Barea makes free throw 1 of 2,69,64
215,2,0:56.0,,J. Barea makes free throw 2 of 2,69,65
216,2,0:51.0,Personal foul by W. Matthews,,69,65
217,2,0:51.0,,R. Felton enters the game for D. Lee,69,65
218,2,0:50.0,Personal take foul by D. Nowitzki,,69,65
219,2,0:50.0,A. Bogut makes free throw 1 of 2,,70,65
220,2,0:50.0,A. Bogut makes free throw 2 of 2,,71,65
221,2,0:36.0,,J. Barea misses 2-pt layup from 4 ft,71,65
222,2,0:34.0,Defensive rebound by D. Green,,71,65
223,2,0:31.0,S. Curry makes 2-pt layup at rim (assist by D. Green),,73,65
224,2,0:14.0,,Shooting foul by K. Thompson (drawn by C. Parsons),73,65
225,2,0:14.0,,C. Parsons makes free throw 1 of 2,73,66
226,2,0:14.0,,D. Lee enters the game for D. Nowitzki,73,66
227,2,0:14.0,M. Speights enters the game for A. Bogut,,73,66
228,2,0:14.0,,D. Harris enters the game for J. Barea,73,66
229,2,0:14.0,,C. Parsons makes free throw 2 of 2,73,67
230,2,0:03.0,S. Curry misses 3-pt jump shot from 26 ft,,73,67
231,2,0:02.0,,Defensive rebound by C. Parsons,73,67
232,2,0:00.0,,C. Parsons misses 3-pt jump shot from 56 ft,73,67
233,2,0:00.0,,Offensive rebound by Team,73,67
234,3,11:44.0,K. Thompson misses 2-pt jump shot from 3 ft (block by D. Nowitzki),,73,67
235,3,11:44.0,Offensive rebound by Team,,73,67
236,3,11:43.0,J. McAdoo makes 2-pt dunk at rim (assist by S. Curry),,75,67
237,3,11:13.0,,C. Parsons makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),75,70
238,3,11:05.0,Turnover by D. Green (bad pass; steal by C. Parsons),,75,70
239,3,10:59.0,,C. Parsons makes 2-pt jump shot from 15 ft,75,72
240,3,10:47.0,Personal foul by W. Matthews,,75,72
241,3,10:41.0,Turnover by D. Green (bad pass; steal by C. Parsons),,75,72
242,3,10:32.0,,Turnover by D. Williams (bad pass; steal by H. Barnes),75,72
243,3,10:25.0,S. Curry misses 2-pt layup at rim (block by R. Felton),,75,72
244,3,10:23.0,Offensive rebound by J. McAdoo,,75,72
245,3,10:23.0,J. McAdoo misses 2-pt layup from 2 ft (block by D. Nowitzki),,75,72
246,3,10:23.0,Offensive rebound by Team,,75,72
247,3,10:10.0,H. Barnes misses 2-pt jump shot from 18 ft,,75,72
248,3,10:09.0,,Defensive rebound by D. Nowitzki,75,72
249,3,9:52.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by R. Felton),75,74
250,3,9:50.0,Golden State full timeout,,75,74
251,3,9:39.0,S. Curry makes 2-pt jump shot from 8 ft,,77,74
252,3,9:18.0,,D. Williams misses 2-pt jump shot from 7 ft,77,74
253,3,9:17.0,Defensive rebound by K. Thompson,,77,74
254,3,9:10.0,Turnover by K. Thompson (bad pass),,77,74
255,3,9:06.0,,Shooting block foul by K. Thompson (drawn by D. Williams),77,74
256,3,9:06.0,,D. Williams makes free throw 1 of 2,77,75
257,3,9:06.0,,D. Williams makes free throw 2 of 2,77,76
258,3,8:58.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by S. Curry),,79,76
259,3,8:47.0,,Turnover by C. Parsons (lost ball; steal by D. Green),79,76
260,3,8:40.0,H. Barnes makes 2-pt jump shot from 8 ft,,81,76
261,3,8:28.0,,Personal foul by J. McAdoo,81,76
262,3,8:21.0,,R. Felton makes 2-pt jump shot from 8 ft,81,78
263,3,8:10.0,J. McAdoo misses 2-pt layup at rim,,81,78
264,3,8:09.0,,Defensive rebound by D. Nowitzki,81,78
265,3,8:01.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Williams),81,81
266,3,7:53.0,,Offensive charge foul by J. McAdoo (drawn by W. Matthews),81,81
267,3,7:53.0,Turnover by J. McAdoo (offensive foul),,81,81
268,3,7:43.0,,R. Felton makes 2-pt layup at rim,81,83
269,3,7:31.0,Personal foul by R. Felton,,81,83
270,3,7:31.0,,D. Lee enters the game for C. Parsons,81,83
271,3,7:27.0,K. Thompson misses 2-pt layup from 3 ft (block by D. Nowitzki),,81,83
272,3,7:26.0,Offensive rebound by S. Curry,,81,83
273,3,7:25.0,S. Curry makes 2-pt layup from 1 ft,,83,83
274,3,7:10.0,,W. Matthews misses 3-pt jump shot from 22 ft,83,83
275,3,7:08.0,,Offensive rebound by D. Lee,83,83
276,3,7:05.0,,D. Nowitzki misses 3-pt jump shot from 24 ft,83,83
277,3,7:04.0,Defensive rebound by K. Thompson,,83,83
278,3,6:56.0,J. McAdoo misses 2-pt dunk at rim,,83,83
279,3,6:54.0,,Defensive rebound by R. Felton,83,83
280,3,6:49.0,,D. Williams misses 3-pt jump shot from 24 ft,83,83
281,3,6:48.0,Defensive rebound by K. Thompson,,83,83
282,3,6:41.0,Shooting foul by D. Lee (drawn by J. McAdoo),,83,83
283,3,6:41.0,J. McAdoo misses free throw 1 of 2,,83,83
284,3,6:41.0,Offensive rebound by Team,,83,83
285,3,6:41.0,,D. Harris enters the game for D. Nowitzki,83,83
286,3,6:41.0,L. Barbosa enters the game for K. Thompson,,83,83
287,3,6:41.0,J. McAdoo makes free throw 2 of 2,,84,83
288,3,6:25.0,,R. Felton misses 2-pt jump shot from 18 ft,84,83
289,3,6:24.0,Defensive rebound by D. Green,,84,83
290,3,6:11.0,H. Barnes misses 2-pt jump shot from 12 ft,,84,83
291,3,6:10.0,,Defensive rebound by D. Lee,84,83
292,3,5:56.0,,D. Williams misses 2-pt jump shot from 11 ft,84,83
293,3,5:55.0,Defensive rebound by S. Curry,,84,83
294,3,5:52.0,D. Green misses 2-pt layup from 2 ft (block by R. Felton),,84,83
295,3,5:52.0,,Defensive rebound by Team,84,83
296,3,5:52.0,M. Speights enters the game for J. McAdoo,,84,83
297,3,5:35.0,,W. Matthews misses 3-pt jump shot from 23 ft,84,83
298,3,5:34.0,Defensive rebound by H. Barnes,,84,83
299,3,5:28.0,Personal foul by D. Harris,,84,83
300,3,5:19.0,S. Curry misses 3-pt jump shot from 24 ft,,84,83
301,3,5:18.0,,Defensive rebound by D. Lee,84,83
302,3,5:07.0,,W. Matthews misses 2-pt layup at rim (block by H. Barnes),84,83
303,3,5:05.0,Defensive rebound by M. Speights,,84,83
304,3,4:57.0,H. Barnes makes 3-pt jump shot from 24 ft (assist by M. Speights),,87,83
305,3,4:57.0,,Dallas full timeout,87,83
306,3,4:57.0,,J. Barea enters the game for R. Felton,87,83
307,3,4:47.0,,Turnover by D. Harris (bad pass),87,83
308,3,4:30.0,M. Speights misses 3-pt jump shot from 24 ft,,87,83
309,3,4:29.0,,Defensive rebound by Team,87,83
310,3,4:07.0,,J. Barea misses 2-pt jump shot from 9 ft,87,83
311,3,4:05.0,Defensive rebound by M. Speights,,87,83
312,3,3:55.0,H. Barnes misses 2-pt layup from 1 ft,,87,83
313,3,3:54.0,,Defensive rebound by D. Harris,87,83
314,3,3:46.0,,D. Lee makes 2-pt layup from 1 ft (assist by D. Williams),87,85
315,3,3:38.0,Shooting foul by D. Lee (drawn by H. Barnes),,87,85
316,3,3:38.0,H. Barnes misses free throw 1 of 2,,87,85
317,3,3:38.0,Offensive rebound by Team,,87,85
318,3,3:38.0,H. Barnes makes free throw 2 of 2,,88,85
319,3,3:27.0,,Personal foul by L. Barbosa,88,85
320,3,3:27.0,S. Livingston enters the game for H. Barnes,,88,85
321,3,3:13.0,,D. Williams misses 2-pt jump shot from 8 ft,88,85
322,3,3:13.0,,Offensive rebound by Team,88,85
323,3,3:13.0,,Turnover by Team (shot clock),88,85
324,3,3:00.0,Shooting foul by D. Harris (drawn by D. Green),,88,85
325,3,3:00.0,D. Green makes free throw 1 of 2,,89,85
326,3,3:00.0,,D. Nowitzki enters the game for W. Matthews,89,85
327,3,3:00.0,D. Green makes free throw 2 of 2,,90,85
328,3,2:39.0,,Personal foul by S. Curry,90,85
329,3,2:34.0,,Turnover by D. Lee (lost ball; steal by S. Livingston),90,85
330,3,2:29.0,Turnover by M. Speights (lost ball),,90,85
331,3,2:14.0,,Turnover by J. Barea (step out of bounds),90,85
332,3,2:02.0,S. Curry misses 3-pt jump shot from 25 ft,,90,85
333,3,2:01.0,,Defensive rebound by D. Lee,90,85
334,3,1:45.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,90,85
335,3,1:44.0,Defensive rebound by S. Curry,,90,85
336,3,1:40.0,L. Barbosa makes 2-pt layup from 2 ft (assist by S. Curry),,92,85
337,3,1:27.0,,D. Williams misses 3-pt jump shot from 24 ft,92,85
338,3,1:26.0,Defensive rebound by S. Curry,,92,85
339,3,1:18.0,Turnover by D. Green (bad pass),,92,85
340,3,1:18.0,,R. Felton enters the game for D. Williams,92,85
341,3,1:06.0,,D. Nowitzki misses 2-pt jump shot from 12 ft,92,85
342,3,1:05.0,Defensive rebound by M. Speights,,92,85
343,3,0:54.0,M. Speights makes 2-pt jump shot from 3 ft (assist by D. Green),,94,85
344,3,0:54.0,,Dallas full timeout,94,85
345,3,0:54.0,J. McAdoo enters the game for D. Green,,94,85
346,3,0:37.0,,D. Harris misses 2-pt layup from 1 ft,94,85
347,3,0:36.0,Defensive rebound by J. McAdoo,,94,85
348,3,0:26.0,S. Curry misses 2-pt jump shot from 8 ft,,94,85
349,3,0:25.0,,Defensive rebound by J. Barea,94,85
350,3,0:08.0,,J. Barea misses 2-pt jump shot from 5 ft (block by M. Speights),94,85
351,3,0:06.0,Defensive rebound by M. Speights,,94,85
352,3,0:01.0,S. Curry misses 3-pt jump shot from 24 ft,,94,85
353,3,0:00.0,,Defensive rebound by D. Harris,94,85
354,4,11:44.0,,J. Barea makes 2-pt layup from 1 ft,94,87
355,4,11:26.0,H. Barnes misses 3-pt jump shot from 22 ft,,94,87
356,4,11:26.0,,Defensive rebound by D. Lee,94,87
357,4,11:16.0,,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by J. Barea),94,90
358,4,10:56.0,S. Livingston makes 2-pt jump shot from 10 ft (assist by B. Rush),,96,90
359,4,10:46.0,,D. Lee makes 2-pt layup from 1 ft (assist by J. Barea),96,92
360,4,10:32.0,K. Thompson misses 3-pt jump shot from 25 ft,,96,92
361,4,10:31.0,,Defensive rebound by D. Nowitzki,96,92
362,4,10:25.0,,Personal take foul by M. Speights,96,92
363,4,10:25.0,A. Varejão enters the game for M. Speights,,96,92
364,4,10:18.0,,J. Barea misses 2-pt jump shot from 4 ft (block by A. Varejão),96,92
365,4,10:16.0,,Offensive rebound by D. Lee,96,92
366,4,10:15.0,Loose ball foul by H. Barnes,,96,92
367,4,10:05.0,,D. Harris makes 2-pt layup from 1 ft (assist by D. Nowitzki),96,94
368,4,9:53.0,Shooting block foul by D. Nowitzki (drawn by H. Barnes),,96,94
369,4,9:53.0,H. Barnes makes free throw 1 of 2,,97,94
370,4,9:53.0,H. Barnes makes free throw 2 of 2,,98,94
371,4,9:29.0,,D. Harris misses 3-pt jump shot from 22 ft,98,94
372,4,9:28.0,,Offensive rebound by J. Anderson,98,94
373,4,9:13.0,,J. Barea makes 3-pt jump shot from 24 ft,98,97
374,4,8:58.0,K. Thompson makes 2-pt jump shot from 19 ft (assist by H. Barnes),,100,97
375,4,8:46.0,,Turnover by J. Barea (bad pass; steal by K. Thompson),100,97
376,4,8:22.0,S. Livingston misses 2-pt jump shot from 18 ft (block by D. Harris),,100,97
377,4,8:22.0,Offensive rebound by S. Livingston,,100,97
378,4,8:22.0,Turnover by Team (shot clock),,100,97
379,4,8:22.0,Official timeout,,100,97
380,4,8:22.0,D. Green enters the game for H. Barnes,,100,97
381,4,8:08.0,,D. Harris misses 3-pt jump shot from 24 ft,100,97
382,4,8:07.0,Defensive rebound by K. Thompson,,100,97
383,4,7:49.0,Shooting foul by J. Barea (drawn by K. Thompson),,100,97
384,4,7:49.0,K. Thompson makes 2-pt jump shot from 14 ft,,102,97
385,4,7:49.0,,W. Matthews enters the game for D. Nowitzki,102,97
386,4,7:49.0,,D. Williams enters the game for D. Harris,102,97
387,4,7:49.0,K. Thompson makes free throw 1 of 1,,103,97
388,4,7:35.0,,J. Barea misses 2-pt layup from 3 ft (block by K. Thompson),103,97
389,4,7:35.0,Defensive rebound by A. Varejão,,103,97
390,4,7:27.0,B. Rush misses 3-pt jump shot from 23 ft,,103,97
391,4,7:26.0,,Defensive rebound by D. Williams,103,97
