,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,INDIANA_ACTION,CHARLOTTE_SCORE,INDIANA_SCORE
138,2,7:19.0,,M. Ellis misses 3-pt jump shot from 26 ft,38,31
139,2,7:18.0,Defensive rebound by J. Lamb,,38,31
140,2,7:11.0,Turnover by J. Lamb (traveling),,38,31
141,2,7:00.0,,C. Budinger misses 2-pt jump shot from 19 ft,38,31
142,2,6:59.0,Defensive rebound by F. Kaminsky,,38,31
143,2,6:58.0,Personal foul by J. Hill (drawn by F. Kaminsky),,38,31
144,2,6:45.0,A. Jefferson misses 2-pt jump shot from 7 ft,,38,31
145,2,6:45.0,,Defensive rebound by L. Allen,38,31
146,2,6:34.0,,Shooting foul by C. Lee (drawn by C. Budinger),38,31
147,2,6:34.0,,C. Budinger makes free throw 1 of 2,38,32
148,2,6:34.0,C. Zeller enters the game for A. Jefferson,,38,32
149,2,6:34.0,,C. Budinger makes free throw 2 of 2,38,33
150,2,6:25.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by J. Lin),,41,33
151,2,6:04.0,,J. Hill makes 2-pt jump shot from 18 ft,41,35
152,2,5:47.0,,Indiana full timeout,41,35
153,2,5:47.0,,M. Turner enters the game for L. Allen,41,35
154,2,5:47.0,M. Williams enters the game for F. Kaminsky,,41,35
155,2,5:41.0,J. Lamb misses 2-pt jump shot from 18 ft,,41,35
156,2,5:41.0,,Defensive rebound by M. Turner,41,35
157,2,5:26.0,,Turnover by M. Ellis (bad pass; steal by C. Lee),41,35
158,2,5:21.0,J. Lamb makes 2-pt layup from 3 ft (assist by J. Lin),,43,35
159,2,5:07.0,,M. Ellis makes 2-pt jump shot from 20 ft,43,37
160,2,4:50.0,C. Lee misses 2-pt jump shot from 20 ft,,43,37
161,2,4:48.0,Offensive rebound by Team,,43,37
162,2,4:48.0,,P. George enters the game for S. Hill,43,37
163,2,4:48.0,,G. Hill enters the game for C. Budinger,43,37
164,2,4:48.0,N. Batum enters the game for J. Lin,,43,37
165,2,4:48.0,K. Walker enters the game for J. Lamb,,43,37
166,2,4:48.0,Inbound foul by M. Turner,,43,37
167,2,4:48.0,M. Williams makes free throw 1 of 2,,44,37
168,2,4:48.0,M. Williams misses free throw 2 of 2,,44,37
169,2,4:47.0,,Defensive rebound by P. George,44,37
170,2,4:39.0,,Offensive foul by M. Turner (drawn by C. Lee),44,37
171,2,4:39.0,,Turnover by M. Turner (offensive foul),44,37
172,2,4:25.0,Shooting foul by J. Hill (drawn by C. Zeller),,44,37
173,2,4:25.0,C. Zeller misses free throw 1 of 2,,44,37
174,2,4:25.0,Offensive rebound by Team,,44,37
175,2,4:25.0,,I. Mahinmi enters the game for J. Hill,44,37
176,2,4:25.0,C. Zeller misses free throw 2 of 2,,44,37
177,2,4:25.0,,Defensive rebound by I. Mahinmi,44,37
178,2,4:17.0,,Personal foul by N. Batum (drawn by P. George),44,37
179,2,4:15.0,,Personal foul by N. Batum (drawn by P. George),44,37
180,2,4:15.0,,P. George makes free throw 1 of 2,44,38
181,2,4:15.0,,P. George makes free throw 2 of 2,44,39
182,2,4:07.0,K. Walker misses 2-pt jump shot from 19 ft,,44,39
183,2,4:06.0,,Defensive rebound by M. Turner,44,39
184,2,3:51.0,,P. George makes 2-pt jump shot from 20 ft,44,41
185,2,3:25.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,47,41
186,2,3:06.0,,P. George makes 2-pt jump shot from 15 ft,47,43
187,2,2:51.0,Turnover by N. Batum (lost ball; steal by P. George),,47,43
188,2,2:46.0,,Turnover by P. George (bad pass; steal by C. Lee),47,43
189,2,2:32.0,N. Batum makes 2-pt jump shot from 16 ft,,49,43
190,2,2:14.0,,Turnover by P. George (lost ball; steal by M. Williams),49,43
191,2,2:14.0,Turnover by N. Batum (step out of bounds),,49,43
192,2,2:14.0,Charlotte full timeout,,49,43
193,2,2:14.0,J. Lin enters the game for N. Batum,,49,43
194,2,2:06.0,,Personal foul by J. Lin (drawn by M. Ellis),49,43
195,2,2:06.0,,M. Ellis makes free throw 1 of 2,49,44
196,2,2:06.0,,M. Ellis makes free throw 2 of 2,49,45
197,2,1:43.0,Turnover by C. Zeller (bad pass; steal by G. Hill),,49,45
198,2,1:28.0,,Turnover by G. Hill (bad pass),49,45
199,2,1:28.0,,L. Allen enters the game for M. Turner,49,45
200,2,1:22.0,Personal foul by L. Allen (drawn by M. Williams),,49,45
201,2,1:17.0,Personal foul by L. Allen (drawn by M. Williams),,49,45
202,2,1:17.0,M. Williams makes free throw 1 of 2,,50,45
203,2,1:17.0,M. Williams makes free throw 2 of 2,,51,45
204,2,1:05.0,,M. Ellis misses 2-pt jump shot from 18 ft,51,45
205,2,1:05.0,Defensive rebound by Team,,51,45
206,2,0:55.0,K. Walker misses 2-pt layup from 3 ft,,51,45
207,2,0:54.0,,Defensive rebound by I. Mahinmi,51,45
208,2,0:43.0,,P. George misses 2-pt layup from 3 ft,51,45
209,2,0:42.0,,Offensive rebound by P. George,51,45
210,2,0:41.0,,P. George makes 2-pt jump shot from 4 ft,51,47
211,2,0:26.0,K. Walker misses 3-pt jump shot from 25 ft,,51,47
212,2,0:25.0,Offensive rebound by Team,,51,47
213,2,0:25.0,,S. Hill enters the game for L. Allen,51,47
214,2,0:02.0,Shooting foul by M. Ellis (drawn by C. Zeller),,51,47
215,2,0:02.0,C. Zeller makes free throw 1 of 2,,52,47
216,2,0:02.0,,J. Hill enters the game for I. Mahinmi,52,47
217,2,0:02.0,C. Zeller makes free throw 2 of 2,,53,47
218,2,0:00.0,,P. George makes 3-pt jump shot from 38 ft,53,50
219,3,11:44.0,M. Williams misses 3-pt jump shot from 26 ft,,53,50
220,3,11:43.0,,Defensive rebound by M. Ellis,53,50
221,3,11:24.0,,M. Ellis misses 2-pt jump shot from 5 ft,53,50
222,3,11:24.0,Defensive rebound by M. Williams,,53,50
223,3,11:13.0,,Offensive charge foul by C. Zeller (drawn by M. Ellis),53,50
224,3,11:13.0,Turnover by C. Zeller (offensive foul),,53,50
225,3,10:59.0,,P. George makes 2-pt jump shot from 17 ft (assist by I. Mahinmi),53,52
226,3,10:43.0,C. Lee makes 2-pt jump shot from 10 ft (assist by M. Williams),,55,52
227,3,10:25.0,,I. Mahinmi misses 2-pt layup from 1 ft,55,52
228,3,10:24.0,Defensive rebound by M. Williams,,55,52
229,3,10:11.0,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),,58,52
230,3,10:02.0,,P. George misses 2-pt jump shot from 20 ft,58,52
231,3,10:02.0,Defensive rebound by C. Lee,,58,52
232,3,9:48.0,K. Walker misses 2-pt layup from 4 ft,,58,52
233,3,9:47.0,,Defensive rebound by M. Ellis,58,52
234,3,9:39.0,,G. Hill misses 3-pt jump shot from 25 ft,58,52
235,3,9:38.0,,Offensive rebound by P. George,58,52
236,3,9:38.0,,Shooting foul by K. Walker (drawn by P. George),58,52
237,3,9:38.0,,P. George makes free throw 1 of 2,58,53
238,3,9:38.0,,P. George makes free throw 2 of 2,58,54
239,3,9:13.0,C. Lee misses 3-pt jump shot from 27 ft,,58,54
240,3,9:12.0,,Defensive rebound by I. Mahinmi,58,54
241,3,9:02.0,,Turnover by M. Turner (3 sec),58,54
242,3,8:54.0,Personal foul by P. George (drawn by C. Zeller),,58,54
243,3,8:46.0,N. Batum misses 3-pt jump shot from 26 ft,,58,54
244,3,8:45.0,,Defensive rebound by M. Ellis,58,54
245,3,8:36.0,,G. Hill misses 2-pt layup from 4 ft (block by M. Williams),58,54
246,3,8:35.0,Defensive rebound by M. Williams,,58,54
247,3,8:24.0,M. Williams makes 2-pt layup from 3 ft (assist by N. Batum),,60,54
248,3,8:12.0,,M. Ellis misses 2-pt jump shot from 19 ft,60,54
249,3,8:11.0,,Offensive rebound by I. Mahinmi,60,54
250,3,8:06.0,,Personal foul by K. Walker (drawn by M. Turner),60,54
251,3,7:57.0,,M. Turner misses 2-pt jump shot from 13 ft,60,54
252,3,7:57.0,Defensive rebound by C. Zeller,,60,54
253,3,7:46.0,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),,63,54
254,3,7:31.0,Violation by M. Williams (kicked ball),,63,54
255,3,7:22.0,,P. George makes 2-pt jump shot from 4 ft,63,56
256,3,7:07.0,C. Lee makes 2-pt jump shot from 16 ft,,65,56
257,3,7:07.0,,Indiana full timeout,65,56
258,3,6:55.0,,P. George makes 2-pt jump shot from 16 ft (assist by G. Hill),65,58
259,3,6:33.0,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),,68,58
260,3,6:23.0,,M. Turner makes 2-pt layup from 2 ft (assist by M. Ellis),68,60
261,3,6:23.0,,Shooting foul by M. Williams (drawn by M. Turner),68,60
262,3,6:23.0,,M. Turner makes free throw 1 of 1,68,61
263,3,6:18.0,Personal foul by M. Turner (drawn by M. Williams),,68,61
264,3,6:02.0,K. Walker makes 3-pt jump shot from 26 ft,,71,61
265,3,5:50.0,,M. Ellis misses 3-pt jump shot from 25 ft,71,61
266,3,5:49.0,Defensive rebound by K. Walker,,71,61
267,3,5:37.0,M. Williams misses 3-pt jump shot from 26 ft,,71,61
268,3,5:36.0,,Defensive rebound by I. Mahinmi,71,61
269,3,5:27.0,,P. George misses 3-pt jump shot from 25 ft,71,61
270,3,5:26.0,Defensive rebound by M. Williams,,71,61
271,3,5:12.0,K. Walker makes 2-pt layup from 1 ft,,73,61
272,3,4:59.0,,Offensive foul by P. George (drawn by C. Zeller),73,61
273,3,4:59.0,,Turnover by P. George (offensive foul),73,61
274,3,4:59.0,A. Jefferson enters the game for C. Zeller,,73,61
275,3,4:59.0,,S. Hill enters the game for M. Turner,73,61
276,3,4:35.0,A. Jefferson misses 2-pt hook shot from 11 ft,,73,61
277,3,4:34.0,,Defensive rebound by P. George,73,61
278,3,4:27.0,,I. Mahinmi makes 2-pt jump shot from 20 ft (assist by M. Ellis),73,63
279,3,4:09.0,M. Williams makes 2-pt jump shot from 20 ft (assist by C. Lee),,75,63
280,3,3:58.0,,I. Mahinmi misses 2-pt layup from 4 ft (block by A. Jefferson),75,63
281,3,3:58.0,,Offensive rebound by Team,75,63
282,3,3:50.0,,P. George misses 3-pt jump shot from 24 ft (block by N. Batum),75,63
283,3,3:50.0,Defensive rebound by Team,,75,63
284,3,3:50.0,,Loose ball foul by P. George (drawn by K. Walker),75,63
285,3,3:50.0,,Indiana full timeout,75,63
286,3,3:30.0,N. Batum misses 3-pt jump shot from 24 ft,,75,63
287,3,3:30.0,,Defensive rebound by G. Hill,75,63
288,3,3:14.0,,G. Hill misses 3-pt jump shot from 26 ft,75,63
289,3,3:13.0,,Offensive rebound by S. Hill,75,63
290,3,3:09.0,,P. George misses 3-pt jump shot from 25 ft,75,63
291,3,3:09.0,Defensive rebound by Team,,75,63
292,3,3:09.0,J. Lin enters the game for C. Lee,,75,63
293,3,2:55.0,K. Walker misses 3-pt jump shot from 23 ft,,75,63
294,3,2:54.0,Offensive rebound by M. Williams,,75,63
295,3,2:53.0,M. Williams makes 2-pt layup from 2 ft,,77,63
296,3,2:25.0,,Turnover by Team (shot clock),77,63
297,3,2:25.0,Charlotte full timeout,,77,63
298,3,2:25.0,,R. Stuckey enters the game for P. George,77,63
299,3,2:25.0,,C. Budinger enters the game for M. Ellis,77,63
300,3,2:25.0,J. Lamb enters the game for N. Batum,,77,63
301,3,2:14.0,A. Jefferson misses 2-pt jump shot from 15 ft,,77,63
302,3,2:14.0,,Defensive rebound by R. Stuckey,77,63
303,3,1:54.0,,Personal foul by J. Lamb (drawn by C. Budinger),77,63
304,3,1:54.0,,J. Hill enters the game for I. Mahinmi,77,63
305,3,1:44.0,,S. Hill makes 2-pt dunk from 2 ft (assist by C. Budinger),77,65
306,3,1:25.0,Turnover by A. Jefferson (traveling),,77,65
307,3,1:09.0,,G. Hill misses 2-pt jump shot from 12 ft,77,65
308,3,1:09.0,,Offensive rebound by Team,77,65
309,3,1:09.0,Loose ball foul by A. Jefferson (drawn by J. Hill),,77,65
310,3,1:09.0,,J. Hill makes free throw 1 of 2,77,66
311,3,1:09.0,,J. Hill makes free throw 2 of 2,77,67
312,3,0:55.0,A. Jefferson misses 2-pt hook shot from 6 ft,,77,67
313,3,0:54.0,,Defensive rebound by J. Hill,77,67
314,3,0:48.0,,Shooting block foul by K. Walker (drawn by R. Stuckey),77,67
315,3,0:48.0,,R. Stuckey misses free throw 1 of 2,77,67
316,3,0:48.0,,Offensive rebound by Team,77,67
317,3,0:48.0,C. Lee enters the game for K. Walker,,77,67
318,3,0:48.0,,R. Stuckey makes free throw 2 of 2,77,68
319,3,0:30.0,J. Lamb misses 3-pt jump shot from 23 ft,,77,68
320,3,0:29.0,,Defensive rebound by J. Hill,77,68
321,3,0:08.0,,J. Hill makes 2-pt layup from 1 ft (assist by G. Hill),77,70
322,3,0:06.0,Personal foul by G. Hill (drawn by J. Lin),,77,70
323,3,0:01.0,J. Lin misses 2-pt jump shot from 20 ft,,77,70
324,3,0:01.0,,Defensive rebound by C. Budinger,77,70
325,4,11:43.0,,R. Stuckey misses 2-pt jump shot from 17 ft,77,70
326,4,11:42.0,Defensive rebound by A. Jefferson,,77,70
327,4,11:27.0,J. Lamb misses 2-pt jump shot from 13 ft,,77,70
328,4,11:26.0,,Defensive rebound by C. Budinger,77,70
329,4,11:17.0,,Turnover by J. Hill (bad pass),77,70
330,4,10:59.0,Shooting foul by J. Hill (drawn by A. Jefferson),,77,70
331,4,10:59.0,A. Jefferson makes free throw 1 of 2,,78,70
332,4,10:59.0,A. Jefferson misses free throw 2 of 2,,78,70
333,4,10:58.0,,Defensive rebound by C. Budinger,78,70
334,4,10:45.0,,Turnover by M. Ellis (bad pass),78,70
335,4,10:27.0,A. Jefferson misses 2-pt hook shot from 7 ft,,78,70
336,4,10:27.0,,Defensive rebound by S. Hill,78,70
337,4,10:13.0,,R. Stuckey misses 3-pt jump shot from 25 ft,78,70
338,4,10:13.0,Defensive rebound by J. Lin,,78,70
339,4,10:00.0,Turnover by J. Lin (lost ball; steal by R. Stuckey),,78,70
340,4,9:55.0,,Shooting foul by J. Lamb (drawn by R. Stuckey),78,70
341,4,9:55.0,,M. Ellis makes free throw 1 of 2,78,71
342,4,9:55.0,,M. Turner enters the game for S. Hill,78,71
343,4,9:55.0,,M. Ellis makes free throw 2 of 2,78,72
344,4,9:50.0,Personal foul by M. Turner (drawn by F. Kaminsky),,78,72
345,4,9:37.0,A. Jefferson misses 2-pt jump shot from 12 ft,,78,72
346,4,9:37.0,,Defensive rebound by R. Stuckey,78,72
347,4,9:28.0,,R. Stuckey misses 2-pt jump shot from 16 ft,78,72
348,4,9:27.0,Defensive rebound by A. Jefferson,,78,72
349,4,9:16.0,Turnover by F. Kaminsky (traveling),,78,72
350,4,9:01.0,,C. Budinger misses 2-pt jump shot from 19 ft,78,72
351,4,9:00.0,Defensive rebound by C. Lee,,78,72
352,4,8:49.0,J. Lamb misses 2-pt layup from 3 ft,,78,72
353,4,8:49.0,,Defensive rebound by R. Stuckey,78,72
354,4,8:41.0,,J. Hill misses 2-pt jump shot from 19 ft,78,72
355,4,8:40.0,,Offensive rebound by C. Budinger,78,72
356,4,8:39.0,,Personal block foul by J. Lamb (drawn by C. Budinger),78,72
357,4,8:39.0,Official timeout,,78,72
358,4,8:39.0,N. Batum enters the game for J. Lamb,,78,72
359,4,8:39.0,,P. George enters the game for R. Stuckey,78,72
360,4,8:27.0,,P. George misses 3-pt jump shot from 23 ft,78,72
361,4,8:26.0,Defensive rebound by C. Lee,,78,72
362,4,8:06.0,J. Lin misses 2-pt jump shot from 21 ft,,78,72
363,4,8:05.0,Offensive rebound by A. Jefferson,,78,72
364,4,7:54.0,J. Lin makes 2-pt jump shot from 22 ft (assist by A. Jefferson),,80,72
365,4,7:39.0,,Personal foul by F. Kaminsky (drawn by M. Turner),80,72
366,4,7:39.0,,I. Mahinmi enters the game for J. Hill,80,72
367,4,7:39.0,,G. Hill enters the game for C. Budinger,80,72
368,4,7:32.0,,G. Hill makes 2-pt jump shot from 12 ft (assist by I. Mahinmi),80,74
369,4,7:22.0,Personal foul by G. Hill (drawn by J. Lin),,80,74
370,4,7:14.0,Turnover by N. Batum (lost ball; steal by P. George),,80,74
371,4,7:08.0,,M. Turner misses 2-pt dunk from 3 ft,80,74
372,4,7:08.0,,Offensive rebound by G. Hill,80,74
373,4,7:00.0,,G. Hill makes 3-pt jump shot from 26 ft (assist by P. George),80,77
374,4,7:00.0,Charlotte full timeout,,80,77
375,4,7:00.0,M. Williams enters the game for J. Lin,,80,77
376,4,7:00.0,K. Walker enters the game for F. Kaminsky,,80,77
377,4,6:49.0,N. Batum misses 3-pt jump shot from 26 ft,,80,77
378,4,6:48.0,,Defensive rebound by I. Mahinmi,80,77
379,4,6:31.0,,M. Ellis makes 2-pt jump shot from 9 ft,80,79
380,4,6:10.0,K. Walker misses 2-pt jump shot from 19 ft,,80,79
381,4,6:10.0,,Defensive rebound by M. Ellis,80,79
382,4,6:03.0,,G. Hill misses 3-pt jump shot from 23 ft,80,79
383,4,6:02.0,Defensive rebound by Team,,80,79
384,4,6:02.0,C. Zeller enters the game for A. Jefferson,,80,79
385,4,5:43.0,C. Zeller makes 2-pt dunk from 4 ft (assist by K. Walker),,82,79
386,4,5:32.0,,M. Turner makes 2-pt layup from 2 ft (assist by G. Hill),82,81
387,4,5:20.0,Turnover by N. Batum (bad pass; steal by G. Hill),,82,81
388,4,5:17.0,,Shooting foul by K. Walker (drawn by G. Hill),82,81
389,4,5:17.0,,G. Hill makes free throw 1 of 2,82,82
390,4,5:17.0,,G. Hill makes free throw 2 of 2,82,83
