,QUARTER,TIME_REMAINING,ORLANDO_ACTION,SAN ANTONIO_ACTION,ORLANDO_SCORE,SAN ANTONIO_SCORE
108,2,11:24.0,M. Hezonja misses 2-pt hook shot from 5 ft,,25,37
109,2,11:23.0,,Defensive rebound by P. Mills,25,37
110,2,11:13.0,,Turnover by J. Simmons (lost ball),25,37
111,2,10:57.0,Turnover by V. Oladipo (bad pass),,25,37
112,2,10:49.0,,Personal foul by V. Oladipo (drawn by D. West),25,37
113,2,10:40.0,,Turnover by D. West (lost ball; steal by M. Hezonja),25,37
114,2,10:31.0,Offensive foul by C. Frye (drawn by M. Ginóbili),,25,37
115,2,10:31.0,Turnover by C. Frye (offensive foul),,25,37
116,2,10:20.0,,Personal foul by M. Hezonja (drawn by J. Simmons),25,37
117,2,10:14.0,,J. Simmons misses 2-pt layup from 1 ft (block by J. Smith),25,37
118,2,10:14.0,,Offensive rebound by Team,25,37
119,2,10:08.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by P. Mills),25,39
120,2,9:56.0,Turnover by M. Hezonja (bad pass),,25,39
121,2,9:39.0,,P. Mills misses 2-pt jump shot from 19 ft,25,39
122,2,9:38.0,Defensive rebound by C. Frye,,25,39
123,2,9:23.0,Turnover by E. Fournier (bad pass),,25,39
124,2,9:05.0,,M. Ginóbili makes 2-pt layup from 1 ft (assist by K. Anderson),25,41
125,2,8:51.0,Official timeout,,25,41
126,2,8:51.0,E. Payton enters the game for V. Oladipo,,25,41
127,2,8:51.0,,D. Green enters the game for M. Ginóbili,25,41
128,2,8:39.0,E. Fournier misses 2-pt jump shot from 16 ft,,25,41
129,2,8:37.0,,Defensive rebound by D. Green,25,41
130,2,8:24.0,,D. West makes 2-pt hook shot from 5 ft (assist by J. Simmons),25,43
131,2,8:15.0,E. Payton misses 2-pt jump shot from 15 ft,,25,43
132,2,8:14.0,Offensive rebound by J. Smith,,25,43
133,2,8:14.0,J. Smith misses 2-pt layup from 1 ft,,25,43
134,2,8:12.0,,Defensive rebound by K. Anderson,25,43
135,2,8:04.0,,D. Green misses 3-pt jump shot from 24 ft,25,43
136,2,8:02.0,Defensive rebound by C. Frye,,25,43
137,2,7:54.0,C. Frye makes 3-pt jump shot from 24 ft (assist by E. Payton),,28,43
138,2,7:37.0,,D. West misses 2-pt jump shot from 18 ft,28,43
139,2,7:36.0,Defensive rebound by E. Payton,,28,43
140,2,7:21.0,M. Hezonja makes 2-pt jump shot from 17 ft,,30,43
141,2,7:06.0,,D. West misses 2-pt jump shot from 12 ft,30,43
142,2,7:05.0,Defensive rebound by C. Frye,,30,43
143,2,6:57.0,E. Payton misses 2-pt layup from 2 ft,,30,43
144,2,6:55.0,,Defensive rebound by K. Anderson,30,43
145,2,6:46.0,,Turnover by K. Anderson (bad pass; steal by E. Payton),30,43
146,2,6:46.0,,Loose ball foul by D. West (drawn by E. Payton),30,43
147,2,6:46.0,,T. Parker enters the game for P. Mills,30,43
148,2,6:46.0,,B. Diaw enters the game for K. Anderson,30,43
149,2,6:34.0,C. Frye makes 2-pt jump shot from 22 ft (assist by E. Payton),,32,43
150,2,6:16.0,,Turnover by T. Parker (lost ball; steal by M. Hezonja),32,43
151,2,6:07.0,M. Hezonja misses 3-pt jump shot from 25 ft,,32,43
152,2,6:05.0,Offensive rebound by J. Smith,,32,43
153,2,6:05.0,Personal foul by J. Simmons (drawn by J. Smith),,32,43
154,2,5:58.0,C. Frye misses 3-pt jump shot from 24 ft,,32,43
155,2,5:57.0,,Defensive rebound by D. West,32,43
156,2,5:57.0,,Turnover by D. West (step out of bounds),32,43
157,2,5:57.0,,San Antonio full timeout,32,43
158,2,5:57.0,,K. Leonard enters the game for J. Simmons,32,43
159,2,5:57.0,,L. Aldridge enters the game for D. West,32,43
160,2,5:55.0,M. Hezonja makes 2-pt layup from 1 ft (assist by E. Payton),,34,43
161,2,5:36.0,,D. Green misses 2-pt layup at rim (block by J. Smith),34,43
162,2,5:33.0,Defensive rebound by C. Frye,,34,43
163,2,5:26.0,Personal foul by D. Green (drawn by E. Payton),,34,43
164,2,5:26.0,,R. McCallum enters the game for B. Diaw,34,43
165,2,5:26.0,,R. Butler enters the game for D. Green,34,43
166,2,5:12.0,J. Smith misses 2-pt jump shot from 18 ft,,34,43
167,2,5:11.0,,Defensive rebound by R. Butler,34,43
168,2,4:47.0,,R. McCallum misses 3-pt jump shot from 23 ft,34,43
169,2,4:46.0,Defensive rebound by C. Frye,,34,43
170,2,4:40.0,E. Payton makes 2-pt jump shot from 3 ft,,36,43
171,2,4:40.0,Shooting foul by T. Parker (drawn by E. Payton),,36,43
172,2,4:40.0,E. Payton misses free throw 1 of 1,,36,43
173,2,4:39.0,,Defensive rebound by R. Butler,36,43
174,2,4:28.0,,Shooting foul by E. Payton (drawn by T. Parker),36,43
175,2,4:28.0,,T. Parker makes free throw 1 of 2,36,44
176,2,4:28.0,,T. Parker misses free throw 2 of 2,36,44
177,2,4:27.0,Defensive rebound by J. Smith,,36,44
178,2,4:13.0,C. Frye misses 3-pt jump shot from 24 ft,,36,44
179,2,4:11.0,,Defensive rebound by T. Parker,36,44
180,2,4:06.0,,K. Leonard makes 2-pt dunk at rim (assist by T. Parker),36,46
181,2,3:45.0,J. Smith misses 2-pt jump shot from 18 ft,,36,46
182,2,3:44.0,,Defensive rebound by K. Leonard,36,46
183,2,3:37.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by K. Leonard),36,48
184,2,3:31.0,Orlando full timeout,,36,48
185,2,3:31.0,,M. Ginóbili enters the game for R. McCallum,36,48
186,2,3:31.0,N. Vučević enters the game for J. Smith,,36,48
187,2,3:31.0,A. Gordon enters the game for C. Frye,,36,48
188,2,3:15.0,N. Vučević makes 2-pt jump shot from 7 ft,,38,48
189,2,2:57.0,,K. Leonard misses 3-pt jump shot from 24 ft,38,48
190,2,2:56.0,Defensive rebound by N. Vučević,,38,48
191,2,2:46.0,E. Fournier misses 3-pt jump shot from 25 ft,,38,48
192,2,2:45.0,,Defensive rebound by R. Butler,38,48
193,2,2:37.0,,M. Ginóbili misses 3-pt jump shot from 23 ft,38,48
194,2,2:36.0,Defensive rebound by E. Payton,,38,48
195,2,2:29.0,E. Payton makes 2-pt layup from 1 ft,,40,48
196,2,2:03.0,,Turnover by T. Parker (bad pass; steal by N. Vučević),40,48
197,2,2:03.0,V. Oladipo enters the game for E. Fournier,,40,48
198,2,1:52.0,N. Vučević makes 2-pt jump shot from 17 ft (assist by V. Oladipo),,42,48
199,2,1:36.0,,T. Parker makes 2-pt jump shot from 5 ft (assist by M. Ginóbili),42,50
200,2,1:18.0,A. Gordon makes 2-pt hook shot from 5 ft (assist by V. Oladipo),,44,50
201,2,1:04.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by T. Parker),44,52
202,2,0:51.0,E. Payton misses 2-pt layup from 1 ft (block by R. Butler),,44,52
203,2,0:49.0,Offensive rebound by N. Vučević,,44,52
204,2,0:43.0,A. Gordon misses 2-pt jump shot from 4 ft,,44,52
205,2,0:42.0,Offensive rebound by A. Gordon,,44,52
206,2,0:42.0,A. Gordon misses 2-pt layup from 1 ft,,44,52
207,2,0:40.0,Offensive rebound by E. Payton,,44,52
208,2,0:38.0,E. Payton misses 2-pt layup from 3 ft (block by K. Leonard),,44,52
209,2,0:36.0,Offensive rebound by E. Payton,,44,52
210,2,0:32.0,M. Hezonja misses 3-pt jump shot from 25 ft,,44,52
211,2,0:30.0,,Defensive rebound by K. Leonard,44,52
212,2,0:15.0,,K. Leonard misses 3-pt jump shot from 24 ft,44,52
213,2,0:14.0,Defensive rebound by A. Gordon,,44,52
214,2,0:00.0,N. Vučević misses 2-pt jump shot from 19 ft,,44,52
215,2,0:00.0,Offensive rebound by Team,,44,52
216,3,11:34.0,V. Oladipo misses 2-pt jump shot from 18 ft,,44,52
217,3,11:34.0,,Defensive rebound by T. Parker,44,52
218,3,11:18.0,,K. Leonard misses 3-pt jump shot from 24 ft,44,52
219,3,11:17.0,Defensive rebound by N. Vučević,,44,52
220,3,11:09.0,Shooting foul by K. Leonard (drawn by N. Vučević),,44,52
221,3,11:09.0,N. Vučević makes free throw 1 of 2,,45,52
222,3,11:09.0,N. Vučević makes free throw 2 of 2,,46,52
223,3,10:58.0,,Turnover by D. Green (lost ball; steal by V. Oladipo),46,52
224,3,10:53.0,V. Oladipo makes 2-pt dunk at rim,,48,52
225,3,10:37.0,,Turnover by D. Green (bad pass; steal by V. Oladipo),48,52
226,3,10:34.0,Shooting foul by D. Green (drawn by V. Oladipo),,48,52
227,3,10:34.0,V. Oladipo makes free throw 1 of 2,,49,52
228,3,10:34.0,,J. Simmons enters the game for D. Green,49,52
229,3,10:34.0,V. Oladipo makes free throw 2 of 2,,50,52
230,3,10:22.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by T. Parker),50,54
231,3,10:05.0,N. Vučević makes 2-pt jump shot from 18 ft (assist by E. Payton),,52,54
232,3,9:43.0,,J. Simmons misses 2-pt layup from 1 ft,52,54
233,3,9:42.0,Defensive rebound by V. Oladipo,,52,54
234,3,9:34.0,A. Gordon makes 2-pt jump shot from 6 ft (assist by E. Payton),,54,54
235,3,9:34.0,,San Antonio full timeout,54,54
236,3,9:34.0,,M. Ginóbili enters the game for J. Simmons,54,54
237,3,9:21.0,,Personal block foul by T. Harris (drawn by K. Leonard),54,54
238,3,9:10.0,,Shooting foul by N. Vučević (drawn by L. Aldridge),54,54
239,3,9:10.0,,L. Aldridge makes free throw 1 of 2,54,55
240,3,9:10.0,,L. Aldridge misses free throw 2 of 2,54,55
241,3,9:09.0,Defensive rebound by A. Gordon,,54,55
242,3,8:51.0,V. Oladipo makes 2-pt layup at rim (assist by N. Vučević),,56,55
243,3,8:38.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by T. Parker),56,58
244,3,8:16.0,E. Payton makes 2-pt layup from 1 ft,,58,58
245,3,8:04.0,,K. Leonard makes 2-pt layup at rim (assist by B. Diaw),58,60
246,3,7:49.0,Turnover by V. Oladipo (bad pass; steal by M. Ginóbili),,58,60
247,3,7:35.0,,K. Leonard misses 3-pt jump shot from 24 ft,58,60
248,3,7:35.0,,Offensive rebound by B. Diaw,58,60
249,3,7:32.0,,B. Diaw makes 2-pt layup from 2 ft,58,62
250,3,7:11.0,N. Vučević misses 2-pt jump shot from 17 ft,,58,62
251,3,7:10.0,,Defensive rebound by M. Ginóbili,58,62
252,3,7:05.0,,Shooting foul by V. Oladipo (drawn by M. Ginóbili),58,62
253,3,7:05.0,,M. Ginóbili makes free throw 1 of 2,58,63
254,3,7:05.0,,M. Ginóbili makes free throw 2 of 2,58,64
255,3,6:54.0,T. Harris makes 2-pt layup from 2 ft (assist by E. Payton),,60,64
256,3,6:33.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,60,64
257,3,6:33.0,Defensive rebound by T. Harris,,60,64
258,3,6:25.0,Turnover by T. Harris (lost ball; steal by M. Ginóbili),,60,64
259,3,6:22.0,,Turnover by K. Leonard (lost ball; steal by V. Oladipo),60,64
260,3,6:06.0,N. Vučević misses 2-pt jump shot from 7 ft,,60,64
261,3,6:05.0,Offensive rebound by E. Payton,,60,64
262,3,6:05.0,E. Payton misses 2-pt layup from 1 ft,,60,64
263,3,6:03.0,,Defensive rebound by B. Diaw,60,64
264,3,5:52.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,60,64
265,3,5:52.0,Defensive rebound by A. Gordon,,60,64
266,3,5:40.0,Turnover by E. Payton (traveling),,60,64
267,3,5:25.0,,L. Aldridge misses 2-pt jump shot from 10 ft,60,64
268,3,5:24.0,Defensive rebound by A. Gordon,,60,64
269,3,5:17.0,A. Gordon misses 2-pt jump shot from 16 ft,,60,64
270,3,5:16.0,Offensive rebound by T. Harris,,60,64
271,3,5:12.0,T. Harris makes 2-pt layup from 1 ft,,62,64
272,3,4:57.0,,T. Parker misses 2-pt jump shot from 16 ft,62,64
273,3,4:56.0,Defensive rebound by V. Oladipo,,62,64
274,3,4:40.0,N. Vučević makes 2-pt layup at rim (assist by E. Payton),,64,64
275,3,4:26.0,,K. Leonard misses 2-pt hook shot from 4 ft,64,64
276,3,4:24.0,Defensive rebound by N. Vučević,,64,64
277,3,4:17.0,Orlando full timeout,,64,64
278,3,4:17.0,,K. Anderson enters the game for K. Leonard,64,64
279,3,4:17.0,,P. Mills enters the game for B. Diaw,64,64
280,3,4:17.0,,D. Green enters the game for T. Parker,64,64
281,3,4:17.0,,J. Simmons enters the game for M. Ginóbili,64,64
282,3,4:17.0,M. Hezonja enters the game for T. Harris,,64,64
283,3,4:07.0,V. Oladipo makes 2-pt layup from 1 ft (assist by N. Vučević),,66,64
284,3,3:55.0,,P. Mills misses 3-pt jump shot from 24 ft,66,64
285,3,3:54.0,Defensive rebound by M. Hezonja,,66,64
286,3,3:32.0,N. Vučević misses 2-pt jump shot from 18 ft,,66,64
287,3,3:32.0,,Defensive rebound by K. Anderson,66,64
288,3,3:10.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by P. Mills),66,66
289,3,2:49.0,E. Payton misses 3-pt jump shot from 23 ft,,66,66
290,3,2:48.0,,Defensive rebound by D. Green,66,66
291,3,2:34.0,,L. Aldridge misses 2-pt jump shot from 15 ft,66,66
292,3,2:33.0,Defensive rebound by A. Gordon,,66,66
293,3,2:24.0,V. Oladipo makes 2-pt layup from 1 ft,,68,66
294,3,2:08.0,,Shooting foul by N. Vučević (drawn by L. Aldridge),68,66
295,3,2:08.0,,L. Aldridge misses free throw 1 of 2,68,66
296,3,2:08.0,,Offensive rebound by Team,68,66
297,3,2:08.0,E. Fournier enters the game for V. Oladipo,,68,66
298,3,2:08.0,C. Frye enters the game for A. Gordon,,68,66
299,3,2:08.0,,L. Aldridge makes free throw 2 of 2,68,67
300,3,1:56.0,M. Hezonja misses 2-pt jump shot from 17 ft,,68,67
301,3,1:55.0,,Defensive rebound by P. Mills,68,67
302,3,1:45.0,,K. Anderson makes 2-pt jump shot from 16 ft (assist by P. Mills),68,69
303,3,1:31.0,E. Fournier makes 2-pt layup from 1 ft (assist by N. Vučević),,70,69
304,3,1:19.0,,P. Mills makes 2-pt jump shot from 17 ft,70,71
305,3,0:52.0,M. Hezonja misses 2-pt jump shot from 19 ft,,70,71
306,3,0:51.0,,Defensive rebound by L. Aldridge,70,71
307,3,0:42.0,,P. Mills makes 2-pt jump shot from 19 ft,70,73
308,3,0:31.0,E. Payton misses 2-pt jump shot from 8 ft (block by L. Aldridge),,70,73
309,3,0:29.0,,Defensive rebound by P. Mills,70,73
310,3,0:28.0,,Shooting foul by M. Hezonja (drawn by L. Aldridge),70,73
311,3,0:28.0,,L. Aldridge makes free throw 1 of 2,70,74
312,3,0:28.0,J. Smith enters the game for N. Vučević,,70,74
313,3,0:28.0,,R. McCallum enters the game for J. Simmons,70,74
314,3,0:28.0,,L. Aldridge makes free throw 2 of 2,70,75
315,3,0:07.0,E. Fournier misses 2-pt jump shot from 4 ft,,70,75
316,3,0:07.0,Offensive rebound by E. Fournier,,70,75
317,3,0:06.0,Personal foul by D. Green (drawn by E. Fournier),,70,75
318,3,0:06.0,,K. Leonard enters the game for L. Aldridge,70,75
319,3,0:06.0,V. Oladipo enters the game for E. Payton,,70,75
320,3,0:01.0,Turnover by E. Fournier (bad pass; steal by K. Leonard),,70,75
321,4,11:43.0,,K. Anderson makes 2-pt jump shot from 15 ft,70,77
322,4,11:29.0,J. Smith makes 2-pt jump shot from 19 ft (assist by V. Oladipo),,72,77
323,4,11:16.0,,Personal foul by V. Oladipo (drawn by P. Mills),72,77
324,4,11:10.0,,P. Mills makes 2-pt jump shot from 18 ft,72,79
325,4,10:46.0,C. Frye misses 2-pt jump shot from 20 ft,,72,79
326,4,10:45.0,Offensive rebound by C. Frye,,72,79
327,4,10:36.0,V. Oladipo misses 2-pt layup from 2 ft (block by R. McCallum),,72,79
328,4,10:36.0,Offensive rebound by Team,,72,79
329,4,10:25.0,Turnover by E. Fournier (bad pass),,72,79
330,4,10:11.0,,K. Anderson makes 3-pt jump shot from 22 ft (assist by R. McCallum),72,82
331,4,9:55.0,V. Oladipo misses 2-pt jump shot from 19 ft,,72,82
332,4,9:54.0,,Defensive rebound by D. Green,72,82
333,4,9:46.0,,K. Anderson makes 2-pt jump shot from 15 ft,72,84
334,4,9:46.0,Orlando full timeout,,72,84
335,4,9:46.0,N. Vučević enters the game for E. Fournier,,72,84
336,4,9:46.0,E. Payton enters the game for M. Hezonja,,72,84
337,4,9:46.0,T. Harris enters the game for C. Frye,,72,84
338,4,9:46.0,A. Gordon enters the game for J. Smith,,72,84
339,4,9:23.0,N. Vučević misses 2-pt hook shot from 6 ft,,72,84
340,4,9:22.0,Offensive rebound by N. Vučević,,72,84
341,4,9:19.0,N. Vučević makes 2-pt layup from 1 ft,,74,84
342,4,9:11.0,,Turnover by P. Mills (bad pass; steal by V. Oladipo),74,84
343,4,9:11.0,Personal foul by D. West (drawn by V. Oladipo),,74,84
344,4,9:04.0,Personal foul by D. West (drawn by N. Vučević),,74,84
345,4,8:55.0,T. Harris misses 3-pt jump shot from 24 ft,,74,84
346,4,8:52.0,Offensive rebound by A. Gordon,,74,84
347,4,8:49.0,A. Gordon makes 2-pt dunk at rim,,76,84
348,4,8:41.0,,P. Mills misses 2-pt jump shot from 12 ft,76,84
349,4,8:40.0,Defensive rebound by A. Gordon,,76,84
350,4,8:33.0,V. Oladipo misses 3-pt jump shot from 24 ft,,76,84
351,4,8:32.0,,Defensive rebound by K. Anderson,76,84
352,4,8:22.0,,D. Green misses 3-pt jump shot from 24 ft,76,84
353,4,8:21.0,Defensive rebound by A. Gordon,,76,84
354,4,8:13.0,Turnover by A. Gordon (bad pass; steal by P. Mills),,76,84
355,4,8:08.0,,P. Mills makes 2-pt layup at rim,76,86
356,4,7:47.0,T. Harris makes 2-pt dunk at rim (assist by V. Oladipo),,78,86
357,4,7:41.0,,Personal foul by N. Vučević (drawn by D. West),78,86
358,4,7:34.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by K. Anderson),78,89
359,4,7:34.0,,Shooting foul by E. Payton (drawn by P. Mills),78,89
360,4,7:34.0,,P. Mills makes free throw 1 of 1,78,90
361,4,7:10.0,N. Vučević misses 2-pt jump shot from 11 ft,,78,90
362,4,7:09.0,,Defensive rebound by P. Mills,78,90
363,4,6:59.0,,D. Green makes 3-pt jump shot from 24 ft (assist by P. Mills),78,93
364,4,6:59.0,Orlando full timeout,,78,93
365,4,6:59.0,M. Hezonja enters the game for E. Payton,,78,93
366,4,6:43.0,T. Harris makes 2-pt jump shot from 12 ft,,80,93
367,4,6:23.0,,D. West makes 2-pt dunk at rim (assist by K. Anderson),80,95
368,4,6:12.0,Shooting foul by D. Green (drawn by V. Oladipo),,80,95
369,4,6:12.0,V. Oladipo makes free throw 1 of 2,,81,95
370,4,6:12.0,,K. Leonard enters the game for R. McCallum,81,95
371,4,6:12.0,,T. Parker enters the game for P. Mills,81,95
372,4,6:12.0,V. Oladipo makes free throw 2 of 2,,82,95
373,4,5:57.0,,K. Anderson misses 2-pt jump shot from 16 ft,82,95
374,4,5:57.0,Defensive rebound by V. Oladipo,,82,95
375,4,5:40.0,Offensive foul by A. Gordon (drawn by K. Anderson),,82,95
376,4,5:40.0,Turnover by A. Gordon (offensive foul),,82,95
377,4,5:40.0,,L. Aldridge enters the game for K. Anderson,82,95
378,4,5:40.0,Official timeout,,82,95
379,4,5:40.0,C. Frye enters the game for N. Vučević,,82,95
380,4,5:29.0,,Offensive foul by L. Aldridge (drawn by V. Oladipo),82,95
381,4,5:29.0,,Turnover by L. Aldridge (offensive foul),82,95
382,4,5:23.0,Shooting foul by D. Green (drawn by V. Oladipo),,82,95
383,4,5:23.0,V. Oladipo makes free throw 1 of 2,,83,95
384,4,5:23.0,V. Oladipo makes free throw 2 of 2,,84,95
