,QUARTER,TIME_REMAINING,DENVER_ACTION,CHARLOTTE_ACTION,DENVER_SCORE,CHARLOTTE_SCORE
131,2,9:24.0,,Shooting foul by A. Toupane (drawn by N. Batum),34,26
132,2,9:24.0,,N. Batum misses free throw 1 of 2,34,26
133,2,9:24.0,,Offensive rebound by Team,34,26
134,2,9:24.0,,N. Batum makes free throw 2 of 2,34,27
135,2,9:15.0,Turnover by D. Augustin (bad pass; steal by N. Batum),,34,27
136,2,9:12.0,,Turnover by N. Batum (bad pass; steal by W. Barton),34,27
137,2,9:07.0,W. Barton makes 2-pt layup from 1 ft,,36,27
138,2,8:57.0,,Personal foul by W. Barton,36,27
139,2,8:57.0,Official timeout,,36,27
140,2,8:57.0,,C. Zeller enters the game for A. Jefferson,36,27
141,2,8:52.0,,F. Kaminsky misses 2-pt layup from 1 ft (block by J. Nurkić),36,27
142,2,8:50.0,Defensive rebound by W. Barton,,36,27
143,2,8:45.0,W. Barton misses 2-pt layup from 2 ft,,36,27
144,2,8:42.0,Offensive rebound by A. Toupane,,36,27
145,2,8:27.0,Turnover by Team (shot clock),,36,27
146,2,8:17.0,,N. Batum misses 2-pt jump shot from 17 ft,36,27
147,2,8:16.0,Defensive rebound by D. Augustin,,36,27
148,2,8:03.0,A. Toupane misses 3-pt jump shot from 23 ft,,36,27
149,2,8:03.0,Offensive rebound by J. Nurkić,,36,27
150,2,8:03.0,J. Nurkić makes 2-pt layup from 1 ft,,38,27
151,2,8:03.0,Shooting foul by C. Zeller (drawn by J. Nurkić),,38,27
152,2,8:03.0,J. Nurkić makes free throw 1 of 1,,39,27
153,2,7:53.0,,Personal foul by D. Augustin,39,27
154,2,7:47.0,,Turnover by J. Lin (bad pass),39,27
155,2,7:33.0,D. Augustin makes 3-pt jump shot from 26 ft,,42,27
156,2,7:25.0,,Charlotte full timeout,42,27
157,2,7:25.0,N. Jokić enters the game for J. Nurkić,,42,27
158,2,7:25.0,,M. Williams enters the game for T. Daniels,42,27
159,2,7:25.0,,C. Lee enters the game for F. Kaminsky,42,27
160,2,7:18.0,,Shooting foul by J. Lauvergne (drawn by M. Williams),42,27
161,2,7:18.0,,M. Williams makes free throw 1 of 2,42,28
162,2,7:18.0,D. Arthur enters the game for J. Lauvergne,,42,28
163,2,7:18.0,,M. Williams misses free throw 2 of 2,42,28
164,2,7:16.0,Defensive rebound by W. Barton,,42,28
165,2,7:01.0,D. Arthur misses 2-pt hook shot from 4 ft,,42,28
166,2,7:00.0,,Defensive rebound by J. Lin,42,28
167,2,6:51.0,,Shooting foul by N. Jokić (drawn by C. Zeller),42,28
168,2,6:51.0,,C. Zeller makes free throw 1 of 2,42,29
169,2,6:51.0,,C. Zeller misses free throw 2 of 2,42,29
170,2,6:50.0,Defensive rebound by N. Jokić,,42,29
171,2,6:42.0,Shooting foul by J. Lin (drawn by D. Augustin),,42,29
172,2,6:42.0,D. Augustin makes 2-pt jump shot from 15 ft,,44,29
173,2,6:42.0,G. Harris enters the game for A. Toupane,,44,29
174,2,6:42.0,D. Augustin makes free throw 1 of 1,,45,29
175,2,6:30.0,,Turnover by N. Batum (bad pass; steal by D. Augustin),45,29
176,2,6:18.0,D. Arthur misses 2-pt jump shot from 16 ft,,45,29
177,2,6:17.0,,Defensive rebound by N. Batum,45,29
178,2,6:04.0,,M. Williams misses 2-pt jump shot from 15 ft,45,29
179,2,6:03.0,Defensive rebound by G. Harris,,45,29
180,2,5:56.0,D. Augustin misses 3-pt jump shot from 23 ft,,45,29
181,2,5:55.0,,Defensive rebound by C. Zeller,45,29
182,2,5:47.0,E. Mudiay enters the game for D. Augustin,,45,29
183,2,5:47.0,,K. Walker enters the game for J. Lin,45,29
184,2,5:39.0,,K. Walker makes 2-pt layup from 1 ft,45,31
185,2,5:17.0,E. Mudiay misses 2-pt jump shot from 17 ft,,45,31
186,2,5:15.0,,Defensive rebound by M. Williams,45,31
187,2,5:02.0,,M. Williams misses 2-pt layup from 1 ft,45,31
188,2,5:00.0,,Offensive rebound by M. Williams,45,31
189,2,4:44.0,,K. Walker misses 2-pt jump shot from 17 ft,45,31
190,2,4:43.0,Defensive rebound by W. Barton,,45,31
191,2,4:34.0,D. Arthur makes 2-pt hook shot from 1 ft (assist by N. Jokić),,47,31
192,2,4:14.0,,C. Zeller makes 2-pt layup at rim (assist by N. Batum),47,33
193,2,3:59.0,W. Barton misses 2-pt jump shot from 6 ft (block by C. Lee),,47,33
194,2,3:59.0,Offensive rebound by Team,,47,33
195,2,3:49.0,Shooting foul by C. Lee (drawn by W. Barton),,47,33
196,2,3:49.0,W. Barton misses free throw 1 of 2,,47,33
197,2,3:49.0,Offensive rebound by Team,,47,33
198,2,3:49.0,W. Barton makes free throw 2 of 2,,48,33
199,2,3:28.0,,C. Lee makes 2-pt jump shot from 16 ft,48,35
200,2,3:08.0,G. Harris makes 2-pt jump shot from 20 ft (assist by W. Barton),,50,35
201,2,2:50.0,,Turnover by C. Lee (traveling),50,35
202,2,2:50.0,Denver full timeout,,50,35
203,2,2:50.0,,J. Lin enters the game for C. Lee,50,35
204,2,2:40.0,D. Arthur misses 3-pt jump shot from 24 ft,,50,35
205,2,2:40.0,,Defensive rebound by K. Walker,50,35
206,2,2:28.0,,J. Lin misses 2-pt layup from 1 ft,50,35
207,2,2:27.0,Defensive rebound by N. Jokić,,50,35
208,2,2:15.0,E. Mudiay misses 3-pt jump shot from 23 ft,,50,35
209,2,2:14.0,,Defensive rebound by M. Williams,50,35
210,2,1:56.0,,M. Williams misses 2-pt jump shot from 19 ft,50,35
211,2,1:54.0,Defensive rebound by N. Jokić,,50,35
212,2,1:43.0,W. Barton makes 3-pt jump shot from 25 ft,,53,35
213,2,1:20.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by K. Walker),53,38
214,2,1:04.0,G. Harris makes 2-pt jump shot from 12 ft,,55,38
215,2,0:43.0,,J. Lin misses 2-pt jump shot from 7 ft,55,38
216,2,0:42.0,,Offensive rebound by M. Williams,55,38
217,2,0:42.0,,M. Williams makes 2-pt layup at rim,55,40
218,2,0:28.0,W. Barton misses 2-pt jump shot from 6 ft,,55,40
219,2,0:26.0,Offensive rebound by W. Barton,,55,40
220,2,0:05.0,E. Mudiay makes 2-pt jump shot from 10 ft,,57,40
221,2,0:00.0,,K. Walker misses 3-pt jump shot from 33 ft,57,40
222,2,0:00.0,,Offensive rebound by Team,57,40
223,3,11:49.0,,Personal foul by J. Sampson,57,40
224,3,11:36.0,,C. Zeller misses 2-pt layup from 1 ft (block by D. Arthur),57,40
225,3,11:34.0,Defensive rebound by D. Arthur,,57,40
226,3,11:24.0,N. Jokić makes 2-pt layup from 1 ft (assist by D. Arthur),,59,40
227,3,11:08.0,,N. Batum misses 3-pt jump shot from 25 ft,59,40
228,3,11:06.0,Defensive rebound by E. Mudiay,,59,40
229,3,11:02.0,E. Mudiay misses 2-pt layup from 1 ft (block by N. Batum),,59,40
230,3,11:00.0,,Defensive rebound by C. Lee,59,40
231,3,10:54.0,,K. Walker makes 2-pt jump shot from 16 ft,59,42
232,3,10:32.0,E. Mudiay misses 2-pt jump shot from 14 ft,,59,42
233,3,10:31.0,,Defensive rebound by N. Batum,59,42
234,3,10:25.0,,C. Lee makes 3-pt jump shot from 24 ft (assist by N. Batum),59,45
235,3,10:14.0,,Offensive charge foul by J. Sampson (drawn by C. Zeller),59,45
236,3,10:14.0,Turnover by J. Sampson (offensive foul),,59,45
237,3,9:53.0,,K. Walker misses 3-pt jump shot from 26 ft,59,45
238,3,9:52.0,Defensive rebound by Team,,59,45
239,3,9:39.0,Turnover by G. Harris (offensive foul),,59,45
240,3,9:39.0,Offensive foul by G. Harris (drawn by C. Lee),,59,45
241,3,9:22.0,,Shooting foul by N. Jokić (drawn by C. Zeller),59,45
242,3,9:22.0,,C. Zeller misses free throw 1 of 2,59,45
243,3,9:22.0,,Offensive rebound by Team,59,45
244,3,9:22.0,,C. Zeller makes free throw 2 of 2,59,46
245,3,9:05.0,N. Jokić misses 2-pt layup from 1 ft,,59,46
246,3,9:04.0,Offensive rebound by E. Mudiay,,59,46
247,3,9:01.0,E. Mudiay misses 2-pt layup from 1 ft (block by C. Zeller),,59,46
248,3,8:59.0,,Defensive rebound by N. Batum,59,46
249,3,8:48.0,,C. Lee misses 2-pt jump shot from 5 ft,59,46
250,3,8:47.0,Defensive rebound by N. Jokić,,59,46
251,3,8:40.0,J. Sampson makes 2-pt layup from 1 ft,,61,46
252,3,8:40.0,Shooting foul by C. Zeller (drawn by J. Sampson),,61,46
253,3,8:40.0,J. Sampson makes free throw 1 of 1,,62,46
254,3,8:21.0,,M. Williams misses 3-pt jump shot from 22 ft,62,46
255,3,8:20.0,Defensive rebound by G. Harris,,62,46
256,3,8:09.0,Personal foul by N. Batum,,62,46
257,3,8:00.0,Turnover by G. Harris (bad pass; steal by K. Walker),,62,46
258,3,7:55.0,,N. Batum makes 2-pt layup at rim (assist by C. Lee),62,48
259,3,7:55.0,Denver full timeout,,62,48
260,3,7:38.0,N. Jokić misses 2-pt jump shot from 2 ft,,62,48
261,3,7:37.0,Offensive rebound by N. Jokić,,62,48
262,3,7:37.0,N. Jokić makes 2-pt layup from 2 ft,,64,48
263,3,7:20.0,,Shooting foul by N. Jokić (drawn by C. Zeller),64,48
264,3,7:20.0,,C. Zeller makes free throw 1 of 2,64,49
265,3,7:20.0,,C. Zeller makes free throw 2 of 2,64,50
266,3,7:05.0,D. Arthur makes 2-pt jump shot from 14 ft (assist by E. Mudiay),,66,50
267,3,6:43.0,,Turnover by N. Batum (bad pass; steal by D. Arthur),66,50
268,3,6:21.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,69,50
269,3,6:06.0,,K. Walker misses 2-pt jump shot from 5 ft,69,50
270,3,6:04.0,,Offensive rebound by C. Zeller,69,50
271,3,6:01.0,,C. Lee misses 3-pt jump shot from 25 ft,69,50
272,3,6:00.0,,Offensive rebound by C. Lee,69,50
273,3,5:55.0,,M. Williams misses 3-pt jump shot from 25 ft,69,50
274,3,5:55.0,Defensive rebound by Team,,69,50
275,3,5:55.0,,A. Jefferson enters the game for C. Zeller,69,50
276,3,5:39.0,J. Sampson makes 2-pt dunk at rim (assist by N. Jokić),,71,50
277,3,5:39.0,,Charlotte full timeout,71,50
278,3,5:22.0,,Shooting foul by N. Jokić (drawn by A. Jefferson),71,50
279,3,5:22.0,,A. Jefferson makes free throw 1 of 2,71,51
280,3,5:22.0,J. Nurkić enters the game for N. Jokić,,71,51
281,3,5:22.0,,J. Lin enters the game for K. Walker,71,51
282,3,5:22.0,,A. Jefferson makes free throw 2 of 2,71,52
283,3,5:04.0,G. Harris makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,74,52
284,3,4:45.0,,Turnover by J. Lin (bad pass),74,52
285,3,4:31.0,J. Nurkić misses 2-pt layup from 2 ft (block by C. Lee),,74,52
286,3,4:30.0,,Defensive rebound by C. Lee,74,52
287,3,4:20.0,,M. Williams misses 3-pt jump shot from 24 ft,74,52
288,3,4:19.0,Defensive rebound by E. Mudiay,,74,52
289,3,4:08.0,E. Mudiay misses 2-pt layup from 1 ft (block by M. Williams),,74,52
290,3,4:07.0,,Defensive rebound by C. Lee,74,52
291,3,3:58.0,,J. Lin makes 3-pt jump shot from 22 ft (assist by N. Batum),74,55
292,3,3:35.0,J. Nurkić misses 2-pt jump shot from 8 ft,,74,55
293,3,3:30.0,Offensive rebound by E. Mudiay,,74,55
294,3,3:28.0,E. Mudiay misses 2-pt layup from 1 ft (block by M. Williams),,74,55
295,3,3:25.0,,Defensive rebound by J. Lin,74,55
296,3,3:14.0,,C. Lee misses 3-pt jump shot from 25 ft,74,55
297,3,3:13.0,Defensive rebound by D. Arthur,,74,55
298,3,2:56.0,E. Mudiay misses 2-pt jump shot from 12 ft,,74,55
299,3,2:54.0,,Defensive rebound by A. Jefferson,74,55
300,3,2:39.0,,M. Williams makes 2-pt layup at rim (assist by A. Jefferson),74,57
301,3,2:13.0,G. Harris misses 3-pt jump shot from 23 ft,,74,57
302,3,2:12.0,,Defensive rebound by M. Williams,74,57
303,3,2:06.0,,N. Batum misses 3-pt jump shot from 24 ft,74,57
304,3,2:04.0,Defensive rebound by D. Arthur,,74,57
305,3,1:47.0,Turnover by G. Harris (bad pass; steal by C. Lee),,74,57
306,3,1:44.0,,Personal foul by J. Sampson,74,57
307,3,1:44.0,,J. Lin misses free throw 1 of 2,74,57
308,3,1:44.0,,Offensive rebound by Team,74,57
309,3,1:44.0,D. Augustin enters the game for J. Sampson,,74,57
310,3,1:44.0,W. Barton enters the game for D. Arthur,,74,57
311,3,1:44.0,J. Lauvergne enters the game for E. Mudiay,,74,57
312,3,1:44.0,,T. Daniels enters the game for M. Williams,74,57
313,3,1:44.0,,F. Kaminsky enters the game for C. Lee,74,57
314,3,1:44.0,,J. Lin makes free throw 2 of 2,74,58
315,3,1:25.0,J. Nurkić misses 2-pt jump shot from 4 ft,,74,58
316,3,1:23.0,,Defensive rebound by A. Jefferson,74,58
317,3,1:15.0,,N. Batum makes 2-pt layup from 1 ft,74,60
318,3,1:13.0,Denver full timeout,,74,60
319,3,1:00.0,W. Barton misses 3-pt jump shot from 23 ft,,74,60
320,3,0:58.0,,Defensive rebound by J. Lin,74,60
321,3,0:47.0,,N. Batum misses 2-pt jump shot from 17 ft,74,60
322,3,0:46.0,Defensive rebound by J. Nurkić,,74,60
323,3,0:36.0,Personal foul by J. Lin,,74,60
324,3,0:29.0,D. Augustin makes 2-pt layup from 1 ft,,76,60
325,3,0:11.0,Violation by J. Nurkić (kicked ball),,76,60
326,3,0:06.0,,J. Lin makes 2-pt layup from 1 ft,76,62
327,3,0:00.0,W. Barton makes 2-pt jump shot from 12 ft,,78,62
328,4,11:46.0,Turnover by J. Nurkić (bad pass),,78,62
329,4,11:22.0,,A. Jefferson makes 2-pt hook shot from 8 ft,78,64
330,4,11:02.0,J. Nurkić misses 2-pt layup from 1 ft (block by A. Jefferson),,78,64
331,4,11:00.0,,Defensive rebound by K. Walker,78,64
332,4,10:55.0,,T. Daniels misses 3-pt jump shot from 25 ft,78,64
333,4,10:54.0,Defensive rebound by J. Lauvergne,,78,64
334,4,10:37.0,Turnover by D. Augustin (step out of bounds),,78,64
335,4,10:23.0,,Turnover by A. Jefferson (lost ball; steal by J. Nurkić),78,64
336,4,10:16.0,A. Toupane misses 2-pt jump shot from 14 ft,,78,64
337,4,10:16.0,Offensive rebound by J. Lauvergne,,78,64
338,4,10:16.0,Personal foul by A. Jefferson,,78,64
339,4,10:10.0,Shooting foul by F. Kaminsky (drawn by J. Nurkić),,78,64
340,4,10:10.0,J. Nurkić makes free throw 1 of 2,,79,64
341,4,10:10.0,J. Nurkić misses free throw 2 of 2,,79,64
342,4,10:09.0,,Defensive rebound by A. Jefferson,79,64
343,4,9:51.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by T. Daniels),79,66
344,4,9:27.0,J. Nurkić misses 2-pt jump shot from 6 ft (block by A. Jefferson),,79,66
345,4,9:27.0,,Defensive rebound by T. Daniels,79,66
346,4,9:27.0,,Personal foul by J. Nurkić,79,66
347,4,9:12.0,,A. Jefferson makes 2-pt hook shot from 11 ft,79,68
348,4,9:12.0,Denver full timeout,,79,68
349,4,9:12.0,G. Harris enters the game for A. Toupane,,79,68
350,4,8:59.0,W. Barton misses 3-pt jump shot from 25 ft,,79,68
351,4,8:59.0,Offensive rebound by Team,,79,68
352,4,8:59.0,,Loose ball foul by A. Jefferson,79,68
353,4,8:48.0,J. Nurkić misses 2-pt jump shot from 7 ft (block by A. Jefferson),,79,68
354,4,8:46.0,,Defensive rebound by K. Walker,79,68
355,4,8:42.0,,K. Walker makes 2-pt layup from 1 ft,79,70
356,4,8:22.0,D. Augustin makes 2-pt jump shot from 11 ft,,81,70
357,4,8:07.0,,T. Daniels misses 3-pt jump shot from 25 ft,81,70
358,4,8:06.0,Defensive rebound by J. Lauvergne,,81,70
359,4,7:59.0,Shooting foul by A. Jefferson (drawn by D. Augustin),,81,70
360,4,7:59.0,D. Augustin makes free throw 1 of 2,,82,70
361,4,7:59.0,D. Arthur enters the game for W. Barton,,82,70
362,4,7:59.0,N. Jokić enters the game for J. Nurkić,,82,70
363,4,7:59.0,E. Mudiay enters the game for J. Lauvergne,,82,70
364,4,7:59.0,D. Augustin misses free throw 2 of 2,,82,70
365,4,7:57.0,Offensive rebound by N. Jokić,,82,70
366,4,7:55.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by N. Jokić),,85,70
367,4,7:55.0,,Charlotte full timeout,85,70
368,4,7:55.0,,C. Zeller enters the game for A. Jefferson,85,70
369,4,7:55.0,,N. Batum enters the game for T. Daniels,85,70
370,4,7:45.0,,J. Lin makes 2-pt layup at rim (assist by F. Kaminsky),85,72
371,4,7:26.0,D. Augustin makes 3-pt jump shot from 26 ft (assist by N. Jokić),,88,72
372,4,7:06.0,,J. Lin makes 3-pt jump shot from 23 ft (assist by K. Walker),88,75
373,4,6:50.0,Personal foul by K. Walker,,88,75
374,4,6:50.0,D. Augustin makes free throw 1 of 2,,89,75
375,4,6:50.0,D. Augustin makes free throw 2 of 2,,90,75
376,4,6:32.0,,Shooting foul by N. Jokić (drawn by J. Lin),90,75
377,4,6:32.0,,J. Lin makes free throw 1 of 2,90,76
378,4,6:32.0,,J. Lin misses free throw 2 of 2,90,76
379,4,6:30.0,Defensive rebound by N. Jokić,,90,76
380,4,6:16.0,N. Jokić misses 2-pt layup from 2 ft,,90,76
381,4,6:12.0,Offensive rebound by N. Jokić,,90,76
382,4,6:10.0,D. Augustin misses 3-pt jump shot from 25 ft,,90,76
383,4,6:09.0,,Defensive rebound by F. Kaminsky,90,76
384,4,6:03.0,,K. Walker misses 2-pt layup from 2 ft (block by N. Jokić),90,76
385,4,6:02.0,Defensive rebound by N. Jokić,,90,76
386,4,5:52.0,N. Jokić misses 3-pt jump shot from 26 ft,,90,76
387,4,5:52.0,,Defensive rebound by Team,90,76
388,4,5:52.0,,C. Lee enters the game for J. Lin,90,76
389,4,5:35.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by C. Lee),90,78
390,4,5:18.0,E. Mudiay misses 2-pt jump shot from 12 ft,,90,78
391,4,5:18.0,,Defensive rebound by Team,90,78
