,QUARTER,TIME_REMAINING,DALLAS_ACTION,MEMPHIS_ACTION,DALLAS_SCORE,MEMPHIS_SCORE
286,3,5:15.0,,Shooting foul by J. Barea (drawn by M. Conley),50,66
287,3,5:15.0,,M. Conley makes free throw 1 of 1,50,67
288,3,5:02.0,C. Villanueva misses 2-pt jump shot from 15 ft,,50,67
289,3,5:01.0,,Defensive rebound by M. Barnes,50,67
290,3,4:44.0,,M. Conley misses 2-pt layup at rim,50,67
291,3,4:44.0,Defensive rebound by Team,,50,67
292,3,4:44.0,,Loose ball foul by M. Gasol (drawn by Z. Pachulia),50,67
293,3,4:44.0,,J. Green enters the game for M. Gasol,50,67
294,3,4:32.0,D. Williams makes 2-pt jump shot from 11 ft (assist by J. Barea),,52,67
295,3,4:10.0,,J. Green misses 2-pt jump shot from 11 ft,52,67
296,3,4:09.0,Defensive rebound by D. Williams,,52,67
297,3,4:05.0,Shooting foul by M. Barnes (drawn by D. Williams),,52,67
298,3,4:05.0,D. Williams makes free throw 1 of 2,,53,67
299,3,4:05.0,D. Powell enters the game for Z. Pachulia,,53,67
300,3,4:05.0,D. Williams makes free throw 2 of 2,,54,67
301,3,3:49.0,,Shooting foul by J. Barea (drawn by M. Chalmers),54,67
302,3,3:49.0,,M. Chalmers makes free throw 1 of 2,54,68
303,3,3:49.0,,M. Chalmers misses free throw 2 of 2,54,68
304,3,3:48.0,Defensive rebound by D. Powell,,54,68
305,3,3:43.0,Shooting foul by M. Chalmers (drawn by J. Barea),,54,68
306,3,3:43.0,J. Barea makes free throw 1 of 2,,55,68
307,3,3:43.0,R. Felton enters the game for W. Matthews,,55,68
308,3,3:43.0,J. Barea makes free throw 2 of 2,,56,68
309,3,3:32.0,,Turnover by J. Green (offensive foul),56,68
310,3,3:32.0,,Offensive foul by J. Green (drawn by J. Barea),56,68
311,3,3:21.0,Turnover by R. Felton (bad pass; steal by M. Chalmers),,56,68
312,3,3:18.0,,M. Chalmers misses 2-pt layup from 1 ft,56,68
313,3,3:15.0,,Offensive rebound by J. Green,56,68
314,3,3:15.0,,J. Green makes 2-pt dunk at rim,56,70
315,3,3:00.0,Turnover by D. Williams (bad pass; steal by M. Chalmers),,56,70
316,3,2:55.0,,J. Green makes 2-pt dunk at rim (assist by M. Barnes),56,72
317,3,2:54.0,Dallas full timeout,,56,72
318,3,2:54.0,,Memphis full timeout,56,72
319,3,2:54.0,,C. Lee enters the game for M. Conley,56,72
320,3,2:54.0,,M. Gasol enters the game for J. Green,56,72
321,3,2:41.0,C. Villanueva misses 3-pt jump shot from 26 ft,,56,72
322,3,2:40.0,,Defensive rebound by C. Lee,56,72
323,3,2:21.0,,C. Lee misses 2-pt jump shot from 15 ft,56,72
324,3,2:19.0,Defensive rebound by J. Barea,,56,72
325,3,2:10.0,D. Powell misses 2-pt jump shot from 20 ft,,56,72
326,3,2:10.0,,Defensive rebound by J. Green,56,72
327,3,1:59.0,,M. Chalmers makes 2-pt jump shot from 8 ft (assist by J. Green),56,74
328,3,1:45.0,J. Barea makes 2-pt layup from 2 ft,,58,74
329,3,1:29.0,,M. Chalmers makes 2-pt jump shot from 6 ft,58,76
330,3,1:11.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,60,76
331,3,1:00.0,,Turnover by M. Chalmers (lost ball; steal by R. Felton),60,76
332,3,0:51.0,R. Felton misses 2-pt jump shot from 6 ft,,60,76
333,3,0:49.0,,Defensive rebound by J. Green,60,76
334,3,0:37.0,,J. Green makes 2-pt dunk at rim (assist by M. Gasol),60,78
335,3,0:26.0,D. Williams misses 3-pt jump shot from 26 ft,,60,78
336,3,0:25.0,,Defensive rebound by J. Green,60,78
337,3,0:03.0,,J. Green makes 2-pt layup from 1 ft (assist by M. Chalmers),60,80
338,3,0:01.0,Turnover by D. Powell (bad pass; steal by M. Chalmers),,60,80
339,3,0:01.0,,Personal foul by D. Williams (drawn by M. Chalmers),60,80
340,3,0:01.0,,M. Chalmers makes free throw 1 of 2,60,81
341,3,0:01.0,,J. Green enters the game for M. Barnes,60,81
342,3,0:01.0,D. Nowitzki enters the game for C. Villanueva,,60,81
343,3,0:01.0,W. Matthews enters the game for D. Williams,,60,81
344,3,0:01.0,,M. Chalmers makes free throw 2 of 2,60,82
345,4,11:39.0,,J. Green makes 3-pt jump shot from 24 ft (assist by J. Green),60,85
346,4,11:18.0,Shooting foul by J. Green (drawn by R. Felton),,60,85
347,4,11:18.0,R. Felton makes free throw 1 of 2,,61,85
348,4,11:18.0,R. Felton makes free throw 2 of 2,,62,85
349,4,10:56.0,,M. Gasol misses 2-pt jump shot from 6 ft,62,85
350,4,10:56.0,Defensive rebound by D. Nowitzki,,62,85
351,4,10:42.0,Shooting foul by C. Lee (drawn by J. Barea),,62,85
352,4,10:42.0,J. Barea makes free throw 1 of 2,,63,85
353,4,10:42.0,J. Barea makes free throw 2 of 2,,64,85
354,4,10:22.0,,M. Gasol misses 2-pt hook shot from 6 ft,64,85
355,4,10:20.0,Defensive rebound by R. Felton,,64,85
356,4,10:15.0,J. Barea makes 2-pt layup from 1 ft (assist by R. Felton),,66,85
357,4,10:00.0,Offensive charge foul by J. Green (drawn by D. Nowitzki),,66,85
358,4,10:00.0,,Turnover by J. Green (offensive foul),66,85
359,4,9:49.0,J. Barea makes 2-pt jump shot from 20 ft,,68,85
360,4,9:49.0,,Memphis full timeout,68,85
361,4,9:49.0,,M. Barnes enters the game for J. Green,68,85
362,4,9:31.0,,Shooting foul by R. Felton (drawn by M. Gasol),68,85
363,4,9:31.0,,M. Gasol makes free throw 1 of 2,68,86
364,4,9:31.0,,M. Gasol makes free throw 2 of 2,68,87
365,4,9:19.0,Shooting foul by M. Barnes (drawn by D. Nowitzki),,68,87
366,4,9:19.0,D. Nowitzki makes free throw 1 of 2,,69,87
367,4,9:19.0,,T. Allen enters the game for J. Green,69,87
368,4,9:19.0,D. Nowitzki makes free throw 2 of 2,,70,87
369,4,8:56.0,,M. Gasol misses 2-pt hook shot from 7 ft,70,87
370,4,8:53.0,Defensive rebound by D. Powell,,70,87
371,4,8:45.0,D. Nowitzki misses 2-pt jump shot from 19 ft,,70,87
372,4,8:45.0,Offensive rebound by D. Powell,,70,87
373,4,8:41.0,R. Felton makes 3-pt jump shot from 25 ft (assist by D. Powell),,73,87
374,4,8:28.0,,Shooting foul by W. Matthews (drawn by M. Chalmers),73,87
375,4,8:28.0,,M. Chalmers makes free throw 1 of 2,73,88
376,4,8:28.0,,V. Carter enters the game for C. Lee,73,88
377,4,8:28.0,,M. Chalmers makes free throw 2 of 2,73,89
378,4,8:17.0,J. Barea misses 2-pt layup from 2 ft,,73,89
379,4,8:15.0,,Defensive rebound by M. Gasol,73,89
380,4,8:01.0,,M. Barnes misses 3-pt jump shot from 25 ft,73,89
381,4,8:00.0,Defensive rebound by R. Felton,,73,89
382,4,7:53.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by R. Felton),,76,89
383,4,7:38.0,,Personal foul by J. Barea,76,89
384,4,7:38.0,,M. Conley enters the game for M. Chalmers,76,89
385,4,7:24.0,,M. Conley misses 3-pt jump shot from 24 ft,76,89
386,4,7:23.0,Defensive rebound by D. Nowitzki,,76,89
387,4,7:15.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,76,89
388,4,7:13.0,,Defensive rebound by M. Barnes,76,89
389,4,7:06.0,,V. Carter misses 3-pt jump shot from 25 ft,76,89
