,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
452,4,1:57.0,E. Moore makes 2-pt jump shot from 7 ft,,88,101
453,4,1:41.0,,P. George makes 3-pt jump shot from 24 ft (assist by G. Hill),88,104
454,4,1:36.0,Personal foul by P. George (drawn by B. Portis),,88,104
455,4,1:36.0,,G. Robinson enters the game for P. George,88,104
456,4,1:36.0,,J. Young enters the game for I. Mahinmi,88,104
457,4,1:36.0,,L. Allen enters the game for M. Ellis,88,104
458,4,1:36.0,,S. Hill enters the game for G. Hill,88,104
459,4,1:26.0,C. Felício makes 2-pt jump shot from 17 ft (assist by E. Moore),,90,104
460,4,1:02.0,,J. Young misses 3-pt jump shot from 25 ft,90,104
461,4,1:00.0,Defensive rebound by T. Gibson,,90,104
462,4,0:49.0,B. Portis misses 2-pt layup from 2 ft (block by L. Allen),,90,104
463,4,0:48.0,,Defensive rebound by S. Hill,90,104
464,4,0:42.0,,J. Young misses 2-pt jump shot from 19 ft,90,104
465,4,0:42.0,Defensive rebound by B. Portis,,90,104
466,4,0:34.0,E. Moore misses 2-pt jump shot from 16 ft,,90,104
467,4,0:34.0,Offensive rebound by T. Gibson,,90,104
468,4,0:30.0,B. Portis misses 3-pt jump shot from 26 ft,,90,104
469,4,0:29.0,,Defensive rebound by L. Allen,90,104
470,4,0:06.0,,J. Young misses 2-pt jump shot from 4 ft,90,104
471,4,0:05.0,Defensive rebound by T. Gibson,,90,104
472,4,0:00.0,B. Portis makes 2-pt jump shot from 9 ft (assist by T. Gibson),,92,104
