,QUARTER,TIME_REMAINING,PORTLAND_ACTION,HOUSTON_ACTION,PORTLAND_SCORE,HOUSTON_SCORE
80,1,2:27.0,Shooting foul by J. Harden (drawn by M. Leonard),,23,20
81,1,2:27.0,M. Leonard makes free throw 1 of 2,,24,20
82,1,2:27.0,M. Leonard misses free throw 2 of 2,,24,20
83,1,2:27.0,,Defensive rebound by J. Harden,24,20
84,1,2:06.0,,J. Harden misses 2-pt jump shot from 14 ft,24,20
85,1,2:05.0,Defensive rebound by M. Leonard,,24,20
86,1,1:49.0,G. Henderson makes 3-pt jump shot from 23 ft (assist by D. Lillard),,27,20
87,1,1:30.0,,J. Harden misses 3-pt jump shot from 23 ft,27,20
88,1,1:29.0,Defensive rebound by E. Davis,,27,20
89,1,1:22.0,Personal foul by T. Lawson (drawn by T. Frazier),,27,20
90,1,1:10.0,M. Leonard makes 2-pt jump shot from 17 ft (assist by T. Frazier),,29,20
91,1,0:52.0,,Personal foul by D. Lillard (drawn by C. Brewer),29,20
92,1,0:42.0,,J. Smith misses 3-pt jump shot from 25 ft,29,20
93,1,0:40.0,,Offensive rebound by Team,29,20
94,1,0:33.0,,J. Harden makes 3-pt jump shot from 25 ft,29,23
95,1,0:15.0,D. Lillard misses 2-pt layup from 2 ft,,29,23
96,1,0:15.0,,Defensive rebound by Team,29,23
97,1,0:15.0,,T. Ariza enters the game for J. Smith,29,23
98,1,0:15.0,M. Harkless enters the game for D. Lillard,,29,23
99,1,0:01.0,,T. Lawson misses 3-pt jump shot from 24 ft,29,23
100,1,0:00.0,Defensive rebound by T. Frazier,,29,23
101,2,11:46.0,E. Davis misses 2-pt jump shot from 9 ft,,29,23
102,2,11:45.0,Offensive rebound by E. Davis,,29,23
103,2,11:37.0,E. Davis makes 2-pt layup from 2 ft (assist by M. Leonard),,31,23
104,2,11:37.0,Shooting foul by J. Terry (drawn by E. Davis),,31,23
105,2,11:37.0,E. Davis makes free throw 1 of 1,,32,23
106,2,11:14.0,,D. Howard misses 2-pt hook shot from 9 ft,32,23
107,2,11:13.0,Defensive rebound by E. Davis,,32,23
108,2,10:59.0,G. Henderson makes 2-pt jump shot from 16 ft (assist by M. Leonard),,34,23
109,2,10:59.0,Shooting foul by J. Terry (drawn by G. Henderson),,34,23
110,2,10:59.0,G. Henderson makes free throw 1 of 1,,35,23
111,2,10:49.0,,Personal foul by C. McCollum (drawn by J. Terry),35,23
112,2,10:40.0,,Turnover by T. Lawson (bad pass),35,23
113,2,10:26.0,G. Henderson makes 2-pt jump shot from 17 ft,,37,23
114,2,10:25.0,,Houston full timeout,37,23
115,2,10:25.0,,M. Thornton enters the game for C. Brewer,37,23
116,2,10:04.0,,D. Howard makes 2-pt hook shot from 8 ft (assist by J. Terry),37,25
117,2,9:49.0,C. McCollum misses 2-pt jump shot from 18 ft,,37,25
118,2,9:48.0,Offensive rebound by C. McCollum,,37,25
119,2,9:39.0,Turnover by M. Leonard (lost ball; steal by T. Ariza),,37,25
120,2,9:23.0,,T. Ariza misses 3-pt jump shot from 24 ft,37,25
121,2,9:22.0,Defensive rebound by C. McCollum,,37,25
122,2,9:16.0,C. McCollum makes 2-pt jump shot from 4 ft,,39,25
123,2,9:16.0,Shooting foul by D. Howard (drawn by C. McCollum),,39,25
124,2,9:16.0,C. McCollum makes free throw 1 of 1,,40,25
125,2,9:02.0,,J. Terry misses 2-pt jump shot from 20 ft,40,25
126,2,9:01.0,Defensive rebound by E. Davis,,40,25
127,2,8:44.0,T. Frazier makes 2-pt jump shot from 19 ft,,42,25
128,2,8:18.0,,Personal foul by M. Leonard (drawn by D. Howard),42,25
129,2,8:18.0,,P. Beverley enters the game for T. Lawson,42,25
130,2,8:18.0,,J. Harden enters the game for J. Terry,42,25
131,2,8:06.0,,D. Howard makes 2-pt hook shot from 7 ft (assist by J. Harden),42,27
132,2,7:51.0,C. McCollum misses 3-pt jump shot from 26 ft,,42,27
133,2,7:50.0,Offensive rebound by M. Leonard,,42,27
134,2,7:48.0,Turnover by M. Leonard (bad pass; steal by J. Harden),,42,27
135,2,7:46.0,,Shooting block foul by T. Frazier (drawn by J. Harden),42,27
136,2,7:46.0,,J. Harden misses free throw 1 of 2,42,27
137,2,7:46.0,,Offensive rebound by Team,42,27
138,2,7:46.0,M. Plumlee enters the game for M. Leonard,,42,27
139,2,7:46.0,A. Aminu enters the game for E. Davis,,42,27
140,2,7:46.0,,J. Harden makes free throw 2 of 2,42,28
141,2,7:22.0,M. Plumlee misses 2-pt jump shot from 7 ft,,42,28
142,2,7:21.0,Offensive rebound by G. Henderson,,42,28
143,2,7:21.0,Shooting foul by T. Ariza (drawn by G. Henderson),,42,28
144,2,7:21.0,G. Henderson makes free throw 1 of 2,,43,28
145,2,7:21.0,G. Henderson makes free throw 2 of 2,,44,28
146,2,7:07.0,,M. Thornton misses 3-pt jump shot from 24 ft,44,28
147,2,7:06.0,,Offensive rebound by D. Howard,44,28
148,2,7:02.0,,D. Howard makes 2-pt dunk at rim (assist by J. Harden),44,30
149,2,6:43.0,G. Henderson misses 3-pt jump shot from 25 ft,,44,30
150,2,6:43.0,Offensive rebound by T. Frazier,,44,30
151,2,6:43.0,T. Frazier misses 2-pt layup at rim,,44,30
152,2,6:41.0,Offensive rebound by A. Aminu,,44,30
153,2,6:27.0,Personal foul by P. Beverley (drawn by T. Frazier),,44,30
154,2,6:27.0,T. Frazier misses free throw 1 of 2,,44,30
155,2,6:27.0,Offensive rebound by Team,,44,30
156,2,6:27.0,,J. Smith enters the game for M. Thornton,44,30
157,2,6:27.0,T. Frazier misses free throw 2 of 2,,44,30
158,2,6:27.0,,Defensive rebound by D. Howard,44,30
159,2,6:05.0,,T. Ariza misses 3-pt jump shot from 22 ft,44,30
160,2,6:05.0,,Offensive rebound by J. Smith,44,30
161,2,6:00.0,,J. Harden misses 3-pt jump shot from 24 ft,44,30
162,2,5:57.0,,Offensive rebound by T. Ariza,44,30
163,2,5:57.0,,T. Ariza misses 2-pt layup from 1 ft (block by M. Plumlee),44,30
164,2,5:57.0,,Offensive rebound by T. Ariza,44,30
165,2,5:57.0,,T. Ariza misses 2-pt layup from 1 ft,44,30
166,2,5:57.0,,Offensive rebound by T. Ariza,44,30
167,2,5:54.0,,Turnover by T. Ariza (lost ball),44,30
168,2,5:54.0,Official timeout,,44,30
169,2,5:54.0,M. Harkless enters the game for T. Frazier,,44,30
170,2,5:39.0,Turnover by C. McCollum (bad pass; steal by D. Howard),,44,30
171,2,5:25.0,D. Lillard enters the game for G. Henderson,,44,30
172,2,5:14.0,,J. Smith misses 3-pt jump shot from 25 ft,44,30
173,2,5:14.0,Defensive rebound by D. Lillard,,44,30
174,2,5:09.0,M. Harkless misses 2-pt layup from 4 ft (block by P. Beverley),,44,30
175,2,5:09.0,Offensive rebound by Team,,44,30
176,2,4:55.0,A. Aminu misses 3-pt jump shot from 23 ft,,44,30
177,2,4:55.0,,Defensive rebound by P. Beverley,44,30
178,2,4:48.0,,Turnover by J. Harden (lost ball; steal by A. Aminu),44,30
179,2,4:48.0,Clear path foul by J. Smith,,44,30
180,2,4:48.0,A. Aminu misses clear path free throw 1 of 2,,44,30
181,2,4:48.0,Offensive rebound by Team,,44,30
182,2,4:48.0,A. Aminu misses clear path free throw 2 of 2,,44,30
183,2,4:48.0,Offensive rebound by Team,,44,30
184,2,4:37.0,Turnover by M. Plumlee (bad pass; steal by J. Harden),,44,30
185,2,4:15.0,,D. Howard misses 2-pt hook shot from 5 ft,44,30
186,2,4:14.0,Defensive rebound by M. Plumlee,,44,30
187,2,4:01.0,M. Harkless misses 3-pt jump shot from 23 ft,,44,30
188,2,3:59.0,Offensive rebound by A. Aminu,,44,30
189,2,3:56.0,M. Harkless misses 2-pt layup from 3 ft,,44,30
190,2,3:55.0,,Defensive rebound by D. Howard,44,30
191,2,3:50.0,,J. Harden misses 2-pt layup from 2 ft,44,30
192,2,3:50.0,Defensive rebound by Team,,44,30
193,2,3:36.0,A. Aminu misses 3-pt jump shot from 25 ft,,44,30
194,2,3:35.0,,Defensive rebound by D. Howard,44,30
195,2,3:28.0,,Turnover by J. Harden (bad pass; steal by M. Harkless),44,30
196,2,3:23.0,Shooting foul by J. Harden (drawn by D. Lillard),,44,30
197,2,3:23.0,D. Lillard makes free throw 1 of 2,,45,30
198,2,3:23.0,,C. Brewer enters the game for J. Smith,45,30
199,2,3:23.0,D. Lillard makes free throw 2 of 2,,46,30
200,2,3:02.0,,P. Beverley misses 3-pt jump shot from 25 ft,46,30
201,2,3:01.0,Defensive rebound by A. Aminu,,46,30
202,2,2:45.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),,49,30
203,2,2:34.0,,Shooting foul by M. Harkless (drawn by J. Harden),49,30
204,2,2:34.0,Portland full timeout,,49,30
205,2,2:34.0,,J. Harden misses free throw 1 of 3,49,30
206,2,2:34.0,,Offensive rebound by Team,49,30
207,2,2:34.0,,J. Harden makes free throw 2 of 3,49,31
208,2,2:34.0,,J. Harden makes free throw 3 of 3,49,32
209,2,2:15.0,A. Aminu misses 2-pt jump shot from 6 ft,,49,32
210,2,2:14.0,,Defensive rebound by J. Harden,49,32
211,2,2:12.0,,Turnover by J. Harden (bad pass; steal by C. McCollum),49,32
212,2,2:09.0,Personal foul by T. Ariza (drawn by C. McCollum),,49,32
213,2,2:09.0,C. McCollum misses free throw 1 of 2,,49,32
214,2,2:09.0,Offensive rebound by Team,,49,32
215,2,2:09.0,C. McCollum makes free throw 2 of 2,,50,32
216,2,2:01.0,,P. Beverley makes 2-pt layup from 3 ft,50,34
217,2,2:01.0,,Shooting foul by D. Lillard (drawn by P. Beverley),50,34
218,2,2:01.0,,P. Beverley misses free throw 1 of 1,50,34
219,2,2:00.0,Defensive rebound by M. Harkless,,50,34
220,2,1:47.0,D. Lillard misses 3-pt jump shot from 24 ft,,50,34
221,2,1:46.0,,Defensive rebound by D. Howard,50,34
222,2,1:46.0,,Personal foul by M. Plumlee (drawn by D. Howard),50,34
223,2,1:46.0,,D. Howard misses free throw 1 of 2,50,34
224,2,1:46.0,,Offensive rebound by Team,50,34
225,2,1:46.0,M. Leonard enters the game for M. Plumlee,,50,34
226,2,1:46.0,,D. Howard misses free throw 2 of 2,50,34
227,2,1:45.0,Defensive rebound by C. McCollum,,50,34
228,2,1:19.0,D. Lillard misses 2-pt jump shot from 17 ft,,50,34
229,2,1:18.0,,Defensive rebound by D. Howard,50,34
230,2,1:13.0,,J. Harden misses 2-pt layup from 2 ft,50,34
231,2,1:12.0,Defensive rebound by M. Leonard,,50,34
232,2,1:07.0,A. Aminu misses 2-pt dunk at rim,,50,34
233,2,1:05.0,Offensive rebound by M. Harkless,,50,34
234,2,1:04.0,M. Harkless makes 2-pt hook shot from 4 ft,,52,34
235,2,1:00.0,,Technical foul by T. Ariza,52,34
236,2,1:00.0,D. Lillard makes technical free throw,,53,34
237,2,0:47.0,,Turnover by J. Harden (lost ball; steal by M. Leonard),53,34
238,2,0:40.0,M. Harkless makes 2-pt layup from 2 ft,,55,34
239,2,0:21.0,,C. Brewer misses 2-pt jump shot from 4 ft,55,34
240,2,0:19.0,,Offensive rebound by D. Howard,55,34
241,2,0:19.0,,Shooting foul by M. Leonard (drawn by D. Howard),55,34
242,2,0:19.0,,D. Howard makes free throw 1 of 2,55,35
243,2,0:19.0,E. Davis enters the game for C. McCollum,,55,35
244,2,0:19.0,,D. Howard makes free throw 2 of 2,55,36
245,2,0:19.0,Portland full timeout,,55,36
246,2,0:19.0,C. McCollum enters the game for E. Davis,,55,36
247,2,0:01.0,Turnover by A. Aminu (lost ball; steal by T. Ariza),,55,36
248,2,0:00.0,,P. Beverley misses 3-pt jump shot from 25 ft,55,36
249,2,0:00.0,,Offensive rebound by Team,55,36
250,3,11:33.0,M. Plumlee misses 2-pt jump shot from 17 ft,,55,36
251,3,11:32.0,,Defensive rebound by J. Harden,55,36
252,3,11:23.0,,P. Beverley misses 3-pt jump shot from 25 ft,55,36
253,3,11:23.0,,Offensive rebound by Team,55,36
254,3,11:15.0,Offensive charge foul by P. Beverley (drawn by D. Lillard),,55,36
255,3,11:15.0,,Turnover by P. Beverley (offensive foul),55,36
256,3,11:02.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,57,36
257,3,10:49.0,,Personal foul by C. McCollum (drawn by C. Brewer),57,36
258,3,10:37.0,,Turnover by P. Beverley (bad pass),57,36
259,3,10:18.0,C. McCollum makes 2-pt jump shot from 7 ft (assist by M. Plumlee),,59,36
260,3,10:03.0,,Turnover by T. Ariza (bad pass; steal by D. Lillard),59,36
261,3,9:59.0,D. Lillard makes 2-pt layup from 1 ft (assist by M. Harkless),,61,36
262,3,9:59.0,,Houston full timeout,61,36
263,3,9:59.0,,M. Harrell enters the game for C. Brewer,61,36
264,3,9:44.0,,J. Harden makes 2-pt jump shot from 15 ft,61,38
265,3,9:24.0,M. Harkless misses 2-pt jump shot from 5 ft,,61,38
266,3,9:23.0,,Defensive rebound by T. Ariza,61,38
267,3,9:09.0,,Shooting foul by M. Harkless (drawn by J. Harden),61,38
268,3,9:09.0,,J. Harden makes free throw 1 of 2,61,39
269,3,9:09.0,,J. Harden makes free throw 2 of 2,61,40
270,3,8:55.0,Personal foul by D. Howard (drawn by D. Lillard),,61,40
271,3,8:50.0,Turnover by C. McCollum (bad pass; steal by D. Howard),,61,40
272,3,8:41.0,,T. Ariza misses 2-pt jump shot from 14 ft,61,40
273,3,8:40.0,Defensive rebound by M. Plumlee,,61,40
274,3,8:31.0,D. Lillard makes 3-pt jump shot from 27 ft,,64,40
275,3,8:16.0,,Turnover by J. Harden (bad pass; steal by M. Plumlee),64,40
276,3,8:07.0,Shooting foul by M. Harrell (drawn by M. Plumlee),,64,40
277,3,8:07.0,M. Plumlee makes free throw 1 of 2,,65,40
278,3,8:07.0,M. Plumlee makes free throw 2 of 2,,66,40
279,3,7:57.0,,J. Harden misses 3-pt jump shot from 25 ft,66,40
280,3,7:56.0,Defensive rebound by M. Plumlee,,66,40
281,3,7:47.0,Turnover by M. Plumlee (traveling),,66,40
282,3,7:36.0,,Offensive foul by D. Howard (drawn by C. McCollum),66,40
283,3,7:36.0,,Turnover by D. Howard (offensive foul),66,40
284,3,7:21.0,M. Harkless misses 2-pt layup from 1 ft,,66,40
285,3,7:20.0,,Defensive rebound by D. Howard,66,40
286,3,7:11.0,,D. Howard misses 2-pt layup from 2 ft (block by A. Aminu),66,40
287,3,7:10.0,Defensive rebound by M. Harkless,,66,40
288,3,7:04.0,D. Lillard misses 3-pt jump shot from 26 ft,,66,40
289,3,7:03.0,Offensive rebound by D. Lillard,,66,40
290,3,6:58.0,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),,69,40
291,3,6:58.0,,Houston full timeout,69,40
292,3,6:58.0,,C. Brewer enters the game for D. Howard,69,40
293,3,6:58.0,,C. Capela enters the game for P. Beverley,69,40
294,3,6:51.0,,Shooting foul by M. Harkless (drawn by J. Harden),69,40
295,3,6:51.0,,J. Harden makes free throw 1 of 2,69,41
296,3,6:51.0,,J. Harden makes free throw 2 of 2,69,42
297,3,6:30.0,Turnover by C. McCollum (step out of bounds),,69,42
298,3,6:16.0,,M. Harrell misses 2-pt dunk at rim (block by M. Plumlee),69,42
299,3,6:15.0,Defensive rebound by C. McCollum,,69,42
300,3,6:02.0,M. Plumlee misses 2-pt jump shot from 3 ft,,69,42
301,3,6:01.0,Offensive rebound by M. Plumlee,,69,42
302,3,5:57.0,A. Aminu misses 3-pt jump shot from 24 ft,,69,42
303,3,5:57.0,,Defensive rebound by J. Harden,69,42
304,3,5:50.0,,C. Brewer misses 3-pt jump shot from 23 ft,69,42
305,3,5:49.0,,Offensive rebound by C. Capela,69,42
306,3,5:44.0,,J. Harden misses 3-pt jump shot from 24 ft,69,42
307,3,5:44.0,Defensive rebound by M. Plumlee,,69,42
308,3,5:24.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by D. Lillard),,72,42
309,3,5:16.0,,T. Ariza misses 3-pt jump shot from 25 ft,72,42
310,3,5:15.0,Defensive rebound by M. Plumlee,,72,42
311,3,5:01.0,D. Lillard makes 2-pt layup from 3 ft,,74,42
312,3,4:49.0,,Turnover by M. Harrell (bad pass; steal by M. Harkless),74,42
313,3,4:46.0,Turnover by C. McCollum (lost ball; steal by T. Ariza),,74,42
314,3,4:39.0,,C. Brewer misses 3-pt jump shot from 23 ft,74,42
315,3,4:38.0,Defensive rebound by M. Plumlee,,74,42
316,3,4:22.0,D. Lillard misses 3-pt jump shot from 26 ft,,74,42
317,3,4:21.0,,Defensive rebound by M. Harrell,74,42
318,3,4:15.0,,J. Harden makes 3-pt jump shot from 26 ft,74,45
319,3,3:57.0,D. Lillard misses 2-pt layup from 4 ft (block by J. Harden),,74,45
320,3,3:55.0,Offensive rebound by M. Harkless,,74,45
321,3,3:50.0,A. Aminu misses 2-pt jump shot from 14 ft,,74,45
322,3,3:49.0,,Defensive rebound by C. Capela,74,45
323,3,3:42.0,,J. Harden makes 3-pt jump shot from 25 ft (assist by C. Brewer),74,48
324,3,3:42.0,Portland full timeout,,74,48
325,3,3:42.0,,M. Thornton enters the game for C. Brewer,74,48
326,3,3:42.0,,P. Beverley enters the game for T. Ariza,74,48
327,3,3:42.0,,D. Howard enters the game for M. Harrell,74,48
328,3,3:42.0,M. Leonard enters the game for A. Aminu,,74,48
329,3,3:42.0,G. Henderson enters the game for M. Plumlee,,74,48
330,3,3:42.0,E. Davis enters the game for C. McCollum,,74,48
331,3,3:22.0,G. Henderson misses 3-pt jump shot from 23 ft,,74,48
332,3,3:22.0,,Defensive rebound by J. Harden,74,48
333,3,3:16.0,,J. Harden misses 2-pt jump shot from 21 ft,74,48
334,3,3:15.0,Defensive rebound by G. Henderson,,74,48
335,3,3:06.0,Personal foul by C. Capela (drawn by M. Leonard),,74,48
336,3,3:06.0,T. Frazier enters the game for M. Harkless,,74,48
337,3,2:52.0,M. Leonard misses 3-pt jump shot from 27 ft,,74,48
338,3,2:51.0,Offensive rebound by E. Davis,,74,48
339,3,2:35.0,M. Leonard misses 3-pt jump shot from 25 ft,,74,48
340,3,2:35.0,,Defensive rebound by D. Howard,74,48
341,3,2:29.0,,Shooting foul by G. Henderson (drawn by J. Harden),74,48
342,3,2:29.0,,J. Harden makes free throw 1 of 2,74,49
343,3,2:29.0,,J. Harden makes free throw 2 of 2,74,50
344,3,2:07.0,E. Davis misses 2-pt jump shot from 6 ft (block by C. Capela),,74,50
345,3,2:07.0,,Defensive rebound by Team,74,50
346,3,2:07.0,Loose ball foul by M. Leonard (drawn by J. Harden),,74,50
347,3,2:07.0,,J. Harden makes free throw 1 of 2,74,51
348,3,2:07.0,C. McCollum enters the game for D. Lillard,,74,51
349,3,2:07.0,,J. Harden misses free throw 2 of 2,74,51
350,3,2:05.0,Defensive rebound by Team,,74,51
351,3,1:47.0,Turnover by M. Leonard (bad pass),,74,51
352,3,1:37.0,,P. Beverley makes 2-pt jump shot from 16 ft,74,53
353,3,1:10.0,Turnover by G. Henderson (bad pass),,74,53
354,3,1:10.0,A. Aminu enters the game for M. Leonard,,74,53
355,3,1:00.0,,P. Beverley misses 2-pt layup from 3 ft (block by G. Henderson),74,53
356,3,1:00.0,Defensive rebound by A. Aminu,,74,53
357,3,0:53.0,Turnover by Team (turnover),,74,53
358,3,0:38.0,,Turnover by D. Howard (offensive goaltending),74,53
359,3,0:32.0,C. McCollum misses 3-pt jump shot from 26 ft,,74,53
360,3,0:31.0,,Defensive rebound by D. Howard,74,53
361,3,0:10.0,,P. Beverley misses 3-pt jump shot from 25 ft,74,53
362,3,0:09.0,Defensive rebound by C. McCollum,,74,53
363,3,0:01.0,E. Davis misses 2-pt jump shot from 4 ft (block by C. Capela),,74,53
364,3,0:01.0,,Defensive rebound by C. Capela,74,53
365,4,11:43.0,,Turnover by J. Harden (lost ball; steal by G. Henderson),74,53
366,4,11:41.0,Shooting foul by C. Capela (drawn by G. Henderson),,74,53
367,4,11:41.0,G. Henderson makes free throw 1 of 2,,75,53
368,4,11:41.0,G. Henderson makes free throw 2 of 2,,76,53
369,4,11:29.0,,M. Thornton misses 3-pt jump shot from 24 ft,76,53
370,4,11:29.0,,Offensive rebound by C. Capela,76,53
371,4,11:18.0,,M. Thornton makes 2-pt layup from 2 ft,76,55
372,4,10:58.0,C. McCollum makes 2-pt jump shot from 10 ft,,78,55
373,4,10:44.0,,P. Beverley misses 3-pt jump shot from 23 ft,78,55
374,4,10:44.0,Offensive rebound by Team,,78,55
375,4,10:27.0,Turnover by T. Frazier (bad pass; steal by M. Thornton),,78,55
376,4,10:11.0,,M. Thornton misses 2-pt jump shot from 6 ft (block by C. McCollum),78,55
377,4,10:10.0,Defensive rebound by G. Henderson,,78,55
378,4,9:50.0,E. Davis misses 2-pt layup from 2 ft,,78,55
379,4,9:49.0,Offensive rebound by A. Aminu,,78,55
380,4,9:49.0,A. Aminu makes 2-pt dunk at rim,,80,55
381,4,9:37.0,,Turnover by J. Harden (bad pass; steal by E. Davis),80,55
382,4,9:19.0,G. Henderson makes 2-pt jump shot from 19 ft (assist by C. McCollum),,82,55
383,4,9:10.0,,Shooting foul by G. Henderson (drawn by J. Harden),82,55
384,4,9:10.0,,J. Harden makes free throw 1 of 3,82,56
385,4,9:10.0,,J. Harden makes free throw 2 of 3,82,57
386,4,9:10.0,,T. Lawson enters the game for P. Beverley,82,57
387,4,9:10.0,,C. Brewer enters the game for M. Thornton,82,57
388,4,9:10.0,D. Lillard enters the game for C. McCollum,,82,57
389,4,9:10.0,,J. Harden makes free throw 3 of 3,82,58
390,4,8:56.0,G. Henderson makes 2-pt jump shot from 19 ft (assist by D. Lillard),,84,58
391,4,8:45.0,,Personal foul by E. Davis (drawn by D. Howard),84,58
